,Date,TSLA,PDR,VAR,AVG,VAR70,VAR85,VAR99
270,1/28/2021,278.476654,-0.03381146,0.003059509,0.008418499,281.7946668168483,273.9230496124835,255.0622548603411
271,1/29/2021,264.51001,-0.051455133,0.003061399,0.008197563,272.3838880202685,264.765652067204,246.59892081822218
272,2/1/2021,279.936676,0.056684325,0.003058755,0.008375823,258.65879764841935,251.42975294365127,234.08703309788393
273,2/2/2021,290.929993,0.038519244,0.003050867,0.008486239,273.7974461704803,266.16653934493496,247.86156059360167
274,2/3/2021,284.896667,-0.020956122,0.003042885,0.008378785,284.5974461736959,276.6741480045935,257.62813682831495
275,2/4/2021,283.329987,-0.005514292,0.003032519,0.008328265,278.6732060007994,270.97152155376097,252.3579517886444
276,2/5/2021,284.07666,0.002631881,0.003021649,0.008307626,277.1555551566546,269.4735003393489,251.02228561433844
277,2/8/2021,287.806671,0.013044842,0.003010821,0.008324727,277.897412344079,270.1834812582242,251.67797726289876
278,2/9/2021,283.15332,-0.016300456,0.003002164,0.008236148,281.56151592724046,273.78562032259845,255.14646396207857
279,2/10/2021,268.273346,-0.053982109,0.003005229,0.008013143,276.99777926465276,269.33076600642573,250.8882268076254
280,2/11/2021,270.553345,0.008462879,0.002994497,0.008014749,262.3947644797153,255.15280457258447,237.70372701449992
281,2/12/2021,272.040009,0.00547986,0.002983863,0.008005728,264.627165037196,257.26856872249704,239.7788234388991
282,2/16/2021,265.406677,-0.024685868,0.002977058,0.007889801,266.069061205675,258.73434979107265,241.12497155726558
283,2/17/2021,266.049988,0.002420936,0.002966644,0.007870476,259.58169400071137,252.42971813212358,235.29862491705293
284,2/18/2021,262.459991,-0.013585561,0.002957813,0.007794927,260.1981822475862,253.06653399608118,235.90760861406025
285,2/19/2021,260.433319,-0.0077518,0.00294828,0.007740377,256.6774499161698,249.62959835160586,232.76648314827094
286,2/22/2021,238.166672,-0.089376124,0.002970834,0.007400809,254.7116131506822,247.722254164362,230.95314352252657
287,2/23/2021,232.946671,-0.022161184,0.002963517,0.007297805,232.82951101061627,226.46722866644848,211.07157931909026
288,2/24/2021,247.339996,0.059954345,0.002962821,0.00748064,227.71681605776737,221.46066544598378,206.41826886661696
289,2/25/2021,227.406662,-0.084024015,0.002981442,0.007164015,241.81884319906473,235.16474665836643,219.22049120144612
290,2/26/2021,225.166672,-0.009898985,0.002972161,0.007105177,222.2346133545256,216.08259459244417,201.39575702841853
291,3/1/2021,239.476669,0.061615104,0.002972123,0.007292497,220.0584435394996,214.00832809608318,199.48410247910095
292,3/2/2021,228.813339,-0.045549439,0.002971475,0.007111531,234.10697950987472,227.65584670243925,212.17495209314671
293,3/3/2021,217.733337,-0.049635468,0.002972286,0.006917855,223.63422923074125,217.46225335432428,202.77533447096656
294,3/4/2021,207.146667,-0.049844011,0.002973098,0.006724788,212.74179760345027,206.88403995248746,192.77692462514702
295,3/5/2021,199.316666,-0.038532232,0.002969939,0.006571374,202.3617090238984,196.8062631892564,183.38116392299054
296,3/8/2021,187.666672,-0.060227479,0.002974929,0.006345702,194.6913748676555,189.32945624264414,176.51541983674
297,3/9/2021,224.526672,0.179327138,0.003065323,0.006928131,183.24317988207935,178.20818307189705,166.0755914628806
298,3/10/2021,222.686661,-0.008228831,0.003055805,0.006877269,219.27449614048732,213.1401939968564,198.45537616354684
299,3/11/2021,233.199997,0.046130766,0.003050721,0.007008552,217.51336440219094,211.42775148765304,196.87628792355167
300,3/12/2021,231.243332,-0.0084259,0.003041343,0.006957104,227.8010173514816,221.44227693163387,206.28712806312203
301,3/15/2021,235.979996,0.020276497,0.003031826,0.007001354,225.87827648563305,219.58592422237408,204.582201316311
302,3/16/2021,225.626663,-0.044865339,0.003030666,0.00682961,230.55443907677167,224.1504381585505,208.80284982654575
303,3/17/2021,233.936661,0.0361687,0.003023495,0.006926439,220.3647000951307,214.24898052627287,199.55545472916842
304,3/18/2021,217.720001,-0.071840561,0.003033891,0.006667337,228.50812776674317,222.1725315081747,206.94471226276747
305,3/19/2021,218.289993,0.002614584,0.003023997,0.006654049,212.59384516799906,206.71676076577214,192.5244691628549
306,3/22/2021,223.333328,0.022840978,0.003014968,0.006706947,213.20677449232443,207.30390714689577,193.088594268518
307,3/23/2021,220.720001,-0.011770465,0.003006256,0.00664676,218.1298265833093,212.07967992842435,197.5029170821266
308,3/24/2021,210.089996,-0.049358943,0.003006646,0.006464924,215.58447240305722,209.621298679345,195.3185951129788
309,3/25/2021,213.463333,0.015929084,0.002997205,0.006495552,205.16629021455097,199.49387496440295,185.8821823163435
310,3/26/2021,206.236664,-0.034440712,0.002992925,0.0063635,208.47043638531298,202.72246715163513,188.85718182978778
311,3/29/2021,203.763336,-0.012065161,0.00298439,0.006304243,201.35046336961747,195.80621819902953,182.47475923002028
312,3/30/2021,211.873337,0.039029426,0.002978246,0.006409132,198.967485053016,193.48713272491972,180.30829892435568
313,3/31/2021,222.643326,0.049582427,0.002974667,0.006547066,206.92395787298602,201.21307463739888,187.49149820805454
314,4/1/2021,220.583328,-0.009295528,0.00296599,0.006496612,217.45604537313758,211.4857427129809,197.1252770747571
315,4/5/2021,230.350006,0.043324389,0.002960866,0.006613525,215.46272136389854,209.53280487315055,195.32680920658274
316,4/6/2021,230.539993,0.000824435,0.002951602,0.006595205,225.03967142515722,218.85556972890998,204.03542723582456
317,4/7/2021,223.656662,-0.030312236,0.002946575,0.006478778,225.24372175810223,219.04340842653718,204.2042276553131
318,4/8/2021,227.933334,0.018941074,0.002937795,0.006517968,218.4766422641133,212.50491237244375,198.15081368738876
319,4/9/2021,225.67334,-0.009964636,0.002929435,0.006466298,222.6558595233113,216.57117488347652,201.96372898239736
320,4/12/2021,233.993332,0.036204064,0.002923036,0.006559229,220.4037661467155,214.41065199043535,199.90696553210523
321,4/13/2021,254.106674,0.082461536,0.002931821,0.006795684,228.60838761873006,222.39562530674118,207.45606453198795
322,4/14/2021,244.07666,-0.040271799,0.002929575,0.006649512,248.30621267061184,241.51951126898095,225.21607687065946
323,4/15/2021,246.28334,0.009000305,0.002920522,0.00665679,238.4592930251985,231.95600827870769,216.23599463217366
324,4/16/2021,246.593338,0.001257913,0.002911598,0.006640127,240.62099215589515,234.03402711329372,218.3662014642425
325,4/19/2021,238.210007,-0.034587908,0.002907853,0.006513271,240.95712329371423,234.3809908109639,218.65306239571905
326,4/20/2021,239.66333,0.00608248,0.002898933,0.00651195,232.7742763412636,226.4433455694397,211.21092320855684
327,4/21/2021,248.039993,0.034354848,0.002892432,0.006597096,234.16312291163837,227.77481105379871,212.49136347815067
328,4/22/2021,239.896667,-0.033381719,0.002888471,0.00647521,242.3840163801258,235.81525428318332,220.07027500163366
329,4/23/2021,243.133331,0.013401704,0.002879837,0.006496263,234.36446595524436,228.02933692825445,212.81170469381414
330,4/26/2021,246.066666,0.011992519,0.002871202,0.006512918,237.5670973204121,231.14150220659002,215.68353799170285
331,4/27/2021,234.91333,-0.046385862,0.002870956,0.006353103,240.47603686249622,233.9849134196152,218.28084262026542
332,4/28/2021,231.46666,-0.014780792,0.00286365,0.006289447,229.53148566102712,223.33251717622582,208.44263963831472
333,4/29/2021,225.666672,-0.025376838,0.002858052,0.006194353,226.16380037812672,220.048878889996,205.3823343843917
334,4/30/2021,236.479996,0.046804613,0.002854418,0.006315941,220.46737517275997,214.51821209664902,200.22856045861556
335,5/3/2021,228.300003,-0.035203054,0.002851028,0.006192003,231.0760619801288,224.81541016821825,209.82833344207012
336,5/4/2021,224.53334,-0.016636363,0.002844089,0.006124062,223.09910189954195,217.075347414793,202.6136570896228
337,5/5/2021,223.646667,-0.003956777,0.00283595,0.006094148,219.38189906576423,213.45784590210783,199.27746805317258
338,5/6/2021,221.179993,-0.011090609,0.002828431,0.006043306,218.47748749938575,212.59804165176374,198.45857719340813
339,5/7/2021,224.123337,0.013219694,0.002820239,0.006064475,216.11237240808825,210.31839268338354,196.4210158161692
340,5/10/2021,209.679993,-0.066613986,0.002827434,0.005850715,218.96354795870334,213.10442875864558,199.03084348159382
341,5/11/2021,205.733337,-0.019001676,0.002820949,0.005777834,204.8236079328498,199.32994078584971,186.1200729173358
342,5/12/2021,196.630005,-0.045257034,0.002820294,0.005628609,200.94593387784315,195.53586459894277,182.61336214203985
343,5/13/2021,190.563339,-0.031339188,0.002816044,0.005520831,192.0177110132259,186.8715857659774,174.50527258672233
344,5/14/2021,196.580002,0.031084856,0.002809752,0.005595145,186.11158217235646,181.1132557297819,169.14760559558042
345,5/17/2021,192.276672,-0.022134149,0.00280383,0.005514771,191.9954459452338,186.85859591042748,174.55600167933505
346,5/18/2021,192.623337,0.001801325,0.002795766,0.005504038,187.77634051556933,182.75586362038686,170.67611686297488
347,5/19/2021,187.820007,-0.025252566,0.002790428,0.005415402,188.130962835495,183.07576825885832,170.9901713335308
348,5/20/2021,195.593338,0.040553603,0.002785947,0.005516374,183.41742217053508,178.52426489084084,166.76086281714265
349,5/21/2021,193.626663,-0.01010581,0.002778662,0.005471611,191.05690606741032,185.95691098773503,173.6944315676413
350,5/24/2021,202.146667,0.043061621,0.002774748,0.005579011,189.12192452439095,184.09364592286894,171.98128613823158
351,5/25/2021,201.563339,-0.002889839,0.002767047,0.005554884,197.4820307778319,192.2322525556751,179.61957639725534
352,5/26/2021,206.376663,0.023599291,0.002760108,0.005606146,196.90725980495606,191.68209609079378,179.09677772352683
353,5/27/2021,210.28334,0.018752899,0.002752777,0.005643389,201.64990459110535,196.28014601587287,183.43835391894638
354,5/28/2021,208.406662,-0.008964583,0.002745602,0.005602124,205.46465311714206,200.0131109340908,186.92654945289567
355,6/1/2021,207.96666,-0.002113498,0.002738035,0.00558039,203.6115045433833,198.23211784942418,185.25776040580172
356,6/2/2021,201.706665,-0.03056329,0.002734003,0.005478862,203.2011825709392,197.8219000544074,184.9077810894691
357,6/3/2021,190.946671,-0.054820309,0.002736502,0.005309957,197.07529061589761,191.87700228115733,179.3633891265403
358,6/4/2021,199.683334,0.044738602,0.002733188,0.005420093,186.5236790507627,181.592346645829,169.75304664256268
359,6/7/2021,201.710007,0.010098275,0.002725635,0.005433124,195.06273215426364,189.90634370771053,177.4946698945366
360,6/8/2021,201.196671,-0.002548165,0.002718241,0.005410954,197.08135003411664,191.8588455365345,179.38776300228773
361,6/9/2021,199.593338,-0.008000906,0.002711208,0.005373802,196.57876026308503,191.38457006374693,178.9135925972114
362,6/10/2021,203.373337,0.018761402,0.002704212,0.005410784,195.01276489683286,189.86986386444983,177.51771783067838
363,6/11/2021,203.296661,-0.000377092,0.002696855,0.00539484,198.69548349614516,193.4796656055315,180.99156534768065
364,6/14/2021,205.896667,0.01270813,0.002689592,0.005414931,198.6451004206766,193.42075594409206,180.87217537669164
365,6/15/2021,199.786667,-0.030124294,0.002685674,0.005317563,201.1994136335278,195.91244526162228,183.26409815890904
366,6/16/2021,201.623337,0.009151156,0.002678376,0.005328038,195.19638641753076,190.10222016532623,177.8145371403237
367,6/17/2021,205.53334,0.019206971,0.002671602,0.005365855,197.01199548218875,191.85440391224446,179.48958191813279
368,6/18/2021,207.770004,0.010823459,0.002664423,0.005380685,200.833710113191,195.59473710109637,183.0276027565809
369,6/21/2021,206.943329,-0.003986735,0.002657439,0.005355299,203.04096938992194,197.72697839266468,184.97836035221655
370,6/22/2021,207.903336,0.004628258,0.002650258,0.005353334,202.25238924530913,196.99119000404056,184.3463649298358
371,6/23/2021,218.856674,0.051343818,0.002648801,0.005477298,203.1821018027892,197.9070193988815,185.21695105002814
372,6/24/2021,226.606674,0.034798742,0.002643985,0.005556119,213.9396471832478,208.37067958372447,194.96463794157694
373,6/25/2021,223.956665,-0.011763228,0.002637699,0.005509687,221.51003791137072,215.7875230952005,201.8605618027999
374,6/28/2021,229.573334,0.024769943,0.002631635,0.005561185,218.94320387566736,213.25459090121086,199.5506001130257
375,6/29/2021,226.919998,-0.011624993,0.002625403,0.005515355,224.44440075526933,218.62377847589153,204.58767300554567
376,6/30/2021,226.566666,-0.001558291,0.002618553,0.005496542,221.83637583314962,216.08588072299057,202.27725220716098
377,7/1/2021,225.973328,-0.002622258,0.002611782,0.005475007,221.49038305554018,215.75936659180354,201.9716071528103
378,7/2/2021,226.300003,0.001444591,0.002604915,0.005464344,220.90235655974504,215.1891283519924,201.47105596178113
379,7/6/2021,219.860001,-0.028870581,0.002601145,0.005373751,221.26541862572333,215.57261183024443,201.84246162283273
380,7/7/2021,214.883331,-0.02289575,0.002596397,0.005299357,214.95323262061686,209.40615983258405,196.07932717227612
381,7/8/2021,217.603333,0.012578598,0.002589721,0.005318463,210.04738637421897,204.62508313915077,191.643427100128
382,7/9/2021,218.983337,0.006321808,0.002582944,0.005321089,212.7272871729273,207.24694168991212,194.11023124330205
383,7/12/2021,228.566666,0.042832283,0.002579865,0.00541903,214.09022582381908,208.58709078060062,195.34941898604916
384,7/13/2021,222.846664,-0.025343993,0.002575604,0.005338918,223.49705744125447,217.753121948679,203.98935736177842
385,7/14/2021,217.793335,-0.022937321,0.002570986,0.005265473,217.89035226161744,212.30344068005888,198.83378880276885
386,7/15/2021,216.866669,-0.004263872,0.00256456,0.005240786,212.91617608659627,207.47061908328644,194.34850536154204
387,7/16/2021,214.740005,-0.009854719,0.00255852,0.005201779,212.00345611517739,206.55681694491352,193.5278083282776
388,7/19/2021,215.406662,0.003099675,0.002551937,0.005196361,209.9398884220646,204.57460980076155,191.5887527573734
389,7/20/2021,220.166672,0.021857167,0.002546089,0.005239191,210.6070147177903,205.23065943415105,192.27366260919263
390,7/21/2021,218.429993,-0.007919294,0.002540003,0.005205451,215.2501677435929,209.74109858622876,196.6007630176815
391,7/22/2021,216.419998,-0.00924461,0.00253404,0.005168495,213.57664598623188,208.12263317644124,195.00966181177597
392,7/23/2021,214.460007,-0.009097681,0.002528093,0.005132102,211.5961413594749,206.22081433352318,193.2371669844787
393,7/26/2021,219.206665,0.021891687,0.002522373,0.005174747,209.68171490403972,204.35119717615854,191.48173867667597
394,7/27/2021,214.926666,-0.019718079,0.00251754,0.005111567,214.35264663734418,208.89779620649912,195.7467282366911
395,7/28/2021,215.660004,0.00340623,0.002511174,0.00510725,210.1232922946282,204.82942695903742,191.98029271069714
396,7/29/2021,225.78334,0.045872755,0.002509019,0.005210193,210.86583320864185,205.55767903326853,192.6888864438696
397,7/30/2021,229.066666,0.014437212,0.002502913,0.005233435,220.8141073843486,215.23748350663718,201.71246643382992
398,8/2/2021,236.556671,0.032174724,0.002498443,0.005301126,224.04452261368294,218.37668503839393,204.71000851132203
399,8/3/2021,236.580002,9.86e-05,0.002492249,0.005288088,231.36876138878486,225.49089563125682,211.36366559186456
400,8/4/2021,236.973328,0.001661169,0.002486051,0.00527902,231.41936135037443,225.57908190301748,211.48594353663273
401,8/5/2021,238.210007,0.005205072,0.002479851,0.005278836,231.77571765303483,225.94019819683612,211.84792011199787
402,8/6/2021,233.03334,-0.021971133,0.002475525,0.00521105,232.99954442594492,227.13393561247565,213.04364331263884
403,8/9/2021,237.919998,0.020752941,0.00246998,0.005249615,227.94485068282006,222.2189076667228,208.38528079084517
404,8/10/2021,236.66333,-0.005295892,0.002464141,0.005223513,232.72789833202256,226.88872366365786,212.8328283477577
405,8/11/2021,235.940002,-0.003061039,0.002458226,0.005203057,231.5131763799245,225.71188504489263,211.73001240907132
406,8/12/2021,240.75,0.020181507,0.002452722,0.00523995,230.77155998698643,224.99807003820226,211.12385983526335
407,8/13/2021,239.056671,-0.00705841,0.002447067,0.005209733,235.5186318173198,229.62463413386521,215.4290348235609
408,8/16/2021,228.723328,-0.044187543,0.002447035,0.005088661,233.87185332513127,228.02501193101654,213.88954542810845
409,8/17/2021,221.903336,-0.030271235,0.002444102,0.005002206,223.72253586201916,218.11749102838093,204.64030734711758
410,8/18/2021,229.66333,0.03437259,0.002440239,0.005073841,217.04604375381325,211.62546619063215,198.54488887420877
411,8/19/2021,224.490005,-0.022783269,0.002436185,0.005006063,224.65832497409323,219.04545373393339,205.5693317118375
412,8/20/2021,226.753326,0.010031572,0.002430333,0.00501826,219.57252184315328,214.113502306458,200.8986856377709
413,8/23/2021,235.433334,0.037565034,0.002427008,0.005097066,221.80920723810257,216.26851616743954,202.85626526897943
414,8/24/2021,236.16333,0.003095851,0.002421155,0.005092232,230.33270762337835,224.57106056839876,210.80699279772847
415,8/25/2021,237.066666,0.003817751,0.002415325,0.005089161,231.04778014872002,225.3115321502869,211.40173649365101
416,8/26/2021,233.720001,-0.014217571,0.002410412,0.005042751,231.92515017871312,226.16249345360933,212.25202968920675
417,8/27/2021,237.306671,0.015229453,0.00240488,0.005067179,228.66009341574738,223.00763877970704,209.26929308909067
418,8/30/2021,243.636673,0.026324795,0.002400206,0.005118035,232.17470909750156,226.40550955831057,212.536386373629
419,8/31/2021,245.240005,0.006559273,0.002394482,0.005121475,238.38058034631348,232.45464528166315,218.22361433918766
420,9/1/2021,244.696671,-0.002217977,0.002388909,0.005104,239.98407929813172,234.03720695528682,219.7329925726254
421,9/2/2021,244.130005,-0.002318475,0.002383365,0.005086369,239.41217202284338,233.4861721263043,219.18730276258037
422,9/3/2021,244.523331,0.001609837,0.002377746,0.005078131,238.88292326141604,232.96459089046027,218.81561148927855
423,9/7/2021,250.973328,0.026035943,0.002373161,0.005127677,239.30032280727696,233.37983663681868,219.08626722728226
424,9/8/2021,251.289993,0.001260952,0.002367599,0.005118557,245.603773496191,239.57319650419595,224.9891342853474
425,9/9/2021,251.619995,0.00131237,0.002362062,0.005109601,245.92504353929982,239.87823838970053,225.27481238670163
426,9/10/2021,245.42334,-0.024935355,0.002358631,0.005039073,246.25944246446636,240.20874395962838,225.5774910692837
427,9/13/2021,247.666672,0.00909914,0.002353146,0.005048581,240.19042046954326,234.29728350088308,220.06407759543634
428,9/14/2021,248.16333,0.002003341,0.00234767,0.005041466,242.4013885449663,236.47358401539702,222.12345112040103
429,9/15/2021,251.943329,0.015117059,0.002342433,0.005064953,242.87944380020429,236.92639324024523,222.55023711746608
430,9/16/2021,252.330002,0.001533585,0.002337015,0.00505674,246.59173114879553,240.55652150371148,225.95601640055563
431,9/17/2021,253.16333,0.003297091,0.002331599,0.005052657,246.9520522421679,240.91918156679068,226.32229077212637
432,9/20/2021,243.389999,-0.039369763,0.00233076,0.004949828,247.79442794134576,241.7347287941454,227.10890903546252
433,9/21/2021,246.460007,0.012534646,0.002325509,0.004967345,238.19319341358502,232.3735398482996,218.32431938693787
434,9/22/2021,250.646667,0.016844509,0.002320475,0.004994711,241.2372723217599,235.3532246261953,221.1441133626405
435,9/23/2021,251.213333,0.002258264,0.002315158,0.004988421,245.34113631488103,239.3699230547789,224.9006399113007
436,9/24/2021,258.130005,0.027160843,0.002310973,0.005039275,245.8758707246259,239.88984577009134,225.45790306916265
437,9/27/2021,263.786682,0.0216774,0.002306317,0.005077348,252.65859712151374,246.52345189826775,231.74262967846997
438,9/28/2021,259.186676,-0.017592195,0.002302222,0.005025591,258.21782619977023,251.94320632466915,236.71250226217688
439,9/29/2021,260.436676,0.004811186,0.002296978,0.005025103,253.7332245131547,247.57662020680988,232.8292437893835
440,9/30/2021,258.493347,-0.007489789,0.002292113,0.00499666,254.9657171603387,248.76701289527014,233.8174962432727
441,10/1/2021,258.406677,-0.000335345,0.002286979,0.004984569,253.0370697286481,246.9265415683499,232.15828348347807
442,10/4/2021,260.51001,0.008106675,0.002281827,0.004991633,253.01607987862576,246.89057052846653,232.09702815555528
443,10/5/2021,260.196655,-0.001203576,0.002276763,0.004977648,255.04209327791895,248.8841846370712,234.03855754678446
444,10/6/2021,260.916656,0.00276332,0.002271646,0.004972661,254.77619737542813,248.60526518671202,233.7858644384029
445,10/7/2021,264.536682,0.013778895,0.002266715,0.00499245,255.4601038600056,249.28669506461839,234.41091250671317
446,10/8/2021,261.829987,-0.010284537,0.002262155,0.004958197,259.00909579235304,252.772398161312,237.7173650628858
447,10/11/2021,263.980011,0.008177996,0.002257117,0.0049654,256.3566214621523,250.18430936355918,235.31063829790898
448,10/12/2021,268.573334,0.017250617,0.002252415,0.004992823,258.49638039382813,252.26922339318443,237.34650428491804
449,10/13/2021,270.359985,0.006630347,0.002247405,0.00499647,262.9801806094776,256.67905502632055,241.48194356979488
450,10/14/2021,272.773346,0.008886867,0.002242444,0.005005115,264.72833536383274,258.3491294640774,243.0623548701401
451,10/15/2021,281.01001,0.029749076,0.002238826,0.00505998,267.15432146299145,260.75702529464814,245.3310673189698
452,10/18/2021,290.036682,0.031617113,0.00223543,0.005118734,275.2006197764177,268.6033584031661,252.69094167998279
453,10/19/2021,288.089996,-0.006734487,0.002230805,0.005092568,284.10790468690743,277.3282693269826,260.8914450359517
454,10/20/2021,288.600006,0.00176875,0.002225915,0.005085247,282.13304809554637,275.4140465452425,259.20593777572833
455,10/21/2021,298.0,0.032051819,0.002222618,0.005144514,282.6661072780907,275.94440976243726,259.64367646698355
456,10/22/2021,303.226654,0.017387072,0.002218072,0.005171362,291.87389548160684,284.90349003461097,268.15825192981856
457,10/25/2021,341.619995,0.119218435,0.002241617,0.005420918,297.01910201224223,289.95841299578046,272.8308864893612
458,10/26/2021,339.476654,-0.006293815,0.002237022,0.00539534,334.6638587909874,326.65503301478657,307.26096131276455
459,10/27/2021,345.953339,0.018898729,0.002232544,0.005424759,332.58270470366585,324.6345967487106,305.3943640370685
460,10/28/2021,359.013336,0.037055628,0.002229861,0.005493522,338.96187665741184,330.87496000779436,311.26032027729303
461,10/29/2021,371.333344,0.033740625,0.002226751,0.005554795,351.77516371804114,343.3966634706242,323.17031852102144
462,11/1/2021,402.863342,0.081497242,0.002234388,0.005719173,363.84301625001757,355.18100648760037,334.2884312928398
463,11/2/2021,390.666656,-0.030742749,0.002232427,0.005640422,394.7825157081463,385.3746489707696,362.47379332228337
464,11/3/2021,404.619995,0.035093689,0.002229481,0.005703898,382.83802767526845,373.7235832517994,351.5741024334298
465,11/4/2021,409.970001,0.013135646,0.002224805,0.005719881,396.54462006739607,387.03566054967854,364.15441159663294
466,11/5/2021,407.363342,-0.006378469,0.002220345,0.005693919,401.814192540223,392.21034962368174,368.91283842276687
467,11/8/2021,387.646667,-0.049611247,0.002222126,0.005575492,399.24196396984524,389.70726790234335,366.836365965932
468,11/9/2021,341.166656,-0.127723187,0.002255263,0.005290666,379.91487385229357,370.83881330649274,349.0425085014099
469,11/10/2021,355.983337,0.042512838,0.002253402,0.005370031,334.1389063194713,326.1122662947003,306.72235866510886
470,11/11/2021,354.503326,-0.004166195,0.002248801,0.005349741,348.71358304642285,340.33703177171753,320.1160259376678
471,11/12/2021,344.473328,-0.028701063,0.002246483,0.005277446,347.2722349576571,338.94066324349234,318.85402781634264
472,11/15/2021,337.796661,-0.019572545,0.002243029,0.005224798,337.4194865149633,329.35433934561854,309.8009012513463
473,11/16/2021,351.57666,0.039983662,0.002240836,0.005298284,330.87216266576695,322.93595228376756,303.79211806282245
474,11/17/2021,363.003326,0.031984215,0.002237608,0.005354583,344.38024117720744,336.1046562725922,316.20544105379656
475,11/18/2021,365.459991,0.006744813,0.002232901,0.00535751,355.61736837629184,347.0693808978286,326.59999844313404
476,11/19/2021,379.019989,0.036432136,0.002230234,0.005422793,358.05848188960584,349.516186305848,328.81266938487767
477,11/22/2021,385.623322,0.017272098,0.002225852,0.005447634,371.3116249247801,362.4502190295261,341.0206444620782
478,11/23/2021,369.676666,-0.042232295,0.002225942,0.005347885,377.8407293390588,368.848418943542,346.95679064330693
479,11/24/2021,372.0,0.006265106,0.002221297,0.0053498,362.17971193956964,353.52216893995893,332.65025902506363
480,11/26/2021,360.640015,-0.031013582,0.002219418,0.005274043,364.5006618278432,355.80080595672206,334.8909235471187
481,11/29/2021,378.996674,0.049647157,0.002218889,0.005366295,353.3119710219746,344.8914390735233,324.4920716459647
482,11/30/2021,381.58667,0.006810578,0.00221429,0.005369292,371.32659988449444,362.456322493492,341.1573670293511
483,12/1/2021,365.0,-0.044440654,0.002214831,0.005266165,373.88814603695903,364.96239477310326,343.4686669112602
484,12/2/2021,361.533325,-0.009543131,0.002210707,0.005235568,357.604330603733,349.08692492550824,328.511251780445
485,12/3/2021,338.323334,-0.066352175,0.002216694,0.005087964,354.18171221935296,345.7719532347715,325.45153706567686
486,12/6/2021,336.33667,-0.005889395,0.00221238,0.005065377,331.3867882826098,323.4860144270233,304.41189797763167
487,12/7/2021,350.583344,0.041485812,0.002210556,0.005140162,329.44944149389323,321.5847949241108,302.7249673807661
488,12/8/2021,356.320007,0.016230759,0.002206277,0.005162889,343.4182777602144,335.2613786814559,315.4457931127931
489,12/9/2021,334.600006,-0.062893417,0.002211218,0.005023714,349.06238632193066,340.77489398760963,320.76520012173506
490,12/10/2021,339.01001,0.013093828,0.002206838,0.005040184,327.6997233714077,319.8969790947836,301.2636108718318
491,12/13/2021,322.136658,-0.051053776,0.002208739,0.00492594,332.06579194826173,324.1702698332149,305.00861323252417
492,12/14/2021,319.503326,-0.008208175,0.002204599,0.004899244,315.5197042111337,308.0441344006247,289.9560254787422
493,12/15/2021,325.329987,0.018072328,0.002200479,0.004925965,312.9010160053793,305.4599402357551,287.48236727461176
494,12/16/2021,308.973328,-0.051585056,0.002202476,0.00481157,318.61399347489294,311.05690319230945,292.74033157472087
495,12/17/2021,310.856659,0.006076946,0.002198029,0.004814126,302.5897002716979,295.4032305678263,278.11063827274876
496,12/20/2021,299.980011,-0.03561606,0.002196887,0.004732614,304.4404742475221,297.2233601982443,279.78712056025444
497,12/21/2021,312.843323,0.041986657,0.002195253,0.004807571,293.7623888738462,286.803799639494,269.97345012679995
498,12/22/2021,336.290009,0.07227141,0.002199966,0.004943041,306.3928049832645,299.13167702935056,281.6345499460035
499,12/23/2021,355.666656,0.056020023,0.002200775,0.0050454,329.3996992738884,321.60035313518995,302.7287026954561
500,12/27/2021,364.646667,0.024934916,0.002197163,0.005085179,348.4108282603515,340.1560480774968,320.19608243349137
501,12/28/2021,362.823334,-0.005012817,0.002192981,0.005065023,357.2359141886659,348.7458912276074,328.4196947040606
502,12/29/2021,362.063324,-0.002096908,0.002188714,0.005050756,355.4147934066427,347.01426835708435,326.7343585325232
503,12/30/2021,356.779999,-0.014699782,0.002185137,0.005011491,354.62851603682583,346.2711460083092,325.9796149251919
504,12/31/2021,352.26001,-0.012749775,0.002181426,0.00497625,349.5360081637001,341.27286136859755,321.32632983730423
505,1/3/2022,399.926666,0.126911628,0.00220649,0.005217706,345.065736924,336.9238933395882,317.2492790601617
506,1/4/2022,383.196655,-0.042732878,0.002206664,0.005122942,391.81558504499657,382.4920225831656,359.93550079342356
507,1/5/2022,362.706665,-0.054953895,0.002209417,0.005004448,375.3777168710936,366.4204363736794,344.7841347390638
508,1/6/2022,354.899994,-0.021758379,0.002206475,0.004951765,355.2648467635105,346.8052446907183,326.44491945749655
509,1/7/2022,342.320007,-0.03609005,0.002205443,0.004871133,347.5909951425779,339.3237467491264,319.35526940453093
510,1/10/2022,352.706665,0.029890742,0.002202343,0.004920191,335.2274612075193,327.26777907493994,307.9671931601566
511,1/11/2022,354.799988,0.005917482,0.002198035,0.004922142,345.4309867479709,337.2242051964013,317.4131642030497
512,1/12/2022,368.73999,0.038537545,0.002195945,0.004987797,347.51577385587444,339.28889038132627,319.34237864614363
513,1/13/2022,343.853333,-0.069876553,0.002202568,0.004841863,361.2066897279229,352.6275467447261,331.91487652164574
514,1/14/2022,349.869995,0.017346434,0.002198587,0.004866191,336.7202090057237,328.74801004119576,309.41020651318166
515,1/18/2022,343.503326,-0.018364848,0.002195364,0.004821082,342.65990937324347,334.51456489860874,314.86739700135894
516,1/19/2022,331.883331,-0.0344133,0.002194086,0.004745047,336.402286204015,328.4116534130211,309.11623432075874
