,Date,UAL,PDR,VAR,AVG,VAR70,VAR85,VAR99
509,1/7/2022,47.310001,0.033092856,0.002549147,-0.00125775,44.457956587768045,43.32420574245011,40.583480325239854
510,1/10/2022,46.580002,-0.015550403,0.002544548,-0.001285775,45.95448300197682,44.77941212766306,41.95051914786908
511,1/11/2022,46.900002,0.006846411,0.002539698,-0.001269861,45.24808356770458,44.093183554803126,41.31559344864478
512,1/12/2022,46.540001,-0.007705539,0.002534818,-0.00128243,45.56224884821932,44.40012996565944,41.61276951408777
513,1/13/2022,48.169998,0.0344242,0.002532357,-0.001212827,45.21391778885329,44.060784097252395,41.31445504321798
514,1/14/2022,46.740002,-0.030136007,0.002529055,-0.001269098,46.804050253491624,45.61016814140865,42.73025015435907
515,1/18/2022,45.610001,-0.024473359,0.002525188,-0.001314155,45.41052494220453,44.2551397308691,41.45952514482995
516,1/19/2022,44.400002,-0.026887498,0.002521559,-0.001363715,44.3091898861113,43.18581817867999,40.46814749242554
517,1/20/2022,42.880001,-0.034833974,0.002518844,-0.001428455,43.13603648556046,42.04067983842211,39.405913774424484
518,1/21/2022,41.650002,-0.029104123,0.002515457,-0.001481883,41.655295834203606,40.599170219723284,38.05376448030798
519,1/24/2022,41.389999,-0.006262135,0.002510655,-0.001491093,40.454987413720715,39.4285228942738,36.967249002451666
520,1/25/2022,41.779999,0.009378451,0.002506053,-0.00147019,40.202564611200195,39.18680920153729,36.72796323385146
521,1/26/2022,41.43,-0.008412476,0.002501335,-0.001483515,40.58180569371886,39.55243705926474,37.08904312408019
522,1/27/2022,40.93,-0.012141966,0.002496761,-0.001503934,40.24957122988742,39.22873749873407,36.77047752040433
523,1/28/2022,40.91,-0.000488759,0.002491989,-0.001501992,39.76093700144228,38.75857428039648,36.341598333062024
524,1/31/2022,42.880001,0.047031008,0.00249172,-0.001409372,39.74362256921741,38.74196075483046,36.31542969120723
525,2/1/2022,43.959999,0.024874567,0.002488287,-0.001359308,41.66471404971867,40.613406016717335,38.08054515892375
526,2/2/2022,44.119999,0.003633065,0.002483604,-0.001349816,42.717515722474964,41.63937711561927,39.0431008558312
527,2/3/2022,43.080002,-0.023854273,0.00247985,-0.001392519,42.86904318183506,41.78385562776224,39.17893842189109
528,2/4/2022,42.82,-0.006053616,0.002475194,-0.001401347,41.854865488985304,40.8056514155367,38.25996594825611
529,2/7/2022,44.439999,0.037134659,0.002473317,-0.0013285,41.611190694805146,40.56454764488752,38.04795991582716
530,2/8/2022,46.830002,0.052384124,0.002474084,-0.001227156,43.183462558063404,42.097463310442656,39.480623723703864
531,2/9/2022,48.93,0.043866639,0.002473247,-0.001142233,45.51220509346238,44.3704064322033,41.61666224857903
532,2/10/2022,49.240002,0.006315637,0.002468702,-0.001128215,47.55672754155936,46.35775314237062,43.47682297753606
533,2/11/2022,46.970001,-0.047197221,0.002468045,-0.001214648,47.859914035829696,46.651232065824885,43.749952782336905
534,2/14/2022,46.93,-0.000851992,0.002463424,-0.001213969,45.65124143948375,44.505781818151405,41.73262336075796
535,2/15/2022,50.48,0.072920088,0.002469072,-0.001075401,45.6109906646487,44.46745582421923,41.71311811709643
536,2/16/2022,50.209999,-0.005363028,0.0024645,-0.0010834,49.067069919328404,47.84043877642643,44.8782423902594
537,2/17/2022,48.360001,-0.037541144,0.002462381,-0.001151292,48.80303191225774,47.57465184377506,44.63081423811513
538,2/18/2022,47.43,-0.019418107,0.002458423,-0.001185245,47.00967591304486,45.82910273272826,42.983161146208694
539,2/22/2022,46.32,-0.023681107,0.0024548,-0.001226981,46.10598653264827,44.947143743944125,42.16669610106608
540,2/23/2022,43.849998,-0.05479916,0.002455559,-0.001326189,45.02012002783299,43.893439265427546,41.18369486132556
541,2/24/2022,44.060001,0.004777691,0.002451088,-0.001314906,42.61527259782283,41.55090207015348,38.98032888411165
542,2/25/2022,45.849998,0.039822791,0.002449683,-0.001239006,42.820408927616675,41.74939943240496,39.17064170302816
543,2/28/2022,44.400002,-0.032135641,0.002446926,-0.001295906,44.562424146135314,43.445074356531215,40.76304505308189
544,3/1/2022,41.849998,-0.059147765,0.002448569,-0.001402252,43.156976504208934,42.0791837549398,39.476658454663365
545,3/2/2022,42.419998,0.013528153,0.002444484,-0.001374856,40.67517325842972,39.65633332953624,37.21369142824899
546,3/3/2022,40.369999,-0.049532992,0.002444247,-0.001463058,41.22631694101494,40.196325687901,37.72024569546923
547,3/4/2022,36.709999,-0.09503774,0.002455757,-0.001634127,39.233677517937785,38.25490392489906,35.89468191958289
548,3/7/2022,31.200001,-0.162631043,0.002498489,-0.001927917,35.668182259821734,34.77307759048644,32.61869718695909
549,3/8/2022,32.240002,0.032789853,0.002496129,-0.001864679,30.298665893824765,29.533678289339317,27.687999262282148
550,3/9/2022,34.900002,0.079278907,0.002503541,-0.001717145,31.308978113083448,30.516118535039766,28.607312971772576
551,3/10/2022,35.200001,0.008559224,0.002499188,-0.001698495,33.8960255629239,33.037950191360466,30.974531276781086
552,3/11/2022,34.869999,-0.009419279,0.002494769,-0.001712481,34.18784499254584,33.324720320426756,31.237571439658858
553,3/14/2022,35.02,0.004292495,0.002490322,-0.001701623,33.86945099429015,33.014536617708735,30.957321242677697
554,3/15/2022,38.240002,0.087962814,0.002500313,-0.001539773,34.01556131233318,33.15820498889324,31.08735311460574
555,3/16/2022,41.189999,0.074313344,0.002506156,-0.001403101,37.14684578838955,36.21093470622184,33.93418492249332
556,3/17/2022,41.419998,0.005568324,0.002501736,-0.001390563,40.01833506243789,39.005103429581,36.572561300213934
557,3/18/2022,42.349998,0.022204566,0.002498242,-0.001348201,40.24722402788336,39.22379066316378,36.76150380161029
558,3/21/2022,40.849998,-0.036061602,0.002495921,-0.001410412,41.147393092919074,40.10904634025979,37.60176750136821
559,3/22/2022,42.200001,0.032513472,0.002493511,-0.001349725,39.68123604001191,38.68157049582724,36.27892472791866
560,3/23/2022,41.529999,-0.016004211,0.002489441,-0.001375894,41.00115740295844,39.96631766369245,37.472702592896866
561,3/24/2022,42.779999,0.029654647,0.002486717,-0.001320581,40.34946918133715,39.33102465990715,36.894518790494764
562,3/25/2022,43.18,0.009306745,0.002482493,-0.001301671,41.565359578546186,40.51554867031056,37.9894902150379
563,3/28/2022,43.860001,0.015625341,0.002478591,-0.001271605,41.957511880443825,40.901748531724934,38.35576848248453
564,3/29/2022,45.669998,0.040438818,0.002477276,-0.001197651,42.622477742901935,41.553508089174905,38.96179124877061
565,3/30/2022,45.860001,0.004151716,0.002472942,-0.001188183,44.38177112868179,43.265666413652816,40.58004527859264
566,3/31/2022,46.360001,0.010843741,0.002468828,-0.001166925,44.57034657349115,43.44885114590009,40.7460071797028
567,4/1/2022,45.779999,-0.012589747,0.002464704,-0.001187071,45.05264732276604,43.9243254895019,41.1995761459082
568,4/4/2022,45.529999,-0.005475865,0.002460397,-0.001194622,44.497640529427436,43.37804021450461,40.689920330633996
569,4/5/2022,44.709999,-0.01817426,0.002456578,-0.001224463,44.256729917424664,43.14813614571615,40.48161558046995
570,4/6/2022,43.07,-0.037370469,0.002454557,-0.001287877,43.45344199869765,42.36019068866548,39.74311180465062
571,4/7/2022,42.400002,-0.01567829,0.00245062,-0.001313079,41.859146958623796,40.8078051966735,38.28222654402158
572,4/8/2022,41.959999,-0.01043165,0.002446481,-0.001329021,41.208361516241425,40.17428455192961,37.69468290653241
573,4/11/2022,42.419998,0.010903142,0.002442472,-0.001307673,40.77947352407236,39.758193759313194,37.296652109359876
574,4/12/2022,42.73,0.007281348,0.002438345,-0.00129271,41.23551603307717,40.20934103414863,37.71437603396121
575,4/13/2022,45.139999,0.0548675,0.00243958,-0.00119504,41.53402234882556,40.497897675581335,38.00120830864703
576,4/14/2022,45.130001,-0.000221513,0.002435346,-0.00119335,43.878945216220366,42.77933787448111,40.14096855989607
577,4/18/2022,43.970001,-0.02603963,0.002432194,-0.001236411,43.86965186369504,42.77335794771393,40.13435504259499
578,4/19/2022,45.950001,0.044046265,0.002431527,-0.001158067,42.73767835804741,41.670051750345614,39.10458659974303
579,4/20/2022,46.52,0.012328457,0.002427641,-0.001134774,44.66817666356793,43.555852411279965,40.881109647570014
580,4/21/2022,50.849998,0.088997756,0.002437438,-0.000979373,45.22773598658743,44.10310373443685,41.396823653853
581,4/22/2022,51.459999,0.011924704,0.002433529,-0.000957163,49.43816998306153,48.20297103026751,45.23628517913536
582,4/25/2022,51.299999,-0.003114055,0.002429356,-0.000960869,50.03258481470332,48.787549506873454,45.77511976014194
583,4/26/2022,48.860001,-0.048731646,0.002429096,-0.001042809,49.88235347503017,48.637203423631796,45.63588280752168
584,4/27/2022,50.279999,0.028648278,0.002426444,-0.000991968,47.50582864140497,46.31959939862658,43.47400244330206
585,4/28/2022,51.82,0.030168811,0.002423953,-0.000938702,48.89216105390534,47.669966938238765,44.73978669883753
586,4/29/2022,50.5,-0.025802839,0.00242087,-0.000981132,50.38961584698978,49.13448469493461,46.10469396546289
587,5/2/2022,50.189999,-0.006157553,0.002416791,-0.00098995,49.110564670117775,47.88103937227287,44.95152462280895
588,5/3/2022,51.380001,0.023433227,0.002413694,-0.000948414,48.80009481915972,47.594848688970465,44.659488576698095
589,5/4/2022,51.900002,0.010069818,0.002409802,-0.000929708,49.96339087809163,48.72524351806032,45.73373718619035
590,5/5/2022,48.900002,-0.059541391,0.00241153,-0.001029049,50.47869602475062,49.225103520668945,46.20692090127421
591,5/6/2022,47.52,-0.028626762,0.002408736,-0.001075746,47.54483825218012,46.36671399634809,43.535235666387024
592,5/9/2022,43.310001,-0.092767097,0.002418845,-0.00123063,46.203142517473395,45.05751755716853,42.293908038562726
593,5/10/2022,44.119999,0.018529593,0.002415423,-0.001197308,42.10818786965106,41.06061971688659,38.5379690405246
594,5/11/2022,43.18,-0.021535747,0.002412052,-0.001231547,42.8917242621837,41.822344571231746,39.25144590321801
595,5/12/2022,41.5,-0.039683998,0.002410479,-0.001296173,41.979339854383454,40.93347635466834,38.43020577284068
596,5/13/2022,43.27,0.041766127,0.002409541,-0.001223921,40.34655598862889,39.34830947113315,36.92818391509775
597,5/16/2022,43.540001,0.006220525,0.002405597,-0.001211451,42.06706395071764,41.02181759174598,38.50857385304976
598,5/17/2022,46.970001,0.075829043,0.002411483,-0.001082621,42.33166572067158,41.28051999968041,38.7441247535799
599,5/18/2022,44.630001,-0.05110282,0.002411627,-0.001166127,45.6699061212707,44.53870603204398,41.805386365319876
600,5/19/2022,44.209999,-0.009455316,0.002407722,-0.001179943,43.38931571339181,42.30986997369197,39.703379271378026
601,5/20/2022,43.549999,-0.015041305,0.002404035,-0.001203007,42.98023771070997,41.910076280880276,39.33801703118923
602,5/23/2022,44.759998,0.027405158,0.002401399,-0.001155485,42.34413760555883,41.297502448438934,38.75747869378394
603,5/24/2022,41.57,-0.073936085,0.002406187,-0.001276182,43.521012651207144,42.43874743492035,39.82650450159423
604,5/25/2022,43.080002,0.035680145,0.00240446,-0.001214996,40.41243635870069,39.41234759670378,36.98955777106298
605,5/26/2022,46.07,0.06710308,0.002408188,-0.001102074,41.87707845217876,40.841597735474615,38.349570496454405
606,5/27/2022,48.41,0.049544425,0.00240844,-0.001018499,44.802633256559524,43.68731013680569,41.00348076969697
607,5/31/2022,47.630001,-0.016243568,0.002404853,-0.001043581,47.07779179771756,45.90798537060742,43.105036199079144
608,6/1/2022,45.490002,-0.04597027,0.002404212,-0.001117474,46.318947589649056,45.16267467737087,42.39004788073295
609,6/2/2022,45.77,0.006136289,0.002400351,-0.001105563,44.237136040063845,43.13951658978766,40.49375303924935
610,6/3/2022,44.43,-0.029713938,0.002397755,-0.001152462,44.50490020601606,43.40186854338961,40.74271235504158
611,6/6/2022,44.759998,0.007399922,0.00239395,-0.001138464,43.201309248579626,42.127534558122,39.53990536574999
612,6/7/2022,46.450001,0.037061648,0.002392419,-0.001076046,43.52629425061965,42.451909168080135,39.85534441346561
613,6/8/2022,44.599998,-0.040642673,0.002391066,-0.001140592,45.17211715107132,44.05634656725388,41.36010851889488
614,6/9/2022,42.700001,-0.043534871,0.002390094,-0.001209638,43.36906804429602,42.29785094071963,39.7198829219482
615,6/10/2022,41.16,-0.036732033,0.002388256,-0.001267398,41.52088216793269,40.4931782182425,38.02222528625611
616,6/13/2022,37.02,-0.106008604,0.00240216,-0.001437432,40.02452462875806,39.03318483630347,36.63829728013618
617,6/14/2022,36.990002,-0.000810647,0.002398267,-0.001436416,35.98605557356231,35.094597060947855,32.94951042358866
618,6/15/2022,37.889999,0.024039539,0.002395435,-0.001395193,35.95469267495747,35.067374013820746,32.92447151315527
619,6/16/2022,34.779999,-0.085644718,0.002403014,-0.001531299,36.83242833877947,35.92133066722492,33.728154955019534
620,6/17/2022,36.279999,0.042224118,0.002402221,-0.001460726,33.80585364123756,32.969485250642514,30.9406921428298
621,6/21/2022,36.5,0.006045663,0.002398443,-0.001448638,35.26712208561722,34.39253070680112,32.27163861099709
622,6/22/2022,36.720001,0.006009332,0.002394676,-0.001436648,35.48089342479051,34.606476045613206,32.49152903141017
623,6/23/2022,35.810001,-0.025094381,0.002391729,-0.001474622,35.691398756340746,34.812937243437446,32.686309864530315
624,6/24/2022,38.509998,0.072690684,0.002396697,-0.001355767,34.80971851864063,33.95027554901406,31.881522121389274
625,6/27/2022,37.200001,-0.034609108,0.002394629,-0.001408972,37.44196270768476,36.511196527441086,34.279075618483375
626,6/28/2022,36.970001,-0.006201988,0.00239084,-0.001416629,36.16272052050564,35.270230105037705,33.11678376123595
627,6/29/2022,35.68,-0.035516492,0.002388879,-0.001471015,35.939690937438066,35.04974498099316,32.908512652019276
628,6/30/2022,35.419998,-0.007313732,0.002385129,-0.001480318,34.68323747884013,33.825364756280344,31.753984563203783
629,7/1/2022,36.439999,0.028390469,0.002382753,-0.001432829,34.43529941795144,33.58482701132212,31.537915392848088
630,7/5/2022,36.970001,0.014439755,0.002379371,-0.001407635,35.42694106987184,34.54713748399887,32.45149214320221
631,7/6/2022,36.66,-0.008420558,0.002375678,-0.001418749,35.945796724729064,35.05593539077661,32.916884389346514
632,7/7/2022,36.689999,0.000817969,0.002371926,-0.001415209,35.64299514851914,34.76230879527885,32.649947803451745
633,7/8/2022,36.470001,-0.006014179,0.002368213,-0.001422475,35.66791900209625,34.791194786410536,32.66739372150326
634,7/11/2022,35.369999,-0.030626057,0.00236582,-0.001468537,35.45894532351453,34.58676719713209,32.47614178231039
635,7/12/2022,38.23,0.077756573,0.002371964,-0.001343773,34.38628644847867,33.53977485295283,31.496890853256836
636,7/13/2022,37.91,-0.008405618,0.002368312,-0.001354877,37.17188815678771,36.25641776798252,34.03825479458008
637,7/14/2022,37.849998,-0.001584002,0.002364595,-0.001355237,36.859492579960985,35.956060960716556,33.768032357850856
638,7/15/2022,38.779999,0.024273697,0.002361916,-0.001315066,36.80642497070991,35.90072491309268,33.72104375604618
639,7/18/2022,39.34,0.014337189,0.002358603,-0.001290571,37.71072721924908,36.78345143872478,34.5512781887584
640,7/19/2022,41.470001,0.052728485,0.00235947,-0.001206166,38.25945302014494,37.31942267865246,35.048398411198704
641,7/20/2022,41.68,0.005051099,0.00235585,-0.001196404,40.331057751673654,39.33613168373306,36.94633296051919
642,7/21/2022,37.439999,-0.107281773,0.002369683,-0.001361646,40.5263143524746,39.538183958167664,37.139516843765975
643,7/22/2022,36.330002,-0.030095724,0.002367279,-0.001406334,36.40123344196547,35.50433430731239,33.34458427261133
644,7/25/2022,36.34,0.000275162,0.002363608,-0.001403723,35.3236284323521,34.455385882157834,32.360328932195756
645,7/26/2022,35.34,-0.027903596,0.00236103,-0.001444808,35.32877746198286,34.45979047265703,32.364719086448844
646,7/27/2022,36.419998,0.030102552,0.002358914,-0.001395973,34.36337180418183,33.517816815569084,31.48543596515933
647,7/28/2022,36.740002,0.008748115,0.002355427,-0.001380294,35.41630080981338,34.544181668188195,32.44096681452096
648,7/29/2022,36.75,0.000272091,0.002351796,-0.001377744,35.726130182088774,34.84952300819427,32.73436117331272
649,8/1/2022,37.689999,0.025256555,0.002349264,-0.001336705,35.736509388464846,34.86052603286994,32.759170226615105
650,8/2/2022,37.23,-0.012279893,0.002345833,-0.001353541,36.6506521522544,35.75288164441345,33.594209346416946
651,8/3/2022,38.630001,0.036914315,0.002344476,-0.001294758,36.20558405212606,35.318083019133724,33.182048955913544
652,8/4/2022,38.630001,0.0,0.002340883,-0.001292772,37.56797168868974,36.64822946742881,34.431967630670606
653,8/5/2022,37.82,-0.021191139,0.002337903,-0.001323244,37.56806250009342,36.6488147397801,34.43003821898839
654,8/8/2022,38.650002,0.021708764,0.002335138,-0.001288027,36.78395840688942,35.88015606417146,33.709097282851836
655,8/9/2022,37.799999,-0.022237751,0.002332242,-0.001320011,37.59161166443657,36.671507870420655,34.4526668444251
656,8/10/2022,38.689999,0.023272067,0.002329608,-0.001282524,36.762914769272385,35.86602174738215,33.69325412510583
657,8/11/2022,38.669998,-0.000517089,0.002326063,-0.001281358,37.62957751227016,36.71248943699299,34.49163096013639
658,8/12/2022,39.34,0.017177759,0.002323045,-0.001253305,37.61357827427269,36.698200320775484,34.48189273179825
659,8/15/2022,39.860001,0.013131527,0.002319833,-0.001231477,38.26400177819552,37.329376802336576,35.075372949372266
660,8/16/2022,40.290001,0.010729984,0.002316535,-0.001213353,38.77502496267063,37.8273137669529,35.55321979238902
661,8/17/2022,38.959999,-0.033567871,0.002314611,-0.001262301,39.194145551874584,38.23822621873554,35.92801053208061
662,8/18/2022,39.060001,0.002563498,0.002311137,-0.001256522,37.90142500957394,36.975893541491246,34.75400253294924
663,8/19/2022,37.5,-0.040758018,0.002310001,-0.001316102,37.9940442171293,37.072017832622684,34.83569578868084
664,8/22/2022,36.360001,-0.030871636,0.002307836,-0.001360613,36.47523658305019,35.58921410475032,33.44414997395387
665,8/23/2022,36.91,0.01501322,0.002304768,-0.001335991,35.3657331978579,34.50557546761362,32.430295121148056
666,8/24/2022,37.389999,0.012920745,0.002301612,-0.001314585,35.90257386686796,35.036304984973924,32.92793364914079
667,8/25/2022,38.27,0.023263037,0.002299066,-0.001277737,36.37337458845245,35.490363497139974,33.36019871973307
668,8/26/2022,36.57,-0.045438067,0.002298539,-0.001343845,37.23104900803414,36.32673846879267,34.15346869030872
669,8/29/2022,36.02,-0.015153892,0.002295388,-0.001364488,35.57445954226395,34.71295926523838,32.633541496511505
670,8/30/2022,35.939999,-0.002223486,0.002291963,-0.00136577,35.03840014443173,34.18870322743506,32.14309008506389
671,8/31/2022,35.009998,-0.026217176,0.002289466,-0.001402806,34.961654997389594,34.11483137161849,32.079637822532604
672,9/1/2022,35.18,0.004844061,0.002286117,-0.00139351,34.05410514860757,33.230029176294636,31.249664135625476
673,9/2/2022,35.310001,0.003688499,0.002282759,-0.001385959,34.22309138661888,33.39768342787764,31.401323439437295
674,9/6/2022,36.580002,0.035335459,0.00228137,-0.001331476,34.351559457182354,33.52093699481392,31.52718378897359
675,9/7/2022,38.599998,0.053750527,0.002282478,-0.001249873,35.58427800066173,34.72511271472485,32.64798383019683
676,9/8/2022,38.880001,0.007227781,0.002279208,-0.001237332,37.552922740240824,36.645872514556316,34.46502311649508
677,9/9/2022,39.259998,0.009726133,0.002276018,-0.001221138,37.830273514375385,36.91875409974159,34.71151173758422
678,9/12/2022,39.220001,-0.001019292,0.002272661,-0.00122084,38.200549332478374,37.277840968508805,35.04626760758179
679,9/13/2022,37.790001,-0.037142302,0.002271212,-0.001273744,38.16520393950441,37.24337886278239,35.01967041109341
680,9/14/2022,38.43,0.016793861,0.002268351,-0.001247174,36.76639538177248,35.87947438981075,33.74098067418252
681,9/15/2022,38.900002,0.012155897,0.002265284,-0.001227492,37.39202348446603,36.49282580415043,34.31614314117286
682,9/16/2022,37.48,-0.037186845,0.002263855,-0.001280219,37.85274786664854,36.939622224120605,34.73634322235367
683,9/19/2022,38.700001,0.032032169,0.002262163,-0.001231445,36.467308369056845,35.590020879746355,33.475583840132025
684,9/20/2022,38.169998,-0.013789812,0.002259086,-0.001249805,37.65628088160447,36.754394839217746,34.56204268962975
685,9/21/2022,36.119999,-0.055203113,0.002260032,-0.001328569,37.14206366391488,36.25075474200638,34.09378931215658
686,9/22/2022,34.450001,-0.047337674,0.002259818,-0.001395638,35.144888563608,34.29711066589098,32.26839864223942
687,9/23/2022,33.07,-0.040882499,0.002258795,-0.001453115,33.517344388602574,32.71216171138379,30.7711032053405
688,9/26/2022,31.9,-0.036020517,0.002257246,-0.001503358,32.16964233686811,31.396842383403452,29.535168125350218
689,9/27/2022,32.830002,0.028736783,0.002255296,-0.001459468,31.034278110230137,30.285606672068564,28.491902649478323
690,9/28/2022,33.919998,0.03266196,0.002253712,-0.001410017,31.93915686476306,31.173704501139227,29.326319671544262
691,9/29/2022,32.91,-0.030228189,0.002251651,-0.001451722,33.00207626740497,32.21019331553572,30.29984041773886
692,9/30/2022,32.529999,-0.011613853,0.002248546,-0.001466407,32.016276942204016,31.24718194921791,29.396963643660577
693,10/3/2022,32.810001,0.008570668,0.002245446,-0.001451924,31.647365804141238,30.888902726778024,29.056713442046206
694,10/4/2022,35.330002,0.073999141,0.002250402,-0.001343205,31.921491480470596,31.15529046838364,29.308712837075387
695,10/5/2022,35.419998,0.002544058,0.002247186,-0.001337612,34.374863924191324,33.548967459453614,31.56336456103339
696,10/6/2022,34.959999,-0.013072054,0.002244154,-0.001354471,34.46467170443806,33.637598659699,31.64608131541836
697,10/7/2022,33.860001,-0.031970116,0.002242278,-0.001398396,34.01520717398,33.20116634491586,31.23372028790923
698,10/10/2022,34.200001,0.009991267,0.002239251,-0.001382079,32.942423583216566,32.15243039859444,30.24662178738136
699,10/11/2022,33.93,-0.007926095,0.002236108,-0.001391441,33.27668522074283,32.481730483477456,30.552954394669797
700,10/12/2022,34.23,0.008802874,0.002233062,-0.001376877,33.015487846072055,32.225661219335116,30.32190604474429
701,10/13/2022,35.400002,0.033609424,0.00223162,-0.001326968,33.31349007182068,32.51341150253808,30.592956080597286
702,10/14/2022,35.470001,0.00197542,0.002228457,-0.001322264,34.45015185631878,33.62572122961188,31.637371075671147
703,10/17/2022,36.099998,0.017605513,0.002225796,-0.00129534,34.52028954806467,33.69410961717971,31.70202469036537
704,10/18/2022,37.25,0.031359135,0.002224147,-0.001248955,35.132889705689806,34.2952469948975,32.26715059106503
705,10/19/2022,39.099998,0.048470471,0.002224493,-0.001178431,36.2558100262844,35.390601731368996,33.30287759917443
706,10/20/2022,39.049999,-0.001279565,0.002221342,-0.001178575,38.056566799085715,37.14546011783867,34.945686008053684
707,10/21/2022,40.439999,0.034976519,0.002220047,-0.001127436,38.01050597834303,37.10603731005096,34.91369572314409
708,10/24/2022,41.880001,0.03498904,0.002218751,-0.001076424,39.36690802030445,38.4301498995498,36.15776057064036
709,10/25/2022,42.599998,0.017045796,0.002216084,-0.001050864,40.768881390771,39.795901450785756,37.45263729604277
710,10/26/2022,42.450001,-0.00352727,0.002212972,-0.001054352,41.46819683116971,40.479179314875616,38.09231224933804
711,10/27/2022,42.990002,0.012640641,0.002210122,-0.00103509,41.3325274894222,40.34809091037695,37.9669401175415
712,10/28/2022,43.720001,0.016838109,0.002207466,-0.001009987,41.84705049573097,40.851913283062395,38.452890407146654
713,10/31/2022,43.080002,-0.014746787,0.002204635,-0.001029253,42.56591722076757,41.55754206840861,39.111824216535574
714,11/1/2022,42.66,-0.009797186,0.002201654,-0.001041533,41.94372030452031,40.95172501891355,38.534364587834595
715,11/2/2022,41.110001,-0.037010288,0.002200382,-0.001091839,41.53595052772968,40.55105309053223,38.16606371123505
716,11/3/2022,40.950001,-0.003899591,0.00219732,-0.001095761,40.02185210599808,39.07388821370086,36.76177897523714
717,11/4/2022,42.619999,0.039971768,0.002196604,-0.001038484,39.8699347444585,38.926756151294846,36.63752711567713
718,11/7/2022,42.779999,0.003747077,0.002193577,-0.001031819,41.49110478133651,40.51242396131109,38.132014737147784
719,11/8/2022,42.18,-0.014124505,0.002190764,-0.001050028,41.652201591136595,40.665472101109685,38.27607254371498
720,11/9/2022,42.369999,0.004494366,0.002187764,-0.001042328,41.06560633004447,40.0939306254943,37.755199646222515
721,11/10/2022,44.330002,0.045221153,0.002187694,-0.000978162,41.254605691606564,40.27655067226306,37.9181924636654
722,11/11/2022,44.709999,0.008535474,0.002184789,-0.000964985,43.16778031140367,42.144382425289486,39.68633013451225
723,11/14/2022,44.029999,-0.015325971,0.002182052,-0.000984848,43.53683815119999,42.505241981820994,40.027650947060245
724,11/15/2022,44.040001,0.000227138,0.00217904,-0.000983174,42.876942913527955,41.864534547634236,39.41622727151316
725,11/16/2022,43.290001,-0.01717665,0.002176396,-0.00100551,42.88113913826768,41.868973858438444,39.42132978540567
726,11/17/2022,43.25,-0.000924451,0.002173398,-0.001005399,42.15519963314183,41.158559058728784,38.750856027609544
727,11/18/2022,43.82,0.013093101,0.002170682,-0.000986006,42.116661317277625,41.12256646795609,38.71480192767493
728,11/21/2022,43.43,-0.008939888,0.002167787,-0.000996932,42.67104655812647,41.66266585611438,39.23389504116315
729,11/22/2022,43.43,0.0,0.002164814,-0.000995564,42.292796074654014,41.29629801999037,38.87259207042124
730,11/23/2022,43.689999,0.005968774,0.002161915,-0.000986024,42.29975254170898,41.30517417346531,38.900633019387946
731,11/25/2022,44.419998,0.016570553,0.002159379,-0.000962007,42.54276775190998,41.54234490779472,39.12456513364369
732,11/28/2022,43.02,-0.03202465,0.002157745,-0.001004442,43.260181072466864,42.240252891183076,39.783157448992185
733,11/29/2022,43.689999,0.015454096,0.002155171,-0.000981988,41.89705577900593,40.91328743645966,38.52400401641318
734,11/30/2022,44.169998,0.01092656,0.002152427,-0.000965764,42.54896321164495,41.548738021221,39.14408747690318
735,12/1/2022,43.889999,-0.006359299,0.002149538,-0.000973102,43.02156886589292,42.013105611015945,39.570000718009176
736,12/2/2022,43.889999,0.0,0.002146619,-0.00097178,42.748963795932845,41.746039124122476,39.32797867904789
737,12/5/2022,45.029999,0.025642431,0.002144666,-0.000935668,42.74963830606225,41.745289177891344,39.331451121906255
738,12/6/2022,45.919998,0.019571796,0.002142329,-0.000907881,43.85963186336278,42.83078136096673,40.353579968195696
739,12/7/2022,44.060001,-0.041348344,0.00214164,-0.000962604,44.730857374373464,43.683849534106486,41.15158092033332
740,12/8/2022,42.799999,-0.029014285,0.002139808,-0.001000511,42.91625318459188,41.91023738099137,39.493958043255915
741,12/9/2022,43.040001,0.00559186,0.002136979,-0.000991615,41.68884905306829,40.711121033889064,38.35094887369263
742,12/12/2022,44.240002,0.027499463,0.002135192,-0.000953217,41.916361136452664,40.93582389063084,38.56742704736847
743,12/13/2022,41.169998,-0.071919615,0.002139087,-0.001048731,43.099809927517,42.093166330769144,39.650839429998186
744,12/14/2022,40.099998,-0.026333503,0.00213707,-0.001082715,40.096103838382064,39.161322695479036,36.889110127267706
745,12/15/2022,38.549999,-0.03942021,0.002136172,-0.001134175,39.05624923916537,38.140790196016475,35.932586350334894
746,12/16/2022,38.43,-0.003117669,0.002133313,-0.001136834,37.543527040078665,36.663760476546045,34.55260943413936
747,12/19/2022,37.98,-0.011778699,0.002130609,-0.00115108,37.42966022701097,36.55710230174894,34.450928798827654
748,12/20/2022,38.549999,0.014896369,0.002128104,-0.001129626,36.99285464960203,36.127313201024776,34.04207528773292
749,12/21/2022,39.0,0.011605572,0.002125479,-0.001112623,37.54509046835642,36.66742134159714,34.54978478560565
750,12/22/2022,38.279999,-0.018634106,0.002123054,-0.001135985,37.983769220961,37.0972080368142,34.94487315204291
751,12/23/2022,38.389999,0.002869443,0.002120248,-0.001130652,37.280917094725076,36.41427596903889,34.308751603368684
752,12/27/2022,38.200001,-0.004961441,0.002117448,-0.001135746,37.394110575094004,36.52278242166134,34.40932617266507
