,Date,HD,PDR,VAR,AVG,VAR70,VAR85,VAR99
515,1/18/2022,366.720001,-0.014295237,0.000472293,0.00099518,368.0812558906002,363.99731260561515,353.89215290503654
516,1/19/2022,359.690002,-0.019356062,0.000472179,0.00095574,362.8258833012815,358.8134228080649,348.8937297676708
517,1/20/2022,349.579987,-0.028510158,0.000472942,0.000898746,355.8582845046019,351.92804193046635,342.1972419613896
518,1/21/2022,349.100006,-0.001373965,0.000472039,0.000894358,345.8585597109453,342.02849988397156,332.58928886236913
519,1/24/2022,363.809998,0.041273317,0.000474265,0.00097216,345.3612039481571,341.5433095995614,332.1171695329643
520,1/25/2022,358.980011,-0.013365041,0.000473747,0.000944588,359.9366947360775,355.9572412175816,346.03885457099165
521,1/26/2022,357.279999,-0.004746922,0.0004729,0.000933664,355.1580905834005,351.2218125441758,341.5271043740334
522,1/27/2022,356.429993,-0.002381938,0.000472015,0.000927312,353.4810025417552,349.5714363427946,339.9229803770485
523,1/28/2022,366.540009,0.027969833,0.000472508,0.000979019,352.6281505083217,348.72448724248926,339.0668209339581
524,1/31/2022,366.980011,0.0011997,0.000471607,0.00097944,362.6414693357488,358.63164373268444,348.75509782647663
525,2/1/2022,368.700012,0.004675957,0.000470734,0.000986481,363.0921931814821,359.0649136743813,349.15605299855844
526,2/2/2022,373.730011,0.013550303,0.000470139,0.001010366,364.8258633273858,360.7894082994618,350.86348068750124
527,2/3/2022,364.809998,-0.024156976,0.000470446,0.000962611,369.7867226106474,365.6879780561115,355.6007766551489
528,2/4/2022,359.670013,-0.014189684,0.000469989,0.000933913,360.9608246142427,356.9568180356211,347.1303530667795
529,2/7/2022,357.350006,-0.00647127,0.000469204,0.000919915,355.8534411589639,351.92703602452866,342.20171325472427
530,2/8/2022,361.440002,0.011380348,0.000468525,0.000939651,353.53798193366026,349.64997988510015,340.0499112480358
531,2/9/2022,364.369995,0.008073763,0.000467739,0.000953086,357.6103036115548,353.66455503333975,343.98004280887955
532,2/10/2022,355.089996,-0.025798554,0.000468202,0.000902801,360.5364746288391,356.55824406653824,346.75042159571484
533,2/11/2022,350.290009,-0.013609859,0.000467718,0.000875573,351.3018108987769,347.4291959640836,337.8918224779662
534,2/14/2022,351.559998,0.003618979,0.000466856,0.000880711,346.56649616915143,342.7591898189835,333.3258868397788
535,2/15/2022,353.26001,0.00482397,0.000466013,0.000888081,347.8145754304776,343.9977745713756,334.55885847069663
536,2/16/2022,350.089996,-0.009014105,0.000465326,0.000869607,349.51411229781786,345.6700695484441,336.1905522815347
537,2/17/2022,347.940002,-0.006160196,0.000464551,0.000856516,346.3444135625784,342.5469557663864,333.1119096825871
538,2/18/2022,346.869995,-0.003080001,0.000463716,0.000849199,344.25109794463435,340.46827455877116,331.1402281103831
539,2/22/2022,316.170013,-0.092669971,0.000479052,0.000675694,343.17931005147176,339.42147095942175,330.12629297051217
540,2/23/2022,308.450012,-0.02472029,0.000479357,0.000628665,312.6977069034874,309.21951410506864,300.5908362211697
541,2/24/2022,313.23999,0.015409843,0.000478874,0.000655987,305.0596187211537,301.65296141997663,293.2815423306366
542,2/25/2022,316.649994,0.010827406,0.000478181,0.000674753,309.7743762172876,306.33434794339774,297.81652933404285
543,2/28/2022,315.829987,-0.002592991,0.00047732,0.000668735,313.15329826217794,309.68176982217705,301.04785087574186
544,3/1/2022,320.25,0.013897888,0.000476764,0.000693053,312.35126420007543,308.8849598601134,300.2913189216577
545,3/2/2022,327.369995,0.021989074,0.000476719,0.000732129,316.76733407590444,313.24720269831295,304.4924215028452
546,3/3/2022,324.359985,-0.009237051,0.000476028,0.00071387,323.8016040776718,320.21064012752294,311.33670717487394
547,3/4/2022,324.26001,-0.00030827,0.00047516,0.000712001,320.8117285860586,317.2555973205866,308.42407744535126
548,3/7/2022,322.769989,-0.004605733,0.000474344,0.000702298,320.7201891104205,317.16813922005144,308.4303949658368
549,3/8/2022,316.73999,-0.018858745,0.000474176,0.000666667,319.25765724159453,315.7196647668248,307.0015542802592
550,3/9/2022,317.200012,0.001451311,0.000473315,0.000668094,313.2778673115693,309.8072287544147,301.1928533787683
551,3/10/2022,317.940002,0.002330164,0.000472461,0.00067111,313.7413022998264,310.2695318249368,301.6722302780448
552,3/11/2022,316.790009,-0.00362357,0.000471638,0.00066333,314.47407280602215,310.9928786664496,302.37773256315904
553,3/14/2022,318.359985,0.004943649,0.000470818,0.00067107,313.3234454814565,309.8601397060175,301.3100143590752
554,3/15/2022,328.540009,0.031475853,0.000471678,0.000726675,314.89640761011754,311.43209962062485,302.8024699320757
555,3/16/2022,330.910004,0.007187824,0.000470904,0.000738316,324.97137816254815,321.39089963288706,312.5354668592407
556,3/17/2022,336.359985,0.016335523,0.000470493,0.000766369,327.33096431948064,323.71797916568744,314.8261213873982
557,3/18/2022,340.73999,0.012937723,0.000469914,0.00078822,332.7401434511949,329.0608185235853,319.96170473516395
558,3/21/2022,329.369995,-0.03393797,0.000471229,0.000725987,337.0664899712272,333.34689723483984,324.1534562032973
559,3/22/2022,329.730011,0.001092447,0.000470387,0.000726643,325.7957384601298,322.19104777212425,313.2804045158842
560,3/23/2022,317.049988,-0.039214719,0.00047239,0.000655319,326.158649514568,322.56274554288035,313.62600235101814
561,3/24/2022,315.779999,-0.004013687,0.000471587,0.000646996,313.586220724737,310.1197469325412,301.58055174292946
562,3/25/2022,310.679993,-0.016282344,0.000471257,0.000616873,312.32424249011916,308.8588422187142,300.3534662741939
563,3/28/2022,314.279999,0.011520884,0.000470631,0.00063624,307.26531336610043,303.8670244261631,295.478289109027
564,3/29/2022,317.709991,0.010854684,0.000469981,0.000654358,310.8440843869037,307.41044383236783,298.9686887754356
565,3/30/2022,308.459991,-0.029546843,0.000470761,0.000600905,314.25456085751966,310.78547639732705,302.2051397745595
566,3/31/2022,299.329987,-0.030045546,0.000471585,0.000546759,305.09511922964253,301.7212264623428,293.4177492942809
567,4/1/2022,301.890015,0.008516162,0.000470866,0.000560815,296.04640343992156,292.76779584084403,284.6886366951087
568,4/4/2022,305.579987,0.012148805,0.000470273,0.000581216,298.5892679250235,295.2692567674256,287.1006921634663
569,4/5/2022,304.859985,-0.002358962,0.000469461,0.000576049,302.24160023780195,298.90278263795153,290.62401802876235
570,4/6/2022,298.540009,-0.020948648,0.000469449,0.000538286,301.52036255665087,298.19510108410407,289.92715907205286
571,4/7/2022,302.75,0.014003425,0.000468944,0.000561868,295.26083219965943,292.0043167081079,283.9424777970726
572,4/8/2022,311.109985,0.027239117,0.000469366,0.000608506,299.4336687574063,296.131789677515,287.93811512695925
573,4/11/2022,306.720001,-0.014211217,0.00046893,0.000582643,307.6898726411211,304.30881287962575,295.93966994252827
574,4/12/2022,306.290009,-0.001402888,0.000468119,0.000579184,303.351643964918,300.0144739692327,291.7240668032269
575,4/13/2022,310.420013,0.013393866,0.00046759,0.00060147,302.9441705490267,299.60906561262584,291.3665084712483
576,4/14/2022,304.519989,-0.019189531,0.000467457,0.000567111,307.0408382935083,303.65861357991025,295.28705805210984
577,4/18/2022,300.209991,-0.014254531,0.000467027,0.000541423,301.17965429199626,297.86735256532563,289.6148872550511
578,4/19/2022,307.799988,0.024967983,0.00046725,0.000583684,296.92038685709167,293.6553660500787,285.5655553767725
579,4/20/2022,315.140015,0.02356685,0.000467354,0.000623378,304.4274750455559,301.0796800083863,292.7936236657022
580,4/21/2022,310.359985,-0.015284166,0.000466983,0.000595952,311.7033483034087,308.26820821673135,299.80745331236284
581,4/22/2022,300.109985,-0.033583842,0.000468187,0.000537122,306.9880963004737,303.6036058371374,295.25704060459884
582,4/25/2022,304.940002,0.015966018,0.000467791,0.000563633,296.81025290249556,293.55752488313686,285.45182583710437
583,4/26/2022,299.959991,-0.01646594,0.000467485,0.000534422,301.5920831466423,298.2682916806839,290.07392586355536
584,4/27/2022,301.600006,0.005452554,0.000466726,0.000542844,296.6673452209971,293.39950954971675,285.30831379965286
585,4/28/2022,311.76001,0.033132037,0.00046774,0.000598552,298.2987410914489,295.0133506011551,286.9067623688772
586,4/29/2022,300.399994,-0.037118793,0.000469366,0.000534188,308.3536899813992,304.95823153084916,296.59414755251777
587,5/2/2022,306.970001,0.021635126,0.000469323,0.000570135,297.09993573095466,293.8227505929827,285.69695069053796
588,5/3/2022,304.959991,-0.006569435,0.000468612,0.000557993,303.6104949613821,300.25587450292977,292.03187234454583
589,5/4/2022,315.309998,0.033375685,0.000469641,0.00061371,301.61094160929997,298.29471336528354,290.076096778342
590,5/5/2022,299.109985,-0.052744927,0.000473663,0.000523272,311.8744993242275,308.43334061746293,299.92835829983306
591,5/6/2022,294.309998,-0.016177722,0.000473333,0.000495013,295.8149451705514,292.5416054624213,284.4410608585003
592,5/9/2022,297.029999,0.009199514,0.000472661,0.000509717,291.0478174018595,287.8211740671968,279.84720664344945
593,5/10/2022,291.160004,-0.019960182,0.000472569,0.000475197,293.7523261680043,290.50520881967935,282.4723701171876
594,5/11/2022,282.959991,-0.028567445,0.000473191,0.000426304,287.92905002934515,284.7310459443529,276.9018858363626
595,5/12/2022,289.690002,0.02350588,0.00047329,0.000465093,279.8008698333218,276.69218102865136,269.0077819156695
596,5/13/2022,296.029999,0.021649405,0.000473247,0.000500637,286.4712731177233,283.29750215805376,275.4486162726597
597,5/16/2022,295.98999,-0.000135161,0.000472455,0.000499572,292.7512781784128,289.5060616298403,281.45601541981546
598,5/17/2022,300.950012,0.016618542,0.000472099,0.000526527,292.7335010579742,289.4898109014187,281.46552485165796
599,5/18/2022,285.179993,-0.053823643,0.000476234,0.000435792,297.63012528501366,294.34771855880217,286.20390249390323
600,5/19/2022,287.76001,0.009006299,0.000475563,0.000450077,281.9818978528781,278.84951777895697,271.06193255777976
601,5/20/2022,287.190002,-0.00198281,0.000474781,0.000446028,284.55657438043625,281.3839098498336,273.5693667021047
602,5/23/2022,286.029999,-0.004047328,0.000474026,0.000438564,283.9820327555468,280.83787812303916,273.0469754202257
603,5/24/2022,287.920013,0.006586012,0.000473302,0.000448759,282.84942278799605,279.7130547565122,271.9448013156527
604,5/25/2022,293.570007,0.019433427,0.000473114,0.000480191,284.7065239835814,281.5535969452672,273.78245545397635
605,5/26/2022,302.809998,0.030989404,0.000473868,0.000530619,290.29926086512774,287.08273348023755,279.1568941679649
606,5/27/2022,308.459991,0.018486607,0.000473618,0.00056025,299.4470334388339,296.1370270306235,287.9112095754207
607,5/31/2022,302.75,-0.018684764,0.000473447,0.000528544,305.0644513946011,301.68054020036027,293.3274229929848
608,6/1/2022,297.190002,-0.018535711,0.000473265,0.000497189,299.41072939239757,296.0872200994538,287.9061708655568
609,6/2/2022,305.869995,0.028788487,0.0004738,0.000543644,293.8915165239915,290.65390678263054,282.6028068527413
610,6/3/2022,305.079987,-0.002586164,0.000473039,0.000538513,302.47871120880245,299.1176271741098,290.84833161318363
611,6/6/2022,303.890015,-0.003908152,0.000472297,0.000531236,301.69442234452663,298.3457836616963,290.1401402000093
612,6/7/2022,301.769989,-0.007000742,0.000471618,0.000518928,300.52777406980005,297.19604273406173,289.0332562508704
613,6/8/2022,297.529999,-0.014150044,0.000471199,0.000494999,298.4495479149362,295.14860439257006,286.98347064777266
614,6/9/2022,299.859985,0.007800592,0.000470518,0.000506897,294.237347937314,290.9833544876395,282.93635360280734
615,6/10/2022,289.23999,-0.03605889,0.000471924,0.00044744,296.5463604252196,293.2690059140072,285.1514841431108
616,6/13/2022,283.160004,-0.021244636,0.00047192,0.000412226,286.0085624024757,282.8483752275953,275.0241597912952
617,6/14/2022,278.670013,-0.01598379,0.00047159,0.000385652,279.9992254149458,276.91144360011833,269.25159997210005
618,6/15/2022,279.730011,0.003796559,0.000470846,0.000391171,275.5471767923524,272.5030767797154,264.9783527925377
619,6/16/2022,273.459991,-0.022669566,0.000470943,0.000353917,276.6035646597913,273.5381222442053,265.97368081852113
620,6/17/2022,270.730011,-0.010033271,0.000470357,0.000337163,270.3732159524375,267.37982657591294,260.0280756210145
621,6/21/2022,269.200012,-0.005667413,0.000469658,0.000327494,267.6906174395609,264.7381233707331,257.410816121781
622,6/22/2022,268.980011,-0.000817574,0.000468905,0.000325653,266.1841277455759,263.2472194673206,255.95590065120996
623,6/23/2022,275.420013,0.023660184,0.000469025,0.000363108,265.96000698097447,263.04281294103725,255.7631526490378
624,6/24/2022,283.0,0.027149645,0.000469421,0.000406035,272.3460564349295,269.345147152106,261.93948317954926
625,6/27/2022,282.690002,-0.001096,0.000468674,0.000403632,279.8554461227425,276.7633567328727,269.1268905202308
626,6/28/2022,270.149994,-0.04537356,0.000471267,0.000330505,279.56097196379613,276.46743214819696,268.86792755846255
627,6/29/2022,273.869995,0.013676185,0.000470799,0.00035179,267.123103750839,264.1734218622007,256.9007304093216
628,6/30/2022,274.269989,0.00145946,0.000470052,0.000353554,270.81583012656597,267.82893056396074,260.4341672898995
629,7/1/2022,279.079987,0.01738545,0.000469765,0.000380632,271.19984500358055,268.2077688335811,260.8457699614216
630,7/5/2022,283.730011,0.016524688,0.000469432,0.000406257,275.96902149597423,272.9236360783872,265.4165362935566
631,7/6/2022,283.579987,-0.000528896,0.00046869,0.000404775,280.57969405918436,277.46647323514526,269.80401032114924
632,7/7/2022,286.690002,0.010907275,0.000468122,0.000421393,280.43631737019626,277.34840515234583,269.6955181252961
633,7/8/2022,286.470001,-0.000767677,0.000467385,0.000419515,283.51335424215193,280.38040328082036,272.6744949799097
634,7/11/2022,286.390015,-0.000279251,0.000466649,0.000418413,283.29901292893896,280.1830049024386,272.4958290734179
635,7/12/2022,285.119995,-0.004444444,0.000465951,0.000410755,283.21287688600677,280.10428932223584,272.4170811121278
636,7/13/2022,287.179993,0.007199046,0.000465291,0.000421428,281.95018172021554,278.8496710499856,271.1844213420457
637,7/14/2022,289.480011,0.007977076,0.00046465,0.000433289,284.00260080842986,280.88838543943615,273.17715211698146
638,7/15/2022,292.410004,0.010070693,0.000464067,0.000448395,286.2742618158217,283.14818727965724,275.3641443816786
639,7/18/2022,293.049988,0.002186261,0.000463345,0.000451115,289.1908460237732,286.00774343881415,278.1607080552312
640,7/19/2022,299.829987,0.022872402,0.000463405,0.000486148,289.8102406751444,286.6393626311482,278.7773404257774
641,7/20/2022,302.299988,0.008204258,0.000462775,0.000498189,296.5371664576423,293.27751361512975,285.27760522427434
642,7/21/2022,305.0,0.008891915,0.000462164,0.000511263,298.98733488985687,295.7140413232274,287.63087694857524
643,7/22/2022,306.589996,0.00519956,0.000461479,0.000518554,301.6816734293871,298.3821636659556,290.1970966454929
644,7/25/2022,306.149994,-0.001436179,0.000460769,0.000515519,303.2519493439015,299.92868893729974,291.7741532881693
645,7/26/2022,298.179993,-0.026377851,0.000461174,0.000473824,302.81677504705334,299.5052810181526,291.32891812964937
646,7/27/2022,298.910004,0.002445231,0.000460466,0.000476876,294.9104645564764,291.68938105137613,283.7036449498204
647,7/28/2022,299.630005,0.002405859,0.00045976,0.000479857,295.63716872824574,292.41056917662655,284.43958839945725
648,7/29/2022,300.940002,0.004362519,0.000459074,0.000485849,296.35981119898423,293.1235232773362,285.1548873794917
649,8/1/2022,305.820007,0.0160858,0.000458741,0.000509886,297.66162362364946,294.4290053111732,286.40657476070714
650,8/2/2022,300.709991,-0.016850401,0.000458498,0.000483178,302.48874284685445,299.1880020225715,291.01858006831236
651,8/3/2022,306.369995,0.01864719,0.0004583,0.000511079,297.42700520221916,294.1809046696665,286.15634877679224
652,8/4/2022,307.170013,0.002607877,0.000457604,0.000514295,303.0357513942349,299.73704971650955,291.57138098900555
653,8/5/2022,309.690002,0.008170421,0.000456992,0.00052602,303.8223627266714,300.52128208279663,292.3770788238963
654,8/8/2022,311.970001,0.007335229,0.000456364,0.000536431,306.3114004077279,302.97691762757864,294.77062679677584
655,8/9/2022,305.209991,-0.021906998,0.000456436,0.000502167,308.59050225673394,305.2312107331404,296.97937209731487
656,8/10/2022,311.579987,0.020656051,0.000456358,0.000532889,301.90430022002647,298.6044166213496,290.4926381894641
657,8/11/2022,310.690002,-0.002860448,0.000455681,0.000527724,308.20433079501925,304.8693496226588,296.5637275688748
658,8/12/2022,314.890015,0.013427782,0.000455241,0.000547329,307.31904485244553,303.9782820692579,295.7256568624072
659,8/15/2022,314.609985,-0.00088969,0.000454553,0.000545148,311.4941151651269,308.107585770249,299.75371789060927
660,8/16/2022,327.380005,0.039787862,0.000456194,0.000604607,311.2044959661653,307.8297856594042,299.44592979227934
661,8/17/2022,325.76001,-0.004960646,0.000455551,0.000596188,323.86269190328335,320.33103001368113,311.63521427820694
662,8/18/2022,325.209991,-0.001689845,0.000454871,0.000592734,322.24821976315843,318.753587936348,310.1345401071997
663,8/19/2022,321.320007,-0.012033567,0.000454425,0.00057369,321.71362026314927,318.2315744200756,309.6348367070901
664,8/22/2022,312.209991,-0.028761524,0.000455034,0.000529511,317.86236495244793,314.408471319671,305.8694598052585
665,8/23/2022,306.899994,-0.017154067,0.00045482,0.000502919,308.8171588452168,305.46792404193457,297.1821922485467
666,8/24/2022,308.109985,0.003934871,0.000454154,0.000508072,303.5788794146034,300.2800691624412,292.1145138761712
667,8/25/2022,309.779999,0.005405552,0.000453509,0.000515414,304.76221283769286,301.44705126085734,293.3102565667336
668,8/26/2022,298.100006,-0.038433344,0.000455098,0.000457108,306.4339569399867,303.10883376636684,294.9139149008531
669,8/29/2022,296.320007,-0.005989046,0.00045448,0.000447472,294.8557154531702,291.62889464190414,283.71299543776
670,8/30/2022,293.100006,-0.010926107,0.000453994,0.000430497,293.0829392103123,289.90015114130716,282.0393644624461
671,8/31/2022,288.420013,-0.016096072,0.000453724,0.000405867,289.9031302282212,286.7592550534068,278.978541824087
672,9/1/2022,293.369995,0.017016798,0.000453459,0.000430586,285.27054946213946,282.17641078209203,274.55162268386135
673,9/2/2022,291.899994,-0.005023337,0.000452829,0.000422482,290.18594449228385,287.02116813534514,279.25764588516716
674,9/6/2022,289.540009,-0.008117769,0.000452265,0.000409811,288.7135618082084,285.57120373808647,277.820838015776
675,9/7/2022,297.470001,0.027019895,0.000452643,0.000449233,286.3712309608283,283.27801949799175,275.6321722863028
676,9/8/2022,299.899994,0.008135683,0.000452061,0.000460604,294.2436820622416,291.0581951057012,283.1969381133266
677,9/9/2022,299.769989,-0.000433588,0.000451394,0.000459283,296.63160025469745,293.43438421439777,285.496420082772
678,9/12/2022,297.540009,-0.007466777,0.000450821,0.000447593,296.5228273014274,293.31733366417524,285.3897185582013
679,9/13/2022,277.929993,-0.068179442,0.000457083,0.000346522,294.30539835932626,291.1072545534341,283.2583859669168
680,9/14/2022,276.339996,-0.005737281,0.000456465,0.000337575,274.8643689396358,271.8683974541206,264.47819682259205
681,9/15/2022,271.540009,-0.017522486,0.000456262,0.000311349,273.3002991953821,270.32611201658176,262.96929137419
682,9/16/2022,275.970001,0.016182676,0.000455962,0.000334621,268.5443188608434,265.62178191816315,258.4068634780102
683,9/19/2022,280.420013,0.015996358,0.000455653,0.000357551,272.9184767916196,269.96220179955463,262.6029882345311
684,9/20/2022,274.170013,-0.022540126,0.000455752,0.000324075,277.3472682071334,274.34245357548684,266.9012336857747
685,9/21/2022,271.570007,-0.009528441,0.000455229,0.000309692,271.15202626708435,268.20271645287687,260.95050828755154
686,9/22/2022,269.140015,-0.008988213,0.000454691,0.000296138,268.5708088654454,265.66919697928466,258.4816220587719
687,9/23/2022,270.940002,0.006665655,0.000454088,0.00030541,266.15648804233194,263.2677286713497,256.138308940357
688,9/26/2022,266.579987,-0.016223064,0.000453824,0.000281386,267.9605040373526,265.0678894492723,257.87113308575374
689,9/27/2022,268.690002,0.007883969,0.00045325,0.00029242,263.63191199190544,260.7771966412425,253.71170028395022
690,9/28/2022,282.190002,0.049022304,0.000456029,0.000363043,265.7235314785243,262.847520156107,255.72103547595407
691,9/29/2022,278.329987,-0.013773197,0.000455658,0.000342585,279.0828952777918,276.0562801935945,268.556672710614
692,9/30/2022,275.940002,-0.008623955,0.000455116,0.000329628,275.2723510167389,272.27697442548435,264.85317786331973
693,10/3/2022,283.700012,0.027733926,0.000455541,0.000369172,272.88706839455836,269.92727255886894,262.62773340359564
694,10/4/2022,289.559998,0.020445138,0.000455464,0.0003981,280.5727581571653,277.52546155501426,269.9925956571386
695,10/5/2022,289.850006,0.001001046,0.00045481,0.000398968,286.39323301446035,283.26803111846834,275.5752987015566
696,10/6/2022,290.390015,0.00186133,0.000454159,0.000401069,286.67104620891973,283.5543883643704,275.902683376723
697,10/7/2022,284.320007,-0.02112451,0.000454171,0.000370186,287.2144930331776,284.09996411726934,276.3703417779407
698,10/10/2022,282.459991,-0.006563473,0.00045359,0.000360252,281.19864888303226,278.13748504381806,270.59802706985784
699,10/11/2022,282.890015,0.001521267,0.000452943,0.000361913,279.3568639950302,276.3201647633636,268.86554444451633
700,10/12/2022,280.519989,-0.008413198,0.000452405,0.000349377,279.77890558688347,276.7443051482739,269.2516751002804
701,10/13/2022,282.829987,0.00820098,0.000451848,0.000360578,277.4444913239247,274.43640671074496,266.97545749097816
702,10/14/2022,276.429993,-0.022888365,0.000451973,0.00032746,279.73058188854907,276.6931467212883,269.2575169643549
703,10/17/2022,281.26001,0.017321945,0.00045174,0.000351634,273.4011593435652,270.43284342497725,263.15103295012784
704,10/18/2022,285.059998,0.013420133,0.000451341,0.000370197,278.1834437489482,275.1603512311623,267.72086637096123
705,10/19/2022,275.48999,-0.034148383,0.000452388,0.000321235,281.9508121790139,278.8969550784246,271.33498059873796
706,10/20/2022,269.459991,-0.022131371,0.000452461,0.000289432,272.4680335703997,269.5157595160228,262.2575982393602
707,10/21/2022,275.529999,0.022276589,0.000452504,0.000320531,266.49590178965195,263.6006758184849,256.46209146410905
708,10/24/2022,283.26001,0.027668727,0.000452919,0.000359159,272.4934037070154,269.5378375415257,262.24441883794026
709,10/25/2022,290.26001,0.024411868,0.000453095,0.000393083,280.1477871454573,277.11431167209935,269.585215191032
710,10/26/2022,290.149994,-0.000379098,0.000452458,0.000391996,287.07443019988534,283.9705985044876,276.29514575233435
711,10/27/2022,291.059998,0.003131415,0.000451832,0.000395849,286.9860246594701,283.88762655252697,276.1750147857197
712,10/28/2022,298.649994,0.025742874,0.000452099,0.000431449,287.89134688387315,284.7615713244582,277.06887052115013
713,10/31/2022,296.130005,-0.008473735,0.000451576,0.000418959,295.4007827437187,292.20161945995306,284.3118892327372
714,11/1/2022,296.059998,-0.000236434,0.000450944,0.000418041,292.8847076976501,289.71816868623125,281.8950427627924
715,11/2/2022,288.730011,-0.025070096,0.00045122,0.000382393,292.84878179762353,289.67212826326335,281.8324284826523
716,11/3/2022,281.5,-0.025359586,0.000451514,0.000346441,285.58025900950105,282.4946760970717,274.8772815032052
717,11/4/2022,284.029999,0.008947415,0.000450988,0.000358436,278.4117457294909,275.39860301481514,267.94762200770185
718,11/7/2022,290.269989,0.021731624,0.000450995,0.000388204,280.9080159064621,277.86548843269014,270.331734127485
719,11/8/2022,291.140015,0.002992816,0.000450377,0.000391827,287.11279708077643,284.0128527181499,276.3318418648046
720,11/9/2022,286.75,-0.015193547,0.000450088,0.00037018,287.9688049653081,284.86834431845983,277.1943557900771
721,11/10/2022,311.700012,0.083430469,0.00045902,0.000485382,283.61492684886923,280.5468210096988,272.96607797561927
722,11/11/2022,314.940002,0.010340926,0.000458518,0.000499032,308.3055841496498,304.9322114023422,296.6447304531972
723,11/14/2022,306.920013,-0.025794981,0.000458839,0.000462664,311.51124228901443,308.11535043620995,299.71045907370035
724,11/15/2022,311.929993,0.016191612,0.000458546,0.000484389,303.56700167926545,300.26992182630516,292.09085989809296
725,11/16/2022,314.910004,0.009508115,0.000458026,0.000496836,308.51979164177334,305.1419325731767,296.77846764054317
726,11/17/2022,311.440002,-0.011080187,0.00045758,0.00048089,311.4819767151515,308.0808746300969,299.6587282230401
727,11/18/2022,313.179993,0.005571373,0.000456986,0.000487892,308.04032979930975,304.6833814923936,296.3969816151086
728,11/21/2022,316.779999,0.011429441,0.000456522,0.000502921,309.77792076687183,306.4033002323443,298.08887441402044
729,11/22/2022,324.880005,0.025248375,0.000456735,0.000536866,313.32941912109374,309.92774284725533,301.5134251502669
730,11/23/2022,321.51001,-0.01042722,0.000456274,0.000521846,321.3595608758873,317.8495888090396,309.21537509419676
731,11/25/2022,326.380005,0.015033684,0.000455937,0.000541698,318.0305065295741,314.58509875838257,306.0131037013572
732,11/28/2022,318.920013,-0.023122034,0.000456078,0.000509371,322.8437261613722,319.33735912132926,310.69815844071684
733,11/29/2022,315.959991,-0.009324734,0.000455588,0.000495955,315.45929213716414,312.0249754447242,303.59166800614713
734,11/30/2022,323.98999,0.025097025,0.000455791,0.000529471,312.53852944455764,309.12616942733075,300.76466049912364
735,12/1/2022,327.070007,0.009461616,0.000455279,0.000541624,320.47194718721323,316.9853140732326,308.40595531934065
736,12/2/2022,327.98999,0.002808853,0.000454667,0.000544704,323.51767983540975,320.01071591492,311.32835499242896
737,12/5/2022,320.079987,-0.024412166,0.000454894,0.000510841,324.4375344515975,320.91483435497673,312.21605336291947
738,12/6/2022,317.450012,-0.008250561,0.000454382,0.000498969,316.60187073125815,313.1828083970903,304.68902751207133
739,12/7/2022,320.149994,0.008469254,0.000453853,0.000509755,314.01876477190297,310.59779691533157,302.19831143969503
740,12/8/2022,324.089996,0.012231625,0.000453425,0.000525595,316.6827884331127,313.23707979217585,304.7615391104228
741,12/9/2022,320.480011,-0.011201336,0.000452998,0.000509769,320.5768566409159,317.12198764495105,308.5526319555534
742,12/12/2022,327.980011,0.023132758,0.000453077,0.000540258,317.0154265010372,313.57091809191525,305.075632207033
743,12/13/2022,332.890015,0.014859486,0.000452742,0.000559531,324.448549659116,320.91574978308785,312.22771248224495
744,12/14/2022,333.429993,0.001620777,0.000452135,0.000560957,329.29501976623646,325.7345475567657,316.9447814019165
745,12/15/2022,327.600006,-0.017639557,0.000451972,0.000536527,329.84536368990985,326.2741977695642,317.4339730656214
746,12/16/2022,323.339996,-0.013088981,0.000451615,0.000518262,324.0438748221711,320.5352351807729,311.8662114902453
747,12/19/2022,317.329987,-0.018762188,0.000451508,0.000492452,319.8460047705457,316.3873218588575,307.8644673727651
748,12/20/2022,314.839996,-0.00787764,0.000450997,0.000481262,313.89547676540514,310.5035128482823,302.1277490556989
749,12/21/2022,319.359985,0.014254386,0.000450648,0.00049965,311.4442995383087,308.0656970139698,299.72670988758654
750,12/22/2022,316.119995,-0.010197074,0.0004502,0.000485388,315.91058548990003,312.49190213595136,304.0330448377809
751,12/23/2022,318.730011,0.008222511,0.00044968,0.00049569,312.7060683839185,309.32208993275725,300.9613285520936
752,12/27/2022,319.549988,0.002569335,0.000449088,0.000498448,315.28260831455384,311.87975949244856,303.49069868846226
753,12/28/2022,315.730011,-0.012026266,0.000448699,0.000481815,316.1158172277145,312.7057180435198,304.2845060044607
754,12/29/2022,320.410004,0.014713985,0.000448372,0.00050069,312.328898999476,308.96197823527285,300.60152756005203
755,12/30/2022,315.859985,-0.014302408,0.000448068,0.000481084,316.95757056425117,313.5296061022726,305.08166832862594
756,1/3/2023,315.910004,0.000158346,0.000447476,0.000480657,312.4719541250394,309.1006453361413,300.74985166389297
757,1/4/2023,319.730011,0.012019548,0.00044706,0.0004959,312.50138583706746,309.13896443984436,300.84074175411354
758,1/5/2023,315.470001,-0.013413331,0.000446726,0.00047755,316.29942717592763,312.8859450590614,304.43986298769545
759,1/6/2023,317.529999,0.006508705,0.000446185,0.000485496,312.0688790751704,308.71661119221864,300.4047279078539
760,1/9/2023,317.809998,0.000881415,0.000445598,0.000486017,314.11831729102056,310.7451856425341,302.4425979655938
761,1/10/2023,320.630005,0.008834112,0.000445104,0.000496987,314.368485710996,310.995558690218,302.65774497157685
