,Date,INTC,PDR,VAR,AVG,VAR70,VAR85,VAR99
509,1/7/2022,53.439999,-0.010609667,0.000770861,-0.00025479,53.19866056362572,52.4443402761625,50.602423829696306
510,1/10/2022,55.209999,0.032584568,0.00077146,-0.000190399,52.63326773631749,51.89267653590558,50.06522526814649
511,1/11/2022,55.91,0.012599177,0.00077027,-0.00016537,54.38156576806647,53.61163294110268,51.72421002100692
512,1/12/2022,55.740002,-0.003045197,0.000768782,-0.000170995,55.073592258811956,54.297539531840705,52.39987968122382
513,1/13/2022,54.939999,-0.014456395,0.00076768,-0.000198842,54.89999060777239,54.12450676785412,52.22229706854636
514,1/14/2022,55.700001,0.013738502,0.000766564,-0.000171726,54.11891259552988,53.35460981156234,51.47953610805853
515,1/18/2022,54.759998,-0.017020201,0.000765625,-0.000204442,54.86618673230581,54.09667377846149,52.196023634638955
516,1/19/2022,53.619999,-0.02103785,0.000764981,-0.000244817,53.93924243568332,53.17701455739923,51.3152522877364
517,1/20/2022,52.040001,-0.029909441,0.0007652,-0.000302195,52.81722499193366,52.072303396466836,50.24136578421341
518,1/21/2022,52.040001,0.0,0.000763723,-0.000301612,51.25337085863073,50.529238052617565,48.76013586048476
519,1/24/2022,51.939999,-0.001923486,0.000762257,-0.000304737,51.26028481673593,50.53693815020465,48.75823964224331
520,1/25/2022,51.0,-0.018263554,0.00076141,-0.000339273,51.15912078485245,50.43816344493572,48.6670963131439
521,1/26/2022,51.689999,0.013438687,0.000760312,-0.000312828,50.23206127046455,49.52714230480208,47.79314591186797
522,1/27/2022,48.049999,-0.073022205,0.000768964,-0.000452118,50.90978055976676,50.198483302245364,48.44400213556779
523,1/28/2022,47.73,-0.006681984,0.000767568,-0.000464029,47.31657125272945,46.650468132077506,45.01557120105691
524,1/31/2022,48.82,0.022579934,0.000767114,-0.000420052,47.00122429444344,46.33805864860887,44.71353476830909
525,2/1/2022,48.950001,0.002659324,0.000765671,-0.000414187,48.07669211254574,47.39871005716156,45.73849864064327
526,2/2/2022,49.509998,0.01137524,0.000764479,-0.000391773,48.20500811932924,47.524240406858084,45.861084984457925
527,2/3/2022,48.279999,-0.025157253,0.00076419,-0.000438767,48.75935048742117,48.073356599720185,46.39329553638666
528,2/4/2022,48.009998,-0.005608095,0.000762793,-0.000448557,47.54885634219785,46.880831231588566,45.235556566592585
529,2/7/2022,48.18,0.003534716,0.000761381,-0.000441027,47.28164044906723,46.61852191400049,44.9903512970767
530,2/8/2022,48.810001,0.012991233,0.000760285,-0.000415683,47.44709542810021,46.78085218618498,45.1492219962257
531,2/9/2022,49.91,0.022286153,0.000759822,-0.00037293,48.07005063760536,47.39589140733854,45.74440609957886
532,2/10/2022,48.860001,-0.021262297,0.000759212,-0.000412196,49.15507074075096,48.46548574870869,46.76934516268622
533,2/11/2022,47.630001,-0.02549625,0.000758966,-0.000459258,48.121001714588886,47.44704965021996,45.79024164188173
534,2/14/2022,47.580002,-0.001050289,0.000757545,-0.000460365,46.90704980885963,46.24927889030946,44.63632066847066
535,2/15/2022,48.439999,0.017913351,0.000756759,-0.000426022,46.85968922287426,46.202637373557444,44.58385342442022
536,2/16/2022,48.23,-0.004344664,0.000755376,-0.000433333,47.70809216895688,47.041818475045474,45.40074067209984
537,2/17/2022,47.57,-0.013778924,0.0007543,-0.000458185,47.50101117992454,46.83666870520429,45.20613271672558
538,2/18/2022,45.040001,-0.054651304,0.000758347,-0.000558915,46.847518714699746,46.1949412903783,44.58802898247722
539,2/22/2022,44.689999,-0.007801265,0.000757037,-0.000572352,44.35121496847265,43.73004749859118,42.20037770175569
540,2/23/2022,44.650002,-0.000895388,0.000755635,-0.00057295,44.00635875609926,43.39271189130864,41.8732358771669
541,2/24/2022,46.720001,0.045318008,0.000758124,-0.000488124,43.96965150235668,43.35578849533086,41.843218342470735
542,2/25/2022,47.709999,0.020968639,0.000757573,-0.000448536,46.01254056142763,45.36726681152752,43.79218249916524
543,2/28/2022,47.700001,-0.00020958,0.000756178,-0.000448096,46.98691083113458,46.33018353245779,44.705460926490744
544,3/1/2022,46.82,-0.018620957,0.000755394,-0.000481502,46.97828636511147,46.322569290933515,44.71122776589026
545,3/2/2022,48.869999,0.042853229,0.000757448,-0.000401989,46.11270275883134,45.465404700956505,43.88531955694902
546,3/3/2022,47.93,-0.019422078,0.000756722,-0.000436824,48.13292340191322,47.462576745874635,45.808075919328566
547,3/4/2022,48.07,0.002916669,0.000755359,-0.000430693,47.20290904509,46.54380989417478,44.917197300943506
548,3/7/2022,47.68,-0.008146259,0.000754089,-0.000444773,47.342835140293126,46.6792865110073,45.05411722562694
549,3/8/2022,47.5,-0.003782312,0.000752735,-0.000450852,46.96040580313695,46.30306197303814,44.69492360775949
550,3/9/2022,47.630001,0.002733125,0.000751385,-0.000445063,46.785424671637244,46.13285345047116,44.526960716461794
551,3/10/2022,46.66,-0.020575569,0.000750756,-0.000481597,46.9111065785415,46.25626291501742,44.65116053929728
552,3/11/2022,45.830002,-0.017948324,0.000749947,-0.00051324,45.95597307150376,45.31482166251231,43.73215337491634
553,3/14/2022,44.400002,-0.031699428,0.000750347,-0.000569635,45.136821350462434,44.5091917762649,42.959454847820915
554,3/15/2022,44.810001,0.009191837,0.000749164,-0.000552015,43.72702410245265,43.11814012524389,41.62481400006736
555,3/16/2022,46.630001,0.039812781,0.000750745,-0.000479285,44.13208284875698,43.51845694853532,42.005112317610106
556,3/17/2022,47.139999,0.010877744,0.000749626,-0.000458859,45.925986809757816,45.28633976759865,43.71660094317451
557,3/18/2022,47.450001,0.00655467,0.000748368,-0.000446267,46.43107051987604,45.78458721427241,44.18973586230136
558,3/21/2022,47.389999,-0.001265331,0.000747028,-0.000447735,46.73558147447985,46.0853598037165,44.49694734971971
559,3/22/2022,48.389999,0.020881945,0.000746504,-0.000409578,46.67392514105329,46.02592959523699,44.436207747324595
560,3/23/2022,48.27,-0.00248291,0.000745179,-0.000413281,47.667087119656,47.00483928802823,45.37499257940892
561,3/24/2022,51.619999,0.067098925,0.000751961,-0.000292938,47.548070409224046,46.886914495133794,45.26462567008029
562,3/25/2022,51.830002,0.004059996,0.000750656,-0.000285193,50.84863076776961,50.14124812381186,48.39685242338672
563,3/28/2022,51.509998,-0.006193246,0.000749385,-0.000295687,51.058433854970566,50.34669732916914,48.59651360412773
564,3/29/2022,52.25,0.014263966,0.000748431,-0.000269872,50.74315429535374,50.03541346544086,48.29094873373047
565,3/30/2022,51.43,-0.015818231,0.000747534,-0.000297391,51.47278512213098,50.7569225678679,48.994667346334246
566,3/31/2022,49.560001,-0.037037583,0.000748594,-0.000362303,50.66349334018839,49.959062877182475,48.22069879330234
567,4/1/2022,48.110001,-0.029694,0.000748788,-0.000414034,48.8181474886569,48.13800014314271,46.47284591920956
568,4/4/2022,49.200001,0.022403567,0.000748385,-0.000373862,47.38896128054163,46.728462986282686,45.11191834866468
569,4/5/2022,48.130001,-0.02198794,0.000747889,-0.000411848,48.46398141305445,47.78871792393941,46.13927863210694
570,4/6/2022,47.540001,-0.012334221,0.000746826,-0.000432765,47.405779317604434,46.749103507865186,45.13197807273183
571,4/7/2022,47.560001,0.00042061,0.00074552,-0.00043127,46.8276348845714,46.17644340069834,44.583490719479116
572,4/8/2022,47.02,-0.01141905,0.000744427,-0.00045048,46.84634911788245,46.196657864550765,44.6042097087203
573,4/11/2022,46.57,-0.009616486,0.000743274,-0.000466476,46.311929681420445,45.67273081980963,44.09942333946497
574,4/12/2022,46.5,-0.001504244,0.000741981,-0.000468284,45.87231905043929,45.235537035996266,43.667339696932316
575,4/13/2022,47.009998,0.01090799,0.000740915,-0.000448499,45.803210597731415,45.16954372208158,43.61378400627623
576,4/14/2022,45.669998,-0.028918719,0.000741034,-0.000497927,46.30610421760811,45.66566672616223,44.100189086665054
577,4/18/2022,46.639999,0.021016937,0.00074055,-0.000460639,44.981472354512185,44.36219014562568,42.832529767617686
578,4/19/2022,47.93,0.027283093,0.000740598,-0.00041264,45.94099281848145,45.30523735827325,43.744229493438205
579,4/20/2022,48.110001,0.003748463,0.000739349,-0.000405453,47.21289852200303,46.559612657964834,44.94820622432382
580,4/21/2022,47.5,-0.012760365,0.000738337,-0.000426755,47.392474052595034,46.73594994051634,45.123674938767664
581,4/22/2022,46.540001,-0.020417532,0.000737753,-0.000461162,46.79332022408388,46.14704054825395,44.55941025008008
582,4/25/2022,47.060001,0.011111225,0.000736715,-0.000441278,45.841863411353906,45.21056780008311,43.64868654719191
583,4/26/2022,45.52,-0.033271615,0.000737297,-0.000497591,46.35969270514049,45.72021332945301,44.14511543190931
584,4/27/2022,45.220001,-0.006612301,0.000736098,-0.000508062,44.83888930502777,44.22028102103377,42.69598622450972
585,4/28/2022,46.84,0.03519805,0.000737016,-0.000447026,44.54105707482597,43.92626785944079,42.412832031440544
586,4/29/2022,43.59,-0.071909772,0.000744458,-0.000568976,46.14211234419573,45.50470709965014,43.934886594697794
587,5/2/2022,44.959999,0.030945417,0.000744879,-0.000515288,42.93349794067625,42.33947583552084,40.86631977605667
588,5/3/2022,45.060001,0.002221774,0.000743625,-0.000510634,44.28219543073401,43.66750014705928,42.159803037974015
589,5/4/2022,46.540001,0.032317222,0.000744189,-0.000454899,44.382376343323415,43.76453379990154,42.24947011257188
590,5/5/2022,44.599998,-0.042578365,0.00074593,-0.000526294,45.84160550026085,45.20677674728772,43.650195224782905
591,5/6/2022,44.299999,-0.00674916,0.000744733,-0.000536824,43.92511502959242,43.31578886363834,41.81967989014098
592,5/9/2022,43.07,-0.028157955,0.000744762,-0.000583481,43.62784756421914,43.02092083277131,41.53709689956457
593,5/10/2022,44.009998,0.021590136,0.000744334,-0.000546089,42.41603784831959,41.82741371199858,40.378505537838365
594,5/11/2022,42.830002,-0.027177997,0.000744272,-0.000590924,43.34172930643078,42.73914196917124,41.26326603456821
595,5/12/2022,42.84,0.000233407,0.000743023,-0.000589538,42.18053733717199,41.598367307763354,40.155227475455156
596,5/13/2022,43.599998,0.017584859,0.000742329,-0.000559044,42.189656421664495,41.606420738035936,40.17171425132224
597,5/16/2022,43.080002,-0.011998206,0.000741305,-0.000578205,42.9404765795355,42.34538320781368,40.881654977193506
598,5/17/2022,44.400002,0.030180616,0.000741645,-0.000526769,42.427922129964486,41.84128726368832,40.395045186345456
599,5/18/2022,42.349998,-0.047271141,0.000744048,-0.000604807,43.731811142182,43.12533387073489,41.64188445027536
600,5/19/2022,42.009998,-0.008060736,0.000742901,-0.000617233,41.70976990479347,41.12995042157349,39.7028067040538
601,5/20/2022,41.650002,-0.008606221,0.00074177,-0.000630526,41.3736714545362,40.79943832001049,39.387270093252205
602,5/23/2022,42.0,0.008368202,0.000740673,-0.000615578,41.018523467230274,40.45114859419707,39.054424737565284
603,5/24/2022,41.669998,-0.007888221,0.000739532,-0.000627639,41.36562486580342,40.79151116579888,39.3868468586557
604,5/25/2022,42.200001,0.012638847,0.000738598,-0.000605674,41.04048631436749,40.4725733112906,39.07117271766342
605,5/26/2022,43.48,0.029880818,0.000738911,-0.000555283,41.5612124886745,40.98738803600022,39.576358550302174
606,5/27/2022,44.549999,0.024311069,0.000738711,-0.00051425,42.823633753050885,42.2322593049089,40.772630757412145
607,5/31/2022,44.419998,-0.002922358,0.000737503,-0.000518217,43.87987389338717,43.276526694791166,41.785457967587114
608,6/1/2022,44.110001,-0.007003237,0.000736359,-0.000528883,43.75293895455645,43.15097647022267,41.66382302529868
609,6/2/2022,44.84,0.016414061,0.000735621,-0.000501062,43.445416516111386,42.847618662233856,41.3689351345991
610,6/3/2022,43.389999,-0.032871621,0.00073613,-0.000554129,44.166854920332206,43.55626931447125,42.05595584667302
611,6/6/2022,43.34,-0.001152981,0.000734925,-0.000555109,42.73707086763804,42.147356624133565,40.69403122127096
612,6/7/2022,43.529999,0.004374336,0.000733764,-0.000547054,42.68779683788341,42.100382272905705,40.659017025097185
613,6/8/2022,41.23,-0.054284186,0.00073727,-0.000634717,42.87743817493779,42.287683533125126,40.83342691903373
614,6/9/2022,40.009998,-0.030036774,0.000737475,-0.000682603,40.60361696643621,40.04368127904187,38.663276650493216
615,6/10/2022,39.18,-0.02096296,0.000736944,-0.000715579,39.40188597426582,38.857783441309614,37.51697971992911
616,6/13/2022,37.77,-0.036651276,0.00073784,-0.000773916,38.58120260455072,38.050877776904564,36.745546206819895
617,6/14/2022,37.93,0.004227219,0.000736685,-0.000765811,37.194779781464675,36.67916635979861,35.412628527454295
618,6/15/2022,38.650002,0.018804471,0.000736112,-0.000734143,37.352965584298175,36.83652576149002,35.565966011210726
619,6/16/2022,37.34,-0.034481689,0.000736759,-0.000788663,38.06095954127415,37.53397375620667,36.24887408195612
620,6/17/2022,36.970001,-0.009958338,0.000735706,-0.000803453,36.76919595417642,36.262583156166585,35.015123477786695
621,6/21/2022,37.73,0.020348734,0.000735241,-0.000769391,36.407068663805795,35.90342150119199,34.66810598775187
622,6/22/2022,37.380001,-0.009319705,0.000734176,-0.000783138,37.15466126999667,36.6424236100085,35.381608071974775
623,6/23/2022,37.41,0.00080222,0.000733002,-0.000780593,36.80999469560548,36.302400928593926,35.05435643431469
624,6/24/2022,38.610001,0.031573288,0.000733502,-0.000728744,36.837996404664636,36.330205763969104,35.07946569381537
625,6/27/2022,38.630001,0.000517866,0.000732331,-0.000726749,38.023592387255384,37.49970655589119,36.21278558923418
626,6/28/2022,37.779999,-0.022249367,0.0007319,-0.00076113,38.044066113561,37.52067578211315,36.23310408910918
627,6/29/2022,37.290001,-0.013054615,0.000730973,-0.000780737,37.20534532207978,36.69305318710447,35.43470143442961
628,6/30/2022,37.41,0.003212827,0.000729835,-0.000774378,36.722480778786604,36.21785288210647,34.979300998675036
629,7/1/2022,36.34,-0.029018985,0.000729941,-0.000819282,36.84187647232767,36.3340831325548,35.08971028616448
630,7/5/2022,36.689999,0.009585148,0.000728954,-0.000802767,35.78520421777016,35.29384923227054,34.08825933832844
631,7/6/2022,36.990002,0.008143449,0.000727925,-0.000788589,36.13114930604017,35.635472434143026,34.421689995669595
632,7/7/2022,38.139999,0.030615914,0.000728331,-0.000738899,36.42871695271027,35.92872578949022,34.69798734548781
633,7/8/2022,37.990002,-0.003940554,0.000727197,-0.000743956,37.5622087122884,37.04716574995634,35.776219712405045
634,7/11/2022,37.200001,-0.021014232,0.000726697,-0.000775929,37.41299180551056,36.898799849704325,35.64476720261111
635,7/12/2022,37.209999,0.000268727,0.000725554,-0.000774283,36.63812206501062,36.136524945911354,34.89944706348042
636,7/13/2022,37.209999,0.0,0.000724414,-0.000773066,36.646289418616576,36.143024135852244,34.914699877728346
637,7/14/2022,37.709999,0.013347769,0.00072359,-0.000750898,36.64907030877998,36.14654081418152,34.912589793449
638,7/15/2022,38.619999,0.023844966,0.000723402,-0.000712347,37.14124981107706,36.63347968064142,35.379093643859264
639,7/18/2022,38.709999,0.002327688,0.000722284,-0.000707589,38.03746018520628,37.51886453231689,36.236648888984625
640,7/19/2022,40.220001,0.03826647,0.000723526,-0.000646692,38.12634988831281,37.60624773368033,36.31639818236295
641,7/20/2022,40.560001,0.008417975,0.000722525,-0.000632551,39.616362783209546,39.07614358380028,37.74897016458532
642,7/21/2022,40.610001,0.001231982,0.000721405,-0.000629647,39.9558330023969,39.408618767423505,38.071382935140875
643,7/22/2022,39.200001,-0.035337594,0.000722153,-0.000683625,40.00385510019449,39.45844924461476,38.112954034100014
644,7/25/2022,39.16,-0.001020955,0.000721032,-0.000684149,38.60939902291639,38.082880989607894,36.78944193270532
645,7/26/2022,38.959999,-0.005120365,0.000719945,-0.000691026,38.57169933239061,38.04435115835542,36.75011313792408
646,7/27/2022,40.18,0.030833906,0.000720366,-0.000642226,38.37289423656753,37.84908050327494,36.56078880152272
647,7/28/2022,39.709999,-0.011766339,0.000719444,-0.00065942,39.57622644453487,39.0373911163855,37.706940097180734
648,7/29/2022,36.310001,-0.089509807,0.000730498,-0.000796534,39.114349146077025,38.580864924945594,37.279182475382875
649,8/1/2022,36.959999,0.017743007,0.000729901,-0.000767968,35.75664768997291,35.26574600108474,34.05612364712612
650,8/2/2022,36.009998,-0.026039598,0.000729759,-0.000806847,36.397140528214464,35.89594678942976,34.668048634922805
651,8/3/2022,36.52,0.014063434,0.000728977,-0.000784005,35.461603203170384,34.97511980325874,33.77860154423813
652,8/4/2022,35.66,-0.023830443,0.000728672,-0.000819353,35.9660450245103,35.47236178533637,34.2604916484584
653,8/5/2022,35.389999,-0.007600346,0.000727627,-0.000829737,35.11816771090178,34.636544422958764,33.45125782993558
654,8/8/2022,35.380001,-0.000282549,0.000726515,-0.0008289,34.8509785017362,34.3733153722023,33.20499078912598
655,8/9/2022,34.52,-0.024607851,0.000726268,-0.000865204,34.84163427035215,34.36456810824475,33.19188799410866
656,8/10/2022,35.369999,0.024325109,0.000726126,-0.000826804,33.99466113902237,33.52756339563237,32.37873787110958
657,8/11/2022,35.59,0.006200725,0.000725096,-0.000816108,34.83233726494836,34.354126146188065,33.18163167518164
658,8/12/2022,36.110001,0.014505163,0.00072435,-0.000792823,35.04832233458699,34.56890599445802,33.38882135135028
659,8/15/2022,36.34,0.0063492,0.000723328,-0.000781985,35.56555981689914,35.077145823012444,33.87363621822623
660,8/16/2022,36.189999,-0.004136253,0.00072225,-0.000787068,35.78886410628365,35.29968897354569,34.094222562688074
661,8/17/2022,35.779999,-0.01139376,0.000721327,-0.000803114,35.64354390211594,35.15631327409806,33.953447795363104
662,8/18/2022,36.200001,0.011670096,0.000720472,-0.000784272,35.23626503631719,34.75538840058641,33.5757487784366
663,8/19/2022,35.380001,-0.022912429,0.000720123,-0.000817648,35.65320910326713,35.164696755977204,33.96991946473576
664,8/22/2022,33.84,-0.044503182,0.000721908,-0.00088344,34.845449363345864,34.371524939293174,33.20307831423347
665,8/23/2022,33.950001,0.003245349,0.000720848,-0.000877231,33.32491233259891,32.87047872455061,31.74833910428125
666,8/24/2022,33.860001,-0.002654477,0.00071977,-0.000879899,33.43637223439186,32.97948118436915,31.852845961508855
667,8/25/2022,34.889999,0.02996582,0.000720115,-0.000833654,33.34450549463539,32.88984854054837,31.775163460929555
668,8/26/2022,33.360001,-0.044842619,0.000721933,-0.000899536,34.36352874290952,33.894270915358206,32.74118638801367
669,8/29/2022,32.939999,-0.012669913,0.00072106,-0.00091713,32.8523358151814,32.40322262708533,31.30107480198763
670,8/30/2022,32.259998,-0.020859684,0.000720577,-0.000946895,32.43832693510123,31.99428520026114,30.903352143319342
671,8/31/2022,31.92,-0.010595238,0.000719641,-0.000961274,31.767328633627542,31.3339791375118,30.267662566727623
672,9/1/2022,31.76,-0.005025136,0.000718595,-0.000967321,31.4325868557674,31.005386169355155,29.946112678113508
673,9/2/2022,31.219999,-0.017148753,0.000717916,-0.000991365,31.275510367745053,30.848977277810125,29.806286774416552
674,9/6/2022,30.360001,-0.027932898,0.000717926,-0.001031338,30.74474256644062,30.32513431190756,29.29547043910971
675,9/7/2022,30.65,0.009506677,0.000717027,-0.001015726,29.89393267928195,29.485831952713003,28.489908191079348
676,9/8/2022,30.75,0.003257332,0.000715993,-0.001009405,30.1805158281191,29.769233779985093,28.757668118155294
677,9/9/2022,31.459999,0.022826872,0.000715773,-0.000974196,30.27996925865016,29.8672380979933,28.857521302306036
678,9/12/2022,31.559999,0.003173598,0.000714743,-0.000968078,30.981882869836667,30.559725903480587,29.525220924040937
679,9/13/2022,29.290001,-0.074644269,0.000721673,-0.001076585,31.077217859812052,30.653651688793193,29.618056036708012
680,9/14/2022,29.18,-0.003762652,0.000720622,-0.001080535,28.838622734100355,28.444555879583262,27.47705809672905
681,9/15/2022,28.84,-0.011720231,0.00071973,-0.001096159,28.730234647822048,28.338173371177216,27.378057264175638
682,9/16/2022,29.24,0.013774322,0.000718998,-0.001074355,28.395790369042764,28.00859295656531,27.056512072553083
683,9/19/2022,29.440001,0.006816693,0.000718037,-0.001062801,28.788959305110694,28.395731994808497,27.434437140396252
684,9/20/2022,28.959999,-0.016438795,0.000717332,-0.001085281,28.988538392875075,28.593075927697384,27.61990581420095
685,9/21/2022,28.469999,-0.017064667,0.000716657,-0.001108608,28.515010699244073,28.1255947604868,27.17413615526139
686,9/22/2022,28.07,-0.014149476,0.00071586,-0.001127618,28.030998020474684,27.65066712581345,26.715409859352814
687,9/23/2022,27.52,-0.019788377,0.000715324,-0.001154781,27.637321210086608,27.260911622309624,26.33438318932384
688,9/26/2022,26.969999,-0.020187913,0.00071481,-0.001182445,27.093172698996135,26.724132425409167,25.817152870740195
689,9/27/2022,26.889999,-0.002970667,0.000713777,-0.001185041,26.553313948509903,26.192649324812038,25.30578900020098
690,9/28/2022,27.129999,0.008885657,0.00071289,-0.001170445,26.47533231831537,26.11505763657595,25.233366361149777
691,9/29/2022,26.379999,-0.02803398,0.000712901,-0.001209322,26.712086686593143,26.3504127278012,25.460766839789727
692,9/30/2022,25.77,-0.023395085,0.000712581,-0.001241382,25.973403783634975,25.62148718602283,24.746699234132258
693,10/3/2022,26.969999,0.045514075,0.000714703,-0.001173914,25.370651736412007,25.02615557466477,24.181862650713786
694,10/4/2022,27.700001,0.026707349,0.000714791,-0.001133739,26.553749846803477,26.192738615837232,25.304177322824366
695,10/5/2022,27.639999,-0.002168487,0.000713764,-0.001135228,27.273344321543508,26.902558521940087,25.990701027069385
696,10/6/2022,27.18,-0.016782554,0.00071309,-0.00115771,27.213905081844302,26.844220886719857,25.93055743742203
697,10/7/2022,25.719999,-0.055212548,0.000716253,-0.001235263,26.761331501720782,26.39860254425222,25.504346591732777
698,10/10/2022,25.200001,-0.020424826,0.000715754,-0.001262756,25.32044831182408,24.977646605847106,24.12676178099074
699,10/11/2022,25.040001,-0.006369448,0.000714767,-0.001270061,24.808629375424548,24.471729217997975,23.643393721924088
700,10/12/2022,25.33,0.011514878,0.000713979,-0.001251797,24.651240133529747,24.315391070918263,23.49156017538875
701,10/13/2022,26.42,0.042131835,0.000715642,-0.001189909,24.937009084071022,24.59908418104712,23.76361723820191
702,10/14/2022,25.91,-0.019492305,0.000715099,-0.001215981,26.012301161687382,25.65853141808064,24.787910869198864
703,10/17/2022,26.42,0.019492305,0.000714691,-0.001186524,25.50863745236118,25.163609575247975,24.307344192834435
704,10/18/2022,25.870001,-0.021037264,0.000714234,-0.001214721,26.011572091576067,25.658914308547843,24.78781663821277
705,10/19/2022,26.0,0.005012503,0.000713276,-0.001205888,25.469307376079165,25.123179348133522,24.271031178493462
706,10/20/2022,26.08,0.003072199,0.000712292,-0.001199828,25.59836174818598,25.251283948743275,24.393935744493735
707,10/21/2022,26.969999,0.033556363,0.000712991,-0.001150668,25.67611706527001,25.328047387208215,24.467229720897752
708,10/24/2022,27.18,0.007756309,0.000712095,-0.001138088,26.554694703889606,26.193867429247177,25.30336112361155
709,10/25/2022,27.41,0.008426502,0.00071122,-0.001124597,26.762000329562085,26.398152173160007,25.50586070816229
710,10/26/2022,27.209999,-0.007323394,0.000710272,-0.001133328,26.99019396768708,26.623573293870678,25.71840084239056
711,10/27/2022,26.27,-0.035156912,0.000710899,-0.001181181,26.791825085305327,26.428214764431615,25.534222507926344
712,10/28/2022,29.07,0.101279111,0.000724624,-0.001037276,25.865416045809212,25.514182869366543,24.655768949394513
713,10/31/2022,28.43,-0.022261789,0.000724239,-0.001067044,28.621752449445406,28.230064812738817,27.26485063779739
714,11/1/2022,28.299999,-0.004583156,0.000723242,-0.001071969,27.991071032969543,27.608629481143502,26.66589601559485
715,11/2/2022,27.42,-0.031589095,0.000723531,-0.00111465,27.865097430553377,27.48463102408711,26.550286404149624
716,11/3/2022,27.389999,-0.001094727,0.000722521,-0.001114622,26.995338130314895,26.62613020864091,25.71949842966962
717,11/4/2022,28.200001,0.029144067,0.000722788,-0.00107242,26.965567645803443,26.59651719101677,25.69543329710298
718,11/7/2022,28.41,0.007419182,0.000721882,-0.001060594,27.76573331794318,27.386269363835925,26.452075185047825
719,11/8/2022,28.48,0.002460891,0.000720895,-0.001055696,27.97305203532971,27.591350296222892,26.65110991057429
720,11/9/2022,27.52,-0.034289073,0.000721426,-0.001101853,28.042539545016318,27.66016541407577,26.715279422751607
721,11/10/2022,29.76,0.078252197,0.000729147,-0.000991792,27.095347466050917,26.725973108546913,25.813724202247897
722,11/11/2022,30.43,0.022263754,0.000728885,-0.000959582,29.299840753910907,28.897768625620728,27.906067286797814
723,11/14/2022,30.35,-0.002632446,0.000727881,-0.000961896,29.961759610735157,29.550266407640937,28.540655742040542
724,11/15/2022,30.709999,0.011791784,0.0007271,-0.000944281,29.883240219955802,29.47212621316729,28.461798513982714
725,11/16/2022,29.530001,-0.039181572,0.000728111,-0.000997022,30.23911484349759,29.824962843000606,28.806512522894135
726,11/17/2022,29.889999,0.012117213,0.000727344,-0.000978958,29.075494459899634,28.676378353921926,27.697804570564298
727,11/18/2022,29.870001,-0.000669277,0.000726344,-0.000978532,29.430039018278627,29.025498294620135,28.035665327012403
728,11/21/2022,28.940001,-0.03162991,0.000726635,-0.001020636,29.408793316338798,29.006332011141755,28.01189742179686
729,11/22/2022,29.82,0.029954554,0.000726952,-0.000978146,28.496255382520722,28.104050569433294,27.144510267919156
730,11/23/2022,29.67,-0.005042875,0.000725979,-0.000983714,29.361913343144103,28.96057126866821,27.967613946776297
731,11/25/2022,29.34,-0.011184662,0.000725128,-0.000997669,29.21603710739591,28.81513968179649,27.830132679016355
732,11/28/2022,28.73,-0.0210099,0.000724684,-0.001025008,28.8884943172561,28.49259837139741,27.516505953075075
733,11/29/2022,28.9,0.005899722,0.000723761,-0.001015561,28.287830963777253,27.90115560968345,26.95152230318542
734,11/30/2022,30.07,0.039686402,0.000725029,-0.000960108,28.45430727977815,28.065419032068764,27.111451863154794
735,12/1/2022,29.83,-0.008013398,0.00072411,-0.000969705,29.609253096058914,29.20502928694615,28.207648442160053
736,12/2/2022,29.41,-0.014179846,0.000723363,-0.000987653,29.373232060054246,28.970599937350794,27.98433998435947
737,12/5/2022,29.17,-0.008193969,0.000722452,-0.000997431,28.958279973324142,28.5611553278034,27.589469010754108
738,12/6/2022,28.6,-0.019734066,0.000721948,-0.001022819,28.722423418429084,28.3307542344848,27.362205054212037
739,12/7/2022,28.33,-0.009485404,0.000721068,-0.001034271,28.159875000370405,27.775386383391357,26.831927768015525
740,12/8/2022,28.440001,0.003875326,0.000720126,-0.001027636,27.89463165174905,27.513765246656547,26.57901485638078
741,12/9/2022,28.24,-0.007057227,0.000719203,-0.001035773,28.003191514390146,27.621936074851533,26.679838170899988
742,12/12/2022,28.690001,0.015809252,0.000718615,-0.001013071,27.80797088792112,27.427938094840695,26.495415002084975
743,12/13/2022,28.73,0.001393208,0.000717656,-0.001009833,28.249975710802882,27.863344862742355,26.91595113124072
744,12/14/2022,28.26,-0.016494496,0.000717013,-0.001030645,28.29075549776137,27.904560187398,26.956234180236944
745,12/15/2022,27.15,-0.040070331,0.000718094,-0.001083048,27.82582697918527,27.447264279416714,26.515841454828177
746,12/16/2022,26.92,-0.008507542,0.000717205,-0.001093,26.732699745676673,26.36795696840294,25.47525258911288
747,12/19/2022,26.790001,-0.004840784,0.000716264,-0.001098017,26.50570481697836,26.144979429961662,25.25926929793134
748,12/20/2022,26.440001,-0.013150668,0.0007155,-0.00111413,26.37770498039067,26.018699941965867,25.135239583801273
749,12/21/2022,26.83,0.014642612,0.000714876,-0.001093093,26.034101820727567,25.68032558674484,24.807104004460825
750,12/22/2022,25.969999,-0.032578677,0.000715243,-0.001135074,26.41905547334816,26.05977920721908,25.17615766767339
751,12/23/2022,26.09,0.004610112,0.000714334,-0.001127424,25.569493578132832,25.222544155956903,24.36947553422218
752,12/27/2022,25.940001,-0.005765882,0.000713413,-0.001133592,25.69019441063166,25.341624047175554,24.48548168951044
