,Date,CVX,PDR,VAR,AVG,VAR70,VAR85,VAR99
501,12/28/2021,118.559998,-0.001938092,0.000886697,-4.77e-05,116.89383554609893,115.1193541674299,110.79161480821797
502,12/29/2021,117.949997,-0.005158364,0.000884982,-5.79e-05,116.67145816170812,114.91032997680728,110.58044345017223
503,12/30/2021,117.43,-0.004418369,0.00088326,-6.66e-05,116.06929915973137,114.31956370058343,109.99535759788142
504,12/31/2021,117.349998,-0.000681506,0.000881509,-6.78e-05,115.5573817711364,113.81580098085314,109.54255530013597
505,1/3/2022,119.260002,0.016145095,0.000880283,-3.57e-05,115.48196265254774,113.73513531361202,109.47565088427541
506,1/4/2022,121.43,0.018031965,0.000879187,-2.43e-11,117.37092403781826,115.59440090070774,111.26804079272489
507,1/5/2022,122.220001,0.006484743,0.000877536,1.28e-05,119.49939962023016,117.70244332225253,113.28346965760858
508,1/6/2022,123.260002,0.008473254,0.000875949,2.94e-05,120.28782672305441,118.47402249957064,114.02941422527832
509,1/7/2022,125.029999,0.014257739,0.000874625,5.74e-05,121.31430871863951,119.49562184431126,114.98610293294642
510,1/10/2022,125.110001,0.000639658,0.00087291,5.85e-05,123.0563533109112,121.20840025452272,116.67758781579037
511,1/11/2022,127.970001,0.022602511,0.000872195,0.000102657,123.127149502586,121.2888442473834,116.73175145659447
512,1/12/2022,127.330002,-0.005013712,0.000870542,9.27e-05,125.9673555837367,124.06839320293952,119.43121195679304
513,1/13/2022,126.800003,-0.004171092,0.000868881,8.44e-05,125.33226447382542,123.44634118826198,118.83298979091383
514,1/14/2022,128.960007,0.016891267,0.000867739,0.000117051,124.80447876746052,122.9349203406408,118.3455209999328
515,1/18/2022,129.380005,0.003251516,0.000866073,0.000123138,126.94417463759822,125.04359213904296,120.38249810606908
516,1/19/2022,128.910004,-0.003639332,0.000864422,0.000115846,127.35058013687895,125.44623384699946,120.79553410069846
517,1/20/2022,128.449997,-0.003574817,0.000862776,0.000108707,126.90089767206779,125.00391389916021,120.36043987098914
518,1/21/2022,126.910004,-0.012061495,0.000861396,8.52e-05,126.44606529279588,124.55871281188584,119.92038203283768
519,1/24/2022,127.18,0.0021252,0.000859744,8.91e-05,124.92808878092373,123.0578828980132,118.47171966007595
520,1/25/2022,132.589996,0.041658224,0.000861408,0.000169084,125.19045431337634,123.33223209126359,118.74303137851228
521,1/26/2022,132.690002,0.000753966,0.000859755,0.000170207,130.53167611269657,128.58676725985367,123.79585381107495
522,1/27/2022,135.369995,0.019996138,0.000858859,0.000208187,130.63071890007785,128.69129898737555,123.91539450741367
523,1/28/2022,130.610001,-0.035795942,0.000859691,0.000139346,133.27923576979728,131.2934771956358,126.44913804693573
524,1/31/2022,131.330002,0.005497464,0.000858105,0.000149571,128.58633619385984,126.66681110284227,121.96126242316595
525,2/1/2022,134.789993,0.026004705,0.000857741,0.000198819,129.29426964231328,127.37124777683718,122.60913406209302
526,2/2/2022,135.410004,0.004589283,0.000856147,0.000207166,132.70350734099122,130.72312894884496,125.88168794408556
527,2/3/2022,134.199997,-0.00897604,0.000854683,0.00018974,133.32044375240164,131.33638799060688,126.48268727119374
528,2/4/2022,135.880005,0.012440978,0.000853348,0.000212944,132.12196055575015,130.16117674447486,125.35048666851517
529,2/7/2022,138.550003,0.019459113,0.000852433,0.000249326,133.78598662443684,131.7836179665682,126.90028775632088
530,2/8/2022,136.440002,-0.015346321,0.000851283,0.0002199,136.4206036186697,134.40015154219358,129.43277789287265
531,2/9/2022,137.789993,0.009845764,0.000849854,0.000238028,134.3469478987462,132.349200400635,127.46035023082514
532,2/10/2022,136.039993,-0.012781828,0.000848575,0.000213554,135.67389461390104,133.6621752181062,128.70319602780572
533,2/11/2022,138.809998,0.020157168,0.000847727,0.000250972,133.95262253903192,131.9686541617979,127.11498719287044
534,2/14/2022,136.669998,-0.015536831,0.000846606,0.000221407,136.68844860595902,134.66691706253548,129.69317248943904
535,2/15/2022,134.259995,-0.017791065,0.000845629,0.000187739,134.56987570348113,132.57866627335773,127.687194583015
536,2/16/2022,134.300003,0.000297945,0.000844051,0.000187944,132.19228602634496,130.23494615868083,125.44097073967912
537,2/17/2022,133.610001,-0.00515101,0.000842532,0.000178002,132.23333160694216,130.27528080131498,125.48906054602833
538,2/18/2022,133.419998,-0.001423084,0.000840971,0.000175026,131.5620064126846,129.63104199699868,124.88273229592545
539,2/22/2022,132.399994,-0.007674434,0.000839525,0.000160463,131.37166907796066,129.4349251999373,124.66812785175117
540,2/23/2022,135.550003,0.023513,0.000838978,0.000203709,130.37059189343609,128.45223443422188,123.74707842621247
541,2/24/2022,134.850006,-0.005177504,0.000837481,0.000193762,133.47815612891384,131.51081807381124,126.67889670477216
542,2/25/2022,140.380005,0.040189973,0.000838882,0.000267556,132.79286679387624,130.83422055691787,126.03909380971757
543,2/28/2022,144.0,0.025460233,0.000838503,0.000313951,138.24632716741385,136.21382324907748,131.22278427030372
544,3/1/2022,149.720001,0.03895359,0.000839701,0.00038498,141.8248245472198,139.74425442800214,134.6131684066931
545,3/2/2022,154.139999,0.029094384,0.00083967,0.000437657,147.4536961239442,145.28209425184332,139.97193763820965
546,3/3/2022,156.220001,0.013404003,0.00083844,0.000461405,151.81278361419507,149.57035285827087,144.0865830734144
547,3/4/2022,158.649994,0.015435204,0.000837316,0.00048878,153.877302962271,151.61377476127652,146.07552507296734
548,3/7/2022,162.039993,0.021142695,0.000836565,0.000526469,156.27608359736737,153.9697655198076,148.325192740458
549,3/8/2022,170.529999,0.051068053,0.000839686,0.000618531,159.61638015861254,157.26821179177307,151.51770425119605
550,3/9/2022,166.270004,-0.025298231,0.000839378,0.000571409,168.00197038359804,165.51711372434642,159.434108391769
551,3/10/2022,170.820007,0.026997414,0.00083912,0.000619369,163.78169669593544,161.3638442317129,155.4456665808494
552,3/11/2022,170.899994,0.000468144,0.0008376,0.000619095,168.28735696876294,165.80437103097825,159.738222049791
553,3/14/2022,166.720001,-0.02476279,0.000837248,0.000573197,168.3553684142325,165.88783496481093,159.78449269217737
554,3/15/2022,158.279999,-0.051950154,0.000840707,0.000478389,164.23833497015417,161.82102347682178,155.88899300764365
555,3/16/2022,157.710007,-0.003607662,0.000839223,0.000471027,155.89395399617038,153.59415622628325,147.9192437181636
556,3/17/2022,160.440002,0.017162105,0.000838213,0.000501047,155.3321574771657,153.0437962170225,147.43957683444296
557,3/18/2022,161.729996,0.0080082,0.000836809,0.000514525,158.04181859846537,155.71459999116288,149.99695420667513
558,3/21/2022,164.639999,0.017833013,0.000835846,0.000545561,159.30266317523137,156.96280065134496,151.20566229169614
559,3/22/2022,164.089996,-0.003346233,0.000834378,0.000538599,162.185063383894,159.81126690436716,153.97121234763355
560,3/23/2022,165.860001,0.010729032,0.000833073,0.000556797,161.6412916141454,159.26084293236178,153.44204918618277
561,3/24/2022,166.300003,0.002649339,0.000831596,0.000560527,163.38878436603548,160.99100770364564,155.08018755263933
562,3/25/2022,169.309998,0.017937938,0.000830653,0.000591447,163.83288549876016,161.4272645553237,155.52660568959521
563,3/28/2022,166.350006,-0.017637304,0.000829767,0.000559069,166.7961920271536,164.35978596215406,158.36245871999415
564,3/29/2022,164.320007,-0.01227825,0.000828587,0.000536308,163.88412510764502,161.49728780438323,155.6227412847062
565,3/30/2022,165.479996,0.007034529,0.000827195,0.000547809,161.87544082721652,159.4961884286868,153.68430644780537
566,3/31/2022,162.830002,-0.016143593,0.000826225,0.000518319,163.02454930179,160.65171559473697,154.79650237376126
567,4/1/2022,164.220001,0.008500274,0.00082488,0.000532397,160.4007514667722,158.0596401989822,152.3022708307674
568,4/4/2022,164.369995,0.000912955,0.000823428,0.000533067,161.79114283181036,159.42571469591286,153.61625296235252
569,4/5/2022,163.360001,-0.006163593,0.000822059,0.000521298,161.94137077290338,159.57932228466598,153.76744621770732
570,4/6/2022,164.809998,0.008836923,0.000820738,0.000535887,160.94159039833556,158.58835271710356,152.83215886841046
571,4/7/2022,167.100006,0.013799188,0.000819609,0.000559115,162.3713025545318,160.0096049652549,154.23716538639204
572,4/8/2022,169.929993,0.016794075,0.000818636,0.000587498,164.63321086836325,162.2411861349999,156.34935993845355
573,4/11/2022,165.559998,-0.026052892,0.000818443,0.000541005,167.41840382689801,164.99372515102735,158.9913570515626
574,4/12/2022,169.009995,0.0206242,0.000817719,0.000575993,163.11914878251142,160.7552924027899,154.92477129245611
575,4/13/2022,171.669998,0.015616162,0.00081669,0.00060215,166.5084029558083,164.08358551647268,158.1769925175159
576,4/14/2022,171.589996,-0.000466131,0.000815274,0.000600295,169.14880393956636,166.6956281019753,160.64080585609682
577,4/18/2022,173.889999,0.013315023,0.00081414,0.000622331,169.0770740285441,166.6190932759112,160.60591950036954
578,4/19/2022,171.830002,-0.011917282,0.000813003,0.000600636,171.35899357575488,168.87609125278644,162.78736416279943
579,4/20/2022,172.529999,0.004065501,0.00081162,0.00060662,169.31935192424558,166.86607722949546,160.84794073450354
580,4/21/2022,164.580002,-0.047174342,0.00081415,0.000524239,170.02042565839253,167.56131548954306,161.4798246789139
581,4/22/2022,160.949997,-0.022303047,0.000813644,0.00048495,162.1484040909601,159.79337154470116,154.03198216173024
582,4/25/2022,157.490005,-0.021731743,0.000813093,0.000446777,158.56986213083118,156.27359308491654,150.63708052618173
583,4/26/2022,156.529999,-0.006114317,0.000811772,0.000435523,155.15305030862848,152.89971139687262,147.37268397664343
584,4/27/2022,156.240005,-0.00185436,0.000810391,0.000431602,154.21585876208235,151.97017494295582,146.4892778276661
585,4/28/2022,161.789993,0.034905836,0.000811034,0.000490532,153.93984615501563,151.70271023853164,146.2323459263349
586,4/29/2022,156.669998,-0.032157485,0.000811465,0.000434819,159.40752817691393,157.09752037322184,151.45802210791697
587,5/2/2022,159.75,0.019468424,0.000810699,0.000467244,154.34335112010297,152.11378179127715,146.62555209425054
588,5/3/2022,162.490005,0.017006399,0.000809785,0.000495372,157.3872220352568,155.10633503813798,149.52222665308256
589,5/4/2022,167.589996,0.030904004,0.000809977,0.000546999,160.09623198814552,157.7735701604865,152.1234331883208
590,5/5/2022,166.259995,-0.007967698,0.000808727,0.000532567,165.1402369789163,162.74495131760554,156.88454357349266
591,5/6/2022,170.690002,0.026296259,0.00080848,0.000576161,163.81910526205152,161.4557127698294,155.6228673846981
592,5/9/2022,159.25,-0.069373763,0.000815365,0.000458002,168.1852536075478,165.76717164269093,159.82343264652826
593,5/10/2022,160.779999,0.00956167,0.00081413,0.000473354,156.8864701133778,154.61553276783354,149.01828552168527
594,5/11/2022,163.160004,0.014694374,0.000813099,0.000497295,158.39898333629037,156.1110459018458,150.44662955075339
595,5/12/2022,164.710007,0.009455055,0.000811867,0.00051235,160.75110049560593,158.42507932574955,152.68927335231584
596,5/13/2022,167.869995,0.019003446,0.000811078,0.000543376,162.29871355677068,159.93516992812707,154.1539248704663
597,5/16/2022,173.009995,0.030159527,0.000811186,0.000592984,165.4072600638482,163.00734410859243,157.13395206016298
598,5/17/2022,174.029999,0.005878325,0.000809876,0.000601822,170.46813153137435,168.003598713968,161.92323789339622
599,5/18/2022,168.059998,-0.034906646,0.000810625,0.000542543,171.5027738043702,169.02443696289828,162.9403294470426
600,5/19/2022,166.860001,-0.007165903,0.000809373,0.000529695,165.5910362712049,163.19058701631533,157.30312293817738
601,5/20/2022,167.820007,0.005736875,0.000808072,0.000538359,164.41820191573925,162.0311796629809,156.21729057604475
602,5/23/2022,171.720001,0.022973231,0.000807564,0.000575627,165.34834396233256,162.974014175136,157.1338616644098
603,5/24/2022,172.639999,0.005343247,0.000806262,0.000583533,169.21218425775774,166.77036106933141,160.7460517948478
604,5/25/2022,175.410004,0.015917618,0.000805316,0.000608921,170.12534615547287,167.66133739698213,161.64336508938734
605,5/26/2022,176.589996,0.006704525,0.000804046,0.000618996,172.8704873886429,170.36746452657002,164.25211908619409
606,5/27/2022,178.279999,0.009524704,0.00080285,0.000633692,174.0356192123161,171.52693534202498,165.32086570829992
607,5/31/2022,174.660004,-0.020514093,0.000802263,0.000598852,175.68837076287815,173.16236125569625,166.9724859247878
608,6/1/2022,176.320007,0.009459316,0.000801073,0.000613425,172.1321209696902,169.65278008415768,163.56791772495419
609,6/2/2022,176.0,-0.001816571,0.000799767,0.000609435,173.7607936858083,171.26295079951726,165.13244805066907
610,6/3/2022,177.600006,0.009049869,0.000798572,0.000623272,173.45115180523268,170.95246311974805,164.8330783900023
611,6/6/2022,176.830002,-0.004345034,0.000797306,0.000615141,175.02544365620926,172.5185424898967,166.34115284618514
612,6/7/2022,180.199997,0.018878498,0.000796547,0.000644983,174.27107017443524,171.76752504326097,165.60653516220773
613,6/8/2022,181.130005,0.005147705,0.000795281,0.000652328,177.60021285570735,175.0505195717403,168.78255038781126
614,6/9/2022,177.520004,-0.020131732,0.000794688,0.000618478,178.51684922932344,175.96458078688573,169.6656071617228
615,6/10/2022,175.399994,-0.012014255,0.000793655,0.000597937,174.95014407069064,172.44115165824562,166.28279251792156
616,6/13/2022,167.330002,-0.047101123,0.000796054,0.000520503,172.85805828015395,170.3862319842599,164.27687271703715
617,6/14/2022,167.550003,0.00131391,0.000794765,0.000521789,164.89749623660376,162.5273877411801,156.73261987965293
618,6/15/2022,164.259995,-0.019831324,0.000794148,0.000488855,165.10424404453147,162.73689357906073,156.94977768285926
619,6/16/2022,155.479996,-0.054933428,0.000797819,0.00039932,161.85512829200198,159.54457477406288,153.85358527964968
620,6/17/2022,148.380005,-0.046740496,0.000800111,0.000323288,153.19200842356392,150.98484320427113,145.60488792565295
621,6/21/2022,154.589996,0.040999841,0.000801482,0.00038879,146.1821309355789,144.08177631756783,138.9596224700314
622,6/22/2022,147.869995,-0.04444295,0.00080342,0.000316713,152.29776198424514,150.1061995217001,144.7110297969101
623,6/23/2022,142.429993,-0.037482874,0.00080442,0.00025604,145.673543536093,143.5776684772129,138.41333693254285
624,6/24/2022,144.770004,0.016295702,0.000803543,0.000281744,140.30866059923784,138.28559557611283,133.3177190149308
625,6/27/2022,147.570007,0.019156383,0.000802826,0.000311944,142.6161197266799,140.56660576393625,135.52123193904163
626,6/28/2022,149.940002,0.015932541,0.000801933,0.000336897,145.38464387074248,143.28215661316594,138.16087570099205
627,6/29/2022,146.979996,-0.019938732,0.000801308,0.000304559,147.7194673095072,145.5847760179841,140.34844800950037
628,6/30/2022,144.779999,-0.015081154,0.000800409,0.000280059,144.8032002219216,142.72263013309345,137.617934017995
629,7/1/2022,146.509995,0.011878309,0.00079935,0.000298499,142.62896377256502,140.58484048624052,135.5713808772867
630,7/5/2022,142.660004,-0.026629446,0.00079923,0.000255756,144.33933417817062,142.26183911489613,137.17669759887175
631,7/6/2022,140.779999,-0.013265824,0.000798253,0.000234327,140.5397298881097,138.51315175286905,133.55205369675903
632,7/7/2022,143.520004,0.019276045,0.000797562,0.000264456,138.69508712848165,136.70741537534673,131.82217927547396
633,7/8/2022,142.770004,-0.005239454,0.00079635,0.000255761,141.39183875957846,139.36074957606536,134.3643978224912
634,7/11/2022,141.509995,-0.008864621,0.000795225,0.000241376,140.66279473794597,138.6398191503574,133.69147734282978
635,7/12/2022,138.919998,-0.018472137,0.000794523,0.000211906,139.42098163610413,137.4236175509144,132.51224760720325
636,7/13/2022,137.990005,-0.006716958,0.00079335,0.000201011,136.85500022963993,134.89689625810664,130.0646019036071
637,7/14/2022,135.940002,-0.014967628,0.000792465,0.000177199,135.93811945022958,133.99639042708733,129.2091559712115
638,7/15/2022,137.649994,0.012500561,0.00079146,0.000196514,133.91525590565675,132.00110835890692,127.287321826796
639,7/18/2022,139.580002,0.01392374,0.000790516,0.000217997,135.6036683448686,133.67125233363254,128.90128550460008
640,7/19/2022,144.610001,0.035402543,0.000791212,0.000272973,137.5097567612445,135.5438201638705,130.74210041956806
641,7/20/2022,146.520004,0.013121495,0.000790235,0.000293017,142.48153347663026,140.44030597407047,135.44783130742954
642,7/21/2022,145.399994,-0.007673441,0.000789103,0.000280608,144.36086047024824,142.30572743767254,137.2258374493844
643,7/22/2022,144.190002,-0.008356636,0.000787991,0.000267176,143.2627549544179,141.20757831342584,136.19338572090186
644,7/25/2022,148.479996,0.029318354,0.000788076,0.000312286,142.0568001822582,140.03384884191527,135.05912630593335
645,7/26/2022,147.320007,-0.007843103,0.000786958,0.000299642,146.29450998938128,144.20621247159184,139.07706287460312
646,7/27/2022,149.259995,0.013082579,0.000785992,0.00031943,145.1584102003957,143.08223667342898,137.9852324070512
647,7/28/2022,150.389999,0.007542195,0.000784858,0.000330593,147.07208581319628,144.98919103859535,139.83839922111304
648,7/29/2022,163.779999,0.085292144,0.000794769,0.000461707,148.19055614810117,146.0778820676222,140.88978641142742
649,8/1/2022,160.509995,-0.020167843,0.000794199,0.00042992,161.39315483773078,159.08068638404612,153.38162097368834
650,8/2/2022,159.139999,-0.008571903,0.000793102,0.000416071,158.16166946673167,155.88875028305247,150.33565658026538
651,8/3/2022,155.360001,-0.024039301,0.000792801,0.000378505,156.8206098497834,154.56997453832574,149.01204829703684
652,8/4/2022,151.139999,-0.027538458,0.000792778,0.000335688,153.07526211753833,150.8925132086567,145.49742813804872
653,8/5/2022,153.639999,0.016405644,0.000791959,0.000360297,148.9210355273066,146.7843490967229,141.56779984137577
654,8/8/2022,153.410004,-0.001498095,0.000790753,0.000357456,151.38385616993722,149.21888638966342,143.9057745120413
655,8/9/2022,155.410004,0.01295271,0.000789788,0.000376685,151.15958106609338,149.00323852551415,143.70255849259428
656,8/10/2022,155.820007,0.002634728,0.000788592,0.000380127,153.1346109584425,150.94675300078418,145.6063710004047
657,8/11/2022,159.619995,0.024094419,0.000788246,0.000416222,153.5358283481233,151.34627642281845,145.96551966265503
658,8/12/2022,159.850006,0.001439954,0.00078705,0.000417778,157.28071907189,155.03149578560016,149.5393105773279
659,8/15/2022,156.809998,-0.019201044,0.000786438,0.000388007,157.5280176270777,155.2764562770908,149.77439440406621
660,8/16/2022,156.410004,-0.002554078,0.00078526,0.00038355,154.53169779640214,152.32018069070492,146.91584662346574
661,8/17/2022,157.699997,0.008213685,0.000784165,0.000395396,154.12654995512017,151.9282949819798,146.52671443152764
662,8/18/2022,159.020004,0.008335531,0.000783075,0.00040739,155.40206478576638,153.18350229793865,147.7411684430355
663,8/19/2022,157.690002,-0.008398913,0.000782011,0.000394107,156.69998244818686,154.47879186937575,149.01141070200387
664,8/22/2022,156.899994,-0.005022472,0.000780877,0.00038595,155.39686012954675,153.19285941324995,147.7764330912513
665,8/23/2022,161.990005,0.031926014,0.000781197,0.000433378,154.61498019853914,152.42278398281474,147.01256868046664
666,8/24/2022,163.190002,0.007380543,0.000780096,0.00044381,159.64497850162772,157.36979655413347,151.80775547055677
667,8/25/2022,164.619995,0.008724579,0.000779029,0.000456225,160.82271612179377,158.53258042751798,152.9480416029115
668,8/26/2022,163.410004,-0.007377353,0.000777955,0.000444498,162.2407566610641,159.94297316930064,154.291966585855
669,8/29/2022,164.630005,0.007438157,0.000776865,0.000454952,161.04145660542378,158.76096320326988,153.18361002445948
670,8/30/2022,160.619995,-0.024659266,0.000776645,0.000417468,162.24779868412833,159.94271819599294,154.30251929457458
671,8/31/2022,158.059998,-0.016066601,0.000775892,0.000392901,158.29690188221414,156.05113092546515,150.55349962379853
672,9/1/2022,155.539993,-0.016071807,0.00077514,0.0003684,155.76951164617012,153.57501845440828,148.1596655340952
673,9/2/2022,157.850006,0.014742365,0.000774295,0.000389758,153.28033592720314,151.10891650586484,145.77492404234712
674,9/6/2022,157.119995,-0.00463544,0.000773184,0.000382302,155.56816458662038,153.3775623294341,147.98266741819583
675,9/7/2022,155.110001,-0.012875264,0.000772298,0.000362662,154.8437780983199,152.64887096914737,147.26189442576626
676,9/8/2022,155.949997,0.005400875,0.000771193,0.000370115,152.85877498133294,150.69690785632355,145.39236690720583
677,9/9/2022,159.970001,0.02545088,0.000770982,0.000407161,153.6775176476773,151.5079238598631,146.2030614679583
678,9/12/2022,162.5,0.015691698,0.000770189,0.000429705,157.66624658060448,155.44187329582996,149.96917969276237
679,9/13/2022,159.410004,-0.019198477,0.000769621,0.000400798,160.15870202920593,157.90653823011587,152.34148922890517
680,9/14/2022,163.270004,0.023925772,0.000769302,0.000435393,157.1126231318696,154.89601370519645,149.45981385045977
681,9/15/2022,160.619995,-0.016364001,0.000768586,0.000410724,160.91887017558804,158.66160499538378,153.06712606590935
682,9/16/2022,156.449997,-0.026304845,0.000768504,0.000371552,158.30492132039535,156.0752649403531,150.59243665021148
683,9/19/2022,156.899994,0.002872171,0.000767388,0.000375213,154.17867149943706,152.01042679958664,146.693675874068
684,9/20/2022,156.279999,-0.003959358,0.000766294,0.000368876,154.64396365409917,152.4573331732761,147.09322705558725
685,9/21/2022,155.009995,-0.008159665,0.000765281,0.000356426,154.02996935452023,151.8593318639007,146.5419492030847
686,9/22/2022,154.889999,-0.000774418,0.000764167,0.000354777,152.7817104646491,150.6320942362882,145.34397161222122
687,9/23/2022,144.770004,-0.067568877,0.000769761,0.000255907,152.66532608808984,150.51824098072322,145.22257777112335
688,9/26/2022,140.960007,-0.026670092,0.000769694,0.000216771,142.66002899844017,140.64289875605346,135.6915625547295
689,9/27/2022,141.020004,0.000425541,0.000768577,0.000217074,138.90177630971095,136.93541988849938,132.14465784194422
690,9/28/2022,145.779999,0.033196876,0.000769037,0.000264871,138.9562880761468,137.0081446614397,132.20160707701447
691,9/29/2022,144.770004,-0.006952325,0.000768,0.000254426,143.65903029573144,141.63605966416168,136.66052764567718
692,9/30/2022,143.669998,-0.007627315,0.00076698,0.000243036,142.67365300320623,140.6633350865701,135.71941279380238
693,10/3/2022,151.729996,0.05458361,0.000770128,0.00032145,141.57902823031355,139.587256889308,134.67137166937013
694,10/4/2022,157.630005,0.038147947,0.000771077,0.000375955,149.52209753291106,147.4169607037817,142.24198765075354
695,10/5/2022,158.529999,0.005693297,0.000770008,0.000383606,155.34501422717025,153.15573692099653,147.76179580019468
696,10/6/2022,161.419998,0.018065808,0.00076935,0.000409011,156.23032496891204,154.02938830998193,148.60819109444802
697,10/7/2022,160.029999,-0.00864836,0.000768364,0.000396016,159.09682975468652,156.84823773473056,151.2990530009509
698,10/10/2022,157.139999,-0.01822417,0.000767759,0.00036934,157.72236163744785,155.4942987196861,150.03456863897267
699,10/11/2022,157.169998,0.000190888,0.000766661,0.000369084,154.87461212827907,152.70136002904124,147.3240199681122
700,10/12/2022,157.639999,0.002985937,0.000765575,0.000372823,154.9077236280809,152.7206330837639,147.36010385250222
701,10/13/2022,165.279999,0.047327053,0.000767624,0.000439805,155.37658217603274,153.1881636078279,147.81472098960762
702,10/14/2022,160.139999,-0.031592573,0.00076799,0.000394174,162.91113065602488,160.61138272695047,154.9962276614667
703,10/17/2022,161.309998,0.007279541,0.000766965,0.000403969,157.83263717276617,155.6093346641719,150.11615939266545
704,10/18/2022,162.720001,0.008702971,0.000765973,0.000415757,158.98446331982439,156.74823707573788,151.2795078979592
705,10/19/2022,168.0,0.031933041,0.000766293,0.000460462,160.38505443960202,158.12939835634018,152.60312231253488
706,10/20/2022,168.960007,0.005698063,0.000765247,0.000467881,165.60122485198724,163.26509056992776,157.5327259690393
707,10/21/2022,173.190002,0.024727227,0.000764996,0.000502194,166.53110814646206,164.19129154855452,158.43185257504084
708,10/24/2022,173.130005,-0.000346483,0.000763916,0.000500995,170.71779088140144,168.31795031590227,162.4149747474175
709,10/25/2022,174.929993,0.010343068,0.000762975,0.000514877,170.64797294485862,168.25581960391727,162.35019953674475
710,10/26/2022,177.089996,0.012272201,0.000762095,0.000531437,172.43743992256643,170.02371708274006,164.0893170700346
711,10/27/2022,177.899994,0.004563506,0.000761046,0.000537108,174.57469617623337,172.11899013230007,166.1021741421032
712,10/28/2022,179.979996,0.01162415,0.00076015,0.000552679,175.36702498361132,172.91126469701243,166.86562515334987
713,10/31/2022,180.899994,0.005098648,0.000759112,0.000559055,177.42278232006728,174.94148871806382,168.82131047454752
714,11/1/2022,182.220001,0.007270395,0.000758112,0.000568455,178.3374058794822,175.8454162571908,169.7072003088087
715,11/2/2022,178.5,-0.020626153,0.000757679,0.000538812,179.6481536187233,177.134048436978,170.97077344470887
716,11/3/2022,181.130005,0.014626432,0.000756898,0.000558488,175.97643516752885,173.51490177333878,167.47275715562338
717,11/4/2022,183.419998,0.012563561,0.000756043,0.000575231,178.5771207544588,176.0664554592322,169.94425473829855
718,11/7/2022,185.610001,0.011869109,0.000755167,0.000590961,180.81536814451397,178.29610809716573,172.0605590828936
719,11/8/2022,185.339996,-0.001455749,0.000754123,0.000588114,182.99410416039575,180.43447667502392,174.13950849129975
720,11/9/2022,177.929993,-0.040801779,0.000755451,0.000530628,182.72422676107684,180.17735840068798,173.89372128108496
721,11/10/2022,181.300003,0.018762959,0.000754864,0.000555916,175.41421939617322,172.96500390469132,166.93285844794022
722,11/11/2022,186.460007,0.028063642,0.000754865,0.000594015,178.73500522972054,176.22881161031162,170.11079868730624
723,11/14/2022,186.550003,0.000482539,0.000753821,0.000593861,183.83122549875716,181.26475225391167,174.9723806526408
724,11/15/2022,188.050003,0.008008585,0.000752856,0.000604102,183.93360423111213,181.35575039039395,175.04016828544889
725,11/16/2022,184.990005,-0.016406104,0.000752216,0.00058064,185.40414183192854,182.81630710914817,176.47555248866743
726,11/17/2022,184.089996,-0.00487705,0.000751221,0.000573122,182.384880325786,179.84509738413414,173.61688385007798
727,11/18/2022,182.990005,-0.005993213,0.000750247,0.00056409,181.50919262432896,178.97236269583405,172.7455968563882
728,11/21/2022,181.240005,-0.009609386,0.000749358,0.000550116,180.4135429668875,177.88951657480652,171.71302160899668
729,11/22/2022,185.889999,0.025332948,0.000749171,0.000584111,178.6903928888651,176.2053644713966,170.10259916138128
730,11/23/2022,184.240005,-0.008915813,0.000748269,0.000571098,183.27054304369938,180.72542522006196,174.48570871585838
731,11/25/2022,183.699997,-0.002935307,0.000747262,0.000566301,181.64793426147068,179.12026864623272,172.91278414351345
732,11/28/2022,178.360001,-0.029499991,0.000747474,0.000525227,181.11368799291046,178.59220168159197,172.43037286306938
733,11/29/2022,181.029999,0.014858772,0.000746734,0.000544781,175.84792464635132,173.4056414464017,167.38160912989582
734,11/30/2022,183.309998,0.01251594,0.000745912,0.000561091,178.47632728454906,176.001980752069,169.92827311761235
735,12/1/2022,182.490005,-0.004483293,0.000744932,0.000554228,180.74425821895034,178.23208929052254,172.0171296592255
736,12/2/2022,181.029999,-0.008032647,0.00074402,0.000542561,179.93002063281594,177.42178461785153,171.30901627476774
737,12/5/2022,176.559998,-0.025002007,0.000743894,0.000507901,178.48505025650013,176.0070720862635,169.90732336319647
738,12/6/2022,172.009995,-0.026108165,0.000743845,0.000471836,174.06046784157243,171.6510087496554,165.68600641593255
739,12/7/2022,172.520004,0.002960609,0.000742847,0.000475203,169.5809868851826,167.22929862813925,161.46407004698543
740,12/8/2022,173.539993,0.005894885,0.000741883,0.000482527,170.08781655386193,167.73015661242226,161.95984740287426
741,12/9/2022,168.0,-0.032444101,0.000742343,0.000438092,171.10450257083335,168.73282176273807,162.91771972145239
742,12/12/2022,169.75,0.010362787,0.000741475,0.000451467,165.63059105390238,163.33297382011693,157.70204010447029
743,12/13/2022,173.529999,0.022023723,0.000741102,0.000480501,167.3491854751386,165.03704564189425,159.342613553648
744,12/14/2022,172.330002,-0.006939234,0.00074018,0.000470529,171.0837025350382,168.7088770431453,162.90361378953395
745,12/15/2022,171.039993,-0.007513849,0.000739272,0.000459811,169.91803700835737,167.5691291383648,161.78929476502267
746,12/16/2022,168.720001,-0.013656864,0.000738548,0.000440888,168.6251271473437,166.29045092630653,160.56011426166177
747,12/19/2022,169.880005,0.006851793,0.000737614,0.00044947,166.338722526648,164.0405913383487,158.3712026142891
