,Date,BA,PDR,VAR,AVG,VAR70,VAR85,VAR99
263,1/19/2021,210.710007,0.030795387,0.002950992,-0.001743803,197.92359610585586,192.45773561506678,179.4295092725586
264,1/20/2021,211.449997,0.003505736,0.002939918,-0.001723918,204.1313469800536,198.53012252997758,185.15670954461876
265,1/21/2021,207.410004,-0.01929102,0.002929984,-0.001790209,204.872028837009,199.26243964914022,185.82664521945435
266,1/22/2021,205.839996,-0.007598381,0.002919095,-0.001812045,200.93442605091852,195.42389118309927,182.21061733259143
267,1/25/2021,203.360001,-0.012121336,0.002908559,-0.001850656,199.43882499848903,193.99382159105414,180.97763697161454
268,1/26/2021,202.059998,-0.006413139,0.002897783,-0.00186768,197.01534049495305,191.64593302722218,178.76388631066678
269,1/27/2021,194.029999,-0.040551892,0.002892553,-0.002011488,195.79118132867833,190.46435501936756,177.63972463260217
270,1/28/2021,197.229996,0.016357759,0.002883085,-0.001943454,187.96964912074426,182.87301701793783,170.60813841219178
271,1/29/2021,194.190002,-0.015533469,0.002873126,-0.001993601,191.1037155461895,185.93056179319885,173.45908463559172
272,2/1/2021,195.839996,0.008460907,0.002862963,-0.001955166,188.16949834184626,183.07516492005277,170.8709552316652
273,2/2/2021,200.940002,0.025708387,0.002855269,-0.001853834,189.7858931203716,184.66299003739618,172.35919920098647
274,2/3/2021,207.389999,0.031594708,0.002848916,-0.001731759,194.733267937966,189.4641783786567,176.91731916264382
275,2/4/2021,210.639999,0.015549437,0.002839639,-0.001668918,201.01989372148705,195.61164678298383,182.5838884838994
276,2/5/2021,207.929993,-0.01294906,0.00282981,-0.001709788,204.20868667617097,198.70606579196433,185.4490807152804
277,2/8/2021,211.949997,0.019148933,0.002821159,-0.001634486,201.5505763206302,196.13052096382924,183.22475486500568
278,2/9/2021,215.119995,0.014845605,0.002811984,-0.001575205,205.50139344522358,199.9787681606615,186.75752617685953
279,2/10/2021,211.919998,-0.014987153,0.002802548,-0.001623277,208.57973920570464,203.0187378285398,189.53448272339944
280,2/11/2021,210.660004,-0.005963357,0.002792606,-0.001638777,205.4818934655184,200.00691948318598,186.75293735858853
281,2/12/2021,210.979996,0.001517845,0.002782703,-0.001627543,204.28554519672534,198.82992255351283,185.75273654154603
282,2/16/2021,217.179993,0.028963147,0.002776142,-0.001519066,204.5848492784767,199.15138465687872,186.07373791849585
283,2/17/2021,215.520004,-0.007672739,0.002766465,-0.00154081,210.64578466389494,205.02943881547105,191.55556546434494
284,2/18/2021,208.479996,-0.033210637,0.002760244,-0.001652324,209.01377776626362,203.45263795959508,190.133694436897
285,2/19/2021,217.470001,0.04221782,0.002757288,-0.001498393,202.2144568175323,196.84303874111427,183.87651138409132
286,2/22/2021,212.880005,-0.021332264,0.002749018,-0.001567743,210.93329581150272,205.3271621736589,191.89421786111788
287,2/23/2021,212.119995,-0.003576521,0.002739453,-0.001574742,206.46250566145363,201.01123586818076,187.89768563354374
288,2/24/2021,229.339996,0.078053472,0.002751881,-0.001298255,205.7725592865624,200.32704902200243,187.2697948782863
289,2/25/2021,216.449997,-0.057846041,0.002753385,-0.001493922,222.5583088996736,216.6455510595159,202.4343970427337
290,2/26/2021,212.009995,-0.02072614,0.002745162,-0.00156024,209.96664488668333,204.40200978813132,191.00894358276867
291,3/1/2021,224.389999,0.056752185,0.002747373,-0.001359854,205.66224505625163,200.1946122114035,187.05631288209415
292,3/2/2021,223.139999,-0.005586232,0.002738025,-0.001374328,217.73307535030563,211.960031334884,198.13477669761653
293,3/3/2021,228.559998,0.023999376,0.00273087,-0.001287728,216.5428642069393,210.80678501863804,197.0165723694091
294,3/4/2021,224.710007,-0.016988036,0.002722417,-0.00134113,221.7885805886737,215.9249720945455,201.85842602741965
295,3/5/2021,223.220001,-0.006652876,0.002713284,-0.001359136,218.0616417356732,212.31964149028994,198.49495761574514
296,3/8/2021,224.029999,0.00362213,0.002704201,-0.001342308,216.6202378299045,210.8963445624571,197.20467682672202
297,3/9/2021,230.610001,0.028948009,0.002698175,-0.00124032,217.41376610976346,211.69850256339396,198.0180412639354
298,3/10/2021,245.339996,0.061917011,0.002702461,-0.001028383,223.8225232963764,217.94373802384393,203.7922295125841
299,3/11/2021,252.0,0.0267841,0.002696001,-0.000935364,238.18081987069135,231.91808285366963,216.86968869603268
300,3/12/2021,269.190002,0.06598837,0.002701894,-0.000712285,244.67994830507655,238.23194917225484,222.8205305039246
301,3/15/2021,265.630005,-0.013313076,0.002693443,-0.000754148,261.4302312645953,254.5613129376828,237.95898484247746
302,3/16/2021,255.210007,-0.040017619,0.002689612,-0.00088416,257.9071966242006,251.1777595342147,234.89127178414566
303,3/17/2021,263.589996,0.032308087,0.00268436,-0.000774614,247.79873137731335,241.32247217607684,225.6928812483577
304,3/18/2021,256.059998,-0.028983066,0.002678138,-0.000867405,256.0003020800404,249.2885564796251,233.198765167122
305,3/19/2021,255.820007,-0.000937685,0.002669358,-0.000867636,248.63230077469717,242.12813223350943,226.51572340114726
306,3/22/2021,251.229996,-0.018105261,0.002661602,-0.000923968,248.45156456494217,241.95015765503473,226.3405857746341
307,3/23/2021,241.25,-0.040535098,0.002658027,-0.001052994,243.94787140500188,237.59235983720103,222.26211020393208
308,3/24/2021,239.240005,-0.008366487,0.00264957,-0.001076739,234.26884869912166,228.1477132255135,213.44159186653746
309,3/25/2021,247.190002,0.032690027,0.002644673,-0.000967462,232.2933772512355,226.24614925837918,211.69170589256933
310,3/26/2021,244.869995,-0.009429843,0.002636372,-0.00099476,240.09691243886886,233.80352533736658,218.78701076142693
311,3/29/2021,250.520004,0.022811337,0.002629712,-0.000918213,237.80407887704163,231.63184188774892,216.75150436823583
312,3/30/2021,252.009995,0.005929976,0.002621433,-0.000896264,243.3187742272408,236.98137434647833,221.81678736105428
313,3/31/2021,254.720001,0.010696157,0.002613486,-0.000859227,244.79528573812382,238.4499642179517,223.20879723298697
314,4/1/2021,252.960007,-0.006933505,0.00260528,-0.000878572,247.4564426344804,241.0437445060409,225.60760037248158
315,4/5/2021,259.359985,0.024985599,0.002599126,-0.000796464,245.72676033485442,239.383102039413,224.12692180695382
316,4/6/2021,255.169998,-0.016287018,0.002591658,-0.000845484,251.99021351742223,245.5049916882546,229.89018891698382
317,4/7/2021,252.580002,-0.010201944,0.002583757,-0.000875,247.8846358897088,241.51376665961845,226.1410807194428
318,4/8/2021,254.949997,0.009339398,0.002575959,-0.000842879,245.4223024145749,239.1228212477451,223.9397825877227
319,4/9/2021,252.360001,-0.010210792,0.002568158,-0.000872246,247.7291611664476,241.3434765453742,226.06015110872684
320,4/12/2021,249.520004,-0.011317555,0.002560473,-0.000904887,245.23292100094187,238.96494465154063,223.8277110906172
321,4/13/2021,253.270004,0.014917041,0.002553274,-0.000855598,242.43969110921654,236.24317573933732,221.32391627510466
322,4/14/2021,252.429993,-0.003322174,0.002545363,-0.000863258,246.12377121863616,239.81714504681898,224.70529716273995
323,4/15/2021,251.110001,-0.005242861,0.002537542,-0.000876817,245.30097949334072,239.06833283214877,223.99008392614115
324,4/16/2021,248.179993,-0.011736833,0.002530073,-0.000910336,244.04318261098283,237.842851696247,222.8258153659373
325,4/19/2021,244.149994,-0.016371495,0.002523021,-0.000957908,241.1847076807078,235.07028829422464,220.29570703981574
326,4/20/2021,234.059998,-0.042205282,0.002520485,-0.001084434,237.2814471706493,231.26191506035698,216.70841502413288
327,4/21/2021,235.919998,0.007915272,0.002513024,-0.001056912,227.45272082299283,221.67440540920546,207.80984448530052
328,4/22/2021,234.330002,-0.006762369,0.002505461,-0.001074307,229.25819868595894,223.47709863796163,209.4533974098266
329,4/23/2021,238.380005,0.017135673,0.002498851,-0.001018957,227.74720969399155,222.00959241796042,208.14329294273767
330,4/26/2021,241.440002,0.012754943,0.002491852,-0.000977218,231.68479322204027,225.8507655286514,211.7307709339471
331,4/27/2021,242.470001,0.004256992,0.002484406,-0.000961405,234.65591052235422,228.7393153360052,214.47672890417996
332,4/28/2021,235.460007,-0.029336918,0.002479341,-0.001046873,235.71902036180563,229.76543338269593,215.44525525503184
333,4/29/2021,235.940002,0.002036467,0.002471924,-0.001037614,228.8840692667749,223.1234545477853,209.2064021567444
334,4/30/2021,234.309998,-0.006932527,0.002464626,-0.001055263,229.35707275187715,223.59594717176577,209.69165340446125
335,5/3/2021,235.190002,0.00374869,0.002457338,-0.001040923,227.7564156673941,222.0334965996357,208.28098472339013
336,5/4/2021,233.630005,-0.006655018,0.002450118,-0.001057632,228.64100632565433,222.91837770081196,209.1813393777505
337,5/5/2021,228.179993,-0.023603928,0.002444352,-0.001124535,227.1226174888871,221.454334474673,207.7863449198709
338,5/6/2021,229.809998,0.007118111,0.00243732,-0.001100148,221.83376772072924,216.28798161718905,202.88695831092346
339,5/7/2021,235.470001,0.024330649,0.002432033,-0.001025131,223.42698573563695,217.83739706363357,204.38107663396832
340,5/10/2021,232.929993,-0.010845572,0.002425162,-0.001054015,228.94902092290053,223.23514972446654,209.5133209768413
341,5/11/2021,228.880005,-0.017540079,0.002418845,-0.001102361,226.48163997688368,220.85138352694096,207.26242752615386
342,5/12/2021,220.779999,-0.036031145,0.002415329,-0.001204492,222.5214452213102,216.98674647006513,203.54826892225117
343,5/13/2021,222.639999,0.008389387,0.002408555,-0.001176522,214.64016359288652,209.30652890920808,196.42654220681712
344,5/14/2021,228.470001,0.025848802,0.00240367,-0.00109796,216.46401172664565,211.10545415568603,198.18208509165794
345,5/17/2021,227.979996,-0.002147027,0.002396706,-0.001101,222.15188885933242,216.65124152398755,203.34457132185346
346,5/18/2021,227.550003,-0.001887881,0.002389781,-0.001103275,221.7092369118471,216.20728526465075,202.9930681521239
347,5/19/2021,224.419998,-0.01385072,0.002383361,-0.001140011,221.2545851068334,215.78811651584925,202.65111608284317
348,5/20/2021,227.649994,0.014290048,0.002377195,-0.001095671,218.2376149121623,212.8752365164972,199.84026629963608
349,5/21/2021,234.820007,0.031009958,0.002373328,-0.001003678,221.3829127866554,215.93979667898066,202.75643277851697
350,5/24/2021,237.440002,0.011095675,0.002366965,-0.000969109,228.39566217772844,222.79024845179748,209.18674066748397
351,5/25/2021,240.740005,0.013802565,0.002360841,-0.000927024,230.96949128479326,225.29175214335282,211.55556811923654
352,5/26/2021,241.369995,0.002613471,0.00235417,-0.000916966,234.19900275580812,228.4018163084177,214.52201173368934
353,5/27/2021,250.699997,0.037925988,0.002351763,-0.000806929,234.80442831792126,229.04822301239312,215.1784768126359
354,5/28/2021,247.020004,-0.014787672,0.00234567,-0.000846423,243.9054582666745,237.9070961440548,223.48213750089926
355,6/1/2021,254.729996,0.030734824,0.002341864,-0.000757462,240.3428285375058,234.46059686206198,220.21679702793284
356,6/2/2021,255.619995,0.003487802,0.002335336,-0.000745537,247.87060996982555,241.79640214710287,227.15854290850345
357,6/3/2021,250.320007,-0.02095182,0.002329935,-0.000802137,248.73654500521437,242.68463047196434,228.0352269831884
358,6/4/2021,249.919998,-0.001599269,0.002323428,-0.000804364,243.62280821308894,237.6845034062098,223.33868728013823
359,6/7/2021,252.660004,0.010903869,0.002317337,-0.00077175,243.20645104932566,237.2940613165319,222.98623023602866
360,6/8/2021,252.759995,0.000395675,0.002310904,-0.000768507,245.87509896646748,239.90856129460965,225.45300634552436
361,6/9/2021,248.059998,-0.018769758,0.002305398,-0.000818372,245.96443069807788,240.00207092086475,225.57926797784535
362,6/10/2021,248.339996,0.001128115,0.00229904,-0.000812995,241.41803898709742,235.54866640185125,221.36750173499783
363,6/11/2021,247.279999,-0.004277465,0.002292739,-0.000822539,241.71813656006796,235.84499853969723,221.74666384860146
364,6/14/2021,245.139999,-0.008691822,0.00228661,-0.000844158,240.66096624043513,234.81909543091066,220.79955913914856
365,6/15/2021,246.539993,0.005694752,0.002280462,-0.000826243,238.60705120253493,232.82759120419837,218.89489899743194
366,6/16/2021,242.270004,-0.017471401,0.002274986,-0.000871722,239.96142517993604,234.14952304056123,220.1359482099054
367,6/17/2021,239.220001,-0.012669188,0.002269166,-0.000903868,235.79322223880092,230.11745399040066,216.43677310368193
368,6/18/2021,237.350006,-0.007847765,0.00226313,-0.000922737,232.85993353974936,227.2353763396031,213.64728094640307
369,6/21/2021,245.279999,0.032864541,0.002260082,-0.000831172,231.01588270208111,225.44830089872434,212.0329185826284
370,6/22/2021,243.779999,-0.006134236,0.00225405,-0.000845505,238.77546200214522,233.04229604547243,219.18488557447688
371,6/23/2021,243.570007,-0.000861771,0.002247974,-0.000845549,237.32655346670995,231.62441606853739,217.86495828416065
372,6/24/2021,250.570007,0.028333946,0.002244214,-0.000767109,237.12747795004435,231.4326757953933,217.680836802134
373,6/25/2021,248.380005,-0.008778499,0.002238369,-0.000788588,243.96756541055242,238.1201472320759,223.98562233557314
374,6/28/2021,239.960007,-0.03448758,0.002235412,-0.000878692,241.83389750623448,236.03045520125346,222.05878235137155
375,6/29/2021,235.759995,-0.017657955,0.0022302,-0.000923437,233.62145731466987,228.0364927298348,214.53969123925899
376,6/30/2021,239.559998,0.015989582,0.002225027,-0.000878455,229.51912686164198,224.04433529127095,210.80130879704342
377,7/1/2021,239.729996,0.000709374,0.002219132,-0.000874243,233.26495475975585,227.69135704920413,214.29639080305816
378,7/2/2021,236.679993,-0.012804285,0.002213637,-0.000905804,233.4154277043893,227.85336455124627,214.45240466358567
379,7/6/2021,236.139999,-0.002284143,0.002207801,-0.000909441,230.4511648721474,224.95887911285087,211.7017281537884
380,7/7/2021,231.779999,-0.018636204,0.002202816,-0.00095609,229.9217021023881,224.44487319346408,211.1880078700767
381,7/8/2021,236.770004,0.021300581,0.002198331,-0.000897674,225.70452357191778,220.34355609647307,207.38843809207347
382,7/9/2021,239.589996,0.01183989,0.002193,-0.00086433,230.5543438264296,225.06359400531832,211.8442992140363
383,7/12/2021,238.289993,-0.005440723,0.002187329,-0.000876278,233.31331269581244,227.78915334401046,214.44896170778048
384,7/13/2021,228.199997,-0.043265966,0.0021863,-0.000986668,232.06450935510813,226.59184688629526,213.2633625977135
385,7/14/2021,224.449997,-0.016569472,0.00218125,-0.001027143,222.20541717683585,216.95245049272657,204.2780968311958
386,7/15/2021,222.759995,-0.007558016,0.002175709,-0.001044062,218.54551452657606,213.36788199048493,200.86740861692522
387,7/16/2021,217.740005,-0.022793223,0.002171306,-0.001100262,216.88762441447187,211.78799771899634,199.42157366576507
388,7/19/2021,206.990005,-0.050631206,0.002172017,-0.001227919,212.0156601331891,207.01218936094244,194.97005336624264
389,7/20/2021,217.149994,0.047917824,0.002172626,-0.00110158,201.50539121211395,196.74730633059386,185.268765510322
390,7/21/2021,222.539993,0.024518498,0.002168734,-0.001035888,211.43235797487145,206.44819883881337,194.41641122497538
391,7/22/2021,220.869995,-0.007532559,0.002163295,-0.001052503,216.7165515901364,211.6238806383483,199.2919543929389
392,7/23/2021,221.520004,0.002938626,0.002157817,-0.001042322,215.0815597637869,210.0351777691318,197.810091746636
393,7/26/2021,225.850006,0.019358192,0.002153383,-0.000990412,215.7279666107977,210.65442284821972,198.43374198655545
394,7/27/2021,222.270004,-0.015978212,0.002148486,-0.001028452,219.9490041469348,214.78694985935599,202.30460429330432
395,7/28/2021,231.570007,0.040989357,0.002147505,-0.000922078,216.48309955978795,211.4010755557005,199.1669829370305
396,7/29/2021,231.630005,0.000259059,0.002142086,-0.000919095,225.55236663019346,220.27655851350482,207.50316261371702
397,7/30/2021,226.479996,-0.022484669,0.002137859,-0.000973417,225.653555095855,220.3547215187102,207.60134452604467
398,8/2/2021,225.339996,-0.005046268,0.002132529,-0.00098365,220.617438819726,215.45649939947643,203.00272699883448
399,8/3/2021,229.089996,0.016504567,0.002127949,-0.00093982,219.48373910362943,214.3483995083152,201.94483662679792
400,8/4/2021,226.630005,-0.010796168,0.002122871,-0.000964461,223.1927635507126,217.98091178790642,205.34261415137135
401,8/5/2021,229.940002,0.01449966,0.002118172,-0.000925897,220.7762624560863,215.6296402048183,203.1673205440835
402,8/6/2021,231.330002,0.006026857,0.002113023,-0.000908601,224.0097397319425,218.77431402011783,206.13307904373846
403,8/9/2021,232.270004,0.004055234,0.002107841,-0.000896284,225.40857668539593,220.16476547292982,207.4774400046776
404,8/10/2021,235.779999,0.014998657,0.002103247,-0.00085694,226.29507413107336,221.04034313680523,208.34563890030734
405,8/11/2021,239.490005,0.015612521,0.002098722,-0.000816275,229.73724792650825,224.41521451444856,211.52955275091216
406,8/12/2021,238.179993,-0.005485022,0.002093606,-0.000827774,233.36976543554997,227.97083797239077,214.90445652275736
407,8/13/2021,234.460007,-0.015741633,0.002089007,-0.000864418,232.108081773602,226.74459371990034,213.70842113712277
408,8/16/2021,229.059998,-0.023301058,0.002085118,-0.000919409,228.46883196088032,223.17422562628278,210.38948545529405
409,8/17/2021,222.220001,-0.030316083,0.002082128,-0.000991284,223.21289360714903,218.07384604340874,205.57531983481476
410,8/18/2021,219.0,-0.014596157,0.0020775,-0.001024467,216.54846596372872,211.5626310192861,199.4512673100723
411,8/19/2021,212.160004,-0.031731004,0.002074733,-0.001099178,213.39388066076708,208.476083433142,196.5238931031739
412,8/20/2021,212.669998,0.002400933,0.002069727,-0.001090683,206.6989953086196,201.9452517134473,190.42803564945706
413,8/23/2021,219.399994,0.031154861,0.002067227,-0.001012607,207.21729984588592,202.416134960727,190.8458452344362
414,8/24/2021,221.429993,0.00920996,0.002062486,-0.000987914,213.7926870177051,208.89108854987154,197.00327710141772
415,8/25/2021,221.029999,-0.001808046,0.002057518,-0.000989891,215.7789130239635,210.79944794936597,198.79835616734462
416,8/26/2021,216.5,-0.020707887,0.002053504,-0.00103729,215.38978647101078,210.42880281516673,198.4668575114736
417,8/27/2021,221.75,0.023960074,0.002050074,-0.000977344,210.966324901588,206.12330234700903,194.433208556777
418,8/30/2021,217.660004,-0.018616391,0.002045913,-0.001019543,216.13782204816422,211.17903469507849,199.20929837508527
419,8/31/2021,219.5,0.008418002,0.002041242,-0.000997019,212.110955986251,207.29160821132018,195.54145140610686
420,9/1/2021,218.119995,-0.006306885,0.002036449,-0.001009661,213.92711072318406,209.05430420233816,197.25643982846773
421,9/2/2021,220.830002,0.012347837,0.002032034,-0.000977933,212.58588418868388,207.70876941604536,196.04498554684469
422,9/3/2021,218.169998,-0.012118618,0.002027512,-0.001004333,215.25439387080013,210.33764737730544,198.49694070032965
423,9/7/2021,214.240005,-0.018177661,0.002023415,-0.001044932,212.6343747554255,207.78590809074748,196.0752967813614
424,9/8/2021,211.380005,-0.01343942,0.002019004,-0.001074164,208.8334012419151,204.04873873043445,192.54709644245222
425,9/9/2021,213.940002,0.012038126,0.002014657,-0.001043312,206.03599774764027,201.3484717649874,190.0172063054968
426,9/10/2021,210.300003,-0.017160514,0.002010536,-0.001081145,208.52540731235487,203.78898432672847,192.31743739682938
427,9/13/2021,214.479996,0.019681378,0.002006835,-0.001032521,205.0098282497098,200.3565204634231,189.12528747523234
428,9/14/2021,211.570007,-0.013660529,0.002002518,-0.001062026,209.08632820689257,204.3473293265072,192.91586064872112
429,9/15/2021,214.220001,0.012447583,0.001998274,-0.001030535,206.26236436928056,201.56964132886102,190.28807268808862
430,9/16/2021,213.360001,-0.004022644,0.001993648,-0.001037493,208.84449425277438,204.11094463584408,192.70627451182668
431,9/17/2021,213.360001,0.0,0.001989025,-0.001035086,207.99704027668838,203.28480115403323,191.94525193289917
432,9/20/2021,209.5,-0.018257145,0.001985106,-0.001074952,207.99070937424807,203.28620194633834,191.90500265169825
433,9/21/2021,208.509995,-0.004736762,0.001980552,-0.001083409,204.25188432534372,199.64273312779903,188.46869015013297
434,9/22/2021,216.979996,0.039818187,0.001979834,-0.000989166,203.26011006691422,198.69202977946145,187.65047966899746
435,9/23/2021,221.100006,0.01880995,0.001976182,-0.00094365,211.5599060537583,206.78750739282802,195.23503702447132
436,9/24/2021,221.389999,0.001310733,0.001971661,-0.00093848,215.60478160588346,210.75329606541212,198.99520197930235
437,9/27/2021,224.160004,0.012434253,0.001967558,-0.000907879,215.90194278638552,211.03471475374843,199.26459564221994
438,9/28/2021,218.410004,-0.025986052,0.001964498,-0.000965135,218.60945472744976,213.68262505743033,201.7632587329006
439,9/29/2021,225.360001,0.031325079,0.001962393,-0.000891581,212.98446077169578,208.2104446912501,196.6184741207946
440,9/30/2021,219.940002,-0.024344337,0.00195918,-0.000944882,219.75388563825246,214.8394899604316,202.93175650727585
441,10/1/2021,226.0,0.027180208,0.001956527,-0.000881107,214.46202264522069,209.67061099347634,198.07715718750214
442,10/4/2021,223.789993,-0.009826918,0.001952281,-0.000901346,220.38371912010678,215.4554948918631,203.52362944393158
443,10/5/2021,224.419998,0.002811206,0.001947905,-0.000892966,218.25140451731713,213.35934436605322,201.46990792831298
444,10/6/2021,224.990005,0.002536692,0.001943544,-0.000885241,218.88302920240622,213.99074962524517,202.14549560530622
445,10/7/2021,226.479996,0.006600644,0.001939303,-0.000868419,219.4441106578702,214.54648403135118,202.72934771231473
446,10/8/2021,226.389999,-0.000397452,0.001934955,-0.000867363,220.91168889736468,215.9898323530229,204.08889279335654
447,10/11/2021,226.449997,0.000264985,0.001930629,-0.00086483,220.82425340988306,215.88274803512962,203.99922891780278
448,10/12/2021,223.570007,-0.012799561,0.001926637,-0.00089147,220.87666881924528,215.96417949993202,203.96379008088195
449,10/13/2021,221.779999,-0.0080387,0.001922459,-0.000907388,218.09407204914322,213.24900468805535,201.43770272527402
450,10/14/2021,217.440002,-0.019762935,0.001918976,-0.000949289,216.3497649955575,211.55419864890865,199.87907894014728
451,10/15/2021,217.039993,-0.001841324,0.001914722,-0.000951267,212.09236763819516,207.37679127826513,196.0346027816204
452,10/18/2021,216.979996,-0.000276471,0.001910487,-0.000949774,211.71471618977492,207.03570585570841,195.71803228715027
453,10/19/2021,215.970001,-0.004665651,0.0019063,-0.000957977,211.66234137196525,206.99600202614107,195.64598415382264
454,10/20/2021,216.169998,0.000925612,0.001902109,-0.000953828,210.68225297733366,206.03769461211596,194.7571022925441
455,10/21/2021,214.339996,-0.008501605,0.001898054,-0.000970416,210.88406565802575,206.21445399612506,194.97818741753423
456,10/22/2021,212.970001,-0.006412205,0.001893956,-0.00098235,209.10856491823336,204.49906791902603,193.2947959234133
457,10/25/2021,212.869995,-0.000469688,0.001889812,-0.000981228,207.79328376098155,203.19136762654256,192.1299925929533
458,10/26/2021,209.809998,-0.014479278,0.001886083,-0.0010107,207.68047799443994,203.10284476749078,192.0201033549369
459,10/27/2021,206.610001,-0.015369387,0.001882422,-0.001041983,204.6930028895111,200.16926140720167,189.22935674851385
460,10/28/2021,207.850006,0.005983732,0.001878437,-0.001026709,201.56962646602764,197.14897458848782,186.41977952804464
461,10/29/2021,207.029999,-0.003952989,0.001874381,-0.001033057,202.77030875547086,198.32936114444053,187.54908816048965
462,11/1/2021,214.580002,0.035818933,0.001873257,-0.000953291,201.97730367341916,197.53012386681442,186.84344155797433
463,11/2/2021,212.770004,-0.00847085,0.001869333,-0.000969527,209.36381246445697,204.78009828654945,193.60310854279655
464,11/3/2021,213.380005,0.002862848,0.001865336,-0.000961268,207.60792219622368,203.08385443175675,192.0589029028003
465,11/4/2021,213.029999,-0.001641641,0.001861325,-0.000962731,208.2192710584918,203.64150112891903,192.67025884385168
466,11/5/2021,224.460007,0.052264553,0.001863397,-0.00084851,207.85290411957345,203.32472177188743,192.29424701944646
467,11/8/2021,222.679993,-0.007961817,0.001859515,-0.000863742,219.0193555514242,214.24755371509136,202.65129355870627
468,11/9/2021,220.789993,-0.00852374,0.001855667,-0.000880109,217.2892405863416,212.55587168964234,201.1141177146841
469,11/10/2021,218.5,-0.010425977,0.001851904,-0.000900463,215.45246607981278,210.76479142649166,199.3445058279201
470,11/11/2021,219.380005,0.004019394,0.001848016,-0.000889995,213.22668666893523,208.58658042472524,197.31681930511024
471,11/12/2021,220.960007,0.007176313,0.00184423,-0.000872869,214.0983880935893,209.4407742285522,198.12367910794978
472,11/15/2021,233.089996,0.053442907,0.00184656,-0.000757793,215.66019415664252,210.96766318591565,199.58273462153844
473,11/16/2021,225.800003,-0.031774963,0.001844686,-0.000823369,227.52819832868843,222.57156412091575,210.59528671481453
474,11/17/2021,226.619995,0.003624919,0.001840835,-0.000813984,220.39044376938344,215.60355712359035,203.97155275112598
475,11/18/2021,227.25,0.002776149,0.001836987,-0.000806426,221.18332201630227,216.38746866523945,204.71480098684955
476,11/19/2021,214.130005,-0.059467402,0.001840342,-0.000929663,221.80188601506416,216.97628338161124,205.3157433322913
477,11/22/2021,209.899994,-0.019952132,0.001837241,-0.000969543,208.96873167902373,204.44873287399707,193.42076382401058
478,11/23/2021,209.130005,-0.003675106,0.001833412,-0.000975203,204.84637213372235,200.40774167180749,189.58094189547796
479,11/24/2021,210.600006,0.007004536,0.001829718,-0.000958544,204.09336335579476,199.68643172902105,188.9347615944344
480,11/26/2021,199.210007,-0.055601048,0.001832113,-0.001072382,205.52362169399888,201.08366998364806,190.31788680128915
481,11/29/2021,198.5,-0.00357048,0.001828317,-0.001077576,194.40412885692754,190.18705589047008,179.93051548136998
482,11/30/2021,197.850006,-0.003279902,0.001824534,-0.001082145,193.71332793664556,189.53683400265498,179.34796602082554
483,12/1/2021,188.190002,-0.050057097,0.001825712,-0.001183542,193.07454325887997,188.88821015703522,178.80007586724554
484,12/2/2021,202.380005,0.072695042,0.001833194,-0.001030901,183.64075781226794,179.66018784676493,169.97974489558442
485,12/3/2021,198.490005,-0.019408397,0.001830109,-0.001068792,197.49865325370172,193.2179531260527,182.8620902148135
486,12/6/2021,205.880005,0.036554753,0.00182925,-0.000991378,193.6915167953269,189.48944993408742,179.304927432494
487,12/7/2021,208.830002,0.014227034,0.001825968,-0.000960128,200.92688437199175,196.58714404343667,186.03256250851334
488,12/8/2021,211.029999,0.010479765,0.001822494,-0.000936686,203.83274350881297,199.43173274217082,188.67926479249076
489,12/9/2021,207.559998,-0.016579854,0.001819266,-0.000968676,205.98924924820295,201.5228515274256,190.7385182841612
490,12/10/2021,205.059998,-0.012117835,0.001815807,-0.000991429,202.5879128390825,198.22568287536245,187.64002820528742
491,12/13/2021,197.399994,-0.038070513,0.001814903,-0.001066947,200.149967708967,195.81478136836174,185.35241852503682
492,12/14/2021,195.5,-0.009671717,0.001811364,-0.001084436,192.64882496745233,188.5122417027878,178.41528327513112
493,12/15/2021,195.429993,-0.000358156,0.001807691,-0.001082963,190.78696669724,186.68817316950864,176.7390546126171
494,12/16/2021,190.789993,-0.024028913,0.001805096,-0.001129412,190.74731810724992,186.63629810860257,176.69101960073507
495,12/17/2021,192.630005,0.009597966,0.001801681,-0.001107741,186.22279945300556,182.1999932493858,172.50929233314955
496,12/20/2021,188.479996,-0.021779397,0.001798908,-0.001149418,188.0133714439168,183.95529330768736,174.18080684842985
497,12/21/2021,199.520004,0.056922623,0.001802061,-0.001032572,183.964750053597,180.01631042384972,170.36858102023328
498,12/22/2021,201.690002,0.010817373,0.001798723,-0.001008777,194.73369160583195,190.55136272897266,180.41116654482474
499,12/23/2021,204.220001,0.012465974,0.001795482,-0.000981774,196.8721878041178,192.65097519424432,182.3919812304757
500,12/27/2021,203.169998,-0.005154792,0.001791926,-0.00099012,199.3500363432698,195.06567037624876,184.6910353093258
501,12/28/2021,206.130005,0.014464005,0.001788825,-0.000959273,198.33179084438498,194.08764173491085,183.75161711273893
502,12/29/2021,203.660004,-0.012055106,0.001785506,-0.000981377,201.23287840571263,196.9298561135061,186.41631658817943
503,12/30/2021,202.710007,-0.004675536,0.001781984,-0.000988721,198.83498112974561,194.58557023475595,184.19862202313178
504,12/31/2021,201.320007,-0.006880704,0.001778517,-0.001000411,197.90669562747775,193.66749737695397,183.4339207602467
505,1/3/2022,207.860001,0.031969064,0.001777143,-0.000935125,196.5470916484539,192.36081869080274,182.1643496081952
