,Date,CVS,PDR,VAR,AVG,VAR70,VAR85,VAR99
511,1/11/2022,106.040001,0.009284794,0.000398449,0.000699787,104.01997500550168,102.95749836165061,100.3434617142569
512,1/12/2022,105.779999,-0.002454935,0.00039769,0.000693626,104.99164697723644,103.92073995415029,101.27061368098659
513,1/13/2022,105.339996,-0.00416828,0.000396961,0.000684149,104.73380495096721,103.67331481439267,101.03952427907689
514,1/14/2022,106.220001,0.008319248,0.000396302,0.000699003,104.29423378597035,103.23112084798599,100.61948398402038
515,1/18/2022,104.510002,-0.016229645,0.000396088,0.000666132,105.17034336780455,104.10481639414661,101.45716697686355
516,1/19/2022,103.449997,-0.010194405,0.000395548,0.000645084,103.4766387370167,102.4279297285169,99.8279786387891
517,1/20/2022,102.389999,-0.010299333,0.000395015,0.000623915,102.42040243119611,101.38145289172253,98.81342555256767
518,1/21/2022,101.559998,-0.008139305,0.0003944,0.000606998,101.37307650647419,100.34721105961016,97.80192960470778
519,1/24/2022,103.510002,0.019018509,0.000394292,0.000642473,100.55254956014795,99.5336688401654,97.02215356005156
520,1/25/2022,103.099998,-0.003968874,0.000393574,0.000633605,102.48875469063259,101.45219695999754,98.88311106991773
521,1/26/2022,104.860001,0.016926765,0.000393328,0.000664877,102.07579760689877,101.04908419507616,98.4920784994054
522,1/27/2022,106.790001,0.018238162,0.000393165,0.000698543,103.82869031345402,102.78121951893863,100.17427313839438
523,1/28/2022,109.269997,0.022957558,0.000393358,0.000741103,105.73789333524738,104.6694169176424,102.03323261362338
524,1/31/2022,106.510002,-0.02558296,0.000393928,0.000690866,108.1974715509624,107.1022237502349,104.40713444072072
525,2/1/2022,106.269997,-0.002255899,0.000393194,0.000685253,105.45993517684524,104.39396076134814,101.74894224035745
526,2/2/2022,108.900002,0.024447051,0.000393518,0.000730428,105.22328203980729,104.16002838935259,101.52246098751363
527,2/3/2022,108.720001,-0.001654269,0.000392782,0.000725903,107.8328250129485,106.74127323337544,104.05692984918414
528,2/4/2022,108.489998,-0.002117795,0.000392053,0.000720517,107.65712649236481,106.56745147959384,103.88313175496289
529,2/7/2022,109.410004,0.008444346,0.000391424,0.000735118,107.42810176404625,106.33913294903533,103.65723790141584
530,2/8/2022,110.830002,0.012895184,0.000390964,0.000758061,108.33822335805434,107.24614060718838,104.53603279656782
531,2/9/2022,104.790001,-0.056039157,0.000396292,0.000651099,109.75259982651578,108.64278579149438,105.90875517930714
532,2/10/2022,105.32,0.005044978,0.000395583,0.000659358,103.74971471648139,102.69613539246524,100.09978641353109
533,2/11/2022,104.239998,-0.010307421,0.000395066,0.000638782,104.27458142196839,103.21723136909856,100.60240842110963
534,2/14/2022,103.0,-0.011966925,0.000394623,0.000615176,103.2064379577779,102.15497792795776,99.58071320579836
535,2/15/2022,102.970001,-0.000291295,0.000393887,0.000613482,101.97437300878322,100.94167494336364,98.40257065300032
536,2/16/2022,103.940002,0.009376135,0.000393295,0.00062983,101.95006143881288,100.92051486665578,98.36220783696406
537,2/17/2022,102.300003,-0.015904127,0.000393071,0.00059904,102.91362761720238,101.87621472347546,99.2973348057932
538,2/18/2022,102.129997,-0.00166322,0.00039235,0.000594836,101.28320673400836,100.26154599941076,97.72723034536294
539,2/22/2022,101.919998,-0.00205831,0.000391635,0.000589913,101.1112025783929,100.08838117236859,97.5753925705079
540,2/23/2022,102.239998,0.003134799,0.000390922,0.000594626,100.90928552555845,99.89233974784987,97.3730860809884
541,2/24/2022,100.769997,-0.014482309,0.000390619,0.000566757,101.22632483397773,100.20402332994229,97.67836262472531
542,2/25/2022,104.300003,0.034430728,0.00039201,0.000629237,99.76914451525154,98.76115797726605,96.27559636985235
543,2/28/2022,103.650002,-0.006251533,0.000391375,0.000616565,103.26420550633674,102.22095224422499,99.65484944738643
544,3/1/2022,102.050003,-0.01555694,0.000391136,0.000586834,102.62080156373378,101.58754320105805,99.0156458224912
545,3/2/2022,104.43,0.023054072,0.000391342,0.000628059,101.03792122265732,100.02345020069963,97.50459254190295
546,3/3/2022,104.540001,0.001052792,0.000390626,0.000628837,103.39511354288324,102.35549568612298,99.76713616557676
547,3/4/2022,105.190002,0.006198475,0.000389968,0.000639019,103.50461735537178,102.46155812364952,99.87700950985688
548,3/7/2022,104.559998,-0.006007208,0.000389337,0.000626891,104.1549217500775,103.1077664927369,100.51606545184124
549,3/8/2022,102.360001,-0.021265029,0.000389499,0.000587015,103.5295178617758,102.48933149457653,99.92075590655658
550,3/9/2022,103.599998,0.012041289,0.000389029,0.000607841,101.34950972463176,100.32496951189039,97.7998915814977
551,3/10/2022,104.080002,0.004622543,0.000388353,0.000615127,102.57956523443733,101.5503915857232,98.98632602546147
552,3/11/2022,103.470001,-0.005878128,0.000387725,0.000603364,103.05136454414816,102.01484177764263,99.4527051245446
553,3/14/2022,104.489998,0.009809629,0.000387177,0.000620012,102.44619637426946,101.41588667690333,98.88428110695783
554,3/15/2022,106.980003,0.023550575,0.000387426,0.000661402,103.46131409983929,102.42676962822142,99.86263596269985
555,3/16/2022,107.110001,0.001214424,0.000386728,0.000662399,105.93196722044864,104.87164883923151,102.24038494068598
556,3/17/2022,108.559998,0.013446644,0.000386326,0.000685392,106.05607092490592,104.99579602225374,102.35894063150975
557,3/18/2022,107.300003,-0.01167432,0.000385906,0.000663202,107.4989110056018,106.42089033143651,103.75967223691339
558,3/21/2022,107.389999,0.000838381,0.000385215,0.000663516,106.24711951662165,105.18618929764138,102.54983918616438
559,3/22/2022,107.230003,-0.00149097,0.000384534,0.000659662,106.33789420025604,105.27350560104875,102.64953431579501
560,3/23/2022,106.199997,-0.009652008,0.000384037,0.000641248,106.17985263115463,105.1198805592721,102.48484830249329
561,3/24/2022,108.050003,0.01727003,0.000383844,0.00067089,105.161627428028,104.10719716861313,101.51372446316164
562,3/25/2022,108.559998,0.004708886,0.00038319,0.000678075,107.00118959688385,105.93144914911112,103.30303549483095
563,3/28/2022,108.040001,-0.004801459,0.000382563,0.000668342,107.50552620234402,106.4321505276798,103.7868683987694
564,3/29/2022,104.68,-0.031593461,0.000383727,0.00061114,106.98855584598553,105.92081401756893,103.2976215134098
565,3/30/2022,103.550003,-0.010853461,0.00038328,0.000590849,103.65235533092158,102.61826195569928,100.05381070050737
566,3/31/2022,101.209999,-0.02285706,0.000383572,0.000549422,102.53343573960018,101.50947835538001,98.9674063600346
567,4/1/2022,101.089996,-0.001186387,0.000382901,0.00054636,100.21436021639744,99.21343286776289,96.73476431533167
568,4/4/2022,100.0,-0.010840984,0.000382455,0.000526312,100.0933625844832,99.09638892725991,96.63697887447593
569,4/5/2022,99.459999,-0.005414643,0.000381845,0.000515871,99.00867165379942,98.02468584523794,95.58272633606421
570,4/6/2022,102.059998,0.025805313,0.000382295,0.000560238,98.4801249165843,97.50110352965055,95.09514633619135
571,4/7/2022,103.610001,0.015073004,0.000381993,0.000585655,101.05701202989671,100.04846419742616,97.55715137122951
572,4/8/2022,106.610001,0.028543465,0.00038269,0.000634532,102.58957507736184,101.56827184085003,99.05035910041059
573,4/11/2022,104.449997,-0.020468866,0.000382798,0.000597702,105.57335888698016,104.51988861543315,101.92251073545553
574,4/12/2022,104.639999,0.001817419,0.000382133,0.000599827,103.42241082200181,102.39217012709284,99.8487198203754
575,4/13/2022,104.980003,0.003244006,0.000381481,0.000604426,103.62004781332652,102.5863357236769,100.03211267957856
576,4/14/2022,103.68,-0.012460652,0.000381114,0.000581743,103.95538394042818,102.92357639795156,100.35358695603465
577,4/18/2022,103.419998,-0.002510885,0.00038047,0.000576384,102.66344533916975,101.64288354575137,99.10838953947074
578,4/19/2022,103.860001,0.0042455,0.000379835,0.000582732,102.40848900546438,101.38644003528074,98.86711967002496
579,4/20/2022,106.639999,0.026414818,0.00038033,0.000627347,102.84100145377205,101.8174494006546,99.30534116958583
580,4/21/2022,105.18,-0.013785498,0.000380032,0.000602497,105.60458590161345,104.55850852118786,101.95773555885096
581,4/22/2022,101.68,-0.033842541,0.000381416,0.000543211,104.15562450144546,103.12047401166934,100.55082572157228
582,4/25/2022,101.769997,0.000884709,0.000380761,0.000543798,100.67859855482925,99.67835981478152,97.19315639966769
583,4/26/2022,101.43,-0.00334643,0.000380134,0.000537125,100.76489765533805,99.76203650589801,97.27763448936123
584,4/27/2022,100.849998,-0.005734661,0.00037955,0.000526386,100.43287990647734,99.43394693765698,96.96735207083881
585,4/28/2022,100.849998,0.0,0.000378902,0.000525486,99.86233687153609,98.87293677590394,96.42492250218149
586,4/29/2022,96.129997,-0.047932834,0.000382256,0.000442793,99.85920872312195,98.86966043585082,96.42949499843574
587,5/2/2022,96.5,0.003841597,0.000381624,0.000448583,95.1781425530101,94.23025930028491,91.87894550556453
588,5/3/2022,95.980003,-0.005403141,0.000381033,0.000438631,95.54050671660333,94.5884452786309,92.23551707761813
589,5/4/2022,100.57,0.046714135,0.000384016,0.000517197,95.02697531941493,94.08021542752071,91.7408245813596
590,5/5/2022,97.730003,-0.028645397,0.000384804,0.000467769,99.57007126134701,98.57613817034388,96.11253225188072
591,5/6/2022,100.690002,0.029837905,0.00038561,0.000517465,96.75569677716393,95.78519700509149,93.3874418839482
592,5/9/2022,98.860001,-0.018341792,0.000385558,0.000485608,99.69228852493796,98.69248711008167,96.22475609659979
593,5/10/2022,98.160004,-0.007105877,0.000385005,0.000472806,97.87828639845547,96.89938494713543,94.4761096652421
594,5/11/2022,97.989998,-0.001733429,0.000384365,0.000469092,97.18554609877523,96.21651679593107,93.81493991133101
595,5/12/2022,98.25,0.002649839,0.000383727,0.000472757,97.01521442958725,96.04692128749576,93.6615890767233
596,5/13/2022,97.480003,-0.007867991,0.0003832,0.000458762,97.27405389480799,96.29955460798266,93.90813866218186
597,5/16/2022,98.550003,0.010916805,0.000382741,0.00047628,96.51133220343628,95.54723304862442,93.17140776821508
598,5/17/2022,99.379997,0.008386792,0.000382205,0.000489508,97.57040095333718,96.59624130710225,94.19043074504536
599,5/18/2022,94.019997,-0.055443362,0.000386781,0.000396131,98.39605294929936,97.41623329067644,95.0074193446546
600,5/19/2022,93.139999,-0.009403767,0.000386297,0.000379798,93.07876726357837,92.14729951001713,89.8403210458035
601,5/20/2022,94.93,0.019036051,0.000386232,0.00041084,92.20158701802538,91.27813033035243,88.98940503685598
602,5/23/2022,95.57,0.006719185,0.000385656,0.000421319,93.97460508349837,93.03638681463822,90.70047985951597
603,5/24/2022,96.449997,0.009165745,0.000385143,0.00043582,94.60905046464626,93.66145460557611,91.31639531911189
604,5/25/2022,97.150002,0.007231488,0.000384582,0.000447072,95.48354866902987,94.52954286351813,92.16829160814882
605,5/26/2022,97.800003,0.006668411,0.00038401,0.000457355,96.1791944622211,95.21641670683397,92.83749286610716
606,5/27/2022,98.050003,0.002552976,0.000383384,0.000460813,96.82535486773972,95.85974439797502,93.46484355136045
607,5/31/2022,96.75,-0.013347251,0.000383066,0.000438065,97.07394169903243,96.10663204665958,93.71192055249423
608,6/1/2022,96.540001,-0.002172891,0.000382447,0.00043377,95.78322984031699,94.83007486482877,92.47389693406797
609,6/2/2022,97.230003,0.007121896,0.000381892,0.000444753,95.58065839984108,94.62932979888285,92.26791790313538
610,6/3/2022,94.900002,-0.02425561,0.000382265,0.00040426,96.26617681507072,95.30697530677739,92.94390529019242
611,6/6/2022,95.720001,0.008603547,0.000381749,0.00041768,93.95142577390256,93.01464560206416,90.69567300775489
612,6/7/2022,95.919998,0.002087216,0.00038113,0.000420408,94.76927392389763,93.82739704397355,91.50612445370497
613,6/8/2022,93.879997,-0.021497151,0.00038129,0.000384653,94.96170765557193,94.01633202006332,91.68772564504911
614,6/9/2022,92.739998,-0.012217482,0.000380928,0.000364128,92.94449833664095,92.02064184476903,89.737599129138
615,6/10/2022,93.169998,0.004625903,0.000380338,0.000371058,91.80821292911766,90.89628239403103,88.63235976187526
616,6/13/2022,90.889999,-0.024775787,0.000380745,0.000330235,92.2343674537097,91.32014039316185,89.04881394154977
617,6/14/2022,90.639999,-0.002754367,0.000380144,0.000325236,89.97985645916458,89.08355642273229,86.85623427329556
618,6/15/2022,91.449997,0.008896736,0.000379647,0.000339106,89.72971594398203,88.83710793410745,86.62062043463929
619,6/16/2022,89.849998,-0.017650751,0.000379556,0.000310043,90.53735087456857,89.63726620068763,87.40805374003244
620,6/17/2022,88.660004,-0.013332717,0.000379243,0.000288039,88.94774916425698,88.06514290662066,85.88679552344693
621,6/21/2022,91.080002,0.026929389,0.000379774,0.000330939,87.76543287397685,86.89578572471054,84.73504473714173
622,6/22/2022,91.290001,0.002303,0.000379169,0.00033411,90.16633890222145,89.27291934614328,87.06150651162362
623,6/23/2022,92.370003,0.01176102,0.00037877,0.000352452,90.37438061653425,89.47887174335185,87.25309556212301
624,6/24/2022,94.519997,0.023009137,0.000378984,0.00038876,91.44418804177879,90.53359408219771,88.27917833362889
625,6/27/2022,94.540001,0.000211615,0.000378378,0.000388477,93.57648917962733,92.64568590705453,90.33952272936857
626,6/28/2022,93.199997,-0.014275346,0.000378116,0.000365052,93.5962860306911,92.66240029627892,90.3751014622762
627,6/29/2022,93.349998,0.001608159,0.000377516,0.000367035,92.27346242741352,91.35577091085408,89.0904059990978
628,6/30/2022,92.660004,-0.007418925,0.000377011,0.000354637,92.41875091562004,91.50719877733482,89.23879878473416
629,7/1/2022,93.940002,0.013719379,0.000376695,0.000375884,91.73863601471142,90.830815733174,88.57377427605836
630,7/5/2022,92.529999,-0.015123396,0.000376478,0.000351282,93.00879313591632,92.08524781163761,89.80700100996457
631,7/6/2022,93.190002,0.007107536,0.000375954,0.00036199,91.60585010082585,90.69853399289269,88.4632856976845
632,7/7/2022,93.730003,0.0057779,0.000375405,0.000370559,92.26236681342152,91.35147104426322,89.10697110644382
633,7/8/2022,94.18,0.004789504,0.000374843,0.00037754,92.80074667038032,91.88400051393057,89.60484045143528
634,7/11/2022,94.709999,0.005611736,0.000374295,0.000385796,93.2450882430099,92.32363185007227,90.04674545347298
635,7/12/2022,94.980003,0.002846794,0.000373715,0.000389671,93.76898103144275,92.84647018001317,90.5566445041181
636,7/13/2022,93.449997,-0.016239873,0.000373561,0.000363524,94.03890058744769,93.11209664547113,90.81444306196775
637,7/14/2022,92.830002,-0.006656617,0.000373052,0.000352504,92.52282462457582,91.60996177108767,89.35467870016232
638,7/15/2022,95.370003,0.02699421,0.000373578,0.000394262,91.90784606662855,91.00186112799135,88.76428280883
639,7/18/2022,94.290001,-0.011388945,0.000373211,0.000375822,94.43262435944658,93.5014628260193,91.20097936671235
640,7/19/2022,96.790001,0.026168543,0.000373665,0.000416123,93.3623656503251,92.44206367526327,90.17190581107278
641,7/20/2022,95.150002,-0.017089079,0.00037356,0.000388814,95.83848433381478,94.89314306114684,92.56392872036513
642,7/21/2022,93.190002,-0.020814174,0.000373677,0.000355787,94.20794797617411,93.28190057651865,90.97948710377847
643,7/22/2022,94.059998,0.009292414,0.00037322,0.000369686,92.26672294360588,91.3541445335407,89.10125092161068
644,7/25/2022,94.489998,0.004561132,0.000372667,0.000376194,93.13063228320493,92.21481820654752,89.94455538583186
645,7/26/2022,95.309998,0.008640728,0.000372195,0.000389007,93.55629819430303,92.63400034564619,90.35249104618627
646,7/27/2022,95.870003,0.005858422,0.000371666,0.000397474,94.37048614369861,93.44625347144932,91.15016602429824
647,7/28/2022,95.529999,-0.003552815,0.000371115,0.000391368,94.92854844926053,93.99480606056362,91.68560057103255
648,7/29/2022,95.68,0.001568966,0.000370545,0.000393186,94.58919785655915,93.66064493876131,91.36683773931587
649,8/1/2022,96.019997,0.003547182,0.000369989,0.000398045,94.73694253976808,93.81261096944796,91.51041435251706
650,8/2/2022,95.370003,-0.006792377,0.000369499,0.000386983,95.07991015051839,94.1510675221366,91.83761546172074
651,8/3/2022,101.379997,0.061111708,0.000374587,0.000480262,94.43259256457198,93.50405561128358,91.22341202713518
652,8/4/2022,101.870003,0.004821717,0.000374042,0.000486921,100.38345369280886,99.39637446826652,96.94857303829478
653,8/5/2022,102.260002,0.003821089,0.000373486,0.000492027,100.87026037872339,99.87622262520823,97.43273476986205
654,8/8/2022,102.0,-0.002545796,0.000372929,0.000487382,101.25597267167316,100.25668117418577,97.79141289009458
655,8/9/2022,103.690002,0.016432885,0.000372747,0.000511726,101.00463369748584,100.0116637701321,97.53615279004093
656,8/10/2022,104.050003,0.003465884,0.000372192,0.00051623,102.67416521302233,101.65909074010158,99.15742086218724
657,8/11/2022,104.25,0.001920279,0.000371629,0.000518367,103.04071510596583,102.0286695915896,99.50787751074976
658,8/12/2022,106.389999,0.020319717,0.000371659,0.00054846,103.23304531968735,102.2226936976408,99.71227072895164
659,8/15/2022,106.269997,-0.001128581,0.000371099,0.000545915,105.35306496381867,104.32111370536327,101.76039798139846
660,8/16/2022,106.43,0.001504495,0.000370538,0.000547367,105.24311871905567,104.20823695773089,101.64537859733376
661,8/17/2022,104.919998,-0.014289356,0.00037031,0.000524922,105.39858213441721,104.36758852989252,101.80257250852439
662,8/18/2022,103.639999,-0.01227479,0.000369998,0.000505587,103.90020768551376,102.87435732570178,100.36043154656993
663,8/19/2022,104.050003,0.003948236,0.000369458,0.000510779,102.63170084156697,101.62423399726387,99.12791274705347
664,8/22/2022,102.339996,-0.016571017,0.00036934,0.000485054,103.03740920477395,102.03406976329948,99.53652863936802
665,8/23/2022,101.129997,-0.011893776,0.000369015,0.000466439,101.34983428712971,100.35790880358908,97.89485262361413
666,8/24/2022,101.279999,0.00148216,0.000368462,0.000467964,100.14230221659844,99.16355334841379,96.73848081653809
667,8/25/2022,102.150002,0.008553392,0.000368008,0.000480086,100.29411411950804,99.31685130067467,96.89873365824714
668,8/26/2022,100.059998,-0.020672355,0.000368125,0.000448421,101.15678625123088,100.16724999805649,97.72672703797966
669,8/29/2022,100.330002,0.002694787,0.000367583,0.000451778,99.08542463078926,98.11960826702432,95.71592697024352
670,8/30/2022,98.800003,-0.015367138,0.000367407,0.000428168,99.35424361191494,98.38429488703795,95.9920559185247
671,8/31/2022,98.150002,-0.006600694,0.000366933,0.000417693,97.83394557400005,96.87245162192592,94.51828076871833
672,9/1/2022,99.93,0.017973,0.000366845,0.000443817,97.19020435934144,96.24180515203048,93.89208899292515
673,9/2/2022,99.440002,-0.004915474,0.000366342,0.000435854,98.95656643480032,97.99341928086835,95.60878031384618
674,9/6/2022,98.730003,-0.007165585,0.000365885,0.000424576,98.46607374477314,97.51099050409952,95.13611533614397
675,9/7/2022,100.68,0.019558288,0.000365884,0.000452922,97.7685631728862,96.81750661483075,94.45735789783646
676,9/8/2022,102.260002,0.015571439,0.00036568,0.000475286,99.69984897681016,98.73178017650102,96.32248587920454
677,9/9/2022,102.150002,-0.001076268,0.000365144,0.000472995,101.27094996981818,100.28326718695621,97.83579510336199
678,9/12/2022,103.040001,0.008674931,0.000364704,0.000485092,101.15618691462954,100.16990339188581,97.72307525673257
679,9/13/2022,100.449997,-0.025457211,0.000365157,0.000446885,102.04531893840992,101.0524149153915,98.5863856902824
680,9/14/2022,101.050003,0.005955412,0.000364664,0.000454986,99.47414314055553,98.5033544421271,96.10148139724491
681,9/15/2022,102.309998,0.012391927,0.000364338,0.000472515,100.07130691864901,99.09721525747118,96.6898636891481
682,9/16/2022,102.059998,-0.002446544,0.000363816,0.000468234,101.3209904350264,100.33460998697299,97.89691556536692
683,9/19/2022,102.110001,0.000489817,0.000363283,0.000468266,101.0699675356682,100.0881031690002,97.65167852227172
684,9/20/2022,101.339996,-0.007569513,0.000362847,0.000456515,101.12125210655927,100.13592113699451,97.70656909705374
685,9/21/2022,99.769997,-0.015613654,0.000362693,0.000433055,100.36283744522713,99.39023769576895,96.98153856726762
686,9/22/2022,99.830002,0.000601253,0.000362165,0.0004333,98.80614750304667,97.84389399610673,95.46966193510178
687,9/23/2022,98.349998,-0.014936235,0.000361981,0.000410928,98.86553855935563,97.90542007389776,95.53216049347894
688,9/26/2022,97.739998,-0.006221653,0.000361519,0.000401288,97.39522993671062,96.45399825953697,94.11896620357454
689,9/27/2022,97.209999,-0.005437295,0.000361043,0.000392814,96.78879492698563,95.84896467558113,93.52434810877483
690,9/28/2022,98.160004,0.009725265,0.000360646,0.000406339,96.26922422244357,95.33397599065228,93.02550016241207
691,9/29/2022,96.980003,-0.012094039,0.00036035,0.000388249,97.20684316006772,96.26390827346057,93.92447647572594
692,9/30/2022,95.370003,-0.016740708,0.000360253,0.000363496,96.03825125669934,95.10592118872364,92.81707750929012
693,10/3/2022,97.760002,0.024751421,0.00036059,0.000398688,94.44579492404957,93.53124503950556,91.26290979457245
694,10/4/2022,100.519997,0.027841167,0.000361154,0.00043823,96.81012250462861,95.87798398082624,93.55497842254859
695,10/5/2022,100.449997,-0.000696621,0.000360636,0.000436597,99.54467229812819,98.5830929777396,96.1990205078495
696,10/6/2022,98.580002,-0.01879164,0.000360648,0.00040897,99.48043356246099,98.51658847735439,96.12527150755979
697,10/7/2022,88.25,-0.110694726,0.000377816,0.000249568,97.62581477268064,96.67797258197497,94.33039131803324
698,10/10/2022,88.25,0.0,0.000377275,0.00024921,87.35887972637215,86.49141335564072,84.35581176757799
699,10/11/2022,88.5,0.002828856,0.000376744,0.000252901,87.35735532310663,86.49569554363904,84.35282159762916
700,10/12/2022,87.839996,-0.00748562,0.000376292,0.000241846,87.60711877552914,86.74026744407333,84.60586074740611
701,10/13/2022,90.099998,0.02540321,0.000376657,0.000277739,86.95174120454077,86.09594316588284,83.96258179916663
702,10/14/2022,89.300003,-0.008918621,0.00037624,0.000264639,89.19416848142305,88.31500263944342,86.12976570643949
703,10/17/2022,90.889999,0.017648452,0.000376134,0.000289367,88.40166741153443,87.52762940048292,85.36564266487147
704,10/18/2022,91.940002,0.011486239,0.000375778,0.000305272,89.9808188153442,89.09474194569576,86.89872922346878
705,10/19/2022,91.660004,-0.003050089,0.000375261,0.000300512,91.01890763524423,90.12270263185624,87.89881090783817
706,10/20/2022,90.989998,-0.007336534,0.000374812,0.000289695,90.74366241543811,89.84501414132832,87.62898160621539
707,10/21/2022,92.720001,0.018834621,0.000374767,0.000315925,90.07953522355736,89.19267601229457,86.9931539014262
708,10/24/2022,94.800003,0.022185231,0.000374913,0.000346814,91.79698811674983,90.89322404200927,88.64608467839561
709,10/25/2022,92.220001,-0.027592403,0.000375483,0.000307408,93.86143009361442,92.93659903905186,90.63796047263699
710,10/26/2022,92.730003,0.00551504,0.000374993,0.000314742,91.30342803871935,90.40351243019387,88.17329248670299
711,10/27/2022,92.699997,-0.000323637,0.000374466,0.000313845,91.80716164981273,90.89768066263635,88.66257797253131
712,10/28/2022,94.190002,0.0159456,0.000374283,0.000335799,91.7765112026949,90.86903170920567,88.63098159908265
713,10/31/2022,94.699997,0.005399928,0.000373794,0.000342902,93.25007438073214,92.33366288505876,90.04601890550268
714,11/1/2022,94.620003,-0.000845067,0.000373272,0.000341238,93.75587958171879,92.83589026237986,90.53517890292794
715,11/2/2022,96.800003,0.022778123,0.000373453,0.000372618,93.67636796826488,92.75486893171117,90.47082367335742
716,11/3/2022,97.800003,0.010277582,0.000373068,0.000386452,95.84037688259313,94.89937828945722,92.56568496122065
717,11/4/2022,99.559998,0.01783585,0.000372972,0.000410789,96.83333218982827,95.88144993427404,93.52092107851001
718,11/7/2022,101.18,0.016140651,0.000372797,0.000432697,98.57910257517882,97.60659941643108,95.21339287726352
719,11/8/2022,101.650002,0.004634451,0.000372303,0.00043854,100.18635231118333,99.205709735292,96.76072416043158
720,11/9/2022,99.559998,-0.020775102,0.00037241,0.000409077,100.65067820095308,99.66354477207241,97.2101535107612
721,11/10/2022,99.910004,0.003509363,0.000371907,0.000413377,98.57992844158571,97.61397578140833,95.21151911068065
722,11/11/2022,97.550003,-0.023904723,0.000372209,0.000379695,98.92748099715116,97.95319684576496,95.54758163158066
723,11/14/2022,97.169998,-0.003903097,0.00037172,0.000373772,96.58891981160136,95.63551813808128,93.28503376306497
724,11/15/2022,97.730003,0.005746604,0.000371246,0.000381193,96.21084177904368,95.26189225168281,92.91510317923671
725,11/16/2022,96.099998,-0.01681931,0.000371142,0.000357468,96.76561270722551,95.81414625142892,93.46152119565562
726,11/17/2022,94.93,-0.012249517,0.000370849,0.000340103,95.15009564896718,94.21123978414434,91.90724392076113
727,11/18/2022,97.349998,0.025172933,0.000371186,0.000374261,93.98997113231495,93.07193598684171,90.7861600088381
728,11/21/2022,97.889999,0.005531678,0.000370713,0.000381345,96.38989208529236,95.44366460786414,93.10225899765884
729,11/22/2022,99.510002,0.016413773,0.000370556,0.000403338,96.92967451008569,95.97863698638595,93.63657030384331
730,11/23/2022,100.059998,0.005511824,0.000370084,0.000410336,98.52974789982943,97.56287546921085,95.18010332510309
731,11/25/2022,101.260002,0.0119215,0.000369759,0.000426083,99.07557339986403,98.10342533050456,95.70187343890031
732,11/28/2022,100.410004,-0.008429643,0.000369361,0.000413985,100.27092351873186,99.28386466183008,96.85640869202997
733,11/29/2022,100.879997,0.004669818,0.000368882,0.000419791,99.4210983564823,98.44953162497221,96.04044611546001
734,11/30/2022,101.879997,0.009863959,0.000368501,0.000432658,99.8911720722239,98.91602548367017,96.48206747681651
735,12/1/2022,101.650002,-0.002260061,0.000368009,0.000428994,100.88272140644128,99.89681228469756,97.44973213077603
736,12/2/2022,102.580002,0.009107442,0.000367611,0.000440785,100.6568576944835,99.67437130784941,97.23172253550139
737,12/5/2022,102.010002,-0.005572134,0.000367161,0.000432627,101.58270926822912,100.58970527295325,98.14341897049385
738,12/6/2022,101.190002,-0.00807091,0.000366762,0.000421104,101.01838512412297,100.03391375981282,97.58715958387518
739,12/7/2022,102.279999,0.010714183,0.000366409,0.000435033,100.20030013281833,99.2234668701986,96.80511285025399
740,12/8/2022,102.529999,0.002441288,0.000365919,0.000437744,101.28508230137844,100.29435247462804,97.84238275648957
741,12/9/2022,101.650002,-0.008619869,0.000365536,0.00042552,101.53434063165149,100.54225810023827,98.0888762145896
742,12/12/2022,103.790001,0.020834077,0.000365604,0.000453025,100.65765285263261,99.67929288754875,97.25227967912926
743,12/13/2022,101.190002,-0.025369679,0.000366008,0.00041827,102.78402438599313,101.78164001208094,99.31791193976234
744,12/14/2022,100.68,-0.005052787,0.000365556,0.000410917,100.20520202674524,99.22794254967636,96.81038830843377
745,12/15/2022,97.599998,-0.031069697,0.000366394,0.000368661,99.70031101250736,98.72719220417719,96.32430192259183
746,12/16/2022,95.449997,-0.022274954,0.000366589,0.000338308,96.64188193126722,95.6974366622929,93.37067187316221
747,12/19/2022,95.050003,-0.004199418,0.000366126,0.000332233,94.51142823945307,93.58860744665621,91.30503767390798
748,12/20/2022,95.0,-0.000526209,0.000365637,0.000331085,94.11301802609019,93.19547984966705,90.91076134496807
749,12/21/2022,94.120003,-0.009306296,0.000365273,0.000318218,94.07139520593816,93.15069651903701,90.88560840825497
750,12/22/2022,93.400002,-0.007679229,0.000364871,0.000307555,93.19337514129177,92.28602290340822,90.03874557828844
751,12/23/2022,93.559998,0.001711554,0.000364388,0.000309425,92.48060401714893,91.57774626669617,89.35297827820105
752,12/27/2022,93.019997,-0.005788429,0.000363953,0.000301316,92.63957325276982,91.73755525952245,89.50075725346682
753,12/28/2022,92.760002,-0.002798958,0.000363482,0.000297199,92.10303661168038,91.20828884463096,88.9979499184888
754,12/29/2022,93.449997,0.007410968,0.000363067,0.000306633,91.84598804888836,90.95357888896815,88.74362271490405
755,12/30/2022,93.190002,-0.002786061,0.000362599,0.000302537,92.53256538549405,91.63350677487556,89.40222327210365
756,1/3/2023,92.910004,-0.003009116,0.000362134,0.000298157,92.27189529306452,91.3763145603847,89.16050188919871
757,1/4/2023,91.980003,-0.010060131,0.000361797,0.000284473,91.99557777847824,91.1029401289378,88.89599974497548
