,Date,UNH,PDR,VAR,AVG,VAR70,VAR85,VAR99
267,1/25/2021,347.809998,0.000747843,0.00088368,0.000648658,342.21816732445416,337.0467756254736,324.3485278855474
268,1/26/2021,343.109985,-0.013605296,0.000881138,0.000595472,342.49617695524876,337.30691703697664,324.65741485256973
269,1/27/2021,332.98999,-0.029938622,0.000881316,0.000481962,337.86099115395183,332.7582987624055,320.31001378496
270,1/28/2021,338.149994,0.015377137,0.00087887,0.000537129,327.85756362001655,322.8995922561722,310.7713009393553
271,1/29/2021,333.579987,-0.013606889,0.000876362,0.000484937,332.96704651957464,327.94794938671714,315.6399327948332
272,2/1/2021,334.0,0.001258315,0.000873143,0.000487781,328.4570543435472,323.5339882004356,311.38757205119254
273,2/2/2021,338.720001,0.014032817,0.000870614,0.000537396,328.8862511187747,323.95912089359103,311.83664048457206
274,2/3/2021,337.890015,-0.002453367,0.000867469,0.000526481,333.5684099934047,328.5513642744424,316.3000506256593
275,2/4/2021,329.320007,-0.025690499,0.000866805,0.000431146,332.77775114521194,327.79135262374916,315.5382353428759
276,2/5/2021,324.51001,-0.014713561,0.000864492,0.000376274,324.25903511151165,319.41731797372967,307.5296332010443
277,2/8/2021,324.339996,-0.000524047,0.000861374,0.000373024,319.5211689720438,314.7550698563092,303.0377412380754
278,2/9/2021,329.630005,0.016178493,0.000859171,0.000429878,319.35686994694026,314.58769911813636,302.9533890860187
279,2/10/2021,333.399994,0.011372124,0.000856519,0.000469098,324.6332665282881,319.7902114977895,307.9309608624393
280,2/11/2021,333.070007,-0.000990253,0.000853468,0.000463886,328.318212177568,323.44794505226895,311.46315949931255
281,2/12/2021,328.23999,-0.014607681,0.000851236,0.00041025,328.0142028899297,323.1451062724391,311.1229038089004
282,2/16/2021,324.619995,-0.011089766,0.000848685,0.00036947,323.26944809623666,318.4385391503043,306.67024324682507
283,2/17/2021,326.859985,0.006876647,0.000845835,0.000392464,319.6788276858461,314.94992672271957,303.2990035639062
284,2/18/2021,328.410004,0.004730941,0.000842923,0.00040774,321.89705557374833,317.15253987832756,305.4180599373167
285,2/19/2021,324.579987,-0.011730841,0.000840481,0.000365149,323.4335475710453,318.6630134942726,306.89201184501917
286,2/22/2021,327.640015,0.009383492,0.000837825,0.000396681,319.6461479600677,314.95090019860606,303.4056229491351
287,2/23/2021,329.51001,0.005691242,0.000835003,0.000415129,322.6981652110414,317.9483545181927,306.26706294945814
288,2/24/2021,332.209991,0.008160539,0.000832312,0.000442023,324.5361634357291,319.761618106788,308.06882524624865
289,2/25/2021,328.869995,-0.010104751,0.000829815,0.000405529,327.2392780153661,322.4182611414243,310.6382283032995
290,2/26/2021,332.220001,0.010134882,0.000827279,0.000439078,323.9357971442223,319.20240733659796,307.59729769567116
291,3/1/2021,334.649994,0.007287789,0.000824597,0.000462614,327.27958386825,322.495789922915,310.7424114190104
292,3/2/2021,334.640015,-2.98e-05,0.000821774,0.000460927,329.67551241387827,324.85627351759064,313.0417341752655
293,3/3/2021,332.869995,-0.005303364,0.000819082,0.000441254,329.6565244994556,324.87218170365156,313.10122629724674
294,3/4/2021,333.809998,0.002819954,0.000816315,0.000449345,327.9323800405161,323.1510531975669,311.3668045806373
295,3/5/2021,347.100006,0.039040977,0.000818579,0.000580164,328.8577110674596,324.0950930229737,312.2960061873257
296,3/8/2021,350.170013,0.008805848,0.000816042,0.000607953,341.96845699868925,336.99112654708676,324.82023172611764
297,3/9/2021,351.980011,0.005155599,0.000813363,0.000623265,345.0308519632322,340.028700373491,327.7214335804926
298,3/10/2021,349.600006,-0.006784726,0.000810818,0.000598406,346.8373148935819,341.81007637282875,329.42636016132224
299,3/11/2021,353.100006,0.009961659,0.000808398,0.000629721,344.49233916555613,339.5097931048292,327.25590767355766
300,3/12/2021,356.019989,0.008235558,0.000805896,0.000655074,347.9470079487915,342.9412573924686,330.59887574941126
301,3/15/2021,353.880005,-0.006028991,0.000803366,0.000632868,350.8566609949096,345.7792568494706,333.22923996792167
302,3/16/2021,354.600006,0.002032524,0.000800712,0.000637502,348.7536632702605,343.71451251686466,331.36334990868454
303,3/17/2021,352.179993,-0.006848022,0.000798254,0.000612798,349.45785708578114,344.43121574645943,332.1091680271613
304,3/18/2021,362.049988,0.027639902,0.000798023,0.000701703,347.0870369283991,342.1158357902868,329.83975672341114
305,3/19/2021,365.579987,0.009702807,0.000795672,0.000731215,356.82328206119774,351.71137467533185,339.11005912282985
306,3/22/2021,366.859985,0.003495165,0.000793096,0.000740247,360.31795630045315,355.14188216360384,342.4464218777567
307,3/23/2021,368.5,0.004460449,0.000790558,0.000752365,361.6017366562811,356.4242624219833,343.71173263911186
308,3/24/2021,370.600006,0.005682618,0.00078807,0.000768372,363.2463057842335,358.0500675258463,345.2836494348424
309,3/25/2021,371.089996,0.00132128,0.00078552,0.000770162,365.3250522961054,360.1081923225622,347.31394160949066
310,3/26/2021,376.480011,0.014420344,0.000783585,0.000814194,365.84536110719864,360.62370232826646,347.85211061152006
311,3/29/2021,379.059998,0.006829544,0.000781182,0.000833536,371.16239516535853,365.9205895585748,352.91387687729303
312,3/30/2021,373.559998,-0.01461587,0.000779441,0.000784019,373.7191423871084,368.4022887677529,355.34953253763825
313,3/31/2021,372.070007,-0.003996601,0.000777023,0.000768746,368.27006676869723,363.02836485446113,350.2001133855133
314,4/1/2021,367.070007,-0.013529443,0.000775198,0.00072321,366.81219943188165,361.6230203092286,348.85964684198274
315,4/5/2021,370.179993,0.00843677,0.000772925,0.000747697,361.8587030962527,356.7295647684585,344.1638925981645
316,4/6/2021,364.369995,-0.015819534,0.000771345,0.000695269,364.9574912380778,359.81076767787926,347.0896771582017
317,4/7/2021,365.640015,0.003479463,0.000768936,0.000704052,359.21417944464304,354.162744433516,341.65171411540445
318,4/8/2021,364.890015,-0.002053304,0.000766542,0.000695381,360.4898654561901,355.4118908551854,342.9214527764292
319,4/9/2021,376.299988,0.030790686,0.000766969,0.000789724,359.73843288816175,354.6712551336429,342.2042430572899
320,4/12/2021,376.279999,-5.31e-05,0.000764575,0.00078709,371.0441212365876,365.7928112088856,352.8918887516272
321,4/13/2021,374.5,-0.004741741,0.000762288,0.000769866,371.02169344796556,365.8030017028963,353.0073766213957
322,4/14/2021,375.630005,0.003012827,0.000759936,0.000776832,369.24493725225443,364.08869245918174,351.31945478637203
323,4/15/2021,390.01001,0.037567776,0.000761761,0.000890736,370.3906226820805,365.1570018975456,352.4500914530496
324,4/16/2021,391.01001,0.002560755,0.000759418,0.00089589,384.59974449202565,379.2094527765354,365.9454361142406
325,4/19/2021,389.839996,-0.002996772,0.000757128,0.000883913,385.5492738477434,380.1426231464068,366.89512024139975
326,4/20/2021,396.529999,0.017015309,0.000755601,0.000933396,384.44180713524906,379.05898094543295,365.85723952704456
327,4/21/2021,398.809998,0.00573341,0.000753361,0.000948075,391.0455358502023,385.58007098533415,372.14749882375423
328,4/22/2021,396.540009,-0.005708167,0.000751199,0.000927781,393.3216503917508,387.8504412957989,374.328487285315
329,4/23/2021,400.309998,0.009462301,0.000749136,0.000953722,391.0747381719767,385.64031411386287,372.2531624293149
330,4/26/2021,395.859985,-0.011178666,0.000747311,0.000916957,394.8247062891935,389.3099750761888,375.855565348637
331,4/27/2021,394.5,-0.003441435,0.00074511,0.00090379,390.43688664906875,385.0275328871575,371.5880790746873
332,4/28/2021,394.589996,0.000228101,0.000742867,0.000901755,389.09219008272987,383.71715869805837,370.39468784691957
333,4/29/2021,401.549988,0.017484788,0.00074146,0.000951554,389.21056406564713,383.79647897412707,370.53438701289116
334,4/30/2021,398.799988,-0.006872021,0.000739423,0.00092813,396.08928411622725,390.6027299296594,377.0530458134767
335,5/3/2021,405.899994,0.017646801,0.000738047,0.000978036,393.3708938610783,387.9285300718651,374.54199641755775
336,5/4/2021,411.339996,0.013313304,0.000736302,0.001014748,400.39907354716365,394.8828746986202,381.2225926767772
337,5/5/2021,412.5,0.002816092,0.000734127,0.001020094,405.8041278289729,400.190116603505,386.45839869296094
338,5/6/2021,414.970001,0.005970025,0.000732027,0.001034738,406.9770757223493,401.3463101023282,387.63158237210666
339,5/7/2021,417.649994,0.006437516,0.000729954,0.001050676,409.3861218303736,403.75932690048967,389.8922213034861
340,5/10/2021,420.890015,0.007727806,0.000727937,0.001070314,412.05578709930063,406.39110467733224,392.46904207382016
341,5/11/2021,411.700012,-0.022076595,0.000727369,0.001002435,415.2580123442408,409.5741571295499,395.6009768011922
342,5/12/2021,405.369995,-0.01549474,0.000726036,0.000954198,406.17704660616425,400.60404538916265,386.9446273409576
343,5/13/2021,408.559998,0.007838559,0.000724057,0.000974269,399.9094789555335,394.4414257801264,380.9737027103134
344,5/14/2021,409.799988,0.003030429,0.000721964,0.000980246,403.0878002296442,397.5784797849583,384.04761400842045
345,5/17/2021,408.630005,-0.002859093,0.000719914,0.000969117,404.31580354430935,398.79670237267,385.1910344953325
346,5/18/2021,410.380005,0.004273459,0.000717865,0.000978667,403.17192104856434,397.6749171987747,384.18761808493974
347,5/19/2021,409.5,-0.002146669,0.000715825,0.000969661,404.9147570281823,399.4078846062021,385.84436442855633
348,5/20/2021,408.640015,-0.002102294,0.000713795,0.000960833,404.041569760326,398.55290312795717,384.9606178596149
349,5/21/2021,411.630005,0.00729029,0.000711864,0.000978969,403.21567927897826,397.7347065134821,384.2983711843091
350,5/24/2021,410.950012,-0.001653318,0.00070985,0.000971448,406.17325372183944,400.6615835869005,387.04066831985216
351,5/25/2021,413.049988,0.00509704,0.000707876,0.000983202,405.4898523077746,400.03132383951527,386.5562980405163
352,5/26/2021,413.209991,0.000387295,0.000705866,0.000981509,407.5928619085561,402.0807782490903,388.4489753494115
353,5/27/2021,412.700012,-0.001234951,0.00070388,0.00097523,407.7487335014898,402.243021302193,388.7513257704274
354,5/28/2021,411.920013,-0.001891779,0.000701915,0.000967131,407.2593612156235,401.77219790817077,388.28199080821605
355,6/1/2021,406.720001,-0.012704197,0.000700462,0.000928621,406.5066459346421,401.03349766613496,387.59414239012335
356,6/2/2021,405.850006,-0.002141342,0.000698521,0.000919997,401.35484723266086,395.9249475864762,382.6400831362211
357,6/3/2021,407.959991,0.00518546,0.000696615,0.000931945,400.5092020403942,395.1487431980841,381.8969347109472
358,6/4/2021,405.640015,-0.005703005,0.000694792,0.000913412,402.60028464462147,397.2095612100813,383.9338237413793
359,6/7/2021,400.25,-0.013376752,0.000693424,0.000873606,400.3384995341302,394.95204080635364,381.7226550449108
360,6/8/2021,401.73999,0.003715736,0.00069152,0.000881501,394.9840126434611,389.6737414514373,376.65083520663865
361,6/9/2021,401.100006,-0.001594301,0.000689622,0.000874643,396.4686050994819,391.161948006886,378.09059323329166
362,6/10/2021,401.48999,0.000971814,0.000687717,0.000874911,395.7994266358674,390.5107164972241,377.55898138417587
363,6/11/2021,397.890015,-0.009006979,0.00068609,0.000847689,396.211249369593,390.9451224647105,377.91825384656306
364,6/14/2021,399.160004,0.003186726,0.000684221,0.000854115,392.66235850020604,387.4302352735799,374.5986140731516
365,6/15/2021,400.279999,0.002801951,0.000682356,0.000859451,393.95515421339275,388.69719985509556,375.7761075707115
366,6/16/2021,397.25,-0.007598494,0.000680687,0.000836342,395.02025748476393,389.7815112977871,376.9386199055411
367,6/17/2021,397.350006,0.000251714,0.000678833,0.000834749,392.0595329707184,386.8767478848484,374.0172980545875
368,6/18/2021,389.369995,-0.020287484,0.000678197,0.000777352,392.1570791611684,386.96951662309874,374.1551630347352
369,6/21/2021,398.070007,0.022097851,0.000677588,0.000835131,384.26653400549844,379.17847074049956,366.65004791247634
370,6/22/2021,398.690002,0.001556291,0.000675758,0.00083708,392.86244271878667,387.6560121177403,374.8241858564392
371,6/23/2021,395.559998,-0.0078817,0.000674141,0.000813579,393.4805053036938,388.2781969421422,375.4454725688407
372,6/24/2021,398.869995,0.008333059,0.00067248,0.000833793,390.3604688224518,385.23224095149766,372.5515028242667
373,6/25/2021,404.950012,0.015128096,0.000671224,0.000872115,393.64307858305875,388.4719136447797,375.6602920280725
374,6/28/2021,401.459991,-0.008655753,0.000669671,0.00084664,399.7022734073659,394.4195877092273,381.4986995057013
375,6/29/2021,398.100006,-0.008404635,0.000668113,0.00082197,396.2339055046789,391.0374031836369,378.2147542445647
376,6/30/2021,400.440002,0.005860702,0.000666404,0.00083537,392.95339269862137,387.7828377306513,375.0463983928802
377,7/1/2021,404.890015,0.011051515,0.000664912,0.000862469,395.2510208995199,390.053297271151,377.2720029602223
378,7/2/2021,409.359985,0.010979466,0.000663423,0.000889233,399.64947760460404,394.40559362440604,381.5407240135865
379,7/6/2021,410.26001,0.002196202,0.000661677,0.000892682,404.08721649219353,398.7968594738727,385.7220431100531
380,7/7/2021,411.660004,0.003406646,0.000659952,0.000899298,404.99488501555606,399.70865039709037,386.71072432798684
381,7/8/2021,409.950012,-0.004162545,0.000658287,0.000886012,406.3830895902998,401.0509703564433,387.9585997506283
382,7/9/2021,412.109985,0.005255037,0.000656614,0.000897449,404.69334577357006,399.4183404041156,386.36935106246557
383,7/12/2021,416.040009,0.009491164,0.000655092,0.000919887,406.8405635994701,401.5169727930447,388.5193779074358
384,7/13/2021,418.540009,0.005991055,0.000653453,0.000933093,410.74611566943497,405.4104033455493,392.2079776127158
385,7/14/2021,414.73999,-0.009120693,0.000652017,0.00090698,413.2132880059494,407.832077598133,394.62236674454607
386,7/15/2021,420.049988,0.012721929,0.000650689,0.000937588,409.4570233447658,404.13420650366044,390.97859150771507
387,7/16/2021,419.700012,-0.000833524,0.000649015,0.000933012,414.76171332764244,409.3835135950588,396.10112719787685
388,7/19/2021,409.059998,-0.025678359,0.000649163,0.000864426,414.3768010574219,409.01251375928484,395.7775175971366
389,7/20/2021,412.970001,0.009513114,0.000647686,0.000886659,403.8320077621808,398.59194147526284,385.7457366809846
390,7/21/2021,414.640015,0.004035757,0.000646051,0.000894733,407.7332154122312,402.4452795798461,389.4923285475715
391,7/22/2021,415.769989,0.002721486,0.000644407,0.000899405,409.379940462424,404.0648343517168,391.0740683205318
392,7/23/2021,417.700012,0.004631304,0.000642799,0.000908926,410.50804067927953,405.2052566575666,392.17815711720124
393,7/26/2021,413.540009,-0.010009233,0.000641466,0.000881144,412.4371003171672,407.11066101600244,394.01212923889335
394,7/27/2021,415.100006,0.003765203,0.000639858,0.000888464,408.2887284067488,403.0372129530055,390.09080157989547
395,7/28/2021,409.170013,-0.01438872,0.000638828,0.000849788,409.85715735509484,404.5909567200747,391.6164328805737
396,7/29/2021,412.079987,0.007086724,0.000637313,0.000865537,403.98936269397757,398.8029597091866,386.0265734338032
397,7/30/2021,412.220001,0.000339716,0.000635708,0.000864213,406.8790397374763,401.63209684415773,388.7538989445605
398,8/2/2021,415.570007,0.008093899,0.000634242,0.000882378,407.0491456208951,401.8405741840775,388.906628468056
399,8/3/2021,421.899994,0.015117216,0.000633159,0.000918054,410.34984105569055,405.114005525543,392.1618588953073
400,8/4/2021,421.540009,-0.000853611,0.000631584,0.000913625,416.6193107351395,411.30985552109206,398.1311860991821
401,8/5/2021,411.190002,-0.024859294,0.000631661,0.000849353,416.26828554719316,410.95735569880856,397.84913728914114
402,8/6/2021,415.119995,0.009512223,0.000630276,0.000870903,406.0205418161441,400.82339829030127,387.9859069816786
403,8/9/2021,410.869995,-0.010290772,0.00062902,0.000843206,409.90249031679997,404.6783170800193,391.67494547279705
404,8/10/2021,411.779999,0.002212373,0.000627468,0.000846595,405.7297725562025,400.55252901473864,387.77551611630224
405,8/11/2021,407.73999,-0.009859532,0.000626201,0.000820161,406.6260474314031,401.44024421001626,388.73314877937287
406,8/12/2021,405.959991,-0.004375081,0.000624725,0.000807364,402.64227929977415,397.5099127668715,384.85977385089313
407,8/13/2021,409.670013,0.009097379,0.000623359,0.000827733,400.8778591085359,395.7756694975143,383.2066007196344
408,8/16/2021,417.209991,0.018237681,0.000622572,0.000870404,404.5673041747097,399.42837391324537,386.78643683150875
409,8/17/2021,421.779999,0.010894178,0.000621295,0.000894912,412.0044382471074,406.7772650178977,393.9561699335515
410,8/18/2021,417.320007,-0.010630518,0.000620103,0.000866802,416.53749147194907,411.25451452058917,398.2258030709369
411,8/19/2021,427.890015,0.025012858,0.000620009,0.000925551,412.12101505135047,406.8976414593748,394.0675458435832
412,8/20/2021,429.709991,0.004244353,0.000618531,0.000933606,422.6077236597084,417.2503879195074,404.0744432960247
413,8/23/2021,425.359985,-0.010174708,0.000617331,0.00090671,424.42059704443506,419.0508513527818,405.79221224753303
414,8/24/2021,423.410004,-0.004594848,0.000615913,0.000893421,420.1122761876102,414.8120854713787,401.6867765460834
415,8/25/2021,419.73999,-0.008705538,0.00061465,0.000870291,418.19538591698165,412.89246881710574,399.9016823173584
416,8/26/2021,416.850006,-0.006908989,0.000613318,0.000851591,414.54094846026493,409.30999051809926,396.4515977280648
417,8/27/2021,418.76001,0.004571528,0.00061188,0.000860512,411.69561131913065,406.49525418522364,393.6498355807064
418,8/30/2021,418.299988,-0.001099138,0.000610425,0.000855823,413.58841788376077,408.3841203630524,395.5165344810362
419,8/31/2021,416.269989,-0.004864788,0.000609047,0.00084217,413.1212210231743,407.9215812941896,395.14880224600023
420,9/1/2021,417.350006,0.002591151,0.000607604,0.000846335,411.1202987165279,405.96160293452897,393.27882315537727
421,9/2/2021,423.709991,0.015124025,0.000606643,0.000880248,412.2029342951852,407.03589934254046,394.29184043578186
422,9/3/2021,422.859985,-0.002008118,0.000605226,0.000873404,418.52089297478875,413.28287292795653,400.409029734212
423,9/7/2021,421.23999,-0.003838401,0.000603847,0.000862265,417.6798628244635,412.43814229735796,399.5717854927642
424,9/8/2021,415.390015,-0.013984845,0.000602942,0.000827248,416.1087031108031,410.89479965711223,398.0386498497184
425,9/9/2021,414.549988,-0.002024308,0.000601542,0.000820539,410.2734219668335,405.13552235696,392.54839973257174
426,9/10/2021,403.910004,-0.026001475,0.000601815,0.000757576,409.46360031560806,404.35159049794225,391.7462272283047
427,9/13/2021,414.519989,0.025929107,0.000601886,0.000816526,398.9343580466916,393.94076157904914,381.6064571540144
428,9/14/2021,412.540009,-0.004788005,0.000600553,0.000803431,409.4215668638612,404.31223954063694,391.67853519097105
429,9/15/2021,417.519989,0.011999228,0.000599444,0.000829529,407.45930898919664,402.3798402511615,389.90000255004526
430,9/16/2021,416.839996,-0.001629975,0.000598064,0.000823809,412.39793629366994,407.2602311245098,394.61933937495183
431,9/17/2021,420.160004,0.007933155,0.000596794,0.000840304,411.74656781732267,406.62130141157735,393.98166450424645
432,9/20/2021,412.700012,-0.017914635,0.000596225,0.00079689,415.0430349834138,409.8838919586292,397.15360111646714
433,9/21/2021,412.339996,-0.000872724,0.000594854,0.000793034,407.6794718329127,402.602105686779,390.1688562859768
434,9/22/2021,408.700012,-0.008866822,0.000593698,0.000770776,407.2938485196291,402.22983276723284,389.7192071180382
435,9/23/2021,408.029999,-0.001640721,0.000592347,0.000765232,403.69720480657315,398.68468499045576,386.35023707351485
436,9/24/2021,407.079987,-0.002331004,0.00059101,0.000758131,403.03495154876595,398.0518221444709,385.7984241195115
437,9/27/2021,405.269989,-0.00445621,0.000589719,0.000746199,402.08966357341734,397.09949770036667,384.82407634721307
438,9/28/2021,398.619995,-0.016544915,0.000589054,0.000706721,400.30798289460876,395.3538939289252,383.1380469807799
439,9/29/2021,400.410004,0.004480463,0.000587745,0.000715317,393.7277237494401,388.87112080347913,376.84762612605977
440,9/30/2021,390.73999,-0.024446681,0.000587845,0.000658131,395.5119890466504,390.6055380424231,378.556971167976
441,10/1/2021,392.429993,0.004315808,0.000586542,0.000666425,385.9290784977336,381.18680686150554,369.4510711613858
442,10/4/2021,387.01001,-0.013907601,0.000585694,0.000633452,387.6162352752781,382.84692150997495,371.0585292168434
443,10/5/2021,393.429993,0.016452585,0.000584936,0.000669161,382.2760089284214,377.5823385521753,365.9121526569773
444,10/6/2021,394.25,0.002082082,0.000583623,0.000672344,388.598845348804,383.82055438248904,372.0390716128576
445,10/7/2021,404.700012,0.026160856,0.000583768,0.000729621,389.4336751977474,384.6676795636787,372.85116880162553
446,10/8/2021,408.459991,0.009247887,0.000582621,0.00074872,399.7905502141889,394.8557599383865,382.7983569257612
447,10/11/2021,404.98999,-0.008531618,0.00058151,0.000727959,403.49805277693224,398.5477202793888,386.3037861468518
448,10/12/2021,403.23999,-0.004330457,0.000580269,0.000716668,400.07386996012974,395.1582834509874,383.0873286733274
449,10/13/2021,403.549988,0.000768473,0.000578977,0.000716783,398.349986635088,393.4493480188417,381.4817449255434
450,10/14/2021,420.359985,0.040811085,0.000581255,0.000805882,398.66662934957463,393.784973297855,381.75657932041923
451,10/15/2021,428.070007,0.018175299,0.000580633,0.000844395,415.28243495040834,410.18290965949984,397.5845259244808
452,10/18/2021,424.619995,-0.00809211,0.000579525,0.000824624,422.91531508335163,417.7448767234408,404.88449532476176
453,10/19/2021,424.380005,-0.000565347,0.00057825,0.000821555,419.53307042682854,414.39718838302053,401.6425898078188
454,10/20/2021,435.089996,0.024923605,0.000578253,0.000874644,419.26847262507573,414.1390737017707,401.43288647925897
455,10/21/2021,442.279999,0.016390266,0.00057751,0.000908744,429.9161340597141,424.6588482710953,411.6795820678077
456,10/22/2021,449.160004,0.015436017,0.000576705,0.000940602,437.01481105776924,431.6694256134763,418.46841836016074
457,10/25/2021,449.48999,0.000734404,0.000575444,0.000940151,443.82369831480077,438.38390918755755,425.01984732632326
458,10/26/2021,454.640015,0.011392346,0.000574425,0.000962972,444.1725335626077,438.75733363763914,425.3745730528795
459,10/27/2021,453.480011,-0.002554739,0.000573201,0.000955308,449.2564435743472,443.7506467325556,430.28771409692195
460,10/28/2021,455.440002,0.004312798,0.000571979,0.000962607,448.1244344781065,442.66794902833107,429.1856137417461
461,10/29/2021,460.470001,0.01098372,0.000570956,0.000984345,450.05749014990533,444.5941866442081,431.08501218397237
462,11/1/2021,454.109985,-0.013908283,0.000570199,0.00095211,455.08296096961726,449.53236226821065,435.9374571432665
463,11/2/2021,452.040009,-0.004568735,0.000569033,0.000940186,448.7701373587968,443.32006566975315,429.8872677309281
464,11/3/2021,457.329987,0.011634511,0.000568052,0.000963234,446.71737452522143,441.28855242246084,427.96105559128534
465,11/4/2021,456.76001,-0.001247092,0.000566841,0.000958481,451.9738820841428,446.4939456004132,432.90836856136843
466,11/5/2021,455.809998,-0.002082059,0.000565645,0.000951956,451.38975015303583,445.9364995725925,432.4450108788342
467,11/8/2021,462.619995,0.01482992,0.000564845,0.000981673,450.47323085149685,445.01119307448556,431.6226014937322
468,11/9/2021,464.350006,0.003732619,0.000563654,0.000987551,457.2299276121654,451.6893508781577,438.09300213915003
469,11/10/2021,459.899994,-0.00962953,0.000562692,0.000964913,458.9314216010227,453.38718839807296,439.6715653494001
470,11/11/2021,457.390015,-0.00547261,0.000561583,0.000951217,454.51550471444494,449.020404549214,435.50916089723944
471,11/12/2021,458.98999,0.00349195,0.000560404,0.000956611,452.05943525560804,446.6175763850051,433.16276534442113
472,11/15/2021,450.799988,-0.018004646,0.000559977,0.000916439,453.63777256646324,448.15898721964,434.67561716203375
473,11/16/2021,449.619995,-0.002620985,0.00055882,0.00090896,445.5169381633239,440.1593995218899,426.851027550287
474,11/17/2021,448.950012,-0.001491221,0.000557653,0.000903896,444.37311904701494,439.0293889638235,425.822612212837
475,11/18/2021,449.470001,0.001157563,0.000556479,0.00090443,443.7211337488024,438.3807864894664,425.23053835873884
476,11/19/2021,440.0,-0.021294386,0.000556343,0.000857794,444.22241526968213,438.90380435392075,425.7382939470339
477,11/22/2021,437.540009,-0.005606576,0.000555264,0.000844242,434.8181448455158,429.6106721189324,416.74258535127626
478,11/23/2021,447.130005,0.02168124,0.000555009,0.000887834,432.4326858829669,427.2516256701042,414.41253396963845
479,11/24/2021,450.160004,0.006753693,0.000553922,0.00090008,441.90125036653575,436.6117479097578,423.57776724754854
480,11/26/2021,439.910004,-0.023032914,0.000553959,0.00085022,444.9179208679717,439.5981352294692,426.48543014763453
481,11/29/2021,452.0,0.02711201,0.000554238,0.000904818,434.78301639398364,429.57869243433134,416.6234384564479
482,11/30/2021,444.220001,-0.017362242,0.000553779,0.00086692,446.7328650260169,441.366422147922,428.21640444563224
483,12/1/2021,444.339996,0.000270089,0.000552633,0.000865684,439.01878090454693,433.76915283539927,420.80679416572866
484,12/2/2021,446.019989,0.003773743,0.000551509,0.000871692,439.1564349877522,433.8854080224488,420.90044194930863
485,12/3/2021,449.320007,0.007371575,0.000550459,0.000885094,440.8262563939986,435.5928397232601,422.58252425085817
486,12/6/2021,460.109985,0.023730214,0.000550398,0.000932101,444.0914806507283,438.792264964318,425.7533336728363
487,12/7/2021,464.730011,0.009991057,0.000549436,0.000950702,454.765410038408,449.3130713372371,436.00595332422427
488,12/8/2021,468.859985,0.008847569,0.000548437,0.000966884,459.3325553686809,453.85971273980664,440.3870330704843
489,12/9/2021,473.320007,0.009467523,0.000547463,0.000984268,463.4398884604967,457.9183234517436,444.28806572715183
490,12/10/2021,478.230011,0.010320104,0.000546523,0.001003321,467.90999817965155,462.33569427459076,448.57437964596
491,12/13/2021,478.140015,-0.000188203,0.000545413,0.001000894,472.74767075032344,467.1212834509906,453.27450949022676
492,12/14/2021,479.459991,0.002756844,0.000544311,0.001004463,472.65715416566456,467.03712829854754,453.1356035499514
493,12/15/2021,494.380005,0.030644011,0.000544985,0.001064584,473.98412569011305,468.3491146719159,454.45034313388436
494,12/16/2021,492.859985,-0.003079335,0.000543917,0.001056195,488.7591298717787,482.9608274466155,468.60942233408656
495,12/17/2021,487.119995,-0.011714639,0.000543147,0.001030396,487.25304567686624,481.4727011851969,467.2377184538179
496,12/20/2021,483.730011,-0.006983566,0.000542181,0.001014238,481.5658886925563,475.83149912732773,461.6744794354576
497,12/21/2021,487.209991,0.007168301,0.000541166,0.001026621,478.21490593859505,472.5417941780756,458.5710850711676
498,12/22/2021,494.130005,0.014103427,0.000540422,0.001052879,481.6776420640398,475.9758889047599,461.8166551976921
499,12/23/2021,495.380005,0.002526504,0.000539343,0.001055833,488.5031947742658,482.7311086949723,468.435200407338
500,12/27/2021,499.5,0.008282443,0.000538369,0.001070286,489.7433345759998,483.963613328592,469.6541985788115
501,12/28/2021,502.940002,0.006863285,0.000537361,0.001081849,493.8813810678563,488.0316720179108,473.68348970253874
502,12/29/2021,505.579987,0.005235377,0.000536325,0.001090123,497.26459337289475,491.40825510059017,476.9052048341357
503,12/30/2021,504.429993,-0.002277194,0.000535281,0.001083428,499.88452799800524,494.01208652722954,479.43242697394857
504,12/31/2021,502.140015,-0.00455007,0.000534282,0.001072251,498.7462242636456,492.866770426152,478.4205864649231
505,1/3/2022,502.279999,0.000278736,0.000533225,0.001070679,496.47718262109424,490.6320881287639,476.2467246535675
506,1/4/2022,490.899994,-0.022917302,0.000533306,0.001023272,496.6174543038819,490.7760124071858,476.4028169412772
507,1/5/2022,489.690002,-0.002467887,0.000532278,0.001016386,485.3715324115359,479.65348970094965,465.5695407667804
508,1/6/2022,469.649994,-0.041784818,0.00053483,0.000932132,484.17175429557085,478.488713169168,464.48855523425357
509,1/7/2022,458.600006,-0.02380934,0.000534979,0.000883524,464.29775700943,458.8409867541314,445.3548409767232
510,1/10/2022,465.0,0.013859022,0.00053426,0.000908966,453.35716534665465,448.0267056435749,434.8510021602431
511,1/11/2022,469.0,0.008565363,0.000533329,0.000923949,459.6978717805567,454.29189027593395,440.8924642790962
512,1/12/2022,473.720001,0.010013664,0.000532448,0.000941703,463.6641701444041,458.2143160441414,444.7054560944087
513,1/13/2022,467.429993,-0.013366842,0.000531809,0.000913811,468.3384684561785,462.83689676180524,449.2356606346289
514,1/14/2022,468.690002,0.002691983,0.00053078,0.00091727,462.1286597864478,456.6991166767402,443.3220094504511
