,Date,MCK,PDR,VAR,AVG,VAR70,VAR85,VAR99
268,1/26/2021,184.419998,0.006910298,0.000770702,0.001063338,180.62010011862245,178.06975748385796,171.81398465799637
269,1/27/2021,178.190002,-0.034365346,0.000772486,0.000931633,181.87236619915603,179.29950656131052,172.99024038530388
270,1/28/2021,180.130005,0.010828432,0.000769987,0.000968287,175.70635030363502,173.214378294202,167.12217087892125
271,1/29/2021,174.470001,-0.031926027,0.000771123,0.000846906,177.62706333600528,175.12106644800778,168.95406557394696
272,2/1/2021,179.729996,0.02970289,0.000771338,0.000952994,172.02410732504907,169.60065182099032,163.62589651184243
273,2/2/2021,180.550003,0.004552062,0.00076856,0.000966178,177.2242125559901,174.72378157727297,168.55568646416276
274,2/3/2021,181.509995,0.005302957,0.000765824,0.000982005,178.05833113550068,175.54524500190203,169.38058311552237
275,2/4/2021,186.070007,0.024812264,0.000765096,0.001068661,179.00037021238313,176.48982473392448,170.29360983597869
276,2/5/2021,183.059998,-0.016309028,0.000763414,0.001005698,183.52319555773298,180.93644268363443,174.60849308461715
277,2/8/2021,183.800003,0.004034269,0.000760691,0.001016632,180.54362716792448,177.99959857539494,171.78305449622218
278,2/9/2021,184.979996,0.006399463,0.000758059,0.001035994,181.2757595755202,178.74372936241875,172.46764934401108
279,2/10/2021,184.039993,-0.005094602,0.000755476,0.001014021,182.45447479487143,179.90237092361772,173.60165436923546
280,2/11/2021,181.770004,-0.012410914,0.000753419,0.000966075,181.53881093490622,178.98868380098745,172.75739068719224
281,2/12/2021,182.240005,0.002582354,0.000750747,0.000971827,179.28188544727934,176.78134131904295,170.61837396275783
282,2/16/2021,180.800003,-0.007933063,0.000748365,0.000940249,179.7447555275876,177.2484389531942,171.09307485097497
283,2/17/2021,181.289993,0.002706456,0.000745732,0.00094649,178.3183989117695,175.82781038301405,169.72794708861423
284,2/18/2021,177.720001,-0.019888637,0.000744629,0.000873127,178.82444442201748,176.33204696079432,170.19701441247216
285,2/19/2021,177.619995,-0.000562875,0.000742024,0.000868088,175.28571026163328,172.83931640210042,166.8736417754969
286,2/22/2021,177.990005,0.002080988,0.000739434,0.000872329,175.17400998646033,172.75926358912014,166.82418074572914
287,2/23/2021,180.580002,0.014446507,0.000737498,0.000919626,175.55913260444228,173.1419217177943,167.14775898565898
288,2/24/2021,181.289993,0.003924016,0.000734968,0.000930058,178.1291647091831,175.68085705702924,169.59726841060876
289,2/25/2021,174.110001,-0.040410631,0.000738318,0.000787011,178.82526273432413,176.36127124822488,170.2917392702777
290,2/26/2021,169.520004,-0.026716352,0.000738372,0.000692171,171.72648975303815,169.34896574530197,163.52588948468298
291,3/1/2021,173.75,0.024646547,0.000737799,0.000774489,167.1804314767384,164.86554923168507,159.17107496450254
292,3/2/2021,173.720001,-0.000172671,0.000735276,0.000771245,171.3647833363034,168.99949051005197,163.15335847420397
293,3/3/2021,172.210007,-0.00873011,0.000733073,0.000738817,171.3354008157481,168.9744096521701,163.18978400867235
294,3/4/2021,172.309998,0.000580466,0.00073058,0.000738279,169.84382187853652,167.50730632228536,161.70516929661738
295,3/5/2021,175.110001,0.016119185,0.000728903,0.000790417,169.94694950910312,167.6109710909596,161.8486937781686
296,3/8/2021,176.089996,0.005580852,0.000726517,0.000806601,172.7198756574645,170.34681122222204,164.53150609860563
297,3/9/2021,178.720001,0.014825136,0.000724731,0.000853802,173.69537540436335,171.31123261862658,165.47104921281945
298,3/10/2021,183.509995,0.026448794,0.00072449,0.000939691,176.2988634288627,173.88876906196498,167.93299038646384
299,3/11/2021,183.130005,-0.002072824,0.000722097,0.000929616,181.04071618813683,178.5660908105596,172.46512056475348
300,3/12/2021,187.550003,0.023849182,0.000721435,0.001006014,180.66498506217684,178.2086762742746,172.15238606331476
301,3/15/2021,188.869995,0.007013429,0.000719158,0.001025972,185.04510608327732,182.51910915984698,176.2889514941719
302,3/16/2021,186.539993,-0.012413265,0.000717373,0.000981472,186.3560018514994,183.81793704337295,177.5626252640511
303,3/17/2021,187.009995,0.002516409,0.000715013,0.000986537,184.0467296389126,181.5442556857685,175.37419479380216
304,3/18/2021,187.990005,0.005226732,0.00071272,0.001000485,184.52851250422668,182.01581119153332,175.83570907335042
305,3/19/2021,189.770004,0.009424037,0.000710615,0.001028104,185.49300097878654,182.97477684732792,176.7641436727072
306,3/22/2021,192.380005,0.013659775,0.000708812,0.001069384,187.26042557071773,184.7273108315813,178.47075288976774
307,3/23/2021,188.429993,-0.020746061,0.000708049,0.000998323,189.84097667899064,187.2720385001249,180.9455783669443
308,3/24/2021,187.800003,-0.003348965,0.000705811,0.000984209,185.93629444409942,183.43082112963182,177.2371085725064
309,3/25/2021,191.449997,0.01924908,0.000704603,0.001043319,185.3219020534113,182.81821805813362,176.63803471618297
310,3/26/2021,194.089996,0.013695286,0.000702845,0.001084131,188.935996962342,186.39167024748693,180.11260145611757
311,3/29/2021,196.0,0.009792711,0.000700828,0.001112133,191.5433807275846,188.966894680912,182.61958484398883
312,3/30/2021,196.529999,0.002700427,0.00069859,0.001117224,193.44849156670114,190.84535256733233,184.43343559593004
313,3/31/2021,195.039993,-0.007610456,0.0006966,0.00108934,193.9767288056459,191.36354321007104,184.9111430016718
314,4/1/2021,193.570007,-0.00756539,0.00069462,0.001061777,192.50258982994046,189.91392233816057,183.53598880943179
315,4/5/2021,194.610001,0.005358321,0.000692473,0.001075417,191.0426981774931,188.48237530490806,182.19179188684996
316,4/6/2021,191.449997,-0.016370899,0.000691242,0.001020207,192.08292375721828,189.5064591945202,183.18668605265432
317,4/7/2021,193.259995,0.009409744,0.000689282,0.001046672,188.95705634625276,186.42440523295164,180.22712591652035
318,4/8/2021,189.470001,-0.019805701,0.000688478,0.000981099,190.74286867735702,188.20076464503185,181.94379310168088
319,4/9/2021,190.869995,0.007361836,0.000686447,0.001001101,187.00149425961524,184.5117638871893,178.38458731114798
320,4/12/2021,191.710007,0.004391308,0.000684338,0.001011696,188.38908851544883,185.8839458484707,179.69734911374633
321,4/13/2021,189.160004,-0.013390611,0.00068285,0.000966829,189.21677522535148,186.7015602680375,180.49514322209785
322,4/14/2021,190.610001,0.007636222,0.000680867,0.000987541,186.69575426782865,184.22087848279773,178.10425294852092
323,4/15/2021,191.369995,0.00397924,0.000678787,0.000996803,188.14168673459636,185.63818608762247,179.51491736683863
324,4/16/2021,193.179993,0.00941366,0.00067691,0.001022781,188.88984673485078,186.39146810442907,180.25205788836107
325,4/19/2021,193.690002,0.002636593,0.000674835,0.001027747,190.68983224893873,188.17534040256237,181.99389362661356
326,4/20/2021,194.529999,0.004327434,0.000672798,0.001037869,191.1996506217024,188.676512669173,182.4893198602206
327,4/21/2021,196.039993,0.007732297,0.000670877,0.001058341,192.0357192548997,189.50280618385355,183.22585930942586
328,4/22/2021,195.330002,-0.003628238,0.000668899,0.001044052,193.53160463293457,190.98617096775138,184.7168995080566
329,4/23/2021,196.100006,0.003934318,0.000666891,0.001052837,192.8359957934324,190.29140737475163,184.03361436806927
330,4/26/2021,191.619995,-0.023110546,0.000666634,0.000979615,193.60164460341466,191.0589335060184,184.80127108208106
331,4/27/2021,189.330002,-0.012022683,0.000665129,0.000940333,189.17316740167144,186.68343960128632,180.58137937558004
332,4/28/2021,187.940002,-0.007368761,0.000663333,0.000915306,186.90197778118326,184.44458902961725,178.41799085441065
333,4/29/2021,190.270004,0.012321363,0.00066173,0.000949558,185.52064090185843,183.08929614684547,177.12529854997445
334,4/30/2021,187.559998,-0.014345354,0.000660447,0.000903765,187.84464467636403,185.39420533502278,179.34165733938013
335,5/3/2021,192.119995,0.024021367,0.000660067,0.000972773,185.15155678113447,182.72833380351528,176.7734825689691
336,5/4/2021,193.669998,0.008035519,0.00065825,0.000993793,189.67526439639602,187.19057064082594,181.09077117188113
337,5/5/2021,189.080002,-0.023985453,0.000658143,0.000919671,191.21173637223262,188.70815065616756,182.56539131573413
338,5/6/2021,185.089996,-0.021328045,0.000657656,0.000853849,186.66590612622244,184.2323997750341,178.2514604855353
339,5/7/2021,197.610001,0.065453225,0.000667989,0.001044408,182.70193891843795,180.31860964957184,174.46479072273314
340,5/10/2021,202.130005,0.022615683,0.000667389,0.001107852,195.09757923279037,192.52481377880991,186.20426538573065
341,5/11/2021,197.940002,-0.020947115,0.000666854,0.001043175,199.56616399729165,196.93895323986195,190.45976515029827
342,5/12/2021,197.070007,-0.004404933,0.000664991,0.001027245,195.40763354122072,192.84240470894605,186.53888343466025
343,5/13/2021,195.759995,-0.006669637,0.000663225,0.001004805,194.55609007291886,192.0039925701028,185.72218161091934
344,5/14/2021,195.0,-0.003889835,0.000661366,0.000990577,193.27060242963285,190.74159322088593,184.47738904071247
345,5/17/2021,199.360001,0.022112682,0.000660738,0.0010518,192.5225712758086,190.01201574509025,183.82849449945692
346,5/18/2021,197.289993,-0.010437549,0.000659209,0.001018594,196.83839477558132,194.25858640614013,187.8997647422113
347,5/19/2021,198.740005,0.007322771,0.000657424,0.001036761,194.7905907812044,192.24749728364904,185.9726868142266
348,5/20/2021,200.410004,0.008367825,0.000655688,0.001057828,196.22421176526368,193.6727820340087,187.35768345013616
349,5/21/2021,202.679993,0.011263058,0.000654107,0.001087069,197.88121999455254,195.30917623417193,188.98029244613022
350,5/24/2021,199.639999,-0.015112606,0.000652986,0.001040784,200.13050281913345,197.53659231075267,191.11015142897153
351,5/25/2021,196.020004,-0.018299024,0.000652188,0.000985685,197.12016362364437,194.56182917554068,188.2459500615984
352,5/26/2021,194.300003,-0.008813343,0.000650607,0.000957847,193.53571880213065,191.02656275083615,184.82598590311378
353,5/27/2021,194.309998,5.14e-05,0.000648767,0.000955279,191.83114158117573,189.34242294798756,183.19714688225608
354,5/28/2021,192.389999,-0.009930255,0.000647268,0.000924529,191.84068017749144,189.36824809775536,183.25658365972578
355,6/1/2021,191.830002,-0.002914983,0.000645486,0.000913714,189.95306894992592,187.4999498901172,181.4497807016795
356,6/2/2021,191.380005,-0.002348567,0.000643703,0.00090455,189.40223792827962,186.95384511457465,180.93028902131508
357,6/3/2021,193.860001,0.012875248,0.0006423,0.000938081,188.95360653358574,186.5268000596044,180.5379659215562
358,6/4/2021,194.940002,0.005555575,0.000640565,0.000950979,191.40763234898583,188.94681681924715,182.87688870140323
359,6/7/2021,195.029999,0.000461559,0.000638781,0.000949616,192.49198725054563,190.0135085825343,183.91631785991066
360,6/8/2021,191.929993,-0.016022702,0.000637805,0.000902471,192.58788966791866,190.0963659310304,184.01414757345228
361,6/9/2021,190.550003,-0.007216043,0.00063622,0.000879982,189.51768547260528,187.08164780973908,181.0765049275771
362,6/10/2021,195.509995,0.02569686,0.000636159,0.000948537,188.1488148834525,185.72898082905328,179.7876229544683
363,6/11/2021,195.5,-5.11e-05,0.00063441,0.000945783,193.06091262242882,190.58703348825333,184.4795934881803
364,6/14/2021,192.910004,-0.0133366,0.000633226,0.000906545,193.0634952570598,190.5872353864599,184.52023135419265
365,6/15/2021,194.259995,0.006973663,0.000631591,0.000923168,190.49387717177385,188.04016135754,182.0188321070843
366,6/16/2021,191.419998,-0.014727486,0.000630533,0.000880406,191.8373256431467,189.38547599646768,183.35759555025527
367,6/17/2021,189.399994,-0.010608807,0.000629174,0.000849101,189.02953024696657,186.60476476018624,180.65597347898552
368,6/18/2021,184.889999,-0.024100101,0.000629151,0.000781304,187.02337805196723,184.63143056758736,178.75823599856747
369,6/21/2021,188.720001,0.020503392,0.000628497,0.000834751,182.559037157246,180.22031095869977,174.49560335190475
370,6/22/2021,190.100006,0.007285841,0.000626911,0.000852187,186.35144352950118,183.9749629885028,178.12214771299278
371,6/23/2021,188.830002,-0.006703131,0.000625374,0.000831822,187.72396882295752,185.33081818554575,179.43867604203143
372,6/24/2021,188.979996,0.000794018,0.000623693,0.00083172,186.45995992270684,184.0830132300771,178.25775805264004
373,6/25/2021,191.339996,0.012410761,0.00062238,0.000862763,186.61915587204547,184.26411473535507,178.42206386700704
374,6/28/2021,192.059998,0.003755883,0.000620738,0.000870499,188.9655963736324,186.56015589817503,180.67899871272292
375,6/29/2021,191.800003,-0.001354635,0.000619096,0.000864565,189.67926965721793,187.262431868069,181.35206870380676
376,6/30/2021,191.240005,-0.002923968,0.000617487,0.000854489,189.4282467879966,187.0214244294438,181.11741345559466
377,7/1/2021,192.669998,0.007449661,0.000615964,0.000871983,188.87138307586653,186.46747099977077,180.6107779714619
378,7/2/2021,192.580002,-0.000467208,0.000614339,0.00086844,190.28585888725482,187.88664696819683,181.96275495798065
379,7/6/2021,189.339996,-0.016967343,0.000613556,0.00082138,190.18802285854176,187.78866465990387,181.92185232154858
380,7/7/2021,189.839996,0.002637271,0.00061195,0.000826159,186.9863159869675,184.63134388652045,178.80705306376097
381,7/8/2021,188.570007,-0.006712263,0.000610492,0.000806373,187.49328243322114,185.12401869213275,179.3197011095129
382,7/9/2021,189.100006,0.00280668,0.000608905,0.000811609,186.24480157196936,183.89721219811156,178.15153256769534
383,7/12/2021,189.960007,0.004537553,0.000607351,0.000821338,186.75474775512495,184.4082717903742,178.6295202705829
384,7/13/2021,189.320007,-0.003374819,0.000605815,0.00081041,187.61874696797952,185.27795163665385,179.46444953029925
385,7/14/2021,189.100006,-0.001162735,0.000604252,0.000805285,186.99695130791537,184.6547470047801,178.88441275526182
386,7/15/2021,189.5,0.002113017,0.000602691,0.000808673,186.76701131512692,184.43611543541974,178.67596518206963
387,7/16/2021,189.220001,-0.00147866,0.000601147,0.000802763,187.16961098764256,184.83178725354438,179.0962225240751
388,7/19/2021,188.419998,-0.004236862,0.000599663,0.000789774,186.88873021218615,184.55343953390064,178.83339762433297
389,7/20/2021,194.360001,0.031038612,0.000600467,0.000867534,186.11083998697143,183.78800183600202,178.0600966035137
390,7/21/2021,197.539993,0.016228945,0.000599531,0.000906923,191.98642933036447,189.59188146055658,183.70679267300378
391,7/22/2021,199.029999,0.007514502,0.000598109,0.000923822,195.1379796909404,192.70540168074945,186.7238772101836
392,7/23/2021,202.630005,0.017926118,0.000597319,0.000967195,196.61799050219346,194.1713973949387,188.11437417319567
393,7/26/2021,202.5,-0.000641794,0.000595806,0.000963101,200.1884441715768,197.68569534636913,191.54596558451246
394,7/27/2021,204.119995,0.007968145,0.000594418,0.00098088,200.04707526782065,197.56378200345955,191.4636311683201
395,7/28/2021,204.160004,0.000195988,0.000592914,0.000978893,201.66501940868855,199.1614276578823,192.9797432261545
396,7/29/2021,205.220001,0.00517856,0.000591461,0.000989498,201.70508152301016,199.1980403005638,193.05705077741257
397,7/30/2021,203.830002,-0.006796256,0.000590124,0.000969887,202.76557088336511,200.25322053254405,194.07205241480054
398,8/2/2021,203.570007,-0.001276362,0.000588654,0.000964243,201.3886769851778,198.8990256193595,192.76410629946525
399,8/3/2021,206.419998,0.013902958,0.000587597,0.000996671,201.13247278799162,198.65520945926508,192.48519083076928
400,8/4/2021,205.369995,-0.005099712,0.000586221,0.00098143,203.94238294448238,201.42280511466586,195.2410555659139
401,8/5/2021,199.669998,-0.028147212,0.000586869,0.00090879,202.92616537044333,200.42090077026805,194.264327970693
402,8/6/2021,199.929993,0.001301276,0.00058541,0.000909766,197.26543639388498,194.8330820441084,188.86934924861328
403,8/9/2021,196.830002,-0.015626848,0.000584634,0.000868732,197.52840633605595,195.09742041082976,189.09596873708134
404,8/10/2021,195.070007,-0.008981918,0.000583427,0.00084435,194.46198312188207,192.06889417515427,186.16226270941883
405,8/11/2021,197.309998,0.011417581,0.000582262,0.000870456,192.72497561434375,190.36635577305566,184.52400609369954
406,8/12/2021,197.990005,0.003440464,0.000580844,0.000876786,194.94420661800623,192.55068491193148,186.63201716040987
407,8/13/2021,198.429993,0.002219808,0.000579421,0.000880086,195.61400163994725,193.2118377174371,187.33567691915763
408,8/16/2021,199.949997,0.007630962,0.000578112,0.000896633,196.0527324201884,193.64838744370644,187.7467830466999
409,8/17/2021,203.119995,0.015729592,0.000577235,0.000932899,197.56028049245555,195.1406841355798,189.161477377593
410,8/18/2021,199.720001,-0.016880522,0.000576599,0.000889452,200.69312526480647,198.24439057894784,192.15569311952572
411,8/19/2021,199.259995,-0.002305911,0.000575221,0.000881677,197.33743390125684,194.91560190836762,188.97917125571476
412,8/20/2021,200.410004,0.005754809,0.000573883,0.000893505,196.87993506785958,194.48055628660475,188.5408380094681
413,8/23/2021,202.330002,0.00953475,0.000572673,0.000914428,198.02340307626804,195.6087685864602,189.6721879168245
414,8/24/2021,200.410004,-0.00953475,0.000571553,0.000889189,199.93531012096662,197.49930968076416,191.49761237195372
415,8/25/2021,200.300003,-0.00054903,0.000570181,0.000885723,198.03577925870724,195.63306982631676,189.69163147250092
416,8/26/2021,197.639999,-0.013369069,0.000569298,0.000851457,197.9228326161779,195.51285666231095,189.560625375479
417,8/27/2021,201.119995,0.017454531,0.000568592,0.000891272,195.29497117065821,192.92547000782764,187.06324107555508
418,8/30/2021,201.169998,0.000248592,0.000567233,0.000889735,198.72729938815593,196.31071201314987,190.3945241591692
419,8/31/2021,204.139999,0.014655716,0.00056633,0.000922589,198.7971420331612,196.38172241297443,190.44591373621208
420,9/1/2021,202.990005,-0.005649287,0.000565084,0.000906942,201.74851199808404,199.29326272127858,193.27955911958026
421,9/2/2021,206.800003,0.018595416,0.000564483,0.000948957,200.5909442357107,198.1706333633831,192.16830538790458
422,9/3/2021,206.279999,-0.002517693,0.000563174,0.000940742,204.37554354063644,201.90034747434407,195.80342331259703
423,9/7/2021,205.490005,-0.003837069,0.000561897,0.000929447,203.87191495221992,201.39146160190614,195.33777730018983
424,9/8/2021,206.169998,0.003303666,0.000560585,0.000935047,203.07813560819332,200.62786212788322,194.58386544854272
425,9/9/2021,204.639999,-0.007448729,0.000559431,0.00091532,203.75893005792543,201.29457775990426,195.23683429763486
426,9/10/2021,202.729996,-0.009377308,0.000558366,0.000891159,202.23779717632945,199.80521676686604,193.78346167273287
427,9/13/2021,206.039993,0.016195266,0.000557605,0.000927,200.35537163900676,197.94647213670035,191.99709127493236
428,9/14/2021,203.990005,-0.009999293,0.000556581,0.000901471,203.6421023161112,201.20403340903803,195.17713764238943
429,9/15/2021,208.660004,0.022635155,0.000556382,0.000952133,201.6096764456682,199.1922933710526,193.22134962287262
430,9/16/2021,207.770004,-0.004274434,0.000555151,0.000939978,206.2256532051258,203.75071817551603,197.66887032533205
431,9/17/2021,207.75,-9.63e-05,0.000553866,0.000937574,205.35082943565249,202.88549476476317,196.8137692111309
432,9/20/2021,201.889999,-0.028612444,0.0005546,0.000869171,205.33379983036258,202.8677127953948,196.7684976992885
433,9/21/2021,201.100006,-0.003920663,0.000553372,0.000858109,199.52964746247227,197.147155377856,191.25919253519115
434,9/22/2021,202.630005,0.007579354,0.000552201,0.000873596,198.74637252268886,196.3722514784422,190.5049590211642
435,9/23/2021,202.679993,0.000246666,0.000550932,0.000872154,200.2701338020317,197.86612528392786,191.9742134689726
436,9/24/2021,203.149994,0.002316247,0.000549674,0.000875466,200.32231941083992,197.94134881651672,192.03315058487124
437,9/27/2021,204.470001,0.006476677,0.000548487,0.000888284,200.78386784811585,198.3804226854877,192.47254718353878
438,9/28/2021,202.589996,-0.009237058,0.000547469,0.000865167,202.08289264149622,199.68052262329783,193.72455018651334
439,9/29/2021,205.449997,0.014018468,0.000546615,0.000895129,200.24139050276423,197.85640543253476,191.95546278376085
440,9/30/2021,199.380005,-0.029990104,0.000547536,0.000824935,203.06477587431888,200.65169039125738,194.70462248824518
441,10/1/2021,200.020004,0.003204805,0.000546307,0.000830331,197.07068463019917,194.7281193102999,188.93642446802224
442,10/4/2021,199.960007,-0.0003,0.000545074,0.000827774,197.68652747782363,195.33465243811165,189.56208939750238
443,10/5/2021,198.220001,-0.008739852,0.000544049,0.000806177,197.64447213679665,195.29467347361646,189.47804624834203
444,10/6/2021,198.210007,-5.04e-05,0.000542826,0.000804247,195.908276968677,193.59353848459904,187.8518733222587
445,10/7/2021,199.600006,0.006988284,0.000541692,0.000818144,195.90320972677515,193.58191474164224,187.844271942352
446,10/8/2021,200.199997,0.003001458,0.000540488,0.00082304,197.28813399308504,194.95211133135726,189.1978841648842
447,10/11/2021,201.779999,0.007861138,0.000539389,0.000838785,197.88720094453848,195.53746137753228,189.72753024530016
448,10/12/2021,200.130005,-0.00821081,0.000538368,0.000818585,199.45923543632404,197.09406086910718,191.2799737609943
449,10/13/2021,199.259995,-0.004356701,0.000537228,0.000807058,197.8082840632234,195.4749531326458,189.72795276837658
450,10/14/2021,203.059998,0.018891012,0.000536759,0.000847245,196.9708260411756,194.64684221889706,188.91131388810874
451,10/15/2021,204.169998,0.005451478,0.000535616,0.000857454,200.73129614600415,198.35551486498002,192.50920192430175
452,10/18/2021,200.800003,-0.016643568,0.000535107,0.000818735,201.81971999460555,199.44380822981526,193.58900834295855
453,10/19/2021,202.589996,0.00887481,0.000534069,0.000836519,198.49273477133957,196.15917011416906,190.42343693496105
454,10/20/2021,206.089996,0.017128735,0.000533476,0.000872405,200.26845463615496,197.9001363640518,192.08998125793426
455,10/21/2021,207.190002,0.005323309,0.000532347,0.000882187,203.72507784853306,201.33398865731013,195.4235418200717
456,10/22/2021,209.089996,0.009128506,0.000531328,0.000900271,204.8226389704205,202.41969046339472,196.48934045783867
457,10/25/2021,207.449997,-0.00787443,0.000530334,0.00088107,206.72190670180547,204.29201948984408,198.2946678153753
458,10/26/2021,207.970001,0.002503511,0.000529182,0.000884613,205.07886505048046,202.6768074689298,196.7463770235319
459,10/27/2021,203.029999,-0.024040097,0.000529379,0.00083031,205.60238463798768,203.19693965958507,197.2633866638493
460,10/28/2021,205.020004,0.009753808,0.000528401,0.000849709,200.70484456184,198.35772934199318,192.5514919900263
461,10/29/2021,207.880005,0.013853459,0.000527621,0.000877917,202.6786299394877,200.31502032939002,194.45915524171087
462,11/1/2021,208.080002,0.000961617,0.000526479,0.000878098,205.51086464027958,203.11081810603858,197.1937555767009
463,11/2/2021,218.929993,0.050829381,0.000530719,0.000985984,205.7119369866938,203.30639990496513,197.3795599513519
464,11/3/2021,224.229996,0.023920281,0.000530707,0.001035412,216.45132217883645,213.9138039749209,207.63928693096915
465,11/4/2021,223.089996,-0.005097033,0.000529646,0.001022224,221.70240906495212,219.0988726667882,212.69218921903467
466,11/5/2021,221.690002,-0.006295241,0.000528624,0.001006521,220.57889041939183,217.99869158687574,211.60028164372568
467,11/8/2021,220.229996,-0.006607582,0.000527616,0.000990217,219.19504779718864,216.63885866010693,210.30803176101986
468,11/9/2021,219.460007,-0.003502421,0.000526532,0.000980617,217.75031882403613,215.20836689137695,208.90366488673573
469,11/10/2021,219.639999,0.000819822,0.000525409,0.000980274,216.98917836735959,214.45834159602143,208.21676802087836
470,11/11/2021,222.860001,0.014553938,0.000524682,0.001009154,217.18783533822966,214.6481868298246,208.38132810417025
471,11/12/2021,224.830002,0.008800794,0.000523697,0.001025697,220.36643567471873,217.79820862941932,211.4470387397365
472,11/15/2021,221.929993,-0.012982585,0.000523002,0.000996019,222.31152185883977,219.7230254189536,213.35356761384872
473,11/16/2021,220.610001,-0.005965544,0.000521999,0.000981301,219.44281988544952,216.88351522192445,210.57591458034474
474,11/17/2021,223.820007,0.014445747,0.000521279,0.001009707,218.14206894208897,215.60737418372747,209.36019308494983
475,11/18/2021,225.440002,0.007211868,0.000520263,0.001022764,221.32615531856652,218.74928816333204,212.40600033517498
476,11/19/2021,220.899994,-0.020343974,0.000520127,0.000977876,222.92772214154883,220.3448895859959,213.94593870717912
477,11/22/2021,222.070007,0.005282596,0.000519075,0.0009869,218.42287401814048,215.89767446953175,209.67091481082994
478,11/23/2021,226.449997,0.019531478,0.000518707,0.001025696,219.60715584770594,217.05722538272764,210.76038563258953
479,11/24/2021,226.020004,-0.001900648,0.000517642,0.001019587,223.93329667993345,221.33808250856595,214.9112091922476
480,11/26/2021,221.610001,-0.019704424,0.000517456,0.000976412,223.4942351733085,220.91409563166334,214.55404592114613
481,11/29/2021,223.270004,0.007462735,0.000516468,0.000989897,219.13600658618884,216.59126190105516,210.35973225015428
482,11/30/2021,216.759995,-0.029591092,0.000517333,0.000926451,220.7853785812035,218.22382949753353,211.92635739337697
483,12/1/2021,215.410004,-0.00624752,0.000516368,0.000911598,214.33433392923027,211.8553843371223,205.71649703920417
484,12/2/2021,220.410004,0.022946259,0.000516302,0.000957124,212.99443453089367,210.53225636194867,204.44574088456045
485,12/3/2021,218.660004,-0.007971436,0.000515402,0.000938715,217.9551763239109,215.43148725496826,209.21354809445913
486,12/6/2021,224.0,0.024128022,0.000515445,0.00098643,216.21789489672588,213.7182323337832,207.56074120521092
487,12/7/2021,224.570007,0.002541442,0.000514392,0.000989623,221.5205738356829,218.94798397680572,212.63701932697157
488,12/8/2021,226.679993,0.009351807,0.000513481,0.001006758,222.07954525381507,219.5238452486088,213.20932437635685
489,12/9/2021,230.740005,0.017752257,0.000513003,0.001041003,224.16097496072464,221.5774212216917,215.17391255229163
490,12/10/2021,233.089996,0.010133071,0.000512124,0.001059558,228.19494093471107,225.56957192659826,219.0671567710997
491,12/13/2021,230.800003,-0.00987308,0.000511324,0.001037292,230.5234166315413,227.8726243905354,221.31341061471312
492,12/14/2021,229.630005,-0.005082208,0.000510361,0.001024854,228.26731813904837,225.63944187919714,219.12694378888895
493,12/15/2021,232.289993,0.011517221,0.000509549,0.001046137,227.10107889281593,224.4807632998484,218.03317145427795
494,12/16/2021,232.449997,0.000688574,0.000508517,0.001045413,229.74012008883457,227.09794288032708,220.59597826275223
495,12/17/2021,233.089996,0.002749493,0.000507496,0.001048855,229.9001975212499,227.27126525179878,220.74972092135098
496,12/20/2021,234.270004,0.005049685,0.000506505,0.001056922,230.53511694400007,227.90100249676877,221.40055822397707
497,12/21/2021,236.089996,0.007738758,0.000505575,0.001070366,231.71363302524423,229.05066685550287,222.48614565154375
498,12/22/2021,236.479996,0.00165055,0.000504561,0.001071531,233.50917991820694,230.8375300035246,224.20723785011418
499,12/23/2021,240.779999,0.018020029,0.000504124,0.001105496,233.9022163854244,231.22736636061788,224.60727241701784
500,12/27/2021,245.339996,0.018761338,0.000503738,0.001140808,238.17285499413163,235.4492878384165,228.7380093598438
501,12/28/2021,246.490005,0.004676458,0.000502758,0.001147865,242.6763397623202,239.89779399544628,233.0706334443013
502,12/29/2021,248.460007,0.00796045,0.000501848,0.001161436,243.83742892652546,241.04985608746173,234.2086826715181
503,12/30/2021,248.899994,0.00176929,0.000500851,0.001162644,245.78743076125804,242.97525233797498,236.07861414513698
504,12/31/2021,248.570007,-0.001326661,0.00049987,0.001157705,246.21150510285716,243.4022558104192,236.47442213208183
505,1/3/2022,248.100006,-0.001892609,0.000498899,0.001151665,245.89217487139973,243.08788319907154,236.19939978710642
506,1/4/2022,248.0,-0.000403169,0.000497917,0.001148592,245.4419710066705,242.64841302066222,235.76050325124632
507,1/5/2022,247.309998,-0.002786144,0.000496966,0.001140831,245.34220931600854,242.54900483314432,235.64850111256774
508,1/6/2022,244.610001,-0.010977493,0.000496276,0.001116976,244.6427885124794,241.86448196315135,235.0252242254903
509,1/7/2022,249.759995,0.020835327,0.000496063,0.001155716,241.9834974138824,239.2387220180035,232.48077211615976
510,1/10/2022,250.720001,0.003836346,0.000495105,0.001160972,247.08227361632797,244.28354044352452,237.36793150462717
511,1/11/2022,254.830002,0.016259881,0.000494581,0.001190519,248.03566543473562,245.22386494354564,238.28133997020592
512,1/12/2022,254.630005,-0.000785133,0.000493623,0.001186661,252.1058369530261,249.25236796829654,242.18808854724512
513,1/13/2022,254.75,0.000471141,0.000492661,0.001185266,251.9203475162603,249.06554126567386,241.99127402038954
514,1/14/2022,256.519989,0.006923919,0.000491767,0.001196431,252.0390559833495,249.17648718605017,242.16031967872368
