,Date,HPQ,PDR,VAR,AVG,VAR70,VAR85,VAR99
516,1/19/2022,36.599998,-0.027753445,0.000783954,0.001096078,37.106767002415445,36.580251041464415,35.289615126158075
517,1/20/2022,36.110001,-0.013478323,0.000782848,0.001067887,36.0923512047008,35.577725387211196,34.316397618345206
518,1/21/2022,34.860001,-0.035229794,0.000783875,0.000997815,35.609085981280465,35.10554319063587,33.858409943247686
519,1/24/2022,35.619999,0.021567181,0.000783178,0.001037447,34.37086801443306,33.88174201123407,32.68169182684175
520,1/25/2022,34.98,-0.01813078,0.000782377,0.001000585,35.12346234081463,34.62673841966656,33.39507031468547
521,1/26/2022,35.23,0.007121523,0.000780948,0.001012334,34.49015090286578,34.00131369409503,32.79768976002173
522,1/27/2022,35.209999,-0.000567888,0.000779456,0.001009306,34.739881221530034,34.245300065499535,33.03537610056376
523,1/28/2022,36.299999,0.030487609,0.000779624,0.00106567,34.72030904784811,34.228255253123066,33.022396040897945
524,1/31/2022,36.73,0.011776146,0.000778355,0.00108611,35.797684864392465,35.29016712667418,34.03550956401644
525,2/1/2022,37.459999,0.01967981,0.00077753,0.001121527,36.22212266698677,35.710019441398316,34.44430221634228
526,2/2/2022,38.16,0.018514176,0.000776625,0.001154593,36.94293516721262,36.41994529609454,35.13155846538573
527,2/3/2022,37.720001,-0.011597362,0.00077546,0.001130395,37.6352776674741,37.10237320126112,35.78360427259005
528,2/4/2022,37.599998,-0.003186487,0.000774026,0.001122219,37.2020166921729,36.6768008938397,35.37886188103929
529,2/7/2022,37.490002,-0.002929713,0.000772594,0.00111456,37.083920304636884,36.55915609259072,35.267560367322
530,2/8/2022,38.0,0.013511876,0.000771426,0.001137951,36.97460345862063,36.45488797839659,35.16437389485627
531,2/9/2022,38.400002,0.010471352,0.000770137,0.001155528,37.481041992297925,36.95244924116756,35.65198822656371
532,2/10/2022,38.110001,-0.007580771,0.000768832,0.001139106,37.874554353454094,37.339624392582316,36.026683947955306
533,2/11/2022,37.330002,-0.020679395,0.000768281,0.001098171,37.589400733073006,37.05901270151226,35.75518594962159
534,2/14/2022,36.509998,-0.022211206,0.000767858,0.001054521,36.81472578517227,36.29832781592604,35.01848865378422
535,2/15/2022,37.369999,0.023282076,0.000767345,0.001096067,36.00644063314148,35.500322083408356,34.25216888440755
536,2/16/2022,37.889999,0.013818982,0.000766214,0.001119804,36.85981980714795,36.34098918693725,35.066858663863876
537,2/17/2022,36.419998,-0.039569179,0.000767865,0.001044033,37.37469566640971,36.84754936573577,35.55329178784861
538,2/18/2022,36.200001,-0.006058873,0.000766531,0.001030831,35.91618231088325,35.41027433895758,34.16680593061428
539,2/22/2022,35.189999,-0.028297224,0.000766702,0.000976419,35.69872437149024,35.195267933142176,33.95668885294257
540,2/23/2022,34.540001,-0.018643821,0.000765994,0.000940085,34.7035814250648,34.21571377279581,33.01946555431849
541,2/24/2022,34.529999,-0.000289619,0.000764581,0.000937812,34.059164982364045,33.58112753739271,32.4001595692604
542,2/25/2022,34.450001,-0.002319456,0.000763189,0.000931802,34.0500691074236,33.571159902972774,32.39824686755241
543,2/28/2022,34.360001,-0.0026159,0.000761807,0.000925269,33.97386813878247,33.49581592847797,32.324431497395224
544,3/1/2022,34.07,-0.008475895,0.000760569,0.000907987,33.883111995951204,33.407698143277536,32.23901427088861
545,3/2/2022,36.310001,0.063675981,0.000766389,0.001023158,33.60031019653008,33.12784778133071,31.96968039501039
546,3/3/2022,36.619999,0.008501299,0.000765088,0.001036854,35.809511740755546,35.306298341714275,34.0674278487573
547,3/4/2022,36.349998,-0.007400363,0.000763819,0.00102143,36.118879922439554,35.60809477117897,34.36248073153699
548,3/7/2022,35.66,-0.019164537,0.000763167,0.000984594,35.850428738529736,35.34534470086429,34.10587138983721
549,3/8/2022,35.630001,-0.000841605,0.000761783,0.000981267,35.1686431065465,34.67330095716884,33.46022625194858
550,3/9/2022,36.049999,0.011718828,0.000760607,0.00100079,35.139126183570625,34.64671955811671,33.431282276480545
551,3/10/2022,36.150002,0.002770168,0.000759233,0.001004002,35.554479641999194,35.058096613262165,33.83101695408277
552,3/11/2022,36.290001,0.003865245,0.000757872,0.001009185,35.65460664627253,35.15494797041145,33.920609968389066
553,3/14/2022,34.099998,-0.062244923,0.000763724,0.000894801,35.79101566309832,35.2904186015069,34.055095509810414
554,3/15/2022,34.860001,0.022042743,0.000763151,0.000932975,33.6259530625196,33.1526914071051,31.99109477401577
555,3/16/2022,35.810001,0.026887143,0.000762988,0.000979739,34.37916010441447,33.89630809922971,32.707432033009724
556,3/17/2022,34.490002,-0.037557727,0.000764282,0.000910427,35.31306013763847,34.81864701804838,33.60326054559397
557,3/18/2022,37.09,0.072677907,0.00077214,0.001039273,34.01139807582803,33.53327181550172,32.356972731045644
558,3/21/2022,37.540001,0.012059666,0.000770973,0.001059023,36.58013838493939,36.06308168785073,34.79582052488208
559,3/22/2022,38.23,0.01821349,0.00077012,0.001089711,37.02194802182655,36.499257556463846,35.21726630592231
560,3/23/2022,37.73,-0.013165014,0.000769107,0.001064256,37.70595037043828,37.17271608662971,35.86870187412765
561,3/24/2022,38.529999,0.020981599,0.000768441,0.001099759,37.21319453621719,36.686242390576695,35.39626183628417
562,3/25/2022,39.84,0.0334343,0.000768931,0.001157294,38.00053638036411,37.46539474547574,36.148482421880644
563,3/28/2022,38.75,-0.027740677,0.000769046,0.001105966,39.29446706114363,38.73981234275641,37.37656957284869
564,3/29/2022,39.720001,0.024724109,0.00076867,0.001147842,38.216512716451305,37.6779689598365,36.35021548109093
565,3/30/2022,38.84,-0.022404221,0.000768289,0.001106157,39.17640696951535,38.62435696677642,37.27324825723163
566,3/31/2022,36.299999,-0.06763293,0.000775265,0.000984709,38.307148505755634,37.76513618326758,36.43784279039155
567,4/1/2022,35.599998,-0.019472132,0.000774635,0.00094863,35.79476417940665,35.2867005570538,34.04553809456483
568,4/4/2022,36.639999,0.028794931,0.000774634,0.000997656,35.1049349904718,34.606345129348234,33.386724668705995
569,4/5/2022,36.0,-0.017621574,0.000773881,0.000964933,36.132452440196005,35.62257635585087,34.35979585773829
570,4/6/2022,34.91,-0.030745617,0.000774284,0.0009093,35.50108600306583,34.99713441668889,33.7728327592019
571,4/7/2022,40.060001,0.137605034,0.000805595,0.001148697,34.42133208464314,33.93547165641008,32.73897832183304
572,4/8/2022,38.630001,-0.036349153,0.000806641,0.001083142,39.49724405642054,38.9291483512332,37.53532577093057
573,4/11/2022,38.189999,-0.011455528,0.000805507,0.001061259,38.08626316785895,37.53559899463796,36.18071586029596
574,4/12/2022,37.889999,-0.007886476,0.000804243,0.001045671,37.65015692680322,37.10766319090754,35.77210381958795
575,4/13/2022,37.939999,0.00131874,0.000802844,0.001046146,37.35521486834395,36.815823359967155,35.49431459919043
576,4/14/2022,37.470001,-0.012465299,0.000801767,0.001022688,37.40330224978713,36.86472440623157,35.54132998465036
577,4/18/2022,38.43,0.025297765,0.000801397,0.00106476,36.93961805327223,36.40549190168814,35.09957559589845
578,4/19/2022,38.689999,0.006742738,0.000800066,0.001074583,37.88761317511744,37.34219273125465,35.99826022651745
579,4/20/2022,39.380001,0.017676956,0.000799159,0.001103257,38.14773552348663,37.60075398525151,36.255720583542384
580,4/21/2022,38.290001,-0.028069307,0.000799246,0.00105296,38.82850664672453,38.26913868335533,36.89800805205023
581,4/22/2022,36.790001,-0.039962695,0.000800761,0.000982365,37.7516109965991,37.21012984628224,35.87700375235323
582,4/25/2022,37.0,0.005691816,0.000799423,0.000990457,36.268692583333454,35.74829278540691,34.46432934195744
583,4/26/2022,36.34,-0.01799885,0.00079867,0.000957885,36.47576162537697,35.9543208208426,34.66507079278253
584,4/27/2022,36.450001,0.003022423,0.000797309,0.00096142,35.826956097946315,35.310383392689,34.047399789496126
585,4/28/2022,37.580002,0.030530561,0.000797438,0.001011966,35.93602570306678,35.420764931428266,34.15198187577861
586,4/29/2022,36.630001,-0.025604443,0.000797284,0.000966545,37.05071744048639,36.519047467756366,35.21340350189917
587,5/2/2022,37.060001,0.011670644,0.000796121,0.00098478,36.11133950255497,35.59295067690332,34.32453897259012
588,5/3/2022,37.919998,0.022940377,0.000795586,0.00102212,36.538187082968015,36.01427989541303,34.722475523200146
589,5/4/2022,39.389999,0.038033327,0.000796557,0.001084957,37.388763663874755,36.8535265959198,35.5380847246717
590,5/5/2022,37.91,-0.038297022,0.000797831,0.001018208,38.83756249466167,38.280352817556896,36.91018517822896
591,5/6/2022,37.09,-0.021867538,0.000797365,0.000979484,37.37830807781382,36.84012735247815,35.516957647527526
592,5/9/2022,37.009998,-0.002159299,0.000796035,0.000974182,36.56548822977437,36.039176158817774,34.75519568613611
593,5/10/2022,37.540001,0.014218965,0.000794988,0.000996518,36.48564105641492,35.96108229172289,34.67841346981558
594,5/11/2022,35.860001,-0.045784562,0.000797328,0.000917762,37.009383204622885,36.48003837158317,35.17574419751606
595,5/12/2022,35.84,-0.000557908,0.000795991,0.000915281,35.35093099670457,34.8437060248143,33.60148277991062
596,5/13/2022,36.779999,0.025889604,0.000795701,0.000957185,35.33183665292884,34.82549105348935,33.5738676177942
597,5/16/2022,37.509998,0.019653319,0.000794952,0.000988501,36.259305888473996,35.73955719649308,34.460692138834474
598,5/17/2022,39.619999,0.054726505,0.000798444,0.001078364,36.98209743211487,36.45209237428545,35.14940245061099
599,5/18/2022,36.849998,-0.072478452,0.000806129,0.000955565,39.06339603624821,38.50119722561681,37.1268197671002
600,5/19/2022,35.73,-0.030864892,0.00080647,0.000902531,36.327836023979366,35.80156883910884,34.51822467070685
601,5/20/2022,34.650002,-0.030692889,0.000806786,0.000849959,35.21861799472729,34.71160392760351,33.46179583323582
602,5/23/2022,35.060001,0.011763125,0.000805644,0.000868088,34.15381124270171,33.66188372033761,32.45114523634517
603,5/24/2022,34.77,-0.008305962,0.000804447,0.000852874,34.56079130405685,34.064329363497784,32.838985772669865
604,5/25/2022,35.57,0.02274764,0.000803907,0.000889123,34.2763391318043,33.78003548257296,32.56651583825402
605,5/26/2022,36.77,0.033179709,0.000804299,0.000942496,35.06180085616299,34.555317360378346,33.30760910227412
606,5/27/2022,38.75,0.05244846,0.000807342,0.001027489,36.2469512765683,35.72317160666886,34.44432225495282
607,5/31/2022,38.84,0.002319888,0.000806015,0.001029619,38.198845795741434,37.64803792264012,36.296798855227756
608,6/1/2022,40.34,0.037892889,0.000806921,0.001090249,38.28805188329473,37.73615233528641,36.376542943831005
609,6/2/2022,39.889999,-0.011217892,0.000805844,0.001070039,39.77193754613259,39.197871875384024,37.78454671817954
610,6/3/2022,39.810001,-0.002007479,0.000804539,0.001064993,39.32602555624795,38.756855297211814,37.35752443275988
611,6/6/2022,39.52,-0.007311289,0.000803336,0.001051284,39.2458772414169,38.68231000113271,37.294909014463734
612,6/7/2022,39.360001,-0.004056775,0.000802066,0.001042938,38.96475533176128,38.402169022926984,37.02461113715911
613,6/8/2022,37.950001,-0.036480567,0.000803051,0.000981725,38.803027832563004,38.24619255664352,36.86996362327607
614,6/9/2022,36.669998,-0.034310603,0.000803768,0.000924246,37.412920590350716,36.87279746213735,35.54417681145172
615,6/10/2022,35.279999,-0.038642725,0.000805003,0.000859909,36.14488556463886,35.62668793410035,34.347457671366634
616,6/13/2022,33.759998,-0.044039592,0.000806963,0.00078702,34.77510293641106,34.27249638462212,33.03627939396316
617,6/14/2022,33.75,-0.000296193,0.000805658,0.000785265,33.27357739964481,32.793070971056345,31.613493676144056
618,6/15/2022,34.41,0.019366802,0.000804912,0.000815332,33.262768065000785,32.785575528841235,31.605876918187896
619,6/16/2022,32.709999,-0.050666409,0.000807886,0.000732163,33.914310539328106,33.4251877241213,32.22640128169455
620,6/17/2022,33.549999,0.025356023,0.000807559,0.000771879,32.23650838151672,31.771600573458596,30.63381451274992
621,6/21/2022,34.290001,0.021816962,0.000806971,0.000805768,33.06586069188124,32.58874832078604,31.416177473428167
622,6/22/2022,33.740002,-0.016169659,0.000806136,0.000778476,33.79527591214628,33.30759513175258,32.10952119304099
623,6/23/2022,33.869999,0.003845501,0.000804857,0.000783399,33.25381277482978,32.774951531623906,31.59902481478591
624,6/24/2022,35.23,0.039368355,0.00080595,0.000845234,33.381899112477385,32.901481352100085,31.721035296171866
625,6/27/2022,35.360001,0.003683274,0.000804673,0.000849775,34.72230092057812,34.22202391960012,32.99098313253854
626,6/28/2022,34.439999,-0.026362616,0.000804569,0.000806304,34.85217083054636,34.35002394926686,33.11271703526812
627,6/29/2022,33.610001,-0.024394979,0.000804297,0.000766111,33.94500032847894,33.45463439518588,32.25338528550305
628,6/30/2022,32.779999,-0.025005129,0.000804072,0.000725074,33.12678351549627,32.64827670034361,31.479193254935772
629,7/1/2022,31.870001,-0.028153383,0.000804117,0.000679162,32.30497464797294,31.840312222188352,30.698378656289997
630,7/5/2022,31.540001,-0.010408547,0.000803036,0.000661563,31.40849073419165,30.955299319218586,29.850054660099342
631,7/6/2022,31.17,-0.011800519,0.000802009,0.000641813,31.08198051172787,30.634510574808537,29.53195172558324
632,7/7/2022,31.780001,0.019381099,0.000801295,0.000671464,30.716377620913892,30.274278808755373,29.19069930494237
633,7/8/2022,32.110001,0.010330347,0.000800176,0.000686723,31.31970205705977,30.86910491746149,29.766410540073082
634,7/11/2022,31.4,-0.022359646,0.00079975,0.000650372,31.6473670552296,31.191587189970086,30.076213202821634
635,7/12/2022,31.33,-0.002231788,0.000798504,0.000645833,30.94554546053193,30.500131109182508,29.40922374759342
636,7/13/2022,31.059999,-0.008655319,0.000797384,0.000631209,30.87708207741973,30.43267781941279,29.344888347747528
637,7/14/2022,31.18,0.003856078,0.000796149,0.000636271,30.609877479424146,30.170194602778125,29.090191629345597
638,7/15/2022,31.66,0.015277191,0.000795236,0.000659219,30.728532433688706,30.28752987829391,29.21197352480774
639,7/18/2022,31.5,-0.005066509,0.000794043,0.000650259,31.202208233098563,30.753858161644207,29.655059581251738
640,7/19/2022,32.830002,0.041355247,0.000795387,0.00071386,31.046548217690905,30.602826979715704,29.50983717486742
641,7/20/2022,32.939999,0.003344902,0.000794157,0.000717965,32.356547574465104,31.891690503578047,30.755450514673548
642,7/21/2022,33.459999,0.015662971,0.000793267,0.000741244,32.466911148377214,32.00334743417209,30.862999297394946
643,7/22/2022,32.470001,-0.030034049,0.000793504,0.000693382,32.97918857189929,32.507892258713255,31.35004700467187
644,7/25/2022,32.599998,0.00399561,0.000792289,0.000698509,32.00198757819636,31.543527707255947,30.42308289158536
645,7/26/2022,31.950001,-0.020140015,0.000791733,0.000666202,32.131551630436014,31.67136414015325,30.542394348486024
646,7/27/2022,32.619999,0.020753354,0.000791131,0.000697296,31.491285852535984,31.03946359724931,29.937330315389552
647,7/28/2022,32.889999,0.008243063,0.000789996,0.000708959,32.151048719713366,31.692755412968264,30.563511581523574
648,7/29/2022,33.389999,0.015087794,0.000789095,0.000731149,32.41757642096419,31.953268823365566,30.81418145957431
649,8/1/2022,33.669998,0.00835075,0.000787969,0.000742889,32.912069799772226,32.44184980075215,31.289253425706
650,8/2/2022,32.740002,-0.028009541,0.000788027,0.000698655,33.18952881456877,32.715954911972354,31.5500429886328
651,8/3/2022,32.959999,0.006697042,0.000786871,0.000707869,32.27346457411905,31.813716048385718,30.674288222055274
652,8/4/2022,33.259998,0.009060739,0.000785771,0.00072068,32.489857975090736,32.02333679301924,30.889591720894423
653,8/5/2022,33.580002,0.009575298,0.000784688,0.00073424,32.78553981236046,32.31894438295327,31.16786335094787
654,8/8/2022,33.450001,-0.003878895,0.00078352,0.000727186,33.10193832717489,32.629543147240426,31.466077704187033
655,8/9/2022,32.490002,-0.029119405,0.000783682,0.000681619,32.97406216215261,32.50439574284843,31.35304338343193
656,8/10/2022,33.98,0.044839705,0.000785456,0.000748933,32.02525535908911,31.570856805388342,30.45380314957845
657,8/11/2022,34.220001,0.007038181,0.00078432,0.000758506,33.493457441799514,33.016189511390806,31.844853582360837
658,8/12/2022,34.650002,0.012487486,0.000783337,0.000776331,33.73400546609289,33.252864772213194,32.08002828785724
659,8/15/2022,34.400002,-0.007241161,0.000782246,0.000764165,34.160659686525996,33.673641349240825,32.479260002394575
660,8/16/2022,34.5,0.002902702,0.000781067,0.000767405,33.91195416406598,33.43030695832116,32.24782915674446
661,8/17/2022,34.310001,-0.005522438,0.000779945,0.000757889,34.010188349461274,33.52961447159715,32.34101696125662
662,8/18/2022,35.23,0.026461106,0.000779764,0.000796716,33.82468772198365,33.34507467019051,32.169117729469036
663,8/19/2022,34.23,-0.02879554,0.000779906,0.000752082,34.73419487244614,34.23932457403992,33.02841531939249
664,8/22/2022,33.41,-0.024247196,0.000779672,0.000714432,33.74421219177485,33.2657299623435,32.08633805743634
665,8/23/2022,33.400002,-0.000299297,0.000778501,0.000712908,32.93589290981057,32.46755669130555,31.31885884449838
666,8/24/2022,33.220001,-0.005403826,0.000777388,0.000703724,32.92583359198564,32.4588441103754,31.310162899963
667,8/25/2022,34.470001,0.036937275,0.000778188,0.000758047,32.74888073929297,32.283301409334186,31.14040833865462
668,8/26/2022,31.389999,-0.093600071,0.000790331,0.000616792,33.979680019554216,33.49806750260126,32.321440342578114
669,8/29/2022,31.530001,0.004450166,0.000789172,0.000622522,30.93627196219528,30.496435481940793,29.412212748545716
670,8/30/2022,31.1,-0.013731686,0.000788301,0.000601098,31.075957120589468,30.633233589111363,29.538762282480683
671,8/31/2022,28.709999,-0.07996236,0.000796785,0.000481033,30.65144741546013,30.213508654764865,29.14303947746333
672,9/1/2022,28.17,-0.018987877,0.000796162,0.000452062,28.289716589903655,27.88237231479694,26.886091150673277
673,9/2/2022,27.639999,-0.018993619,0.00079554,0.000423168,27.758326517060752,27.36058714343886,26.387595993603597
674,9/6/2022,27.33,-0.011278963,0.000794563,0.000405805,27.235186629283156,26.84497645896174,25.88085423106329
675,9/7/2022,27.469999,0.005109464,0.000793418,0.000412774,26.929895319747963,26.54406801753417,25.598775790656735
676,9/8/2022,27.5,0.001091541,0.000792245,0.000413778,27.06765043298261,26.680584926121494,25.732766080510828
677,9/9/2022,28.26,0.027261373,0.000792138,0.000453435,27.098302119091752,26.709895040395114,25.753054622825594
678,9/12/2022,28.51,0.008807526,0.000791073,0.000465756,27.84599499059715,27.44720020003448,26.472274309880657
679,9/13/2022,26.959999,-0.055900654,0.00079458,0.000382742,28.094729882281765,27.69333017369216,26.70604995657979
680,9/14/2022,27.040001,0.002963039,0.000793421,0.000386537,26.563608485484984,26.184198315573234,25.245487556733675
681,9/15/2022,26.940001,-0.00370508,0.000792281,0.000380529,26.64419141411659,26.263993338984708,25.325999664248762
682,9/16/2022,27.23,0.010707099,0.000791275,0.00039567,26.54344988489086,26.164331224305027,25.236309402495134
683,9/19/2022,26.950001,-0.010335972,0.000790285,0.000379958,26.83057489132412,26.44705502340197,25.50755286265901
684,9/20/2022,26.450001,-0.018727138,0.000789663,0.000352023,26.555266012804854,26.177676189665004,25.248026290049545
685,9/21/2022,26.0,-0.017159658,0.000788957,0.000326459,26.061657531201718,25.68994154306157,24.776262724336856
686,9/22/2022,25.709999,-0.011216556,0.000788001,0.000309632,25.617666285991465,25.25180903497741,24.358017461830634
687,9/23/2022,25.35,-0.014101252,0.000787156,0.000288656,25.33304080562009,24.97061408932091,24.082128950745886
688,9/26/2022,24.959999,-0.015504227,0.000786373,0.000265701,24.979143365269326,24.621938636924767,23.743348238666762
689,9/27/2022,24.98,0.000801001,0.000785233,0.000266478,24.591574822065358,24.240916128348726,23.379954191563538
690,9/28/2022,25.610001,0.024907435,0.000784973,0.00030219,24.61214919253934,24.26181314320332,23.40036368279109
691,9/29/2022,25.040001,-0.022508353,0.000784589,0.000269179,25.234881773365714,24.874066138385754,23.99105650324485
692,9/30/2022,24.92,-0.004803892,0.000783492,0.000261848,24.6722877569915,24.320843418842173,23.458643506660696
693,10/3/2022,25.889999,0.038186061,0.000784434,0.000316572,24.55500333557666,24.204550845077137,23.349046683993546
694,10/4/2022,26.639999,0.028557053,0.000784451,0.000357265,25.511156283795078,25.14672921808491,24.25758137787257
695,10/5/2022,26.780001,0.005241569,0.000783357,0.000364292,26.24966012424473,25.875945230203527,24.958903397886186
696,10/6/2022,26.48,-0.011265647,0.000782426,0.000347583,26.388902202224607,26.014418943461447,25.090974796838193
697,10/7/2022,25.040001,-0.055915145,0.000785838,0.000266861,26.09312298785384,25.722011179985152,24.811068185100076
698,10/10/2022,24.99,-0.001998841,0.00078472,0.000263615,24.671604282036682,24.321323845821905,23.4578563463924
699,10/11/2022,24.780001,-0.008438828,0.000783705,0.000251166,24.623170357121165,24.273161216128845,23.40721321685395
700,10/12/2022,24.690001,-0.003638573,0.000782607,0.000245609,24.413944415293898,24.06812840130394,23.209500415318733
701,10/13/2022,26.02,0.052467129,0.000785375,0.000320105,24.3267508516494,23.980101578458115,23.13163186895588
702,10/14/2022,25.440001,-0.022542695,0.000785,0.000287536,25.638318472765864,25.273702153250806,24.37573006051625
703,10/17/2022,25.690001,0.009779072,0.000784012,0.000301038,25.066906072379343,24.70960598034884,23.829170305419975
704,10/18/2022,25.549999,-0.005464573,0.000782945,0.000292848,25.311873286300447,24.952389228360712,24.06666735756576
705,10/19/2022,25.49,-0.002351059,0.000781844,0.000289098,25.173843978064465,24.81721730568778,23.941779341519204
706,10/20/2022,25.57,0.003133571,0.000780748,0.000293127,25.117076945227502,24.76035635431508,23.88370811653073
707,10/21/2022,26.790001,0.046608932,0.000782674,0.000358637,25.194472481923924,24.836910686234365,23.957306046495816
708,10/24/2022,27.059999,0.010027865,0.0007817,0.000372294,26.397138117440786,26.021409946567523,25.100216465460246
709,10/25/2022,27.58,0.019034287,0.000781088,0.000398616,26.665305280932202,26.286930667062638,25.35344751317378
710,10/26/2022,27.48,-0.003632405,0.000780011,0.000392938,27.178389895875426,26.792197435165345,25.844612152255742
711,10/27/2022,27.219999,-0.009506507,0.000779052,0.000379015,27.081958469337685,26.697572250194625,25.753164031802466
712,10/28/2022,28.049999,0.030036636,0.000779191,0.000420669,26.824584306601945,26.444765747008947,25.50425887157382
713,10/31/2022,27.620001,-0.015448412,0.000778451,0.000398412,27.644182318537982,27.25305293957079,26.285515903441464
714,11/1/2022,27.85,0.008292782,0.000777448,0.000409469,27.220629212476467,26.832479691934367,25.88306542183058
715,11/2/2022,26.98,-0.031737116,0.000777804,0.000364509,27.444549945343784,27.057061885256886,26.10248476669065
716,11/3/2022,26.66,-0.011931536,0.000776928,0.000347335,26.589055157929625,26.210966164835565,25.28221537535287
717,11/4/2022,28.290001,0.059344106,0.000780692,0.000429618,26.270906570594672,25.898318171140282,24.985822123348182
718,11/7/2022,28.75,0.016129347,0.000779948,0.000451484,27.87906334170879,27.48307028125056,26.50860558447698
719,11/8/2022,28.85,0.003472226,0.000778876,0.000455685,28.33260764909286,27.93138054420988,26.941436180141068
720,11/9/2022,27.799999,-0.037074008,0.000779748,0.000403561,28.433062479614463,28.03031301142212,27.04077307995634
721,11/10/2022,29.299999,0.052551497,0.000782433,0.000475888,27.39664587791425,27.009555161956985,26.05245291247456
722,11/11/2022,30.549999,0.041777171,0.000783708,0.000533092,28.87820172730526,28.467204084656323,27.456776169524524
723,11/14/2022,30.43,-0.003935689,0.000782652,0.000526911,30.109905715471,29.680804252235856,28.626506252945404
724,11/15/2022,30.559999,0.004262968,0.00078159,0.000532072,29.989320022281483,29.563197210816348,28.514116608283043
725,11/16/2022,29.290001,-0.042445737,0.000783056,0.000472792,30.119394484329863,29.691475812853213,28.64398768843662
726,11/17/2022,29.43,0.004768367,0.000782003,0.000478709,28.866694543070462,28.456445648896914,27.43638170240772
727,11/18/2022,29.48,0.001697505,0.000780929,0.000480385,29.004965703282032,28.591936948264017,27.579829645440242
728,11/21/2022,29.16,-0.01091416,0.000780035,0.000464733,29.054583849090324,28.64243165606429,27.629844629874842
729,11/22/2022,29.379999,0.00751623,0.000779033,0.000474406,28.738471642377675,28.33096186772664,27.32456939035209
730,11/23/2022,29.91,0.017878736,0.00077838,0.000498248,28.956431807812507,28.546885163096114,27.5334178493486
731,11/25/2022,30.15,0.007992051,0.000777392,0.000508499,29.478145299887455,29.060637409324826,28.03238779436928
732,11/28/2022,29.209999,-0.031673841,0.000777743,0.000464534,29.714450145427257,29.293319797965633,28.25747499623098
733,11/29/2022,28.879999,-0.011361803,0.000776872,0.0004484,28.78729626614531,28.380247856139036,27.374112921269656
734,11/30/2022,30.040001,0.039380581,0.000777876,0.000501441,28.46400929659112,28.06182101943615,27.070735522465135
735,12/1/2022,29.860001,-0.006010035,0.000776876,0.000492582,29.60793671395406,29.18812962521811,28.155570253199194
736,12/2/2022,29.639999,-0.007395059,0.000775904,0.000481865,29.431636171115336,29.01341054187026,27.98811611983014
737,12/5/2022,29.209999,-0.014613685,0.00077516,0.000461383,29.213763686715414,28.79911884412099,27.782263311706767
738,12/6/2022,28.309999,-0.031296018,0.000775475,0.000418351,28.79007466583118,28.382681602443917,27.3784495692103
739,12/7/2022,27.83,-0.017100488,0.00077484,0.000394645,27.900708694379027,27.505721553689494,26.539723509025077
740,12/8/2022,28.48,0.023087511,0.000774488,0.000425311,27.427778881081487,27.03881580302945,26.081487099878498
741,12/9/2022,28.209999,-0.009525597,0.000773576,0.000411882,28.067341844726986,27.67068616232101,26.693979087093915
742,12/12/2022,29.02,0.028308758,0.000773581,0.000449479,27.80166617805602,27.407321503672854,26.445933281700242
743,12/13/2022,28.870001,-0.005182219,0.000772583,0.000441899,28.600918889066442,28.19794587249194,27.204825015786604
744,12/14/2022,28.360001,-0.017823291,0.000771992,0.000417349,28.452958887648478,28.051830209808994,27.063541323155476
745,12/15/2022,26.84,-0.055086425,0.000775085,0.000342847,27.95036485612502,27.55485477060068,26.582376179304696
746,12/16/2022,26.719999,-0.004481001,0.000774078,0.000336381,26.449577746483957,26.07583881340526,25.159033400333005
747,12/19/2022,26.559999,-0.006006024,0.000773095,0.00032789,26.331706583885463,25.958283192240838,25.04211399902738
748,12/20/2022,26.610001,0.001880836,0.000772065,0.000329967,26.174582441797437,25.803863214598692,24.89619686350627
749,12/21/2022,26.690001,0.003001878,0.000771043,0.000333534,26.223872992241265,25.851901743537912,24.940852137785935
750,12/22/2022,26.66,-0.001124686,0.000770018,0.00033159,26.302392550593,25.93071185306228,25.015449902170047
751,12/23/2022,26.76,0.003743921,0.000769008,0.000336133,26.272463672805817,25.902714100178756,24.987636030936894
752,12/27/2022,27.07,0.011517868,0.000768152,0.000351003,26.37273613691504,26.002265997066917,25.090490996562004
753,12/28/2022,26.540001,-0.019773037,0.000767669,0.000324277,26.678776378133747,26.302451642068768,25.37279309244708
754,12/29/2022,27.040001,0.018664222,0.000767096,0.000348601,26.155069871143063,25.787922594484254,24.88099083975708
755,12/30/2022,26.870001,-0.006306828,0.000766139,0.000339786,26.649004063763485,26.27561517854138,25.352571204988898
756,1/3/2023,26.75,-0.004475987,0.000765156,0.000333416,26.4810765333773,26.108076518731263,25.194254624843317
757,1/4/2023,27.219999,0.017417487,0.00076453,0.000355984,26.3636925404974,25.993342922647418,25.082944266926038
758,1/5/2023,27.209999,-0.000367444,0.000763522,0.000355029,26.82653052608956,26.449279636399098,25.52060968742061
759,1/6/2023,28.360001,0.041395221,0.000764733,0.000409101,26.818016102855413,26.441986545727925,25.51789900983803
760,1/9/2023,28.639999,0.00982457,0.000763843,0.00042149,27.952694766050858,27.560819013011773,26.592454083386603
761,1/10/2023,29.09,0.015590165,0.000763141,0.000441422,28.230329488679192,27.832396886507542,26.859347033152467
762,1/11/2023,28.83,-0.008977961,0.000762256,0.000429061,28.67275685845156,28.268895248172395,27.279915911399385
763,1/12/2023,28.549999,-0.009759611,0.000761393,0.000415707,28.41696050317572,28.017828496662272,27.03740214082064
