,Date,QCOM,PDR,VAR,AVG,VAR70,VAR85,VAR99
515,1/18/2022,178.860001,-0.053502085,0.000772798,0.001362051,186.17815797305292,183.55369559797762,177.11045776421952
516,1/19/2022,172.470001,-0.036380068,0.000774055,0.001288907,176.44175631321139,173.94729424761184,167.83344484864375
517,1/20/2022,166.5,-0.035228005,0.000775132,0.001218275,170.12098260825928,167.72436982786917,161.81926637755697
518,1/21/2022,164.929993,-0.00947421,0.000773856,0.001197633,164.2190846036984,161.89166659033788,156.1937540826926
519,1/24/2022,170.070007,0.030689059,0.000774038,0.001254457,162.6761222054187,160.37749047860757,154.724227439368
520,1/25/2022,165.449997,-0.027541142,0.000774141,0.00119908,167.74918360559667,165.36974112533912,159.5304954623087
521,1/26/2022,167.0,0.009324796,0.000772781,0.001214677,163.18740626907345,160.88963734281734,155.2192399043353
522,1/27/2022,161.199997,-0.035348001,0.000773857,0.001144633,164.71882127352876,162.37967981614767,156.67130413876947
523,1/28/2022,166.809998,0.034209617,0.000774464,0.001207855,158.98307707405263,156.73310645047468,151.21821037472444
524,1/31/2022,175.759995,0.052263971,0.000777951,0.001305291,164.52906943895343,162.20313707271626,156.4618715233798
525,2/1/2022,177.130005,0.007764555,0.000776549,0.001317594,173.3817520751378,170.91973267561033,164.88936756819666
526,2/2/2022,188.199997,0.060621257,0.000781746,0.001430338,174.71582808771004,172.2480153657936,166.17230035162015
527,2/3/2022,179.100006,-0.049560869,0.000785187,0.001333581,185.65775229829055,183.01426317733808,176.5033626409704
528,2/4/2022,179.470001,0.002063726,0.000783701,0.001334964,176.65033841008443,174.12885472763702,167.98451985423756
529,2/7/2022,175.089996,-0.024707964,0.000783499,0.001285733,177.02417112400485,174.5059793841113,168.32488706858572
530,2/8/2022,178.589996,0.019792549,0.000782665,0.001320652,172.69238572986106,170.23584856399302,164.2094041208785
531,2/9/2022,183.949997,0.029571312,0.000782692,0.001373855,176.15037173766,173.6431764279277,167.5120727586592
532,2/10/2022,174.070007,-0.055206408,0.000787227,0.001267501,181.46485912297175,178.87412769387444,172.50512049944714
533,2/11/2022,164.639999,-0.055696291,0.000791826,0.001160627,171.6833115593458,169.22799661561683,163.2217432922512
534,2/14/2022,165.130005,0.002971807,0.00079035,0.001164019,162.34870602569907,160.02547623102924,154.31996865288227
535,2/15/2022,173.0,0.046558522,0.000792717,0.001248868,162.83889599473625,160.51900544125786,154.83051784724353
536,2/16/2022,172.600006,-0.002314781,0.000791261,0.001242219,170.61171362334875,168.17057494023368,162.1708946338829
537,2/17/2022,166.800003,-0.034181306,0.00079212,0.001176254,170.2126758378805,167.77174430012698,161.82367880812876
538,2/18/2022,167.639999,0.005023309,0.000790676,0.001183405,164.48817694401126,162.1382904830825,156.34377455860852
539,2/22/2022,165.889999,-0.010493905,0.000789461,0.00116174,165.32090968353037,162.95722252026457,157.1420756725033
540,2/23/2022,161.619995,-0.026077042,0.000789371,0.001111298,163.58695040790002,161.25325362324648,155.50357345152716
541,2/24/2022,167.979996,0.038597031,0.000790504,0.001180587,159.38110713415935,157.10609677733984,151.5180018125852
542,2/25/2022,170.929993,0.017409174,0.000789531,0.001210529,165.64755284910413,163.28208040369137,157.4772322806113
543,2/28/2022,171.990005,0.00618229,0.000788122,0.001219685,168.5643084158935,166.1584457884928,160.2453105836322
544,3/1/2022,163.690002,-0.049461957,0.000791386,0.001126521,169.61198459738145,167.19525049973262,161.26472234293016
545,3/2/2022,169.25,0.033402504,0.000791842,0.001185743,161.4141083956793,159.0925957470299,153.4208091181679
546,3/3/2022,165.350006,-0.023312436,0.000791489,0.001140874,166.90270082063523,164.5172041027967,158.63387379939763
547,3/4/2022,162.259995,-0.01886452,0.000790772,0.001104301,163.04394655672448,160.70385692782418,154.95966404530742
548,3/7/2022,150.100006,-0.077898178,0.000800698,0.000960136,160.00179625107327,157.71745192598664,152.112148806409
549,3/8/2022,150.759995,0.004387357,0.000799261,0.000966379,147.9630947889121,145.8281899539259,140.6080915155054
550,3/9/2022,157.110001,0.041257068,0.000800754,0.001039635,148.6264847505619,146.49567345052327,141.25136345436323
551,3/10/2022,154.710007,-0.015393761,0.00079979,0.00100981,154.8847075764434,152.6644150421847,147.17888739417305
552,3/11/2022,152.339996,-0.015437603,0.00079883,0.000980014,152.53135780426567,150.33374827276015,144.96919690779018
553,3/14/2022,141.289993,-0.075300372,0.000807889,0.000842075,150.1945489475681,148.03283928541975,142.7143241272005
554,3/15/2022,144.210007,0.020456153,0.000807124,0.000877479,139.26884812313904,137.26204014297363,132.288156515334
555,3/16/2022,150.449997,0.042360164,0.000808764,0.000952223,142.14072534156614,140.09025714924294,135.06273848246283
556,3/17/2022,152.830002,0.015695422,0.0008077,0.000978739,148.30316349086485,146.15735030842066,140.9095352805749
557,3/18/2022,153.990005,0.007561492,0.000806327,0.000990557,150.65357643710453,148.46566951710963,143.10580518328982
558,3/21/2022,155.589996,0.010336619,0.000805039,0.001007307,151.79499499905387,149.60074367853164,144.20121811206192
559,3/22/2022,157.610001,0.012899317,0.000803851,0.00102858,153.38923992446325,151.17884704287863,145.71841949611255
560,3/23/2022,152.869995,-0.030535779,0.000804192,0.000972216,155.38118888565404,153.1451632064191,147.64086574355724
561,3/24/2022,158.460007,0.035914385,0.000804931,0.001034501,150.69209406614527,148.52629114161516,143.1875225554317
562,3/25/2022,157.970001,-0.003097092,0.000803529,0.001027149,156.21787891517795,153.96740278629372,148.43410109417363
563,3/28/2022,158.449997,0.003033919,0.000802109,0.001030714,155.73292678189736,153.49747453539604,147.959642956644
564,3/29/2022,161.070007,0.016400029,0.000801104,0.001057964,156.2036799783037,153.9511899182387,148.43813755615548
565,3/30/2022,152.729996,-0.053167466,0.000804882,0.00096199,158.80711274717902,156.51307125210548,150.8985774647523
566,3/31/2022,152.820007,0.000589174,0.00080346,0.000961332,150.55810446676034,148.38843338151858,143.04355504446409
567,4/1/2022,146.990005,-0.038896213,0.00080484,0.000891036,150.6510965266808,148.47587480028048,143.1349539795192
568,4/4/2022,153.809998,0.04535347,0.000806897,0.000969315,144.89280707753483,142.7975301640459,137.6696215402163
569,4/5/2022,145.460007,-0.055816879,0.000811136,0.000869515,151.61465610618575,149.4283667476677,144.05335392332745
570,4/6/2022,139.279999,-0.043414895,0.000813148,0.000791823,143.36812519630413,141.29682243824087,136.20483788769735
571,4/7/2022,139.220001,-0.000430865,0.000811726,0.000789682,137.26090571467805,135.27199452576107,130.39512386451923
572,4/8/2022,136.690002,-0.01833982,0.000810946,0.000756239,137.20651275278863,135.21501809472815,130.34366403879486
573,4/11/2022,135.360001,-0.0097777,0.000809724,0.000737855,134.71704165584646,132.76205834734048,127.96609362592699
574,4/12/2022,136.089996,0.005378499,0.000808351,0.000745939,133.40795565962787,131.4840632661568,126.71135665962798
575,4/13/2022,140.5,0.031891087,0.000808629,0.000800105,134.1235825597965,132.18074101593527,127.40274897666653
576,4/14/2022,136.910004,-0.025883684,0.000808459,0.000753779,138.47749547327246,136.48103005842373,131.57459142622974
577,4/18/2022,139.320007,0.017449691,0.00080754,0.000782715,134.92563514867047,132.97276462758254,128.1705714234348
578,4/19/2022,141.050003,0.012340963,0.000806374,0.000802712,137.3085121004443,135.3220793859923,130.44560502850624
579,4/20/2022,140.339996,-0.005046437,0.00080504,0.000792609,139.02811775547966,137.01733583520144,132.0933847229727
580,4/21/2022,136.110001,-0.030604632,0.000805349,0.000738476,138.3186772848213,136.3266337582914,131.42273965756513
581,4/22/2022,132.809998,-0.024543869,0.000805061,0.000694961,134.1489271985645,132.20687687949726,127.44733462289246
582,4/25/2022,136.559998,0.027844543,0.000804942,0.00074161,130.89005357074973,129.00045589492453,124.37254711963
583,4/26/2022,133.5,-0.022662586,0.000804499,0.000701465,134.5854364393992,132.64799094240652,127.88795414745483
584,4/27/2022,135.100006,0.011913812,0.000803336,0.000720665,131.55266194426045,129.6604761659801,125.0296122505025
585,4/28/2022,148.190002,0.092479958,0.000816331,0.000877518,133.1415031129747,131.22588324114912,126.53101728075896
586,4/29/2022,139.690002,-0.059069552,0.00082106,0.000775219,146.05394481019945,143.9348224321555,138.73422936983192
587,5/2/2022,145.270004,0.039168411,0.000822168,0.000840625,137.6474751948572,135.64043740730932,130.70991402519306
588,5/3/2022,144.259995,-0.006976915,0.000820874,0.00082733,143.16675281825923,141.07844943344455,135.94691713988243
589,5/4/2022,149.050003,0.032664648,0.000821198,0.000881383,142.17024633196226,140.10697966432778,135.02494502277233
590,5/5/2022,141.639999,-0.05099322,0.00082436,0.00079346,146.89348201687153,144.7485277351525,139.4814057404481
591,5/6/2022,140.580002,-0.007511884,0.000823081,0.000779407,139.57886267087952,137.53993764508925,132.5451714264951
592,5/9/2022,134.919998,-0.041094741,0.000824648,0.000708674,138.53569948848974,136.5139518858175,131.57041358718612
593,5/10/2022,136.809998,0.013911092,0.000823551,0.000730937,132.93890431451413,131.00290956727468,126.22138306650433
594,5/11/2022,132.300003,-0.033520994,0.000824136,0.000673274,134.80915432415958,132.84743340649166,128.02060926864166
595,5/12/2022,131.770004,-0.004014085,0.000822788,0.000665396,130.36237949443242,128.45013699524458,123.79037131389354
596,5/13/2022,134.929993,0.023698065,0.000822296,0.000704042,129.84310719928092,127.9481118691004,123.30985234285305
597,5/16/2022,133.910004,-0.007588111,0.000821033,0.000690152,132.96099774781817,131.02001260707232,126.26332213921314
598,5/17/2022,139.690002,0.042257734,0.000822545,0.000759663,131.95147541730313,130.02861436424467,125.31335853055393
599,5/18/2022,130.449997,-0.068435707,0.000829152,0.000644145,137.65758659211326,135.6459382581115,130.71827787324503
600,5/19/2022,130.570007,0.000919546,0.00082777,0.000644604,128.5183824400647,126.64166076697566,122.0336458477045
601,5/20/2022,131.600006,0.007857529,0.000826479,0.000656605,128.64236374273074,126.76163847135794,122.14369282539133
602,5/23/2022,132.119995,0.003943498,0.000825124,0.000662065,129.66451263009682,127.77418922533568,123.12581451439029
603,5/24/2022,128.529999,-0.02754823,0.000825073,0.000615282,130.18436101131974,128.277292830204,123.60965216514415
604,5/25/2022,131.229996,0.020789146,0.00082438,0.000648683,126.63328032852434,124.79038770953044,120.26500235284989
605,5/26/2022,134.839996,0.027137382,0.000824175,0.000692466,129.29350329962426,127.40947749956402,122.76426530163995
606,5/27/2022,139.759995,0.035837769,0.00082485,0.000750461,132.87044331278304,130.93166263188823,126.16853121743036
607,5/31/2022,143.220001,0.024455287,0.000824415,0.000789514,137.71035889116553,135.70578765692227,130.78652513185386
608,6/1/2022,140.020004,-0.022596618,0.000823958,0.00075105,141.1200868768504,139.06028026562515,133.99619989391016
609,6/2/2022,146.199997,0.043190229,0.000825557,0.000820736,137.97266953239412,135.95644956639362,131.0355401279814
610,6/3/2022,141.220001,-0.034656562,0.000826264,0.000762577,144.07374346859746,141.96481339964095,136.81394377095341
611,6/6/2022,140.440002,-0.0055386,0.000824976,0.000752264,139.15826780147455,137.1259137907525,132.16544368630176
612,6/7/2022,141.889999,0.010271737,0.000823776,0.000767819,138.39436341975255,136.36439443281495,131.40670079265158
613,6/8/2022,138.960007,-0.02086593,0.000823195,0.000732527,139.81710400253047,137.78310320240115,132.76520733388077
614,6/9/2022,136.710007,-0.016324227,0.000822327,0.000704747,136.92294933846122,134.92948299774667,130.00468682152675
615,6/10/2022,133.199997,-0.02601021,0.000822148,0.000661308,134.70740956105186,132.73420266373216,127.92800220143147
616,6/13/2022,128.660004,-0.034678439,0.000822838,0.000603939,131.24641660765718,129.33225275668576,124.65701246073607
617,6/14/2022,130.259995,0.012359118,0.000821728,0.000622991,126.76796920492764,124.92426992436872,120.37140349205748
618,6/15/2022,131.029999,0.005893882,0.000820443,0.00063152,128.34207797578972,126.47530136667507,121.86937349367558
619,6/16/2022,120.82,-0.081124462,0.000829898,0.000499442,129.11158774775845,127.23024150759926,122.58184800026388
620,6/17/2022,120.989998,0.001406046,0.000828561,0.000500904,119.0248616774409,117.27691543937391,112.99039141011446
621,6/21/2022,124.389999,0.027713902,0.000828417,0.000544726,119.19524155095192,117.45304095134108,113.16461242015495
622,6/22/2022,122.160004,-0.01809009,0.000827643,0.000514766,122.54810451824966,120.75464412576612,116.35474916942954
623,6/23/2022,120.089996,-0.017090265,0.000826811,0.000486508,120.3428652956728,118.58281726481536,114.2944671914516
624,6/24/2022,125.099998,0.040871973,0.000828096,0.000551228,118.2977714282593,116.57159667133382,112.32165586382287
625,6/27/2022,127.18,0.016490004,0.000827177,0.00057673,123.24142466661174,121.43341435283232,117.0227210327335
626,6/28/2022,131.600006,0.034163659,0.000827654,0.000630383,125.29976500790168,123.4665514990861,118.97234413902295
627,6/29/2022,130.229996,-0.010464977,0.00082653,0.000612687,129.6670007021416,127.76472795659302,123.10151659386219
628,6/30/2022,127.739998,-0.019305155,0.000825845,0.000580971,128.31019272871657,126.42801705313381,121.83123364853877
629,7/1/2022,123.529999,-0.033512899,0.000826377,0.000526768,125.84884026143017,124.00567767823004,119.50281455002079
630,7/5/2022,125.830002,0.018447772,0.000825574,0.000555214,121.68840643056589,119.91245259428437,115.55302199322381
631,7/6/2022,127.059998,0.009727595,0.000824399,0.00056975,123.9614422465173,122.15248797563592,117.72763020809153
632,7/7/2022,134.399994,0.056160983,0.000827977,0.000657711,125.18004798038147,123.35152242873399,118.88078880867305
633,7/8/2022,136.009995,0.011907992,0.000826868,0.000675484,132.4283303026574,130.48637561997478,125.72346745336145
634,7/11/2022,132.240005,-0.028109884,0.000826869,0.000630081,134.01793315730941,132.0549070307161,127.24184282922742
635,7/12/2022,132.949997,0.005354604,0.000825602,0.000637521,130.29039021154503,128.38883081155922,123.68148319985411
636,7/13/2022,135.639999,0.020031215,0.000824894,0.000668014,130.98837609972847,129.07702178309395,124.36282608850621
637,7/14/2022,141.899994,0.045118232,0.000826696,0.000737795,133.65734324698988,131.70979316880894,126.9062432541669
638,7/15/2022,144.369995,0.017256872,0.000825828,0.000763687,139.81915973093217,137.77450909229088,132.78807442410633
639,7/18/2022,141.690002,-0.018737827,0.000825129,0.000733168,142.25476679606356,140.17698523575734,135.08531537460212
640,7/19/2022,147.369995,0.039304811,0.000826161,0.000793436,139.62237272255945,137.59451646402852,132.55580140179356
641,7/20/2022,151.710007,0.029024453,0.000826114,0.000837478,145.21571306555023,143.10448417186802,137.88205519296406
642,7/21/2022,155.860001,0.026987325,0.00082589,0.00087821,149.5002812494072,147.31880965893336,141.9610084211069
643,7/22/2022,153.699997,-0.013955544,0.000824948,0.000855141,153.59683426478495,151.35152237366896,145.82075183442086
644,7/25/2022,153.25,-0.002932056,0.000823689,0.00084926,151.46201974157037,149.26061573868907,143.8222247177259
645,7/26/2022,149.970001,-0.021635294,0.000823194,0.0008144,151.02434966302383,148.8161190135425,143.4164818666943
646,7/27/2022,153.419998,0.022743965,0.000822663,0.000848347,147.79228309807453,145.63364776673754,140.3550437444434
647,7/28/2022,146.449997,-0.046495193,0.000824851,0.000775173,151.19770679615885,148.98396870282735,143.5719213146277
648,7/29/2022,145.059998,-0.009536617,0.000823742,0.00075926,144.3120323306841,142.20941183119794,137.04083902063573
649,8/1/2022,147.429993,0.016206003,0.00082284,0.00078306,142.93839493142153,140.8528068172782,135.74410322326506
650,8/2/2022,147.029999,-0.002716799,0.000821593,0.000777676,145.2873306772148,143.16791766837582,137.94731489819935
651,8/3/2022,149.160004,0.014382941,0.000820614,0.000798575,144.88930700008447,142.77875936930695,137.60290889084305
652,8/4/2022,151.009995,0.012326445,0.000819559,0.000816256,146.98356958189302,144.8421947204586,139.61051758898247
653,8/5/2022,150.210007,-0.005311665,0.000818362,0.000806872,148.81256525241713,146.64765940753213,141.35261549349931
654,8/8/2022,147.809998,-0.01610671,0.000817547,0.00078101,148.0326850526259,145.8776606477904,140.59704989057133
655,8/9/2022,142.509995,-0.036515514,0.000818419,0.000724069,145.66866352119473,143.54300105960198,138.34717260143526
656,8/10/2022,146.990005,0.030952454,0.000818563,0.000770149,140.43814466214084,138.3999998597061,133.387175374622
657,8/11/2022,147.830002,0.005698387,0.000817354,0.00077765,144.85804642744935,142.7520878414557,137.5680059959022
658,8/12/2022,151.289993,0.0231355,0.00081687,0.000811628,145.6818518614257,143.57055073503952,138.40017398892044
659,8/15/2022,152.130005,0.005536973,0.000815664,0.000818799,149.09128754380777,146.9270845411676,141.6147519618592
660,8/16/2022,150.029999,-0.013900184,0.000814756,0.000796497,149.92524300879018,147.74058481432144,142.40059343446617
661,8/17/2022,148.529999,-0.010048316,0.000813701,0.00078009,147.85860800984418,145.7203450370042,140.46061169710887
662,8/18/2022,151.380005,0.019006314,0.000812973,0.000807622,146.38258276071318,144.25751594354847,139.04088771535777
663,8/19/2022,147.600006,-0.025287312,0.000812772,0.000768264,149.18417155234158,147.02769529383554,141.70199734759302
664,8/22/2022,141.610001,-0.041429146,0.000814226,0.000704713,145.46787497531548,143.35277201605714,138.20269158943375
665,8/23/2022,140.720001,-0.0063047,0.000813075,0.000694173,139.5531987365144,137.53137059859617,132.5430303727452
666,8/24/2022,141.309998,0.004183937,0.000811873,0.000699413,138.67453456029602,136.6632556909349,131.7306596273786
667,8/25/2022,146.25,0.034361442,0.000812352,0.000749881,139.25623134784286,137.24030522109462,132.28690434130397
668,8/26/2022,138.380005,-0.055313926,0.000815834,0.000665953,144.1302423251634,142.04010525202182,136.94103776579635
669,8/29/2022,137.080002,-0.009438849,0.000814767,0.000650848,136.3538892201281,134.37468569908287,129.53237412536157
670,8/30/2022,134.410004,-0.019669852,0.000814166,0.000620519,135.0767776540642,133.12050321000612,128.3051330837006
671,8/31/2022,132.270004,-0.016049542,0.000813366,0.000595675,132.45183901884678,130.5262493801506,125.81389866987125
672,9/1/2022,129.919998,-0.017926457,0.000812666,0.000568113,130.33058785765283,128.44339038023793,123.80528665665668
673,9/2/2022,128.479996,-0.011145642,0.000811662,0.000550707,128.0110987865331,126.15091678246792,121.60572651237634
674,9/6/2022,126.669998,-0.014187955,0.000810779,0.00052884,126.58927054556018,124.75742665501811,120.25995489094788
675,9/7/2022,128.600006,0.015121595,0.000809893,0.000550459,124.80942227071141,123.00446970473857,118.58334915957572
676,9/8/2022,128.850006,0.001942125,0.000808698,0.000552517,126.71763387481948,124.87898111995794,120.40633889320952
677,9/9/2022,132.050003,0.024531678,0.000808352,0.000587937,126.96956107487323,125.13196501301873,120.63220370137721
678,9/12/2022,133.0,0.007168467,0.000807223,0.000597643,130.12196910707166,128.2443578478469,123.622116426016
679,9/13/2022,124.93,-0.062595548,0.000811907,0.000504575,131.06000300832025,129.1566741461607,124.53889911689126
680,9/14/2022,127.529999,0.020598043,0.000811306,0.000534124,123.07864121949547,121.3006368430957,116.92665122735548
681,9/15/2022,124.980003,-0.020197875,0.000810745,0.000503681,125.65402193734916,123.83140878577896,119.38108974979069
682,9/16/2022,124.949997,-0.000240115,0.000809557,0.00050259,123.14219806411604,121.35490670594652,116.97283956239473
683,9/19/2022,126.650002,0.013513759,0.000808619,0.00052164,123.10755693658155,121.32915717988729,116.9647831808824
684,9/20/2022,124.769997,-0.014955374,0.000807786,0.000499013,124.80530328893298,122.99293690462083,118.5674340522641
685,9/21/2022,124.620003,-0.001202887,0.000806611,0.000496528,122.93437867401373,121.16111410720444,116.78795249001814
686,9/22/2022,123.68,-0.007571546,0.00080553,0.000484767,122.79132603894722,121.01008575728223,116.65483122487933
687,9/23/2022,121.190002,-0.020338006,0.000804988,0.000454458,121.86340568361965,120.10019183465555,115.79918985349384
688,9/26/2022,119.739998,-0.01203687,0.000804044,0.000436302,119.40584996921591,117.6828948712841,113.45601838712605
689,9/27/2022,120.339996,0.004998328,0.000802908,0.000442923,117.9800831525819,116.27881179775909,112.10069117769618
690,9/28/2022,118.93,-0.011785952,0.00080196,0.0004252,118.56871735079726,116.86214778243702,112.68296452950933
691,9/29/2022,114.839996,-0.034995264,0.000802613,0.00037394,117.18486200284491,115.50019047033315,111.37561877385458
692,9/30/2022,112.980003,-0.016328982,0.000801856,0.000349803,113.13856787625113,111.50868673169148,107.51234136794662
693,10/3/2022,117.220001,0.036841681,0.000802617,0.000402461,111.30788870161821,109.70865310214323,105.76916789123368
694,10/4/2022,122.370003,0.042996747,0.000804071,0.000463836,115.49447827523632,113.83327337546005,109.77329459611047
695,10/5/2022,124.889999,0.020384075,0.000803484,0.000492498,120.56849289634405,118.83063319773669,114.5546631993422
696,10/6/2022,125.279999,0.003117882,0.00080234,0.00049627,123.04901025923914,121.2826926418621,116.92811729800104
697,10/7/2022,120.910004,-0.035504724,0.000803046,0.000444619,123.43560992703125,121.6559128740788,117.31486454037828
698,10/10/2022,114.599998,-0.053598713,0.000806074,0.000367193,119.13692069743455,117.41505230988155,113.19240446320765
699,10/11/2022,110.029999,-0.04069474,0.000807329,0.000308449,112.89433409502176,111.25945972425995,107.24639960815483
700,10/12/2022,108.639999,-0.012713392,0.000806418,0.000289846,108.38987274418622,106.82348341441315,102.97482362836845
701,10/13/2022,112.860001,0.038108467,0.000807305,0.000343796,107.025013915798,105.48099014345796,101.69293529584367
702,10/14/2022,109.949997,-0.026122432,0.000807151,0.000306095,111.18693569053445,109.5791500770404,105.63205475021975
703,10/17/2022,111.589996,0.014805715,0.000806301,0.00032672,108.31890661109536,106.7536973793132,102.90089027764836
704,10/18/2022,111.209999,-0.003411108,0.000805176,0.000321411,109.93555686805097,108.35089558973345,104.44292016615756
705,10/19/2022,112.849998,0.014639189,0.000804324,0.00034172,109.56412792457856,107.98757181883333,104.1100549618482
706,10/20/2022,111.980003,-0.007739175,0.000803277,0.000330274,111.17465664853117,109.5732061510628,105.6261850248672
707,10/21/2022,115.739998,0.033025968,0.000803651,0.000376519,110.31348941340855,108.72794308639743,104.82124757225293
708,10/24/2022,116.379997,0.005514395,0.000802553,0.000383776,114.02843077613646,112.38534417397075,108.33813647269585
709,10/25/2022,119.169998,0.023690355,0.000802186,0.000416649,114.66302479991792,113.01009257913283,108.97627827507654
710,10/26/2022,118.110001,-0.008934626,0.000801179,0.000403478,117.41929852508032,115.72961052937019,111.58279397735839
711,10/27/2022,114.699997,-0.029296404,0.000801291,0.000361706,116.37611523017401,114.6987051198102,110.57254167755592
712,10/28/2022,119.209999,0.038566637,0.000802213,0.000415364,113.00175228007919,111.38211265823124,107.41390615622987
713,10/31/2022,117.660004,-0.013087492,0.000801343,0.000396426,117.45058820851317,115.7629356405455,111.60387875374647
714,11/1/2022,117.330002,-0.002808649,0.000800235,0.000391937,115.92162676862085,114.25579163642769,110.15050856421267
715,11/2/2022,112.5,-0.042037273,0.000801631,0.000332596,115.60334378424619,113.9397974720327,109.8507705603223
716,11/3/2022,103.879997,-0.079716864,0.000809448,0.000220795,110.83627384136919,109.23912116819606,105.31434637706428
717,11/4/2022,106.690002,0.026691094,0.000809295,0.000257713,102.32166338179317,100.83716103887899,97.21429253761525
718,11/7/2022,110.089996,0.031370725,0.000809514,0.000301046,105.09171154192244,103.56924746399932,99.83673920278126
719,11/8/2022,112.540001,0.022010546,0.000809043,0.00033124,108.44735137350591,106.87230110754402,103.00200463326408
720,11/9/2022,110.43,-0.018926887,0.000808434,0.000304493,110.87043497994132,109.27103288433935,105.31809943027714
721,11/10/2022,120.68,0.088760578,0.00081815,0.000427178,108.78553380795034,107.21382358381909,103.35243221117244
722,11/11/2022,121.43,0.006195551,0.000817062,0.000435167,118.88428222612423,117.16023340911539,112.90525464112362
723,11/14/2022,120.800003,-0.005201655,0.000815976,0.000427371,119.62857431810947,117.88319256080912,113.60617179864609
724,11/15/2022,126.019997,0.04230429,0.000817268,0.000485212,119.00853063578029,117.27604753604412,113.05050806397722
725,11/16/2022,120.730003,-0.042883929,0.000818731,0.000425392,124.15008705166345,122.35036610403102,117.91472235819894
726,11/17/2022,122.860001,0.017488832,0.000818004,0.000448896,118.93192861733989,117.20549714176914,112.94685317163926
727,11/18/2022,123.849998,0.008025636,0.000816958,0.000459318,121.03231831536071,119.27491879599815,114.97305110758303
728,11/21/2022,120.199997,-0.029914143,0.000817101,0.000417596,122.00631169050769,120.23061942967618,115.86431055711272
729,11/22/2022,123.650002,0.028298013,0.000817045,0.000455841,118.41921089493225,116.69948080762151,112.48087520301667
730,11/23/2022,125.150002,0.012058024,0.00081611,0.000471734,121.81252248428346,120.04352645473814,115.69782814516351
731,11/25/2022,123.449997,-0.013676842,0.000815267,0.000452379,123.29731322382261,121.50712271200887,117.10844336780653
732,11/28/2022,119.540001,-0.03218514,0.000815607,0.000407792,121.61372705605912,119.8459287117355,115.51715983153284
733,11/29/2022,118.379997,-0.009751288,0.000814635,0.000393933,117.76034297266185,116.04694770311296,111.8424346546063
734,11/30/2022,126.489998,0.066263474,0.000819428,0.000483673,116.61638980068645,114.92661696715844,110.76688428980181
735,12/1/2022,126.809998,0.00252665,0.000818319,0.000486453,124.61424089800173,122.80515862782056,118.33560337389414
736,12/2/2022,125.660004,-0.009110009,0.000817332,0.000473414,124.93224775748631,123.1134101902325,118.65878931897235
737,12/5/2022,123.300003,-0.018959444,0.000816734,0.000447046,123.79478958427147,121.99499632629129,117.5846224599311
738,12/6/2022,119.779999,-0.028963716,0.000816798,0.000407195,121.48005577047984,119.70922189470933,115.3763240395578
739,12/7/2022,118.209999,-0.013194023,0.000815943,0.00038879,117.9983027653636,116.28510722644522,112.05738764959675
740,12/8/2022,121.75,0.029507067,0.000815985,0.000428139,116.45190822741831,114.75443090995998,110.62693253339306
741,12/9/2022,119.050003,-0.022426164,0.000815587,0.000397296,119.94287463216601,118.20057489509591,113.91337309397187
742,12/12/2022,121.209999,0.017980972,0.000814904,0.000420994,117.28276066576586,115.57709098064794,111.39268481579008
743,12/13/2022,123.489998,0.018635595,0.000814253,0.000445509,119.41466390073795,117.67317365806717,113.42362422461068
744,12/14/2022,121.709999,-0.014519007,0.00081346,0.000425395,121.65898869489138,119.89713832343759,115.57884760087806
745,12/15/2022,116.639999,-0.042548898,0.000814843,0.000367712,119.91168488466435,118.16379636744364,113.88048500452918
746,12/16/2022,114.529999,-0.018255471,0.000814215,0.000342747,114.89587689314799,113.23166249217141,109.13676380532752
747,12/19/2022,112.610001,-0.016906258,0.000813523,0.000319656,112.82252250965477,111.18412909660061,107.15667730509081
748,12/20/2022,112.099998,-0.004539218,0.000812467,0.000313161,110.92722809903395,109.31538024474034,105.38356126243535
749,12/21/2022,114.589996,0.021969193,0.000812008,0.000342074,110.42221812024688,108.82770104488799,104.88508884430645
750,12/22/2022,110.68,-0.034717351,0.000812562,0.000295328,112.88409976578521,111.25165032182387,107.22964530106978
751,12/23/2022,110.839996,0.001444529,0.000811481,0.000296858,109.01996380449808,107.44084629808567,103.57465058861006
752,12/27/2022,109.459999,-0.012528507,0.000810621,0.000279803,109.18433531510205,107.60560565033784,103.73240572890695
753,12/28/2022,106.970001,-0.023010746,0.000810264,0.000248873,107.82998504237796,106.2616810778634,102.43645389479491
754,12/29/2022,109.839996,0.026476294,0.0008101,0.000283657,105.36632405067978,103.84023937227671,100.10727190909408
755,12/30/2022,109.940002,0.000910056,0.000809028,0.000284487,108.19862404682507,106.63543339686551,102.79372063096021
756,1/3/2023,107.199997,-0.02523856,0.000808818,0.000250726,108.29607582295183,106.72549353222908,102.87522593638357
757,1/4/2023,111.529999,0.039597383,0.000809792,0.000302703,105.59822699792163,104.0734788631748,100.32939417214475
758,1/5/2023,109.400002,-0.019282696,0.000809229,0.000276865,109.866037583032,108.27733973340494,104.38026413515642
759,1/6/2023,115.339996,0.052873345,0.000811803,0.000346162,107.77108868918724,106.21828629352386,102.37239304369965
760,1/9/2023,114.610001,-0.006349184,0.000810794,0.000337352,113.62217236292001,111.97787515555865,107.93285335649594
761,1/10/2023,116.910004,0.019869373,0.000810229,0.000363019,112.9014362340381,111.26668327011191,107.2605865053738
