,Date,AXP,PDR,VAR,AVG,VAR70,VAR85,VAR99
511,1/11/2022,175.380005,0.009395119,0.000932765,0.000649441,170.98876948912184,168.33487765812947,161.834146243231
512,1/12/2022,174.470001,-0.005202264,0.00093101,0.000638012,172.6264351752106,169.9482974151835,163.380515580778
513,1/13/2022,173.289993,-0.006786362,0.000929302,0.000623539,171.72283535003794,169.05426409480341,162.53693056478036
514,1/14/2022,168.399994,-0.028624385,0.000929156,0.000566637,170.56548483402943,167.931965790462,161.46731129408192
515,1/18/2022,166.169998,-0.013330718,0.000927726,0.000539652,165.7367349633415,163.1781027558077,156.88649602374056
516,1/19/2022,161.389999,-0.029187559,0.000927637,0.000482041,163.55526878909393,161.02469930343676,154.81376465335634
517,1/20/2022,160.919998,-0.002916455,0.000925865,0.000475467,158.84165408898156,156.3928083250888,150.34015087635296
518,1/21/2022,158.740005,-0.013639659,0.000924462,0.000448218,158.37803000439195,155.94290729122312,149.92205244707085
519,1/24/2022,158.929993,0.001196135,0.000922681,0.000449659,156.24139755145484,153.82172814345256,147.91529758204967
520,1/25/2022,173.110001,0.085463427,0.000934779,0.000613147,156.42373049347222,154.01062977533888,148.0799056068381
521,1/26/2022,175.320007,0.012685679,0.000933264,0.000636319,170.3779560993827,167.7332644903417,161.23092128676277
522,1/27/2022,171.899994,-0.019700038,0.000932267,0.00059736,172.56623813417588,169.8802710161208,163.3157185807991
523,1/28/2022,177.059998,0.029575769,0.000932087,0.000652769,169.1800494118714,166.5640553788915,160.1258136402894
524,1/31/2022,179.820007,0.015467743,0.000930726,0.000681041,174.28654385538596,171.59006360407875,164.97209787933235
525,2/1/2022,183.539993,0.0204762,0.000929698,0.000718746,177.00909910442007,174.25369795623573,167.54661146651554
526,2/2/2022,184.160004,0.003372377,0.000927944,0.000723791,180.6776776635049,177.8791031237496,171.0013153124045
527,2/3/2022,184.039993,-0.000651879,0.000926187,0.000721181,181.28075906187425,178.46814004316073,171.59923161157053
528,2/4/2022,185.850006,0.009786842,0.000924588,0.000738351,181.1986834567637,178.37851631444389,171.47728246749347
529,2/7/2022,187.869995,0.010810279,0.000923032,0.00075739,182.95453317675106,180.124174534044,173.1956054521127
530,2/8/2022,194.0,0.032107951,0.000923141,0.000816542,184.95420236608732,182.0975833095308,175.10845600410784
531,2/9/2022,196.399994,0.012295206,0.00092165,0.000838159,191.00169229315713,188.04933124229814,180.8255550110052
532,2/10/2022,195.509995,-0.004541862,0.000919972,0.000828047,193.37021340967485,190.38753876101742,183.09142330959745
533,2/11/2022,191.809998,-0.019106215,0.00091899,0.000790646,192.4927482656869,189.52987300609524,182.26704764030728
534,2/14/2022,192.350006,0.002811372,0.000917277,0.000794431,188.8635946239731,185.9468470960113,178.77469446619347
535,2/15/2022,197.979996,0.028849335,0.000917031,0.00084687,189.37738375098934,186.4705579009458,179.2890159290228
536,2/16/2022,198.380005,0.002018413,0.000915323,0.000849055,194.93022463585626,191.93183144151595,184.5827215450191
537,2/17/2022,195.710007,-0.013550401,0.000914003,0.000822241,195.33374418981242,192.31364371413176,184.9766356607302
538,2/18/2022,194.880005,-0.004249997,0.000912352,0.000812813,192.70719379683928,189.74513197558267,182.50110942719786
539,2/22/2022,192.440002,-0.012599583,0.000910993,0.000787929,191.89161248192644,188.94735040762285,181.74234961210865
540,2/23/2022,188.949997,-0.018302013,0.000909979,0.000752577,189.47692228571228,186.57615534217098,179.46339268005036
541,2/24/2022,188.350006,-0.003180448,0.000908326,0.000745307,186.03935559716584,183.188833207477,176.20766137015704
542,2/25/2022,193.710007,0.028060265,0.000908024,0.000795704,185.44422336527037,182.59582295926253,175.6550219351011
543,2/28/2022,194.539993,0.00427553,0.000906374,0.000802112,190.73689939085133,187.81907362426844,180.66019405764598
544,3/1/2022,178.059998,-0.088517201,0.000919346,0.000637923,191.56338894043375,188.63259012614463,181.44441090890416
545,3/2/2022,180.309998,0.01255702,0.00091792,0.000659792,175.27462341338904,172.57557518862797,165.9210965367562
546,3/3/2022,179.889999,-0.002332033,0.000916255,0.000654313,177.51319540499864,174.78238247236453,168.0837578806948
547,3/4/2022,172.949997,-0.039343029,0.000917499,0.000581192,177.0911721717985,174.3724575436811,167.66886207194102
548,3/7/2022,159.130005,-0.083281008,0.000928635,0.000428158,170.24278996896854,167.62828275871775,161.21839820066342
549,3/8/2022,160.050003,0.005764776,0.000926995,0.000437879,156.58687580422423,154.16456169484357,148.22948928919473
550,3/9/2022,168.649994,0.052339241,0.000930199,0.000532245,157.50840293054733,155.0720795817601,149.10661399553618
551,3/10/2022,169.600006,0.005617233,0.000928557,0.000541474,165.9834254632873,163.41877310177418,157.09011124245603
552,3/11/2022,167.899994,-0.01007423,0.000927079,0.000522242,166.93728172524052,164.34642216665864,158.01119354291313
553,3/14/2022,172.789993,0.028708415,0.000926837,0.000573212,165.25860904199521,162.7080052926269,156.47390041339068
554,3/15/2022,176.039993,0.018634258,0.000925751,0.000605813,170.0862309892503,167.45478412162004,161.02398551140686
555,3/16/2022,180.610001,0.025628814,0.000925209,0.0006509,173.2700772451188,170.60205562896826,164.01810317403297
556,3/17/2022,186.970001,0.034608166,0.000925616,0.000711974,177.7745975715874,175.02808406987515,168.29670773153197
557,3/18/2022,190.720001,0.019858208,0.000924611,0.000746348,184.05652597127988,181.21444016379567,174.23159776204062
558,3/21/2022,189.089996,-0.008583318,0.000923109,0.000729628,187.75697413360203,184.8580816499375,177.7140922839321
559,3/22/2022,191.330002,0.011776625,0.000921676,0.00074939,186.1516420838285,183.28361931487677,176.23788471685143
560,3/23/2022,186.020004,-0.02814548,0.000921518,0.000697792,188.36140338954993,185.4443091177224,178.3234515819874
561,3/24/2022,188.889999,0.015310613,0.000920256,0.00072384,183.1179891661014,180.3018448864758,173.35542025489093
562,3/25/2022,190.279999,0.007331837,0.000918696,0.000735598,185.96134602873929,183.09926827006382,176.05046130648978
563,3/28/2022,189.699997,-0.003052805,0.00091709,0.000728869,187.32741951826267,184.43527876495216,177.39713357766266
564,3/29/2022,190.940002,0.006515392,0.000915523,0.000739129,186.7685746941822,183.89886953495306,176.85947039784276
565,3/30/2022,189.759995,-0.006199164,0.000913987,0.000726848,187.9793142355651,185.08151968289718,178.00245560157597
566,3/31/2022,187.0,-0.014651473,0.00091279,0.000699678,186.84141736847354,183.9685485581584,176.919223919669
567,4/1/2022,187.169998,0.000908667,0.00091118,0.000700047,184.12764368026583,181.28764682704846,174.32820431168062
568,4/4/2022,187.660004,0.002614552,0.000909582,0.000703417,184.268164619628,181.45272084594995,174.5425289230078
569,4/5/2022,185.399994,-0.012116215,0.000908272,0.000680887,184.75510045948766,181.9326665497298,174.9865017599522
570,4/6/2022,183.710007,-0.009157155,0.000906848,0.000663628,182.54057844582434,179.7377029552381,172.88634864782426
571,4/7/2022,182.389999,-0.007211219,0.000905368,0.000649836,180.8682757555388,178.09808380622172,171.29819501113894
572,4/8/2022,183.699997,0.00715673,0.000903859,0.000661212,179.57287444710659,176.8267709863234,170.10557213287439
573,4/11/2022,177.570007,-0.033939039,0.000904368,0.000600828,180.86540886593565,178.11293182383423,171.36685587245984
574,4/12/2022,175.539993,-0.01149804,0.000903047,0.000579749,174.82075029119756,172.1435665702105,165.5839892518687
575,4/13/2022,179.589996,0.022809555,0.000902334,0.00061841,172.8128428408126,170.17437221351344,163.72477907398735
576,4/14/2022,181.160004,0.008704188,0.000900881,0.000632448,176.8153553321245,174.12024445753337,167.48382078233567
577,4/18/2022,184.479996,0.018160394,0.000899851,0.000662826,178.36265340044466,175.64364426155598,168.97087022341475
578,4/19/2022,187.169998,0.014476249,0.000898624,0.000686724,181.6279827641194,178.84965157157382,172.09090541225314
579,4/20/2022,188.460007,0.006868536,0.000897137,0.000697401,184.30423960650236,181.49558249848948,174.63750858114054
580,4/21/2022,185.740005,-0.014537947,0.00089599,0.000671133,185.56161284848196,182.73286010481476,175.7720551214259
581,4/22/2022,180.539993,-0.028395552,0.0008959,0.000621104,182.88874069433007,180.10781408857497,173.30191007099071
582,4/25/2022,184.100006,0.0195268,0.000894973,0.000653588,177.74811438414707,175.04342043904876,168.39593878644692
583,4/26/2022,178.649994,-0.03005057,0.000895053,0.000600923,181.27992370784727,178.51448736925687,171.75265484979766
584,4/27/2022,177.630005,-0.005725788,0.000893588,0.000590089,175.89590812827782,173.23240599019923,166.66522763912843
585,4/28/2022,181.979996,0.024194006,0.000893012,0.000630438,174.87744498614276,172.21490904327507,165.70639857992265
586,4/29/2022,174.710007,-0.040769272,0.000894408,0.00055979,179.1792235466913,176.46227271086718,169.8023416387262
587,5/2/2022,171.619995,-0.017844795,0.00089346,0.000528436,171.99974433045338,169.39253463148026,162.95360186733674
588,5/3/2022,172.110001,0.002851112,0.00089195,0.000532386,168.96753147029855,166.4075047816204,160.13619399167436
589,5/4/2022,177.820007,0.032638029,0.000892182,0.000586895,169.46037376002934,166.8921744735955,160.5833982756519
590,5/5/2022,171.009995,-0.039049837,0.000893328,0.000519714,175.07426926806295,172.41406722363158,165.92949158148744
591,5/6/2022,167.149994,-0.022830428,0.000892738,0.000480205,168.37218537402973,165.81724437560393,159.53116702552074
592,5/9/2022,161.020004,-0.037362971,0.000893645,0.00041628,164.56448768527562,162.0777637480535,155.9603280084891
593,5/10/2022,161.830002,0.005017808,0.000892174,0.00042404,158.51351855314368,156.09996067402773,150.2066552934225
594,5/11/2022,159.389999,-0.015192391,0.000891081,0.00039775,159.31382370457158,156.89184710962093,150.95658061296768
595,5/12/2022,153.270004,-0.039152925,0.000892208,0.000331278,156.90417270777834,154.529889192472,148.68348014823107
596,5/13/2022,158.75,0.03512954,0.00089274,0.000389664,150.8749609408483,148.57576302299609,142.97628290585405
597,5/16/2022,156.429993,-0.014722057,0.000891626,0.000364352,156.26664545054322,153.9032909736207,148.11169710827463
598,5/17/2022,161.850006,0.034061437,0.000892031,0.000420701,153.98644476488127,151.6427025626137,145.9170317491777
599,5/18/2022,156.100006,-0.036173151,0.000892774,0.00035961,159.32961642532183,156.9090795437075,150.9886373378819
600,5/19/2022,154.0,-0.013544264,0.000891607,0.000336436,153.66140712676287,151.33742271898015,145.6148789886128
601,5/20/2022,153.240005,-0.00494725,0.00089017,0.000327645,151.5867879375929,149.28854201205948,143.67776457086833
602,5/23/2022,159.039993,0.037150346,0.00089094,0.000388812,150.83140283695062,148.54300470101356,142.93261967145352
603,5/24/2022,155.630005,-0.021674272,0.000890268,0.000352223,156.57255873986836,154.2014390630107,148.37953585088107
604,5/25/2022,160.509995,0.030874787,0.000890334,0.000402757,153.20851015394882,150.8828686991523,145.19431413543552
605,5/26/2022,165.369995,0.029829143,0.000890292,0.000451396,158.0003770341001,155.60672085119955,149.73803531004282
606,5/27/2022,169.600006,0.025257401,0.000889836,0.00049233,162.79514762999676,160.32634551193502,154.25375547845954
607,5/31/2022,168.820007,-0.004609659,0.000888413,0.000483925,166.9793145866956,164.45589998054442,158.2355902133292
608,6/1/2022,165.759995,-0.018292171,0.000887531,0.000453043,166.21489388841394,163.69407859664008,157.52599651707723
609,6/2/2022,169.139999,0.02018584,0.000886712,0.000485445,163.18719482268864,160.72258458893913,154.6671869016156
610,6/3/2022,166.830002,-0.013751427,0.00088559,0.000462106,166.52771278925545,164.00110157040945,157.81918822718416
611,6/6/2022,167.020004,0.001138248,0.000884141,0.000463213,164.25361505535665,161.78397859138965,155.70339569622618
612,6/7/2022,168.690002,0.009949133,0.000882843,0.000478712,164.44015018434976,161.95138215886956,155.87372695048396
613,6/8/2022,165.960007,-0.016315885,0.000881862,0.000451315,166.09625826076874,163.583342732391,157.4215259500331
614,6/9/2022,160.979996,-0.030466729,0.000881981,0.00040096,163.39386765976562,160.93338199310276,154.8989423816515
615,6/10/2022,154.419998,-0.041603959,0.000883411,0.000332659,158.48549791563585,156.0943403275254,150.21387277200134
616,6/13/2022,146.289993,-0.054085245,0.000886776,0.000244318,152.0112016970772,149.72047855908238,144.06791018495818
617,6/14/2022,144.600006,-0.011619554,0.000885567,0.00022509,144.00703526635823,141.81336765314552,136.49241475554368
618,6/15/2022,146.220001,0.011140992,0.000884326,0.000242753,142.33025115696762,140.17002716551127,134.91643272571437
619,6/16/2022,137.5,-0.061488427,0.000889044,0.000143026,143.9290571730172,141.75117108500098,136.39311641715688
620,6/17/2022,144.179993,0.047438553,0.000891212,0.000219309,135.33748641837963,133.28222066977813,128.257615749634
621,6/21/2022,144.759995,0.004014694,0.0008898,0.000225421,141.90548326967357,139.750802490017,134.4616172053533
622,6/22/2022,144.389999,-0.002559199,0.000888382,0.000220944,142.47719309716754,140.31982715251903,135.0414298459767
623,6/23/2022,141.649994,-0.019158781,0.000887558,0.000189837,142.11261003559616,139.9587837607252,134.68874686332524
624,6/24/2022,146.149994,0.031274267,0.000887681,0.000239652,139.41785333601166,137.31439411836052,132.14480696980092
625,6/27/2022,144.289993,-0.012808336,0.000886533,0.000218775,143.85132747824272,141.67165007141722,136.34038748242938
626,6/28/2022,142.190002,-0.014660909,0.00088547,0.000195006,142.0313684737323,139.8836081917035,134.60096862143678
627,6/29/2022,139.470001,-0.019314674,0.000884664,0.00016389,139.95957719583936,137.8450078574905,132.6499181705036
628,6/30/2022,138.619995,-0.006113191,0.000883318,0.000153894,137.26630081649623,135.19531546085278,130.10115495321745
629,7/1/2022,140.399994,0.012759108,0.000882166,0.000173934,136.4327564573836,134.37243321222923,129.3188043497216
630,7/5/2022,139.649994,-0.005356199,0.000880814,0.000165156,138.19541999800848,136.11396396361482,130.9915517778684
631,7/6/2022,138.149994,-0.010799241,0.000879608,0.00014778,137.4477108173762,135.37605739927992,130.30157091830222
632,7/7/2022,141.029999,0.020632619,0.000878879,0.000180193,135.9763987432624,133.92913457711464,128.90028847266132
633,7/8/2022,141.759995,0.005162825,0.00087753,0.000188064,138.8187658760776,136.73029017289082,131.58347962205633
634,7/11/2022,140.580002,-0.008358716,0.000876261,0.000174584,139.53837954034537,137.43995566544683,132.28761856694138
635,7/12/2022,139.179993,-0.010008727,0.000875044,0.000158547,138.38233772128757,136.30021911627452,131.18259255310005
636,7/13/2022,139.399994,0.001579446,0.000873671,0.000160781,136.9974911667824,134.93792684756443,129.88889715916656
637,7/14/2022,136.479996,-0.021169401,0.000873013,0.000127296,137.2177440478206,135.1519373491899,130.09609872892412
638,7/15/2022,142.479996,0.043023556,0.000874524,0.000194531,134.34270536166446,132.3231841399207,127.36749697330879
639,7/18/2022,142.330002,-0.001053292,0.000873158,0.000192578,140.24913540955134,138.14780751183054,132.98132080883457
640,7/19/2022,147.779999,0.037576355,0.000873974,0.000250991,140.11412855489394,138.0108973009495,132.85157752072647
641,7/20/2022,148.929993,0.007751675,0.000872698,0.000262692,145.48394470663246,143.29672381968348,137.93044398472153
642,7/21/2022,150.179993,0.008358178,0.000871441,0.000275302,146.6202597893486,144.41776012054737,138.99198356283966
643,7/22/2022,153.009995,0.018668718,0.000870611,0.000303908,147.84949475370257,145.63651250764084,140.18284085009827
644,7/25/2022,153.789993,0.005084744,0.000869294,0.000311331,150.6353547481897,148.3824548711144,142.83484707631104
645,7/26/2022,149.830002,-0.026086659,0.000869025,0.000270404,151.41712629327253,149.1467275472479,143.58189825481455
646,7/27/2022,151.630005,0.011942044,0.000867891,0.000288472,147.50099524876225,145.29076270461115,139.8885047679321
647,7/28/2022,152.139999,0.003357767,0.000866564,0.000293215,149.29121780737418,147.05487019323428,141.5508776740209
648,7/29/2022,154.020004,0.012281347,0.000865448,0.000311716,149.79030141533502,147.54634489224605,142.06147462174937
649,8/1/2022,153.330002,-0.004490016,0.00086415,0.000304317,151.649114620237,149.38150523070078,143.84542928177584
650,8/2/2022,151.600006,-0.011346962,0.000863029,0.000286392,150.96391889797437,148.71697551858065,143.17231953727006
651,8/3/2022,155.429993,0.024949912,0.000862636,0.000324278,149.26418764244374,147.04292835221452,141.5894645879037
652,8/4/2022,156.869995,0.009221981,0.000861435,0.000337924,153.03092597821453,150.74510054868782,145.1399830257026
653,8/5/2022,157.509995,0.004071512,0.000860137,0.000343642,154.45127746623743,152.1499184391563,146.53372305108547
654,8/8/2022,157.279999,-0.001461267,0.000858826,0.000340882,155.10926160355768,152.78386309308758,147.1060068899048
655,8/9/2022,158.800003,0.009617918,0.000857646,0.000355046,154.867798317964,152.55792552671113,146.8925791021851
656,8/10/2022,162.440002,0.022663147,0.000857097,0.000389052,156.3711405349672,154.04544688648122,148.31403388456394
657,8/11/2022,162.990005,0.003380165,0.000855806,0.000393605,159.95816103862563,157.57948925098614,151.7455996994287
658,8/12/2022,165.839996,0.017334564,0.00085494,0.000419351,160.50979431105145,158.11726779714505,152.26494084229614
659,8/15/2022,165.399994,-0.002656698,0.000853657,0.000414683,163.3184713129709,160.89625466713534,154.95010902776534
660,8/16/2022,165.350006,-0.000302271,0.000852365,0.000413597,162.87761646590397,160.4524026178042,154.50411594920845
661,8/17/2022,163.899994,-0.008808027,0.000851204,0.000399646,162.83236811004954,160.41543604729875,154.46347574004508
662,8/18/2022,164.649994,0.004565523,0.000849944,0.000405938,161.40539588681654,159.01055467843207,153.1355470435981
663,8/19/2022,162.240005,-0.014745221,0.000849008,0.000383086,162.15447099833563,159.76479581484296,153.86278616936022
664,8/22/2022,157.699997,-0.028382276,0.000848974,0.000339765,159.7797037581348,157.40979742703652,151.5991486887152
665,8/23/2022,157.330002,-0.002348952,0.000847708,0.000335722,155.29895277985676,152.99597147007452,147.3382038817143
666,8/24/2022,159.130005,0.011375987,0.000846618,0.000352298,154.92499143512626,152.63622137417917,147.01089989042478
667,8/25/2022,162.229996,0.019293547,0.000845885,0.000380696,156.69618551945015,154.37849796698373,148.6931935031785
668,8/26/2022,157.309998,-0.030796689,0.000846072,0.000334023,159.77161605212046,157.40107234815758,151.5802590458096
669,8/29/2022,154.539993,-0.017765451,0.000845296,0.000306969,154.91547080486137,152.62939964546547,147.00740031543833
670,8/30/2022,154.660004,0.000776268,0.000844035,0.000307669,152.18153620093562,149.93290570101678,144.40516777648244
671,8/31/2022,152.0,-0.017348664,0.000843241,0.000281356,152.30294353623006,150.0539475828216,144.54132195168637
672,9/1/2022,151.110001,-0.005872466,0.000842042,0.000272198,149.6896751772984,147.48324966262805,142.08174439301797
673,9/2/2022,149.789993,-0.008773789,0.000840913,0.000258757,148.79582174200644,146.60658166512184,141.2250818253069
674,9/6/2022,148.600006,-0.007976094,0.000839766,0.000246539,147.51459411223559,145.34259094082026,139.99608948431998
675,9/7/2022,152.25,0.024265734,0.000839375,0.000282123,146.3292881635696,144.16916664823503,138.88669873634626
676,9/8/2022,153.520004,0.008306971,0.000838228,0.000293994,149.93424254982182,147.72766169933703,142.3168277682101
677,9/9/2022,158.440002,0.031545108,0.000838431,0.000340155,151.18402797847955,148.9574849601291,143.48484078291114
678,9/12/2022,162.449997,0.024994258,0.000838089,0.000376518,156.04169831363882,153.74550913201207,148.1110764815221
679,9/13/2022,155.350006,-0.044689569,0.000839842,0.000310147,159.99831504977752,157.6452032313899,151.869764051996
680,9/14/2022,156.300003,0.006096582,0.000838656,0.000318657,152.98555459617742,150.73319805730767,145.2112391271928
681,9/15/2022,156.130005,-0.001088231,0.000837427,0.000316591,153.92257054356355,151.66640355249575,146.12099636303324
682,9/16/2022,153.080002,-0.019728352,0.000836787,0.000287199,153.76235105224222,151.50359545753702,145.9502594199189
683,9/19/2022,155.360001,0.014784337,0.00083587,0.000308425,150.75112761966668,148.53593719703704,143.1146784294377
684,9/20/2022,153.479996,-0.012174772,0.000834875,0.000290175,152.99290232038246,150.74679865187377,145.23245946722008
685,9/21/2022,148.710007,-0.031572092,0.000835136,0.00024366,151.15971659902726,148.93802453673916,143.4882087490707
686,9/22/2022,143.029999,-0.038943756,0.000836154,0.000186536,146.44571075983,144.2939858795945,139.02719796779704
687,9/23/2022,140.259995,-0.019556584,0.000835503,0.000157798,140.84618800331856,138.77435533664618,133.68845941424559
688,9/26/2022,137.449997,-0.020237615,0.000834893,0.000128153,138.11646919146767,136.07499541374295,131.10885973959373
689,9/27/2022,137.490005,0.000291031,0.000833681,0.00012839,135.3510541537868,133.37609527837577,128.48479393739746
690,9/28/2022,140.559998,0.022083206,0.00083317,0.000160208,135.3824991530945,133.38786964749394,128.49848579671092
691,9/29/2022,137.789993,-0.019903693,0.000832546,0.000131172,138.41714465447424,136.38734043125075,131.39945090303598
692,9/30/2022,134.910004,-0.021122817,0.000831995,0.000100458,135.68057402407763,133.69373468353442,128.79701884735456
693,10/3/2022,140.020004,0.037177379,0.000832775,0.00015396,132.8462739210013,130.89312179106787,126.1212784929538
694,10/4/2022,145.460007,0.038115885,0.000833649,0.000208661,137.8870850271164,135.8661150315972,130.8669550716106
695,10/5/2022,144.369995,-0.007521769,0.000832535,0.000197538,143.24453050046222,141.14245591040492,135.9708473279564
696,10/6/2022,142.380005,-0.013879839,0.000831623,0.000177312,142.1630991564198,140.07752126281514,134.9650934813262
697,10/7/2022,139.0,-0.024025642,0.00083127,0.000142587,140.20815407269743,138.15170644775012,133.08803465373927
698,10/10/2022,137.509995,-0.010777328,0.000830249,0.000126943,136.87561331834223,134.8677849886271,129.92801137133196
699,10/11/2022,137.350006,-0.001164149,0.000829064,0.000125095,135.40874131557274,133.429945776009,128.54640994055683
700,10/12/2022,136.740005,-0.004451107,0.000827909,0.000118558,135.25802473382126,133.2807556290057,128.40972658250354
701,10/13/2022,141.550003,0.034571684,0.000828419,0.000167707,134.6614490785421,132.68398559440118,127.83995320747748
702,10/14/2022,136.809998,-0.034059945,0.000828906,0.000118949,139.385662485774,137.35990840854856,132.36198925802023
703,10/17/2022,141.539993,0.033989226,0.000829356,0.000167129,134.720550642763,132.75602797261683,127.90174361462172
704,10/18/2022,145.990005,0.030955847,0.000829523,0.000210863,139.3836274855304,137.34738261996714,132.32986372896997
705,10/19/2022,143.970001,-0.013933209,0.000828629,0.0001908,143.7666219651385,141.65247532582862,136.4825782768733
706,10/20/2022,142.419998,-0.010824527,0.000827627,0.000175198,141.77933320796464,139.7082132689284,134.63157137334545
707,10/21/2022,140.039993,-0.016852378,0.000826866,0.000151114,140.24929769765416,138.19889941496362,133.14697412581955
708,10/24/2022,141.630005,0.011290012,0.000825873,0.000166847,137.90377002178488,135.888355175099,130.96341014193084
709,10/25/2022,147.020004,0.037350601,0.000826656,0.000219292,139.4652823792767,137.43449298002528,132.4616412824268
710,10/26/2022,146.880005,-0.000952698,0.000825493,0.000217641,144.79250216478383,142.67512321905755,137.48145547277966
711,10/27/2022,146.970001,0.00061253,0.000824333,0.000218197,144.6498086499782,142.538556298368,137.35661127746314
712,10/28/2022,150.440002,0.023335856,0.000823924,0.000250665,144.73444394064254,142.61412861253208,137.44041145723588
713,10/31/2022,148.449997,-0.013316166,0.000823027,0.000231637,148.17196123691434,146.0148572658093,140.70408901011118
714,11/1/2022,147.080002,-0.009271511,0.000822,0.000218328,146.2061761212295,144.07574986512245,138.83104430177235
715,11/2/2022,143.5,-0.024641635,0.000821714,0.000183558,144.85447062685796,142.7372207054817,137.55671840164038
716,11/3/2022,139.309998,-0.029633384,0.000821806,0.000141915,141.3274800604904,139.2624099288484,134.22606001779573
717,11/4/2022,144.720001,0.038099197,0.000822666,0.000194854,137.19813325464787,135.2027744886476,130.29418773786944
718,11/7/2022,146.979996,0.015495648,0.000821846,0.000216164,142.53309500202093,140.45275147561935,135.34658105690005
719,11/8/2022,150.199997,0.021671223,0.000821343,0.000246004,144.75988060068133,142.64834149763578,137.46284958095424
720,11/9/2022,145.860001,-0.029320455,0.000821414,0.00020494,147.9326838492247,145.77529208531917,140.48565547940612
721,11/10/2022,154.75,0.059163647,0.00082509,0.000286713,143.64640446885983,141.55722181283943,136.3889087628772
722,11/11/2022,154.889999,0.00090427,0.000823947,0.000287569,152.4199882289025,150.19947176221993,144.74759104056275
723,11/14/2022,154.130005,-0.004918747,0.000822845,0.000280368,152.5597158937809,150.33476649921985,144.87370479825026
724,11/15/2022,153.889999,-0.00155838,0.000821713,0.000277828,151.80920444436447,149.59646629143154,144.16442423420537
725,11/16/2022,152.570007,-0.008614502,0.000820689,0.000265563,151.5720862754526,149.36543749590092,143.951562044204
726,11/17/2022,150.639999,-0.012730675,0.000819791,0.000247661,150.27348076914444,148.07813514836886,142.7132960823399
727,11/18/2022,152.5,0.012271718,0.000818862,0.000264201,148.35979733511232,146.20650927549252,140.89148386847515
728,11/21/2022,152.809998,0.00203071,0.000817741,0.000266627,150.20175183536242,148.0149048134776,142.65505965108846
729,11/22/2022,154.580002,0.011516468,0.000816793,0.000282059,150.50560882335995,148.32266822159508,142.9671648398876
730,11/23/2022,153.929993,-0.004213866,0.000815701,0.0002759,152.26501105855004,150.04796614607542,144.63512856760278
731,11/25/2022,154.149994,0.001428207,0.000814587,0.000277477,151.6162834590124,149.41772173434634,144.01420707124515
732,11/28/2022,150.869995,-0.02150761,0.000814122,0.000247716,151.83435102134746,149.63106061555163,144.1966162783746
733,11/29/2022,154.419998,0.023257644,0.000813733,0.000279107,148.60983550889392,146.45168479623047,141.17553123914115
734,11/30/2022,157.589996,0.020320548,0.000813171,0.000306411,152.10370110180656,149.90071297847481,144.47541834086252
735,12/1/2022,157.5,-0.00057124,0.000812065,0.000305217,155.23347395260643,152.99287678427706,147.47963054622204
736,12/2/2022,156.75,-0.004773279,0.000810997,0.000298317,155.14689948460708,152.89833479971588,147.37037401203483
737,12/5/2022,156.080002,-0.00428347,0.000809925,0.0002921,154.40320429036186,152.16728092600724,146.68138007936216
738,12/6/2022,154.699997,-0.008880971,0.000808941,0.000279671,153.7480519525025,151.52767874572962,146.06898386836338
739,12/7/2022,154.770004,0.000452432,0.000807847,0.000279905,152.3954736389214,150.18955287066566,144.77759620683565
740,12/8/2022,154.119995,-0.004208682,0.000806782,0.000273839,152.47465703071262,150.27531666899694,144.82889208951988
741,12/9/2022,153.899994,-0.001428485,0.000805697,0.000271542,151.8182635173198,149.62999525055727,144.23234691729635
742,12/12/2022,157.309998,0.021915366,0.000805242,0.000300711,151.6030998481359,149.41883253096424,144.03361774164068
743,12/13/2022,157.520004,0.001334092,0.00080416,0.000302102,154.97604085807006,152.73837794250431,147.25622049381175
744,12/14/2022,154.110001,-0.02188582,0.00080374,0.000272279,155.1794718097696,152.94589427465291,147.44786390842847
745,12/15/2022,150.220001,-0.025565747,0.000803556,0.000237598,151.81296415163283,149.6287595498585,144.24751692955405
746,12/16/2022,146.300003,-0.026441564,0.000803431,0.000201835,147.96977209195296,145.83817691029134,140.61562912993543
747,12/19/2022,145.009995,-0.008856657,0.000802466,0.000189708,144.1171344079841,142.0332637854091,136.95067030310474
748,12/20/2022,145.699997,0.004747022,0.00080142,0.000195801,142.8338887187916,140.7675243647711,135.72017338983304
749,12/21/2022,147.100006,0.009562976,0.000800467,0.000208307,143.5226042441003,141.4576885210098,136.36168951935173
750,12/22/2022,145.309998,-0.012243291,0.000799607,0.000191705,144.91361438546704,142.82596686664192,137.70138537375377
751,12/23/2022,147.020004,0.011699282,0.000798718,0.000207028,143.14096143361365,141.0840791065085,136.04946499227805
752,12/27/2022,146.389999,-0.004294373,0.000797683,0.000201042,144.82217512902812,142.74637563416292,137.62665193295172
753,12/28/2022,144.009995,-0.016391579,0.000796989,0.000179007,144.21117752408207,142.13574411542632,137.03214648529757
754,12/29/2022,147.320007,0.022724432,0.000796605,0.000208908,141.85202820354453,139.82225604005623,134.83731867644218
755,12/30/2022,147.75,0.002914517,0.000795559,0.000212491,145.1238375556152,143.04504665275417,137.93904887108388
756,1/3/2023,147.119995,-0.00427311,0.000794534,0.000206558,145.5552036804217,143.4656508389419,138.3338262527088
757,1/4/2023,150.539993,0.022980237,0.000794168,0.000236642,144.9365723704441,142.8551610222824,137.7741758302278
