,Date,MPC,PDR,VAR,AVG,VAR70,VAR85,VAR99
381,7/8/2021,57.450001,-0.008665565,0.002028335,-0.000196238,56.53234520601331,55.23524109612989,52.1277208428579
382,7/9/2021,58.68,0.021183932,0.002024219,-0.000140269,56.04137466339438,54.7595092252032,51.68426512686018
383,7/12/2021,58.330002,-0.005982378,0.002019023,-0.000155523,57.24553743818408,55.93683616184233,52.773061454904564
384,7/13/2021,57.400002,-0.016072237,0.002014423,-0.000196972,56.90113654375628,55.60602088133538,52.484047902567916
385,7/14/2021,55.119999,-0.04053173,0.002013405,-0.000301738,55.999608578330474,54.72189438355078,51.64120800160383
386,7/15/2021,54.25,-0.015909616,0.002008819,-0.000342173,53.771865659220786,52.54926420299639,49.57614254127036
387,7/16/2021,53.259998,-0.01841745,0.00200447,-0.000388879,52.92272047726343,51.721663967965114,48.82354065081021
388,7/19/2021,50.880001,-0.045715604,0.002004585,-0.0005057,51.95346897037811,50.77195250467056,47.91907750878337
389,7/20/2021,52.119999,0.024078794,0.002000982,-0.000442501,49.62463841554324,48.50006725649096,45.77894131673547
390,7/21/2021,54.080002,0.036915736,0.001999421,-0.000346711,50.84466406607927,49.692313085947134,46.90721833186088
391,7/22/2021,53.389999,-0.012841025,0.001994705,-0.000378666,52.75321442720263,51.55970653649882,48.67037444323712
392,7/23/2021,53.43,0.000748942,0.00198962,-0.000375789,52.078759554962055,50.90145885406516,48.04893079413049
393,7/26/2021,54.66,0.022759795,0.001985916,-0.00031692,52.12395477190408,50.94696043673982,48.1056772670518
394,7/27/2021,54.34,-0.005871577,0.001980954,-0.000331018,53.32677264584533,52.12462210659705,49.20453228112315
395,7/28/2021,55.279999,0.017150557,0.00197671,-0.000286761,53.017317530717854,51.820169781274046,48.94030347200975
396,7/29/2021,55.93,0.011689747,0.00197208,-0.000256517,53.93690900905427,52.72073164320363,49.78286085694198
397,7/30/2021,55.220001,-0.012775684,0.001967506,-0.000288052,54.574247724620406,53.35004767333384,50.36923020575997
398,8/2/2021,54.459999,-0.013858756,0.001963024,-0.000322149,53.87539842086969,52.665790845296755,49.74697882799126
399,8/3/2021,55.939999,0.026813201,0.001959945,-0.000254141,53.14001188958055,51.94360743119163,49.05742827575679
400,8/4/2021,54.380001,-0.028283212,0.001957005,-0.000324213,54.590457640908284,53.371570713360185,50.407458259268935
401,8/5/2021,56.490002,0.038067209,0.001955791,-0.000228474,53.05954150025059,51.882594406447524,49.00348585046535
402,8/6/2021,57.41,0.016154837,0.001951591,-0.000187719,55.129798227843025,53.89671976986017,50.914909648001
403,8/9/2021,57.220001,-0.003314999,0.001946773,-0.000195479,56.0277336893996,54.77753391824432,51.73966222422833
404,8/10/2021,58.48,0.02178131,0.001943147,-0.000141081,55.8414114967803,54.592880114672774,51.5909987090847
405,8/11/2021,59.139999,0.011222682,0.001938667,-0.000113023,57.081829049158884,55.809579355413334,52.717390478915114
406,8/12/2021,59.540001,0.006740875,0.001934007,-9.61e-05,57.728090179022054,56.439994514066925,53.33384869518744
407,8/13/2021,59.150002,-0.006571748,0.001929358,-0.000112052,58.12184085860278,56.82132774286944,53.69717606335145
408,8/16/2021,58.380001,-0.013103242,0.001925042,-0.000143893,57.74545106489631,56.45893973096692,53.35023037958029
409,8/17/2021,57.099998,-0.022169301,0.001921519,-0.000197745,56.99301650877812,55.72703893028782,52.66166164858523
410,8/18/2021,56.279999,-0.014464867,0.001917327,-0.000232543,55.74179808567156,54.5046837113808,51.505038445842175
411,8/19/2021,54.23,-0.037104954,0.001915962,-0.000322257,54.934131052501655,53.71414705953002,50.77477783891808
412,8/20/2021,54.77,0.009908338,0.001911565,-0.000297425,52.92978912497209,51.75816676128147,48.8983527903283
413,8/23/2021,56.82,0.036745778,0.001910251,-0.000207732,53.4612361528228,52.27700014800326,49.40409012714356
414,8/24/2021,57.959999,0.019864724,0.001906608,-0.000159248,55.46940057658685,54.23881706253926,51.2680703406783
415,8/25/2021,58.630001,0.011493428,0.00190234,-0.000131169,56.5845972320867,55.33082764403785,52.3012076272739
416,8/26/2021,58.09,-0.009252996,0.001897967,-0.000153097,57.24194439518113,55.981161193476325,52.918621247184845
417,8/27/2021,60.02,0.032684308,0.001895995,-7.43e-05,56.718426230740214,55.46761569766464,52.43850301737318
418,8/30/2021,58.93,-0.018327541,0.001892254,-0.000118018,58.60498204204859,57.30940437171246,54.17527463040764
419,8/31/2021,59.27,0.005752977,0.00188782,-0.000104006,57.54305681855879,56.28093403413944,53.19953776341353
420,9/1/2021,57.25,-0.034675633,0.001886164,-0.000186319,57.87182862864794,56.60309171103612,53.51723745819261
421,9/2/2021,57.900002,0.011289777,0.001881996,-0.00015906,55.89972060360388,54.67486229226311,51.69295095171352
422,9/3/2021,58.240002,0.005855019,0.001877622,-0.000144809,56.53950253889637,55.297933290811045,52.280747539072905
423,9/7/2021,58.57,0.005650182,0.001873262,-0.000131109,56.86790988451751,55.625185493743764,52.59117575322367
424,9/8/2021,57.110001,-0.02524337,0.001870328,-0.000190336,57.19388554845419,55.943009277230296,52.90523613995769
425,9/9/2021,57.25,0.002448392,0.001865944,-0.000184127,55.76547023242061,54.54473881770122,51.58741245412932
426,9/10/2021,56.869999,-0.006659699,0.001861662,-0.000199328,55.90670510318533,54.67960907436785,51.71967070804947
427,9/13/2021,58.610001,0.030137404,0.001859452,-0.000128282,55.54121145673427,54.32552435801634,51.37907449089272
428,9/14/2021,57.560001,-0.018077448,0.001855858,-0.000170219,57.24530915814164,55.9933597284332,52.95192489523265
429,9/15/2021,59.57,0.034324192,0.0018543,-8.98e-05,56.21000473427847,54.98015333337941,52.01198605787965
430,9/16/2021,59.099998,-0.007921201,0.00185013,-0.000108025,58.17928747302372,56.91195418584961,53.842849478031425
431,9/17/2021,58.860001,-0.004069131,0.001845873,-0.000117216,57.71803172138996,56.46331760016504,53.42047904713236
432,9/20/2021,57.130001,-0.02983237,0.00184364,-0.000186001,57.49153712463087,56.23956334014025,53.21424701367244
433,9/21/2021,57.84,0.012351188,0.001839744,-0.000157047,55.79604628320923,54.58552830931901,51.637533047121934
434,9/22/2021,59.91,0.035162858,0.001838373,-7.57e-05,56.49572624778466,55.26889557748033,52.28564556055584
435,9/23/2021,61.799999,0.031059912,0.00183637,-4.09e-06,58.511947481949285,57.24095557882143,54.16547175565664
436,9/24/2021,61.889999,0.001455251,0.001832163,-7.41e-07,60.369725995411834,59.05585724756751,55.89723393776474
437,9/27/2021,63.09,0.019203679,0.001828812,4.32e-05,60.46305328580285,59.15006476748432,55.98141657979688
438,9/28/2021,62.509998,-0.009235766,0.001824833,2.2e-05,61.63804081908687,60.29975414313631,57.08039226567773
439,9/29/2021,61.93,-0.009321797,0.001820875,7.36e-07,61.067751988039845,59.7421435546635,56.544934195602096
440,9/30/2021,61.810001,-0.001939535,0.001816745,-3.67e-06,60.50207658594665,59.192013035399576,56.02515530954334
441,10/1/2021,63.560001,0.027919178,0.001814389,5.96e-05,60.38944383726964,59.08677771722304,55.937647479308545
442,10/4/2021,63.02,-0.008532221,0.001810451,4.02e-05,62.10452888158246,60.76604977819336,57.513688643152655
443,10/5/2021,63.25,0.003642991,0.001806393,4.83e-05,61.5742282183759,60.24894761586297,57.03141261034221
444,10/6/2021,62.860001,-0.00618508,0.001802412,3.43e-05,61.80432229432513,60.47319399035806,57.236493007751186
445,10/7/2021,63.5,0.010129859,0.001798591,5.7e-05,61.424786444202624,60.1035374185908,56.88732166080728
446,10/8/2021,65.160004,0.025805939,0.001796041,0.000114718,62.05453312076866,60.71651493874409,57.4759333516019
447,10/11/2021,64.559998,-0.009250852,0.001792219,9.38e-05,63.67227236364696,62.30976859788329,59.0009461546305
448,10/12/2021,64.739998,0.002784225,0.001788234,9.98e-05,63.09378545376494,61.73780871888985,58.45478194480367
449,10/13/2021,65.260002,0.008000104,0.00178439,0.000117367,63.27429955970987,61.918875906823935,58.62705839822386
450,10/14/2021,66.68,0.021525736,0.001781441,0.000164941,63.78001656273142,62.411044465667565,59.09673944829897
451,10/15/2021,66.800003,0.001798068,0.001777497,0.000168562,65.17262072578046,63.77884022300661,60.40913558625435
452,10/18/2021,66.400002,-0.006006039,0.001773649,0.000154901,65.29271854614397,63.90258866250198,60.51440834794821
453,10/19/2021,66.830002,0.006455025,0.001769821,0.000168809,64.90089529269248,63.51500748207415,60.153874740108876
454,10/20/2021,67.209999,0.00566992,0.001765989,0.000180926,65.31885766815303,63.92408785710985,60.531971800196736
455,10/21/2021,67.029999,-0.002681766,0.001762126,0.000174634,65.69971033663528,64.30544341916986,60.92713264316174
456,10/22/2021,67.519997,0.00728354,0.001758372,0.000190224,65.52082250578573,64.13035840635669,60.74813243962615
457,10/25/2021,68.199997,0.010020715,0.001754736,0.000211735,66.00465817035204,64.6000846015387,61.19779632029628
458,10/26/2021,68.470001,0.003951187,0.001750935,0.0002199,66.67598670749433,65.25795189020818,61.82984649229704
459,10/27/2021,66.150002,-0.034470787,0.001749736,0.000144321,66.94039757781567,65.53156780102556,62.06330591426364
460,10/28/2021,66.669998,0.007830126,0.001746061,0.000161029,64.66848924428326,63.303905816239194,59.972662271025776
461,10/29/2021,65.93,-0.011161474,0.001742551,0.000136468,65.17899122448036,63.805215088725724,60.45356163544072
462,11/1/2021,67.260002,0.019972163,0.001739629,0.000179403,64.45782907230893,63.08978874141489,59.77056732816821
463,11/2/2021,64.639999,-0.039732337,0.001739304,9.32e-05,65.76368364275612,64.3819548595941,61.02269370720154
464,11/3/2021,63.68,-0.014962857,0.001736043,6.08e-05,63.19017184588012,61.857684050915225,58.61443838238848
465,11/4/2021,63.57,-0.001728881,0.001732317,5.69e-05,62.25868758349637,60.9407226370178,57.74976870940213
466,11/5/2021,65.809998,0.034630111,0.001731159,0.000131095,62.14659023179436,60.83078180660118,57.65325882130818
467,11/8/2021,65.669998,-0.002129602,0.001727463,0.000126254,64.34620985144717,62.985502372665394,59.69826842848198
468,11/9/2021,67.129997,0.021988824,0.001724791,0.000172969,64.21242961403183,62.86190353963378,59.57908768741926
469,11/10/2021,65.519997,-0.0242756,0.001722385,0.000120839,65.64055476787615,64.26124443869497,60.86962355419188
470,11/11/2021,66.0,0.007299348,0.00171883,0.000136113,64.05532120815128,62.70837340485337,59.44323360644483
471,11/12/2021,65.800003,-0.003034858,0.001715202,0.00012938,64.53397838274884,63.180903510381185,59.904494609654066
472,11/15/2021,66.120003,0.004851434,0.001711615,0.000139385,64.3448641890396,62.99462602438247,59.706745610889016
473,11/16/2021,64.839996,-0.019548683,0.001708814,9.78e-05,64.6543443568616,63.30230685323977,60.005716719749444
474,11/17/2021,63.580002,-0.019623648,0.001706028,5.62e-05,63.39715300778736,62.07330872656664,58.8489778889469
475,11/18/2021,62.700001,-0.013937523,0.001702848,2.67e-05,62.16701033804965,60.866962380578244,57.7073992538167
476,11/19/2021,60.279999,-0.039361106,0.001702522,-5.61e-05,61.30900819047767,60.024643024939294,56.91091755040955
477,11/22/2021,61.689999,0.02312147,0.001700077,-7.46e-06,58.93334688156803,57.69716767584888,54.72418504618373
478,11/23/2021,63.849998,0.034414724,0.001698994,6.45e-05,60.318207054686106,59.055330831822175,56.00355475588599
479,11/24/2021,64.550003,0.010903613,0.001695692,8.72e-05,62.429514917706186,61.127503553201436,57.96476319596883
480,11/26/2021,61.349998,-0.050845025,0.001697552,-1.89e-05,63.11676490513491,61.801285033257194,58.60525203951456
481,11/29/2021,61.779999,0.006984533,0.001694125,-4.37e-06,59.98204733666583,58.7307673719794,55.692515878212355
482,11/30/2021,60.849998,-0.015167885,0.001691086,-3.58e-05,60.40928390495201,59.15345718415943,56.0837568645679
483,12/1/2021,60.91,0.000985578,0.001687587,-3.37e-05,59.50130623261531,58.257960524479685,55.24126868879306
484,12/2/2021,63.330002,0.038961817,0.001687236,4.69e-05,59.561258648489435,58.32198235616844,55.31034549222518
485,12/3/2021,61.669998,-0.026561626,0.001685214,-8.01e-06,61.92916388547985,60.64438552609404,57.50254508692006
486,12/6/2021,62.860001,0.019112491,0.001682497,3.13e-05,60.308900042314335,59.05455694574725,56.00789803581365
487,12/7/2021,64.230003,0.021560391,0.001679992,7.55e-05,61.472665680886635,60.1921920333402,57.08629578635186
488,12/8/2021,64.059998,-0.002650325,0.001676564,7e-05,62.82077496157464,61.518107232887175,58.33304191532655
489,12/9/2021,63.34,-0.011303072,0.0016734,4.67e-05,62.650594375943676,61.34915912158012,58.18679579097702
490,12/10/2021,63.689999,0.005510508,0.001670045,5.78e-05,61.94769732695687,60.66088707659205,57.530206360858855
491,12/13/2021,61.810001,-0.029962369,0.001668476,-3.29e-06,62.29137565626615,61.00032977612846,57.87115045088667
492,12/14/2021,62.450001,0.010301073,0.0016653,1.77e-05,60.45314752547703,59.199397171559134,56.16845239138408
493,12/15/2021,62.48,0.000480253,0.001661923,1.86e-05,61.07755964082879,59.81944456418424,56.75720569326985
494,12/16/2021,62.77,0.004630747,0.001658601,2.79e-05,61.110641935641254,59.850965665826294,56.7860656913941
495,12/17/2021,62.450001,-0.005111,0.001655304,1.75e-05,61.39293264828596,60.12673480699508,57.052932169697584
496,12/20/2021,60.91,-0.024968888,0.001653223,-3.28e-05,61.0881443851836,59.82430612046046,56.768113326362425
497,12/21/2021,63.419998,0.040381873,0.001653176,4.85e-05,59.57728980931049,58.346442947843656,55.35657125760706
498,12/22/2021,63.099998,-0.0050585,0.001649909,3.82e-05,62.03918554950949,60.75947959027904,57.646109832729856
499,12/23/2021,63.040001,-0.000951276,0.001646604,3.62e-05,61.720993431533785,60.452576724997144,57.36575029600546
500,12/27/2021,64.080002,0.016362873,0.001643843,6.89e-05,61.665658990817064,60.398480549897556,57.327154020286066
501,12/28/2021,64.370003,0.004515399,0.001640601,7.78e-05,62.68390423067764,61.39513708993734,58.26264662838134
502,12/29/2021,63.950001,-0.006546189,0.001637421,6.46e-05,62.97409953970515,61.68088495535269,58.539771138002756
503,12/30/2021,63.43,-0.008164608,0.0016343,4.82e-05,62.55808256919999,61.276381635368416,58.17383431407255
504,12/31/2021,63.990002,0.008789917,0.001631208,6.56e-05,62.04935100280639,60.78092981366322,57.69571621346904
505,1/3/2022,65.660004,0.025763121,0.001629283,0.000116452,62.60108380714316,61.318240870488914,58.20538575902067
506,1/4/2022,67.809998,0.032219674,0.001628096,0.000179897,64.23621334694214,62.92605527920825,59.72597083934353
507,1/5/2022,68.239998,0.006321227,0.001624959,0.00019201,66.35061609147651,64.99058232905274,61.694745079139885
508,1/6/2022,70.150002,0.027604961,0.001623237,0.000245973,66.76859603517784,65.39987305688565,62.093748969581696
509,1/7/2022,70.93,0.01105764,0.001620277,0.000267214,68.64618461370847,67.24224563117015,63.836826734725115
510,1/10/2022,70.449997,-0.006790279,0.001617197,0.000253375,69.40956125883069,67.99330531550112,64.54332983028296
511,1/11/2022,72.690002,0.031300655,0.001615915,0.000314133,68.94107296842803,67.5328661669108,64.13221947710251
512,1/12/2022,73.080002,0.005350908,0.001612809,0.000323971,71.14100210622018,69.69185391638625,66.16701821985116
513,1/13/2022,73.120003,0.000547209,0.001609665,0.000324406,71.52379871242097,70.06610516600936,66.52171647398019
514,1/14/2022,74.739998,0.021913429,0.001607438,0.000366408,71.56096898872877,70.10546489026699,66.57773650045547
515,1/18/2022,74.550003,-0.002545316,0.001604333,0.000360754,73.14625086663203,71.66484248805223,68.05885908173804
516,1/19/2022,73.349998,-0.016227604,0.001601756,0.000328606,72.96930668188479,71.48695688025973,67.87569218063818
517,1/20/2022,71.989998,-0.018715285,0.001599358,0.000291771,71.79382581579696,70.33756776169226,66.7865881172846
518,1/21/2022,70.699997,-0.018081662,0.001596921,0.000256301,70.46170495211959,69.03217329535899,65.56068492444983
519,1/24/2022,70.389999,-0.004394337,0.001593886,0.00024734,69.19197643430917,67.79593816735955,64.38441384674492
520,1/25/2022,71.5,0.015646256,0.001591276,0.000276953,68.89436687070553,67.49789614846125,64.13503543310128
521,1/26/2022,70.980003,-0.00729926,0.001588332,0.000262412,69.98086751421224,68.56816365800496,65.12521015932994
522,1/27/2022,71.900002,0.012878103,0.001585593,0.00028658,69.47432589799477,68.07423813917202,64.65347036871088
523,1/28/2022,71.800003,-0.001391775,0.001582567,0.000283371,70.3723254833257,68.9565115249918,65.49082251952115
524,1/31/2022,71.75,-0.000696663,0.001579548,0.0002815,70.27787114964848,68.85556233765521,65.4199052777212
525,2/1/2022,74.019997,0.031147432,0.001578351,0.000340292,70.23601585706734,68.82290699684381,65.3656289878739
526,2/2/2022,78.5,0.058763338,0.001581827,0.000451363,72.45887872262675,71.00154711310253,67.45038160578974
527,2/3/2022,76.970001,-0.019682876,0.001579593,0.000413158,76.85376645150498,75.29443370623791,71.52700014190039
528,2/4/2022,78.190002,0.015726039,0.001577045,0.000442159,75.3523185288745,73.8361084613942,70.15195927538457
529,2/7/2022,79.830002,0.020757611,0.001574842,0.000480563,76.55693642153699,75.01096536362658,71.25993293938154
530,2/8/2022,79.290001,-0.006787369,0.00157197,0.00046685,78.16526793760866,76.59343831927092,72.77279205318003
531,2/9/2022,79.790001,0.006286166,0.001569074,0.000477809,77.63112602559231,76.06745116774393,72.28291263526432
532,2/10/2022,79.739998,-0.000626879,0.001566127,0.000475732,78.12306147676726,76.55223904907616,72.72944012735046
533,2/11/2022,81.190002,0.018020795,0.001563765,0.00050865,78.07732227808923,76.50785796017995,72.69081250851107
534,2/14/2022,79.160004,-0.02532094,0.001562083,0.00046028,79.5022092015714,77.90556390279079,74.01494302400258
535,2/15/2022,78.410004,-0.00951965,0.001559349,0.000441626,77.50337663290632,75.95756939974741,72.18330868234361
536,2/16/2022,78.059998,-0.004473785,0.001556485,0.000432455,76.77293871788754,75.23578683510516,71.4942567790454
537,2/17/2022,76.959999,-0.014191943,0.001553984,0.000405222,76.43589286445889,74.9070114331375,71.18039209176708
538,2/18/2022,77.019997,0.000779296,0.001551096,0.000405917,75.35269033573798,73.85204481293322,70.18911105504175
539,2/22/2022,75.629997,-0.018212099,0.00154886,0.000371375,75.40844379374147,73.90679389005685,70.22437319235436
540,2/23/2022,75.720001,0.001189349,0.001545993,0.00037289,74.05485348815954,72.57477906110904,68.97412774257117
541,2/24/2022,74.459999,-0.016780285,0.001543678,0.000341184,74.14664836097914,72.67030687089613,69.0787988438872
542,2/25/2022,76.540001,0.027551438,0.001542194,0.000391387,72.90322184588226,71.45440274894214,67.90411321588263
543,2/28/2022,77.870003,0.017227315,0.001539875,0.000422392,74.94755162250084,73.45523775918292,69.82319830659243
544,3/1/2022,75.010002,-0.037419343,0.001539672,0.00035283,76.2499124739602,74.7312882178714,71.03100726507442
545,3/2/2022,76.989998,0.026054053,0.001538056,0.000399989,73.45440358918103,71.99282069615104,68.4173549376259
546,3/3/2022,77.370003,0.00492363,0.001535277,0.000408274,75.39526962517368,73.89428210073679,70.25134614797035
547,3/4/2022,77.730003,0.004642175,0.001532503,0.000416014,75.77584761032362,74.26939218282116,70.6203893994021
548,3/7/2022,74.540001,-0.041905414,0.001532969,0.000338785,76.1283119686813,74.61826374662444,70.9634834295157
549,3/8/2022,76.220001,0.022288001,0.001531052,0.000378765,72.99674270258188,71.54909301647635,68.03311805680876
550,3/9/2022,75.43,-0.010418835,0.00152848,0.000359133,74.6380618045954,73.15853968047243,69.56586881714247
551,3/10/2022,77.93,0.032605914,0.00152759,0.000417657,73.86914236447764,72.40924635605477,68.83939649192398
552,3/11/2022,78.510002,0.007415043,0.001524911,0.000430334,76.31898121897736,74.8074868587177,71.15654264433616
553,3/14/2022,76.660004,-0.023845919,0.001523217,0.000386435,76.89859337876162,75.37279994857253,71.66185738204881
554,3/15/2022,74.400002,-0.029924143,0.001522123,0.000331722,75.07565873057979,73.58889109458973,69.96551405881489
555,3/16/2022,74.860001,0.006163747,0.001519442,0.000342231,72.86178117073966,71.42081620253477,67.91655329004594
556,3/17/2022,77.150002,0.030131889,0.001518302,0.000395809,73.31726027387238,71.8671209438442,68.3421031810649
557,3/18/2022,78.32,0.015051393,0.001515961,0.000422121,75.56727447262222,74.07071189837482,70.44772505577711
558,3/21/2022,79.980003,0.020973643,0.001514,0.000458951,76.7123736310067,75.19433001128569,71.5191585881183
559,3/22/2022,79.25,-0.009169228,0.001511457,0.000441728,78.34208057560814,76.79955038498451,73.04778675783533
560,3/23/2022,80.459999,0.015152741,0.001509144,0.000467997,77.62881941178452,76.10033458472037,72.36640992482116
561,3/24/2022,81.389999,0.011492249,0.00150667,0.000487648,78.80756765039334,77.25386568557605,73.49558269829652
562,3/25/2022,82.230003,0.010267832,0.001504159,0.000505051,79.72530362536067,78.15418173939963,74.3479441876738
563,3/28/2022,81.970001,-0.003166897,0.001501511,0.000498529,80.5490017543721,78.96783124845916,75.10848542689023
564,3/29/2022,83.139999,0.014172583,0.00149918,0.000522773,80.30220471098754,78.72203884783454,74.8710004725722
565,3/30/2022,85.349998,0.026234504,0.001497695,0.000568281,81.44890382883855,79.85158184201089,75.98311587756481
566,3/31/2022,85.5,0.00175595,0.001495051,0.000570379,83.62308236054538,81.98296447347337,78.0258466068374
567,4/1/2022,84.809998,-0.008102939,0.001492547,0.000555082,83.77736485333567,82.13730867642062,78.14914696986592
568,4/4/2022,85.07,0.00306101,0.00148993,0.000559494,83.09050305703437,81.46923855986755,77.50947283935189
569,4/5/2022,84.709999,-0.0042408,0.001487352,0.000551058,83.3511985106898,81.72573222101258,77.75621690626022
570,4/6/2022,85.57,0.010101108,0.001484902,0.000567812,83.00111956097061,81.37658537989579,77.42944714104134
571,4/7/2022,85.849998,0.00326681,0.001482314,0.000572539,83.83952477700146,82.19874269837501,78.21610555378786
572,4/8/2022,86.900002,0.012156491,0.001479957,0.000592791,84.12220365322577,82.47850667337622,78.47824081997527
573,4/11/2022,84.879997,-0.023519596,0.001478387,0.00055071,85.15081622404341,83.49037165489999,79.44629709588565
574,4/12/2022,85.800003,0.010780582,0.001475994,0.000568532,83.16455764534274,81.53895793397963,77.58562954062107
575,4/13/2022,87.589996,0.020647749,0.001474127,0.000603452,84.07691908649316,82.44016246111536,78.44787864349205
576,4/14/2022,87.199997,-0.004462494,0.001471612,0.000594657,85.83550708441526,84.16173418241941,80.10646880735287
577,4/18/2022,90.110001,0.032826861,0.001470859,0.000650519,85.44912501039725,83.78226689557468,79.74283397547711
578,4/19/2022,90.440002,0.003655512,0.00146833,0.000655718,88.30795852637577,86.59558264195444,82.40076794545197
579,4/20/2022,90.980003,0.005953066,0.001465842,0.000664867,88.63141336985242,86.91785612403326,82.73516463023199
580,4/21/2022,88.739998,-0.024929012,0.001464442,0.00062074,89.15765959456631,87.43123566196648,83.2103241051165
581,4/22/2022,87.080002,-0.018883464,0.001462575,0.00058717,86.9651146953618,85.27948045370725,81.14909747460867
582,4/25/2022,84.260002,-0.032919979,0.001461988,0.000529597,85.33929577399101,83.67746447097483,79.64689339027471
583,4/26/2022,85.470001,0.014258169,0.001459803,0.000553145,82.57219508407933,80.9750440892628,77.07851341623464
584,4/27/2022,87.25,0.020612112,0.001457991,0.000587493,83.7606173889569,82.13423826740055,78.19351646461269
585,4/28/2022,89.690002,0.027581741,0.001456742,0.000633637,85.50995417017204,83.84542417191795,79.82559281620482
586,4/29/2022,87.260002,-0.027467112,0.001455602,0.000585683,87.90815739794164,86.20105247153278,82.06895424689635
587,5/2/2022,89.120003,0.021091619,0.001453837,0.000620617,85.51944035786921,83.86282629322362,79.83406698662142
588,5/3/2022,92.650002,0.038845164,0.001453845,0.000685625,87.34372611452714,85.65774975693415,81.54466773990818
589,5/4/2022,96.349998,0.0391584,0.001453886,0.000750943,90.80842250616341,89.05605883843496,84.79367257975677
590,5/5/2022,94.099998,-0.023629349,0.001452427,0.000709621,94.4464187702,92.6218538560198,88.16926428420909
591,5/6/2022,95.919998,0.019156465,0.001450545,0.000740834,92.23270092897795,90.44681157726629,86.12534169422165
592,5/9/2022,90.860001,-0.054194619,0.001453183,0.000648037,94.02489457363349,92.21895284161552,87.80834408172578
593,5/10/2022,91.720001,0.009420598,0.001450862,0.000662831,89.05774598729677,87.3339372098851,83.12614390345003
594,5/11/2022,91.959999,0.00261322,0.001448426,0.000666114,89.904999510209,88.16551398954357,83.93719260563142
595,5/12/2022,92.739998,0.008446168,0.001446094,0.00067919,90.13589792803764,88.39762244933887,84.17178897500449
596,5/13/2022,95.879997,0.033297521,0.001445449,0.000733919,90.91039108155333,89.16545779916893,84.85473408109047
597,5/16/2022,96.470001,0.006134711,0.001443077,0.000742965,93.98571433279749,92.17129038657974,87.7793008638952
598,5/17/2022,97.550003,0.011133008,0.001440844,0.00076034,94.57130448951361,92.75049230143331,88.3134788725793
599,5/18/2022,96.209999,-0.013831806,0.001438793,0.000735979,95.63288622301064,93.79984619392145,89.33804057434557
600,5/19/2022,95.760002,-0.00468821,0.001436444,0.000726939,94.31563518200426,92.50616298275598,88.08850111738404
601,5/20/2022,96.559998,0.008319474,0.00143415,0.000739572,93.87350007420588,92.07025650333254,87.69328989275277
602,5/23/2022,96.910004,0.003618198,0.001431782,0.000744354,94.66003305903041,92.84142457777656,88.42288876958031
603,5/24/2022,97.300003,0.004016266,0.001429425,0.00074978,95.00730687506007,93.19036389344133,88.73959799072658
604,5/25/2022,99.019997,0.0175228,0.001427523,0.00077755,95.40208295251976,93.57088061267429,89.10322954877196
605,5/26/2022,99.480003,0.004634829,0.001425188,0.000783925,97.07688695127958,95.21626933896617,90.67574671341596
606,5/27/2022,102.099998,0.025996056,0.001423884,0.00082553,97.54974231417764,95.68113880309683,91.1454785562628
607,5/31/2022,101.790001,-0.003040828,0.001421562,0.00081916,100.11091357131387,98.20444902981271,93.54756744985661
608,6/1/2022,103.910004,0.020613301,0.001419868,0.000851716,99.8098711407517,97.90728430724792,93.25597010659772
609,6/2/2022,104.269997,0.003458482,0.001417547,0.000855997,101.89218562325262,99.94992989527542,95.1850411596953
610,6/3/2022,105.620003,0.012864116,0.00141546,0.000875682,102.23937577195582,100.29420383678548,95.54272826428667
611,6/6/2022,109.389999,0.035071693,0.001415054,0.000931649,103.57422776332962,101.60032750451282,96.78045654903491
612,6/7/2022,113.650002,0.038204099,0.001415008,0.000992552,107.27539738652725,105.22723459149398,100.26442324565595
613,6/8/2022,112.870003,-0.006886827,0.001412801,0.000979698,111.45777361989633,109.33799719532333,104.13708255222193
614,6/9/2022,111.360001,-0.013468535,0.001410839,0.000956167,110.6941783712038,108.58032820114155,103.4202648516224
615,6/10/2022,108.339996,-0.027493812,0.001409859,0.000909907,109.20961229455337,107.12119608029951,102.07142796869175
616,6/13/2022,102.169998,-0.05863632,0.001413317,0.000813241,106.24219448547096,104.2231427101474,99.26294866723704
617,6/14/2022,102.669998,0.004881869,0.001411053,0.000819835,100.18403370121,98.28398364294355,93.63006002395657
618,6/15/2022,98.900002,-0.037410683,0.001411131,0.000757973,100.6845582207262,98.76076399666135,94.08716618432457
619,6/16/2022,91.980003,-0.072538064,0.001417516,0.000639563,96.98144936416809,95.14150426460733,90.63611291279949
620,6/17/2022,87.290001,-0.052335275,0.001419749,0.00055412,90.16860907865968,88.44474725583719,84.2609891721339
621,6/21/2022,91.360001,0.045571837,0.001420721,0.000626612,85.56860850993957,83.93127926192734,79.93890993804177
622,6/22/2022,89.059998,-0.025497479,0.001419532,0.000584612,89.56645317171154,87.84867927399931,83.67119886900261
623,6/23/2022,84.629997,-0.051021499,0.001421522,0.000501777,87.3072276070234,85.63279285372157,81.55793310277463
624,6/24/2022,85.68,0.012330648,0.001419468,0.000520733,82.9563826536009,81.3759571074879,77.51241220069916
625,6/27/2022,87.940002,0.02603536,0.001418236,0.000561557,83.98882236647715,82.38550724899582,78.48369022121157
626,6/28/2022,88.690002,0.008492379,0.001416071,0.000574226,86.21298700151422,84.57138874018248,80.56274974392905
