,Date,F,PDR,VAR,AVG,VAR70,VAR85,VAR99
519,1/24/2022,20.389999,-0.012670784,0.000986049,0.001487879,20.334906619967178,20.0107447928465,19.21674419870716
520,1/25/2022,19.98,-0.020312762,0.000985065,0.001445955,20.077166392229724,19.755652908458387,18.966994189494162
521,1/26/2022,19.91,-0.003509655,0.000983221,0.001436443,19.672543834796066,19.358017866116207,18.588416173764525
522,1/27/2022,19.549999,-0.018246883,0.000982078,0.001398736,19.60488709208577,19.292080129165395,18.5271995329927
523,1/28/2022,19.540001,-0.000511537,0.000980207,0.001395083,19.248279833958108,18.943625384924882,18.194123718369113
524,1/31/2022,20.299999,0.038157139,0.000980911,0.00146524,19.23846857600417,18.9334875516782,18.186948001358438
525,2/1/2022,20.66,0.017578627,0.000979536,0.001495932,19.989314809758625,19.671018154543916,18.892005604765735
526,2/2/2022,20.629999,-0.001453185,0.00097769,0.001490325,20.345073970909574,20.021567485120148,19.229402258795076
527,2/3/2022,19.889999,-0.036529236,0.000978573,0.001418182,20.31512378309164,19.992552338426854,19.203604033579083
528,2/4/2022,17.959999,-0.102070035,0.000996965,0.001222182,19.58333848063499,19.274137627326567,18.508479675825424
529,2/7/2022,17.889999,-0.003905166,0.00099513,0.001212489,17.677282427105435,17.393673797740313,16.70110501706768
530,2/8/2022,17.719999,-0.009547953,0.00099347,0.001192186,17.607879248128057,17.326377361112606,16.634158941624325
531,2/9/2022,18.35,0.034935686,0.000993739,0.001255734,17.440301346306782,17.161340655625896,16.476939530531375
532,2/10/2022,18.08,-0.01482322,0.000992357,0.00122551,18.063632345974913,17.774031155184986,17.06474552089402
533,2/11/2022,17.549999,-0.029752462,0.000992292,0.00116739,17.79675032205871,17.51229198896311,16.816532609389338
534,2/14/2022,17.459999,-0.0051414,0.000990508,0.001155576,17.274262004093345,16.997739484515098,16.324332604670698
535,2/15/2022,18.08,0.034893862,0.00099078,0.001218638,17.1856092718303,16.911041514147445,16.23736823543501
536,2/16/2022,18.01,-0.003879196,0.00098898,0.001209127,17.797757709142175,17.512167344584658,16.815852113132635
537,2/17/2022,17.540001,-0.026443115,0.00098856,0.001157633,17.727069133793197,17.44332129452185,16.751084021505154
538,2/18/2022,18.040001,0.028107526,0.00098807,0.001207726,17.264231968929074,16.988482956250117,16.31453187488633
539,2/22/2022,17.290001,-0.042463213,0.000989768,0.001126704,17.757186720648683,17.47441000918197,16.780554078947826
540,2/23/2022,16.950001,-0.019860465,0.00098875,0.001087839,17.01834053819103,16.747001631303,16.079887500154673
541,2/24/2022,17.15,0.011730281,0.000987131,0.00110751,16.68191962017787,16.416286438444583,15.762712603331337
542,2/25/2022,17.83,0.038884258,0.000987938,0.001177209,16.880300458970186,16.611579882149115,15.951157853647095
543,2/28/2022,17.559999,-0.015258901,0.000986615,0.00114694,17.550483173418232,17.271262260672838,16.58666620110913
544,3/1/2022,16.700001,-0.050214752,0.000989642,0.001052525,17.284355267345433,17.0083706460336,16.3338311883236
545,3/2/2022,18.1,0.080503159,0.000999387,0.001198306,16.43413559885498,16.171706319084453,15.524810755427245
546,3/3/2022,17.6,-0.028013036,0.000999117,0.001144806,17.814820192745593,17.527949752665783,16.828784535858507
547,3/4/2022,16.85,-0.043548245,0.001000935,0.0010631,17.3215928603027,17.044651628021246,16.362084566267455
548,3/7/2022,15.97,-0.053638695,0.001004559,0.000963279,16.582145716514354,16.31584692348584,15.663818018879937
549,3/8/2022,16.030001,0.003750067,0.001002743,0.000968355,15.71368890215327,15.46008256060974,14.839694452705167
550,3/9/2022,16.370001,0.020988423,0.001001647,0.001004755,15.774328274090587,15.520236894507574,14.899851402142632
551,3/10/2022,16.33,-0.002446545,0.000999851,0.000998492,16.108233358992077,15.849089537931599,15.21509613570367
552,3/11/2022,16.040001,-0.017918242,0.000998687,0.000964222,16.06823108613883,15.810821064081807,15.177549519496763
553,3/14/2022,15.74,-0.018880422,0.000997592,0.000928337,15.784095883038525,15.529837452245301,14.909290453377345
554,3/15/2022,16.059999,0.020126403,0.000996455,0.00096299,15.48820223800545,15.239528875442215,14.63192113113541
555,3/16/2022,16.58,0.031865503,0.000996377,0.00101867,15.803151240453236,15.549631951066711,14.93166287023006
556,3/17/2022,16.58,0.0,0.000994587,0.001016838,16.315733253670462,16.05469597474953,15.419097807591037
557,3/18/2022,16.860001,0.016746862,0.000993245,0.001045079,16.317627148266844,16.056570953362993,15.419352821127463
558,3/21/2022,16.48,-0.022796487,0.000992482,0.001002352,16.591400818108394,16.326422930083417,15.677734322676326
559,3/22/2022,17.09,0.036345973,0.000992937,0.001065579,16.218141057986056,15.958300078383415,15.323919640825178
560,3/23/2022,16.68,-0.0242831,0.000992309,0.001020313,16.82003111511688,16.55063956240861,15.891667060432226
561,3/24/2022,16.83,0.008952611,0.000990652,0.001034453,16.41485140988233,16.153393958519167,15.508908734820507
562,3/25/2022,16.469999,-0.021622525,0.000989802,0.000994138,16.563445998574796,16.298257700368406,15.650708350167799
563,3/28/2022,16.67,0.012070213,0.000988261,0.001013811,16.20846918524198,15.948788041718501,15.315575082143988
564,3/29/2022,17.75,0.062774819,0.00099326,0.001123316,16.40523055676137,16.143556213392618,15.502492497638771
565,3/30/2022,17.27,-0.027414624,0.000992941,0.001072807,17.4707908329034,17.190555860125194,16.504915613773914
566,3/31/2022,16.91,-0.021065729,0.000992051,0.001033693,16.996240124895735,16.724465106850854,16.060507576981003
567,4/1/2022,16.65,-0.015494946,0.000990782,0.001004542,16.64384363379528,16.377865134639727,15.725280289591357
568,4/4/2022,16.66,0.00060042,0.000989038,0.00100383,16.38603584603394,16.123260273560447,15.479054793672155
569,4/5/2022,15.82,-0.051735674,0.00099218,0.000911142,16.397091892573332,16.135349648576558,15.492731311631415
570,4/6/2022,15.39,-0.027557014,0.000991858,0.000861198,15.56716951535344,15.316860053299283,14.703604061524087
571,4/7/2022,14.96,-0.028337975,0.000991612,0.000810061,15.144058043494653,14.901885197147108,14.308961462394372
572,4/8/2022,15.05,0.005998019,0.000989925,0.000819131,14.719566817111598,14.4842548301297,13.907524488740583
573,4/11/2022,15.28,0.015166793,0.000988556,0.000844171,14.808135671942303,14.571541883953167,13.992985625100259
574,4/12/2022,15.36,0.005221944,0.000986867,0.000851797,15.035619252137582,14.795535355654069,14.207881103897234
575,4/13/2022,15.51,0.009718249,0.000985288,0.000867217,15.11451871568056,14.873924304905952,14.284202411827986
576,4/14/2022,15.48,-0.001936109,0.000983591,0.00086235,15.263564380029683,15.019597283830992,14.423072151024488
577,4/18/2022,15.67,0.012199188,0.000982108,0.000881998,15.234280370686454,14.991800902850136,14.395728309548174
578,4/19/2022,16.15,0.030171993,0.000981891,0.000932673,15.421022034969239,15.175112104071731,14.572182832283623
579,4/20/2022,16.049999,-0.006211262,0.000980283,0.000920335,15.893769634544462,15.64121071466438,15.022225175468282
580,4/21/2022,15.7,-0.022048075,0.000979501,0.000880734,15.795274062733837,15.544391686657683,14.929296802918264
581,4/22/2022,15.13,-0.036981185,0.000980278,0.000815567,15.449721365915504,15.203686974361696,14.600682524067757
582,4/25/2022,15.19,0.003957789,0.000978611,0.000820966,14.888096282895981,14.651281233801356,14.073659855443616
583,4/26/2022,14.71,-0.032109782,0.000978789,0.000764481,14.947575062655675,14.710621024154,14.129829349810452
584,4/27/2022,14.85,0.009472331,0.000977243,0.000779392,14.47460033174567,14.24370981142647,13.681789113541226
585,4/28/2022,14.62,-0.015609411,0.00097603,0.000751377,14.612336130368837,14.380386645843043,13.812073218800052
586,4/29/2022,14.16,-0.031969366,0.000976189,0.000695539,14.385805039160774,14.157265876182125,13.598734309629082
587,5/2/2022,14.27,0.007738343,0.00097461,0.000707537,13.932733497643419,13.71148334358419,13.170630112860161
588,5/3/2022,14.56,0.020118611,0.000973592,0.000740549,14.040785609297266,13.817672101433724,13.273596851497878
589,5/4/2022,14.98,0.028437935,0.00097324,0.000787574,14.326529186271967,14.099515835148418,13.541786774518545
590,5/5/2022,14.53,-0.030500501,0.000973246,0.000734543,14.742250244544925,14.508427962186927,13.936622704796541
591,5/6/2022,14.21,-0.022269535,0.000972494,0.000695619,14.29769581254082,14.072168500088683,13.513910150467083
592,5/9/2022,13.37,-0.060932551,0.000977256,0.000591517,13.98328863719199,13.76145439236399,13.21635053087984
593,5/10/2022,13.35,-0.001497006,0.000975615,0.000587995,13.153756220498861,12.94547344927747,12.435453202072816
594,5/11/2022,12.83,-0.039730206,0.000976705,0.00052012,13.134522966029389,12.925736325039077,12.414311978484616
595,5/12/2022,12.44,-0.030869091,0.000976716,0.000467365,12.621934876170469,12.421178553498462,11.928897527099677
596,5/13/2022,13.5,0.081772598,0.00098615,0.000603783,12.236825319793036,12.042618004099543,11.568265457277322
597,5/16/2022,13.05,-0.033901552,0.000986489,0.000545985,13.280920661078195,13.070109135488458,12.550223909122185
598,5/17/2022,13.53,0.036121308,0.000986953,0.000605476,12.837209436571577,12.631758146425005,12.126460843741592
599,5/18/2022,12.78,-0.057027993,0.000990841,0.000509259,13.31078968292791,13.098207204340671,12.579003533246082
600,5/19/2022,12.85,0.005462362,0.00098923,0.000517515,12.571357470853194,12.370573149764637,11.874133909506895
601,5/20/2022,12.5,-0.027615167,0.000988899,0.000470705,12.640611903597954,12.438349907801202,11.94371720756488
602,5/23/2022,12.83,0.026057534,0.000988342,0.000513208,12.294681494889028,12.09749896296768,11.615636519611764
603,5/24/2022,12.42,-0.032478102,0.000988505,0.000458496,12.620964274030332,12.419257315514102,11.924593497747834
604,5/25/2022,12.71,0.023081009,0.000987714,0.00049595,12.215845867819882,12.02130532044327,11.54475059411438
605,5/26/2022,13.12,0.031748698,0.000987694,0.000547608,12.502422555320296,12.302766631411101,11.813631692936605
606,5/27/2022,13.63,0.038135462,0.000988391,0.000609634,12.905916359928197,12.699690435235977,12.193542808944855
607,5/31/2022,13.68,0.003661666,0.000986778,0.000614662,13.40893003665643,13.194069801444948,12.669590938649968
608,6/1/2022,13.55,-0.009548365,0.000985325,0.000597946,13.45884665372188,13.244162866433413,12.71848388251053
609,6/2/2022,13.89,0.024782609,0.000984666,0.000637659,13.330424436464678,13.117173311968024,12.595902906332418
610,6/3/2022,13.5,-0.028479471,0.000984439,0.000589926,13.66484313039759,13.446916325531255,12.914879495798395
611,6/6/2022,13.46,-0.002967361,0.000982849,0.000584103,13.280425713717246,13.06855920890825,12.549194361286169
612,6/7/2022,13.74,0.020588963,0.000981896,0.000616791,13.242957928872142,13.031999210638753,12.51602365030873
613,6/8/2022,13.53,-0.015401845,0.000980712,0.00059066,13.518571207432782,13.303967525109217,12.77628432606762
614,6/9/2022,13.28,-0.018650298,0.000979716,0.000559323,13.310382357840433,13.09881293910193,12.579143274795282
615,6/10/2022,12.75,-0.040727872,0.000980891,0.000492189,13.064462658978318,12.857451071133838,12.348439831994755
616,6/13/2022,11.81,-0.076584641,0.000988927,0.000367064,12.542595491414883,12.343088839797476,11.85374808687911
617,6/14/2022,12.2,0.032489322,0.000988994,0.000419126,11.615315178332722,11.430422971901068,10.974104226703151
618,6/15/2022,12.27,0.005721307,0.000987439,0.000427706,12.000688809691866,11.807909796004052,11.338498356212197
619,6/16/2022,11.25,-0.08678913,0.000998113,0.000286806,12.068915860587266,11.87668229729972,11.40393279437207
620,6/17/2022,11.23,-0.00177936,0.00099651,0.000283474,11.0615824229279,10.884773296303008,10.44965765224077
621,6/21/2022,11.46,0.020273943,0.000995547,0.000315664,11.043130722809869,10.866734237760362,10.432415084698789
622,6/22/2022,11.48,0.00174368,0.00099395,0.00031796,11.26947326611195,11.088844356769668,10.649822410839025
623,6/23/2022,11.56,0.006944472,0.000992425,0.000328597,11.290182896302557,11.109123999597077,10.667404184733538
624,6/24/2022,12.01,0.038188773,0.000993128,0.00038927,11.368796446622959,11.186727544026374,10.741977334890214
625,6/27/2022,12.04,0.002494804,0.000991546,0.000392639,11.811857639321763,11.622766911457001,11.158737123703872
626,6/28/2022,11.81,-0.01928781,0.00099058,0.000361201,11.842515119674026,11.652572656534172,11.186914045963944
627,6/29/2022,11.52,-0.024861975,0.000990013,0.000320972,11.61561147067195,11.42986386022582,10.97661258482126
628,6/30/2022,11.13,-0.03444049,0.000990358,0.00026562,11.329543687498978,11.149174184572017,10.705198351739737
629,7/1/2022,11.32,0.016926907,0.000989224,0.000292108,10.945797172733077,10.770777468637725,10.344663423623269
630,7/5/2022,11.2,-0.010657294,0.000987844,0.000274728,11.132932427515167,10.954454577763766,10.517916065735244
631,7/6/2022,11.06,-0.012578782,0.00098654,0.000254358,11.014515782738883,10.838525512559746,10.408967726840022
632,7/7/2022,11.65,0.051971184,0.000989204,0.000336188,10.876554196553842,10.703093613418682,10.277010211161102
633,7/8/2022,11.62,-0.002578429,0.000987655,0.000331584,11.457192568163979,11.274566707573683,10.825495837441782
634,7/11/2022,11.29,-0.028810373,0.000987434,0.000285619,11.427534695524761,11.245272329907845,10.799303316571805
635,7/12/2022,11.56,0.023633485,0.000986736,0.000322387,11.102708106186522,10.925780471856978,10.491982669149309
636,7/13/2022,11.51,-0.004334641,0.000985219,0.000315065,11.369468822137629,11.187700099638837,10.740782860581948
637,7/14/2022,11.39,-0.010480445,0.000983855,0.000298117,11.319518821901388,11.138964298990862,10.695345555234631
638,7/15/2022,11.88,0.042120536,0.00098505,0.00036367,11.201644296440717,11.023465008674421,10.585900005864124
639,7/18/2022,11.96,0.006711435,0.000983571,0.000373604,11.683768449041573,11.497444987738398,11.041529749595922
640,7/19/2022,12.59,0.0513351,0.000986086,0.000453231,11.763821953423767,11.575451176173706,11.115074148791566
641,7/20/2022,12.73,0.011058565,0.000984723,0.000469776,12.38374279663746,12.187195590463014,11.700736266352301
642,7/21/2022,13.0,0.020987945,0.000983844,0.000501736,12.522359892219336,12.323104936561462,11.834533047770412
643,7/22/2022,12.82,-0.013942906,0.000982638,0.000479271,12.788256660911738,12.58436866983156,12.085266401595211
644,7/25/2022,12.84,0.001558847,0.000981114,0.000480948,12.610891030531935,12.41022069553674,11.918574426776487
645,7/26/2022,12.54,-0.023641763,0.000980493,0.000443548,12.630717794643735,12.430333714218998,11.938003138671126
646,7/27/2022,13.19,0.050535432,0.000982854,0.00052109,12.335420304935829,12.139075736260766,11.658076401568746
647,7/28/2022,14.0,0.059598363,0.000986721,0.000612399,12.975585772235975,12.76884448007689,12.26412472771058
648,7/29/2022,14.69,0.048109661,0.000988674,0.000685697,13.773583754617269,13.553668075896395,13.015923041738699
649,8/1/2022,15.34,0.043296806,0.000989944,0.000751354,14.452073344818775,14.221494523974767,13.656620514067104
650,8/2/2022,15.16,-0.011803416,0.000988663,0.000732039,15.092293090376643,14.85177047682424,14.261583233970235
651,8/3/2022,15.69,0.034363187,0.000988879,0.0007837,14.91553311998006,14.67652485558524,14.094234735620129
652,8/4/2022,15.37,-0.020606009,0.000988063,0.000750893,15.438141131154335,15.190535902060919,14.588722131519292
653,8/5/2022,15.3,-0.004564729,0.000986593,0.000742753,15.123065524759651,14.881468540304425,14.289071140211208
654,8/8/2022,15.78,0.030890487,0.000986472,0.000788851,15.053653417028185,14.813941505107945,14.223334860308013
655,8/9/2022,15.19,-0.038105999,0.000987272,0.000729469,15.525538608598147,15.278872827014116,14.674179537195128
656,8/10/2022,15.5,0.020202707,0.000986345,0.000759154,14.944196233789274,14.705024398400163,14.122654659433865
657,8/11/2022,15.83,0.02106685,0.00098547,0.000790064,15.251628042328313,15.008890242753859,14.414849663195413
658,8/12/2022,16.18,0.021869038,0.000984647,0.000822099,15.576544311522401,15.328326966927031,14.718640657581199
659,8/15/2022,16.32,0.008615438,0.000983245,0.000833925,15.921721124340786,15.66741121222856,15.046479852144333
660,8/16/2022,16.43,0.006717583,0.000981807,0.000842839,16.05965789481271,15.803849196934035,15.177454927052109
661,8/17/2022,16.030001,-0.024646903,0.000981303,0.000804277,16.167830975521248,15.911192472342911,15.279370188010216
662,8/18/2022,16.15,0.007458021,0.000979888,0.000814328,15.77401730029556,15.523716896394335,14.908581498132886
663,8/19/2022,15.88,-0.016859594,0.00097888,0.00078767,15.89091085954654,15.638994022711659,15.021025319454722
664,8/22/2022,15.08,-0.051691093,0.000981547,0.000708636,15.626764825953167,15.378330807430102,14.771829001351284
665,8/23/2022,15.32,0.015789802,0.000980413,0.000731314,14.837034408090053,14.601866346254184,14.023497386035562
666,8/24/2022,15.52,0.01297035,0.000979165,0.000749691,15.074869669606539,14.834801485294873,14.248440683997892
667,8/25/2022,15.93,0.026074609,0.000978657,0.00078766,15.271031938932095,15.028426409602135,14.432161056978988
668,8/26/2022,15.41,-0.033187475,0.000978918,0.000736799,15.676142566478353,15.427988882189865,14.812861086835328
669,8/29/2022,15.57,0.010329337,0.000977592,0.000751137,15.162879616932885,14.921931665882466,14.33462812325631
670,8/30/2022,15.45,-0.007736983,0.00097624,0.000738469,15.320628538902707,15.077424677874726,14.480460558261004
671,8/31/2022,15.24,-0.013685453,0.000975095,0.000716972,15.202584153448853,14.961237375063321,14.373037691371287
672,9/1/2022,15.19,-0.003286234,0.000973668,0.000711015,14.995774072669548,14.758145959324482,14.173740876249356
673,9/2/2022,15.16,-0.001976936,0.000972232,0.000707021,14.945948657336267,14.709113281736798,14.126802032794357
674,9/6/2022,15.03,-0.008612176,0.000970918,0.000693195,14.91797321716543,14.681973561213637,14.102022522822114
675,9/7/2022,15.43,0.026265463,0.000970447,0.000731079,14.789817116067384,14.555993918218606,13.98554966106379
676,9/8/2022,15.47,0.002588998,0.000969016,0.000733828,15.183744027857824,14.943500458638264,14.358431201853387
677,9/9/2022,15.42,-0.003237296,0.000967608,0.000727962,15.222686345812825,14.9812539164106,14.393217473479483
678,9/12/2022,15.54,0.007751977,0.000966254,0.000738322,15.173931824775044,14.934486651271895,14.345626874532668
679,9/13/2022,14.74,-0.052852458,0.000969054,0.000659396,15.292937909328298,15.051407377752767,14.462226123234531
680,9/14/2022,14.66,-0.00544219,0.000967684,0.000650423,14.503577466777239,14.273885972086127,13.714357716795542
681,9/15/2022,14.89,0.01556715,0.000966589,0.000672327,14.42696270834069,14.199246499374295,13.639418394304935
682,9/16/2022,14.72,-0.011482733,0.000965388,0.000654504,14.652126715708947,14.420949602769346,13.853042300878402
683,9/19/2022,14.93,0.014165498,0.000964241,0.000674286,14.484003803546916,14.255249254276842,13.694476109629269
684,9/20/2022,13.09,-0.131524032,0.000988345,0.000481014,14.690769612425898,14.4596854050934,13.892917594880586
685,9/21/2022,13.05,-0.003060446,0.00098692,0.000475844,12.875595954719557,12.670156629523706,12.167911175704027
686,9/22/2022,12.77,-0.021689464,0.000986197,0.000443533,12.835962609811295,12.631029418408954,12.12796043316326
687,9/23/2022,12.31,-0.03668673,0.000986765,0.000389486,12.56146361444656,12.361354270482002,11.871179846738373
688,9/26/2022,11.99,-0.026338971,0.000986368,0.000350636,12.108581849396774,11.914923584957092,11.442921306727191
689,9/27/2022,11.91,-0.006694586,0.000985008,0.000340411,11.79173924505867,11.603850521336089,11.142956538141114
690,9/28/2022,12.18,0.022416879,0.000984286,0.000372406,11.713981736410137,11.528022898027562,11.072998593716084
691,9/29/2022,11.47,-0.060060331,0.000988139,0.000284949,11.980882153316507,11.79041082640545,11.319882238788892
692,9/30/2022,11.2,-0.023821153,0.000987549,0.000250114,11.27991042085484,11.100152763699642,10.659154196729602
693,10/3/2022,11.47,0.023821153,0.000986925,0.000284127,11.013810790231956,10.838135120804196,10.40652849617789
694,10/4/2022,12.36,0.074730521,0.000993477,0.000391398,11.279739540261252,11.100923437112156,10.660495419959386
695,10/5/2022,12.51,0.012062872,0.000992244,0.000408192,12.15611345208306,11.961628307796412,11.484379842785007
696,10/6/2022,12.36,-0.012062872,0.000991041,0.000390274,12.304823569262041,12.108255296686222,11.62439923603122
697,10/7/2022,12.2,-0.0130295,0.000989877,0.00037102,12.155860227633902,11.96128117737335,11.485713891042913
698,10/10/2022,11.36,-0.071337538,0.000995815,0.000268286,11.99866741479769,11.806915991887774,11.337570797015804
699,10/11/2022,11.56,0.01745245,0.000994813,0.00029287,11.171721817692482,10.9919884614368,10.552527246482457
700,10/12/2022,11.54,-0.001731602,0.000993397,0.000289977,11.368231676084992,11.185448913587049,10.737775875154055
701,10/13/2022,11.77,0.01973466,0.000992519,0.000317716,11.34823178497672,11.166525957944751,10.721473754804952
702,10/14/2022,11.67,-0.008532475,0.000991216,0.000305109,11.57539463214432,11.390554795549034,10.938333390253652
703,10/17/2022,11.83,0.013617232,0.000990058,0.000324045,11.475953248533004,11.292438863317113,10.844365067115236
704,10/18/2022,12.03,0.016764852,0.000989035,0.000347398,11.634563352131448,11.448738346494318,10.993685937912069
705,10/19/2022,12.13,0.008278193,0.000987721,0.000358648,11.83142570904822,11.642491656435022,11.181916882187378
706,10/20/2022,11.77,-0.030127802,0.000987637,0.000315466,11.929395242759218,11.739230437137499,11.272192669753466
707,10/21/2022,12.19,0.035062022,0.000987945,0.000364612,11.574488477461253,11.390770629665443,10.937761547480171
708,10/24/2022,12.48,0.023511419,0.000987306,0.000397305,11.9897836950469,11.798845190967747,11.330080539648726
709,10/25/2022,12.83,0.027658816,0.00098696,0.000435756,12.27428478634414,12.078283775144003,11.59875679702124
710,10/26/2022,12.82,-0.000779727,0.000985572,0.000434044,12.619985257749242,12.41851813363298,11.924537998069786
711,10/27/2022,13.0,0.013942906,0.000984442,0.000453044,12.6086254946295,12.407776627231055,11.916702282475653
712,10/28/2022,13.26,0.019802627,0.000983584,0.00048022,12.786813278273426,12.583020078786406,12.081672562245872
713,10/31/2022,13.37,0.008261406,0.00098229,0.000491134,13.044456290063186,12.837039940276751,12.33090381601636
714,11/1/2022,13.4,0.002241316,0.000980918,0.000493585,13.151552666140146,12.941804591969824,12.428809976276098
715,11/2/2022,13.06,-0.025700583,0.000980505,0.00045695,13.182510081224404,12.972358562233879,12.460339073540425
716,11/3/2022,13.26,0.015197861,0.000979438,0.000477538,12.846006945738084,12.641993717791136,12.141140028431087
717,11/4/2022,13.51,0.018678167,0.000978534,0.000502922,13.044527534377524,12.837817397531705,12.328012378511868
718,11/7/2022,13.7,0.013965681,0.000977423,0.000521672,13.290119135236557,13.079579262311457,12.56321244873309
719,11/8/2022,13.72,0.001458789,0.000976065,0.000522976,13.477853996228893,13.263189161244238,12.739218009203695
720,11/9/2022,13.31,-0.03033899,0.00097603,0.000480112,13.497663888384334,13.282792877474412,12.759073270540796
721,11/10/2022,14.18,0.063316889,0.000980145,0.000567264,13.093021689528513,12.885165652716973,12.377546869513276
722,11/11/2022,14.5,0.022316128,0.000979442,0.000597387,13.949710352836131,13.727114447804935,13.183792815818745
723,11/14/2022,14.06,-0.030814763,0.00097945,0.00055394,14.26501024344149,14.038628974838852,13.486202587227464
724,11/15/2022,14.3,0.016925651,0.000978467,0.000576553,13.831239119555901,13.611695166809223,13.073082689592091
725,11/16/2022,13.9,-0.028370697,0.000978271,0.000536626,14.068256452949644,13.845902968754698,13.29839836451357
726,11/17/2022,13.91,0.000719166,0.000976924,0.000536877,13.674499264417328,13.457279715427616,12.924819609476808
727,11/18/2022,13.99,0.005734783,0.000975617,0.000544027,13.685023277469785,13.46801118557103,12.934787067637535
728,11/21/2022,13.95,-0.00286328,0.000974293,0.000539347,13.763709982275167,13.545307573871566,13.011242134553486
729,11/22/2022,14.07,0.008565363,0.000973045,0.000550356,13.723905922628814,13.5068205682101,12.972985908448173
730,11/23/2022,14.03,-0.002846977,0.000971728,0.000545702,13.842976520513577,13.62321960697357,13.088579961206085
731,11/25/2022,14.08,0.003557457,0.000970411,0.000549823,13.803316974903398,13.584344037106,13.047548022912428
732,11/28/2022,13.73,-0.025172131,0.000969988,0.000514683,13.853199613902024,13.634087619754194,13.098049328467546
733,11/29/2022,13.75,0.001455604,0.000968666,0.000515967,13.508712037757372,13.294591266757116,12.770459769080876
734,11/30/2022,13.9,0.010850016,0.000967491,0.000530046,13.528162196305505,13.314032426022093,12.78788113446551
735,12/1/2022,14.08,0.012866511,0.000966382,0.00054683,13.675964385778299,13.459580643352554,12.92795322286786
736,12/2/2022,13.86,-0.015748357,0.000965429,0.00052469,13.853176673724297,13.634766266189947,13.100392741544697
737,12/5/2022,13.38,-0.035245939,0.000965853,0.000476155,13.636497400314804,13.421559573544881,12.895219284516442
738,12/6/2022,13.28,-0.007501911,0.00096463,0.000465344,13.163676728222653,12.955880949307662,12.446626396842394
739,12/7/2022,13.1,-0.013646914,0.000963594,0.000446248,13.064625239796317,12.858129235712287,12.351223411965037
740,12/8/2022,13.12,0.001525553,0.000962293,0.000447706,12.888391731075037,12.685046728629668,12.18820509469573
741,12/9/2022,13.18,0.004562746,0.000961017,0.00045326,12.907818851384848,12.704579851469527,12.205579354011096
742,12/12/2022,13.46,0.021021795,0.000960292,0.00048098,12.967583903272546,12.76388206403498,12.263530905267979
743,12/13/2022,13.57,0.00813915,0.000959078,0.000491287,13.24201906618359,13.03379050093048,12.524209259031402
744,12/14/2022,13.48,-0.006654368,0.000957858,0.000481683,13.351552266539201,13.140132420563987,12.62581999636905
745,12/15/2022,13.03,-0.033952714,0.000958161,0.000435462,13.263138420113961,13.055037974109176,12.54633778083651
746,12/16/2022,12.12,-0.07239741,0.000963978,0.000337831,12.819546797381493,12.61888343732901,12.124380689203015
747,12/19/2022,11.69,-0.036123205,0.000964465,0.000289021,11.922590564280549,11.73430574739816,11.27390329965565
748,12/20/2022,11.47,-0.018998844,0.000963672,0.000263235,11.498658505853406,11.317176329518864,10.874095094830624
749,12/21/2022,11.78,0.026668247,0.000963315,0.000298489,11.282354838968535,11.104712136081153,10.66800572844687
750,12/22/2022,11.31,-0.040715888,0.000964271,0.000243803,11.588113301041107,11.405780580165972,10.958000219996707
751,12/23/2022,11.36,0.004411123,0.00096301,0.000249352,11.125302860260073,10.950031016230371,10.519841232085101
752,12/27/2022,11.2,-0.014184635,0.000962006,0.000230158,11.174055119730834,10.998545062473925,10.565969656211983
753,12/28/2022,10.95,-0.022574322,0.000961418,0.000199873,11.01733951601208,10.844342952477906,10.416042982497915
754,12/29/2022,11.54,0.052479805,0.000963763,0.00026921,10.77039332447333,10.600743114103384,10.184137597572837
755,12/30/2022,11.63,0.007768705,0.000962561,0.000279143,11.350965923275002,11.17149480697895,10.733750511444846
756,1/3/2023,11.68,0.004290011,0.000961309,0.000284448,11.440217773899805,11.26001470521093,10.816957829871992
757,1/4/2023,12.01,0.027861659,0.000961042,0.000320878,11.489161455996825,11.307847803969352,10.865122298678353
758,1/5/2023,12.25,0.019786301,0.000960274,0.000346558,11.814726199594348,11.628257282941334,11.172982827875213
759,1/6/2023,12.58,0.026582314,0.000959914,0.000381124,12.051016313849518,11.861038749865157,11.394445821262451
760,1/9/2023,12.69,0.00870603,0.000958742,0.000392078,12.375592409983462,12.181276913648563,11.701662597841144
761,1/10/2023,12.84,0.011751017,0.000957652,0.000407004,12.4838761994112,12.287257967684392,11.806889813557357
762,1/11/2023,13.22,0.029165536,0.000957479,0.000444745,12.632391865883202,12.433527517348079,11.946883875004557
763,1/12/2023,13.43,0.015760176,0.000956531,0.000464818,13.007344454090848,12.802945191743,12.301101099556133
764,1/13/2023,12.72,-0.054315453,0.000959202,0.000393116,13.21279709960942,13.005934201584534,12.495698283176843
765,1/17/2023,12.67,-0.003938564,0.000957972,0.000387453,12.51400706895919,12.316569476507482,11.834484344871566
766,1/18/2023,12.41,-0.020734395,0.000957303,0.000359879,12.46492224668848,12.268818938028984,11.789315844132531
767,1/19/2023,12.18,-0.018707337,0.000956529,0.00033502,12.208627217147694,12.017107785461631,11.546906019577447
768,1/20/2023,12.4,0.01790121,0.000955685,0.000357892,11.98289172356296,11.794141400310076,11.333034974937137
769,1/23/2023,12.8,0.031748698,0.000955721,0.000398713,12.1983085351904,12.006872617307161,11.53833730808056
