,Date,VZ,PDR,VAR,AVG,VAR70,VAR85,VAR99
509,1/7/2022,54.240002,0.008889021,0.000161432,-0.000232366,53.383190432333016,53.03734298239488,52.176346607426126
510,1/10/2022,53.869999,-0.006844962,0.000161201,-0.000245332,53.86359853245024,53.51506290919283,52.64867478789884
511,1/11/2022,53.59,-0.005211235,0.000160934,-0.00025505,53.49471197827039,53.149028611483516,52.28342549173338
512,1/12/2022,53.450001,-0.002615827,0.000160631,-0.000259661,53.21662344013874,52.87187632914033,52.01030684545319
513,1/13/2022,53.52,0.00130876,0.000160322,-0.000256604,53.075342735700396,52.732566129561505,51.8781805596466
514,1/14/2022,53.279999,-0.004494408,0.000160045,-0.000264849,53.14700762046207,52.8050783114993,51.95114372717172
515,1/18/2022,53.43,0.002811379,0.000159753,-0.000258875,52.907258136416665,52.567269120937084,51.71798086617684
516,1/19/2022,53.5,0.001309268,0.000159448,-0.000255836,53.05893501530147,52.71500221317952,51.86267060285628
517,1/20/2022,53.400002,-0.00187087,0.000159145,-0.00025896,53.130075727654216,52.78756918875902,51.93685008295302
518,1/21/2022,53.16,-0.00450455,0.000158872,-0.000267156,53.02863112240536,52.6866051375511,51.83955936248656
519,1/24/2022,52.959999,-0.003769341,0.00015859,-0.000273904,52.79354594799809,52.452786396681844,51.60713376515621
520,1/25/2022,52.900002,-0.001133516,0.000158286,-0.000275557,52.5928466960266,52.25497458100833,51.41625618109791
521,1/26/2022,51.02,-0.036185664,0.000160452,-0.000344483,52.533202741324345,52.19683013671541,51.358993483001704
522,1/27/2022,51.189999,0.003326468,0.000160171,-0.00033745,50.66086264933047,50.33406198421017,49.51812123515742
523,1/28/2022,52.900002,0.032859196,0.000161968,-0.000273977,50.83097635551864,50.50156969031738,49.68795153003346
524,1/31/2022,53.23,0.006218771,0.000161739,-0.000261586,52.52944491210998,52.1885113047258,51.33558619499155
525,2/1/2022,53.200001,-0.000563732,0.000161431,-0.000262161,52.8574743437059,52.51291071280474,51.657758941831084
526,2/2/2022,53.799999,0.011215033,0.000161374,-0.000240342,52.82942029817279,52.486806847663104,51.634709002271705
527,2/3/2022,53.790001,-0.000185854,0.000161068,-0.000240238,53.42457580265614,53.07838981351856,52.21895217969445
528,2/4/2022,53.310001,-0.008963645,0.000160907,-0.00025676,53.41609720227354,53.06972033085051,52.21063493231251
529,2/7/2022,53.0,-0.005832036,0.000160661,-0.000267299,52.938182616428534,52.59631663965054,51.74285406355509
530,2/8/2022,52.82,-0.003402007,0.000160376,-0.000273214,52.63018887504443,52.29115385932703,51.442668230614814
531,2/9/2022,53.5,0.012791747,0.000160395,-0.000248609,52.45152013048048,52.11226207475251,51.26174596951374
532,2/10/2022,53.040001,-0.008635289,0.000160226,-0.000264374,53.129793824581775,52.78720403556309,51.93078772096704
533,2/11/2022,53.32,0.005265131,0.000159982,-0.000253999,52.669888693093846,52.33078638270271,51.48697949872392
534,2/14/2022,53.27,-0.000938174,0.000159684,-0.000255281,52.94964085712843,52.60782026924903,51.75419432653983
535,2/15/2022,53.360001,0.001688099,0.000159392,-0.000251648,52.89896631096052,52.55682122036476,51.70507999854767
536,2/16/2022,53.400002,0.000749363,0.000159097,-0.000249781,52.98908015648052,52.64771899555545,51.79879734967942
537,2/17/2022,53.580002,0.003365118,0.000158825,-0.000243049,53.03121308173198,52.687966641759914,51.8404763134541
538,2/18/2022,53.830002,0.004655068,0.000158574,-0.000233945,53.20958857536447,52.866983648629294,52.01169398403275
539,2/22/2022,53.900002,0.001299545,0.000158284,-0.0002311,53.4584055902346,53.1151720225617,52.26028177540365
540,2/23/2022,53.41,-0.009132521,0.000158138,-0.000247584,53.5291333857863,53.184160987975574,52.33108736985922
541,2/24/2022,52.59,-0.015472007,0.000158273,-0.000275725,53.04116666906303,52.69984712170876,51.8524371476174
542,2/25/2022,54.119999,0.028677797,0.000159525,-0.000222305,52.22674401458219,51.89012141464917,51.05327748581814
543,2/28/2022,53.669998,-0.008349636,0.000159352,-0.000237273,53.74699544752196,53.4002544539253,52.53722400581051
544,3/1/2022,53.610001,-0.001118512,0.000159061,-0.000238893,53.29982567309945,52.955310237737386,52.09609810612778
545,3/2/2022,54.139999,0.009837629,0.000158955,-0.000220404,53.24043914675288,52.89800351485489,52.051415857898505
546,3/3/2022,54.66,0.009558915,0.000158839,-0.000202493,53.76845513980176,53.42180946294434,52.56309648692836
547,3/4/2022,55.110001,0.008199026,0.000158677,-0.000187133,54.28414234735756,53.93445290257327,53.06669162668532
548,3/7/2022,54.68,-0.007833194,0.000158494,-0.000201086,54.73214074038639,54.37923839804887,53.50540441532883
549,3/8/2022,53.25,-0.026500207,0.000159463,-0.00024899,54.30429941576728,53.95572938589884,53.088721705084915
550,3/9/2022,53.080002,-0.003197557,0.000159189,-0.000254351,52.88230387567014,52.54073160855544,51.69138638608017
551,3/10/2022,53.23,0.0028219,0.000158917,-0.000248768,52.71162081627672,52.37331853107353,51.525382339192724
552,3/11/2022,53.040001,-0.003575782,0.000158649,-0.000254795,52.86165084296454,52.52194484942264,51.674858923461564
553,3/14/2022,52.5,-0.010233195,0.000158542,-0.000272839,52.673914400541676,52.335854537228954,51.493143322198705
554,3/15/2022,52.759998,0.00494012,0.000158305,-0.000263429,52.134745955028016,51.80007274989517,50.96523301605857
555,3/16/2022,52.490002,-0.005130577,0.000158062,-0.000272199,52.39548088247627,52.058785012097424,51.21996143687666
556,3/17/2022,52.360001,-0.002479753,0.000157787,-0.000276169,52.12579822051241,51.79223540387841,50.95777592544419
557,3/18/2022,50.799999,-0.030246625,0.000159113,-0.000329976,51.99637183496448,51.664858613967866,50.83358382320589
558,3/21/2022,51.099998,0.005888123,0.000158897,-0.000318833,50.444864249741265,50.12081165046553,49.31480798005247
559,3/22/2022,51.0,-0.001958825,0.000158618,-0.000321767,50.74280364547465,50.41602875336463,49.60629481389967
560,3/23/2022,50.970001,-0.000588389,0.000158334,-0.000322243,50.64334464525991,50.31783918581039,49.509557248896584
561,3/24/2022,51.0,0.000588389,0.000158054,-0.00032062,50.616437946262614,50.29092750221474,49.48252658291076
562,3/25/2022,51.279999,0.00547516,0.000157832,-0.000310307,50.643064497054105,50.31953820466656,49.508787367039716
563,3/28/2022,51.169998,-0.002147409,0.000157558,-0.00031357,50.92319059110741,50.594956199119714,49.7841638714869
564,3/29/2022,51.25,0.001562234,0.000157285,-0.000310244,50.814400173360085,50.48925464697132,49.680347305366006
565,3/30/2022,51.610001,0.006999854,0.000157101,-0.000297306,50.89321983823668,50.56695386268545,49.757033909640136
566,3/31/2022,50.939999,-0.013067022,0.000157111,-0.000319867,51.252487063039304,50.924648363242326,50.108706225840756
567,4/1/2022,52.119999,0.022900283,0.000157783,-0.000278914,50.58670463362426,50.263111064859274,49.45502703540676
568,4/4/2022,52.459999,0.006502222,0.000157586,-0.000266976,51.76099774292868,51.4288246419151,50.60199251760613
569,4/5/2022,52.779999,0.006081357,0.00015738,-0.000255819,52.097470014783205,51.76376044667404,50.93376417839407
570,4/6/2022,53.200001,0.007926103,0.000157221,-0.000241465,52.41688845215309,52.08103920291523,51.247751731906675
571,4/7/2022,52.669998,-0.01001242,0.000157112,-0.000258577,52.833174606296645,52.49457807994852,51.65438920231268
572,4/8/2022,53.529999,0.01619623,0.00015731,-0.000229809,52.30647155283438,51.972461130825145,51.138089943840335
573,4/11/2022,53.900002,0.006888289,0.000157124,-0.000217387,53.16310620777543,52.82165445803772,51.97226870386546
574,4/12/2022,53.669998,-0.004276366,0.000156879,-0.000224458,53.53122529292996,53.188326559038295,52.33532703620356
575,4/13/2022,54.139999,0.008719117,0.000156745,-0.000208904,53.30378463295349,52.961932410822996,52.11123810436722
576,4/14/2022,53.830002,-0.005742296,0.000156526,-0.000218511,53.76978807661657,53.426201721607406,52.5736457207295
577,4/18/2022,53.389999,-0.008207526,0.000156365,-0.000232357,53.46065650155293,53.119177791668896,52.27008517855666
578,4/19/2022,53.75,0.006720223,0.000156178,-0.000220328,53.02448406471825,52.68591559029014,51.84162312813291
579,4/20/2022,54.41,0.012204293,0.000156174,-0.000198869,53.38283065695975,53.04281457591402,52.19301662981652
580,4/21/2022,55.009998,0.01096699,0.00015612,-0.000179618,54.03930379545486,53.69484703747629,52.83714029970244
581,4/22/2022,51.91,-0.058003501,0.000161596,-0.000279142,54.63556635436474,54.28782965609958,53.41942234493172
582,4/25/2022,50.279999,-0.031904086,0.000163034,-0.000333481,51.545912193637754,51.21191380393742,50.381876771366606
583,4/26/2022,49.41,-0.017454531,0.000163256,-0.000362848,49.92462112954577,49.59860830706158,48.787306528515124
584,4/27/2022,48.459999,-0.019414138,0.000163597,-0.00039547,49.05754967068724,48.73880120284569,47.942692265608976
585,4/28/2022,48.400002,-0.00123884,0.000163319,-0.000396912,48.113039635702016,47.7988496816527,47.01357193674483
586,4/29/2022,46.299999,-0.044357916,0.000166332,-0.00047193,48.054019969193135,47.7412198722945,46.96025127595814
587,5/2/2022,46.23,-0.001513001,0.000166051,-0.000473704,45.96115949731777,45.65921085837178,44.90678391377894
588,5/3/2022,47.169998,0.020129117,0.000166489,-0.000438665,45.89368265977674,45.59232993769935,44.839896082738754
589,5/4/2022,48.369999,0.025121711,0.000167314,-0.000395269,46.82756802306574,46.51947223851292,45.750687620560726
590,5/5/2022,47.84,-0.011017657,0.000167221,-0.000413273,48.020656737402255,47.70310377392814,46.91182359440409
591,5/6/2022,48.27,0.00894814,0.000167086,-0.000397433,47.49264931151155,47.1795152075233,46.39724489364708
592,5/9/2022,48.619999,0.007224699,0.000166902,-0.000384558,47.92096272374556,47.60448460224581,46.81726871272314
593,5/10/2022,48.130001,-0.010129244,0.00016678,-0.000400991,48.26881856336865,47.95126670570557,47.160296448856265
594,5/11/2022,47.880001,-0.005207803,0.000166538,-0.000409083,47.7826072076195,47.46753519566025,46.68687546910988
595,5/12/2022,48.060001,0.00375235,0.000166287,-0.000402089,47.533802771815466,47.220909905865504,46.44142725485433
596,5/13/2022,48.18,0.002493746,0.000166022,-0.00039723,47.713502494908994,47.39805055151766,46.61396047489095
597,5/16/2022,49.040001,0.017692315,0.000166291,-0.000366929,47.831814888657,47.517932538254804,46.73128288939592
598,5/17/2022,48.939999,-0.002041274,0.000166018,-0.000369729,48.68666629094137,48.366389912067966,47.568641754452855
599,5/18/2022,48.889999,-0.001022181,0.000165742,-0.000370819,48.58690568863081,48.26750848583601,47.47222707030182
600,5/19/2022,49.099998,0.004286138,0.000165501,-0.000363057,48.539711988011625,48.219748907318404,47.424921343648414
601,5/20/2022,49.529999,0.008719532,0.000165363,-0.000347945,48.747434824045,48.427820860536706,47.63411567166773
602,5/23/2022,49.669998,0.002822562,0.000165105,-0.000342678,49.1758918783247,48.85308285680993,48.050754470660394
603,5/24/2022,50.68,0.020130267,0.000165525,-0.000308726,49.31482954163566,48.99128379732568,48.18595051138324
604,5/25/2022,51.240002,0.010989161,0.000165462,-0.000290021,50.31851307663326,49.986937633309346,49.164840221788
605,5/26/2022,50.990002,-0.004890942,0.000165224,-0.000297626,50.87707277636498,50.544161469813396,49.71175874969306
606,5/27/2022,51.400002,0.008008637,0.000165065,-0.000283919,50.62819315818111,50.297257305707575,49.474406881224276
607,5/31/2022,51.290001,-0.00214239,0.000164798,-0.000286981,51.03666425408778,50.70193758011026,49.8674689782114
608,6/1/2022,51.400002,0.00214239,0.000164537,-0.000282985,50.9266332722901,50.59330841425927,49.7611894874265
609,6/2/2022,51.290001,-0.00214239,0.000164273,-0.000286038,51.03720760656939,50.70151004087307,49.86832039596397
610,6/3/2022,50.810001,-0.009402616,0.000164139,-0.000300984,50.926353569969756,50.59307345886486,49.767494643569776
611,6/6/2022,51.240002,0.008427311,0.000163995,-0.000286698,50.45071574668544,50.12057658661308,49.29318402236917
612,6/7/2022,51.650002,0.007969718,0.000163838,-0.000273207,50.87680598493681,50.54380640746868,49.71578141965519
613,6/8/2022,51.549999,-0.001938043,0.000163576,-0.000275923,51.28699355276912,50.952194193769266,50.120249868809154
614,6/9/2022,50.939999,-0.011903741,0.000163529,-0.000294861,51.18604174472786,50.85203740828765,50.01870174182968
615,6/10/2022,50.82,-0.002358472,0.00016327,-0.000298217,50.57917064016218,50.24954510297367,49.42440690348123
616,6/13/2022,49.59,-0.024500777,0.000163954,-0.000337506,50.463276835629415,50.133346709788626,49.31256786216668
617,6/14/2022,49.16,-0.008708916,0.000163802,-0.000351074,49.237450088884074,48.91630334193979,48.11985864520657
618,6/15/2022,49.150002,-0.000203397,0.000163537,-0.000350835,48.80860139104105,48.490308962469754,47.69146509335088
619,6/16/2022,48.84,-0.006327238,0.00016333,-0.00036049,48.80088184623658,48.48239471372118,47.69011008165422
620,6/17/2022,49.029999,0.003882686,0.000163096,-0.000353647,48.4934149574698,48.17700926698584,47.38916269129592
621,6/21/2022,50.650002,0.032506935,0.000164569,-0.000300731,48.67925685615795,48.36275649685835,47.57313728868938
622,6/22/2022,50.790001,0.002760234,0.00016432,-0.00029581,50.29252500313898,49.96296527693466,49.141944037790076
623,6/23/2022,52.09,0.025273487,0.000165104,-0.000254768,50.43071251159493,50.10245714885738,49.27736411141814
624,6/24/2022,50.959999,-0.021932,0.000165591,-0.000289507,51.72070406415577,51.381842379261215,50.53772136530845
625,6/27/2022,50.959999,0.0,0.000165326,-0.000289044,50.59935485538715,50.26599738483912,49.437706461710846
626,6/28/2022,50.459999,-0.009860068,0.000165208,-0.000304333,50.59923166572742,50.267844078143376,49.443081058163436
627,6/29/2022,50.939999,0.009467527,0.000165097,-0.000288748,50.101838320534654,49.77324465924397,48.95344485229826
628,6/30/2022,50.75,-0.003736832,0.000164853,-0.000294238,50.58060440612249,50.24853470546385,49.422673458274986
629,7/1/2022,51.639999,0.017384929,0.000165087,-0.000266131,50.38961831377155,50.057854872637634,49.23949407809082
630,7/5/2022,51.419998,-0.004269384,0.00016485,-0.000272486,51.27594444948318,50.93842977940255,50.099271639593475
631,7/6/2022,51.509998,0.001748762,0.000164595,-0.000269283,51.055509025878685,50.72287425975711,49.89151716604177
632,7/7/2022,50.709999,-0.015652815,0.000164709,-0.000293624,51.1462025143111,50.81172279482283,49.975544984928355
633,7/8/2022,50.490002,-0.004347774,0.000164475,-0.000300028,50.35053083946391,50.02122554506161,49.19864351724716
634,7/11/2022,50.5,0.000198,0.000164216,-0.000299243,50.1323550116646,49.804074062132294,48.98286454149647
635,7/12/2022,50.779999,0.00552922,0.00016401,-0.000290064,50.14208125328132,49.81404944659419,48.997226897092816
636,7/13/2022,50.509998,-0.00533126,0.000163792,-0.00029799,50.42105469587905,50.09128528564122,49.26988127954716
637,7/14/2022,50.490002,-0.00039596,0.000163535,-0.000298144,50.15398817541723,49.82677775317794,49.00635959842048
638,7/15/2022,51.02,0.010442376,0.000163459,-0.00028131,50.1334008411871,49.805971933430186,48.98952718544925
639,7/18/2022,50.279999,-0.014610349,0.000163524,-0.000303734,50.6600190118921,50.328903682994074,49.506790397151185
640,7/19/2022,50.450001,0.003375403,0.00016329,-0.000297985,49.9246554308402,49.5991155376414,48.78188062395812
641,7/20/2022,49.07,-0.027734917,0.000164208,-0.000340788,50.09417210329864,49.76750179944161,48.95353192606657
642,7/21/2022,47.66,-0.029155378,0.000165243,-0.000385671,48.71956988107405,48.402833344324826,47.60650144570764
643,7/22/2022,44.450001,-0.069727487,0.000172453,-0.000493512,47.31756620380157,47.0062280330467,46.23193366970784
644,7/25/2022,44.759998,0.006949854,0.000172271,-0.000481954,44.11912434117645,43.82371639109742,43.08564966134284
645,7/26/2022,44.919998,0.003568247,0.000172029,-0.000475675,44.42732850753772,44.1292518455072,43.389989345411834
646,7/27/2022,44.91,-0.000222598,0.000171763,-0.000475283,44.58660769741301,44.28944172438988,43.54362133918036
647,7/28/2022,45.549999,0.014150115,0.000171827,-0.000452678,44.57861106326551,44.279503699959164,43.53319661529723
648,7/29/2022,46.189999,0.013952701,0.000171882,-0.000430447,45.21286977004914,44.91170285587169,44.15741903395117
649,8/1/2022,46.259998,0.001514311,0.000171623,-0.000427451,45.8488456780506,45.54369680913537,44.78101439879459
650,8/2/2022,45.34,-0.020087968,0.000171953,-0.000457698,45.91883562267717,45.61256603240676,44.848433352961045
651,8/3/2022,45.330002,-0.000220536,0.000171689,-0.000457333,45.00453832599906,44.70400366600633,43.95571921583593
652,8/4/2022,44.43,-0.020054192,0.000172013,-0.00048739,44.9947801734368,44.694700292209504,43.9482021760223
653,8/5/2022,44.950001,0.011635866,0.000171975,-0.000468825,44.10020591478801,43.805938771524914,43.06791985629364
654,8/8/2022,44.540001,-0.009163099,0.000171827,-0.000482119,44.61718243737172,44.31772694584118,43.573559167382115
655,8/9/2022,44.68,0.00313829,0.000171585,-0.000476591,44.20962625925165,43.91346202489725,43.17833434407171
656,8/10/2022,44.84,0.003574624,0.000171348,-0.000470416,44.348288971596666,44.052516773041134,43.31768067983501
657,8/11/2022,44.779999,-0.001339009,0.000171089,-0.000471738,44.50788265843348,44.20943206380121,43.47053209534634
658,8/12/2022,45.150002,0.008228735,0.000170943,-0.000458515,44.45075086581855,44.15330937094633,43.414166828728916
659,8/15/2022,45.560001,0.009039836,0.000170821,-0.000444102,44.817752801615214,44.519687661252924,43.7739682053137
660,8/16/2022,45.799999,0.005253909,0.000170611,-0.000435468,45.22464353380025,44.9238250198478,44.171513394828864
661,8/17/2022,45.34,-0.010094424,0.000170494,-0.000450081,45.46308609072644,45.16073772776617,44.40551004236642
662,8/18/2022,44.189999,-0.025691149,0.000171197,-0.00048821,45.00568981739595,44.7064105055521,43.958465725556344
663,8/19/2022,44.419998,0.005191277,0.000170988,-0.000479643,43.86482223666379,43.57152057569718,42.84272638952514
664,8/22/2022,44.169998,-0.005643993,0.00017077,-0.000487421,44.09212039508657,43.79786782608217,43.069714968786094
665,8/23/2022,43.470001,-0.015974712,0.000170874,-0.00051071,43.84429460131409,43.551897263989936,42.82534139953984
666,8/24/2022,43.549999,0.001838612,0.000170625,-0.000507182,43.14749050808339,42.8595646911342,42.141750952804074
667,8/25/2022,43.740002,0.004353381,0.000170405,-0.000499895,43.228334981329816,42.9394894399581,42.2234565197637
668,8/26/2022,43.25,-0.011265828,0.000170323,-0.000516012,43.4149283025897,43.124852286459266,42.404846321225484
669,8/29/2022,43.330002,0.001848049,0.000170077,-0.000512478,42.93010031565991,42.6440827751143,41.93427962369664
670,8/30/2022,42.529999,-0.018635596,0.000170312,-0.000539528,43.00744325857457,42.72130084797808,42.008859399467205
671,8/31/2022,41.810001,-0.017074116,0.000170465,-0.000564169,42.2138991186556,41.93223576834095,41.2304962085402
672,9/1/2022,41.810001,0.0,0.000170212,-0.00056333,41.49673241567161,41.219530412568766,40.53208934538511
673,9/2/2022,41.299999,-0.012273094,0.000170163,-0.000580729,41.49735663811469,41.220936870707824,40.53516949454531
674,9/6/2022,41.099998,-0.004854403,0.000169937,-0.00058707,40.99054211131946,40.71771291072033,40.0379888758436
675,9/7/2022,41.080002,-0.000486639,0.000169686,-0.000586921,40.792272251917545,40.521581466497,39.849102587084474
676,9/8/2022,41.32,0.005825211,0.000169495,-0.000577436,40.77249730476435,40.501209487809895,39.825704977034526
677,9/9/2022,42.240002,0.022021042,0.000169998,-0.000544055,41.01131480614548,40.73853451916101,40.061284380801055
678,9/12/2022,42.759998,0.012235353,0.000169988,-0.000525207,41.92479607425457,41.646533618024925,40.95224619638707
679,9/13/2022,41.75,-0.023903588,0.000170541,-0.000559637,42.44221983451469,42.15900522223893,41.45412047118381
680,9/14/2022,41.279999,-0.011321354,0.000170461,-0.000575463,41.43817785392574,41.16214046819202,40.474288711286654
681,9/15/2022,41.029999,-0.006074615,0.000170255,-0.000583538,40.97193154325216,40.698581361921065,40.018200617370006
682,9/16/2022,41.25,0.005347631,0.000170057,-0.000574842,40.72191897809701,40.45055343470728,39.77782560883224
683,9/19/2022,41.240002,-0.000242405,0.000169808,-0.000574355,40.944069217599264,40.67025324663049,39.99060216972427
684,9/20/2022,40.59,-0.015886977,0.000169902,-0.000596742,40.93194511642006,40.66016817176141,39.983972376238505
685,9/21/2022,39.48,-0.027727516,0.000170727,-0.000636349,40.28573931832783,40.01840373101603,39.350933759413714
686,9/22/2022,39.93,0.011333707,0.000170686,-0.0006189,39.18334948461548,38.920774078486275,38.26926115445145
687,9/23/2022,39.52,-0.010321048,0.000170575,-0.000633022,39.629020459180786,39.36620470696165,38.709785966560275
688,9/26/2022,38.93,-0.015041711,0.000170628,-0.000653965,39.22154791713592,38.960368270978975,38.3104418784389
689,9/27/2022,38.889999,-0.001028039,0.000170381,-0.000654508,38.63626423955695,38.378951353045565,37.738556206641405
690,9/28/2022,39.389999,0.012774829,0.000170395,-0.000635045,38.59528244646241,38.33821776528448,37.69789789026362
691,9/29/2022,38.639999,-0.019223968,0.000170648,-0.000661947,39.093381101991376,38.83393572310409,38.18638821086118
692,9/30/2022,37.970001,-0.017491583,0.00017081,-0.000686267,38.347011873906105,38.09175144089605,37.452506370437106
693,10/3/2022,39.16,0.030859417,0.000171997,-0.000640747,37.68093541550052,37.428801401740856,36.80158026467693
694,10/4/2022,39.810001,0.016462344,0.00017217,-0.000616102,38.86389983544507,38.603484278659366,37.9542560630868
695,10/5/2022,39.400002,-0.010352295,0.000172059,-0.000630111,39.50843952991581,39.244034217014274,38.586565809046505
696,10/6/2022,37.84,-0.040399123,0.000174081,-0.000687251,39.10234158500906,38.83936219845169,38.18703380857158
697,10/7/2022,36.849998,-0.02651118,0.000174786,-0.000724301,37.549458087462085,37.297047126942786,36.66739495325834
698,10/10/2022,36.619999,-0.006261052,0.00017458,-0.000732233,36.564661526802325,36.317733814333714,35.705649159859
699,10/11/2022,35.939999,-0.018743658,0.000174793,-0.000758,36.3360872302569,36.091547811892,35.4815598346747
700,10/12/2022,35.68,-0.007260546,0.000174604,-0.00076729,35.66084131107158,35.421214915730836,34.820939474596265
701,10/13/2022,36.400002,0.019978522,0.000174968,-0.000737695,35.40251073060087,35.16462258091587,34.57038632719222
702,10/14/2022,36.380001,-0.000549629,0.000174719,-0.000737427,36.1181174213439,35.87496566796689,35.268058133036696
703,10/17/2022,37.18,0.021751782,0.000175189,-0.000705437,36.098616783064365,35.854264186628754,35.24540990812128
704,10/18/2022,37.07,-0.002962965,0.000174947,-0.000708644,36.89337884260168,36.64427176119621,36.02448051484122
705,10/19/2022,36.57,-0.013579785,0.000174933,-0.000726901,36.783422336418035,36.53543847205287,35.91628930511648
706,10/20/2022,37.0,0.01168968,0.000174904,-0.000709313,36.28752019517577,36.042976761550115,35.4314391808419
707,10/21/2022,35.349998,-0.045619577,0.000177505,-0.000772836,36.71583670689865,36.46802883800102,35.851317377190206
708,10/24/2022,35.970001,0.01738695,0.00017772,-0.000747186,35.07383973385557,34.83587097942071,34.24108225953502
709,10/25/2022,36.43,0.012707326,0.000177724,-0.00072821,35.689604592716385,35.44695783133939,34.840251476413634
710,10/26/2022,36.43,0.0,0.000177474,-0.000727184,36.14569624891899,35.90043547714401,35.28673878258613
711,10/27/2022,36.18,-0.006886131,0.000177278,-0.000735846,36.14570826993944,35.90059799817054,35.288665019351086
712,10/28/2022,37.669998,0.040357489,0.000179397,-0.000678131,35.89771721277527,35.65369596545979,35.048909525451336
713,10/31/2022,37.369999,-0.007995752,0.000179221,-0.000688394,37.37734615530715,37.122230284208165,36.48620812152403
714,11/1/2022,37.369999,0.0,0.00017897,-0.00068743,37.07862395894767,36.8253503301709,36.19193002187429
715,11/2/2022,37.709999,0.009057068,0.000178853,-0.000673801,37.08012788590385,36.82759071928743,36.19730955183109
716,11/3/2022,37.150002,-0.01496146,0.000178888,-0.000693756,37.41751839446359,37.162404140573656,36.526660938157825
717,11/4/2022,37.240002,0.002419681,0.000178652,-0.000689414,36.86190507174912,36.61100632160947,35.985076772384666
718,11/7/2022,37.189999,-0.001343625,0.000178403,-0.000690325,36.949871244481294,36.698270117609106,36.07253280782054
719,11/8/2022,37.869999,0.018119334,0.000178647,-0.000664164,36.90217651752469,36.651185203984426,36.02524768531169
720,11/9/2022,37.619999,-0.006623418,0.000178448,-0.000672441,37.577821332655624,37.32072503801477,36.684175208150606
721,11/10/2022,38.52,0.02364179,0.000179019,-0.000638718,37.329227086363225,37.074283912403104,36.43861281389946
722,11/11/2022,38.299999,-0.005727717,0.000178807,-0.000645766,38.223098200876834,37.96240944258569,37.31282376349224
723,11/14/2022,38.310001,0.000261115,0.000178561,-0.000644512,38.00454314932158,37.74439975363292,37.100648964791176
724,11/15/2022,37.700001,-0.016050864,0.000178642,-0.000665792,38.01531086872194,37.75492848404526,37.1109090670918
725,11/16/2022,37.880001,0.004763174,0.000178436,-0.000658303,37.408370267696995,37.15261522984514,36.51837802899016
726,11/17/2022,38.16,0.007364552,0.000178279,-0.000647253,37.58834461634308,37.331663373746004,36.69323762145151
727,11/18/2022,38.549999,0.010168227,0.000178194,-0.000632376,37.86539895080764,37.60713344253275,36.96819669813432
728,11/21/2022,38.619999,0.001814177,0.000177957,-0.000629015,38.25348832868107,37.99261741525454,37.34365082823773
729,11/22/2022,39.200001,0.014906521,0.000178044,-0.000607704,38.32415203736148,38.06186173930592,37.41262275506193
730,11/23/2022,38.919998,-0.007168566,0.000177859,-0.000616692,38.89904076361699,38.63438515690304,37.97380425905719
731,11/25/2022,39.02,0.002566129,0.000177629,-0.000612338,38.62084361451023,38.35754894477255,37.702820150318736
732,11/28/2022,38.240002,-0.020192195,0.00017791,-0.000639086,38.72146127958501,38.457810263314215,37.80080010585093
733,11/29/2022,38.34,0.002611597,0.000177681,-0.000634651,37.94566742360671,37.68791893470262,37.043557252178694
734,11/30/2022,38.98,0.016554956,0.000177841,-0.000611232,38.0450384115046,37.78622113174429,37.142552928445646
735,12/1/2022,38.330002,-0.016815763,0.000177956,-0.000633279,38.681924608148655,38.419966579760676,37.76599750159236
736,12/2/2022,38.18,-0.003921113,0.000177729,-0.000637746,38.035089945938346,37.776026863309504,37.13003707396443
737,12/5/2022,37.07,-0.029503801,0.000178617,-0.000676913,37.88622388138551,37.62758250492334,36.98534077502731
738,12/6/2022,36.889999,-0.004867533,0.000178399,-0.000682592,36.7821293958017,36.532062289260374,35.910744850453824
739,12/7/2022,37.169998,0.007561446,0.000178249,-0.000671436,36.60409535221818,36.354262368470096,35.731357741463604
740,12/8/2022,37.099998,-0.001885015,0.00017801,-0.000673076,36.88242125452887,36.629982754462716,36.003858396532706
741,12/9/2022,37.400002,0.008053842,0.000177873,-0.000661299,36.81374049667563,36.56249877896688,35.938419963020515
742,12/12/2022,37.950001,0.014598772,0.000177946,-0.000640733,37.11096286173917,36.85939133105327,36.2265751085013
743,12/13/2022,37.860001,-0.002374358,0.000177711,-0.000643066,37.658699097347636,37.401425089673815,36.76435994958014
744,12/14/2022,37.450001,-0.010888436,0.000177613,-0.000656837,37.56998026273573,37.31374309973682,36.67804498313148
745,12/15/2022,37.77,0.0085084,0.000177487,-0.000644534,37.16216066205116,36.90927922539297,36.280621569731004
746,12/16/2022,37.119999,-0.017359256,0.000177623,-0.00066694,37.479052270609316,37.22472670355487,36.59158009319124
747,12/19/2022,37.029999,-0.002427513,0.00017739,-0.000669297,36.83370950331503,36.582959685584676,35.960381538530385
748,12/20/2022,36.990002,-0.001080708,0.000177153,-0.000669847,36.74454723678176,36.4944379002532,35.87302757582841
749,12/21/2022,37.779999,0.021132176,0.00017755,-0.000640739,36.70516353679249,36.4556957121286,35.83189258921342
750,12/22/2022,38.310001,0.013931149,0.000177596,-0.00062131,37.490205441314004,37.23568631956898,36.598528360746585
751,12/23/2022,38.41,0.002606858,0.000177373,-0.000617011,38.01580542279139,37.756548456669684,37.11164416376184
752,12/27/2022,39.25,0.021633602,0.000177795,-0.000587423,38.116205644906984,37.856598228024474,37.2112008947503
