,Date,TSN,PDR,VAR,AVG,VAR70,VAR85,VAR99
256,1/7/2021,64.610001,-0.011541253,0.000947285,-0.001293387,64.20026376589239,63.19577229606146,60.74405381041054
257,1/8/2021,64.029999,-0.009017505,0.00094383,-0.001323442,63.46285287200621,62.47118206714394,60.043781040305696
258,1/11/2021,64.769997,0.011490779,0.000940806,-0.001273774,62.89304313871713,61.91018883441691,59.51438208659112
259,1/12/2021,64.010002,-0.011803134,0.0009376,-0.001314428,63.62344452381851,62.63387021465317,60.20165109717337
260,1/13/2021,64.089996,0.001248931,0.000934019,-0.001304569,62.876370066732086,61.899803085507294,59.506612563754615
261,1/14/2021,64.760002,0.010399877,0.000930963,-0.001259725,62.960290235318666,61.98378467207009,59.58403307275536
262,1/15/2021,64.75,-0.000154459,0.000927414,-0.001255506,63.62304206482855,62.633831833080386,60.217375013750726
263,1/19/2021,63.900002,-0.013214308,0.00092443,-0.001300977,63.61740388548666,62.632397258419914,60.21488519248565
264,1/20/2021,66.25,0.036116072,0.000926211,-0.001159246,62.776583373095626,61.80720083709025,59.43819338414665
265,1/21/2021,65.900002,-0.005296993,0.00092278,-0.00117486,65.09712873671387,64.09085962827066,61.62877643024513
266,1/22/2021,66.519997,0.009364137,0.000919727,-0.001135239,64.74950112089711,63.750939019365994,61.31099144123033
267,1/25/2021,66.599998,0.001201938,0.000916303,-0.001126486,65.36725717677037,64.35662692404499,61.89216270681806
268,1/26/2021,66.57,-0.000450522,0.000912886,-0.001123964,65.44741880478438,64.44183602496776,61.98619989704891
269,1/27/2021,64.779999,-0.027257127,0.000912021,-0.001221113,65.42310216439867,64.41882798318187,61.95437561720443
270,1/28/2021,64.959999,0.002774782,0.000908702,-0.001206313,63.658157845881384,62.68220352285417,60.29415222010646
271,1/29/2021,64.309998,-0.010056571,0.000905637,-0.001238971,63.835017081490875,62.85934632847348,60.464349927557606
272,2/1/2021,64.190002,-0.001867643,0.000902309,-0.001241282,63.19709595449126,62.231061465863036,59.85995081336482
273,2/2/2021,64.220001,0.000467238,0.000899015,-0.001235024,63.08043339907765,62.1207769917227,59.76234087233841
274,2/3/2021,65.470001,0.019277333,0.000897264,-0.001160161,63.114489818309025,62.153859705460675,59.79547516803605
275,2/4/2021,66.220001,0.011390509,0.000894571,-0.001114523,64.34496576373725,63.369647392345925,60.972106167613184
276,2/5/2021,66.18,-0.000604245,0.000891331,-0.001112674,65.09303514178501,64.10421635670652,61.6748709621161
277,2/8/2021,67.949997,0.026393794,0.000890835,-0.001013373,65.04995247520682,64.05926689828898,61.63792094642227
278,2/9/2021,69.5,0.022554656,0.000889621,-0.000928595,66.80203550452335,65.7869359635533,63.292078900569685
279,2/10/2021,69.279999,-0.003170503,0.000886451,-0.000936631,68.32221203543627,67.28811464677138,64.75144537202533
280,2/11/2021,65.339996,-0.058551905,0.000895098,-0.0011424,68.1068948561526,67.07746054151121,64.53838088997594
281,2/12/2021,65.559998,0.003361378,0.000891984,-0.001126372,64.22007006398583,63.24800520018876,60.85080753835935
282,2/16/2021,65.669998,0.001676446,0.000888849,-0.001116433,64.44099749990913,63.46307696509814,61.05621632817156
283,2/17/2021,67.220001,0.023328667,0.000887812,-0.001030055,64.54733699144589,63.571717051754405,61.17970195961542
284,2/18/2021,67.629997,0.00608079,0.000884864,-0.001005016,66.08180195882858,65.0822609097744,62.62785115484643
285,2/19/2021,67.519997,-0.001627821,0.00088176,-0.001007202,66.48624064484505,65.47993638407152,63.0244938062302
286,2/22/2021,68.360001,0.012364067,0.0008793,-0.000960449,66.3817422734415,65.37783019873652,62.92474197254423
287,2/23/2021,68.190002,-0.002489917,0.000876244,-0.000965778,67.21040765155036,66.19941514688075,63.71782820834853
288,2/24/2021,68.870003,0.009922757,0.000873612,-0.000927971,67.04330351813823,66.0332603930073,63.552374004919834
289,2/25/2021,68.309998,-0.008164574,0.00087077,-0.000953011,67.72131333354592,66.70238338005093,64.19297451971627
290,2/26/2021,67.669998,-0.009413219,0.000868013,-0.000982184,67.16776573729513,66.1607018808955,63.67829477401313
291,3/1/2021,68.540001,0.01277461,0.000865678,-0.00093491,66.53691276371173,65.5405570168984,63.08835668505764
292,3/2/2021,68.68,0.002040505,0.000862744,-0.00092472,67.4002086130687,66.39206781632608,63.913938614066765
293,3/3/2021,69.959999,0.0184656,0.000861078,-0.000858541,67.54043242855862,66.53339319599324,64.05054211967554
294,3/4/2021,72.190002,0.031377924,0.000861672,-0.000748894,68.8042723327081,67.7777109612587,65.2431513795219
295,3/5/2021,72.709999,0.007177353,0.000858963,-0.000722025,71.0076440051843,69.94641584967816,67.34013495477872
296,3/8/2021,73.690002,0.013388219,0.000856732,-0.000674355,71.51905622644772,70.45820956697722,67.84058132017327
297,3/9/2021,72.389999,-0.017798977,0.000854831,-0.000732014,72.48470888334764,71.40816853062128,68.77252142568314
298,3/10/2021,74.050003,0.022672427,0.000853795,-0.000653476,71.20920108476956,70.15149053259879,67.56729895928892
299,3/11/2021,73.980003,-0.000945754,0.00085094,-0.000654453,72.84295663378913,71.76041339770553,69.11290350600372
300,3/12/2021,75.510002,0.020470297,0.000849586,-0.000584037,72.77641387551533,71.69983077378967,69.05001553443853
301,3/15/2021,76.580002,0.014070848,0.000847474,-0.00053535,74.2928037898339,73.18878663240255,70.4902171025952
302,3/16/2021,76.260002,-0.004187392,0.000844712,-0.000547443,75.34590610305777,74.23097623641479,71.51105925093177
303,3/17/2021,76.379997,0.001572262,0.000841939,-0.000540447,75.02943202107608,73.9213002797329,71.2066313513464
304,3/18/2021,76.93,0.007175075,0.000839365,-0.000515067,75.15887634756915,74.04811589282926,71.335990923377
305,3/19/2021,76.75,-0.002342531,0.000836624,-0.000521059,75.70141600614724,74.58307418979244,71.86073655044345
306,3/22/2021,75.470001,-0.016818147,0.000834755,-0.000574317,75.525871587041,74.4135279112302,71.6882305760927
307,3/23/2021,73.410004,-0.027675019,0.00083442,-0.000662593,74.2635153833385,73.17107871349899,70.49020289094321
308,3/24/2021,73.57,0.002177113,0.000831737,-0.000653373,72.23165369465967,71.17136258292658,68.5591062905125
309,3/25/2021,75.349998,0.023906565,0.000830991,-0.000573891,72.38951543849969,71.32923331098571,68.72233628057238
310,3/26/2021,75.980003,0.008326289,0.000828565,-0.000545181,74.14477373974773,73.05919801341132,70.38633450202396
311,3/29/2021,76.400002,0.005512535,0.000826019,-0.000525703,74.76657596018073,73.67616436179757,70.98629982504224
312,3/30/2021,75.949997,-0.005907533,0.000823464,-0.000542952,75.19164485655108,74.09273894603379,71.39201296576708
313,3/31/2021,74.300003,-0.021964197,0.000822294,-0.000611391,74.74553757779749,73.6534731953865,70.97843656421799
314,4/1/2021,74.870003,0.007642324,0.000819892,-0.000585105,73.11851008774735,72.05225767068185,69.4410096674623
315,4/5/2021,74.620003,-0.003344708,0.000817313,-0.000593866,73.68685548526474,72.61228854256139,69.98360459665155
316,4/6/2021,75.889999,0.016876302,0.000815689,-0.00053858,73.43791183494082,72.37297460240458,69.7576506916374
317,4/7/2021,75.720001,-0.002242571,0.000813125,-0.000543956,74.68907395948571,73.60698487211431,70.93097302418451
318,4/8/2021,76.330002,0.008023732,0.000810798,-0.000517013,74.52526369647425,73.44155185409788,70.79317745431555
319,4/9/2021,76.559998,0.003008649,0.000808295,-0.000505961,75.12984618897637,74.04310547300611,71.36728727560758
320,4/12/2021,77.559998,0.012977084,0.000806336,-0.000463827,75.35840608966177,74.26773640284247,71.5927095942844
321,4/13/2021,76.970001,-0.007636056,0.000803984,-0.00048617,76.34171082422786,75.23858064551372,72.54489217716387
322,4/14/2021,78.260002,0.016620894,0.000802393,-0.000433042,75.77021966956038,74.67660562368098,71.99721378565009
323,4/15/2021,78.300003,0.000510999,0.000799911,-0.00043012,77.04105922339303,75.92866407397398,73.1989751053132
324,4/16/2021,78.919998,0.007887015,0.000797655,-0.000404449,77.0869228762933,75.97902728181847,73.25538728614224
325,4/19/2021,78.550003,-0.004699253,0.000795258,-0.000417664,77.70027732974647,76.58428235647258,73.84421502910467
326,4/20/2021,78.529999,-0.000254698,0.000792818,-0.000417164,77.33110726370401,76.22341781509765,73.49941848546385
327,4/21/2021,79.580002,0.013282125,0.000790966,-0.000375271,77.3230955473109,76.21756451304766,73.4982515893259
328,4/22/2021,79.040001,-0.006808764,0.00078868,-0.000394885,78.3518604858498,77.23225828318056,74.47352905086868
329,4/23/2021,78.699997,-0.004310949,0.00078633,-0.000406788,77.82456548233277,76.71550787802865,73.98764348771678
330,4/26/2021,77.949997,-0.00957556,0.000784201,-0.000434572,77.48709669536547,76.3854607429622,73.66986061691767
331,4/27/2021,76.690002,-0.016296209,0.000782589,-0.000482492,76.75259142140497,75.65432017060552,72.97033881968405
332,4/28/2021,77.330002,0.008310657,0.000780464,-0.000456007,75.5042011030787,74.42992962761946,71.79718651445684
333,4/29/2021,77.300003,-0.00038801,0.000778121,-0.000455803,76.14062934338733,75.05528772118694,72.40046717496085
334,4/30/2021,77.449997,0.001938534,0.000775808,-0.000448634,76.11344989817147,75.03266542141942,72.38097103295037
335,5/3/2021,78.5,0.013466097,0.000774068,-0.000407098,76.26246463028112,75.18525181341688,72.53279262357965
336,5/4/2021,77.779999,-0.009214309,0.000771995,-0.000433309,77.29622842724032,76.20571141916788,73.53373647950357
337,5/5/2021,77.870003,0.001156492,0.000769711,-0.000428592,76.59069515889128,75.50659636717486,72.84726382254253
338,5/6/2021,78.389999,0.006655547,0.000767582,-0.000407633,76.68260418935613,75.6026731251427,72.94997688613645
339,5/7/2021,78.82,0.005470416,0.00076542,-0.000390294,77.1939646967473,76.10590481257654,73.43015062654864
340,5/10/2021,78.82,0.0,0.000763169,-0.000389146,77.62377202799551,76.53095361353384,73.86196551156678
341,5/11/2021,79.440002,0.007835273,0.000761129,-0.000365027,77.62843125162442,76.53846733471305,73.87183549808198
342,5/12/2021,79.160004,-0.003530874,0.000758932,-0.000374284,78.23993540191404,77.14125318549446,74.44900853435979
343,5/13/2021,80.559998,0.017531052,0.000757652,-0.000322082,77.96584315438582,76.87327151931109,74.19113284633053
344,5/14/2021,80.339996,-0.002734644,0.000755466,-0.000329095,79.3501447262199,78.24348926224906,75.51352078368237
345,5/17/2021,80.610001,0.003355145,0.000753315,-0.000318416,79.14118908285627,78.03208213081095,75.31562858652374
346,5/18/2021,79.860001,-0.00934761,0.000751373,-0.000344512,79.40123123031434,78.29507629822626,75.57286869646069
347,5/19/2021,79.639999,-0.002758648,0.000749225,-0.000351469,78.6676508098077,77.56796832706797,74.8727099061555
348,5/20/2021,80.580002,0.011734038,0.00074749,-0.000316741,78.44912107739836,77.35651753995768,74.6670823855068
349,5/21/2021,80.690002,0.001364172,0.000745356,-0.000311924,79.37670919839942,78.27331370631951,75.56158657663133
350,5/24/2021,80.559998,-0.001612453,0.000743232,-0.00031564,79.48800003508478,78.38249551458908,75.67185440223011
351,5/25/2021,80.209999,-0.004354041,0.000741161,-0.000327146,79.36285442868467,78.26410613553271,75.56740247753808
352,5/26/2021,79.599998,-0.007634115,0.000739206,-0.000347904,79.01641570855242,77.92347240817215,75.23828975774221
353,5/27/2021,79.510002,-0.001131243,0.000737114,-0.000350123,78.41383741859666,77.3323579221194,74.68016562860059
354,5/28/2021,79.5,-0.000125803,0.000735032,-0.000349489,78.3243701424583,77.24359671701413,74.58892452927432
355,6/1/2021,80.099998,0.007518807,0.000733135,-0.000327325,78.32310775590072,77.2450745632298,74.59086236656816
356,6/2/2021,80.269997,0.002120086,0.000731093,-0.00032045,78.9157209015072,77.83375818181938,75.17065388922799
357,6/3/2021,79.169998,-0.013798501,0.000729552,-0.000358204,79.08664369613055,78.00387668862068,75.32243961803685
358,6/4/2021,78.650002,-0.006589759,0.000727622,-0.000375611,77.99991912122509,76.92646937472084,74.29518228145285
359,6/7/2021,78.330002,-0.004076958,0.000725634,-0.000385921,77.49097554655701,76.42535741941614,73.81066191162124
360,6/8/2021,78.32,-0.000127699,0.000723618,-0.000385204,77.17401211593112,76.11795933088192,73.51130601875671
361,6/9/2021,77.400002,-0.011816192,0.000721975,-0.000416868,77.17198948095215,76.11230579737429,73.51577788584224
362,6/10/2021,76.940002,-0.005960883,0.000720065,-0.000432183,76.26065633952861,75.21823138728989,72.64950157699387
363,6/11/2021,77.370003,0.005573224,0.00071818,-0.00041564,75.80115453856148,74.7653531715841,72.22385092232436
364,6/14/2021,77.349998,-0.000258596,0.000716207,-0.000415208,76.2328570842395,75.19248545114051,72.6389296449531
365,6/15/2021,75.720001,-0.021298212,0.000715437,-0.000472422,76.21463609152842,75.17704259682941,72.6200731392033
366,6/16/2021,74.639999,-0.014365796,0.000714008,-0.000510382,74.60275792527764,73.58420910389447,71.0903283826135
367,6/17/2021,73.879997,-0.010234428,0.000712319,-0.000536878,73.53609430269617,72.53429484324212,70.08400828016373
368,6/18/2021,72.760002,-0.015275734,0.000710972,-0.000576929,72.78828327190917,71.8002110445851,69.37402797245794
369,6/21/2021,73.57,0.011070953,0.000709412,-0.000545363,71.68462881202689,70.70956238440145,68.33469649942775
370,6/22/2021,74.209999,0.008661565,0.000707724,-0.000520479,72.47989431759441,71.50041513148601,69.08060901784404
371,6/23/2021,73.830002,-0.005133718,0.000705873,-0.000532914,73.11948058966321,72.13323786090525,69.70137531600662
372,6/24/2021,74.279999,0.006076543,0.000704093,-0.000515147,72.73909208941458,71.7590833731692,69.34368934861092
373,6/25/2021,74.5,0.002957402,0.000702237,-0.000505837,73.19505734760743,72.207449503329,69.76924054780159
374,6/28/2021,73.599998,-0.012154127,0.000700721,-0.000536982,73.40831029622112,72.41851147851041,69.98096186179791
375,6/29/2021,73.32,-0.003811576,0.000698881,-0.000545714,72.51830121730464,71.5435932786944,69.12457672154663
376,6/30/2021,73.760002,0.005983183,0.000697136,-0.00052835,72.24314738879809,71.27394080535981,68.87624833231901
377,7/1/2021,73.839996,0.00108393,0.000695293,-0.000524074,72.68244252147112,71.70509180438778,69.29239640883898
378,7/2/2021,73.620003,-0.002983767,0.00069347,-0.000530581,72.76371976360473,71.79024763594967,69.39987747657813
379,7/6/2021,73.029999,-0.008046467,0.000691789,-0.000550412,72.54064913252999,71.57118667943303,69.20159280154039
380,7/7/2021,73.389999,0.004917371,0.000690047,-0.000536023,71.96546967746995,71.00159825677683,68.63672719908213
381,7/8/2021,72.639999,-0.010271952,0.000688484,-0.000561576,72.32189930182923,71.3546106281164,68.9828237122073
382,7/9/2021,73.550003,0.012449767,0.000687124,-0.000527515,71.57939832668843,70.62689122230115,68.28597234247302
383,7/12/2021,72.550003,-0.013689467,0.000685781,-0.000561881,72.48815554960015,71.52264870175256,69.14380130200215
384,7/13/2021,71.769997,-0.010809501,0.000684268,-0.000588567,71.49793456735115,70.54799490318533,68.20435797218798
385,7/14/2021,71.169998,-0.008395166,0.000682648,-0.000608844,70.72637674335529,69.78555113817956,67.46748306456202
386,7/15/2021,71.769997,0.008395166,0.000681089,-0.000585518,70.1364585555,69.20352034695912,66.90645994944431
387,7/16/2021,71.400002,-0.005168622,0.000679383,-0.00059736,70.726851410944,69.79016351115703,67.47870244910197
388,7/19/2021,70.919998,-0.006745444,0.000677729,-0.000613206,70.36273210427274,69.42713256625066,67.13704119977139
389,7/20/2021,71.339996,0.005904671,0.000676096,-0.00059645,69.89065658406123,68.96699478788513,66.69291081347336
390,7/21/2021,71.470001,0.001820671,0.000674378,-0.000590253,70.30514338449072,69.37841943467097,67.08594517158971
391,7/22/2021,70.720001,-0.010549363,0.000672906,-0.000615723,70.4435125386793,69.51285710297246,67.226718110018
392,7/23/2021,71.32,0.008448361,0.000671398,-0.000592601,69.69597707830361,68.77701932253676,66.5142371805849
393,7/26/2021,71.25,-0.000981974,0.00066969,-0.000593592,70.28974455883309,69.36690003967331,67.09253401658799
394,7/27/2021,71.769997,0.0072717,0.000668147,-0.000573629,70.22262724541662,69.29840272334815,67.02731373127091
395,7/28/2021,71.610001,-0.002231777,0.000666463,-0.000577827,70.73871916654018,69.80839089614416,67.52054871267453
396,7/29/2021,71.919998,0.004319619,0.00066484,-0.000565459,70.58373425118809,69.65312672357825,67.3690937177121
397,7/30/2021,71.459999,-0.006416524,0.000663251,-0.000580198,70.89180316005879,69.96462758561856,67.66649510835265
398,8/2/2021,71.75,0.004050016,0.000661639,-0.000568564,70.4381935449608,69.51657327784268,67.25543740047682
399,8/3/2021,71.709999,-0.000557661,0.00065998,-0.000568537,70.72514707538419,69.80046630562231,67.52757723811462
400,8/4/2021,70.360001,-0.01900526,0.000659178,-0.000614628,70.68806675303426,69.76475282067466,67.49698034723946
401,8/5/2021,70.139999,-0.003131704,0.00065755,-0.000620905,69.35601672097562,68.44719432292973,66.2031722065559
402,8/6/2021,71.120003,0.013875403,0.000656436,-0.000584845,69.13496794893437,68.2320687370138,66.01056091592619
403,8/9/2021,77.300003,0.083325361,0.000672235,-0.000376631,70.1109797916003,69.19728588973831,66.950534368635
404,8/10/2021,79.550003,0.028691798,0.000672657,-0.000304679,76.19740726112586,75.19142388462733,72.71916227061683
405,8/11/2021,80.18,0.007888315,0.000671162,-0.00028445,78.42139945680732,77.38708439823695,74.83726963275329
406,8/12/2021,80.040001,-0.001747585,0.000669514,-0.000288054,79.04854159828565,78.00457384530631,75.44359447030473
407,8/13/2021,81.910004,0.02309461,0.000669209,-0.000230602,78.91010432796698,77.87152929776359,75.3146320409265
408,8/16/2021,81.110001,-0.009814862,0.000667793,-0.000254093,80.7612609645928,79.69913280582112,77.08466824058972
409,8/17/2021,80.760002,-0.004324452,0.000666201,-0.000264045,79.97389226827528,78.92141328636065,76.33470537467075
410,8/18/2021,80.150002,-0.007581914,0.000664706,-0.000281894,79.62538055068215,78.58453174851071,76.01130772053112
411,8/19/2021,80.290001,0.001745189,0.000663099,-0.000276962,79.02303261228172,77.98657257666409,75.44708201699166
412,8/20/2021,79.940002,-0.004368714,0.00066153,-0.000286893,79.1629616961162,78.12590356639953,75.56398494134639
413,8/23/2021,79.529999,-0.005142082,0.000659985,-0.000298649,78.82066837676413,77.79000051062474,75.25236732595137
414,8/24/2021,79.120003,-0.005168571,0.000658448,-0.000310412,78.4209055943188,77.39170558990716,74.86476306861876
415,8/25/2021,78.709999,-0.005195526,0.000656919,-0.000322183,78.0121356541413,76.99536480924966,74.48211708332539
416,8/26/2021,78.099998,-0.007780168,0.000655473,-0.000340111,77.60664145360778,76.59655805092187,74.10379121078576
417,8/27/2021,78.510002,0.005235999,0.000653976,-0.000326739,77.00764277830862,76.00732993054606,73.54089158385416
418,8/30/2021,78.18,-0.00421217,0.000652447,-0.000336035,77.4137804374005,76.40597268814126,73.91912371544042
419,8/31/2021,78.519997,0.004339471,0.000650942,-0.000324876,77.08933667538132,76.0867950143684,73.61571784121762
420,9/1/2021,78.349998,-0.002167388,0.0006494,-0.000329263,77.42391367129832,76.41711242897983,73.95121461700806
421,9/2/2021,78.489998,0.001785259,0.000647868,-0.00032424,77.25799618939648,76.25556000288165,73.79783230882481
422,9/3/2021,78.230003,-0.003317959,0.000646354,-0.000331334,77.40102727298861,76.39716130065545,73.92631811067835
423,9/7/2021,77.290001,-0.01208865,0.000645152,-0.000359129,77.14297573513004,76.14509904607922,73.69442607957224
424,9/8/2021,76.169998,-0.014596936,0.000644108,-0.000392709,76.2175894384923,75.23405067424552,72.81597232818388
425,9/9/2021,75.580002,-0.007775934,0.00064272,-0.000410081,75.1083467820538,74.13705570384704,71.75923075202783
426,9/10/2021,74.800003,-0.010373799,0.000641444,-0.00043347,74.52605359441289,73.56501651326893,71.20425431169751
427,9/13/2021,76.43,0.021557364,0.000641072,-0.00038197,73.7578432932291,72.80318377926133,70.46226886663969
428,9/14/2021,75.43,-0.013170215,0.000639955,-0.000411849,75.37139588982875,74.3984003560403,72.01037565125264
429,9/15/2021,76.209999,0.010287601,0.000638729,-0.000386908,74.38280064825238,73.42447320930117,71.06489528194852
430,9/16/2021,75.800003,-0.005394342,0.000637302,-0.000398553,75.15434146936238,74.18774931291163,71.80625425632134
431,9/17/2021,75.809998,0.000131851,0.000635824,-0.000397323,74.75459676387364,73.79493980450583,71.43081748900917
432,9/20/2021,75.699997,-0.001452063,0.000634355,-0.000399764,74.75974645212233,73.79935986267388,71.43196396454715
433,9/21/2021,75.519997,-0.002380639,0.000632899,-0.000404339,74.65194736676106,73.69743562301387,71.34633234591054
434,9/22/2021,75.480003,-0.000529722,0.000631441,-0.000404628,74.47855790222611,73.52348995031092,71.18279428873346
435,9/23/2021,76.110001,0.008311915,0.000630163,-0.00038459,74.44096036851914,73.48541685289396,71.15324973036206
436,9/24/2021,76.220001,0.001444233,0.000628726,-0.000380395,75.0594964972691,74.10092814343437,71.73194785949376
437,9/27/2021,76.860001,0.00836169,0.000627461,-0.000360391,75.17058470650777,74.21133789309305,71.85438806864137
438,9/28/2021,77.800003,0.012155872,0.000626386,-0.000331815,75.80614809451299,74.84023698359124,72.460225028089
439,9/29/2021,80.489998,0.033991459,0.000627636,-0.00025363,76.73610583427651,75.76190673921889,73.35319473793332
440,9/30/2021,78.940002,-0.019444833,0.000627045,-0.000297246,79.39222346933371,78.38149264360102,75.89940115205307
441,10/1/2021,78.309998,-0.008012812,0.000625758,-0.000314742,77.86295396751491,76.86586387506757,74.436242982357
442,10/4/2021,78.080002,-0.002941316,0.000624358,-0.000320684,77.23849192779691,76.25623175636797,73.82727720501876
443,10/5/2021,78.309998,0.002941316,0.000622972,-0.000313321,77.01661415603323,76.0357454421557,73.61405255666546
444,10/6/2021,78.620003,0.003950875,0.00062161,-0.000303717,77.24357003093178,76.25913572616416,73.84085466746946
445,10/7/2021,78.68,0.000762835,0.000620216,-0.00030132,77.55112609821819,76.56825139361572,74.1506499501292
446,10/8/2021,78.57,-0.001399046,0.000618828,-0.000303781,77.61204756487898,76.6277278537756,74.20182389529731
447,10/11/2021,78.339996,-0.00293167,0.000617459,-0.00030966,77.5078619772333,76.52599784580174,74.11579897576895
448,10/12/2021,79.239998,0.011422919,0.000616387,-0.000283471,77.28241442752358,76.30588521607785,73.90431294662736
449,10/13/2021,79.309998,0.000883002,0.000615017,-0.000280873,78.16598948130935,77.18183999052899,74.7474939096452
450,10/14/2021,79.699997,0.004905349,0.00061371,-0.000269348,78.24023570891765,77.25275157940584,74.82532655581944
451,10/15/2021,79.68,-0.000250935,0.00061235,-0.000269307,78.62751857228746,77.63353058498686,75.18619864718708
452,10/18/2021,79.43,-0.003142483,0.000611013,-0.000275664,78.6070542946076,77.61611079485883,75.16606042969588
453,10/19/2021,80.099998,0.008399698,0.00060983,-0.000256513,78.36108491095422,77.37276177850364,74.95092045425224
454,10/20/2021,81.230003,0.014008845,0.000608934,-0.000225092,79.02669797792217,78.03346272030085,75.59428905591611
455,10/21/2021,81.190002,-0.000492562,0.000607596,-0.00022568,80.13872524817026,79.13355121914961,76.64253307551431
456,10/22/2021,82.5,0.016006182,0.00060684,-0.000190083,80.10929516259053,79.10367985732216,76.61622014845422
457,10/25/2021,83.290001,0.009530213,0.000605718,-0.000168814,81.39965390914986,80.38123356647847,77.86902659343939
458,10/26/2021,82.489998,-0.009651456,0.000604592,-0.000189518,82.18798904481409,81.16056118469501,78.62161876010471
459,10/27/2021,80.629997,-0.022806298,0.000604387,-0.000238792,81.39457457357385,80.38145131204804,77.87415166236168
460,10/28/2021,81.010002,0.004701877,0.000603126,-0.000228051,79.55455003847113,78.55372452174515,76.1012564736374
461,10/29/2021,79.970001,-0.012921052,0.000602166,-0.000255585,79.92945753276118,78.93231080603545,76.46236679432869
462,11/1/2021,80.830002,0.010696632,0.000601122,-0.000231879,78.90303496282341,77.92005475668506,75.49419809159838
463,11/2/2021,81.529999,0.00862283,0.000599992,-0.000212754,79.75563612736232,78.75976766272598,76.3109603001514
464,11/3/2021,81.720001,0.002327744,0.000598713,-0.000207279,80.44919430512395,79.4471645300261,76.9761022796054
465,11/4/2021,81.07,-0.007985803,0.000597555,-0.000224007,80.63740683675798,79.63489178699187,77.16567006580986
466,11/5/2021,81.559998,0.006025942,0.000596357,-0.000210595,79.99866916383584,79.00442496147726,76.55175186314227
467,11/8/2021,81.370003,-0.00233223,0.000595089,-0.000215138,80.4810960566679,79.48203179086381,77.02026832739746
468,11/9/2021,81.519997,0.001841661,0.000593827,-0.000210743,80.29203370988782,79.29500676620238,76.84204640831499
469,11/10/2021,82.540001,0.012434684,0.000592901,-0.000183781,80.44410756645148,79.44532208373889,76.97836261231711
470,11/11/2021,83.129997,0.007122575,0.000591753,-0.000168235,81.45227272392016,80.4417263304082,77.95766100154782
471,11/12/2021,81.230003,-0.023120937,0.000591613,-0.000216967,82.04145068788543,81.0227104867511,78.52221804570809
472,11/15/2021,84.110001,0.034840804,0.000592958,-0.000142692,80.16399730216997,79.17129216508131,76.7192530044921
473,11/16/2021,83.580002,-0.006321197,0.000591784,-0.000155755,83.00817355311351,81.98208956440494,79.44503123068527
474,11/17/2021,82.589996,-0.011915722,0.000590827,-0.000180565,82.48457154327484,81.46371041253055,78.96288536906535
475,11/18/2021,82.559998,-0.000363282,0.000589583,-0.00018095,81.50404857268212,80.49622908374508,78.00131199048725
476,11/19/2021,81.510002,-0.012799541,0.000588679,-0.000207459,81.4779268604278,80.46987043344913,77.99636281836754
477,11/22/2021,83.129997,0.019679875,0.000588272,-0.000165767,80.43716326484207,79.44422748997115,77.00675664873648
478,11/23/2021,83.239998,0.001322366,0.000587046,-0.000162653,82.04070134692107,81.0308810694041,78.5380827578176
479,11/24/2021,83.239998,0.0,0.00058582,-0.000162314,82.15171104988481,81.13775823794842,78.63829223477063
480,11/26/2021,81.339996,-0.023090126,0.000585693,-0.00021008,82.1544017320586,81.14267944501073,78.65311630957409
481,11/29/2021,81.879997,0.006616873,0.000584572,-0.000195887,80.27538531373244,79.28845771193826,76.84873677707394
482,11/30/2021,78.959999,-0.036313342,0.00058606,-0.000270819,80.80614918257811,79.8138267192844,77.37045511884452
483,12/1/2021,78.260002,-0.00890474,0.000585,-0.000288695,77.91921507331652,76.9613088500992,74.58564333351768
484,12/2/2021,80.790001,0.031816566,0.000585917,-0.000222362,77.22631675363635,76.27778276989382,73.93506920897846
485,12/3/2021,82.599998,0.022156448,0.000585739,-0.00017622,79.72990080428269,78.75132492802624,76.32995219017829
486,12/6/2021,83.480003,0.010597462,0.000584772,-0.000154052,81.51739457070379,80.51427415921117,78.03534432000666
487,12/7/2021,83.970001,0.005852486,0.000583646,-0.000141718,82.39323897184248,81.37915935733815,78.87841393501495
488,12/8/2021,83.529999,-0.005253767,0.000582503,-0.000152194,82.87469824492639,81.8601242238128,79.35018818893212
489,12/9/2021,83.75,0.002630334,0.000581328,-0.000146503,82.44263651290406,81.43467801310592,78.92841280775018
490,12/10/2021,84.110001,0.004289307,0.000580181,-0.000137451,82.65954644279756,81.6435490168711,79.15099318268395
491,12/13/2021,84.93,0.00970191,0.000579196,-0.000117411,83.02400444224799,82.00493963267141,79.49566015385723
492,12/14/2021,85.75,0.009608698,0.000578211,-9.76e-05,83.82968288377022,82.80316044671548,80.25506062960147
493,12/15/2021,85.910004,0.001864197,0.000577046,-9.37e-05,84.64646889585588,83.60934815122606,81.04842346050006
494,12/16/2021,86.199997,0.00336986,0.000575902,-8.67e-05,84.80390533274105,83.77250740919989,81.20951162784931
495,12/17/2021,85.43,-0.008972816,0.000574898,-0.000104604,85.09096031438328,84.05273777574428,81.493752977542
496,12/20/2021,84.839996,-0.006930245,0.000573833,-0.000118365,84.32890741203536,83.29877825826122,80.77043225032867
497,12/21/2021,85.269997,0.005055575,0.000572732,-0.000107955,83.74610600049071,82.73090242639893,80.2068051939307
498,12/22/2021,84.93,-0.00399527,0.000571612,-0.000115761,84.17444572647331,83.14843325161598,80.61988578830322
