,Date,AMZN,PDR,VAR,AVG,VAR70,VAR85,VAR99
516,1/19/2022,156.298996,-0.016614361,0.000404802,0.000966942,157.37648659010864,155.7682998597042,151.77565506659414
517,1/20/2022,151.667496,-0.030080215,0.00040588,0.000906889,154.77979151033597,153.19464460485702,149.2569476502844
518,1/21/2022,142.643005,-0.061345558,0.000412564,0.000786711,150.17872458907587,148.63888071311064,144.8301289019175
519,1/24/2022,144.544006,0.013238961,0.000412067,0.000810703,141.2116450822728,139.75434716331088,136.13569588704942
520,1/25/2022,139.985992,-0.032041641,0.000413346,0.000747526,143.09903006314767,141.624602736548,137.97947791036654
521,1/26/2022,138.872498,-0.007986129,0.000412699,0.000730763,138.5795611691366,137.14260875333136,133.58827362363485
522,1/27/2022,139.637497,0.005493526,0.000411952,0.000739887,137.47093513664387,136.04973597089565,132.5263317051099
523,1/28/2022,143.977997,0.030610732,0.000412867,0.000797001,138.23670016099618,136.80582762690702,133.280228872364
524,1/31/2022,149.573502,0.038127435,0.000414733,0.000868242,142.5296279304091,141.0573832090483,137.42516540831016
525,2/1/2022,151.193497,0.010772529,0.00041413,0.000887108,148.08175850389858,146.55301714533206,142.7642056660376
526,2/2/2022,150.612503,-0.00385012,0.000413385,0.000878101,149.68739990074207,148.13788685860882,144.29666051069444
527,2/3/2022,138.845505,-0.081348493,0.000425406,0.000722074,149.11408407269357,147.5701408031815,143.75799538391877
528,2/4/2022,157.639496,0.126948915,0.00045472,0.00096114,137.42648029570267,135.98316024746197,132.41176137893092
529,2/7/2022,157.935501,0.001875973,0.000453862,0.000962869,156.00207359631963,154.3054043173344,150.12211061244153
530,2/8/2022,161.413498,0.021782655,0.000453822,0.001002152,156.2931590126528,154.59525800923615,150.42256697207137
531,2/9/2022,161.189499,-0.001388698,0.000452978,0.000997649,159.73817266475848,158.01097844889495,153.74624577392137
532,2/10/2022,159.003494,-0.013654508,0.000452529,0.000970108,159.52658908540482,157.80190993267607,153.5133793193777
533,2/11/2022,153.293503,-0.036571773,0.000454319,0.000899673,157.35553550152702,155.6515831028719,151.43470258074555
534,2/14/2022,155.167007,0.012147597,0.000453705,0.000920736,151.67947329624207,150.03225132641933,145.97621474285586
535,2/15/2022,156.510498,0.008621086,0.000452967,0.000935129,153.5519755900621,151.88220530292026,147.77713362609643
536,2/16/2022,158.100494,0.010107781,0.000452279,0.000952242,154.88011213075,153.20513281620453,149.04594512194856
537,2/17/2022,154.652496,-0.02205023,0.00045242,0.000909407,156.45497265312986,154.76806689827004,150.61163371610888
538,2/18/2022,152.601501,-0.013350684,0.000451957,0.000882902,153.03743042480713,151.37757231739988,147.27513084104626
539,2/22/2022,150.197495,-0.015878894,0.000451638,0.000851804,151.01450761195116,149.36927698989004,145.33056242277996
540,2/23/2022,144.826996,-0.036411162,0.000453369,0.000782798,148.62942654162148,147.01480016863673,143.05849833508412
541,2/24/2022,151.358002,0.044108006,0.000455994,0.000862882,143.29910499316946,141.74992813635413,137.9077048742352
542,2/25/2022,153.788498,0.015930364,0.000455571,0.000890681,149.76467283120547,148.13780871064552,144.0976126561183
543,2/28/2022,153.563004,-0.001467337,0.000454742,0.000886339,152.1806341151494,150.53032375701767,146.4481471872838
544,3/1/2022,151.141998,-0.015891153,0.000454422,0.000855498,151.95212489196444,150.3018412332256,146.23110436189504
545,3/2/2022,152.052505,0.00600611,0.000453637,0.000864949,149.554934829628,147.91845712041405,143.91854963914506
546,3/3/2022,147.898499,-0.027699668,0.000454298,0.000812632,150.45986060603184,148.82902641475766,144.78361540586027
547,3/4/2022,145.641006,-0.01538149,0.000453946,0.000783027,146.3431747872989,144.7580626997805,140.8443319696051
548,3/7/2022,137.453003,-0.057862668,0.000459382,0.000676009,144.10538340645203,142.54428867604634,138.6994947513195
549,3/8/2022,136.014496,-0.010520594,0.000458774,0.000655615,135.98256532826989,134.5057279396935,130.84130398015995
550,3/9/2022,139.279007,0.023717698,0.000458905,0.000697546,134.55708612192734,133.08819807968246,129.45434496885647
551,3/10/2022,146.817505,0.052711187,0.000462973,0.000791944,137.7820512834748,136.28087519354764,132.5776167874805
552,3/11/2022,145.524506,-0.008845854,0.000462302,0.000774485,145.25456470648015,143.66572103320482,139.7424257906717
553,3/14/2022,141.852997,-0.02555321,0.000462717,0.000726876,143.96958747593536,142.39414440705252,138.4933968225226
554,3/15/2022,147.366501,0.038131399,0.000464403,0.000794393,140.3242374189186,138.79702331682614,134.9923942078961
555,3/16/2022,153.104004,0.038194767,0.000466082,0.000861781,145.7938032308988,144.19309278834808,140.24798616967496
556,3/17/2022,157.238998,0.026649473,0.000466438,0.000908162,151.47820493196926,149.81387004920327,145.6920255710062
557,3/18/2022,161.250504,0.025192153,0.000466657,0.00095176,155.57613547947258,153.86763990871694,149.64099728638743
558,3/21/2022,161.491501,0.001493435,0.000465821,0.00095273,159.55460913706094,157.8055536992915,153.4525356885537
559,3/22/2022,164.889008,0.020820053,0.000465693,0.000988271,159.78719996184148,158.02754180880584,153.69771220578212
560,3/23/2022,163.408005,-0.009022397,0.00046504,0.000970395,163.1492096918177,161.35436191001415,156.9159970740757
561,3/24/2022,163.649506,0.001476811,0.000464211,0.000971298,161.68842743951527,159.91490665988806,155.5260735156095
562,3/25/2022,164.773499,0.006844815,0.000463447,0.000981749,161.92191570884148,160.14887375302337,155.78406986489165
563,3/28/2022,168.990494,0.025270667,0.000463669,0.001024891,163.049343258155,161.25720978029793,156.84008918950445
564,3/29/2022,169.315002,0.001918432,0.000462849,0.001026475,167.22403440939024,165.38740869617496,160.8635590681527
565,3/30/2022,166.300995,-0.017961528,0.000462667,0.000992868,167.54786957096098,165.70756684371872,161.15608110354788
566,3/31/2022,162.997498,-0.020064518,0.000462631,0.000955664,164.55513268277122,162.75581058468094,158.33506774967913
567,4/1/2022,163.559998,0.003445032,0.000461826,0.000960055,161.2864181522279,159.5150355978814,155.16086072523555
568,4/4/2022,168.346497,0.028844454,0.00046238,0.001009147,161.84799038881619,160.07063754398953,155.70715738690433
569,4/5/2022,164.054993,-0.025822643,0.00046283,0.000961991,166.59443547630525,164.7667635784719,160.25937927083152
570,4/6/2022,158.755997,-0.032833281,0.000464018,0.000902701,162.3305717288735,160.55258566268142,156.14430627254197
571,4/7/2022,157.7845,-0.006138235,0.000463292,0.00089037,157.08223327723772,155.36038551470992,151.0796412121256
572,4/8/2022,154.460495,-0.02129181,0.000463341,0.00085159,156.12169943056588,154.40345703149538,150.17489552534553
573,4/11/2022,151.121994,-0.02185095,0.00046343,0.000811969,152.82297311733006,151.14629980315704,147.00077503478775
574,4/12/2022,150.787506,-0.002215817,0.000462639,0.000806695,149.51757681777246,147.87435649776785,143.83538222094222
575,4/13/2022,155.541,0.031037762,0.000463421,0.00085927,149.1801098257465,147.54284166000076,143.5126565639289
576,4/14/2022,151.706497,-0.024961649,0.000463772,0.000814442,153.88722319525962,152.20433509724458,148.04301659820158
577,4/18/2022,152.785004,0.007084017,0.000463036,0.000825308,150.08289879957252,148.4388531554066,144.37493386909347
578,4/19/2022,158.115494,0.03429401,0.00046417,0.000883212,151.16284581681364,149.50424096426462,145.4160915423655
579,4/20/2022,153.998001,-0.026386119,0.00046465,0.000836115,156.43883631161012,154.72257964933758,150.47233296710556
580,4/21/2022,148.296005,-0.037729312,0.000466409,0.000769623,152.36450175576485,150.69484974164888,146.55337849791232
581,4/22/2022,144.350006,-0.026969362,0.000466928,0.00072188,146.7025841293944,145.0930950025781,141.1139415779472
582,4/25/2022,146.074005,0.011872429,0.000466339,0.000741039,142.79221141926396,141.22391483495045,137.3423871693541
583,4/26/2022,139.391006,-0.0468304,0.000469414,0.000659441,144.5008549276587,142.91822573886162,138.98304138959347
584,4/27/2022,138.167007,-0.008819828,0.000468764,0.000643209,137.87440435868936,136.34962574842325,132.59944196409538
585,4/28/2022,144.596497,0.045483935,0.000471394,0.00071986,136.660082482456,135.15402793022727,131.43776134694383
586,4/29/2022,124.281502,-0.151397914,0.00051001,0.000460273,143.03326694911755,141.4580300183353,137.53421043882526
587,5/2/2022,124.5,0.001756546,0.000509144,0.000462482,122.84275763051042,121.43438811725619,117.9568845437413
588,5/3/2022,124.253502,-0.001981866,0.000508288,0.000458325,123.05828857199215,121.6432311201531,118.13979153155364
589,5/4/2022,125.928497,0.013390412,0.000507709,0.000480281,122.82317306670548,121.41320017038723,117.93123264963097
590,5/5/2022,116.406998,-0.078621608,0.000517435,0.00034621,124.48082056926292,123.05028846664689,119.536693133273
591,5/6/2022,114.772499,-0.014140754,0.000516914,0.000321697,115.04345328523974,113.70925449258246,110.41711100629439
592,5/9/2022,108.789001,-0.053541664,0.000520934,0.000230712,113.42431973471547,112.10915929232002,108.86043022650234
593,5/10/2022,108.859001,0.00064324,0.000520056,0.000231407,107.49108028022069,106.23701983627251,103.1636707627807
594,5/11/2022,105.372002,-0.032556511,0.000520987,0.000176209,107.56422906740113,106.31375811358792,103.2302000562535
595,5/12/2022,106.930496,0.014682088,0.000520464,0.000200588,104.11028054299267,102.90046169676927,99.91642524044822
596,5/13/2022,113.055,0.055695373,0.00052475,0.0002937,105.65301327220992,104.42807207109689,101.40332591504976
597,5/16/2022,110.810501,-0.020052882,0.000524563,0.000259619,111.70305019530184,110.40406374290477,107.19588843212618
598,5/17/2022,115.3685,0.040309809,0.000526364,0.000326593,109.48387819908332,108.20477871978234,105.05340519596754
599,5/18/2022,107.112503,-0.074251641,0.000534755,0.000202088,113.99840307121711,112.67019489508202,109.38694718404301
600,5/19/2022,107.319,0.001925996,0.000533868,0.000204961,105.81482396660942,104.57556433843017,101.49972868906094
601,5/20/2022,107.591003,0.002531321,0.000532989,0.000208832,106.02086577964764,104.77377206152498,101.70176411172234
602,5/23/2022,107.556999,-0.000316099,0.000532104,0.00020796,106.28366592589833,105.03363081607046,101.94822698647657
603,5/24/2022,104.099998,-0.032668974,0.000533011,0.000153438,106.26199752730298,105.01498573361452,101.93742482078775
604,5/25/2022,106.775002,0.025371879,0.00053318,0.00019519,102.831468071944,101.61909709770318,98.6464150376606
605,5/26/2022,111.077499,0.039504311,0.000534849,0.000260164,105.4811290145643,104.23899718445334,101.16695904561601
606,5/27/2022,115.1465,0.035977084,0.000536068,0.000319103,109.73927034705898,108.44739443312682,105.25874007958613
607,5/31/2022,120.209503,0.043030848,0.000538185,0.000389468,113.76337353014847,112.42240318536946,109.11804536411184
608,6/1/2022,121.683998,0.012191425,0.000537528,0.000408879,118.77660442230835,117.37285184832349,113.91243301442346
609,6/2/2022,125.511002,0.030965916,0.000538177,0.000459055,120.22751213341394,118.80838952552196,115.30775071836584
610,6/3/2022,122.349998,-0.025507647,0.000538398,0.000416487,124.02166799672074,122.55338118856187,118.95105691202617
611,6/6/2022,124.790001,0.019746559,0.000538127,0.000448123,120.88647856358033,119.45946789017083,115.94960979241868
612,6/7/2022,123.0,-0.014447977,0.00053761,0.000423783,123.30064602000945,121.84386377258046,118.2686233781685
613,6/8/2022,121.18,-0.014907312,0.000537116,0.000398773,121.53159071361094,120.09097609482401,116.54952423978906
614,6/9/2022,116.150002,-0.042394567,0.000539219,0.000329077,119.73012121333198,118.31788389499141,114.83916827848124
615,6/10/2022,109.650002,-0.057588983,0.000543787,0.000234902,114.74847713619862,113.39475851548806,110.03684073386772
616,6/13/2022,103.669998,-0.056080735,0.000548045,0.00014348,108.3131843314408,107.0257063033823,103.8476265142923
617,6/14/2022,102.309998,-0.013205358,0.000547445,0.000121845,102.38871662140735,101.17052378789721,98.16511642905336
618,6/15/2022,107.669998,0.051063575,0.000550751,0.000204275,101.04691555301841,99.84546782559946,96.87434383906381
619,6/16/2022,103.660004,-0.037954624,0.00055221,0.000142629,106.34333309627301,105.07096587558446,101.9479627533387
620,6/17/2022,106.220001,0.024396073,0.000552267,0.000181748,102.37854453377408,101.15570988732976,98.12877102778134
621,6/21/2022,108.68,0.02289536,0.000552207,0.000218323,104.90600261613906,103.65214471479347,100.57235751165393
622,6/22/2022,108.949997,0.002481249,0.000551327,0.000221962,107.33883639620537,106.05978399559578,102.89387950396862
623,6/23/2022,112.440002,0.03153073,0.000552013,0.000272216,107.60942268073195,106.32027960940869,103.14108429922398
624,6/24/2022,116.459999,0.035128094,0.000553072,0.000328075,111.0635257235137,109.7282863862465,106.45378200058127
625,6/27/2022,113.220001,-0.02821502,0.000553489,0.000282406,115.03584378208599,113.65650369131694,110.2728752756045
626,6/28/2022,107.400002,-0.052772637,0.000557094,0.000197654,111.83535204366996,110.49505482415229,107.20090002458649
627,6/29/2022,108.919998,0.014053449,0.000556511,0.000219752,106.07218663750902,104.79704762014119,101.64594607487697
628,6/30/2022,106.209999,-0.025195393,0.000556652,0.000179282,107.57343566969442,106.2863478227378,103.10991548125438
629,7/1/2022,109.559998,0.031054069,0.00055728,0.000228368,104.89013458112562,103.62774922840545,100.5188109782583
630,7/5/2022,113.5,0.035330511,0.000558348,0.000284086,108.21223083765325,106.9102806003354,103.7017161391227
631,7/6/2022,114.330002,0.007286184,0.000557541,0.000295182,112.09916036805203,110.75684979588178,107.4285578317524
632,7/7/2022,116.330002,0.017341976,0.000557118,0.000322155,112.92326060643754,111.56814206831112,108.22257914270274
633,7/8/2022,115.540001,-0.006814198,0.000556318,0.000310881,114.90168313636403,113.5275377025727,110.12771121097951
634,7/11/2022,111.75,-0.033352566,0.000557225,0.000257784,114.1216324514841,112.7517791507389,109.37060759526966
635,7/12/2022,109.220001,-0.022900028,0.000557191,0.000221315,110.37015320547066,109.04466420901323,105.75755284993528
636,7/13/2022,110.400002,0.010745946,0.000556489,0.000237864,107.86823027439208,106.57385828213751,103.37679527448297
637,7/14/2022,110.629997,0.002081121,0.00055562,0.000240757,109.03402541287551,107.73004450486516,104.49681280661223
638,7/15/2022,113.550003,0.026052022,0.000555792,0.000281214,109.27206879765484,107.9582906660972,104.73445894572299
639,7/18/2022,113.760002,0.001847689,0.000554926,0.000283665,112.15720041916576,110.80659352872821,107.49276934735403
640,7/19/2022,118.209999,0.038371712,0.000556322,0.000343178,112.3717661328121,111.02013860117879,107.70187772478441
641,7/20/2022,122.769997,0.037849966,0.000557646,0.000401691,116.7621879114326,115.36212722717903,111.91842288581427
642,7/21/2022,124.629997,0.015036662,0.00055711,0.000424487,121.27664449054573,119.81587410784654,116.22663738960547
643,7/22/2022,122.419998,-0.017891585,0.000556765,0.000396001,123.11576923817998,121.63947995936219,117.99157602952994
644,7/25/2022,121.139999,-0.010510846,0.000556085,0.000379065,120.92780855465134,119.47050500333584,115.87625295228322
645,7/26/2022,114.809998,-0.053668323,0.000559744,0.000295271,119.6572343624899,118.22425718559249,114.68814324403675
646,7/27/2022,120.970001,0.052264019,0.000563052,0.000375718,113.40070438626356,112.03652998450268,108.67677719454528
647,7/28/2022,122.279999,0.0107709,0.000562349,0.000391784,119.48026032502649,118.03735815304174,114.46350330080857
648,7/29/2022,134.949997,0.098590828,0.000576339,0.000543326,120.78037167388786,119.32159696942493,115.7269988315092
649,8/1/2022,135.389999,0.003255178,0.000575462,0.000547505,133.29409287508022,131.66351904172635,127.66751922455614
650,8/2/2022,134.160004,-0.009126348,0.000574721,0.000532622,133.73364121179594,132.09843329299468,128.08168886738156
651,8/3/2022,139.520004,0.039174842,0.000576128,0.00059198,132.51105910904704,130.8921948910259,126.89068469067625
652,8/4/2022,142.570007,0.021625167,0.000575922,0.00062424,137.81318745864482,136.1294998837087,131.9953725752992
653,8/5/2022,140.800003,-0.012492691,0.000575303,0.000604152,140.83419372894258,139.11295911646297,134.87564164217193
654,8/8/2022,139.410004,-0.009921205,0.000574592,0.000588059,139.08657560015624,137.3873508182974,133.17845447622273
655,8/9/2022,137.830002,-0.011398204,0.000573934,0.000569759,137.71549643526114,136.03413602215906,131.88018668939984
656,8/10/2022,142.690002,0.034653403,0.000574828,0.000621716,136.14654092054488,134.4851107599751,130.38617661174797
657,8/11/2022,140.639999,-0.014471032,0.000574299,0.000598743,140.95893328801094,139.23980176683335,135.0027769536646
658,8/12/2022,143.550003,0.020480001,0.000574026,0.000628958,138.92583443539607,137.23095672706094,133.06619690893174
659,8/15/2022,143.179993,-0.002580896,0.00057317,0.000624087,141.80863384315577,140.07504354470993,135.82187902335303
660,8/16/2022,144.779999,0.011112811,0.000572468,0.000639979,141.44100447370298,139.71879818767584,135.46940325792647
661,8/17/2022,142.100006,-0.018684265,0.000572166,0.000610745,143.0202370367562,141.28417194684718,136.98623950286128
662,8/18/2022,142.300003,0.001406449,0.000571303,0.000611946,140.38161248454193,138.66838679939738,134.4725570112634
663,8/19/2022,138.229996,-0.029018591,0.000571764,0.000567255,140.5711181449506,138.86742450286613,134.6513019227921
664,8/22/2022,133.220001,-0.036917031,0.000573015,0.000510803,136.54269943446576,134.87827573061693,130.77611023926133
665,8/23/2022,133.619995,0.002998009,0.000572163,0.000514543,131.58206951932982,129.9769389302121,126.02506564823966
666,8/24/2022,133.800003,0.001346257,0.000571305,0.000515792,131.98006635220077,130.37325884326083,126.41516008050549
667,8/25/2022,137.279999,0.025676458,0.000571396,0.000553514,132.16200633893308,130.54910566695776,126.57571054101852
668,8/26/2022,130.75,-0.048735526,0.000574172,0.000479728,135.60656484393377,133.95100407735094,129.89467054107473
669,8/29/2022,129.789993,-0.007369397,0.000573406,0.000467995,129.14081297636952,127.5735525156126,123.69344637765197
670,8/30/2022,128.729996,-0.008200549,0.000572662,0.000455057,128.18866582118386,126.62067273681264,122.78306413087164
671,8/31/2022,126.769997,-0.015342759,0.00057218,0.000431513,127.14776722408192,125.59791986209302,121.76583749239275
672,9/1/2022,127.82,0.008248627,0.000571419,0.000443146,125.2096448088817,123.68530584314213,119.9267820817196
673,9/2/2022,127.510002,-0.002428216,0.000570582,0.000438879,126.2476632689217,124.7109943073774,120.91664707948098
674,9/6/2022,126.110001,-0.011040259,0.000569931,0.000421848,125.9342166693697,124.39920069481038,120.61755903857096
675,9/7/2022,129.479996,0.026371848,0.000570083,0.000460293,124.56297702772157,123.04551590453669,119.32946358360606
676,9/8/2022,129.820007,0.002622531,0.000569246,0.000463491,127.88643344990432,126.34218226422348,122.51403598429933
677,9/9/2022,133.270004,0.026228246,0.000569385,0.000501548,128.22812358285682,126.67377645474149,122.85141880793391
678,9/12/2022,136.449997,0.02358105,0.000569329,0.000535589,131.6403714226127,130.04292882710962,126.10584707650148
679,9/13/2022,126.82,-0.073189467,0.000576484,0.00042701,134.78430070282968,133.14431971161667,129.1085062240511
680,9/14/2022,128.550003,0.013549199,0.000575889,0.000446307,125.25275738574845,123.72287762858139,119.95629654331336
681,9/15/2022,126.279999,-0.017816301,0.000575533,0.00041949,126.95941718886225,125.40566114919064,121.60256262826896
682,9/16/2022,123.529999,-0.022017622,0.000575426,0.000386591,124.71909127545862,123.19679364419213,119.44902921335336
683,9/19/2022,124.660004,0.00910603,0.000574694,0.000399357,121.9929192936384,120.50228635638976,116.8281915056054
684,9/20/2022,122.190002,-0.020012837,0.000574462,0.000369515,123.10530550887115,121.61218181204657,117.89596049015067
685,9/21/2022,118.540001,-0.030326762,0.000574997,0.000324703,120.67921172554433,119.20558087087566,115.5781164533889
686,9/22/2022,117.309998,-0.010430478,0.000574328,0.000309025,117.06498344396036,115.63428398768421,112.11889713506085
687,9/23/2022,113.779999,-0.030553236,0.000574876,0.000264102,115.83867155133515,114.42906672877753,110.94770950402796
688,9/26/2022,115.150002,0.011968893,0.000574239,0.000281114,112.35115010320911,110.97371640949063,107.58905586535573
689,9/27/2022,114.410004,-0.006447121,0.000573471,0.000271349,113.71746610025623,112.32859864919477,108.91742682351307
690,9/28/2022,118.010002,0.030980861,0.000574005,0.000315856,112.97853669837146,111.60572802218694,108.21597546986675
691,9/29/2022,114.800003,-0.027577874,0.000574299,0.000275489,116.5466618111599,115.12365964842351,111.62194279999049
692,9/30/2022,113.0,-0.015803691,0.000573842,0.000252253,113.36855814398555,111.9842225488457,108.55841991858605
693,10/3/2022,115.879997,0.025167328,0.000573908,0.000288205,111.58217810255927,110.21787740122362,106.86470292912212
694,10/4/2022,121.089996,0.043978891,0.000575828,0.00035116,114.43149388965844,113.03748381792127,109.6052760824583
695,10/5/2022,120.949997,-0.001156825,0.000575003,0.00034899,119.58400331556032,118.12480084220303,114.52802511438401
696,10/6/2022,120.300003,-0.005388564,0.000574224,0.000340747,119.44268256189069,117.98132186132466,114.40454759173315
697,10/7/2022,114.559998,-0.048889962,0.000576872,0.000270114,118.80640391851796,117.35739502245536,113.78269163805462
698,10/10/2022,113.669998,-0.00779919,0.000576139,0.000258554,113.12190274479552,111.74559351257915,108.33598342781383
699,10/11/2022,112.209999,-0.012927389,0.000575563,0.00023969,112.24413516074334,110.87327135598895,107.49248887214227
700,10/12/2022,112.900002,0.006130382,0.00057479,0.000248105,110.80329122785162,109.44931226085706,106.09689018238014
701,10/13/2022,112.529999,-0.003282645,0.000573988,0.000243068,111.48382337108534,110.12890889954616,106.78080140401637
702,10/14/2022,106.900002,-0.051326007,0.000576953,0.000169608,111.1174354502097,109.76504949006716,106.42083465014444
703,10/17/2022,113.790001,0.062460816,0.000581644,0.000258216,105.55138835851199,104.25768984752723,101.07583103372811
704,10/18/2022,116.360001,0.022334189,0.000581509,0.000289574,112.35591273836475,110.97630180034406,107.56934488524396
705,10/19/2022,115.07,-0.011148203,0.00058087,0.00027335,114.89908394362847,113.48465910010557,110.01556529580161
706,10/20/2022,115.25,0.001563043,0.000580049,0.000275177,113.62701971778924,112.23586819136875,108.79594852751113
707,10/21/2022,119.32,0.034705278,0.000580903,0.000323876,113.80206715662399,112.40287052571436,108.96212936753172
708,10/24/2022,119.82,0.004181657,0.000580104,0.000329324,117.82502559364909,116.37945273910326,112.80588878654297
709,10/25/2022,120.599998,0.006488651,0.000579339,0.000338012,118.32429250047201,116.87001330458934,113.30137674898103
710,10/26/2022,115.660004,-0.04182438,0.000581023,0.000278628,119.08563005606997,117.62852123282043,114.04310765582787
711,10/27/2022,110.959999,-0.04148512,0.000582656,0.000219889,114.20395199896745,112.80222716458056,109.34540621246117
712,10/28/2022,103.410004,-0.070468059,0.000588846,0.000120608,109.55555529058135,108.20444428366572,104.89697993245727
713,10/31/2022,102.440002,-0.009424427,0.000588147,0.000107221,102.08504356184444,100.82373826115096,97.71295974376048
714,11/1/2022,96.790001,-0.056733587,0.000591842,2.76e-05,101.12422280840985,99.88041962858807,96.79821938206572
715,11/2/2022,92.120003,-0.049451586,0.000594434,-4.16e-05,95.54003200532712,94.35568293798568,91.44804086069179
716,11/3/2022,89.300003,-0.031090586,0.000594948,-8.5e-05,90.9183435680718,89.78929604041122,87.01399080965454
717,11/4/2022,90.980003,0.018638214,0.000594607,-5.88e-05,88.12408084851309,87.03047794600647,84.34051283029872
718,11/7/2022,90.529999,-0.004958459,0.000593812,-6.57e-05,89.79333228683284,88.67770072187894,85.9170259473145
719,11/8/2022,89.980003,-0.00609382,0.000593036,-7.4e-05,89.34985533272555,88.23612335634101,85.50948854278545
720,11/9/2022,86.139999,-0.043613589,0.000594842,-0.000134521,88.80530149270513,87.70527787314603,85.00102066502217
721,11/10/2022,96.629997,0.114915353,0.00061235,2.5e-05,85.01070383054929,83.95497999247378,81.33838199515814
722,11/11/2022,100.790001,0.042149933,0.000613956,8.34e-05,95.35303981946537,94.15529977991923,91.19725662253109
723,11/14/2022,98.489998,-0.023084154,0.000613848,5.14e-05,99.46790178571847,98.21482416509423,95.12013940411745
724,11/15/2022,98.940002,0.004558626,0.000613029,5.76e-05,97.19519515102186,95.96961033117199,92.9520059641265
725,11/16/2022,97.120003,-0.018566268,0.000612661,3.19e-05,97.63899761333079,96.40781396872036,93.3787242462857
726,11/17/2022,94.849998,-0.023650683,0.000612588,-7.33e-07,95.84095796095806,94.63719442676437,91.67025230894158
727,11/18/2022,94.139999,-0.00751365,0.000611823,-1.11e-05,93.59774445924604,92.41802756312286,89.51654168769113
728,11/21/2022,92.459999,-0.018006918,0.000611427,-3.58e-05,92.89817635012092,91.73194188655393,88.85203982993808
729,11/22/2022,93.199997,0.007971582,0.000610676,-2.48e-05,91.24331036913588,90.09615856243649,87.26004041322393
730,11/23/2022,94.129997,0.009929084,0.000609975,-1.12e-05,91.96992280590676,90.81464324107678,87.95383318067772
731,11/25/2022,93.410004,-0.007678325,0.000609221,-2.17e-05,92.89083649074644,91.72359215802675,88.84237707753871
732,11/28/2022,93.949997,0.005764245,0.000608434,-1.38e-05,92.17728360104203,91.01950377178518,88.16082436533226
733,11/29/2022,92.419998,-0.01641931,0.000607971,-3.61e-05,92.71080957994744,91.54618081975369,88.68495025936903
734,11/30/2022,96.540001,0.043614057,0.000609735,2.33e-05,91.20266975845777,90.06374071777572,87.2371706493832
735,12/1/2022,95.5,-0.010831193,0.000609066,8.57e-06,95.2745648893518,94.07258384729923,91.1226685927255
736,12/2/2022,94.129997,-0.014449474,0.000608522,-1.11e-05,94.24741529609379,93.06578032102142,90.14562630474326
737,12/5/2022,91.010002,-0.033707361,0.000609235,-5.68e-05,92.88883112690954,91.7228247644201,88.86676779511644
738,12/6/2022,88.25,-0.030795717,0.000609688,-9.84e-05,89.80639093396826,88.6784109196542,85.9113759601252
739,12/7/2022,88.459999,0.002376765,0.000608871,-9.51e-05,87.08027962840383,85.98443045534663,83.28855303508469
740,12/8/2022,90.349998,0.021140534,0.000608657,-6.64e-05,87.2848051838874,86.1886511923448,83.49199857611421
741,12/9/2022,89.089996,-0.014043945,0.000608099,-8.53e-05,89.15770405273221,88.03940363273388,85.27579111853045
742,12/12/2022,90.550003,0.016255168,0.000607638,-6.32e-05,87.9112359543852,86.80804618711774,84.10026213230816
743,12/13/2022,92.489998,0.021198291,0.000607428,-3.46e-05,89.35440381103263,88.23266401415731,85.48036480484878
744,12/14/2022,91.580002,-0.00988758,0.000606742,-4.79e-05,91.27129578842124,90.12676631514057,87.30499336886075
745,12/15/2022,88.449997,-0.034775542,0.000607544,-9.45e-05,90.3705778957891,89.23937919580919,86.45933136979247
746,12/16/2022,87.860001,-0.006692737,0.000606788,-0.00010333,87.2766455486732,86.1869766662362,83.47572222574183
747,12/19/2022,84.919998,-0.034035037,0.000607515,-0.000148754,86.69613841990554,85.61347931570063,82.94805418615036
748,12/20/2022,85.190002,0.003174466,0.000606718,-0.000144311,83.79129072913378,82.74263700057776,80.15358988343132
749,12/21/2022,86.769997,0.018376826,0.000606365,-0.000119584,84.0543446234149,82.99770159466395,80.40735471544149
750,12/22/2022,83.790001,-0.034947225,0.000607172,-0.00016602,85.6214542791598,84.54570671676254,81.91497646316377
751,12/23/2022,85.25,0.017274436,0.000606768,-0.000142797,82.67795496537074,81.64045870953422,79.07888893853524
752,12/27/2022,83.040001,-0.026265685,0.000606867,-0.000177535,84.11152370030354,83.05475100254297,80.46367214469777
753,12/28/2022,81.82,-0.014800719,0.000606345,-0.000196955,81.93512008516413,80.9073863811721,78.37860209998104
754,12/29/2022,84.18,0.028435651,0.000606626,-0.000158981,80.73132305638634,79.72642029910817,77.23658631930465
755,12/30/2022,84.0,-0.002140564,0.000605828,-0.000161605,83.06610325051369,82.02049777266193,79.47244250627742
756,1/3/2023,85.82,0.021435281,0.000605643,-0.000133038,82.87949346216966,81.84219286490901,79.3002973701045
757,1/4/2023,85.139999,-0.007955131,0.000604924,-0.000143371,84.68128370528822,83.62301926892691,81.00169753025042
758,1/5/2023,83.120003,-0.024011566,0.000604876,-0.00017486,84.01307978053639,82.96147377566518,80.3689886993662
759,1/6/2023,86.080002,0.034991737,0.000605706,-0.000128527,82.0120763055197,80.98779773805771,78.46730137137621
760,1/9/2023,87.360001,0.014760404,0.000605201,-0.000108936,84.93831396670932,83.87670430369849,81.25622212301055
761,1/10/2023,89.870003,0.028326692,0.000605467,-7.16e-05,86.20314907353558,85.1270105050445,82.46072074394989
