,Date,BAC,PDR,VAR,AVG,VAR70,VAR85,VAR99
514,1/14/2022,47.91,-0.017586013,0.000799957,0.000575595,48.05364826070953,47.36450591321623,45.65792029415178
515,1/18/2022,46.259998,-0.035046637,0.000800863,0.000506425,47.213421271758875,46.53479005009009,44.8633766927329
516,1/19/2022,46.439999,0.003883522,0.000799333,0.00051297,45.57978865415859,44.9220346587741,43.31473895491718
517,1/20/2022,45.75,-0.014969344,0.000798249,0.000483024,45.762725881150445,45.105618070224835,43.49327524994022
518,1/21/2022,44.919998,-0.018308706,0.000797389,0.000446746,45.08410761827772,44.43420068671974,42.84925970169405
519,1/24/2022,44.549999,-0.008270954,0.000795999,0.000429949,44.26371058166453,43.624972500724205,42.06444398932893
520,1/25/2022,45.43,0.019560548,0.00079517,0.000466739,43.89464029779821,43.26491940224454,41.72505642646654
521,1/26/2022,45.900002,0.010292481,0.000793829,0.000485598,44.770314082492945,44.12770012773683,42.54899346344097
522,1/27/2022,45.470001,-0.009412371,0.000792496,0.000466636,45.23277828235951,44.583013953831795,42.983488130616124
523,1/28/2022,45.869999,0.008758497,0.000791111,0.000482491,44.807357042109864,44.165138744537806,42.59942862112672
524,1/31/2022,46.139999,0.005868944,0.000789657,0.00049277,45.19987660845103,44.55213124680579,42.96340975055538
525,2/1/2022,46.939999,0.017189938,0.000788683,0.000524574,45.4652046146124,44.817065821012605,43.21695618363043
526,2/2/2022,46.889999,-0.001065757,0.000787188,0.000521551,46.260347664848496,45.60018636499862,43.97876093094874
527,2/3/2022,46.43,-0.00985861,0.000785899,0.000501854,46.2107699115858,45.5502497008896,43.92848902008478
528,2/4/2022,48.279999,0.039071573,0.000787222,0.000574903,45.759545421350055,45.10568606938962,43.50415628975968
529,2/7/2022,48.509998,0.004752546,0.000785767,0.0005828,47.58529615368606,46.9046337934341,45.237016410645914
530,2/8/2022,49.380001,0.017775583,0.000784841,0.000615239,47.8086420729655,47.12759815841222,45.46201252305334
531,2/9/2022,49.279999,-0.002027205,0.000783376,0.000610263,48.67029082730117,47.97487665361624,46.27919824136987
532,2/10/2022,49.049999,-0.004678133,0.000781956,0.000600323,48.572876557169145,47.88178403389452,46.182217261281345
533,2/11/2022,47.919998,-0.023307254,0.00078156,0.000555468,48.34389700957272,47.65923270161915,45.971001759871434
534,2/14/2022,47.419998,-0.010488874,0.000780324,0.000534786,47.22909998308159,46.557974947706676,44.91073984124064
535,2/15/2022,47.790001,0.007772395,0.000778963,0.000548314,46.73616491415593,46.073311192136906,44.44705867089582
536,2/16/2022,47.68,-0.002304411,0.000777525,0.000542992,47.104442094853155,46.43547337339967,44.79024156993168
537,2/17/2022,46.07,-0.034350044,0.00077834,0.000478014,46.99481564403557,46.325740889419684,44.68714781447078
538,2/18/2022,45.959999,-0.002390548,0.000776909,0.000472682,45.40570037824406,44.76391792768122,43.186450171147186
539,2/22/2022,45.560001,-0.008741271,0.000775624,0.000455587,45.296416698220064,44.65787052352785,43.08467079644441
540,2/23/2022,44.779999,-0.017268572,0.000774769,0.000422765,44.90305758442577,44.26689520375908,42.70332418683927
541,2/24/2022,43.599998,-0.026704484,0.000774694,0.000372622,44.132233643810196,43.507543742304435,41.96793193797257
542,2/25/2022,45.02,0.032049731,0.000775113,0.000431067,42.96556615797174,42.35903815710566,40.86695590888655
543,2/28/2022,44.200001,-0.018382024,0.000774336,0.00039642,44.36971301794346,43.7420017885951,42.197219892147594
544,3/1/2022,42.470001,-0.039926844,0.000775896,0.000322297,43.55858164036311,42.94174039907949,41.4302488063468
545,3/2/2022,43.16,0.016116173,0.000774929,0.000351276,41.84973505913294,41.25857323544508,39.79868741357908
546,3/3/2022,42.490002,-0.015645339,0.000773978,0.000321978,42.531440744405906,41.929156411917475,40.45611959427242
547,3/4/2022,40.950001,-0.036916966,0.000775094,0.0002539,41.872012662607716,41.28011564707847,39.827955105243994
548,3/7/2022,38.34,-0.065858097,0.00078164,0.000133258,40.35113957708478,39.782197194989386,38.37107786994802
549,3/8/2022,38.59,0.006499438,0.00078029,0.000144854,37.772939723046086,37.23626991724342,35.91806107701154
550,3/9/2022,41.040001,0.06155405,0.000785716,0.000256507,38.01922028129018,37.47925219004379,36.15039536010478
551,3/10/2022,40.669998,-0.009056554,0.000784447,0.000239605,40.43465929084655,39.859430051461565,38.440466363921736
552,3/11/2022,40.330002,-0.008395012,0.000783161,0.000223962,40.070063184821294,39.49854698542106,38.09667495812606
553,3/14/2022,41.200001,0.021342622,0.000782549,0.000262151,39.73574717084884,39.17008193253051,37.78199471506576
554,3/15/2022,41.5,0.007255147,0.000781225,0.000274774,40.59766560589158,40.019534609939214,38.59850500307101
555,3/16/2022,42.799999,0.030844652,0.000781498,0.000329855,40.891279464421324,40.3102614767375,38.8780881124273
556,3/17/2022,43.029999,0.005359444,0.000780138,0.000338901,42.1744779135982,41.57411976971799,40.10683977562597
557,3/18/2022,42.900002,-0.003025651,0.000778758,0.00033286,42.40349939408886,41.80150676383225,40.32261782523715
558,3/21/2022,42.84,-0.001399627,0.000777367,0.000329756,42.27446520267717,41.67343292533228,40.19971192996555
559,3/22/2022,44.18,0.030799952,0.000777635,0.000384264,42.21594628654107,41.61746213680196,40.14338881944353
560,3/23/2022,43.09,-0.024981246,0.000777393,0.000338969,43.53613877074267,42.91907613980002,41.405070861879665
561,3/24/2022,43.07,-0.000464253,0.000776008,0.000337537,42.462715172643904,41.85874642817508,40.38196141966871
562,3/25/2022,43.73,0.015207666,0.00077502,0.000363996,42.44091365673151,41.83734977488587,40.367087999307365
563,3/28/2022,43.549999,-0.004124685,0.00077368,0.000356023,43.09545840196723,42.485230973924715,40.987397580538016
564,3/29/2022,43.439999,-0.002529028,0.000772322,0.000350908,42.9169602397194,42.309055301442285,40.82058928447793
565,3/30/2022,43.0,-0.010180537,0.000771151,0.000332268,42.8119874596637,42.205107076857324,40.72843186674216
566,3/31/2022,41.220001,-0.042276516,0.000772991,0.000256988,42.37755014291382,41.777919394703275,40.300430514794535
567,4/1/2022,40.900002,-0.007793488,0.000771742,0.000242789,40.61865247212015,40.04501813345368,38.63669469304634
568,4/4/2022,40.830002,-0.001712958,0.00077039,0.000239346,40.30087481404725,39.731847141729325,38.33346352209712
569,4/5/2022,40.139999,-0.017043836,0.00076956,0.000208971,40.235403638849775,39.66576923683505,38.27287193430599
570,4/6/2022,39.700001,-0.011022106,0.000768431,0.000189268,39.555401301375035,38.99773750040318,37.62576945835032
571,4/7/2022,39.389999,-0.007839261,0.000767198,0.000175207,39.11991640035621,38.56686837109557,37.21997893925908
572,4/8/2022,39.669998,0.007083233,0.00076594,0.000187284,38.81396597911143,38.266415086693215,36.91880163214578
573,4/11/2022,39.59,-0.002018623,0.000764611,0.000183435,39.09101621578616,38.540876746983955,37.182943371968975
574,4/12/2022,39.169998,-0.010665464,0.000763484,0.000164534,39.01221411369183,38.46517342528584,37.114245992537235
575,4/13/2022,38.82,-0.008975519,0.000762301,0.000148638,38.599014094553965,38.0563478212368,36.72051915367249
576,4/14/2022,37.57,-0.032729718,0.000762851,9.16e-05,38.2523490043872,37.715020263244284,36.393970376629554
577,4/18/2022,38.849998,0.033502166,0.00076346,0.000149462,37.0196862118894,36.500654225625816,35.224910888111225
578,4/19/2022,39.57,0.01836323,0.000762713,0.000180973,38.28359134446245,37.74476017602615,36.423211246792214
579,4/20/2022,39.66,0.002271868,0.000761403,0.000184585,38.99102735884039,38.44450402214291,37.1063029784971
580,4/21/2022,38.91,-0.019091836,0.00076073,0.00015135,39.08477594794227,38.53748271233418,37.19130099305739
581,4/22/2022,37.560001,-0.035311606,0.000761581,9.03e-05,38.34078053009877,37.80387420036744,36.48043085500499
582,4/25/2022,37.290001,-0.00721446,0.000760364,7.78e-05,37.01077248878135,36.49088861348384,35.210385243081205
583,4/26/2022,36.450001,-0.022783735,0.000759955,3.85e-05,36.743464283558964,36.22738027538474,34.96312108610095
584,4/27/2022,36.25,-0.005502105,0.000758706,2.91e-05,35.914616633036616,35.40922111000275,34.17544289085478
585,4/28/2022,36.810001,0.015330193,0.000757809,5.52e-05,35.71645734611536,35.21704545925531,33.98579960846254
586,4/29/2022,35.68,-0.031179267,0.000758177,1.91e-06,36.271547721699726,35.763698503099,34.508222151057545
587,5/2/2022,36.139999,0.01280995,0.000757165,2.37e-05,35.15480238000913,34.663846706383886,33.454935201543506
588,5/3/2022,37.130001,0.027025038,0.000757115,6.97e-05,35.61119660686138,35.115105728365876,33.891142350728465
589,5/4/2022,38.619999,0.039344956,0.000758444,0.000136336,36.58483233618405,36.07336491139655,34.815270324985455
590,5/5/2022,37.540001,-0.028363193,0.000758533,8.8e-05,38.058021594346606,37.52364032796491,36.21720962309852
591,5/6/2022,37.450001,-0.002400321,0.00075726,8.38e-05,36.99121833188432,36.472281988333506,35.20320921070386
592,5/9/2022,36.369999,-0.029262505,0.000757433,3.42e-05,36.904078275304975,36.38675626259767,35.11338818032393
593,5/10/2022,35.759998,-0.016914337,0.000756639,5.67e-06,35.83788950459675,35.33764248350364,34.10011448027471
594,5/11/2022,35.57,-0.005327308,0.000755413,-3.31e-06,35.23583248708817,34.741977915537205,33.53533052448838
595,5/12/2022,35.07,-0.014156522,0.00075448,-2.71e-05,35.04700630119706,34.5578491265862,33.356751563572274
596,5/13/2022,35.169998,0.002847325,0.000753228,-2.23e-05,34.55404995954645,34.070899634120906,32.890005885949506
597,5/16/2022,34.810001,-0.010288659,0.000752142,-3.95e-05,34.65554265849532,34.1716045016191,32.98590308845446
598,5/17/2022,35.990002,0.033336447,0.000752744,1.63e-05,34.29956414505209,33.81932489298185,32.64335115929475
599,5/18/2022,34.880001,-0.03132755,0.000753125,-3.6e-05,35.462983287451486,34.971347643655406,33.75151818834434
600,5/19/2022,34.450001,-0.012404601,0.000752124,-5.66e-05,34.368945158418924,33.88817289893874,32.71080752932046
601,5/20/2022,33.860001,-0.01727462,0.000751365,-8.52e-05,33.941630237790626,33.467141819993806,32.304508693025014
602,5/23/2022,35.869999,0.057666857,0.000755648,1.07e-05,33.36265713844412,32.898635872333756,31.753037902240397
603,5/24/2022,35.650002,-0.006152061,0.000754458,4.65e-07,35.343910532830535,34.84909449448292,33.63639678876501
604,5/25/2022,35.84,0.005315385,0.000753255,9.26e-06,35.12643346261635,34.63515464073424,33.42758950676654
605,5/26/2022,36.669998,0.022894339,0.000752875,4.71e-05,35.316049496732035,34.820756039871604,33.609495686908055
606,5/27/2022,37.02,0.00949938,0.000751779,6.27e-05,36.132616184461895,35.62717500720025,34.38680477683318
607,5/31/2022,37.200001,0.004850481,0.000750579,7.06e-05,36.48016022441119,35.97145852339504,34.71653551659456
608,6/1/2022,36.669998,-0.014349861,0.000749686,4.69e-05,36.65632254512152,36.14589599573396,34.89008428416488
609,6/2/2022,36.700001,0.000817855,0.000748456,4.81e-05,36.13652839778157,35.63062731849886,34.39021493187326
610,6/3/2022,36.189999,-0.013993972,0.000747551,2.51e-05,36.16496359538277,35.66257214366989,34.419911188213625
611,6/6/2022,36.150002,-0.001105806,0.00074633,2.33e-05,35.662186004182345,35.16591736806232,33.94380555181808
612,6/7/2022,36.349998,0.005517145,0.00074516,3.22e-05,35.62264607487561,35.12835420561068,33.9087471906343
613,6/8/2022,35.889999,-0.012735472,0.00074421,1.14e-05,35.82157421142114,35.32555097238054,34.106139612364494
614,6/9/2022,34.509998,-0.039209598,0.000745499,-5.25e-05,35.36644403729323,34.87430500795388,33.669392606047325
615,6/10/2022,33.169998,-0.039603286,0.000746826,-0.000116785,34.00578131523093,33.53402570905902,32.373623497509094
616,6/13/2022,32.02,-0.035285085,0.000747618,-0.000173876,32.679037808664106,32.2254188623099,31.11029554136782
617,6/14/2022,31.459999,-0.017643842,0.0007469,-0.000202191,31.548322061602445,31.111372129902062,30.026905191525056
618,6/15/2022,32.049999,0.018580286,0.000746262,-0.000171798,30.9934455663935,30.561614673337296,29.50125477455795
619,6/16/2022,31.85,-0.00625977,0.000745116,-0.000181634,31.578425659701686,31.138432683407697,30.05837480501474
620,6/17/2022,31.92,0.002195391,0.000743923,-0.0001778,31.380111651835904,30.945675060302882,29.874996716844155
621,6/21/2022,32.849998,0.028718911,0.000744068,-0.000131267,31.448964446325142,31.012841657356272,29.943739446330298
622,6/22/2022,32.599998,-0.007639457,0.000742962,-0.000143338,32.36751983785167,31.91749443893764,30.810342088438308
623,6/23/2022,32.080002,-0.016079382,0.000742176,-0.000168918,32.12249412565667,31.678725340052548,30.58649333614371
624,6/24/2022,32.310001,0.007143965,0.000741072,-0.000157198,31.60723213253183,31.170764304966553,30.097468001888497
625,6/27/2022,32.349998,0.001237148,0.00073989,-0.000154967,31.83473607222716,31.392178581325105,30.304473576219387
626,6/28/2022,32.259998,-0.002785948,0.000738719,-0.00015917,31.8761626431424,31.434319929963472,30.35008595271138
627,6/29/2022,31.860001,-0.012476675,0.000737782,-0.000178815,31.786569122576473,31.347760330781735,30.266381467766738
628,6/30/2022,31.129999,-0.023179384,0.000737449,-0.00021544,31.391841795444776,30.958991374102183,29.893799842622755
629,7/1/2022,31.559999,0.013718512,0.000736584,-0.000193288,30.67332163126896,30.250530119935732,29.206292565620604
630,7/5/2022,31.24,-0.010191139,0.000735574,-0.000209158,31.09645841214531,30.667461067072225,29.607703442389834
631,7/6/2022,30.98,-0.00835749,0.000734513,-0.000222071,30.780116400355457,30.355668264478023,29.312021355802237
632,7/7/2022,31.860001,0.028009501,0.00073461,-0.000177401,30.524631075094455,30.103581617853933,29.069528396738747
633,7/8/2022,31.790001,-0.002199529,0.000733456,-0.000180595,31.394000019161844,30.96217792555367,29.896449327389938
634,7/11/2022,31.459999,-0.010434941,0.000732465,-0.000196769,31.326508641604818,30.894957610967303,29.83038880134681
635,7/12/2022,31.360001,-0.003183638,0.000731325,-0.000201473,30.996842035360615,30.571948376742544,29.52282718035522
636,7/13/2022,30.84,-0.016720679,0.000730604,-0.000227447,30.900322277795674,30.47553573573217,29.429921168297593
637,7/14/2022,30.129999,-0.023291229,0.00073029,-0.000263653,30.389623917170077,29.969714687861778,28.939762847609003
638,7/15/2022,32.25,0.067996723,0.000736438,-0.000156662,29.68741483951593,29.278893756323523,28.274657467976365
639,7/18/2022,32.259998,0.000309967,0.000735285,-0.000155932,31.78018530138957,31.341532783427674,30.260758420762055
640,7/19/2022,33.349998,0.033229702,0.000735875,-0.000103767,31.788968237782765,31.35099102925597,30.27060092147871
641,7/20/2022,33.360001,0.000299895,0.000734728,-0.000103137,32.861943919413065,32.40844969719867,31.29805451822574
642,7/21/2022,33.650002,0.008655508,0.000733702,-8.95e-05,32.87327512345029,32.41951712030247,31.30287725065576
643,7/22/2022,33.43,-0.006559415,0.000732626,-9.96e-05,33.16077593833647,32.70520151012771,31.58009997608987
644,7/25/2022,33.73,0.008933949,0.000731615,-8.55e-05,32.94375861614166,32.48981466501123,31.379006992238608
645,7/26/2022,33.049999,-0.020366113,0.000731118,-0.000116972,33.23944722573299,32.78205188700087,31.65721711355634
646,7/27/2022,33.59,0.016206868,0.000730398,-9.17e-05,32.56767346118849,32.120568685185134,31.011957802486837
647,7/28/2022,33.32,-0.008070586,0.000729367,-0.000104035,33.10247905560979,32.64721155842134,31.531265290538823
648,7/29/2022,33.810001,0.014598829,0.000728575,-8.13e-05,32.8366357663124,32.386106439213435,31.2796581347175
649,8/1/2022,33.709999,-0.002962147,0.000727465,-8.58e-05,33.31950972608761,32.861818899064176,31.73589944986204
650,8/2/2022,33.040001,-0.020075521,0.000726959,-0.000116538,33.22104338468075,32.76384614423564,31.646423936821186
651,8/3/2022,33.639999,0.017996826,0.000726346,-8.87e-05,32.56117547606754,32.11560281957497,31.02040008009027
652,8/4/2022,33.400002,-0.007159846,0.000725309,-9.96e-05,33.15157275280278,32.69838080161441,31.583407944963803
653,8/5/2022,33.959999,0.016627372,0.000724626,-7.39e-05,32.91540467253886,32.46464186866516,31.35929347856835
654,8/8/2022,33.490002,-0.013936385,0.000723811,-9.51e-05,33.46921317751748,33.01121661863423,31.87757880125832
655,8/9/2022,33.919998,0.012757805,0.000722958,-7.55e-05,33.00636092483988,32.55632345478342,31.444708352142825
656,8/10/2022,35.07,0.033341312,0.000723555,-2.46e-05,33.4315515979346,32.97430096178833,31.850654594882464
657,8/11/2022,35.91,0.023669744,0.000723307,1.15e-05,34.56384504114662,34.09055512687173,32.93220812186396
658,8/12/2022,36.299999,0.010801905,0.000722385,2.79e-05,35.39443649724507,34.91099231277515,33.71570795354423
659,8/15/2022,36.25,-0.001378332,0.000721292,2.58e-05,35.783297316651236,35.29305078387075,34.0929594179758
660,8/16/2022,36.639999,0.010701131,0.000720371,4.19e-05,35.73037018428191,35.24418372546511,34.04920646985941
661,8/17/2022,36.41,-0.00629705,0.000719342,3.23e-05,36.11674258852482,35.623855148149474,34.41160933557606
662,8/18/2022,36.279999,-0.003576865,0.000718275,2.69e-05,35.8906957331825,35.40203599331322,34.198772790161435
663,8/19/2022,35.48,-0.02229744,0.000717942,-6.79e-06,35.759857797624434,35.271055407274346,34.075932892312444
664,8/22/2022,34.720001,-0.021653239,0.000717566,-3.94e-05,34.971666153624845,34.49671263829668,33.325619117974576
665,8/23/2022,34.41,-0.008968699,0.000716606,-5.28e-05,34.22262441155282,33.7574120450647,32.60876926395928
666,8/24/2022,34.52,0.003191646,0.000715546,-4.79e-05,33.91636954657807,33.45513248684017,32.31873932085557
667,8/25/2022,35.139999,0.017801188,0.00071495,-2.12e-05,34.022645407287776,33.56210359463682,32.4258082799682
668,8/26/2022,34.029999,-0.032097595,0.000715418,-6.92e-05,34.637987170805836,34.166249856497814,33.000209474423976
669,8/29/2022,33.900002,-0.003827386,0.00071437,-7.48e-05,33.54126246597938,33.08556656877232,31.964258247520583
670,8/30/2022,34.09,0.005589013,0.000713351,-6.64e-05,33.413761807584244,32.958089269623564,31.84088016985578
671,8/31/2022,33.610001,-0.014180415,0.000712584,-8.74e-05,33.60270951943009,33.14386215120182,32.022229437362604
672,9/1/2022,33.470001,-0.004174126,0.000711549,-9.35e-05,33.129257961696794,32.67839384278094,31.57126132121951
673,9/2/2022,33.43,-0.001195845,0.000710493,-9.51e-05,32.98939115704687,32.544216303425586,31.44266163956527
674,9/6/2022,33.060001,-0.011129578,0.00070962,-0.00011149,32.95218161243508,32.50585234422602,31.41128055488975
675,9/7/2022,33.57,0.015308688,0.00070892,-8.86e-05,32.587497577076874,32.146166790098405,31.055329316098238
676,9/8/2022,34.650002,0.031664972,0.000709361,-4.17e-05,33.090801722038485,32.64174379382912,31.537813318673873
677,9/9/2022,34.939999,0.008334493,0.000708416,-2.93e-05,34.15579801811233,33.69421872053157,32.559074028982536
678,9/12/2022,35.27,0.009400468,0.000707503,-1.54e-05,34.440967270703815,33.974729851486266,32.82946927283986
679,9/13/2022,34.0,-0.03667222,0.000708437,-6.94e-05,34.76932336059501,34.29841590153209,33.146842865995616
680,9/14/2022,33.869999,-0.003830887,0.000707416,-7.49e-05,33.51499750460249,33.06283027263226,31.94555632340692
681,9/15/2022,34.509998,0.018719442,0.000706895,-4.73e-05,33.38780745259173,32.93812422746511,31.829764847955662
682,9/16/2022,34.119999,-0.011365386,0.000706046,-6.39e-05,34.01823189236228,33.55752367677758,32.42535890287226
683,9/19/2022,34.689999,0.016567739,0.000705416,-3.96e-05,33.63376477507433,33.17846370510977,32.06234418852393
684,9/20/2022,34.169998,-0.015103425,0.000704716,-6.16e-05,34.19708239075814,33.73536274045621,32.60155616438786
685,9/21/2022,33.150002,-0.030305231,0.000705021,-0.000105731,33.683235212952205,33.22814714186268,32.106818047168005
686,9/22/2022,32.5,-0.019802688,0.000704558,-0.000134444,32.67768205392502,32.23693654288502,31.157744901260365
687,9/23/2022,31.73,-0.023977484,0.000704359,-0.00016915,32.03435305287915,31.60328232691418,30.539991593696858
688,9/26/2022,31.030001,-0.022308095,0.000704046,-0.000201329,31.27468576683021,30.85281738393641,29.81633609422878
689,9/27/2022,30.57,-0.014935375,0.000703339,-0.000222713,30.584051289006243,30.17109108391844,29.15525620487394
690,9/28/2022,31.07,0.016223588,0.000702711,-0.000198878,30.12968802428907,29.722970159276393,28.720114227810072
691,9/29/2022,30.66,-0.01328385,0.000701942,-0.000217814,30.624806801067834,30.212091087428437,29.195430959951604
692,9/30/2022,30.200001,-0.015116916,0.000701248,-0.000239345,30.2218879000974,29.81362586208328,28.81204915626955
693,10/3/2022,31.09,0.029044267,0.000701471,-0.000197089,29.764345593605825,29.363383710819406,28.37802768139957
694,10/4/2022,32.380001,0.040654755,0.000702862,-0.000138224,30.643153031843145,30.231654646162923,29.215281432111922
695,10/5/2022,31.92,-0.014308207,0.000702139,-0.000158613,31.917921553159278,31.48811394526648,30.427534631953744
696,10/6/2022,31.459999,-0.014515907,0.000701426,-0.000179241,31.46184833491575,31.03863250838605,29.998574328669836
697,10/7/2022,30.75,-0.022826872,0.000701154,-0.000211734,31.0098852447368,30.593036403051933,29.56743474188767
698,10/10/2022,30.66,-0.002931121,0.00070016,-0.00021563,30.308020114740522,29.90024676848733,28.897121369462933
699,10/11/2022,29.77,-0.029457698,0.00070038,-0.000257464,30.220608645034087,29.81468244217732,28.811966997277455
700,10/12/2022,29.860001,0.003018651,0.000699395,-0.000252784,29.341014375489678,28.946211548305598,27.9791878703431
701,10/13/2022,31.690001,0.05948138,0.00070348,-0.000167571,29.430059166451688,29.033753646615033,28.062092375941717
702,10/14/2022,31.700001,0.000315507,0.000702478,-0.000166883,31.236566381734406,30.815103689931544,29.78056778923918
703,10/17/2022,33.619999,0.058804386,0.000706419,-8.3e-05,31.24881297066512,30.826334625594825,29.79250383917886
704,10/18/2022,34.880001,0.036792529,0.000707344,-3.06e-05,33.13898397959714,32.69278031572112,31.590516824163196
705,10/19/2022,33.919998,-0.027908876,0.000707442,-7.02e-05,34.38480935030669,33.918065662112085,32.78357333332061
706,10/20/2022,33.700001,-0.006506885,0.000706498,-7.93e-05,33.43526287516728,32.983577267065236,31.876119357645127
707,10/21/2022,34.950001,0.03642063,0.000707381,-2.77e-05,33.22009833728993,32.769864994463795,31.662404120455605
708,10/24/2022,35.07,0.003427567,0.000706399,-2.28e-05,34.45383917725153,33.9859724975253,32.84140631509988
709,10/25/2022,35.389999,0.009083202,0.000705519,-9.93e-06,34.57337734273832,34.10520999486251,32.95263258598296
710,10/26/2022,35.700001,0.008721451,0.000704633,2.37e-06,34.88615061148382,34.416664849425516,33.25937999234351
711,10/27/2022,35.869999,0.004750547,0.000703673,9.05e-06,35.19443711828412,34.71863609338456,33.55236268803027
712,10/28/2022,36.18,0.008605216,0.000702788,2.11e-05,35.363789140162204,34.88752430390749,33.71606998271294
713,10/31/2022,36.040001,-0.003877019,0.000701824,1.57e-05,35.66804799442488,35.18726843709688,34.01239699353795
714,11/1/2022,36.200001,0.004429686,0.000700868,2.18e-05,35.52955478386243,35.051494262352705,33.87174148340884
715,11/2/2022,36.09,-0.003043328,0.000699901,1.75e-05,35.690401455375294,35.20994640962746,34.02721555563204
716,11/3/2022,35.889999,-0.005557141,0.000698967,9.76e-06,35.58298432430195,35.10238382801516,33.924177962150615
717,11/4/2022,36.790001,0.024767419,0.000698846,4.43e-05,35.38512488276916,34.90803537771104,33.7330970190495
718,11/7/2022,37.009998,0.005961996,0.000697921,5.25e-05,36.27099856711611,35.7835029057493,34.58364754707474
719,11/8/2022,37.110001,0.00269841,0.00069696,5.62e-05,36.48969419902419,35.99996964632701,34.79615858851897
720,11/9/2022,36.52,-0.016026446,0.000696351,3.39e-05,36.58847494150173,36.09710082926725,34.89269890076288
721,11/10/2022,38.130001,0.043141344,0.000697959,9.37e-05,36.004954699274556,35.52301776330916,34.33718770580169
722,11/11/2022,38.41,0.007316442,0.000697064,0.000103669,37.59329377189727,37.08851720964013,35.84069785432039
723,11/14/2022,37.759998,-0.017067554,0.000696508,7.99e-05,37.87383982958107,37.36670655333261,36.1155087389787
724,11/15/2022,37.700001,-0.001590167,0.000695549,7.76e-05,37.22966766991937,36.73077908664717,35.50062131544913
725,11/16/2022,37.360001,-0.009059481,0.000694705,6.5e-05,37.17325306274013,36.67561026968424,35.4495759229444
726,11/17/2022,37.169998,-0.00509871,0.000693785,5.79e-05,36.835856447221495,36.34220659609519,35.12622949975054
727,11/18/2022,37.189999,0.000537951,0.000692831,5.86e-05,36.65058043538246,36.159681117846,34.94963248113279
728,11/21/2022,37.310001,0.003221533,0.000691893,6.29e-05,36.66924754148826,36.177277261068205,34.968704022786156
729,11/22/2022,37.490002,0.00481287,0.000690975,6.94e-05,36.78819966395028,36.29603497743625,35.087144878846324
730,11/23/2022,37.610001,0.003195715,0.000690042,7.37e-05,36.969053362682374,36.473327861703126,35.258030374379125
731,11/25/2022,37.700001,0.002390122,0.000689105,7.69e-05,37.08510059507931,36.589629751015245,35.37078095334395
732,11/28/2022,36.860001,-0.022533142,0.000688861,4.6e-05,37.17360555147071,36.678372004793644,35.46132014751155
733,11/29/2022,37.0,0.003790933,0.00068794,5.11e-05,36.34319830031918,35.85920010220721,34.66738210690956
734,11/30/2022,37.849998,0.022713014,0.000687702,8.2e-05,36.48071728922647,35.99487761999974,34.79878496876978
735,12/1/2022,36.549999,-0.034949768,0.000688433,3.43e-05,37.32317518118042,36.82555659589284,35.60330157236489
736,12/2/2022,36.080002,-0.012942408,0.000687727,1.67e-05,36.03649946754575,35.55590199197603,34.37124298461834
737,12/5/2022,34.470001,-0.045649341,0.000689619,-4.53e-05,35.57561801087618,35.10039386213971,33.93467936929834
738,12/6/2022,33.0,-0.043581848,0.00069125,-0.000104283,33.983817380491864,33.52992817528672,32.40873316502334
739,12/7/2022,32.740002,-0.007909928,0.000690397,-0.000114846,32.53300804680224,32.0972037540122,31.027082148650774
740,12/8/2022,32.439999,-0.009205435,0.000689575,-0.00012713,32.277303532198914,31.84587507493891,30.781235222557125
741,12/9/2022,32.380001,-0.001851219,0.000688648,-0.000129457,31.980246021718166,31.55368649664407,30.505943645728806
742,12/12/2022,32.73,0.010751109,0.00068788,-0.000114793,31.9231405262343,31.49719786736991,30.448571452465444
743,12/13/2022,32.75,0.000610874,0.000686955,-0.000113816,32.267494692133475,31.83637884808068,30.774801380689357
744,12/14/2022,32.279999,-0.01445515,0.000686307,-0.000133092,32.28711492972333,31.857232669519902,30.798853266956908
745,12/15/2022,31.77,-0.015925364,0.00068572,-0.00015429,31.82569641467863,31.400706971028747,30.357243647987694
746,12/16/2022,31.700001,-0.002205736,0.000684807,-0.00015704,31.323277996134674,30.906041753472092,29.87942524448109
747,12/19/2022,32.060001,0.011292466,0.000684065,-0.000141713,31.25123496486569,30.836352462956874,29.81751050416619
748,12/20/2022,32.189999,0.004046636,0.000683174,-0.000136113,31.60920633879686,31.189082048790674,30.150967069766885
749,12/21/2022,32.68,0.015107456,0.000682572,-0.000115761,31.737726529842817,31.315136820437697,30.277825252266094
750,12/22/2022,32.389999,-0.008913568,0.000681765,-0.000127492,32.218430479162414,31.790568458897944,30.740667009034826
751,12/23/2022,32.470001,0.002466915,0.000680866,-0.000124037,31.933064832868656,31.51196779285505,30.4748741330719
752,12/27/2022,32.529999,0.001846093,0.000679966,-0.000121417,32.01418227963812,31.58988830143412,30.545293451743458
753,12/28/2022,32.77,0.007350753,0.000679137,-0.000111494,32.06971601139796,31.645371773706074,30.601299709094537
754,12/29/2022,33.139999,0.011227519,0.000678406,-9.65e-05,32.31155106288869,31.884016047399776,30.828460449056095
755,12/30/2022,33.119999,-0.000603682,0.000677508,-9.71e-05,32.67926106461698,32.24612812837861,31.179192190046606
756,1/3/2023,33.509998,0.011706543,0.000676796,-8.15e-05,32.658081804972134,32.22547761553174,31.16135803920118
757,1/4/2023,34.139999,0.018625846,0.000676364,-5.68e-05,33.042507870959625,32.60418729020825,31.52798378037835
