,Date,BBY,PDR,VAR,AVG,VAR70,VAR85,VAR99
514,1/14/2022,100.040001,-0.025267797,0.000750256,0.000264796,101.13370955821715,99.72422366376439,96.25010924274511
515,1/18/2022,98.639999,-0.014093267,0.000749198,0.000236916,98.60012040828106,97.22555944678844,93.84290653154524
516,1/19/2022,99.349998,0.0071721,0.000747839,0.000250357,97.22037195214607,95.862145577367,92.53414696863663
517,1/20/2022,94.900002,-0.045825222,0.000750491,0.000161235,97.92064772684972,96.55841415437654,93.22160622078187
518,1/21/2022,96.449997,0.016200982,0.000749538,0.0001922,93.52613889765324,92.22728098008805,89.02432124173869
519,1/24/2022,101.379997,0.049851095,0.000752836,0.000287882,95.05553353652716,93.73304538009373,90.45658834438882
520,1/25/2022,98.029999,-0.033602259,0.000753593,0.000222709,99.9208553523854,98.5248245904317,95.09988189162709
521,1/26/2022,96.919998,-0.011387669,0.000752405,0.000200424,96.61601341995166,95.26911499992751,91.93746408750015
522,1/27/2022,96.099998,-0.00849658,0.000751108,0.000183763,95.51635822069066,94.18497207779221,90.90359605359258
523,1/28/2022,97.639999,0.01589794,0.000750143,0.000213809,94.71613006263003,93.39284115394125,90.16228650348403
524,1/31/2022,99.279999,0.016656896,0.000749227,0.000245189,96.23308521566874,94.8899989970565,91.57555947850746
525,2/1/2022,100.449997,0.011715931,0.00074805,0.000267038,97.85037379487711,96.48834957737775,93.13224150017493
526,2/2/2022,99.050003,-0.014035258,0.000747016,0.000239848,99.0051479542684,97.62607392879787,94.24363758562674
527,2/3/2022,97.099998,-0.019883449,0.000746365,0.000201663,97.62462853305563,96.26758474049012,92.95258942617066
528,2/4/2022,96.830002,-0.00278447,0.000744968,0.000196007,95.70469739032677,94.37291667371437,91.11276511355268
529,2/7/2022,97.580002,0.007715691,0.000743667,0.000210222,95.4342355637452,94.11150038874092,90.86763255773901
530,2/8/2022,99.459999,0.019082968,0.000742934,0.000245831,96.17724359445343,94.84544485865396,91.56995780621837
531,2/9/2022,102.220001,0.02737182,0.000742918,0.000296916,98.03390755018067,96.67833672113804,93.33354844647452
532,2/10/2022,100.470001,-0.017268178,0.000742101,0.000263899,100.76310095516567,99.36942562408234,95.93065352025718
533,2/11/2022,100.57,0.000994817,0.00074071,0.00026527,99.03590254090078,97.65998010257422,94.30759952542877
534,2/14/2022,100.639999,0.000695781,0.000739323,0.000266076,99.1354753822659,97.76700809048384,94.40440136691481
535,2/15/2022,102.190002,0.015284062,0.000738362,0.000294147,99.20760147943862,97.8341527954446,94.46554689877519
536,2/16/2022,99.629997,-0.025370551,0.000738211,0.000246266,100.72979742783009,99.33471831222025,95.91024058724204
537,2/17/2022,98.629997,-0.010087849,0.000737035,0.000227021,98.20991658928929,96.85144258583975,93.53376103159425
538,2/18/2022,97.709999,-0.009371547,0.000735835,0.00020918,97.22143840892123,95.8804602550085,92.58443636321421
539,2/22/2022,90.550003,-0.07610168,0.000745254,6.76e-05,96.31387944841784,94.97795065773263,91.7172584091584
540,2/23/2022,88.629997,-0.021431851,0.000744729,2.78e-05,89.23020348201442,87.98994524970027,84.9448628002244
541,2/24/2022,91.580002,0.032742562,0.000745327,8.83e-05,87.34276168373822,86.1295890373324,83.16047023373848
542,2/25/2022,95.830002,0.04536288,0.000747726,0.000171791,90.25549850661808,89.00997805089479,85.92069310164872
543,2/28/2022,96.639999,0.008416915,0.000746474,0.000186976,94.44094818504222,93.13109705871439,89.89296780380703
544,3/1/2022,97.18,0.005572205,0.000745155,0.000196875,95.24372299624429,93.92033817175705,90.66334364207142
545,3/2/2022,100.839996,0.036970134,0.000746265,0.000264349,95.78450718813019,94.45666459444308,91.1983990552267
546,3/3/2022,110.139999,0.088217212,0.00075904,0.000425435,99.39756725374535,98.01187617999192,94.60738815035837
547,3/4/2022,106.099998,-0.037370248,0.000760259,0.000356338,108.5595805001408,107.04005259077395,103.26325275793275
548,3/7/2022,104.709999,-0.013187412,0.000759206,0.000331623,104.57635930965633,103.11469481328908,99.509833813392
549,3/8/2022,101.129997,-0.034787826,0.000760066,0.000267654,103.20008915521136,101.75941614987414,98.21826488353773
550,3/9/2022,101.739998,0.006013731,0.000758743,0.000278101,99.67161796452518,98.26869723597574,94.84123552554739
551,3/10/2022,98.660004,-0.030740883,0.00075911,0.000221805,100.26730879042749,98.86524409971715,95.4130466334565
552,3/11/2022,94.589996,-0.042127916,0.000760978,0.000145085,97.23006413577284,95.86777934259698,92.5168948194427
553,3/14/2022,94.639999,0.000528489,0.000759602,0.000145778,93.2098155992474,91.90354046905905,88.69369404064358
554,3/15/2022,99.059998,0.045645498,0.000761961,0.000227907,93.25842037850353,91.95085713668895,88.74009374851158
555,3/16/2022,98.839996,-0.002223366,0.000760599,0.000223491,97.61689467395291,96.24944705373113,92.89454563028929
556,3/17/2022,99.290001,0.00454253,0.000759264,0.000231259,97.40922885946691,96.03916863012576,92.68100086532407
557,3/18/2022,101.839996,0.025358044,0.000759032,0.00027637,97.8477542088551,96.47804805986583,93.10436275366175
558,3/21/2022,99.040001,-0.027879096,0.00075909,0.000225912,100.36558220837809,98.96256773276617,95.51185453397355
559,3/22/2022,99.300003,0.002621782,0.000757743,0.000230198,97.60896922483347,96.24167806628984,92.88616491407775
560,3/23/2022,96.589996,-0.027670426,0.000757777,0.000180375,97.86396655208925,96.4939120483759,93.12517707246266
561,3/24/2022,96.709999,0.001241625,0.000756428,0.000182267,95.18634966250931,93.8527824340386,90.56627259106202
562,3/25/2022,96.300003,-0.004248449,0.000755117,0.000174383,95.30722676875975,93.96869393290531,90.69654952809819
563,3/28/2022,96.730003,0.004455273,0.000753808,0.000181987,94.90200379309191,93.58008053923787,90.31815171817742
564,3/29/2022,100.75,0.040718578,0.00075538,0.00025386,95.32477005794048,93.99500513997884,90.73576923917862
565,3/30/2022,96.43,-0.043824844,0.000757476,0.000175845,99.29624688149701,97.90655335112237,94.50322513026727
566,3/31/2022,90.900002,-0.059057333,0.000762326,7.12e-05,95.02448740748832,93.69818166129285,90.43599770125603
567,4/1/2022,90.379997,-0.005737052,0.000761041,6.09e-05,89.56171596478916,88.30385703007762,85.22099477239799
568,4/4/2022,94.339996,0.042882265,0.000762923,0.000136338,89.05398593355119,87.8027436409684,84.73989115688809
569,4/5/2022,92.519997,-0.019480431,0.000762258,0.000101863,92.96274671230108,91.65769959340385,88.44827181579971
570,4/6/2022,91.059998,-0.015906197,0.000761369,7.38e-05,91.17062228969728,89.88950234333696,86.76937190590162
571,4/7/2022,92.07,0.011030549,0.000760246,9.3e-05,89.7268186832437,88.46471503353806,85.37449297537285
572,4/8/2022,93.360001,0.013913841,0.00075925,0.000117129,90.71929439921904,89.45180520496903,86.31840875619876
573,4/11/2022,94.160004,0.008532507,0.000758048,0.000131816,91.99059687564919,90.70540893526363,87.5411230824397
574,4/12/2022,93.230003,-0.009925915,0.000756904,0.000114294,92.79037916696078,91.49203165662095,88.30804861733296
575,4/13/2022,95.230003,0.021225459,0.000756361,0.000151009,91.8731164214931,90.58888665630201,87.42498485082166
576,4/14/2022,93.839996,-0.014703888,0.00075543,0.000125219,93.84784107506353,92.52992289673699,89.3075530289714
577,4/18/2022,93.480003,-0.00384362,0.000754148,0.000118341,92.47334025045974,91.18122482975967,87.98998176717842
578,4/19/2022,95.57,0.022111422,0.000753679,0.000156391,92.11571464336767,90.82643063979334,87.67330189688653
579,4/20/2022,94.400002,-0.012317869,0.000752645,0.000134846,94.17807667059473,92.86609040813903,89.63078517992523
580,4/21/2022,93.639999,-0.008083462,0.000751464,0.000120677,93.02681252346562,91.73464263134085,88.54463386950965
581,4/22/2022,91.279999,-0.025525937,0.000751301,7.65e-05,92.27824975417587,90.9919384652778,87.84865127737667
582,4/25/2022,93.07,0.019420204,0.000750652,0.000109771,89.94918047121924,88.70023971001896,85.62748699967322
583,4/26/2022,92.830002,-0.002582013,0.000749377,0.000105154,91.7242603477563,90.44284981308606,87.2964710691425
584,4/27/2022,93.029999,0.002152126,0.000748101,0.000108659,91.4803532917102,90.21056038750663,87.0961180299723
585,4/28/2022,93.580002,0.005894696,0.000746879,0.00011855,91.6871377282275,90.40955951120732,87.27249800071338
586,4/29/2022,89.93,-0.039785117,0.000748317,5.05e-05,92.22643119118474,90.94803548533896,87.79930924744583
587,5/2/2022,93.809998,0.042239849,0.000750069,0.000122328,88.62306644345396,87.3910300895049,84.34958082333738
588,5/3/2022,94.650002,0.00891446,0.000748925,0.00013728,92.44859709633327,91.16688348916723,87.99788962440593
589,5/4/2022,97.790001,0.032636434,0.000749443,0.000192457,93.27717634431465,91.9816945150306,88.78120599570107
590,5/5/2022,92.209999,-0.058753759,0.000754053,9.25e-05,96.38182790138602,95.04494666814553,91.75434129398808
591,5/6/2022,91.410004,-0.008713648,0.000752908,7.76e-05,90.86675021509275,89.59553627942435,86.48732945078959
592,5/9/2022,91.080002,-0.003616662,0.000751659,7.14e-05,90.07951593930444,88.81940451651377,85.7342545018632
593,5/10/2022,88.739998,-0.02602754,0.000751538,2.74e-05,89.75502701494467,88.50490771744833,85.42291078796354
594,5/11/2022,83.790001,-0.057397043,0.000755815,-6.93e-05,87.43752286319564,86.21863709546443,83.2256192908241
595,5/12/2022,87.360001,0.041723843,0.000757475,9.62e-07,82.55466960102821,81.3999621182291,78.5532521922411
596,5/13/2022,86.360001,-0.011512906,0.000756426,-1.84e-05,86.07427904080532,84.8699473124581,81.92282459781099
597,5/16/2022,84.769997,-0.018582946,0.000755736,-4.95e-05,85.09669173607224,83.90488872477239,80.98110410516618
598,5/17/2022,84.5,-0.003190137,0.000754488,-5.47e-05,83.52107184832452,82.35101267526602,79.46528550154636
599,5/18/2022,75.620003,-0.111030696,0.000773755,-0.000239974,83.25484545340382,82.09160401321739,79.2311177007032
600,5/19/2022,73.32,-0.030887415,0.000774028,-0.000291053,74.47893434187934,73.42670222623791,70.8375032833958
601,5/20/2022,72.360001,-0.013179749,0.000773016,-0.000312498,72.20393329448397,71.18451257228668,68.67504587288279
602,5/23/2022,72.589996,0.003173442,0.000771752,-0.000306707,71.26496866208602,70.25874394329978,67.78899493757241
603,5/24/2022,73.470001,0.012050057,0.000770725,-0.000286215,71.4890903271026,70.47985598915041,68.00461111321343
604,5/25/2022,80.059998,0.085899155,0.000781727,-0.000143524,72.36095508331167,71.33786510564944,68.82282407053805
605,5/26/2022,82.050003,0.024552526,0.000781441,-0.000102704,78.85168580648539,77.73263724128168,74.98300592841845
606,5/27/2022,83.989998,0.023368866,0.000781059,-6.4e-05,80.81377431396206,79.66181191945469,76.84330812452012
607,5/31/2022,82.059998,-0.023247058,0.000780656,-0.000102165,82.73481953588916,81.55389428400517,78.65749217645036
608,6/1/2022,80.080002,-0.024424503,0.000780344,-0.000142169,80.83225056421408,79.68377427783847,76.8412678872639
609,6/2/2022,81.260002,0.014627755,0.00077942,-0.000117916,78.87070632147133,77.75140675034474,74.98852474620172
610,6/3/2022,80.389999,-0.010764137,0.000778328,-0.000135369,80.03899034693266,78.90059738536853,76.11386117806919
611,6/6/2022,79.269997,-0.014030069,0.000777369,-0.00015811,79.18906344727988,78.06575185974354,75.30462632501772
612,6/7/2022,78.349998,-0.011673766,0.000776315,-0.000176927,78.07771923523464,76.96877462093556,74.25404399571276
613,6/8/2022,77.120003,-0.015823254,0.000775448,-0.000202451,77.16940921669968,76.0770549506254,73.38965237962509
614,6/9/2022,74.93,-0.028808345,0.000775515,-0.00024904,75.95604832900923,74.8788798744983,72.23336923447414
615,6/10/2022,72.599998,-0.03158945,0.000775849,-0.0003,73.79946380385256,72.75382995308284,70.1935250742017
616,6/13/2022,69.449997,-0.044357868,0.000777735,-0.000371523,71.4954773915066,70.48439327914025,68.00402616322177
617,6/14/2022,70.589996,0.016281409,0.000776924,-0.000344532,68.38679332122705,67.41701328709448,65.02895746183705
618,6/15/2022,71.760002,0.016438811,0.000776121,-0.000317375,69.5131310380544,68.52662062466365,66.1051739081788
619,6/16/2022,68.480003,-0.04678547,0.00077835,-0.000392445,70.67120430011678,69.67183929797399,67.2188725684233
620,6/17/2022,70.510002,0.029212796,0.000778506,-0.000344694,67.43440014994533,66.4775696114943,64.13069677494907
621,6/21/2022,70.470001,-0.000567471,0.000777253,-0.000345053,69.43652826016758,68.45106977558112,66.04128332268866
622,6/22/2022,69.879997,-0.008407659,0.000776107,-0.000358015,69.39230496410539,68.41009540271023,65.9923834655572
623,6/23/2022,71.290001,0.019976637,0.000775524,-0.000325375,68.81390076550869,67.83390925949975,65.44685547345057
624,6/24/2022,74.690002,0.046590162,0.000777803,-0.00025019,70.20791185039994,69.21342465594537,66.78305876119332
625,6/27/2022,72.139999,-0.03473758,0.000778459,-0.00030537,73.55835620272413,72.51668953549519,69.94688055241782
626,6/28/2022,68.849998,-0.046678465,0.000780645,-0.000379449,71.03989016162218,70.03651368001721,67.54792378866998
627,6/29/2022,67.150002,-0.025001243,0.000780365,-0.000418718,67.79233776221584,66.83047462429484,64.46084195581827
628,6/30/2022,65.190002,-0.029622839,0.000780479,-0.000465221,66.12018754553422,65.18257591666931,62.86022856915195
629,7/1/2022,66.769997,0.023947719,0.000780184,-0.000426409,64.18650836243229,63.27183517943733,61.03731129136481
630,7/5/2022,69.980003,0.046955697,0.000782503,-0.000351199,65.74662927364594,64.8151657251477,62.53268770373598
631,7/6/2022,68.519997,-0.0210839,0.000781943,-0.000384056,68.91300756695202,67.9307344415919,65.53010830185025
632,7/7/2022,70.889999,0.034003736,0.000782574,-0.000329645,67.47578880439016,66.51336877761983,64.14975112193915
633,7/8/2022,71.169998,0.003941987,0.000781367,-0.000322897,69.80393724141254,68.8135872859301,66.37418739287166
634,7/11/2022,69.910004,-0.017862595,0.000780619,-0.000350562,70.08634177480351,69.088798387668,66.64338368323048
635,7/12/2022,70.419998,0.007268528,0.000779481,-0.000338563,68.84464545413132,67.86346781957435,65.46195424952597
636,7/13/2022,71.290001,0.012278794,0.000778505,-0.000318725,69.34398625253452,68.360551982588,65.95015324667526
637,7/14/2022,71.139999,-0.002106327,0.000777288,-0.000321531,70.20292798584049,69.20895631386216,66.74993006438764
638,7/15/2022,72.470001,0.018522944,0.000776625,-0.000291994,70.05793173749049,69.06849976602153,66.62969097872131
639,7/18/2022,73.339996,0.011933411,0.000775643,-0.000272862,71.36465292477044,70.35445042020577,67.87353194240349
640,7/19/2022,75.970001,0.035232431,0.000776398,-0.000217385,72.23195097962767,71.21014244175728,68.69822297771381
641,7/20/2022,78.120003,0.027907606,0.000776419,-0.000173508,74.82252390914128,73.76369771432503,71.16089595639535
642,7/21/2022,78.199997,0.001023465,0.000775212,-0.000171644,76.94660162106268,75.85265483132257,73.1805329214462
643,7/22/2022,76.800003,-0.01806493,0.000774503,-0.000199472,77.02650547759234,75.93843850689628,73.26004494088076
644,7/25/2022,75.839996,-0.012578874,0.000773538,-0.000218694,75.6409014174351,74.57445388251425,71.94392498073374
645,7/26/2022,72.010002,-0.051820779,0.000776461,-0.000298698,74.69724629721277,73.64073929436158,71.03729862458553
646,7/27/2022,74.489998,0.033859835,0.000777062,-0.000245821,70.91703914166364,69.91467237064948,67.44738025047526
647,7/28/2022,77.989998,0.045915726,0.00077915,-0.000174474,73.36540678624957,72.3271253784042,69.7666477573632
648,7/29/2022,76.989998,-0.01290507,0.000778197,-0.00019412,76.81041159540074,75.71985307327962,73.04122214848145
649,8/1/2022,76.980003,-0.00012983,0.000776998,-0.00019402,75.828006285362,74.75356260653366,72.11088224957561
650,8/2/2022,74.610001,-0.031271127,0.000777286,-0.000241831,75.82245531077838,74.74821637226052,72.1159239587915
651,8/3/2022,75.690002,0.014371518,0.00077642,-0.000219384,73.47657424795676,72.4354496318228,69.88046904905131
652,8/4/2022,76.290001,0.007895803,0.00077533,-0.000206937,74.54385390390286,73.49307993783583,70.91592004753758
653,8/5/2022,76.379997,0.001178961,0.000774145,-0.000204815,75.14147654539141,74.07449932587981,71.44797851131955
654,8/8/2022,78.540001,0.027887219,0.000774167,-0.000161861,75.23049430007723,74.16721889172736,71.53536113466039
655,8/9/2022,76.339996,-0.028411067,0.000774201,-0.000204989,77.3655559414306,76.2691823027049,73.57006948141657
656,8/10/2022,78.510002,0.028029036,0.000774234,-0.00016195,75.19129767042108,74.13063474006555,71.52297183304977
657,8/11/2022,80.419998,0.024036846,0.000773946,-0.000125117,77.33045864982421,76.23135055239548,73.55385976579385
658,8/12/2022,80.300003,-0.001493218,0.000772772,-0.000127197,79.22637819803096,78.10378785446864,75.33488756038223
659,8/15/2022,81.330002,0.012745318,0.000771851,-0.000107663,79.09914705046765,77.98083211480096,75.2320571389873
660,8/16/2022,84.949997,0.043547836,0.000773565,-4.15e-05,80.11204046626331,78.98081706485819,76.20805800130881
661,8/17/2022,82.260002,-0.032177826,0.000773954,-9.01e-05,83.6847569761837,82.50434461203126,79.59876287256293
662,8/18/2022,82.419998,0.001943115,0.000772791,-8.71e-05,81.02818420460339,79.87931085404531,77.07060408718081
663,8/19/2022,79.529999,-0.035693805,0.000773535,-0.00014077,81.18082956871436,80.03878515429784,77.22203152288907
664,8/22/2022,77.419998,-0.026889177,0.000773446,-0.000181054,78.33393302381414,77.22990760757747,74.50774279938167
665,8/23/2022,78.839996,0.018175312,0.000772789,-0.00015345,76.2602977672526,75.18078700530734,72.53857389460433
666,8/24/2022,77.629997,-0.01546652,0.00077198,-0.000176443,77.65792683226134,76.56106549684739,73.86277368348252
667,8/25/2022,78.190002,0.007187876,0.000770904,-0.000165402,76.4616183448088,75.38206425720696,72.73413115160561
668,8/26/2022,74.150002,-0.053051692,0.000773931,-0.000244573,77.017767733199,75.93301731921018,73.26547101686492
669,8/29/2022,73.699997,-0.006087337,0.000772825,-0.000253307,73.02861451502257,71.99726709476427,69.45555589628184
670,8/30/2022,74.889999,0.016017598,0.000772066,-0.000229022,72.5873494935857,71.56023666561421,69.05519764555807
671,8/31/2022,70.690002,-0.057716208,0.000775833,-0.000314696,73.76372394678309,72.71848191328617,70.15497049276561
672,9/1/2022,71.849998,0.016276436,0.000775088,-0.000290007,69.62039927710046,68.6316277915106,66.20649567421387
673,9/2/2022,71.139999,-0.009930832,0.000774074,-0.000304332,70.75770409551501,69.75652203147028,67.3033442586445
674,9/6/2022,71.379997,0.003367924,0.000772945,-0.000298883,70.06040437563603,69.07020332286778,66.64126583003296
675,9/7/2022,73.239998,0.025724016,0.000772802,-0.000260331,70.29777299867666,69.30782290407623,66.87175653146593
676,9/8/2022,74.699997,0.019738359,0.00077225,-0.000230747,72.13040218094521,71.1136270706624,68.60922493000159
677,9/9/2022,76.239998,0.020406181,0.000771737,-0.000200264,73.57618348390915,72.53795097429371,69.97589382573094
678,9/12/2022,77.82,0.020512234,0.000771231,-0.000169715,75.09489852683662,74.03144215687506,71.42453996822252
679,9/13/2022,73.690002,-0.054531336,0.000774441,-0.000249776,76.65379115205944,75.57099747589619,72.91106134147739
680,9/14/2022,73.550003,-0.001901644,0.000773306,-0.000252205,72.57842429050822,71.54921554392419,69.02711249832825
681,9/15/2022,72.419998,-0.015483011,0.00077251,-0.00027457,72.44274157748396,71.41796860207653,68.89021544065517
682,9/16/2022,72.629997,0.002895542,0.000771392,-0.000269922,71.32657108133333,70.32230593347863,67.84516911314402
683,9/19/2022,73.970001,0.018281601,0.000770766,-0.00024276,71.53800553750102,70.52490647138698,68.03920944394358
684,9/20/2022,70.919998,-0.042107166,0.000772198,-0.000303966,72.85578816663781,71.82536856606416,69.29419887921186
685,9/21/2022,69.980003,-0.013342923,0.000771318,-0.000323001,69.84800726971177,68.85972436855857,66.43618784508938
686,9/22/2022,68.57,-0.020354409,0.000770778,-0.000352201,68.91727124192239,67.94406364133192,65.55486304158843
687,9/23/2022,68.779999,0.003057869,0.000769673,-0.000347237,67.53198648081055,66.5784736934642,64.23382618418523
688,9/26/2022,65.32,-0.051614722,0.000772369,-0.000421754,67.73596881773021,66.78117632814704,64.4269648266275
689,9/27/2022,65.410004,0.001376945,0.000771253,-0.000419143,64.32363140198188,63.413639971986704,61.1846745462161
690,9/28/2022,67.440002,0.03056313,0.000771524,-0.000374241,64.41464140265408,63.505032303047706,61.272630015146525
691,9/29/2022,65.080002,-0.03562103,0.000772203,-0.00042525,66.41207522042734,65.47566925880517,63.169499913489865
692,9/30/2022,63.34,-0.027100272,0.000772114,-0.000463798,64.08975648465582,63.184262760756425,60.95671484667285
693,10/3/2022,63.669998,0.005196422,0.000771046,-0.00045563,62.3659805702433,61.486431951440125,59.32192763476551
694,10/4/2022,67.400002,0.056931585,0.000774673,-0.000372939,62.69662401200268,61.81077759177964,59.62205380698486
695,10/5/2022,67.900002,0.007391016,0.000773645,-0.000361768,66.37302608758024,65.43099537694341,63.12956905021136
696,10/6/2022,66.809998,-0.016183324,0.000772893,-0.0003845,66.86733552095387,65.91854060140076,63.592673228933506
697,10/7/2022,64.529999,-0.034722524,0.000773473,-0.000433766,65.79159182256947,64.86288754027395,62.58385683490966
698,10/10/2022,63.34,-0.018613175,0.000772838,-0.000459811,63.54087457022223,62.64413338741286,60.44572572897041
699,10/11/2022,63.849998,0.00801951,0.000771835,-0.00044768,62.37237577594492,61.490229075181745,59.32568679212346
700,10/12/2022,63.200001,-0.010232234,0.000770869,-0.000461658,62.87487116785,61.98870081336585,59.814679524336576
701,10/13/2022,64.510002,0.020515965,0.000770396,-0.000431733,62.23552769854055,61.35760559084604,59.19744855667271
702,10/14/2022,63.349998,-0.018145406,0.000769745,-0.000456966,63.52793926851479,62.628815044119634,60.42504135758821
703,10/17/2022,65.589996,0.034748309,0.000770411,-0.000406887,62.379141338824205,61.49674872611053,59.34779608654642
704,10/18/2022,66.559998,0.014680582,0.000769639,-0.000385456,64.59534934483601,63.68390220770066,61.453175343436286
705,10/19/2022,63.740002,-0.043291426,0.000771155,-0.000446316,65.54454182030192,64.62551677940553,62.36187529408105
706,10/20/2022,62.849998,-0.014061437,0.000770325,-0.000465601,62.765728467759665,61.88136512287063,59.70010988272022
707,10/21/2022,63.77,0.014531957,0.000769553,-0.000444388,61.89085317920682,61.01864062041533,58.87556777533624
708,10/24/2022,63.799999,0.000470314,0.000768467,-0.000443096,62.79616396764638,61.9126894863843,59.73587300788707
709,10/25/2022,65.690002,0.029193563,0.00076862,-0.000401295,62.82869801720565,61.94352395057602,59.765968898909414
710,10/26/2022,65.989998,0.004556448,0.000767572,-0.000394312,64.69540772645705,63.782029309030946,61.54234316027743
711,10/27/2022,65.839996,-0.002275689,0.000766498,-0.000396958,64.98360865348906,64.07089452594735,61.83172333990928
712,10/28/2022,68.349998,0.037414038,0.000767426,-0.000343853,64.84110725211353,63.92708378466403,61.679792548999735
713,10/31/2022,68.410004,0.000877537,0.000766352,-0.00034214,67.31362178468467,66.37000642735347,64.03478177173037
714,11/1/2022,68.879997,0.006846745,0.000765351,-0.000332072,67.3797124920284,66.43057866445074,64.09510632318025
715,11/2/2022,66.010002,-0.042559541,0.000766771,-0.000391131,67.83867194559004,66.8873608278022,64.54338602993708
716,11/3/2022,67.07,0.015930574,0.000766072,-0.000368335,65.00602475987158,64.08940016051918,61.8479337803397
717,11/4/2022,68.199997,0.016707671,0.000765409,-0.000344519,66.05913450065283,65.12354728474062,62.837277393011725
718,11/7/2022,68.660004,0.006722325,0.000764413,-0.000334677,67.17115011113803,66.22853348753995,63.90020103043134
719,11/8/2022,68.82,0.002327554,0.00076336,-0.000330974,67.61967238381294,66.67317398458682,64.33477671946316
720,11/9/2022,67.300003,-0.022334119,0.000762971,-0.000361534,67.77920026816575,66.82840177017806,64.49227272951377
721,11/10/2022,72.029999,0.067922404,0.000768371,-0.000266827,66.28092019543281,65.3465830111876,63.06444419180574
722,11/11/2022,74.550003,0.034387396,0.000768967,-0.000218829,70.94072208612315,69.93736570339725,67.48615982120204
723,11/14/2022,74.260002,-0.003897606,0.000767923,-0.000223918,73.43504041525573,72.39763752214435,69.85878517036724
724,11/15/2022,75.599998,0.017883781,0.000767314,-0.000198907,73.14637654669653,72.11389008110305,69.58647332600782
725,11/16/2022,69.120003,-0.089612089,0.000777268,-0.000322236,74.46783846657304,73.41803174477876,70.84937941886318
726,11/17/2022,70.029999,0.013079539,0.000776444,-0.000303776,68.06200813714024,67.1006034850621,64.742890410687
727,11/18/2022,72.050003,0.028436657,0.000776511,-0.000264243,68.9656512967366,67.98841878480873,65.58885379916525
728,11/21/2022,70.830002,-0.017077696,0.000775832,-0.000287338,70.96436326523121,69.95724714475584,67.481445543956
729,11/22/2022,79.879997,0.120242803,0.000794668,-0.000122002,69.75666435563872,68.76793706462699,66.33683528727958
730,11/23/2022,82.389999,0.030938587,0.0007949,-7.95e-05,78.67124005620083,77.54246944039352,74.75908816555858
731,11/25/2022,81.230003,-0.014179384,0.000794084,-9.87e-05,81.14550851949016,79.98181143707667,77.13310005460747
732,11/28/2022,82.089996,0.010531484,0.000793153,-8.42e-05,80.00081883758753,78.8539629656633,76.0403237569488
733,11/29/2022,84.160004,0.024903639,0.000792922,-5.01e-05,80.84586064351701,79.68556250441692,76.84082169326565
734,11/30/2022,85.300003,0.013454693,0.00079209,-3.17e-05,82.88768979104343,81.70339163652618,78.78673754324355
735,12/1/2022,86.470001,0.013623055,0.000791265,-1.32e-05,84.01315762574617,82.80949036281851,79.85759204658146
736,12/2/2022,86.599998,0.001502248,0.000790193,-1.11e-05,85.17186402633479,83.9577821772597,80.95865869355117
737,12/5/2022,84.32,-0.026680708,0.000790085,-4.73e-05,85.29946700625293,84.08157130469453,81.09253241116564
738,12/6/2022,83.279999,-0.012410672,0.000789221,-6.4e-05,83.0476635803471,81.85806805011104,78.95754455607398
739,12/7/2022,81.370003,-0.023201721,0.000788877,-9.53e-05,82.02632071028275,80.856516691481,77.9720698729598
740,12/8/2022,83.400002,0.024641642,0.000788636,-6.19e-05,80.14395931209718,78.9961702638051,76.19659923066891
741,12/9/2022,81.809998,-0.019248872,0.000788068,-8.78e-05,82.14274215980271,80.97263221682039,78.07812510832858
742,12/12/2022,82.470001,0.008035142,0.000787095,-7.69e-05,80.57712980273402,79.4250674988649,76.60319411972222
743,12/13/2022,84.07,0.019215182,0.000786536,-5.09e-05,81.22618076010158,80.07049279147581,77.23371076926084
744,12/14/2022,80.82,-0.039425325,0.00078756,-0.000103818,82.80278281530727,81.62630069868032,78.72557863685913
745,12/15/2022,80.779999,-0.000495062,0.000786503,-0.000104343,79.60453569845697,78.46863456097839,75.68565635604978
746,12/16/2022,79.480003,-0.016223942,0.000785796,-0.000125951,79.55961227233804,78.42410918278203,75.63494470904887
747,12/19/2022,79.800003,0.004018087,0.000784767,-0.000120404,78.28231027374403,77.16277016307133,74.4303700794854
748,12/20/2022,79.239998,-0.007042345,0.000783782,-0.000129657,78.59743576533455,77.47729869266459,74.72647175815568
749,12/21/2022,80.629997,0.017389555,0.000783145,-0.000106267,78.04748952295658,76.93050969755484,74.2003984107971
750,12/22/2022,80.459999,-0.002110597,0.000782106,-0.00010894,79.41349754510061,78.28417132356357,75.50635250808395
751,12/23/2022,81.349998,0.011000655,0.000781229,-9.41e-05,79.24987713602742,78.11942853175454,75.35858971341929
752,12/27/2022,81.860001,0.006249674,0.000780243,-8.57e-05,80.12953022795605,78.98772511040158,76.19340622159694
753,12/28/2022,80.169998,-0.020861128,0.00077978,-0.000113301,80.63024593859258,79.48206341031694,76.68146967273832
754,12/29/2022,81.239998,0.013258357,0.000778982,-9.56e-05,78.96433935682897,77.84160471162812,75.09430871094453
755,12/30/2022,80.209999,-0.012759529,0.000778163,-0.00011234,80.01991562111827,78.88352558240662,76.09684590241449
756,1/3/2023,80.410004,0.002490413,0.000777142,-0.000108897,79.00215559902402,77.88327017362589,75.1262305997667
757,1/4/2023,81.940002,0.0188487,0.00077659,-8.39e-05,79.19684951833868,78.07940793511295,75.33155067153781
