,Date,META,PDR,VAR,AVG,VAR70,VAR85,VAR99
516,1/19/2022,319.589996,0.004515961,0.000589108,0.000815852,314.28675090789216,310.3873442898756,300.83242267905064
517,1/20/2022,316.559998,-0.009526121,0.000588175,0.000795848,315.7048108394724,311.8023624063847,302.1981025923844
518,1/21/2022,303.170013,-0.043219044,0.000590772,0.000710877,312.73029712449596,308.86045193780603,299.38160257434475
519,1/24/2022,308.709991,0.018108549,0.000590216,0.000744399,299.4335542482192,295.7337967807488,286.57862950913636
520,1/25/2022,300.149994,-0.028119966,0.00059068,0.00068889,304.9461904353697,301.16350076350216,291.8437876348136
521,1/26/2022,294.630005,-0.018561981,0.000590256,0.00065194,296.463122131013,292.8047538220737,283.7488991346325
522,1/27/2022,294.640015,3.4e-05,0.000589126,0.000650757,291.00458318671343,287.40356303972584,278.5573959576942
523,1/28/2022,301.709991,0.023711938,0.000589015,0.000694851,291.02164566574453,287.42316102599625,278.5452050854482
524,1/31/2022,313.26001,0.037567287,0.00059048,0.000765218,298.03033412207685,294.34206670117146,285.21536124093274
525,2/1/2022,319.0,0.018157554,0.000589931,0.000798346,309.4607079736234,305.6320539430768,296.1929361470543
526,2/2/2022,323.0,0.01246122,0.000589067,0.000820519,315.1033650206203,311.19195127537427,301.5531989007944
527,2/3/2022,237.759995,-0.306390583,0.000766696,0.000237576,319.09211986982615,315.1377121537346,305.41122378765533
528,2/4/2022,237.089996,-0.002821941,0.000765262,0.000231781,234.298340853481,230.99819605242337,222.8986306811769
529,2/7/2022,224.910004,-0.052739459,0.00076911,0.000131646,233.6416680945582,230.34981515345547,222.29734345675823
530,2/8/2022,220.179993,-0.021254978,0.00076852,9.13e-05,221.60461195721422,218.4805964123247,210.78138364870793
531,2/9/2022,232.0,0.05229201,0.000772195,0.000189601,216.95163422936622,213.8893614315122,206.37773949926478
532,2/10/2022,228.070007,-0.017084742,0.000771303,0.00015713,228.5858007459304,225.3633926536253,217.42675590580146
533,2/11/2022,219.550003,-0.038072619,0.000772593,8.54e-05,224.71613575662477,221.54941174694744,213.74216876954893
534,2/14/2022,217.699997,-0.008462056,0.000771283,6.94e-05,216.31843135122782,213.25594462415987,205.71618371807648
535,2/15/2022,221.0,0.015044747,0.000770259,9.74e-05,214.48878423801673,211.45252216680075,204.02468292704853
536,2/16/2022,216.539993,-0.020387446,0.000769604,5.92e-05,217.7373246246885,214.6644454020621,207.07762145771406
537,2/17/2022,207.710007,-0.041632346,0.000771401,-1.85e-05,213.34499148116288,210.3255902734052,202.89945325616458
538,2/18/2022,206.160004,-0.007490324,0.000770071,-3.24e-05,204.6254837700728,201.7335509494941,194.64635654495848
539,2/22/2022,202.080002,-0.019988917,0.00076938,-6.94e-05,203.09480401241578,200.2312155780729,193.22636525305737
540,2/23/2022,198.449997,-0.018126504,0.000768558,-0.000102819,199.0699055813441,196.2577663957506,189.3463193739198
541,2/24/2022,207.600006,0.045076016,0.000770903,-1.93e-05,195.48370357687216,192.74184677276696,185.97101630886246
542,2/25/2022,210.479996,0.013777438,0.000769831,6.15e-06,204.51354493431458,201.62281966317943,194.5650907695948
543,2/28/2022,211.029999,0.002609681,0.000768426,1.09e-05,207.36587139823888,204.4373108898731,197.2605447344273
544,3/1/2022,203.490005,-0.036383411,0.000769444,-5.6e-05,207.9105323165753,204.97088904172102,197.76033732520924
545,3/2/2022,208.110001,0.022449903,0.00076896,-1.47e-05,200.47182338416604,197.63962587533896,190.68998718484406
546,3/3/2022,202.970001,-0.025008601,0.000768693,-6.04e-05,205.01866571042822,202.1232899985624,195.04237043520345
547,3/4/2022,200.059998,-0.014440878,0.000767665,-8.67e-05,199.9613228223122,197.14573300942828,190.211797154822
548,3/7/2022,187.470001,-0.064998474,0.000773939,-0.000205183,197.06751432677336,194.28842556921327,187.46493706762487
549,3/8/2022,190.289993,0.01493035,0.000772946,-0.000177614,184.63087023906746,182.0295008528307,175.6169232236135
550,3/9/2022,198.5,0.042239913,0.000774806,-0.000100491,187.42507536403957,184.7827268962356,178.27582531575436
551,3/10/2022,195.210007,-0.016713162,0.0007739,-0.000130641,195.5257707810592,192.7621052067834,185.94673289456975
552,3/11/2022,187.610001,-0.039710593,0.000775331,-0.000202344,192.295841306772,189.56765478696656,182.8942469646599
553,3/14/2022,186.630005,-0.005237271,0.000773975,-0.000211449,184.77908712716575,182.1562624190555,175.72873943029578
554,3/15/2022,192.029999,0.028523531,0.000774065,-0.000159581,183.81312185516913,181.21135070120923,174.80670787051662
555,3/16/2022,203.630005,0.058653042,0.000778892,-5.36e-05,189.15895372954117,186.48420327643444,179.90540871948306
556,3/17/2022,207.839996,0.020463888,0.000778247,-1.67e-05,200.5881587559157,197.743059684372,190.76123110347493
557,3/18/2022,216.490005,0.040775846,0.000779832,5.65e-05,204.73553528274041,201.83246655014656,194.7201379354652
558,3/21/2022,211.490005,-0.02336664,0.000779415,1.45e-05,213.26394925122054,210.23592451437523,202.77711066304798
559,3/22/2022,216.649994,0.024105381,0.000779058,5.76e-05,208.3293120480258,205.37498393894438,198.12953403225583
560,3/23/2022,213.460007,-0.014833626,0.000778062,3.11e-05,213.43373472528555,210.39635125776917,202.92478999090653
561,3/24/2022,219.570007,0.028221626,0.000778089,8.13e-05,210.28397650910932,207.30051144394704,199.99400482215964
562,3/25/2022,221.820007,0.010195154,0.000776886,9.93e-05,216.3162960458153,213.2506221673085,205.72459903799574
563,3/28/2022,223.589996,0.007947726,0.000775615,0.000113241,218.54907877986054,215.450830857945,207.83949455957398
564,3/29/2022,229.860001,0.027656433,0.000775583,0.000162076,220.28363921889488,217.17503109349735,209.48145296934578
565,3/30/2022,227.850006,-0.008782888,0.000774351,0.000146245,226.4922658451489,223.29689911989547,215.4315920594772
566,3/31/2022,222.360001,-0.024389849,0.000774045,0.000102895,224.48779891345856,221.30655097844064,213.5137845640567
567,4/1/2022,224.850006,0.011135845,0.000772894,0.000122353,219.08078615412236,215.98375152469197,208.34403823467827
568,4/4/2022,233.889999,0.039417375,0.000774247,0.000191534,221.54121177556317,218.40753339511426,210.75034708150392
569,4/5/2022,231.839996,-0.008803454,0.000773028,0.000175726,230.46735948501353,227.20187354268472,219.1670904779827
570,4/6/2022,223.300003,-0.037531289,0.000774162,0.000109573,228.43119611795316,225.21206643135935,217.23990879797543
571,4/7/2022,222.949997,-0.001568655,0.000772811,0.000106634,219.99720133831454,216.8822843768659,209.21714678546132
572,4/8/2022,222.330002,-0.002784744,0.000771475,0.000101579,219.66552445869382,216.5690471048043,208.94184114637358
573,4/11/2022,216.460007,-0.026756968,0.000771385,5.47e-05,219.05486229680076,215.9612242046116,208.36657375226335
574,4/12/2022,214.139999,-0.010775803,0.000770245,3.58e-05,213.27211084119443,210.2485887783999,202.81261926262619
575,4/13/2022,214.990005,0.003961537,0.000768933,4.27e-05,210.97242664309445,207.99263396739215,200.66677504297482
576,4/14/2022,210.179993,-0.022627266,0.000768488,3.31e-06,211.80315763816867,208.8200406370827,201.47310741502397
577,4/18/2022,210.770004,0.002803237,0.00076717,8.16e-06,207.06946640292895,204.1401557468354,196.99350087344598
578,4/19/2022,217.309998,0.030557386,0.000767455,6.1e-05,207.65150369472713,204.72953196491108,197.57225978897162
579,4/20/2022,200.419998,-0.080909742,0.000777433,-7.88e-05,214.1053782776275,211.0761260607023,203.65779846909956
580,4/21/2022,188.070007,-0.063600883,0.000783038,-0.000188354,197.41682027596005,194.61185186218069,187.74410758561768
581,4/22/2022,184.110001,-0.021280861,0.000782454,-0.000224657,185.22444268276888,182.58969087677178,176.075208067046
582,4/25/2022,186.990005,0.015521756,0.000781535,-0.000197602,181.31711782564054,178.74611302424506,172.42074892615628
583,4/26/2022,180.949997,-0.032834433,0.000782018,-0.000253583,184.16823955933194,181.55192782691458,175.1157217965713
584,4/27/2022,174.949997,-0.033720532,0.000782594,-0.000310889,178.19948616742334,175.67697954402155,169.45250083520102
585,4/28/2022,205.729996,0.162064408,0.000826249,-3.33e-05,172.28263839164057,169.83009744895185,163.8025900973395
586,4/29/2022,200.470001,-0.025899995,0.000825979,-7.75e-05,202.57354259719634,199.61301282582363,192.35097911863735
587,5/2/2022,211.130005,0.051809467,0.00082915,1.09e-05,197.37017226933506,194.4985355981567,187.43550470654975
588,5/3/2022,212.029999,0.004253688,0.000827771,1.81e-05,207.89394201758904,204.8486887974259,197.3526873503519
589,5/4/2022,223.410004,0.052280897,0.000830995,0.000106875,208.77267373887491,205.71600574276593,198.2534974035395
590,5/5/2022,208.279999,-0.070125343,0.000837932,-1.22e-05,219.98002794984046,216.77037328393317,208.8648415163818
591,5/6/2022,203.770004,-0.021891397,0.000837323,-4.92e-05,205.05010987700277,202.02956388042196,194.6460460497
592,5/9/2022,196.210007,-0.037806377,0.000838313,-0.000112963,200.61296590677273,197.65260603557618,190.41948836877484
593,5/10/2022,197.649994,0.007312209,0.000836992,-0.000100441,193.13620608887575,190.28424492466584,183.33411812600784
594,5/11/2022,188.740005,-0.046127326,0.000839143,-0.000177927,194.5754259855743,191.71102435889284,184.6913302466088
595,5/12/2022,191.240005,0.013158777,0.000838031,-0.000155513,185.78376518802338,183.05229650304665,176.3605433283929
596,5/13/2022,198.619995,0.037864216,0.000839047,-9.17e-05,188.2530882369565,185.48844028046605,178.68581917506287
597,5/16/2022,200.039993,0.007123885,0.000837728,-7.96e-05,195.53110450541817,192.64772029679642,185.60384991408458
598,5/17/2022,202.619995,0.012814967,0.000836605,-5.81e-05,196.91682892821188,194.01342751629306,186.92784241016707
599,5/18/2022,192.240005,-0.052587662,0.000839807,-0.000145768,199.47403506827177,196.54856394804958,189.38792810979288
600,5/19/2022,191.289993,-0.004954053,0.000838446,-0.000153781,189.22743866598992,186.449801726487,179.59026280695863
601,5/20/2022,193.539993,0.011693609,0.000837284,-0.000134069,188.28628989026802,185.5290292350674,178.7507328347256
602,5/23/2022,196.229996,0.013803247,0.000836215,-0.000110917,190.5004170872842,187.71089438993212,180.86407893988056
603,5/24/2022,181.279999,-0.079244628,0.000845196,-0.00024215,193.16877891176898,190.3250875203723,183.38122960539
604,5/25/2022,183.830002,0.013968637,0.000844131,-0.000218622,178.42253158113618,175.78455204819312,169.3388023863411
605,5/26/2022,191.630005,0.041555027,0.000845615,-0.000149575,180.93566645701245,178.26346192197946,171.70181286847097
606,5/27/2022,195.130005,0.018099573,0.000844768,-0.000119461,188.62062609323937,185.83459982284205,178.986224081914
607,5/31/2022,193.639999,-0.007665269,0.00084347,-0.000131892,192.06726865780786,189.24549266128977,182.25815971897273
608,6/1/2022,188.639999,-0.026160328,0.000843195,-0.000174702,190.61280207848245,187.79316229969626,180.90605726494732
609,6/2/2022,198.860001,0.052760633,0.000846405,-8.78e-05,185.68029802240503,182.9306257634366,176.2259674842304
610,6/3/2022,190.779999,-0.041480138,0.000847821,-0.000155637,195.74974257019036,192.8585225025813,185.74118883988604
611,6/6/2022,194.25,0.018025063,0.000846974,-0.000125881,187.78398562439406,185.0009443543991,178.18916702759049
612,6/7/2022,195.649994,0.007181329,0.000845677,-0.000113941,191.19642158435872,188.36128268137918,181.44435552946945
613,6/8/2022,196.639999,0.005047323,0.000844341,-0.000105522,192.57786815939681,189.7345487133181,182.76896529455257
614,6/9/2022,184.0,-0.066438883,0.00085012,-0.000213556,193.55442556460054,190.70223294492433,183.6821723362537
615,6/10/2022,175.570007,-0.046897894,0.000852276,-0.000289466,181.08694456014692,178.40170713693178,171.8000017899003
616,6/13/2022,164.259995,-0.066587356,0.000858016,-0.000397092,172.77709444004168,170.22026130005327,163.93159321011052
617,6/14/2022,163.729996,-0.003231803,0.000856638,-0.000401687,161.6250703302265,159.21624266774373,153.31529517280057
618,6/15/2022,169.350006,0.033748909,0.000857136,-0.000346427,161.10570348456042,158.70546226294158,152.8132412092416
619,6/16/2022,160.869995,-0.05137106,0.000859951,-0.000428858,166.6296107744723,164.14994862361402,158.08925926678393
620,6/17/2022,163.740005,0.01768328,0.000859092,-0.000399644,158.27168552641567,155.9201836281734,150.1361694964596
621,6/21/2022,157.050003,-0.041715589,0.000860453,-0.000466176,161.11144111438972,158.70555153701582,152.8186586260583
622,6/22/2022,155.850006,-0.0076702,0.000859153,-0.000477758,154.51743363112158,152.20705508444337,146.5595525955533
623,6/23/2022,158.75,0.018436593,0.000858347,-0.000447398,153.32781050652144,151.03695509220694,145.44086699493647
624,6/24/2022,170.160004,0.069408557,0.00086478,-0.000335449,156.19700824572942,153.8511592763081,148.11483007937736
625,6/27/2022,169.490005,-0.003945237,0.000863417,-0.000341225,167.42597210086723,164.92055588185326,158.78099136082764
626,6/28/2022,160.679993,-0.053379192,0.000866524,-0.00042595,166.76832967557726,164.27941588019658,158.15130028882143
627,6/29/2022,163.940002,0.020085753,0.000865812,-0.000393236,158.08557728453866,155.72223912310946,149.91515557975984
628,6/30/2022,161.25,-0.016544564,0.000864848,-0.000418954,161.29490658630084,158.88741627420052,152.9812773342771
629,7/1/2022,160.029999,-0.007594664,0.000863555,-0.000430363,158.6573355784756,156.29652642079458,150.44635543140336
630,7/5/2022,168.190002,0.049733013,0.000866172,-0.000350738,157.44164358521348,155.0892554041217,149.32087603164538
631,7/6/2022,169.770004,0.009350299,0.000864948,-0.000335364,165.4872691632073,163.00952812633858,156.9339331674565
632,7/7/2022,172.190002,0.014153927,0.000863911,-0.000312438,167.05154631029262,164.55499836402984,158.41075904618785
633,7/8/2022,170.880005,-0.007636945,0.000862631,-0.000324009,169.4176350545914,166.905743590269,160.7111893487395
634,7/11/2022,162.880005,-0.047947821,0.000864842,-0.000399126,168.13428215677115,165.631740401141,159.47031094259933
635,7/12/2022,163.270004,0.002391533,0.000863492,-0.000394731,160.24979111070945,157.8574526958706,151.96445383299022
636,7/13/2022,163.490005,0.00134656,0.000862139,-0.000391993,160.63608033574093,158.23465881109706,152.3365546034798
637,7/14/2022,158.050003,-0.033840399,0.00086254,-0.000444502,160.85498773002814,158.45570264059515,152.5400394945869
638,7/15/2022,164.699997,0.041214161,0.000863903,-0.000379206,155.50393730912575,153.17822657121368,147.50192526835002
639,7/18/2022,167.229996,0.015244468,0.000862933,-0.000354756,162.05578748198465,159.62549234181785,153.69751606497815
640,7/19/2022,175.779999,0.049863121,0.000865519,-0.000276291,164.54143553585513,162.08300341606574,156.04583459613127
641,7/20/2022,183.089996,0.040744606,0.00086679,-0.000212296,172.9758615795305,170.38645506997506,164.09042093359895
642,7/21/2022,183.169998,0.000436859,0.00086544,-0.000211285,180.17841523537464,177.47803718712146,170.85572100785726
643,7/22/2022,169.270004,-0.078919576,0.000873714,-0.000333692,180.2432007051936,177.54783281103684,170.9134792926176
644,7/25/2022,166.649994,-0.015599328,0.000872718,-0.000357397,166.53498812588148,164.03758895791705,157.8994297063598
645,7/26/2022,159.149994,-0.046048653,0.000874597,-0.000428236,163.9496692113239,161.48340500501425,155.4507403373997
646,7/27/2022,169.580002,0.063477688,0.000879555,-0.00032931,156.56922546734867,154.19944430417496,148.4083811645209
647,7/28/2022,160.720001,-0.053661077,0.000882585,-0.00041174,166.83383492723343,164.32271749420727,158.1729363632595
648,7/29/2022,159.100006,-0.010130754,0.000881369,-0.000426738,158.09201170714823,155.7047675493806,149.85591023614606
649,8/1/2022,159.929993,0.005203203,0.000880059,-0.000418063,156.503324217083,154.14734420801955,148.32709808314416
650,8/2/2022,160.190002,0.001624447,0.000878712,-0.000414921,157.3312213822098,154.96178988901494,149.1353648868297
651,8/3/2022,168.800003,0.052353977,0.000881633,-0.000333863,157.58360591746114,155.2105183231983,149.3850632999596
652,8/4/2022,170.570007,0.010431211,0.000880458,-0.000317352,166.0640004872548,163.56612501406315,157.43620980169942
653,8/5/2022,167.110001,-0.020493526,0.000879732,-0.00034825,167.8133505795419,165.2860856637479,159.07536727087577
654,8/8/2022,170.25,0.018615661,0.000878936,-0.000319253,164.39577453454132,161.9203755727827,155.82652810705335
655,8/9/2022,168.529999,-0.010154175,0.000877742,-0.000334268,167.4915691995504,164.96409754525865,158.7705868998738
656,8/10/2022,178.339996,0.056578049,0.000881334,-0.000247511,165.8054877212166,163.31800507437006,157.15709805297027
657,8/11/2022,177.490005,-0.004777521,0.000880023,-0.000254406,175.46932189052023,172.82219603870675,166.31569015978954
658,8/12/2022,180.5,0.01681648,0.000879128,-0.000228463,174.61439351200696,171.98756758004836,165.5435207510929
659,8/15/2022,180.889999,0.002158328,0.000877803,-0.000224841,177.59750734141647,174.91415130354528,168.3428271246036
660,8/16/2022,179.470001,-0.007881038,0.000876561,-0.000236441,177.98430195322842,175.29581373307684,168.72371252482986
661,8/17/2022,174.850006,-0.026079571,0.000876244,-0.000275538,176.59276330084572,173.92729453907427,167.4191660422083
662,8/18/2022,174.660004,-0.001087248,0.000874922,-0.000276765,172.0388420188619,169.44472706592177,163.07771655117426
663,8/19/2022,167.960007,-0.039115352,0.000875874,-0.000335345,171.85229221901676,169.27440308818706,162.9599528754325
664,8/22/2022,163.050003,-0.029668977,0.000875848,-0.000379522,165.25076100064433,162.76007977168484,156.67015176788743
665,8/23/2022,161.110001,-0.011969553,0.000874733,-0.00039695,160.4101560546789,157.99876842305034,152.07346019317328
666,8/24/2022,163.259995,0.013256624,0.000873699,-0.00037645,158.49538056719453,156.11775343803913,150.30062622103196
667,8/25/2022,168.779999,0.033252094,0.000874082,-0.000326032,160.61706445863177,158.20285486901997,152.3099379588761
668,8/26/2022,161.779999,-0.042358704,0.000875415,-0.000388955,166.05933168363734,163.56422275547735,157.4499221734164
669,8/29/2022,159.169998,-0.016264581,0.000874482,-0.000412685,159.16187536927384,156.75998976981543,150.89171485045767
670,8/30/2022,157.160004,-0.012708381,0.000873402,-0.000431037,156.59270848456202,154.2435477819315,148.48084623527262
671,8/31/2022,162.929993,0.036056198,0.000874082,-0.00037666,154.6080798343788,152.28408694385845,146.60792394320828
672,9/1/2022,165.360001,0.014804304,0.000873124,-0.000354069,160.29617470337655,157.89344940798367,151.96986737362866
673,9/2/2022,160.320007,-0.03095306,0.000873215,-0.000399536,162.68109917282095,160.23862545264086,154.25106400483267
674,9/6/2022,158.539993,-0.011164978,0.000872091,-0.000415508,157.7224902602815,155.35381739734635,149.56153294812165
675,9/7/2022,160.389999,0.01160146,0.000871013,-0.000397705,155.9694593871821,153.63210960991753,147.8985774022645
676,9/8/2022,162.059998,0.010358282,0.000869895,-0.000381794,157.7868103488307,155.4164763301574,149.62957518854878
677,9/9/2022,169.149994,0.042819235,0.000871363,-0.000317982,159.42778101996765,157.04321696806184,151.17457412005768
678,9/12/2022,168.960007,-0.001123818,0.000870079,-0.00031917,166.42237542442277,163.9342718855063,157.80113924482805
679,9/13/2022,153.130005,-0.098374775,0.000882937,-0.000463582,166.23759573387343,163.74089447605633,157.62938730717036
680,9/14/2022,151.470001,-0.010899674,0.000881799,-0.000478929,150.63454232812688,148.3643767357539,142.79697279429467
681,9/15/2022,149.550003,-0.012756787,0.000880725,-0.000496958,148.98497759412254,146.7385770625779,141.207275973365
682,9/16/2022,146.289993,-0.0220399,0.000880113,-0.000528546,147.09284249910797,144.88030886056356,139.45159937320884
683,9/19/2022,148.020004,0.011756522,0.000879045,-0.000510559,143.88737796794808,141.706293149126,136.38815825757902
684,9/20/2022,146.089996,-0.013124584,0.000877992,-0.000529001,145.60323072414457,143.4080684613936,138.04423906436017
685,9/21/2022,142.119995,-0.027551107,0.000877775,-0.000568449,143.6835434087213,141.51981480668175,136.21955112193726
686,9/22/2022,142.820007,0.004913409,0.000876539,-0.000560458,139.7804570175643,137.67939365446645,132.50649261385578
687,9/23/2022,140.410004,-0.017018403,0.000875657,-0.000584414,140.48142349228874,138.37279751274102,133.19285001701584
688,9/26/2022,136.369995,-0.029194999,0.000875572,-0.000625999,138.11520348995063,136.0294244420465,130.9499647081449
689,9/27/2022,134.399994,-0.01455136,0.000874582,-0.00064621,134.11887910999417,132.10557944835085,127.15081267932634
690,9/28/2022,141.610001,0.052256424,0.000877365,-0.00056954,132.19080518250772,130.19754400976754,125.34444271698817
691,9/29/2022,136.410004,-0.037411721,0.000878057,-0.000622857,139.28293779732232,137.18205756883265,132.0314395109975
692,9/30/2022,135.679993,-0.005365965,0.00087682,-0.000629711,134.15580421765418,132.13468284111394,127.17264740377382
693,10/3/2022,138.610001,0.021365121,0.000876252,-0.000597973,133.45036770959175,131.4448675563909,126.51715698266445
694,10/4/2022,140.279999,0.011976177,0.000875217,-0.000579854,136.3209327878032,134.27289193995912,129.24319350630574
695,10/5/2022,138.979996,-0.009310409,0.000874067,-0.000592416,137.98905218158006,135.91311530202603,130.8467211583582
696,10/6/2022,139.070007,0.000647445,0.000872814,-0.000590635,136.69894906998405,134.64258879577525,129.60559336507825
697,10/7/2022,133.449997,-0.0412506,0.00087393,-0.000648971,136.79689596011823,134.73559585102834,129.71645982877823
698,10/10/2022,133.789993,0.002544501,0.000872692,-0.000644395,131.2550041535926,129.28478299260027,124.46476823659584
699,10/11/2022,128.539993,-0.040031269,0.00087366,-0.000700743,131.59039043267197,129.6047310814928,124.77750050706408
700,10/12/2022,127.5,-0.008123721,0.000872491,-0.000711347,126.41399298613565,124.51932393655981,119.86696839020829
701,10/13/2022,130.289993,0.021646317,0.000871958,-0.000679453,125.39752905567765,123.50774243500624,118.8738095878385
702,10/14/2022,126.760002,-0.027467131,0.000871737,-0.000717612,128.14151322443988,126.2238444884061,121.51989936140205
703,10/17/2022,134.039993,0.05584266,0.000875041,-0.000637157,124.67398991520453,122.8075488718607,118.2188898785109
704,10/18/2022,132.800003,-0.009293951,0.000873904,-0.000649453,131.83893694850886,129.85668111583797,125.00215259038194
705,10/19/2022,133.229996,0.003232668,0.000872686,-0.000643947,130.60825145944222,128.64430488976248,123.83556572454454
706,10/20/2022,131.529999,-0.012841973,0.00087166,-0.000661224,131.0379644900148,129.06747941841428,124.23565348988961
707,10/21/2022,130.009995,-0.011623623,0.000870597,-0.00067673,129.3685675223518,127.42286426651586,122.66707664870383
708,10/24/2022,129.720001,-0.002233043,0.000869371,-0.000678928,127.86418202501815,125.94776240143354,121.23496380031007
709,10/25/2022,137.509995,0.058318316,0.000873047,-0.000595716,127.5890085696039,125.67678246227513,120.9936136774902
710,10/26/2022,129.820007,-0.057547676,0.000876379,-0.00067593,135.26283754029404,133.22624176507608,128.24141469776907
711,10/27/2022,97.940002,-0.281793863,0.00098614,-0.001071314,127.66888710670784,125.7521951340198,121.04941898189234
712,10/28/2022,99.199997,0.012782917,0.000985024,-0.001051856,96.19621342847404,94.6618683687159,90.91449411123361
713,10/31/2022,93.160004,-0.062819496,0.000988986,-0.001138486,97.43460737733331,95.88339567392102,92.07268432130421
714,11/1/2022,95.199997,0.021661422,0.000988328,-0.001106554,91.48701968420986,90.0272844709398,86.44098398945974
715,11/2/2022,90.540001,-0.050188157,0.00099031,-0.001175199,93.4880030370034,91.99466095100519,88.34457439797131
716,11/3/2022,88.910004,-0.018167086,0.00098933,-0.001198931,88.91017770118896,87.48446492018006,83.99563075515238
717,11/4/2022,90.790001,0.020924491,0.000988632,-0.001168076,87.30771557803835,85.91224566011118,82.50383848452752
718,11/7/2022,96.720001,0.063271058,0.00099303,-0.001078327,89.15245645408888,87.73132700325736,84.26854405896859
719,11/8/2022,96.470001,-0.002588127,0.000991652,-0.001080427,94.98478832182887,93.4647043206237,89.75132705526569
720,11/9/2022,101.470001,0.050531109,0.000993969,-0.001008745,94.73593501006373,93.21644777244323,89.49780683027534
721,11/10/2022,111.870003,0.097574312,0.001006051,-0.000872014,99.66129365404983,98.06675153799553,94.14954563076682
722,11/11/2022,113.019997,0.010227258,0.001004828,-0.000856641,109.87029092154609,108.11053358035075,103.76996459072916
723,11/14/2022,114.220001,0.010561654,0.001003618,-0.000840848,111.00361601924934,109.2152966862191,104.83690728285703
724,11/15/2022,117.080002,0.024731057,0.001003134,-0.000805527,112.17803637588854,110.37057461580018,105.96349114849477
725,11/16/2022,113.230003,-0.033436304,0.001003217,-0.000850535,115.01101144982323,113.14919942298255,108.62746551860847
726,11/17/2022,111.449997,-0.015845142,0.001002145,-0.000871189,111.21345933416389,109.42178573400275,105.05019169259093
727,11/18/2022,112.050003,0.005369194,0.00100082,-0.000862605,109.45717231182658,107.7038739146263,103.38319729838305
728,11/21/2022,109.860001,-0.01973839,0.000999934,-0.000888534,110.05310928625664,108.2841691576014,103.94993672520675
729,11/22/2022,111.440002,0.01427951,0.000998877,-0.000867727,107.89862569351672,106.16837305078859,101.94425295358974
730,11/23/2022,112.239998,0.007153071,0.000997597,-0.00085674,109.45553579288902,107.70038286625521,103.41033474203333
731,11/25/2022,111.410004,-0.007422292,0.000996291,-0.000865721,110.24248173989513,108.47423612009763,104.14670358490625
732,11/28/2022,108.779999,-0.023889641,0.000995653,-0.000897175,109.42710227381929,107.67635554980897,103.36855585001557
733,11/29/2022,109.459999,0.006231692,0.000994364,-0.000887449,106.84596953309051,105.13291218666515,100.92984290391692
734,11/30/2022,118.099998,0.07597253,0.001001047,-0.000782735,107.51423447551423,105.78960927806628,101.57166066331789
735,12/1/2022,120.440002,0.019620014,0.00100025,-0.000754976,116.00445113815003,114.13229509311589,109.56892844521678
736,12/2/2022,123.489998,0.025008445,0.000999792,-0.000719972,118.31036106678418,116.41036306202871,111.74498229301278
737,12/5/2022,122.43,-0.008620727,0.00099852,-0.000730692,121.31056848517945,119.35828528639475,114.58114795656202
738,12/6/2022,114.120003,-0.070288885,0.001003714,-0.000824944,120.2809161302206,118.34908481600033,113.61616841337319
739,12/7/2022,113.93,-0.001666328,0.001002357,-0.000826083,112.0904824005792,110.2806170419408,105.89795451893035
740,12/8/2022,115.330002,0.012213377,0.001001232,-0.000808462,111.91066565614457,110.1200893037078,105.706544531397
741,12/9/2022,115.900002,0.004930166,0.000999925,-0.000800717,113.28179700525075,111.46514916527295,107.01142404369315
742,12/12/2022,114.709999,-0.010320572,0.000998699,-0.000813547,113.8448553832322,112.01990230823958,107.56551282988356
743,12/13/2022,120.150002,0.046333783,0.001000343,-0.000750092,112.67327709472778,110.87439238581858,106.44830480787815
744,12/14/2022,121.589996,0.011913718,0.000999214,-0.000733071,118.02570766824512,116.12115129305957,111.47370472533011
745,12/15/2022,116.150002,-0.04577222,0.001000591,-0.000793526,119.44499051953544,117.52887994534647,112.83580125590717
746,12/16/2022,119.43,0.027847949,0.001000348,-0.000755133,114.08025059919575,112.24935495360788,107.76250013157902
747,12/19/2022,114.480003,-0.042330264,0.00100132,-0.000810789,117.3091258611633,115.42302425150851,110.8119615785115
748,12/20/2022,117.089996,0.022542674,0.00100071,-0.000779568,112.4525569203235,110.6476412059257,106.21671328319223
749,12/21/2022,119.760002,0.022546921,0.001000099,-0.000748424,115.01995026370437,113.16535625186309,108.64620570620502
750,12/22/2022,117.120003,-0.022290681,0.000999383,-0.000777147,117.64842385587406,115.76597739805112,111.12913769976608
751,12/23/2022,118.040001,0.007824483,0.000998151,-0.000765693,115.04166015608995,113.19664871607824,108.67104337359694
752,12/27/2022,116.879997,-0.009875817,0.000996934,-0.000777808,115.9517584137825,114.09571797603098,109.56420431195826
753,12/28/2022,115.620003,-0.010838764,0.000995744,-0.000791169,114.81715163137133,112.97001721274115,108.45895425036205
754,12/29/2022,120.260002,0.039347105,0.000996558,-0.000737935,113.56722722071673,111.74935667242433,107.28362306938921
755,12/30/2022,120.339996,0.000664954,0.00099524,-0.000736077,118.13851998616626,116.24515945350497,111.60270907504997
756,1/3/2023,124.739998,0.035910519,0.000995698,-0.000687603,118.2235060917196,116.33348757452758,111.68578187144702
757,1/4/2023,127.370003,0.020864705,0.000994995,-0.000659132,122.55323105796701,120.581716217619,115.74496989777
758,1/5/2023,126.940002,-0.003381711,0.000993692,-0.000662724,125.12849013040561,123.1244019648475,118.20572700069026
