,Date,GOOG,PDR,VAR,AVG,VAR70,VAR85,VAR99
505,1/3/2022,145.074493,0.002726377,0.000401743,0.001489773,143.34155892184214,141.8756326945787,138.25953043328772
506,1/4/2022,144.416504,-0.004545842,0.000401021,0.001477845,143.74170381862402,142.26972528366076,138.62838556120948
507,1/5/2022,137.653503,-0.047961834,0.000405042,0.00138033,143.09630531141022,141.63659064548344,138.018162764812
508,1/6/2022,137.550995,-0.000744959,0.000404253,0.001376147,136.36548923738397,134.96690902433477,131.51211950531734
509,1/7/2022,137.004501,-0.003980942,0.000403515,0.001365622,136.27386434626885,134.87856106390876,131.41856772681058
510,1/10/2022,138.574005,0.011390736,0.000402921,0.001385279,135.7295077670916,134.33753371030994,130.90226142430652
511,1/11/2022,140.017502,0.010362914,0.00040229,0.001402848,137.2817080301081,135.8812724919661,132.39282533358792
512,1/12/2022,141.647995,0.011577642,0.000401706,0.00142272,138.72083907098394,137.29832444631413,133.7867898520148
513,1/13/2022,139.130997,-0.017929158,0.000401651,0.001384998,140.3419701440309,138.9086185082859,135.37460584947448
514,1/14/2022,139.786499,0.004700338,0.000400891,0.001391448,137.8340893029168,136.42917972909794,132.95335893549208
515,1/18/2022,136.290497,-0.025327636,0.000401496,0.001339566,138.4909384335567,137.0802985064554,133.59344475116785
516,1/19/2022,135.651993,-0.004695884,0.000400789,0.001327869,135.01755083154532,133.64073404087978,130.22271342993085
517,1/20/2022,133.5065,-0.015942565,0.000400589,0.001294464,134.39018112604782,133.01989178201447,129.62095652874845
518,1/21/2022,130.091995,-0.025908312,0.000401242,0.001241949,132.25821608247287,130.91247229532055,127.57291252836998
519,1/24/2022,130.371994,0.002150002,0.00040047,0.001243699,128.86465577585722,127.54511390437874,124.30024378820038
520,1/25/2022,126.735497,-0.028289643,0.000401374,0.001186904,129.14783796368562,127.8280148085484,124.57724545674263
521,1/26/2022,129.240005,0.019568966,0.000401251,0.001222186,125.52738972714508,124.24899829599585,121.08826088147032
522,1/27/2022,129.121002,-0.000921215,0.000400491,0.00121808,128.0168292660942,126.71620004034263,123.48313211698218
523,1/28/2022,133.289505,0.031773527,0.000401507,0.001276503,127.9063840736227,126.60531651128878,123.37133072005743
524,1/31/2022,135.698502,0.017912036,0.000401268,0.001308251,132.03110710789122,130.6827045048478,127.3430336365625
525,2/1/2022,137.878494,0.015937291,0.000400911,0.001336115,134.43085670265637,133.05591811809512,129.6705356783167
526,2/2/2022,148.036499,0.071086039,0.00040938,0.00146872,136.5902215735153,135.19560498079468,131.7595618549232
527,2/3/2022,142.650497,-0.037061297,0.000411415,0.001395608,146.65722384946054,145.14455106168887,141.41039866993276
528,2/4/2022,143.016006,0.002558992,0.000410638,0.001397811,141.30918004002086,139.85047416326827,136.23428745994042
529,2/7/2022,138.938004,-0.028928735,0.000411597,0.001340483,141.67584226574303,140.21329919645285,136.58353847922857
530,2/8/2022,139.212997,0.001977294,0.000410821,0.001341685,137.62631556763435,136.20769542574433,132.69089657644292
531,2/9/2022,141.453003,0.015962415,0.000410449,0.001369219,137.9023031626496,136.47533705352024,132.95804702429632
532,2/10/2022,138.602493,-0.020357454,0.000410564,0.001328379,140.1205235348845,138.6721968445931,135.10666218572683
533,2/11/2022,134.130005,-0.032800557,0.000411975,0.001264348,137.29223427584597,135.8712827305547,132.35409532972977
534,2/14/2022,135.300003,0.008685041,0.000411306,0.001278244,132.84459065739733,131.4748677458756,128.0758316877703
535,2/15/2022,136.425507,0.008284172,0.000410629,0.001291339,134.01213312502853,132.62891970251758,129.1948991617637
536,2/16/2022,137.487503,0.007754296,0.00040994,0.001303397,135.1337398228307,133.73978587171868,130.27939428046096
537,2/17/2022,132.308502,-0.038396694,0.000412107,0.001229468,136.18097738273875,134.77716163239586,131.2965095780833
538,2/18/2022,130.467499,-0.014012186,0.000411772,0.001201137,131.04644146438872,129.68847403405405,126.33788289157386
539,2/22/2022,129.402496,-0.008196475,0.000411171,0.001183702,129.21516364949613,127.88038446898345,124.57413195283026
540,2/23/2022,127.584999,-0.01414487,0.000410844,0.001155316,128.16159108171743,126.83625105739647,123.56195286723275
541,2/24/2022,132.673492,0.039108361,0.000412742,0.001225469,126.35977392410989,125.05166762344125,121.82256718666743
542,2/25/2022,134.519501,0.013818015,0.000412273,0.001248703,131.39953408653506,130.03539292092535,126.69724324420437
543,2/28/2022,134.891006,0.002757912,0.000411518,0.001251482,133.23331088034254,131.86124727447466,128.44574051924113
544,3/1/2022,134.167999,-0.005374351,0.000410842,0.001239302,133.6026311414108,132.22432944381183,128.81415548444124
545,3/2/2022,134.751495,0.004339566,0.000410106,0.001244991,132.88736929286503,131.51812081087306,128.11675791569476
546,3/3/2022,134.307999,-0.003296642,0.000409392,0.001236673,133.46434401030933,132.0914782374607,128.69109483145442
547,3/4/2022,132.121994,-0.01640997,0.000409212,0.001204412,133.03113045473188,131.65970494923033,128.2630262756723
548,3/7/2022,126.4645,-0.043764056,0.000412149,0.001122353,130.8594782869402,129.5168986266435,126.17058183285566
549,3/8/2022,127.278503,0.006415986,0.000411449,0.001131995,125.23211966832515,123.93825261239114,120.73870329923737
550,3/9/2022,133.865997,0.050461655,0.000415117,0.001221686,126.0495809321252,124.75342854062488,121.53566240413437
551,3/10/2022,132.682007,-0.008883937,0.000414549,0.001203345,132.5704788243418,131.1988028632283,127.79185597117772
552,3/11/2022,130.475494,-0.016769917,0.000414382,0.001170785,131.4054746942248,130.04399940241476,126.6752693943429
553,3/14/2022,126.740997,-0.029039813,0.00041528,0.001116154,129.21830226432172,127.8751481182963,124.56292045023697
554,3/15/2022,129.660507,0.02277394,0.000415375,0.001155248,125.50130682575514,124.20058626947869,120.97276527340682
555,3/16/2022,133.690506,0.030607922,0.000416187,0.001208316,128.4024584760146,127.07252018537336,123.77938017326635
556,3/17/2022,134.600494,0.006783615,0.000415495,0.001218343,132.40105888852077,131.02108166033875,127.61920161315155
557,3/18/2022,136.801498,0.016219868,0.000415152,0.001245276,133.30388823381676,131.91323745050684,128.48736960191846
558,3/21/2022,136.4785,-0.002363862,0.000414431,0.001238808,135.4856335917624,134.07773587796643,130.60770526290804
559,3/22/2022,140.277496,0.027455482,0.000414917,0.001285707,135.1667527233893,133.7633706390759,130.29649097569006
560,3/23/2022,138.503494,-0.012727022,0.000414526,0.001260685,138.9361817958917,137.49500619146355,133.91945299502754
561,3/24/2022,141.311996,0.020074631,0.000414417,0.001294221,137.1755120803394,135.75354075000712,132.2447025355649
562,3/25/2022,141.5215,0.001481466,0.00041368,0.001294554,139.96137425958042,138.507339228844,134.90365241878925
563,3/28/2022,141.949997,0.003023213,0.00041295,0.001297625,140.17500888139168,138.72282997777387,135.11309758057283
564,3/29/2022,143.25,0.009116494,0.000412326,0.001311488,140.59637669780304,139.14576072317573,135.54777976764385
565,3/30/2022,142.644501,-0.004235828,0.000411651,0.00130167,141.89361366541505,140.42475072400572,136.78651531501848
566,3/31/2022,139.649506,-0.021219773,0.000411818,0.001261879,141.29459131692914,139.83542206148772,136.2447734457369
567,4/1/2022,140.699997,0.007494188,0.00041116,0.001272871,138.31818985632393,136.89125114285378,133.3438187085164
568,4/4/2022,143.642502,0.020697645,0.0004111,0.001307069,139.35976975736236,137.91910232203526,134.36978949975745
569,4/5/2022,141.063004,-0.01812096,0.000411039,0.001272925,142.27347155544612,140.79964735191234,137.16306833672277
570,4/6/2022,137.175995,-0.027941891,0.000411813,0.001221671,139.71975296862956,138.2780144925489,134.7171219783842
571,4/7/2022,136.464996,-0.005196594,0.000411164,0.001210431,135.8564372830283,134.45775344046436,130.97837110687115
572,4/8/2022,134.010498,-0.018150002,0.000411099,0.001176584,135.1576441983224,133.7652049381966,130.3082470468108
573,4/11/2022,129.796494,-0.031950347,0.000412293,0.001118771,132.71585533022224,131.346076954858,127.9437942676603
574,4/12/2022,128.374496,-0.011016051,0.000411831,0.00109763,128.5361120870077,127.20825653065526,123.91425248383815
575,4/13/2022,130.285995,0.014780253,0.00041144,0.001121426,127.12683988163577,125.8161133968433,122.55488186308833
576,4/14/2022,127.252998,-0.023554781,0.000411781,0.001078585,129.02601474219477,127.69220100609417,124.40303675138716
577,4/18/2022,127.960999,0.005548307,0.000411102,0.001086332,126.01542102008021,124.72114594116,121.50524301742472
578,4/19/2022,130.531006,0.01988527,0.000411001,0.001118856,126.7122700055608,125.40727554378265,122.18127412079001
579,4/20/2022,128.245499,-0.017664404,0.000410899,0.001086415,129.26734328714448,127.93258191586143,124.61962498773867
580,4/21/2022,124.9375,-0.026132776,0.000411466,0.001039485,127.00318027890546,125.69250218178446,122.45995230409244
581,4/22/2022,119.613998,-0.043543737,0.000414173,0.00096275,123.72409238150921,122.4458772030791,119.28327415493882
582,4/25/2022,123.25,0.029944938,0.000414902,0.001012547,118.43446026575913,117.20097265394895,114.16762581736091
583,4/26/2022,119.505997,-0.030848259,0.000415929,0.000957898,122.04040240769577,120.77503295738056,117.65133769890511
584,4/27/2022,115.0205,-0.038256181,0.000417845,0.00089075,118.32584542394598,117.09775360430578,114.05930331113666
585,4/28/2022,119.411499,0.03746513,0.000419414,0.000953271,113.87169423283584,112.68392857331516,109.75758905640683
586,4/29/2022,114.966499,-0.03793473,0.000421274,0.000886909,118.22538174856962,116.9900047994059,113.93526623581268
587,5/2/2022,117.156998,0.018874126,0.000421107,0.000917551,113.81060107849278,112.61870984568458,109.67842488876855
588,5/3/2022,118.129501,0.00826659,0.000420482,0.00093005,115.98386993117393,114.77159162508403,111.77073924330885
589,5/4/2022,122.574997,0.036941574,0.000421966,0.00099119,116.9479496257154,115.72784145090162,112.72257803350446
590,5/5/2022,116.746498,-0.048718163,0.000425432,0.000906937,121.35267881100474,120.08255962173071,116.9446922994362
591,5/6/2022,115.660004,-0.009350013,0.00042489,0.000889582,115.57159782901972,114.35472839134849,111.35850723743627
592,5/9/2022,113.084,-0.022523982,0.000425097,0.000850032,114.49122747700429,113.29180753458358,110.32394867313961
593,5/10/2022,114.584503,0.013181663,0.000424636,0.000870827,111.9357910379831,110.75913928756296,107.86452956209499
594,5/11/2022,113.960999,-0.005456292,0.000423988,0.000860175,113.43295243611891,112.24262665812078,109.31227524211076
595,5/12/2022,113.161003,-0.007044666,0.000423381,0.00084689,112.81121382766398,111.62714030314088,108.71612035569498
596,5/13/2022,116.515503,0.029212727,0.000424018,0.000894483,112.01705182033298,110.84601694737961,107.94356818790702
597,5/16/2022,114.792503,-0.01489816,0.000423725,0.00086803,115.33854224022637,114.12903012625948,111.14420986481719
598,5/17/2022,116.7015,0.016493216,0.000423424,0.000894159,113.63360787817695,112.44003819939998,109.49049789615427
599,5/18/2022,112.401001,-0.03754655,0.00042518,0.000829984,115.51966427536449,114.3084825632971,111.32352317614442
600,5/19/2022,110.745499,-0.014838076,0.00042488,0.000803871,111.26261737486196,110.10026993057909,107.210834432326
601,5/20/2022,109.313004,-0.013019404,0.00042449,0.00078087,109.61744871615683,108.45953760272766,105.61143497302477
602,5/23/2022,111.666496,0.021301351,0.000424483,0.000814958,108.20156423822954,107.06860766809898,104.26111930844004
603,5/24/2022,105.926003,-0.052775949,0.000428534,0.000726084,110.5335062960907,109.37699433017512,106.51595608534737
604,5/25/2022,105.8395,-0.00081697,0.000427829,0.000723529,104.82986770129558,103.72760806240682,100.9806537865226
605,5/26/2022,108.295998,0.022944405,0.000427936,0.000760258,104.74849109778984,103.64449460489914,100.91253049116294
606,5/27/2022,112.799004,0.040739309,0.000429863,0.00082623,107.18510207531293,106.0553429989229,103.27460075396675
607,5/31/2022,114.039001,0.010932995,0.000429323,0.00084288,111.64726999777702,110.4703494980497,107.55660174556371
608,6/1/2022,114.137001,0.000858986,0.000428617,0.000842907,112.87918290021396,111.68477445943319,108.74410748993537
609,6/2/2022,117.746002,0.031130289,0.000429417,0.00089264,112.97810269060624,111.78562369862794,108.85154019438939
610,6/3/2022,114.564003,-0.027396134,0.000430023,0.000846265,116.55032979584539,115.31971789457435,112.28936767581261
611,6/6/2022,117.010498,0.021130012,0.000429991,0.000879462,113.39861888852214,112.19494611001856,109.2555205333615
612,6/7/2022,117.2295,0.001869895,0.00042929,0.000881081,115.8265943095681,114.6091112885021,111.57603846806373
613,6/8/2022,117.237999,7.25e-05,0.000428591,0.000879762,116.03794873393927,114.81287008043459,111.78988203255236
614,6/9/2022,114.917999,-0.019987226,0.000428601,0.000845776,116.0493429430247,114.8279873605082,111.80092026733244
615,6/10/2022,111.427498,-0.030844685,0.000429535,0.000794247,113.74541347834639,112.54669625320595,109.58271188899663
616,6/13/2022,106.876503,-0.041700147,0.000431764,0.000725263,110.28599427315322,109.12478724569036,106.2520107318679
617,6/14/2022,107.194,0.002966287,0.000431072,0.000728895,105.7749999662814,104.65834025478344,101.88603743627212
618,6/15/2022,110.390503,0.02938383,0.000431701,0.000775262,106.08125622487113,104.96388911838423,102.18905034146479
619,6/16/2022,106.636002,-0.034602922,0.000433023,0.000718108,109.25506048723089,108.10114287586757,105.24632805432748
620,6/17/2022,107.865501,0.011463905,0.00043251,0.00073544,105.53237467051176,104.41198732644024,101.64722242746772
621,6/21/2022,112.014999,0.037747692,0.000434016,0.000795041,106.74958010960037,105.61560296445394,102.81607414023676
622,6/22/2022,112.033997,0.000169588,0.000433319,0.000794036,110.85629533737455,109.67980568379404,106.77892130124978
623,6/23/2022,112.684502,0.005789526,0.000432663,0.000802054,110.88135144630466,109.70719577321935,106.79794776812712
624,6/24/2022,118.538002,0.050641705,0.000435944,0.000881925,111.52515129620339,110.34522036137552,107.43404926993419
625,6/27/2022,116.622498,-0.016291396,0.000435718,0.000854448,117.31929976657274,116.077988603326,112.99547899622274
626,6/28/2022,112.571503,-0.035353604,0.000437113,0.000796608,115.42347929048401,114.19761107949438,111.16376932102591
627,6/29/2022,112.2565,-0.002802171,0.000436436,0.000790868,111.41050325400661,110.2261081661396,107.30020634983421
628,6/30/2022,109.372498,-0.026026962,0.000436885,0.000748164,111.09218013218934,109.91112220125328,106.99538006016742
629,7/1/2022,109.081001,-0.002668734,0.000436209,0.000742732,108.23786747312718,107.07979665722513,104.21517165756244
630,7/5/2022,113.887001,0.043116003,0.000438362,0.000809991,107.9462861909493,106.79797698895175,103.97031222738511
631,7/6/2022,115.213501,0.0115802,0.000437851,0.00082706,112.70365188547586,111.50396267963697,108.53456926167833
632,7/7/2022,119.306,0.034904684,0.000438992,0.00088098,114.02479223503055,112.80704552390608,109.81927457041986
633,7/8/2022,120.168503,0.007203328,0.000438362,0.000890968,118.07819377883465,116.81325169935414,113.70842980527853
634,7/11/2022,116.522499,-0.030810571,0.000439253,0.000840966,118.93992077472724,117.66899475461508,114.53076640610006
635,7/12/2022,114.849503,-0.014461777,0.00043893,0.000816867,115.32216424735671,114.09312330260941,111.0442469933734
636,7/13/2022,112.186996,-0.023455516,0.000439164,0.000778703,113.66553598816223,112.44892462650276,109.46696574426004
637,7/14/2022,111.440002,-0.006680739,0.000438562,0.000766992,111.0229627318108,109.83657141958881,106.90031412486574
638,7/15/2022,112.766998,0.011837378,0.000438067,0.000784344,110.27932244746108,109.10502645579771,106.19013112302098
639,7/18/2022,109.910004,-0.02566184,0.000438474,0.000742957,111.59375037145207,110.40361075714743,107.47205129941638
640,7/19/2022,114.620003,0.04196045,0.000440439,0.00080736,108.76860348430318,107.61055775220743,104.7411359971342
641,7/20/2022,114.699997,0.000697663,0.000439752,0.000807188,113.43461575264737,112.22056950173086,109.21669925620985
642,7/21/2022,115.040001,0.002959905,0.000439074,0.000810542,113.50649591343189,112.29129374272733,109.2999341121452
643,7/22/2022,108.360001,-0.059820876,0.0004441,0.000716247,113.85022402613754,112.63033444823216,109.63774782570087
644,7/25/2022,108.209999,-0.001385252,0.000443417,0.000712984,107.22689905537338,106.0751289485899,103.2353693028127
645,7/26/2022,105.440002,-0.025931685,0.000443828,0.000671674,107.0750616081024,105.92029581212188,103.0858347769229
646,7/27/2022,113.599998,0.074541399,0.000451575,0.000786024,104.32640192236113,103.21083793036956,100.44943632986846
647,7/28/2022,114.589996,0.008677017,0.000450973,0.00079822,112.40180555337409,111.18501974296922,108.17269428737553
648,7/29/2022,116.639999,0.017731754,0.000450719,0.000824352,113.38619567035998,112.15927694178242,109.11946083606466
649,8/1/2022,115.480003,-0.009994879,0.000450205,0.000807681,115.4257476934665,114.1719925565261,111.08484997426378
650,8/2/2022,115.900002,0.003630387,0.000449524,0.000812024,114.26662354198906,113.03421424620964,109.9843706625406
651,8/3/2022,118.779999,0.024545267,0.000449698,0.000848481,114.68661539609937,113.44681619123757,110.39076475919754
652,8/4/2022,118.870003,0.00075745,0.000449008,0.000848341,117.54319676274379,116.27987579384015,113.14037493276346
653,8/5/2022,118.220001,-0.00548318,0.000448382,0.000838645,117.63529169125391,116.3631730400645,113.22289885490065
654,8/8/2022,118.139999,-0.00067695,0.0004477,0.000836327,116.98546785649003,115.72556409467845,112.6017795927098
655,8/9/2022,117.5,-0.00543202,0.000447076,0.000826757,116.9067225594273,115.65220191378972,112.5417679520206
656,8/10/2022,120.650002,0.026455475,0.000447394,0.000865826,116.27801752804518,115.0234917739985,111.92145217959589
657,8/11/2022,119.82,-0.006903192,0.000446805,0.000854001,119.39339384435985,118.10617319824892,114.92820779161673
658,8/12/2022,122.650002,0.02334417,0.000446894,0.00088818,118.57447376647485,117.29748215893515,114.13813205152468
659,8/15/2022,122.879997,0.001873458,0.000446217,0.000889675,121.38309541364077,120.07692891266366,116.84534950421299
660,8/16/2022,122.510002,-0.003015569,0.000445564,0.000883758,121.60739615666381,120.29593895713069,117.05819165180671
661,8/17/2022,120.32,-0.018037815,0.000445431,0.000855133,121.24489183690122,119.94455498919974,116.73007337118634
662,8/18/2022,120.860001,0.004477999,0.000444778,0.000860605,119.0649572466988,117.78369215758521,114.61821211808625
663,8/19/2022,118.120003,-0.022931777,0.000444959,0.000824719,119.60672452161236,118.32371532436623,115.14583215036832
664,8/22/2022,115.07,-0.026160443,0.000445384,0.000784079,116.88660198348916,115.63380934914187,112.54443056785718
665,8/23/2022,114.769997,-0.002610539,0.000444732,0.000778974,113.87163386478727,112.64995328345032,109.62291807371108
666,8/24/2022,114.699997,-0.000610102,0.000444067,0.000776889,113.56726666104375,112.35102754264267,109.33106354356322
667,8/25/2022,117.699997,0.025818991,0.00044434,0.000814433,113.50319925423719,112.28866516421343,109.28270005901305
668,8/26/2022,111.300003,-0.055909704,0.000448484,0.000729517,116.47503510597322,115.22811573157652,112.12854214598627
669,8/29/2022,110.339996,-0.008662814,0.000447946,0.000715477,110.12595034383237,108.93750396587082,106.00642635754359
670,8/30/2022,109.910004,-0.003904586,0.000447309,0.000708582,109.17759991081628,107.99685961980322,105.10090007075503
671,8/31/2022,109.150002,-0.006938784,0.000446729,0.000697185,108.7449210818559,107.57561295556913,104.69972936114158
672,9/1/2022,110.550003,0.012744833,0.00044628,0.000715113,108.00085055742018,106.83776884167014,103.96827798287029
673,9/2/2022,108.68,-0.01706015,0.000446086,0.000688701,109.38679330589841,108.210125282328,105.2964308748817
674,9/6/2022,107.480003,-0.011102973,0.00044563,0.000671206,107.53581787616235,106.37796568563091,103.50942916557092
675,9/7/2022,110.480003,0.027529725,0.000446037,0.000710996,106.34303472083785,105.20460001620489,102.38033772873459
676,9/8/2022,109.419998,-0.009640866,0.000445535,0.000695683,109.31742644951008,108.14421771223107,105.24702386354915
677,9/9/2022,111.779999,0.021338975,0.000445506,0.000726175,108.2657380348808,107.10295230766246,104.22957403915098
678,9/12/2022,111.870003,0.000804865,0.000444849,0.000726291,110.60449912042014,109.41807821927335,106.46975705828986
679,9/13/2022,105.309998,-0.060429147,0.000449694,0.000636224,110.69682006762437,109.50808127868135,106.56696772023304
680,9/14/2022,105.870003,0.005303592,0.000449064,0.000643088,104.18586844120038,103.06620388610015,100.27317328472117
681,9/15/2022,103.900002,-0.018783037,0.000448958,0.000614562,104.7389591104071,103.60473300324225,100.81662254278191
682,9/16/2022,103.629997,-0.002602083,0.000448315,0.000609846,102.79746956499051,101.68800818616286,98.94448744594806
683,9/19/2022,103.849998,0.002120697,0.000447662,0.000612058,102.52096845258909,101.41531953967929,98.6751151628298
684,9/20/2022,101.830002,-0.019642755,0.000447606,0.000582445,102.73774198554779,101.63669215963711,98.90021952528217
685,9/21/2022,100.010002,-0.018034575,0.000447458,0.000555267,100.73857462496254,99.65464933999763,96.9650980151466
686,9/22/2022,100.57,0.005583801,0.000446843,0.000562597,98.93934194838533,97.87334770552033,95.23980217344241
687,9/23/2022,99.169998,-0.014018473,0.000446501,0.000541373,99.49369658877053,98.42224384916722,95.7719206925337
688,9/26/2022,98.809998,-0.003636735,0.000445878,0.0005353,98.11084073558729,97.05710627363786,94.4516414328314
689,9/27/2022,98.089996,-0.00731341,0.00044532,0.000523909,97.75374086374549,96.70672629926848,94.10587463318123
690,9/28/2022,100.739998,0.026657537,0.000445663,0.000561784,97.03412528644212,95.98996404593925,93.40626081019225
691,9/29/2022,98.089996,-0.026657537,0.000446088,0.000522392,99.66595871591194,98.59843240774727,95.95410283214406
692,9/30/2022,96.150002,-0.019975891,0.00044605,0.000492771,97.03497888655775,95.99587113025653,93.4114360356839
693,10/3/2022,99.300003,0.032236108,0.000446858,0.000538576,95.11065590773313,94.09124305108824,91.55706628725892
694,10/4/2022,102.410004,0.030838802,0.000447536,0.000582237,98.24018944312826,97.18280250619998,94.5662321261312
695,10/5/2022,102.220001,-0.00185704,0.0004469,0.000578727,101.31573795554245,100.22359898899582,97.52537461375807
696,10/6/2022,102.239998,0.000195608,0.000446258,0.000578176,101.12822138723482,100.03701497649166,97.3426944364473
697,10/7/2022,99.57,-0.026462057,0.000446666,0.000539381,101.14852864841008,100.05829783121628,97.37818197801342
698,10/10/2022,98.709999,-0.008674666,0.000446147,0.000526181,98.50776241838268,97.44356609389227,94.82870518901197
699,10/11/2022,98.050003,-0.006708665,0.000445584,0.00051583,97.65349386638117,96.59925710516158,94.00210740381516
700,10/12/2022,98.300003,0.002546474,0.000444953,0.000518731,96.99440331574587,95.95498209565932,93.37675893319026
701,10/13/2022,99.709999,0.014241905,0.000444586,0.000538308,97.24415496871349,96.19737411087512,93.61892032943403
702,10/14/2022,97.18,-0.025701034,0.000444932,0.00050093,98.64664343236869,97.5878508751273,94.96379388569443
703,10/17/2022,100.779999,0.036374984,0.000446128,0.00055196,96.14045855887188,95.10806615262294,92.55301725701833
704,10/18/2022,101.389999,0.006034544,0.000445537,0.000559748,99.70206534869943,98.6287736737354,95.97115359455758
705,10/19/2022,100.290001,-0.010908458,0.000445091,0.000543481,100.3106758651115,99.23028391410045,96.55899375180813
706,10/20/2022,100.529999,0.002390181,0.000444465,0.000546096,99.22451553334035,98.15773837194372,95.52307838440699
707,10/21/2022,101.480003,0.009405584,0.000443947,0.000558627,99.45821339837471,98.39097162286514,95.74072161600743
708,10/24/2022,102.970001,0.014575929,0.000443598,0.000578426,100.39673670737737,99.3166545632539,96.65877399292316
709,10/25/2022,104.93,0.018855768,0.000443442,0.000604205,101.8781381768366,100.7821069172534,98.07014841497492
710,10/26/2022,94.82,-0.101313104,0.000457427,0.000460659,103.81683954870348,102.70311447220085,99.9472776831236
711,10/27/2022,92.599998,-0.023691237,0.000457603,0.00042669,93.78420616251553,92.75907187335552,90.23172235235965
712,10/28/2022,96.580002,0.042082581,0.000459394,0.000485196,91.58324685600948,90.58423909275673,88.11480219712104
713,10/31/2022,94.660004,-0.020080134,0.000459342,0.000456353,95.5226762856627,94.47857009156098,91.92073373275893
714,11/1/2022,90.5,-0.044941716,0.000461581,0.00039277,93.62669450052503,92.60280287411285,90.07714887803775
715,11/2/2022,87.07,-0.038637458,0.000463063,0.000338182,89.49827133508185,88.52131194396479,86.10744125799421
716,11/3/2022,83.489998,-0.041985553,0.000464915,0.000279071,86.0962549336786,85.15715637914019,82.82505518906348
717,11/4/2022,86.699997,0.037727009,0.000466219,0.000331299,82.556864943285,81.65279121275432,79.40746747709223
718,11/7/2022,88.650002,0.022242206,0.000466238,0.000361816,85.73399125201274,84.79268725875956,82.46300232019117
719,11/8/2022,88.910004,0.002928612,0.000465598,0.000365386,87.65742909583172,86.6955895071866,84.3125984241763
720,11/9/2022,87.400002,-0.017129362,0.000465376,0.000341088,87.92610147763548,86.96133565105981,84.57683636787118
721,11/10/2022,94.169998,0.074606333,0.00047237,0.000444091,86.42633811337734,85.47834352020297,83.12840153016185
722,11/11/2022,96.730003,0.026821985,0.000472678,0.000480625,93.12196846386664,92.08787814743985,89.54129118562437
723,11/14/2022,96.029999,-0.007262991,0.000472107,0.000469915,95.65929904001536,94.6001495444896,91.99022216787077
724,11/15/2022,98.720001,0.027626938,0.000472472,0.000507425,94.96706381658088,93.91437879754987,91.31080617132487
725,11/16/2022,98.989998,0.002731244,0.000471827,0.000510492,97.62245790316338,96.54039928677197,93.87587132035625
726,11/17/2022,98.5,-0.004962267,0.000471219,0.000502954,97.89679615972888,96.81372201306189,94.14133809911415
727,11/18/2022,97.800003,-0.00713194,0.00047065,0.000492452,97.41228571579435,96.33687164304982,93.67138323316911
728,11/21/2022,95.830002,-0.020348798,0.0004706,0.000463824,96.72339513654782,95.6551188085366,93.01166685171393
729,11/22/2022,97.330002,0.015531478,0.000470265,0.000484493,94.76802106483552,93.71966320842043,91.12720532489865
730,11/23/2022,98.82,0.015192726,0.000469917,0.000504641,96.25316910076012,95.18627894997339,92.55477755039435
731,11/25/2022,97.599998,-0.01242254,0.000469502,0.000486957,97.72750613479361,96.65500409920081,93.98790485515337
732,11/28/2022,96.25,-0.0139285,0.000469145,0.000467263,96.52012344368482,95.46097933902881,92.82431514712826
733,11/29/2022,95.440002,-0.008451174,0.000468613,0.000455096,95.18099233858412,94.13139547128958,91.54455017727051
734,11/30/2022,101.449997,0.061068238,0.000472973,0.000537676,94.38004548520131,93.33980838625173,90.77141536481444
735,12/1/2022,101.279999,-0.001677088,0.000472336,0.000534662,100.32745421433465,99.21848891800991,96.48185244244065
736,12/2/2022,100.830002,-0.004452998,0.000471728,0.000527886,100.1627337491336,99.05577633404855,96.31994523167052
737,12/5/2022,99.870003,-0.00956658,0.000471226,0.000514189,99.71982566639915,98.6188475802823,95.8982824376643
738,12/6/2022,97.309998,-0.025967632,0.000471537,0.000478306,98.7672712259029,97.67420965698216,94.99409263556429
739,12/7/2022,95.150002,-0.022447124,0.000471609,0.000447283,96.23548172037975,95.16877249763209,92.53929739510536
740,12/8/2022,93.949997,-0.012691921,0.000471204,0.000429528,94.09455463296133,93.0551620429379,90.47910987665178
741,12/9/2022,93.07,-0.009410796,0.000470699,0.000416248,92.90377590275178,91.87856369978593,89.34308234695762
742,12/12/2022,93.559998,0.005251022,0.000470096,0.000422764,92.03801026864193,91.01728846795093,88.50244247844682
743,12/13/2022,95.849998,0.024181528,0.000470222,0.000454741,92.51687535523088,91.49655023687556,88.97970539963677
744,12/14/2022,95.309998,-0.005649733,0.00046964,0.000446536,94.78722518888772,93.7416715627603,91.16062007133323
745,12/15/2022,91.199997,-0.044079852,0.000471667,0.000386769,94.25472692699057,93.20927720086935,90.64669592297975
746,12/16/2022,90.860001,-0.003734993,0.000471058,0.000381244,90.18006485266054,89.1831115843626,86.7193949225632
747,12/19/2022,89.150002,-0.018999505,0.000470929,0.000355299,89.84058535984674,88.84914826103939,86.41029493684738
748,12/20/2022,89.629997,0.005369685,0.000470333,0.000362002,88.15308715220237,87.18155781302869,84.78326830846831
749,12/21/2022,90.25,0.006893545,0.000469762,0.000370723,88.63026394791305,87.65054985870297,85.22304036961123
750,12/22/2022,88.260002,-0.022296571,0.00046982,0.0003405,89.24126190254725,88.25306800849518,85.83327362158359
751,12/23/2022,89.809998,0.017409279,0.000469582,0.000363228,87.27094813290307,86.31058438430871,83.9179187833003
