,Date,C,PDR,VAR,AVG,VAR70,VAR85,VAR99
509,1/7/2022,65.779999,0.013314069,0.00104671,-0.000414477,63.7554809931106,62.70720141818457,60.14643892097117
510,1/10/2022,66.029999,0.003793344,0.001044693,-0.000406226,64.61446797293355,63.55073591497673,60.95757981358974
511,1/11/2022,67.110001,0.01622391,0.001043189,-0.000373682,64.85782155805555,63.7919807275974,61.19754090516036
512,1/12/2022,67.279999,0.002529922,0.001041167,-0.000368011,65.92009870617387,64.8346768547045,62.1967432198574
513,1/13/2022,67.779999,0.007404151,0.001039255,-0.000352861,66.09243692666809,65.01211762486004,62.36216599935179
514,1/14/2022,66.93,-0.012619854,0.001037526,-0.000376726,66.58745411023234,65.49719141924773,62.82909570341725
515,1/18/2022,65.300003,-0.024655215,0.001036653,-0.000423869,65.74741506049614,64.67245202047842,62.032429570604755
516,1/19/2022,64.239998,-0.016366044,0.001035136,-0.000454765,64.14459349459237,63.09619308867949,60.51981788748658
517,1/20/2022,64.459999,0.003418822,0.001033163,-0.000447272,63.10433524227598,62.072317154259856,59.54952248115146
518,1/21/2022,63.27,-0.018633578,0.001031806,-0.000482381,63.31750210397343,62.281778215520774,59.74518608151609
519,1/24/2022,62.700001,-0.00904982,0.001029959,-0.000498889,62.150649047271,61.14066144765315,58.65679092557775
520,1/25/2022,64.110001,0.02223891,0.00102897,-0.000455162,61.59160390654971,60.58634443585212,58.137152694228156
521,1/26/2022,64.75,0.009933327,0.001027202,-0.000435223,62.979107892478254,61.95473438677626,59.45248869015413
522,1/27/2022,64.150002,-0.009309578,0.001025385,-0.000452223,63.61142651490373,62.578214660331135,60.02746500893133
523,1/28/2022,64.690002,0.008382539,0.001023573,-0.000435331,63.02341266722864,61.99792382867058,59.4798610092836
524,1/31/2022,65.120003,0.006625107,0.001021715,-0.000421857,63.557446480724806,62.52247028258446,59.99684174296202
525,2/1/2022,66.559998,0.021871999,0.001020713,-0.000379392,63.97349630781251,62.93636683914141,60.394786870314874
526,2/2/2022,66.230003,-0.004970189,0.001018813,-0.00038812,65.39607757645503,64.33419737798602,61.73007726784241
527,2/3/2022,65.260002,-0.014754256,0.001017271,-0.00041538,65.06920668094352,64.01736794537179,61.44212260695596
528,2/4/2022,66.080002,0.012486838,0.001015659,-0.000390944,64.11927691986007,63.07993887374995,60.528902506146395
529,2/7/2022,66.360001,0.004228321,0.001013779,-0.000382212,64.92850073040049,63.88133241725816,61.3154528807945
530,2/8/2022,67.120003,0.011387626,0.001012127,-0.000360005,65.2026421283011,64.14953994978322,61.5609189665035
531,2/9/2022,67.839996,0.010669826,0.00101045,-0.000339233,65.95236629750626,64.8851398193465,62.27272575808111
532,2/10/2022,67.5,-0.005024335,0.001008591,-0.00034804,66.66383365915246,65.59212045176048,62.96183836647807
533,2/11/2022,67.150002,-0.005198645,0.001006743,-0.00035714,66.33069359686526,65.26098614919529,62.63129979098756
534,2/14/2022,66.459999,-0.010328705,0.001005044,-0.000375814,65.98351084552579,64.91993133579375,62.318268500023
535,2/15/2022,67.0,0.008092372,0.001003299,-0.000359985,65.30476698584518,64.250693366847,61.67735592161745
536,2/16/2022,66.949997,-0.000746592,0.001001427,-0.000360706,65.8400951983366,64.78125500696561,62.18816343364491
537,2/17/2022,64.709999,-0.034030294,0.00100167,-0.000423406,65.79228751198944,64.73488366130535,62.137563289344655
538,2/18/2022,64.139999,-0.008847555,0.00099994,-0.000439064,63.586066731600994,62.562093869139375,60.08013267205766
539,2/22/2022,63.889999,-0.00390534,0.000998107,-0.000445495,63.023398041991506,62.01847172758967,59.52887437092762
540,2/23/2022,63.220001,-0.010542116,0.000996447,-0.000464193,62.7853947876094,61.77883136243017,59.30696275437031
541,2/24/2022,60.669998,-0.041171414,0.000997662,-0.000539437,62.122343754176036,61.129035660422176,58.687788110505146
542,2/25/2022,61.98,0.021362443,0.000996705,-0.000499028,59.61092009319815,58.65809075303402,56.31907706805767
543,2/28/2022,59.23,-0.045383582,0.000998573,-0.000581688,60.90276341280018,59.92277140516187,57.534592771946336
544,3/1/2022,58.59,-0.010864137,0.000996931,-0.000600589,58.19138717321397,57.25803784295227,54.97387992487386
545,3/2/2022,59.560001,0.016420191,0.000995632,-0.000569359,57.560841578771175,56.639827993301004,54.38248152999701
546,3/3/2022,57.619999,-0.033114512,0.000995745,-0.000628965,58.52079716207092,57.58134540198173,55.28685191808326
547,3/4/2022,56.59,-0.018037421,0.000994478,-0.00066079,56.60994564448436,55.70711779529733,53.488594025745634
548,3/7/2022,55.549999,-0.018548793,0.000993246,-0.000693433,55.599405790607776,54.70611718311804,52.5377166671546
549,3/8/2022,54.869999,-0.012316765,0.000991682,-0.000714605,54.574261017304636,53.69928919385816,51.56190119019461
550,3/9/2022,55.950001,0.01949172,0.00099062,-0.000677866,53.90563457524576,53.04278146251509,50.919771604077454
551,3/10/2022,54.880001,-0.019309451,0.000989451,-0.00071168,54.97029638055375,54.0941043565238,51.935356649477775
552,3/11/2022,54.16,-0.013206373,0.000987941,-0.000734315,53.9197483071351,53.0598169522363,50.94699036873031
553,3/14/2022,54.23,0.001291632,0.000986162,-0.000730652,53.21107425807111,52.3583281289789,50.285216748358685
554,3/15/2022,55.110001,0.016096945,0.000984892,-0.000700277,53.28092010190489,52.43187286662445,50.34481396834092
555,3/16/2022,56.799999,0.030205102,0.000984836,-0.000644592,54.14655482436232,53.28435861831198,51.16793579692092
556,3/17/2022,57.290001,0.008589798,0.000983217,-0.000627983,55.81143927534007,54.921598301141024,52.7438335766547
557,3/18/2022,57.349998,0.001046703,0.000981457,-0.000624976,56.29366570815321,55.3955278641998,53.18123928593476
558,3/21/2022,56.98,-0.00647248,0.000979759,-0.000635456,56.35104660634162,55.452620308061945,53.24637612538616
559,3/22/2022,57.5,0.009084619,0.000978175,-0.000618068,55.99178959049981,55.10019142815066,52.919938733271664
560,3/23/2022,56.349998,-0.020202743,0.000977112,-0.00065304,56.50227089967627,55.6035547773825,53.410167006075675
561,3/24/2022,56.419998,0.001241465,0.000975377,-0.000649663,55.3684372048855,54.491883640616265,52.34244135850197
562,3/25/2022,56.740002,0.005655795,0.000973712,-0.000638443,55.44349888508273,54.56075028421116,52.41365175295186
563,3/28/2022,55.919998,-0.014557402,0.000972326,-0.000663166,55.75771252063607,54.87286327128263,52.70695307108513
564,3/29/2022,56.470001,0.009787479,0.000970795,-0.000644637,54.950223335817356,54.077653298693825,51.94419359175479
565,3/30/2022,54.970001,-0.026921941,0.000970297,-0.000691145,55.488252849731104,54.60950451800056,52.46009301934957
566,3/31/2022,53.400002,-0.028976817,0.000969994,-0.00074112,54.017368387154484,53.164627369945435,51.06211133566987
567,4/1/2022,52.330002,-0.020240925,0.000968953,-0.000775511,52.4709895928197,51.64129452963763,49.610325524405695
568,4/4/2022,52.799999,0.008941313,0.000967413,-0.000758404,51.420505095943014,50.60507031178879,48.616682885824076
569,4/5/2022,51.580002,-0.023377133,0.00096661,-0.000798156,51.88075570851285,51.05899744995344,49.0505111040132
570,4/6/2022,50.529999,-0.02056684,0.000965599,-0.000832838,50.6813155147751,49.882309324851825,47.91944190340611
571,4/7/2022,50.029999,-0.009944394,0.000964053,-0.000848795,49.64627965335575,48.863390072498454,46.94437585563086
572,4/8/2022,50.880001,0.016847133,0.000962914,-0.000817858,49.15702006113967,48.38177273352499,46.47943840295861
573,4/11/2022,50.549999,-0.006507013,0.00096129,-0.000827787,49.996631309418646,49.20848002187392,47.27971006152293
574,4/12/2022,50.34,-0.004162936,0.000959634,-0.000833597,49.66875838129725,48.885971347680744,46.96745883554541
575,4/13/2022,50.150002,-0.003781435,0.000957981,-0.000838724,49.46163939211298,48.684510318978354,46.77880803350921
576,4/14/2022,50.93,0.015433587,0.000956776,-0.000810473,49.277345860491515,48.50160264305269,46.60690526112952
577,4/18/2022,52.310001,0.026735436,0.000956431,-0.000762733,50.04640462047493,49.259277973436184,47.33008440347965
578,4/19/2022,52.919998,0.011593725,0.00095504,-0.000741355,51.40497253633707,50.59692300625084,48.62354526975437
579,4/20/2022,53.099998,0.003395589,0.00095342,-0.00073421,52.00367976078873,51.186855485586776,49.18528700917116
580,4/21/2022,52.630001,-0.008890572,0.000951891,-0.000748273,52.18403460167891,51.3661050904285,49.35349238581516
581,4/22/2022,51.23,-0.02696102,0.000951433,-0.00079339,51.720012126855,50.908112308902766,48.927045048173106
582,4/25/2022,51.130001,-0.001953869,0.0009498,-0.000795384,50.34351722876807,49.552269533034945,47.62056802499643
583,4/26/2022,50.23,-0.017758971,0.000948664,-0.000824481,50.24297432433314,49.45737302707034,47.52681923538639
584,4/27/2022,49.599998,-0.012621664,0.000947277,-0.000844681,49.35967571795547,48.58500364248517,46.692057199480466
585,4/28/2022,50.02,0.008432132,0.000945805,-0.000828824,48.744034709094414,47.98366471035492,46.11892464987229
586,4/29/2022,48.209999,-0.036856478,0.000946402,-0.000890304,49.15757449661084,48.391317905015384,46.50563237618234
587,5/2/2022,48.709999,0.01031788,0.000945004,-0.00087121,47.37274909083964,46.62984398857639,44.81296989929332
588,5/3/2022,50.099998,0.028136641,0.000944825,-0.000821877,47.86393362309344,47.119265374243795,45.28815062578855
589,5/4/2022,52.23,0.041636074,0.000946276,-0.000749792,49.23230847429761,48.46467563926894,46.57440656230139
590,5/5/2022,51.310001,-0.017771358,0.000945163,-0.000778642,51.33466196741874,50.533373096151855,48.55868440427191
591,5/6/2022,51.619999,0.00602349,0.000943642,-0.000767133,50.42568160119077,49.6367335324222,47.70487222377467
592,5/9/2022,49.889999,-0.034088613,0.00094392,-0.000823419,50.731174235129004,49.939700924437304,47.99764792228675
593,5/10/2022,48.75,-0.023115364,0.000943165,-0.000861011,49.030469429120295,48.266290375807536,46.388580166566605
594,5/11/2022,47.66,-0.022612726,0.000942372,-0.00089763,47.90536309988878,47.155625817121965,45.32754653375353
595,5/12/2022,46.560001,-0.023350647,0.000941634,-0.000935366,46.833060075688465,46.10459617703019,44.31344935651723
596,5/13/2022,47.639999,0.022930899,0.000941008,-0.000895322,45.75408791573944,45.04454853035153,43.29813482600853
597,5/16/2022,47.459999,-0.003785494,0.000939446,-0.000900163,46.82030951902915,46.086943266108776,44.30303422469363
598,5/17/2022,51.049999,0.072918295,0.000946972,-0.000776721,46.63854964567669,45.913194728318686,44.12941880081907
599,5/18/2022,49.32,-0.034475847,0.000947284,-0.00083298,50.168720151728785,49.38191565777179,47.458669972834926
600,5/19/2022,49.779999,0.009283599,0.000945875,-0.000816119,48.468221554123176,47.710361781867356,45.85625815397946
601,5/20/2022,49.75,-0.000602813,0.000944302,-0.000815764,48.92346667985363,48.15540661429703,46.28470918177929
602,5/23/2022,52.77,0.058932384,0.000948653,-0.000716515,48.89210286392369,48.129353707232326,46.26684712582859
603,5/24/2022,52.68,-0.001706971,0.000947082,-0.000718157,51.8595064464284,51.04859253960216,49.05242576232505
604,5/25/2022,52.700001,0.000379598,0.000945516,-0.00071634,51.777625166450264,50.967164794541254,48.98763357133809
605,5/26/2022,54.09,0.026033851,0.000945134,-0.000672125,51.793484019123376,50.98568521451484,48.997289095478735
606,5/27/2022,53.619999,-0.008727212,0.000943681,-0.000685417,53.16312949798761,52.33339357006239,50.29962952427342
607,5/31/2022,53.41,-0.00392412,0.000942143,-0.000690752,52.70203790745583,51.876287528648234,49.859251833232626
608,6/1/2022,52.389999,-0.01928228,0.000941161,-0.000721331,52.49489197785612,51.67827894108392,49.680575313234044
609,6/2/2022,52.43,0.000763232,0.00093962,-0.000718893,51.49360169710697,50.690665286455754,48.72717351536425
610,6/3/2022,51.330002,-0.021203531,0.000938766,-0.000752474,51.53324814340428,50.72904300067015,48.7630535366622
611,6/6/2022,51.400002,0.001362796,0.000937237,-0.000749012,50.451146989220824,49.665149406279674,47.73259757398543
612,6/7/2022,52.099998,0.013526699,0.000936038,-0.000725686,50.5195681102849,49.73483068478883,47.80985792064915
613,6/8/2022,51.41,-0.013332204,0.00093477,-0.000746251,51.21068291827049,50.414976817347124,48.46085603926412
614,6/9/2022,49.970001,-0.028409861,0.000934492,-0.000791306,50.53006879528891,49.744621779994525,47.81185553531248
615,6/10/2022,47.709999,-0.046281847,0.000936332,-0.000865274,49.117707312512,48.354307954922845,46.4800685247545
616,6/13/2022,45.689999,-0.043261565,0.000937725,-0.000934099,46.88825547355721,46.156720049809415,44.3714724174217
617,6/14/2022,45.959999,0.005891998,0.00093628,-0.000923036,44.89744151073566,44.19863855499901,42.48585260481806
618,6/15/2022,47.580002,0.034641116,0.000936809,-0.000865489,45.16762878371942,44.46424516141358,42.74338304455923
619,6/16/2022,46.889999,-0.014608135,0.0009356,-0.00088769,46.75962761458102,46.03227333966486,44.25088503767371
620,6/17/2022,46.52,-0.007922084,0.00093417,-0.000899036,46.08240005261561,45.366955622053986,43.612966810702744
621,6/21/2022,47.959999,0.030484982,0.00093425,-0.000848498,45.71998536618719,45.012275587906984,43.27386082828294
622,6/22/2022,47.200001,-0.015973396,0.000933115,-0.000872815,47.13352440139044,46.402911492794736,44.60441888517788
623,6/23/2022,46.349998,-0.018172665,0.000932097,-0.000900583,46.3863390681009,45.66371250029546,43.899967982200316
624,6/24/2022,47.860001,0.032058855,0.000932341,-0.000847764,45.55236664448675,44.846782313718094,43.12575130118923
625,6/27/2022,47.830002,-0.000627004,0.000930849,-0.000847411,47.035643658002364,46.30620527466968,44.525397914457194
626,6/28/2022,47.209999,-0.013047386,0.0009296,-0.000866899,47.01066652894349,46.28013334007754,44.49753666292354
627,6/29/2022,47.099998,-0.002332755,0.000928121,-0.000869237,46.399759677182466,45.683946310029306,43.92165949996105
628,6/30/2022,45.990002,-0.023848934,0.000927482,-0.000905829,46.29185443288879,45.5766592156551,43.81539390713336
629,7/1/2022,46.869999,0.018953766,0.000926634,-0.000874256,45.19798820054448,44.49973966450258,42.79156507686845
630,7/5/2022,46.610001,-0.005562659,0.000925198,-0.000881698,46.0677857126322,45.35540430638035,43.59802812599054
631,7/6/2022,46.150002,-0.009918128,0.000923861,-0.000896019,45.81143218952134,45.10582117550948,43.36608058038214
632,7/7/2022,46.93,0.016760126,0.000922891,-0.000868082,45.358681509435975,44.658140863119435,42.938025104438566
633,7/8/2022,46.82,-0.002346668,0.000921437,-0.000870417,46.12595873879551,45.413848456734584,43.67307860098322
634,7/11/2022,46.189999,-0.013547159,0.000920237,-0.000890412,46.02141868661654,45.310727051594036,43.57490568141525
635,7/12/2022,46.130001,-0.001299784,0.000918788,-0.000891057,45.401098707892366,44.701618790342884,42.98438802623604
636,7/13/2022,45.5,-0.013751193,0.000917603,-0.000911277,45.339341461609195,44.642216440353884,42.92938735103454
637,7/14/2022,44.139999,-0.030345948,0.00091752,-0.000957486,44.7215128051434,44.036301335793944,42.34816545370724
638,7/15/2022,49.98,0.124256547,0.000940618,-0.000761225,43.38257944525711,42.715598829795745,41.07570884368058
639,7/18/2022,50.07,0.001799101,0.000939156,-0.000757219,49.12119518404482,48.35826315871765,46.47036168133295
640,7/19/2022,52.130001,0.040318592,0.000940321,-0.000693038,49.21188381498494,48.44800602632638,46.5622431036702
641,7/20/2022,52.450001,0.006119736,0.000938926,-0.000682409,51.23893285702171,50.43898400096972,48.48107481253918
642,7/21/2022,52.59,0.002665634,0.000937481,-0.000677194,51.550522516841454,50.74859113832711,48.791449725503355
643,7/22/2022,51.91,-0.013014538,0.00093626,-0.000696381,51.69350902817095,50.890005898907795,48.92262886413959
644,7/25/2022,52.16,0.004804468,0.000934853,-0.00068784,51.025547375662796,50.22898688982486,48.285804328324204
645,7/26/2022,51.400002,-0.014677706,0.000933706,-0.000709529,51.27081793766133,50.473740687704684,48.520216484425625
646,7/27/2022,52.349998,0.018313688,0.00093282,-0.000680082,50.51884111007433,49.73415848402018,47.81118111583795
647,7/28/2022,52.23,-0.002294857,0.000931382,-0.000682577,51.458209012873745,50.660826760512926,48.70678877374259
648,7/29/2022,51.900002,-0.006338214,0.000929994,-0.000691305,51.34321031822567,50.550843080773916,48.596132078461906
649,8/1/2022,51.919998,0.000385205,0.000928563,-0.000689647,51.01647745121787,50.22784693665365,48.28844190698588
650,8/2/2022,50.75,-0.022792416,0.000927885,-0.000723651,51.035904231800245,50.24662622625803,48.30209096143189
651,8/3/2022,51.610001,0.016803854,0.000926931,-0.000696727,49.88368070964246,49.116204984539394,47.22671401544435
652,8/4/2022,51.259998,-0.00680479,0.000925566,-0.000706095,50.735845057313185,49.95071992234644,48.02028407324971
653,8/5/2022,51.66,0.007773106,0.000924259,-0.00069311,50.38486400090613,49.60719233326133,47.70706471563387
654,8/8/2022,51.470001,-0.003684655,0.000922859,-0.000697684,50.784475681544365,50.002782649727315,48.07458818512081
655,8/9/2022,52.09,0.011973859,0.000921695,-0.000678338,50.60131262513469,49.81844993007999,47.900037793868144
656,8/10/2022,53.189999,0.020897398,0.000920999,-0.000645449,51.20957636367535,50.42289050045589,48.490996627029155
657,8/11/2022,54.0,0.015113657,0.000919974,-0.000621462,52.28990443524749,51.483885889425224,49.49844282282569
658,8/12/2022,54.380001,0.007012411,0.000918665,-0.000609861,53.09806658960127,52.27786477805749,50.26396236630491
659,8/15/2022,54.07,-0.005716954,0.00091731,-0.00061761,53.46262560488351,52.63983898314608,50.629000869543795
660,8/16/2022,54.18,0.002032333,0.000915931,-0.000613595,53.160741771128755,52.342665611896464,50.34322199865345
661,8/17/2022,53.759998,-0.007782178,0.000914623,-0.00062444,53.27011407929047,52.448053800977696,50.43970083653692
662,8/18/2022,53.549999,-0.003913881,0.000913258,-0.000629409,52.85568236698576,52.0430015475682,50.049773996329314
663,8/19/2022,52.610001,-0.017709543,0.000912319,-0.000655171,52.6542244455593,51.84378353110425,49.86020218254611
664,8/22/2022,51.25,-0.026190617,0.000911926,-0.000693628,51.722053588019655,50.92687144214955,48.98022026768866
665,8/23/2022,50.950001,-0.005870839,0.000910595,-0.000701413,50.38485189094304,49.61537683853926,47.72020209938676
666,8/24/2022,51.009998,0.001176873,0.000909233,-0.000698593,50.09037451099554,49.322391963489,47.43354044508101
667,8/25/2022,52.060001,0.020375266,0.000908535,-0.000666998,50.156390985277014,49.38500669569105,47.4920342389065
668,8/26/2022,49.779999,-0.044783642,0.000910084,-0.000733041,51.18719296054698,50.405257332640474,48.480657642211156
669,8/29/2022,49.369999,-0.008270345,0.000908808,-0.000744308,48.94179068028461,48.19226095154615,46.356659895754916
670,8/30/2022,49.080002,-0.005891271,0.000907491,-0.00075199,48.532309180659084,47.790118216894484,45.9701061453192
671,8/31/2022,48.810001,-0.00551643,0.000906173,-0.00075909,48.25283742793759,47.515124728679815,45.705349223361374
672,9/1/2022,48.75,-0.001230033,0.000904824,-0.000759791,47.98562033628127,47.25207483909918,45.45606546286781
673,9/2/2022,48.84,0.001844452,0.00090349,-0.000755921,47.92652232244406,47.19521364456717,45.393819815732904
674,9/6/2022,48.220001,-0.012775756,0.000902364,-0.000773755,48.01589381938405,47.28141550432422,45.49406303784059
675,9/7/2022,48.630001,0.008466751,0.000901153,-0.000760065,47.40733924844399,46.683750617254816,44.89647371102686
676,9/8/2022,49.900002,0.025780398,0.00090086,-0.000720804,47.81007709321489,47.080842530077405,45.294771010591944
677,9/9/2022,50.669998,0.015312937,0.000899909,-0.000697121,49.065564347352804,48.31802059478907,46.478216467728096
678,9/12/2022,50.869999,0.003939359,0.000898613,-0.000690282,49.81993958255935,49.06275599718851,47.18565838943908
679,9/13/2022,49.0,-0.037453041,0.000899277,-0.000744425,50.02022381490663,49.26031556319811,47.397330927350716
680,9/14/2022,48.43,-0.011700842,0.000898131,-0.000760537,48.177476190562224,47.44174036335602,45.640926201456416
681,9/15/2022,48.439999,0.000206442,0.000896814,-0.000759117,47.61813738919314,46.89213549624895,45.116569419459715
682,9/16/2022,48.110001,-0.006835822,0.000895553,-0.000768027,47.627779399934624,46.902256408893074,45.123641244788416
683,9/19/2022,48.240002,0.002698517,0.000894259,-0.000762952,47.304542159069676,46.584980330048765,44.81828347324866
684,9/20/2022,47.25,-0.02073594,0.000893534,-0.000792152,47.434081702074586,46.70989706635636,44.94577547719562
685,9/21/2022,46.330002,-0.019662911,0.000892749,-0.000819701,46.456687200109364,45.75307470453027,44.02507866675679
686,9/22/2022,45.580002,-0.016320675,0.000891797,-0.000842297,45.55037503228415,44.85457049360952,43.16916301611838
687,9/23/2022,44.259998,-0.029387778,0.000891683,-0.000883848,44.81600048409472,44.13251853611607,42.470225784410886
688,9/26/2022,42.990002,-0.029113712,0.000891544,-0.00092488,43.51076276186429,42.849514267735145,41.23263599463773
689,9/27/2022,42.59,-0.009348093,0.000890353,-0.000937105,42.26354738140278,41.620619059434524,40.0451575895481
690,9/28/2022,43.400002,0.018840003,0.000889629,-0.000908442,41.86974090154557,41.23487380228692,39.672918800643124
691,9/29/2022,42.389999,-0.023547025,0.000889082,-0.000941204,42.66990392010911,42.021488260524954,40.438829219617546
692,9/30/2022,41.669998,-0.017131064,0.000888175,-0.0009646,41.675756042913356,41.04369413845069,39.493121222955686
693,10/3/2022,42.560001,0.021133471,0.000887597,-0.000932713,40.96702163873075,40.34539713522574,38.825749742204586
694,10/4/2022,44.41,0.042549801,0.000889039,-0.000870058,41.84234758185705,41.20826218233982,39.650946713131745
695,10/5/2022,43.84,-0.012918027,0.000887968,-0.000887393,43.66449673760305,43.004703310695234,41.381318633324405
696,10/6/2022,43.060001,-0.017952127,0.00088711,-0.000911911,43.09991329454104,42.44734830190073,40.85003602264529
697,10/7/2022,42.189999,-0.020411313,0.000886382,-0.000939887,42.33389505546355,41.691920434527525,40.1201059127106
698,10/10/2022,41.599998,-0.014083083,0.000885359,-0.000958717,41.47843743648632,40.85222750482809,39.31311967474133
699,10/11/2022,40.450001,-0.028033451,0.00088514,-0.000997451,40.89634218245181,40.28043349387422,38.76231472664783
700,10/12/2022,40.84,0.009595325,0.000884035,-0.000982318,39.766585059373185,39.16650058150842,37.6966678509442
701,10/13/2022,42.950001,0.050374678,0.000886532,-0.000909056,40.14989580492217,39.544751864494444,38.057180833209415
702,10/14/2022,43.23,0.006498027,0.000885347,-0.000898504,42.22687597763927,41.588428675273,40.024436044001604
703,10/17/2022,43.59,0.008293068,0.000884207,-0.000885429,42.504865329609686,41.86051017303678,40.284569004599255
704,10/18/2022,44.150002,0.012765206,0.000883216,-0.000866039,42.856969550989504,42.21175109632395,40.621405240839046
705,10/19/2022,43.34,-0.018516976,0.000882404,-0.000891076,43.413011861301015,42.7567963513074,41.153256406251515
706,10/20/2022,42.919998,-0.009738125,0.000881265,-0.000903607,42.613513246455035,41.969530526236866,40.39023799679057
707,10/21/2022,44.259998,0.030743418,0.000881433,-0.000858845,42.19944629946477,41.56362975821504,40.00605131956474
708,10/24/2022,44.41,0.00338338,0.000880214,-0.000852853,43.52016329135644,42.864721855971275,41.25811066420979
709,10/25/2022,45.32,0.020283767,0.000879601,-0.000823041,43.66671293053459,43.008138955816946,41.39745245256737
710,10/26/2022,45.41,0.001983909,0.000878373,-0.000819088,44.5643156433927,43.89162376361571,42.244075769211
711,10/27/2022,45.439999,0.000660407,0.000877141,-0.000817007,44.654936729823135,43.98233694239406,42.33345791945325
712,10/28/2022,46.130001,0.015070767,0.000876263,-0.000794693,44.68259331508941,44.009307512296765,42.3610930309639
713,10/31/2022,45.860001,-0.00587022,0.00087507,-0.000801811,45.36175279064042,44.680240632983555,43.00317331579
714,11/1/2022,46.220001,0.007819327,0.000873949,-0.000789737,45.09773610275513,44.4180480269615,42.75507960388981
715,11/2/2022,45.549999,-0.014602025,0.000872993,-0.000809055,45.452159900094934,44.77081025475723,43.092141841380695
716,11/3/2022,44.580002,-0.021525229,0.000872372,-0.000837988,44.79306427946516,44.120503269031595,42.464673696701965
717,11/4/2022,45.130001,0.012261863,0.000871394,-0.000819717,43.838330970473635,43.176410703629,41.565949482401706
718,11/7/2022,45.73,0.013207302,0.000870454,-0.000800181,44.38117356833306,43.71544555423953,42.08747709782862
719,11/8/2022,46.119999,0.008492136,0.000869364,-0.000787257,44.97163515446309,44.298030391334116,42.64233737834809
720,11/9/2022,45.360001,-0.016615992,0.000868504,-0.000809242,45.35401049513508,44.66906268773958,43.00287707684148
721,11/10/2022,48.419998,0.065282229,0.000873349,-0.000717575,44.608728774798195,43.94084405890835,42.29742245455187
722,11/11/2022,50.189999,0.035902874,0.000873994,-0.000666854,47.62143944605821,46.90224166850247,45.15947238192428
723,11/14/2022,49.02,-0.023587406,0.000873511,-0.000698556,49.36435328045013,48.620293511302066,46.801888406232635
724,11/15/2022,49.029999,0.000203957,0.000872306,-0.00069731,48.211843027703544,47.4902199172003,45.70497607111457
725,11/16/2022,48.369999,-0.013552569,0.00087133,-0.000715041,48.22156395958077,47.497442256998035,45.73227635360763
726,11/17/2022,48.25,-0.002483938,0.000870134,-0.000717478,47.57369702810936,46.85856388675101,45.1045695025945
727,11/18/2022,48.66,0.00846151,0.000869053,-0.000704852,47.45108545590204,46.73955849329849,45.00053474612422
728,11/21/2022,48.880001,0.004510998,0.000867897,-0.000697687,47.85950206980673,47.142711620285965,45.38235584576761
729,11/22/2022,49.330002,0.00916412,0.000866839,-0.000684159,48.07568014716331,47.35624377546901,45.591129102128654
730,11/23/2022,48.240002,-0.022343862,0.000866294,-0.00071383,48.51960293548927,47.795650474355966,46.01771106273993
731,11/25/2022,48.290001,0.001035927,0.000865113,-0.000711437,47.44465394636939,46.73308352474629,44.98494879714434
732,11/28/2022,47.23,-0.022195237,0.000864561,-0.000740786,47.49584635352504,46.785763686614345,45.042911513923535
733,11/29/2022,47.57,0.007173027,0.000863467,-0.00072999,46.45600384768427,45.75881977105941,44.06134820280915
734,11/30/2022,48.41,0.017504094,0.000862743,-0.000705148,46.78966114652156,46.09042812060565,44.36824243204545
735,12/1/2022,47.779999,-0.013099283,0.000861777,-0.00072201,47.615478598242525,46.907668845368235,45.16497478351095
736,12/2/2022,47.240002,-0.011366087,0.00086076,-0.000736472,46.995337173905256,46.293930836664124,44.56989653288942
737,12/5/2022,45.639999,-0.034456531,0.000861133,-0.000782225,46.46481553662496,45.77148146186681,44.069619626065155
738,12/6/2022,44.98,-0.014566557,0.000860223,-0.000800903,44.88897103836007,44.21694397105308,42.57260605888646
739,12/7/2022,44.669998,-0.006915856,0.00085911,-0.000809178,44.23781817723814,43.579112108056016,41.96270180903246
740,12/8/2022,44.689999,0.00044765,0.000857951,-0.00080748,43.936091884017145,43.279390963228394,41.671734442603196
741,12/9/2022,44.860001,0.003796811,0.000856822,-0.000801266,43.95693419655478,43.30179974390453,41.69164678354534
742,12/12/2022,45.77,0.020082303,0.000856254,-0.000773121,44.12197292747514,43.465972807959005,41.85347943609475
743,12/13/2022,46.59,0.017757071,0.000855563,-0.000748181,45.016870496114855,44.349362893855115,42.7089506412555
744,12/14/2022,45.98,-0.013179406,0.000854621,-0.00076489,45.823192836424845,45.14316390218363,43.48316120698867
745,12/15/2022,44.619999,-0.030024353,0.000854621,-0.000804164,45.22782518138578,44.55643740344534,42.90320714632504
746,12/16/2022,44.349998,-0.006069503,0.000853512,-0.000811223,43.88684561946962,43.23508045037768,41.636791927922836
747,12/19/2022,43.93,-0.009515206,0.000852471,-0.000822874,43.621733512726294,42.97607282118735,41.38473404352856
748,12/20/2022,43.810001,-0.002735333,0.000851336,-0.000825431,43.20730358848226,42.5656652620383,40.99542961780065
749,12/21/2022,44.810001,0.022569226,0.00085093,-0.000794197,43.09066766178171,42.45490807572796,40.881831232806945
750,12/22/2022,43.990002,-0.01846897,0.000850211,-0.000817763,44.076824570183426,43.421645393007005,41.81827566472408
751,12/23/2022,44.259998,0.006118909,0.000849143,-0.000808526,43.26755035113853,42.62929726831442,41.05649368131855
752,12/27/2022,44.389999,0.002932907,0.000848032,-0.000803551,43.5365568152527,42.890510720966724,41.301569238906154
