,Date,MCD,PDR,VAR,AVG,VAR70,VAR85,VAR99
317,4/7/2021,232.610001,0.003013853,0.000535925,0.000464049,229.1461947462819,226.4490413660077,219.79693422281764
318,4/8/2021,230.25,-0.010197561,0.000534596,0.000430522,229.8528073884159,227.13003109599228,220.4506520314863
319,4/9/2021,231.479996,0.005327784,0.000532995,0.000445874,227.4999729004697,224.82632649357257,218.18910579036316
320,4/12/2021,230.960007,-0.002248894,0.000531352,0.000437453,228.73206082735794,226.0494822937052,219.41612144285392
321,4/13/2021,231.320007,0.001557498,0.000529701,0.000440942,228.21945504920313,225.54163723691082,218.93689530113753
322,4/14/2021,230.309998,-0.004375845,0.000528127,0.000425983,228.57951535256,225.8995289901148,219.3128248532182
323,4/15/2021,231.279999,0.004202875,0.000526536,0.000437677,227.61030544596218,224.93570209873934,218.37506538024138
324,4/16/2021,233.080002,0.007752657,0.000525076,0.000460254,228.54819807814937,225.87991987490733,219.31063388091627
325,4/19/2021,231.809998,-0.005463689,0.000523568,0.000442026,230.34984032047637,227.66565195203822,221.06321853845486
326,4/20/2021,233.009995,0.005163288,0.00052203,0.000456509,229.08615529278953,226.414550776312,219.8130767874161
327,4/21/2021,232.259995,-0.003223937,0.000520475,0.000445253,230.28766977239653,227.60590832906874,220.9720044164564
328,4/22/2021,232.960007,0.003009383,0.000518908,0.000453071,229.52853440481337,226.86442857117245,220.27718281615944
329,4/23/2021,234.580002,0.006929895,0.000517458,0.000472757,230.23784612718256,227.57107881657066,220.98141516481954
330,4/26/2021,232.309998,-0.009724012,0.000516204,0.000441858,231.84425323944967,229.16610886444622,222.56577746594436
331,4/27/2021,234.979996,0.011427709,0.000515008,0.000475048,229.60162824307693,226.94032232275813,220.39737325349583
332,4/28/2021,232.410004,-0.010997317,0.000513852,0.000440493,232.2467990580289,229.5552850426263,222.94668452250505
333,4/29/2021,235.210007,0.011975691,0.000512707,0.000475133,229.70863594271185,227.0521753255943,220.51855009997965
334,4/30/2021,236.080002,0.003691977,0.000511203,0.000484764,232.49162708305624,229.81533813720353,223.23959656714925
335,5/3/2021,235.559998,-0.00220509,0.000509699,0.000476735,233.35538097336692,230.66190587927917,224.0697283128332
336,5/4/2021,233.860001,-0.007243,0.000508359,0.000453759,232.84825192441573,230.17123086923908,223.5281911435442
337,5/5/2021,235.039993,0.005033033,0.000506912,0.000467348,231.15299542644362,228.50451474131725,221.92551579750474
338,5/6/2021,234.860001,-0.000766086,0.000505417,0.000463698,232.3261162725987,229.66939728561854,223.09543085129275
339,5/7/2021,234.839996,-8.52e-05,0.000503927,0.000462079,232.1598124651207,229.50629551469254,222.93100407283814
340,5/10/2021,237.110001,0.009619759,0.000502691,0.000489014,232.1443483346338,229.49218457636402,222.93391265236318
341,5/11/2021,233.860001,-0.013801523,0.000501814,0.000447106,234.39090871252876,231.7141898621078,225.1228804838381
342,5/12/2021,227.940002,-0.025640205,0.00050233,0.000370827,231.1730666156137,228.52826410797775,222.01139410358186
343,5/13/2021,229.770004,0.007996381,0.000501035,0.000393059,225.3059581257807,222.73004184285853,216.4005429677767
344,5/14/2021,231.720001,0.008450925,0.000499767,0.000416483,227.12693391032218,224.54017861694652,218.1619056373968
345,5/17/2021,231.679993,-0.000172672,0.000498319,0.000414775,229.05486705145506,226.44550168305008,220.0300934125586
346,5/18/2021,231.929993,0.001078493,0.00049688,0.000416694,229.02046618999694,226.42012922213488,219.99394779681933
347,5/19/2021,230.149994,-0.007704328,0.000495638,0.00039329,229.281859136802,226.68361811985312,220.26598735729743
348,5/20/2021,232.179993,0.008781659,0.000494415,0.000417395,227.51319416393417,224.94269343393685,218.56954911104683
349,5/21/2021,231.240005,-0.004056749,0.000493056,0.000404575,229.5221543779372,226.92690233929594,220.52588616054865
350,5/24/2021,231.910004,0.002893229,0.000491665,0.000411685,228.59242336578822,225.99668278295906,219.61089393026404
351,5/25/2021,232.139999,0.000991251,0.000490265,0.000413336,229.25646883727347,226.67977621378046,220.2910370598626
352,5/26/2021,232.350006,0.000904248,0.000488873,0.000414731,229.49686964305573,226.9134218725156,220.50772937718045
353,5/27/2021,234.860001,0.010744715,0.000487789,0.000443994,229.713054918444,227.12348729273808,220.73940735549257
354,5/28/2021,233.889999,-0.004138681,0.00048647,0.000431049,232.19467303831257,229.5882993856919,223.11691413133025
355,6/1/2021,233.240005,-0.002782927,0.000485129,0.000421996,231.23289606469044,228.6369256576169,222.22489962194777
356,6/2/2021,233.779999,0.00231251,0.000483776,0.000427306,230.61035359072815,228.02172139752653,221.62943232100432
357,6/3/2021,232.449997,-0.005705363,0.000482526,0.000410128,231.13753783215478,228.5491290503218,222.16110640491436
358,6/4/2021,233.380005,0.003992913,0.000481214,0.000420135,229.8169921659974,227.2445764275208,220.91574393085446
359,6/7/2021,231.690002,-0.007267768,0.000480038,0.000398721,230.75276642979247,228.17652241395265,221.78197784082573
360,6/8/2021,232.639999,0.00409191,0.000478742,0.00040898,229.07852092709095,226.52462729192274,220.19800863010886
361,6/9/2021,231.470001,-0.00504191,0.000477498,0.00039388,230.02255434097424,227.45652724245292,221.13615793073856
362,6/10/2021,234.589996,0.013389013,0.000476644,0.000429778,228.87281001227922,226.32650471287056,220.0205467176378
363,6/11/2021,236.929993,0.009925417,0.000475579,0.000455937,231.96986522609163,229.38201558688274,223.02554457693216
364,6/14/2021,236.979996,0.000211023,0.000474273,0.000455264,234.2785326869308,231.67761845917906,225.21539272720952
365,6/15/2021,236.350006,-0.00266195,0.000473,0.000446724,234.34760794990126,231.75113850674936,225.3045847290816
366,6/16/2021,235.580002,-0.003263216,0.000471745,0.000436587,233.71733959808864,231.13661807485494,224.73320341632723
367,6/17/2021,233.880005,-0.007242382,0.00047062,0.000415664,232.96031708828687,230.38249758746602,224.00335231715886
368,6/18/2021,229.619995,-0.018382438,0.000470299,0.000364582,231.2853866556782,228.73437089985106,222.41725184262106
369,6/21/2021,232.899994,0.014183404,0.00046954,0.000402031,227.04968945808145,224.54121655420587,218.34521593979142
370,6/22/2021,233.880005,0.004199034,0.00046831,0.000412294,230.31411064922992,227.76846725589178,221.51335125174853
371,6/23/2021,233.240005,-0.002740197,0.000467074,0.000403796,231.27897512097823,228.73232732705304,222.42910760167615
372,6/24/2021,233.330002,0.000385781,0.000465819,0.000403748,230.64916501635264,228.11389190715323,221.85106732496666
373,6/25/2021,232.419998,-0.003907698,0.00046462,0.000392189,230.7386326564574,228.214193859493,221.92996951630917
374,6/28/2021,231.089996,-0.005738843,0.000463478,0.000375796,229.83521247817987,227.31836618723415,221.07172486881876
375,6/29/2021,230.369995,-0.003120537,0.000462274,0.000366472,228.5316300187704,226.038201273839,219.8329582032816
376,6/30/2021,230.990005,0.002687751,0.000461059,0.000372646,227.8169666569651,225.31120113160424,219.14123554163672
377,7/1/2021,232.270004,0.005526064,0.000459906,0.000386316,228.43551100665877,225.94912827305654,219.75889397307506
378,7/2/2021,233.630005,0.005838183,0.000458768,0.000400738,229.70410301289962,227.19936138279374,220.9855250359975
379,7/6/2021,232.75,-0.003773773,0.000457603,0.000389724,231.06556705733885,228.5427905905979,222.28957264607283
380,7/7/2021,234.630005,0.00804491,0.000456553,0.000409869,230.18915223725762,227.68022603918124,221.47420030654314
381,7/8/2021,232.839996,-0.007658321,0.000455525,0.000388693,232.063225743569,229.53957801806854,223.30401986161436
382,7/9/2021,235.679993,0.012123418,0.000454692,0.000419412,230.28136266988164,227.78497317184159,221.59426682106945
383,7/12/2021,235.610001,-0.000297023,0.000453506,0.000417541,233.10269841879494,230.5719262189283,224.30444004364915
384,7/13/2021,236.169998,0.002373976,0.000452335,0.000422636,233.03930287867584,230.51545972848493,224.2569044473651
385,7/14/2021,237.130005,0.004056659,0.000451195,0.000432075,233.5912898268643,231.0502590833223,224.79872595534482
386,7/15/2021,236.880005,-0.00105483,0.000450031,0.000428223,234.55588008250214,232.0134172330581,225.75260501938806
387,7/16/2021,234.75,-0.009032587,0.000449099,0.000403777,234.3053408801541,231.7754389035692,225.53149091682775
388,7/19/2021,229.259995,-0.023664409,0.000449431,0.000341745,232.19993925086007,229.7025996426092,223.5097712979861
389,7/20/2021,234.270004,0.021617605,0.000449436,0.000396439,226.74790599023308,224.30256306299236,218.2456242458707
390,7/21/2021,235.929993,0.007060808,0.000448397,0.000413527,231.7178951135107,229.22232498268963,223.0459755658552
391,7/22/2021,238.669998,0.011546715,0.000447567,0.000442001,233.362684676471,230.84383412752527,224.6269918353151
392,7/23/2021,242.960007,0.017815013,0.000447193,0.00048632,236.09055995305272,233.55255708833982,227.2781423207262
393,7/26/2021,243.979996,0.004189389,0.00044609,0.000495742,240.35232502211758,237.75600544307605,231.34825095925365
394,7/27/2021,246.350006,0.009667075,0.000445171,0.00051902,241.35944224674043,238.76560754064187,232.38887818995437
395,7/28/2021,241.779999,-0.018725096,0.000444979,0.0004703,243.71015774630968,241.08969068121203,234.6134793305731
396,7/29/2021,244.020004,0.009221988,0.000444048,0.000492401,239.16745675370095,236.6020809677511,230.24839805087382
397,7/30/2021,242.710007,-0.005382862,0.000443016,0.000477601,241.3987896574454,238.80494870218547,232.3874983551894
398,8/2/2021,240.100006,-0.010811816,0.000442223,0.000449236,240.10044632480128,237.52637794405652,231.1657672562803
399,8/3/2021,236.949997,-0.013206392,0.00044158,0.000415011,237.5235675754523,234.98674310295962,228.69147942973657
400,8/4/2021,234.830002,-0.008987279,0.000440697,0.000391506,234.38495260440104,231.88804715764607,225.69526471189303
401,8/5/2021,236.419998,0.006748019,0.000439698,0.000407357,232.3025624986713,229.82644004194253,223.70124274789967
402,8/6/2021,236.259995,-0.000677004,0.000438608,0.00040466,233.87694924144893,231.37581735157698,225.22633146319572
403,8/9/2021,234.679993,-0.006710018,0.000437645,0.000387006,233.71926283850775,231.23123840353585,225.07436702010241
404,8/10/2021,233.449997,-0.005254946,0.00043664,0.00037304,232.16044862546198,229.68842497856508,223.55886780567243
405,8/11/2021,235.550003,0.008955309,0.000435743,0.000394231,230.94429964934235,228.49271653130845,222.41344614297915
406,8/12/2021,236.669998,0.004743539,0.000434716,0.000404944,233.0354570730582,230.55746139056157,224.4258346800447
407,8/13/2021,238.820007,0.009043402,0.000433831,0.000426169,234.13778053573074,231.64314840235124,225.48627796382755
408,8/16/2021,240.970001,0.008962289,0.000432946,0.00044709,236.28238065670752,233.77563320418372,227.5732099281956
409,8/17/2021,240.279999,-0.002867543,0.000431914,0.000438986,238.4112855662208,235.8913950664902,229.63028364998104
410,8/18/2021,238.080002,-0.009198146,0.000431087,0.000415481,237.72060772216736,235.20443181846971,228.99247105858723
411,8/19/2021,237.229996,-0.003576642,0.000430077,0.000405768,235.54698866468954,233.05846660369295,226.90775035487943
412,8/20/2021,238.490005,0.005297284,0.000429091,0.00041764,234.71097948425594,232.24041068543792,226.07807147371938
413,8/23/2021,239.660004,0.004893867,0.0004281,0.000428479,235.95333140960267,233.4687889213194,227.31287197416785
414,8/24/2021,238.429993,-0.005145532,0.000427141,0.000415015,237.1274029628195,234.6373822799457,228.4653984925695
415,8/25/2021,238.830002,0.001676273,0.000426115,0.000418054,235.90363775010857,233.4243484445689,227.28295540913405
416,8/26/2021,236.949997,-0.007902874,0.000425257,0.000398052,236.30640619718093,233.82599659041634,227.6722798640588
417,8/27/2021,237.479996,0.002234257,0.000424245,0.000402455,234.44472873752397,231.98460709556227,225.86990291184645
418,8/30/2021,236.589996,-0.003754724,0.000423272,0.00039251,234.9784682931507,232.513742772934,226.42928754887356
419,8/31/2021,237.460007,0.003670549,0.000422287,0.000400333,234.09342255744892,231.6291398290082,225.59174432776655
420,9/1/2021,238.149994,0.002901484,0.000421297,0.000406288,234.9531185107167,232.49840467053673,226.42176423418618
421,9/2/2021,239.869995,0.007196387,0.000420405,0.000422417,235.65221326193137,233.19062624871657,227.10770376004228
422,9/3/2021,238.820007,-0.00438693,0.000419464,0.00041102,237.35840662226562,234.88130123831843,228.74792963655227
423,9/7/2021,236.190002,-0.011073585,0.000418783,0.00038387,236.31202852395768,233.84842814225956,227.7801382480188
424,9/8/2021,238.619995,0.010235733,0.000418024,0.000407106,233.70414515428357,231.26712029417075,225.2409849574561
425,9/9/2021,238.610001,-4.19e-05,0.000417041,0.000406049,236.122544449211,233.66724238364912,227.56939940080954
426,9/10/2021,239.179993,0.002385953,0.000416071,0.000410697,236.11073767379574,233.65534666564415,227.57551018483153
427,9/13/2021,241.210007,0.008451575,0.000415247,0.000429528,236.69337540211916,234.22928503303797,228.16858219488662
428,9/14/2021,241.130005,-0.000331725,0.000414279,0.000427749,238.6983536579621,236.2240137150141,230.0867097698698
429,9/15/2021,240.979996,-0.000622302,0.000413315,0.000425302,238.62137592167662,236.14912995898308,230.0226511763307
430,9/16/2021,243.210007,0.009211371,0.000412533,0.000445734,238.4743661081304,236.00518941862126,229.91421452441986
431,9/17/2021,242.490005,-0.002964803,0.000411603,0.000437821,240.68860443504073,238.19566106051707,232.0594574453115
432,9/20/2021,239.089996,-0.01412046,0.00041114,0.000404121,239.9742158735061,237.4871260047006,231.32672147113422
433,9/21/2021,240.5,0.005880056,0.000410259,0.000416768,236.61468023553692,234.17998599149723,228.13203038953012
434,9/22/2021,243.130005,0.010876211,0.000409566,0.000440868,238.0126473710924,235.5584150952168,229.48870648774349
435,9/23/2021,244.779999,0.006763544,0.000408716,0.000455403,240.62473315584973,238.14262254216914,231.99555286810727
436,9/24/2021,246.419998,0.006677545,0.000407867,0.000469674,242.2648526022113,239.77289657388675,233.58276023050095
437,9/27/2021,248.110001,0.006834811,0.000407026,0.000484239,243.89395611345847,241.38063339595843,235.16318754298834
438,9/28/2021,243.770004,-0.017647026,0.000406846,0.000442844,245.5697307502087,243.04244235699025,236.79730698747292
439,9/29/2021,244.279999,0.00208993,0.000405925,0.000446596,241.2670810267164,238.7928550076746,232.65745770915208
440,9/30/2021,241.110001,-0.013061839,0.000405416,0.000415895,241.78412790486075,239.3063745701125,233.1529485316361
441,10/1/2021,242.929993,0.007520042,0.000404611,0.000432004,238.6406456631187,236.18525930696444,230.13942599209025
442,10/4/2021,243.080002,0.000617308,0.000403696,0.000432423,240.43642887157142,237.97233376387751,231.8635930917188
443,10/5/2021,245.220001,0.008765155,0.000402941,0.000451233,240.59553877737477,238.13684549162886,232.05205157422714
444,10/6/2021,247.100006,0.007637366,0.000402149,0.000467418,242.71166562288317,240.2263948988547,234.08507774052262
445,10/7/2021,248.320007,0.004925128,0.00040129,0.000477435,244.58079943228583,242.0735621853785,235.87930984174358
446,10/8/2021,247.699997,-0.002499941,0.00040041,0.00047076,245.79515484511506,243.27768676395903,237.07233474870242
447,10/11/2021,246.580002,-0.004531832,0.00039957,0.000459568,245.182478957586,242.67634239370526,236.48365333318728
448,10/12/2021,244.520004,-0.008389371,0.000398853,0.000439816,244.06798668419611,241.58522289672717,235.43493632352335
449,10/13/2021,242.649994,-0.00767707,0.000398111,0.000421738,242.0340759306924,239.56908291239577,233.48116238911928
450,10/14/2021,244.550003,0.007799748,0.000397347,0.000438134,240.16859324599017,237.72345124126522,231.70478815474215
451,10/15/2021,242.25,-0.009449548,0.000396682,0.00041621,242.06217932064033,239.60847198542245,233.51247534307637
452,10/18/2021,242.259995,4.13e-05,0.000395805,0.00041538,239.78960643316134,237.3545121200902,231.34991738669152
453,10/19/2021,242.770004,0.002103001,0.000394938,0.000419106,239.7995513983891,237.3743078728342,231.37785914199412
454,10/20/2021,239.720001,-0.01264293,0.000394443,0.000390335,240.30532570369797,237.87313037344663,231.87277889001953
455,10/21/2021,241.399994,0.006983704,0.000393671,0.000404826,237.28384337170922,234.87035475782594,228.95095566326356
456,10/22/2021,238.440002,-0.012337569,0.000393163,0.000376882,238.949630775643,236.53176479554617,230.55773706391142
457,10/25/2021,237.339996,-0.004624019,0.000392357,0.000365939,236.01671471068542,233.63041594096816,227.7618621547088
458,10/26/2021,236.419998,-0.00388382,0.00039154,0.00035666,234.93296712205665,232.5605685842955,226.70446858765095
459,10/27/2021,242.729996,0.026339822,0.000392155,0.000413268,234.0220343144004,231.65646299312223,225.82940552965383
460,10/28/2021,245.5,0.011347249,0.000391561,0.000437038,240.26982985174305,237.8466267393641,231.84863859123388
461,10/29/2021,245.550003,0.000203657,0.000390712,0.000436532,243.0161456486801,240.57620960114204,234.53013703248448
462,11/1/2021,250.580002,0.020277634,0.000390717,0.000479478,243.0723143252642,240.62454952801858,234.55534067885492
463,11/2/2021,249.240005,-0.005361931,0.000389946,0.000466861,248.05701673820755,245.55728973941908,239.35870483586837
464,11/3/2021,250.399994,0.004643308,0.000389144,0.000475862,246.73856713880173,244.25361994574914,238.11858209756582
465,11/4/2021,253.460007,0.012146432,0.000388599,0.00050096,247.88864132602657,245.39223310905015,239.2520349611077
466,11/5/2021,254.710007,0.004919623,0.000387807,0.000510442,250.9279547305366,248.40857797185242,242.16993113154172
467,11/8/2021,253.100006,-0.006340979,0.000387077,0.000495771,252.1608480302404,249.63697233172203,243.39104513550856
468,11/9/2021,252.649994,-0.001779583,0.000386261,0.000490909,250.5735343160277,248.06959289417108,241.84208928779364
469,11/10/2021,253.130005,0.001898103,0.000385441,0.00049391,250.13016124745556,247.62647555018785,241.38870059941874
470,11/11/2021,250.160004,-0.011802481,0.000384942,0.000467747,250.6236126960535,248.10616697672634,241.89814708962297
471,11/12/2021,250.669998,0.002036596,0.00038413,0.000471078,247.6704835212383,245.19318164696284,239.05606265144831
472,11/15/2021,252.940002,0.009014989,0.000383471,0.00048918,248.1790983701306,245.7008514656232,239.5818779961637
473,11/16/2021,252.460007,-0.001899466,0.000382672,0.00048413,250.43559234181018,247.938309916088,241.7798109465507
474,11/17/2021,252.690002,0.000910601,0.000381865,0.000485029,249.9414668365853,247.4541199730146,241.29965149593707
475,11/18/2021,253.479996,0.00312146,0.000381076,0.00049058,250.1768803492537,247.7033619412683,241.5664745557594
476,11/19/2021,251.949997,-0.006054265,0.000380365,0.00047683,250.9708435579964,248.47958768915524,242.31689478122405
477,11/22/2021,253.479996,0.006054265,0.000379633,0.000488523,249.4607408983606,246.9860740610589,240.8128078858641
478,11/23/2021,255.649994,0.008524389,0.000378973,0.000505334,250.9822267085191,248.48084964943277,242.31878996432692
479,11/24/2021,257.109985,0.005694652,0.000378238,0.000516168,253.1382936694377,250.63494936287842,244.397026606967
480,11/26/2021,250.009995,-0.028003053,0.000379141,0.000456753,254.5884967183242,252.07168947684738,245.79410887191042
481,11/29/2021,250.300003,0.001159313,0.000378354,0.000458213,247.52969189818785,245.07898823075658,238.9981266345036
482,11/30/2021,244.600006,-0.023035963,0.000378712,0.00040947,247.81812777124918,245.35918580282788,239.28436969705103
483,12/1/2021,244.179993,-0.001718618,0.000377937,0.000405064,242.16718627033913,239.76836515563193,233.8329910381367
484,12/2/2021,248.800003,0.018743743,0.00037785,0.000442954,241.7566877481203,239.36056551424772,233.42401536895588
485,12/3/2021,249.330002,0.002127955,0.000377076,0.000446428,246.3348521925644,243.88867241551708,237.86627292781324
486,12/6/2021,255.789993,0.02557944,0.000377597,0.000498142,246.86740824096722,244.43142731446932,238.3935817417931
487,12/7/2021,259.910004,0.015978665,0.000377313,0.00052993,253.27668350998937,250.76555210301822,244.5827563276482
488,12/8/2021,259.579987,-0.001270542,0.000376547,0.00052624,257.3755525435524,254.82209949172452,248.5236500740487
489,12/9/2021,262.339996,0.010576467,0.000375983,0.000546793,257.0339765035795,254.49419072915958,248.20341060701165
490,12/10/2021,264.970001,0.009975259,0.000375396,0.000566035,259.7819464564618,257.2095822109525,250.86289013209498
491,12/13/2021,263.089996,-0.007120452,0.000374752,0.00055038,262.38075677869926,259.78234334243155,253.35766875325362
492,12/14/2021,262.519989,-0.002168936,0.000374005,0.000544853,260.521237296672,257.96551531478275,251.6272792350754
493,12/15/2021,264.519989,0.007589594,0.000373347,0.000559143,259.96831995680475,257.3988268717169,251.00363073430677
494,12/16/2021,265.549988,0.00388628,0.000372614,0.000565878,261.95221828911616,259.37319749869755,253.00691778968073
495,12/17/2021,261.700012,-0.014604246,0.000372325,0.000535231,262.9755848349859,260.3880621391249,253.9979301419352
496,12/20/2021,261.730011,0.000114625,0.000371575,0.000534383,259.14238079547397,256.58684494332863,250.28688043915304
