,Date,VLO,PDR,VAR,AVG,VAR70,VAR85,VAR99
264,1/20/2021,60.57,0.000495401,0.002408727,-0.001710017,58.82175120044032,57.36039229246917,53.83325774335599
265,1/21/2021,58.860001,-0.028637961,0.002402364,-0.001811632,58.84766819721914,57.384639105941616,53.86401170726889
266,1/22/2021,59.450001,0.00997388,0.002393852,-0.001767326,57.19012303289309,55.77259335680949,52.365832780917536
267,1/25/2021,59.41,-0.000673078,0.002384891,-0.001763228,57.77412786985149,56.33922953410921,52.88661090168159
268,1/26/2021,58.150002,-0.021436649,0.002377431,-0.001836636,57.73682243867618,56.30884243850298,52.86397504975847
269,1/27/2021,58.73,0.009924756,0.002369105,-0.001792913,56.50449942423378,55.110425268116956,51.765039303773584
270,1/28/2021,58.330002,-0.006834094,0.002360425,-0.001811584,57.07926656246483,55.6738355152343,52.286370739654934
271,1/29/2021,56.43,-0.033115643,0.002355317,-0.001927097,56.69200846209538,55.300648421470385,51.9379433552009
272,2/1/2021,56.240002,-0.003372649,0.002346666,-0.001932412,54.84252049183038,53.498352897258805,50.247446583657485
273,2/2/2021,57.77,0.026841327,0.002341091,-0.001827014,54.667678422489885,53.327423165358795,50.09967827641194
274,2/3/2021,60.099998,0.039540198,0.00233877,-0.001676038,56.15832161050745,54.77898205268711,51.46943968206658
275,2/4/2021,61.060001,0.015847195,0.002331378,-0.001612318,58.42185223265483,56.99605025379171,53.53292120492474
276,2/5/2021,61.720001,0.01075104,0.002323483,-0.001567523,59.36713838446375,57.916371555664014,54.4306062513355
277,2/8/2021,64.790001,0.048543242,0.002324127,-0.001386618,60.019412732711935,58.555848191658804,55.016496674944165
278,2/9/2021,64.589996,-0.003091748,0.002315777,-0.001392751,63.010946253947225,61.477324497015815,57.762325137924456
279,2/10/2021,65.110001,0.008018624,0.002307794,-0.001359019,62.819202510493376,61.287769750293585,57.610327828683445
280,2/11/2021,64.550003,-0.008637999,0.00229974,-0.001385015,63.320091909662246,61.78850359730672,58.10079551837716
281,2/12/2021,64.739998,0.002939054,0.002291622,-0.001369627,62.79092495133971,61.26397860627732,57.6012854587599
282,2/16/2021,66.959999,0.033716194,0.002287846,-0.001245209,62.971957266425136,61.452431009492784,57.76528987755636
283,2/17/2021,68.120003,0.017175489,0.002280956,-0.001180118,65.14517763902414,63.57682900256921,59.77835242341001
284,2/18/2021,67.830002,-0.004266295,0.002272958,-0.001190985,66.27586715444554,64.67495523711895,60.789969213003054
285,2/19/2021,71.529999,0.053112324,0.002275293,-0.001000447,66.00269432693358,64.40693828293809,60.56128338414056
286,2/22/2021,74.25,0.03732085,0.002272454,-0.000866457,69.61421035546071,67.93221349793505,63.89249582129867
287,2/23/2021,75.809998,0.020792406,0.002266165,-0.00079099,72.27651171784491,70.5358418594014,66.31868543351268
288,2/24/2021,78.160004,0.030527875,0.002261691,-0.000682244,73.79879557583341,72.01772746214691,67.72124349411615
289,2/25/2021,78.150002,-0.000127976,0.002253866,-0.000680326,76.09965909233959,74.26115231243747,69.85070482704009
290,2/26/2021,76.980003,-0.015084396,0.002246807,-0.000729995,76.09038425428372,74.2683989766502,69.83329291060863
291,3/1/2021,77.800003,0.010595783,0.002239525,-0.000691075,74.95105203777015,73.15618971756419,68.85441577314754
292,3/2/2021,76.629997,-0.015152864,0.002232569,-0.000740602,75.7443865622964,73.93621158003879,69.55999508122214
293,3/3/2021,77.529999,0.011676339,0.002225474,-0.000698223,74.6209027819779,72.8446001281719,68.53914545902438
294,3/4/2021,76.370003,-0.015074957,0.002218605,-0.000747124,75.504951458513,73.70175768817414,69.33832998978907
295,3/5/2021,79.029999,0.034237526,0.002215219,-0.000628532,74.36519159086306,72.5860087378765,68.29823785830895
296,3/8/2021,80.559998,0.019174709,0.002209056,-0.000561629,76.96425411059674,75.1320430899991,70.69736414933031
297,3/9/2021,76.580002,-0.050666251,0.002210042,-0.000730331,78.45915364701744,76.59880215609726,72.0817643875129
298,3/10/2021,81.370003,0.060670719,0.002215235,-0.000524287,74.5808013776765,72.80421892051689,68.52517078781077
299,3/11/2021,82.480003,0.013549185,0.002208486,-0.000477219,79.25270628667424,77.36398123477669,72.79547829716695
300,3/12/2021,82.419998,-0.000727774,0.002201125,-0.000478054,80.34460667533914,78.43470180089999,73.82621915175669
301,3/15/2021,81.830002,-0.007184153,0.002193961,-0.000500334,80.28462361906381,78.38432634596388,73.78622195172697
302,3/16/2021,79.32,-0.031153645,0.002189797,-0.000601835,79.71604120449538,77.82413253928,73.27280637974664
303,3/17/2021,79.139999,-0.00227188,0.002182579,-0.000607346,77.26610127073772,75.43468088292629,71.02297897724955
304,3/18/2021,73.699997,-0.071215665,0.002191746,-0.00083961,77.09306144001151,75.27210100411264,70.87446297447023
305,3/19/2021,73.699997,0.0,0.002184562,-0.000836858,71.76805010014237,70.07042307934788,65.97410577997162
306,3/22/2021,72.279999,-0.019455307,0.002178552,-0.000897702,71.76407205266315,70.07266215635724,65.96895243302265
307,3/23/2021,70.080002,-0.030909977,0.00217438,-0.000995462,70.3937360129527,68.72946520561749,64.71491380159388
308,3/24/2021,71.779999,0.023968397,0.002169337,-0.000914411,68.2431326648735,66.6366804181485,62.735641470361415
309,3/25/2021,72.419998,0.008876605,0.002162626,-0.000882724,69.91058491857834,68.26174546629564,64.27735249826115
310,3/26/2021,73.110001,0.009482693,0.002155995,-0.000849288,70.53331604551732,68.88122356431748,64.85600596079608
311,3/29/2021,71.860001,-0.017245374,0.002149924,-0.000902008,71.22016101886364,69.54789093185177,65.48406119249768
312,3/30/2021,71.779999,-0.001113924,0.002143034,-0.000902687,70.00050917915317,68.36117855910057,64.40076806209308
313,3/31/2021,71.599998,-0.002510826,0.002136195,-0.000907825,69.92057621521775,68.2905539127463,64.3266245044046
314,4/1/2021,75.300003,0.050385129,0.002137744,-0.000744472,69.74828471804256,68.11124002893236,64.16031340396769
315,4/5/2021,74.620003,-0.009071567,0.002131177,-0.000770907,73.35939849659945,71.6483143428017,67.50145884267738
316,4/6/2021,74.18,-0.005914036,0.002124516,-0.000787183,72.70567581222713,71.00310352091164,66.91150644596873
317,4/7/2021,74.410004,0.003095823,0.002117862,-0.000774934,72.2790805612644,70.58860623388036,66.5260094641109
318,4/8/2021,72.879997,-0.020776183,0.002112456,-0.000837831,72.50215182900139,70.80401177769028,66.71325106225405
319,4/9/2021,71.089996,-0.024867588,0.002107638,-0.000913159,71.0073456937157,69.3578641900633,65.36461119457903
320,4/12/2021,70.300003,-0.011174782,0.00210138,-0.000945227,69.25418487707556,67.646224683603,63.77345753954275
321,4/13/2021,70.279999,-0.000284592,0.002094835,-0.000943168,68.49026069339759,66.90127987254306,63.04660947082995
322,4/14/2021,72.279999,0.028060203,0.002090934,-0.000853096,68.47460164785775,66.88765034590013,63.0458579974667
323,4/15/2021,71.389999,-0.012389662,0.002084871,-0.000888813,70.43393717726151,68.79914356801831,64.86323581405819
324,4/16/2021,72.5,0.015428772,0.002079255,-0.00083845,69.56381495237572,67.95322728945222,64.0678481864375
325,4/19/2021,70.849998,-0.023021624,0.002074367,-0.000906706,70.65074581768775,69.0206334655204,65.0907953567901
326,4/20/2021,68.68,-0.031106902,0.002070793,-0.000999344,69.04172040490944,67.44871141539251,63.59152223439753
327,4/21/2021,70.300003,0.023313805,0.002066263,-0.000924992,66.92870960784644,65.38705113478304,61.658452704351234
328,4/22/2021,68.480003,-0.026230066,0.002061909,-0.001002142,68.50949209729184,66.9355159476862,63.1204634744861
329,4/23/2021,70.18,0.024521595,0.002057616,-0.000924562,66.73641851376847,65.20402036847756,61.48724747860542
330,4/26/2021,70.519997,0.004832945,0.002051481,-0.000907115,68.3949334065987,66.82383659986792,63.01744916014753
331,4/27/2021,71.82,0.018266674,0.002046391,-0.000849188,68.7304805020304,67.15198429807337,63.338958207761046
332,4/28/2021,74.120003,0.031522453,0.002043374,-0.000751683,70.00427068533382,68.40350554695479,64.52961267567753
333,4/29/2021,74.860001,0.009934274,0.002037579,-0.000719593,72.24990205823411,70.59549221784188,66.60761725187318
334,4/30/2021,73.959999,-0.012095323,0.002031865,-0.000753653,72.98066980748213,71.31382571486965,67.28427959209716
335,5/3/2021,78.150002,0.055105689,0.002035086,-0.000586908,72.10896177555075,70.46199812701103,66.47234527372945
336,5/4/2021,78.160004,0.000127976,0.002029031,-0.000584781,76.19373427895954,74.45624434544406,70.25633856316914
337,5/5/2021,80.059998,0.02401827,0.002024801,-0.000511775,76.21405936856682,74.47369664161,70.29450275960828
338,5/6/2021,80.459999,0.004983826,0.0020189,-0.000495515,78.08383093624282,76.30456416906088,71.97720416393538
339,5/7/2021,80.489998,0.000372774,0.002012946,-0.000492954,78.46684096701196,76.67775521450281,72.35438194311355
340,5/10/2021,79.639999,-0.010616462,0.002007326,-0.000522729,78.49197259564556,76.71265470040717,72.40629115615977
341,5/11/2021,77.690002,-0.024789892,0.002003162,-0.000593894,77.66979355167912,75.903411911778,71.62293538774024
342,5/12/2021,79.970001,0.028925002,0.001999845,-0.000507581,75.77141078446596,74.0512508425315,69.87711458649753
343,5/13/2021,78.5,-0.018552952,0.001994961,-0.000560192,78.00231975251552,76.2360461502992,71.9557273894259
344,5/14/2021,81.209999,0.033939755,0.001992612,-0.000459901,76.56405961396642,74.83742134175164,70.63539031992929
345,5/17/2021,81.620003,0.005035987,0.001986923,-0.000443971,79.2074054723459,77.41771190618084,73.08746365450025
346,5/18/2021,79.580002,-0.025311537,0.001982963,-0.000515843,79.62226422901149,77.82842192318994,73.46832073243198
347,5/19/2021,77.279999,-0.029327653,0.001979634,-0.000598874,77.62255972366353,75.8742845476722,71.64226041672502
348,5/20/2021,76.989998,-0.00375966,0.001973974,-0.000607956,75.37433824384226,73.67320491088466,69.5571035317281
349,5/21/2021,77.199997,0.002723901,0.001968349,-0.00059841,75.09255609140506,73.40500531327737,69.30837439501187
350,5/24/2021,78.309998,0.014275865,0.001963356,-0.000555912,75.30462236123448,73.61561390654246,69.51816165380004
351,5/25/2021,77.330002,-0.012593279,0.001958174,-0.000590206,76.39240644950836,74.68009604548477,70.53019945650328
352,5/26/2021,79.089996,0.022504389,0.001954122,-0.000524596,75.44230051957031,73.73863207354928,69.64709079139296
353,5/27/2021,80.790001,0.021266814,0.001949927,-0.000462864,77.16244216649262,75.43939050449885,71.28988449451535
354,5/28/2021,80.400002,-0.004839007,0.001944473,-0.000475226,78.82891763049179,77.06831830583822,72.81091331372889
355,6/1/2021,82.18,0.021897762,0.001940402,-0.000412204,78.44700301500144,76.69792512085577,72.45095411778848
356,6/2/2021,84.389999,0.026536936,0.001936986,-0.000336504,80.19214747509628,78.41107387148178,74.09518012927637
357,6/3/2021,83.32,-0.012760283,0.001931991,-0.000371305,82.34851636277303,80.51682961098655,76.06786040528293
358,6/4/2021,83.239998,-0.000960639,0.001926595,-0.000372951,81.30954919682225,79.50348587610044,75.11696556260334
359,6/7/2021,82.690002,-0.006629278,0.001921337,-0.000390378,81.24011276769292,79.4351485127454,75.04300674288896
360,6/8/2021,83.260002,0.006869566,0.001916146,-0.000370211,80.6961315523177,78.90840535029751,74.57836911480986
361,6/9/2021,81.93,-0.016103042,0.001911522,-0.000413793,81.26404945413397,79.46286993455385,75.10548384129147
362,6/10/2021,81.940002,0.000122072,0.001906243,-0.000412312,79.96130952895136,78.19870990701571,73.90596950578782
363,6/11/2021,81.290001,-0.007964276,0.001901148,-0.000433117,79.97389181847318,78.20990144516917,73.92705895757307
364,6/14/2021,81.949997,0.008086249,0.001896124,-0.000409712,79.34174835247708,77.58788765378992,73.34857586980723
365,6/15/2021,82.300003,0.004261876,0.001890989,-0.000396913,79.99160525704468,78.22553742493292,73.94168042825545
366,6/16/2021,81.459999,-0.010259054,0.001886087,-0.000423859,80.33798418795885,78.57449381120426,74.27600124478134
367,6/17/2021,78.580002,-0.03599485,0.001884386,-0.000520782,79.52738015376742,77.77544232290472,73.55779673175387
368,6/18/2021,76.019997,-0.033120815,0.001882146,-0.000609369,76.7013896325286,75.01405104233942,70.9368487585249
369,6/21/2021,79.980003,0.050780217,0.001884182,-0.000470102,74.19582253082564,72.56755100987328,68.59074999936
370,6/22/2021,80.980003,0.012425607,0.001879538,-0.000435249,78.07198845292919,76.35002513851268,72.18776456785977
371,6/23/2021,80.849998,-0.001606686,0.001874476,-0.000438406,79.0441047065952,77.31232258443553,73.11182464374447
372,6/24/2021,81.730003,0.010825607,0.001869777,-0.000408127,78.92504048766241,77.19621197900572,72.99736215165221
373,6/25/2021,82.089996,0.004394989,0.001864826,-0.00039525,79.7928194264349,78.04211257901238,73.81110321680701
374,6/28/2021,77.720001,-0.05470352,0.001867705,-0.000540459,80.14360838279464,78.38734992822786,74.15610661175918
375,6/29/2021,76.919998,-0.010346743,0.00186298,-0.000566609,75.86613323200403,74.2038032722037,70.19405292969084
376,6/30/2021,78.080002,0.014968073,0.001858665,-0.000525294,75.08776250360488,73.44777742472787,69.46221607600273
377,7/1/2021,77.809998,-0.003464036,0.001853758,-0.000533089,76.22635156693936,74.55904424832175,70.53107753732657
378,7/2/2021,78.07,0.003335928,0.001848893,-0.000522853,75.96607132064848,74.30711512502766,70.2970132122477
379,7/6/2021,74.699997,-0.044125808,0.001849018,-0.0006379,76.22127826590432,74.56053516144398,70.53807257026844
380,7/7/2021,72.309998,-0.032517647,0.00184682,-0.000721795,72.92343145978343,71.33444257218206,67.46999609719991
381,7/8/2021,70.260002,-0.028759729,0.00184403,-0.000795385,70.5835534398149,69.04928654159175,65.33385984705131
382,7/9/2021,72.300003,0.028621495,0.001841463,-0.000718377,68.58090741340294,67.09394328237188,63.465986308612415
383,7/12/2021,71.68,-0.008612402,0.001836817,-0.000738988,70.57137615753415,69.03259417132215,65.32294275794835
384,7/13/2021,70.470001,-0.017024667,0.001832722,-0.000781399,69.97347388550337,68.44992507698132,64.75752789211357
385,7/14/2021,67.669998,-0.040544181,0.001832058,-0.000884679,68.78913817822469,67.2994875230646,63.703948339105935
386,7/15/2021,66.800003,-0.012939795,0.001827687,-0.00091591,66.0489755066507,64.62064495347408,61.136696141555355
387,7/16/2021,64.879997,-0.029163762,0.001825021,-0.000988902,65.19835677576599,63.78811509350686,60.375188872553906
388,7/19/2021,61.919998,-0.046696167,0.001825688,-0.001106704,63.32297073289747,61.95365347932292,58.6264592977954
389,7/20/2021,62.57,0.010442733,0.001821337,-0.001077014,60.423163579685024,59.114553890824,55.949106009356356
390,7/21/2021,64.910004,0.036715827,0.00182032,-0.000980109,61.06765107295325,59.74494983798289,56.53065783304167
391,7/22/2021,63.48,-0.022276861,0.001816821,-0.001034577,63.35635986615621,61.98794793669756,58.674819468411286
392,7/23/2021,63.709999,0.003616625,0.001812241,-0.001022711,61.95229709100699,60.62077084656022,57.37602210871284
393,7/26/2021,65.540001,0.028319138,0.001809815,-0.00094805,62.184838556490824,60.846238081277185,57.592262874503994
394,7/27/2021,65.580002,0.000610143,0.001805228,-0.000944095,63.973437929885584,62.5930300733739,59.25001909972128
395,7/28/2021,67.300003,0.025889479,0.001802476,-0.000876162,64.01681739491143,62.64360383831539,59.31115648367212
396,7/29/2021,67.639999,0.005039228,0.001798012,-0.000861224,65.70086781597655,64.28573248448029,60.84061156551507
397,7/30/2021,66.970001,-0.009954736,0.001793691,-0.00088413,66.04192928934592,64.61617726463093,61.16936203392977
398,8/2/2021,66.400002,-0.008547686,0.001789332,-0.000903385,65.37902406531214,63.978013788365075,60.5881516467432
399,8/3/2021,69.010002,0.038554364,0.001788739,-0.000804493,64.8233487673698,63.43431662224395,60.05966731601738
400,8/4/2021,64.18,-0.072559815,0.001797107,-0.000983882,67.3765007829601,65.93167518719478,62.43362798649084
401,8/5/2021,65.709999,0.02355947,0.001794124,-0.000922676,62.652124931962305,61.306855890616504,58.04106160214508
402,8/6/2021,66.5,0.011950842,0.001790072,-0.000890653,64.14943144884069,62.77545550144723,59.42839926273147
403,8/9/2021,66.0,-0.007547206,0.00178574,-0.00090717,64.9307130970451,63.541894610451735,60.17131426830129
404,8/10/2021,66.900002,0.013544255,0.001781836,-0.000871399,64.43223117075372,63.051066168310754,59.70455499512628
405,8/11/2021,66.839996,-0.000897353,0.001777436,-0.000871463,65.32164893466346,63.928784115907554,60.55074488776757
406,8/12/2021,67.25,0.006115375,0.001773178,-0.000854254,65.27060983736845,63.874801229585735,60.50050173751627
407,8/13/2021,66.25,-0.014981554,0.001769311,-0.000888965,65.66681167990286,64.26840852765982,60.8499431314792
408,8/16/2021,64.540001,-0.026150263,0.001766534,-0.00095088,64.688909092542,63.31035455777254,59.97334090039169
409,8/17/2021,63.509998,-0.01608786,0.001762774,-0.00098789,63.015697733732665,61.67221038231717,58.40362296214521
410,8/18/2021,62.240002,-0.02019943,0.001759373,-0.001034747,62.01319716490911,60.696329403693966,57.493981047977385
411,8/19/2021,60.240002,-0.032661295,0.00175752,-0.001111698,60.76830050143096,59.471049456639314,56.332269861100464
412,8/20/2021,60.200001,-0.000664248,0.001753254,-0.001110612,58.810088415159626,57.5568531954853,54.537746338530994
413,8/23/2021,63.110001,0.047206883,0.001754648,-0.00099362,58.78020597967104,57.5274459358978,54.5082069140494
414,8/24/2021,65.230003,0.03304028,0.001753201,-0.000911413,61.622913799480756,60.31804907992537,57.132473617401494
415,8/25/2021,66.339996,0.016873441,0.001749737,-0.000868558,63.696245131876964,62.34191018551426,59.06736952093835
416,8/26/2021,65.459999,-0.013353719,0.001745904,-0.00089857,64.79007288538821,63.415817415087304,60.10115520283066
417,8/27/2021,67.110001,0.024893825,0.001743309,-0.000836718,63.92720823621325,62.57054885638185,59.287333117858964
418,8/30/2021,66.019997,-0.016375398,0.001739715,-0.000873892,65.55008808973422,64.1684787741716,60.809259310645764
419,8/31/2021,66.309998,0.004383004,0.001735628,-0.000861345,64.47749130906833,63.112793978316724,59.80304936883081
420,9/1/2021,63.950001,-0.036239142,0.001734469,-0.000945578,64.76240446648505,63.39700432929505,60.08814434108127
421,9/2/2021,65.199997,0.019357879,0.001731326,-0.000897351,62.450649421384256,61.13498551167486,57.92889228403593
422,9/3/2021,64.699997,-0.007698268,0.001727333,-0.000913467,63.68089628840522,62.33644603148783,59.08457850518783
423,9/7/2021,65.519997,0.012594239,0.001723679,-0.000881534,63.19589419409292,61.85830127809075,58.61929828470966
424,9/8/2021,63.700001,-0.028170815,0.001721366,-0.000945896,63.994282474839196,62.65010596901321,59.390556738507996
425,9/9/2021,63.540001,-0.002514934,0.001717322,-0.000949588,62.21420280949278,60.9094007437079,57.75058404041659
426,9/10/2021,63.41,-0.002048067,0.001713293,-0.000952166,62.05411706736216,60.74954637955572,57.58783643120654
427,9/13/2021,66.18,0.042756725,0.001713745,-0.000849803,61.93338369569028,60.63495028541959,57.478968231444895
428,9/14/2021,64.699997,-0.022617147,0.001710845,-0.000900662,64.64885452619095,63.29193047337458,59.99940555347799
429,9/15/2021,66.510002,0.027591187,0.001708745,-0.000834247,63.20067635306607,61.87477232144033,58.65634055225111
430,9/16/2021,65.459999,-0.015913089,0.001705299,-0.000869314,64.97879581883838,63.61544960742109,60.30511295171944
431,9/17/2021,65.599998,0.002136412,0.001701363,-0.00086234,63.94795493552304,62.6049819069402,59.35267294859284
432,9/20/2021,62.970001,-0.040917227,0.00170113,-0.00095506,64.08260475139184,62.74292203081989,59.480137306488864
433,9/21/2021,63.32,0.005542797,0.001697298,-0.000940053,61.51120585611369,60.22647243325872,57.11315571969539
434,9/22/2021,65.32,0.031097033,0.001695747,-0.000866235,61.86056406956745,60.569471817199094,57.44674315010132
435,9/23/2021,67.169998,0.027928421,0.00169375,-0.000800041,63.8196446548264,62.48453989963722,59.25503134126752
436,9/24/2021,67.629997,0.006824938,0.001689999,-0.000782552,65.62891548973464,64.25715672255173,60.931045930582314
437,9/27/2021,70.779999,0.045524834,0.001691027,-0.000676586,66.08058213650816,64.7003500144124,61.38226364129269
438,9/28/2021,71.169998,0.005494892,0.001687253,-0.000662495,69.16594318130272,67.71786691673397,64.21105455971127
439,9/29/2021,70.309998,-0.012157345,0.00168371,-0.00068868,69.54893656536932,68.1010323665242,64.57432785565942
440,9/30/2021,70.57,0.003691117,0.001679927,-0.000678725,68.7101322997614,67.2759653209994,63.83103800035525
441,10/1/2021,73.620003,0.042311644,0.001680299,-0.000581242,68.95876531906367,67.53188115119625,64.04939492603114
442,10/4/2021,75.019997,0.018837936,0.001677349,-0.000537307,71.9496920576176,70.45278215867053,66.82136247177466
443,10/5/2021,74.300003,-0.009643713,0.001673749,-0.000557863,73.32369224155761,71.80731010942799,68.12504029739256
444,10/6/2021,75.370003,0.014298366,0.001670475,-0.000524403,72.62390116656381,71.11459109283312,67.47241833987361
445,10/7/2021,75.900002,0.007007353,0.001666849,-0.000507478,73.67197909632269,72.14720321645163,68.44326009946727
446,10/8/2021,78.599998,0.034954963,0.001665925,-0.000427966,74.19273546185569,72.66201432638944,68.93757605184925
447,10/11/2021,77.800003,-0.010230204,0.001662412,-0.000449895,76.83785647654776,75.2456394673874,71.39929983005756
448,10/12/2021,78.919998,0.014293186,0.001659186,-0.000416986,76.05625957249173,74.48427802118265,70.66550034147038
449,10/13/2021,78.139999,-0.009932579,0.001655692,-0.000438179,77.1503855898533,75.55916543406143,71.70211823947565
450,10/14/2021,79.169998,0.013095337,0.001652418,-0.000408104,76.38523150564099,74.8151070284841,70.98887427802849
451,10/15/2021,78.660004,-0.006462596,0.001648836,-0.000421529,77.40144252448793,75.80839486290982,71.92911513905065
452,10/18/2021,78.129997,-0.00676075,0.001645276,-0.000435554,76.90526398151913,75.32479069082774,71.4795836571182
453,10/19/2021,80.150002,0.025525836,0.001643129,-0.000378244,76.39273286526019,74.82577313601207,71.00276001180526
454,10/20/2021,81.040001,0.011042968,0.001639797,-0.000353087,78.36914888444919,76.7644609154268,72.85299777028754
455,10/21/2021,82.0,0.011776375,0.001636515,-0.000326429,79.24492224901411,77.61511771956214,73.66076439233866
456,10/22/2021,80.989998,-0.012393582,0.001633245,-0.000352892,80.19079264284008,78.54304740352755,74.56517960262308
457,10/25/2021,82.690002,0.020773034,0.001630646,-0.000306664,79.19827676098022,77.5774555410415,73.62271634934741
458,10/26/2021,81.879997,-0.009843976,0.001627283,-0.000327488,80.8714003476132,79.21406374618564,75.1845446451689
459,10/27/2021,78.669998,-0.039992861,0.001627158,-0.000413905,80.0711471818874,78.4310852861924,74.43806046701904
460,10/28/2021,78.459999,-0.002672935,0.001623632,-0.000418816,76.93115811444999,75.35629284400628,71.53299404264969
461,10/29/2021,77.330002,-0.014506924,0.00162054,-0.000449376,76.7249873572266,75.14721924740375,71.34555041850743
462,11/1/2021,78.019997,0.008883161,0.00161722,-0.000429176,75.62627792172246,74.08351831059223,70.31718841091636
463,11/2/2021,75.860001,-0.028075616,0.001615375,-0.000488887,76.30119069279534,74.74261148451775,70.96842159173733
464,11/3/2021,75.879997,0.000263556,0.001611894,-0.000487266,74.18325362515846,72.6688770732966,68.9989494466307
465,11/4/2021,76.349998,0.0061749,0.001608523,-0.000472938,74.20298605900155,72.70211291520083,69.03423121368367
466,11/5/2021,77.919998,0.020354628,0.001606,-0.000428244,74.66438595115233,73.14448930532252,69.46135456257092
467,11/8/2021,77.779999,-0.001798318,0.001602565,-0.000431178,76.21079625701702,74.66315676702789,70.90201721633872
468,11/9/2021,78.25,0.006024514,0.00159923,-0.000417384,76.06544800125833,74.52731891161831,70.76282652657767
469,11/10/2021,76.860001,-0.017923231,0.001596472,-0.000454709,76.52820524104013,74.9805586905067,71.21474626846486
470,11/11/2021,77.220001,0.004672906,0.001593131,-0.0004438,75.17224238297268,73.65202495770662,69.95078863275546
471,11/12/2021,76.580002,-0.008322532,0.00158988,-0.000460527,75.52651765605758,74.0010858886023,70.28179711416604
472,11/15/2021,77.349998,0.010004579,0.001586743,-0.000438355,74.8976671493069,73.38394819942224,69.69988403004305
473,11/16/2021,77.940002,0.007598774,0.001583525,-0.000421364,75.66053438061866,74.13258891439573,70.42741237481296
474,11/17/2021,73.449997,-0.059334464,0.001587491,-0.000545653,76.23343660273488,74.69562871033372,70.9538517416458
475,11/18/2021,72.959999,-0.00669353,0.001584228,-0.000558596,71.82727638852381,70.38107566520729,66.85858676378905
476,11/19/2021,69.07,-0.054790849,0.001587066,-0.000672529,71.35175801832078,69.90868955421371,66.3908594974025
477,11/22/2021,70.650002,0.022617654,0.001584874,-0.000623703,67.5369336187259,66.17842977839064,62.870475321097345
478,11/23/2021,72.550003,0.026537883,0.001583098,-0.000566879,69.09259010981653,67.69406138176083,64.3044963049156
479,11/24/2021,72.949997,0.005498213,0.00157987,-0.000554217,70.95876465204746,69.53284996294613,66.04853921142035
480,11/26/2021,68.010002,-0.070119451,0.001586639,-0.000699145,71.34764120861304,69.90926890900977,66.42673747764891
481,11/29/2021,68.169998,0.002349773,0.00158336,-0.000692806,66.50236806130118,65.15864674909145,61.8847445003142
482,11/30/2021,66.940002,-0.01820783,0.00158071,-0.000729144,66.6590988297544,65.31315118773827,62.043173529034725
483,12/1/2021,67.309998,0.005512059,0.001577518,-0.000716223,65.45693744879989,64.14191778642002,60.92018596005963
484,12/2/2021,71.169998,0.055762569,0.001580836,-0.000599531,65.82291459452573,64.49598839995357,61.27970169199983
485,12/3/2021,69.709999,-0.020727588,0.00157841,-0.000641032,69.60765977518683,68.20174247674935,64.79798144247458
486,12/6/2021,70.410004,0.00999159,0.001575394,-0.000619154,68.16458605831586,66.79209520711922,63.4661311992103
487,12/7/2021,71.629997,0.017178583,0.001572808,-0.000582609,68.86272274116189,67.4759972073878,64.10667631271527
488,12/8/2021,70.720001,-0.012785506,0.00156989,-0.000607615,70.05737994298346,68.64908796075298,65.2280405722653
489,12/9/2021,70.309998,-0.005814425,0.001566735,-0.000618262,69.17109669612292,67.78679547816458,64.40144113017256
490,12/10/2021,70.849998,0.00765093,0.001563677,-0.000601387,68.76765393806504,67.39097515425131,64.02447832738017
491,12/13/2021,68.220001,-0.037827146,0.001563309,-0.000677203,69.30697966789585,67.91500925401219,64.53609443990234
492,12/14/2021,68.190002,-0.000439836,0.001560131,-0.00067672,66.72182839378483,65.38553769147231,62.12945439591874
493,12/15/2021,68.239998,0.000732918,0.001556971,-0.000673861,66.6955038054061,65.36420157851622,62.108710260348836
494,12/16/2021,68.75,0.007445863,0.001553952,-0.000657424,66.74662341687579,65.40997593458542,62.14766122878607
495,12/17/2021,68.690002,-0.000873079,0.001550813,-0.00065786,67.24268656845672,65.89824624487355,62.63309090448855
496,12/20/2021,68.690002,0.0,0.001547687,-0.000656534,67.19228245024213,65.85547679458696,62.57852542632873
497,12/21/2021,71.32,0.037573136,0.001547508,-0.000579613,67.18954436074418,65.85207147785346,62.60094923987477
498,12/22/2021,71.300003,-0.000280423,0.001544401,-0.000579012,69.7691024901321,68.37678970303995,64.98952899187522
499,12/23/2021,71.730003,0.006012742,0.001541393,-0.000565802,69.75452052565007,68.36701172576602,64.97584124766058
500,12/27/2021,73.129997,0.019329526,0.0015391,-0.000526011,70.17188317219757,68.77440446148181,65.37922454164003
501,12/28/2021,74.5,0.018560487,0.001536753,-0.000487915,71.54620547683317,70.12207469325071,66.68250353503942
502,12/29/2021,74.650002,0.002011425,0.001533705,-0.000482936,72.89019587550179,71.43951670114365,67.90854714618183
503,12/30/2021,74.279999,-0.004968828,0.001530695,-0.000491854,73.04211768883575,71.5965849118412,68.07549919740345
504,12/31/2021,75.110001,0.011111996,0.001527925,-0.000468831,72.68341434730799,71.23942398374946,67.70987974293332
505,1/3/2022,77.139999,0.026668221,0.001526355,-0.000415094,73.49801448561516,72.04584097568245,68.50205612296507
506,1/4/2022,78.510002,0.017604091,0.001523979,-0.000379483,75.48118243693686,73.98963735269842,70.37655859383068
