,Date,CI,PDR,VAR,AVG,VAR70,VAR85,VAR99
265,1/21/2021,226.190002,-0.009810668,0.001101158,0.000372295,224.44511245243106,220.65890887893778,211.40710468203315
266,1/22/2021,223.419998,-0.012321964,0.001097622,0.000324572,222.23816205746687,218.49911835582353,209.36015523115495
267,1/25/2021,220.089996,-0.015016864,0.001094389,0.000267113,219.52191344500937,215.834798220781,206.81937690730115
268,1/26/2021,215.759995,-0.01986988,0.001091813,0.000191975,216.25089130482775,212.6242709668282,203.7296300061385
269,1/27/2021,212.559998,-0.014942364,0.001088602,0.000135714,211.98242381364793,208.43711733274648,199.74397734112878
270,1/28/2021,218.789993,0.028888042,0.001087621,0.000242204,208.8307807471867,205.33034631105886,196.7991801052031
271,1/29/2021,217.050003,-0.007984578,0.001083856,0.000211847,214.9696827603281,211.35464100057501,202.5677102382272
272,2/1/2021,216.800003,-0.001152472,0.001079879,0.000206831,213.2699226001512,209.70925812970574,200.99401268884733
273,2/2/2021,217.809998,0.004647831,0.001075995,0.000223098,213.01634050700304,209.46662237441078,200.75356644984524
274,2/3/2021,219.429993,0.007410129,0.001072256,0.000249328,214.02644869532014,210.46831851050098,201.7472362112629
275,2/4/2021,205.380005,-0.066171297,0.001084341,7.8e-06,215.6225763373552,212.02821620826708,203.26772791743886
276,2/5/2021,203.429993,-0.009540015,0.001080741,-2.68e-05,201.76611099723587,198.38321206907713,190.12747235367158
277,2/8/2021,206.050003,0.012796941,0.001077431,1.95e-05,199.83348614467369,196.50587089742717,188.3658629470311
278,2/9/2021,210.990005,0.02369189,0.001075564,0.000104653,202.42017044816532,199.04922886309495,190.78470678041566
279,2/10/2021,211.169998,0.000852724,0.001071711,0.000107334,207.31774344743695,203.87178560555603,195.391598328539
280,2/11/2021,208.460007,-0.012916277,0.001068487,6.08e-05,207.48781282444946,204.03733836237552,195.61148487801222
281,2/12/2021,206.929993,-0.007366672,0.00106488,3.44e-05,204.82407127605958,201.41871369202636,193.07202056979472
282,2/16/2021,203.270004,-0.017845374,0.001062234,-2.9e-05,203.31527196642193,199.94927085098692,191.66300843994784
283,2/17/2021,208.020004,0.023099084,0.001060364,5.27e-05,199.72423553220196,196.41538356341434,188.36763447657637
284,2/18/2021,205.649994,-0.011458583,0.001057095,1.22e-05,204.40503931290692,201.01646969664736,192.73364246900425
285,2/19/2021,204.259995,-0.006781998,0.001053547,-1.17e-05,202.05620574400257,198.7233157612229,190.5976732079478
286,2/22/2021,209.149994,0.023658002,0.001051815,7.11e-05,200.69536642322376,197.39259258110968,189.27349590088278
287,2/23/2021,212.669998,0.01668999,0.00104911,0.000129005,205.52808547083782,202.14200444916938,193.87788277650526
288,2/24/2021,214.940002,0.01061727,0.001045847,0.000165422,209.01700186848106,205.58116199340665,197.13582288536472
289,2/25/2021,209.339996,-0.026399223,0.001044662,7.35e-05,211.25522097843566,207.793758979553,199.28574959594425
290,2/26/2021,209.899994,0.002671493,0.001041083,8.25e-05,205.7216328792055,202.3515669987006,194.07517503763304
291,3/1/2021,214.949997,0.023774231,0.001039428,0.000163877,206.27305958444472,202.88121586353796,194.6476567074406
292,3/2/2021,219.509995,0.020992338,0.001037348,0.000235207,211.26474718455796,207.8021009521453,199.34431028062602
293,3/3/2021,220.630005,0.005089346,0.001033888,0.000251774,215.7646850584009,212.23565034948052,203.59101413998914
294,3/4/2021,224.580002,0.017744887,0.001031409,0.000311275,216.88573198463988,213.3308421632514,204.71480847000961
295,3/5/2021,230.619995,0.026539313,0.001030237,0.000400183,220.78871584381122,217.19752500274578,208.3857470044796
296,3/8/2021,235.860001,0.0224671,0.001028396,0.000474734,226.76216368300157,223.0530862761147,214.01591350973655
297,3/9/2021,236.610001,0.003174807,0.001024957,0.000483825,231.92788338108724,228.160197625462,218.8952820325688
298,3/10/2021,238.220001,0.0067814,0.001021651,0.000504958,232.66936935871016,228.88858936991355,219.61831427871886
299,3/11/2021,239.110001,0.003729081,0.001018268,0.000515741,234.24640144887186,230.4352234629723,221.1006460770774
300,3/12/2021,243.460007,0.018028985,0.001015893,0.000574118,235.1332150318242,231.3260194982768,221.9918688765456
301,3/15/2021,245.490005,0.008303547,0.001012716,0.000599797,239.43986193486958,235.5591255652962,226.06221047327767
302,3/16/2021,241.690002,-0.015600312,0.001010229,0.000546155,241.47061968557165,237.56834390403577,227.98134305623958
303,3/17/2021,241.910004,0.000909851,0.001006895,0.000547355,237.69928241437268,233.86200697516725,224.47047128196954
304,3/18/2021,243.820007,0.007864504,0.001003758,0.000571424,237.9226985018182,234.09012906084655,224.6959172448086
305,3/19/2021,243.259995,-0.002299467,0.001000494,0.000562012,239.82831717777884,235.9634903988928,226.54044536307717
306,3/22/2021,242.399994,-0.00354158,0.00099728,0.000548601,239.26041064170198,235.42843155191815,225.9881292441181
307,3/23/2021,238.440002,-0.016471515,0.000994972,0.000493161,238.4277823598,234.60646303111554,225.2619448030197
308,3/24/2021,240.539993,0.008768652,0.000991963,0.00052003,234.54030928068877,230.77828403930894,221.59523726469965
309,3/25/2021,241.389999,0.003527512,0.000988782,0.000529763,236.60950847174166,232.83585141512887,223.53844866919448
310,3/26/2021,243.779999,0.009852296,0.000985872,0.000559835,237.45233767420626,233.6675993463842,224.35616730120802
311,3/29/2021,247.550003,0.015346419,0.000983402,0.00060738,239.79290718893367,235.97441944115732,226.59356792676456
312,3/30/2021,245.800003,-0.007094385,0.00098044,0.000582695,243.5526640494134,239.67143502281138,230.16448565622542
313,3/31/2021,241.740005,-0.01665542,0.000978254,0.000527621,241.81294745555252,237.96368767383757,228.56833267091298
314,4/1/2021,241.830002,0.000372219,0.000975138,0.000527127,237.81743476735602,234.03729516130167,224.78012665724214
315,4/5/2021,243.339996,0.006224618,0.000972146,0.000545214,237.92070184387347,234.15002716839376,224.86997602308992
316,4/6/2021,239.130005,-0.017452268,0.000970091,0.00048826,239.4085728102879,235.61791086875704,226.3044936131185
317,4/7/2021,240.220001,0.004547816,0.000967082,0.000501066,235.25565483233268,231.53850078194594,222.42129446555884
318,4/8/2021,238.25,-0.008234632,0.000964281,0.000473595,236.33547285559263,232.60964339840106,223.45859457859208
319,4/9/2021,246.100006,0.032417439,0.000964446,0.000573733,234.41759403795336,230.7212000566332,221.61221462441642
320,4/12/2021,245.820007,-0.001138393,0.000961442,0.000568382,242.1438869222711,238.3312965290436,228.9576414630513
321,4/13/2021,245.259995,-0.002280737,0.000958472,0.000559507,241.8777978876628,238.06682643957487,228.73123797112476
322,4/14/2021,249.440002,0.016899561,0.000956322,0.000610252,241.35486792554053,237.5391810704795,228.20547576663256
323,4/15/2021,254.360001,0.019532177,0.000954466,0.000668834,245.44299307159773,241.5892827211985,232.14673268679815
324,4/16/2021,252.570007,-0.007062125,0.000951704,0.000644973,250.30957354821683,246.38109534453446,236.76453313330703
325,4/19/2021,252.490005,-0.000316802,0.000948779,0.000642014,248.5664991659722,244.6608986722807,235.14101411567947
326,4/20/2021,253.369995,0.003479187,0.000945893,0.000650717,248.49125742002087,244.61780409003813,235.11520862593176
327,4/21/2021,253.0,-0.001461363,0.000943014,0.000644258,249.37257864225853,245.49011009436583,235.91605442681103
328,4/22/2021,252.539993,-0.001819864,0.000940157,0.000636745,249.00883042952097,245.10740535999142,235.59064336887928
329,4/23/2021,251.800003,-0.002934491,0.000937338,0.00062589,248.5442448461974,244.66115076908665,235.16954732593518
330,4/26/2021,249.380005,-0.009657276,0.000934817,0.000594729,247.83276334499843,243.97397785298205,234.5139270255371
331,4/27/2021,250.440002,0.004241521,0.000932033,0.000605747,245.43823321565682,241.62846823350628,232.3250780328408
332,4/28/2021,247.139999,-0.013264405,0.000929804,0.000563969,246.49618330458165,242.67475605156025,233.30742194777912
333,4/29/2021,250.240005,0.012465504,0.000927435,0.000599709,243.22715845499243,239.4735320631536,230.25198638687402
334,4/30/2021,249.009995,-0.004927441,0.00092475,0.000583161,246.31237686689056,242.5017991540996,233.1763959484738
335,5/3/2021,252.050003,0.012134456,0.000922387,0.000617642,245.09388465875165,241.31176034351108,232.05369229148044
336,5/4/2021,259.5,0.02912921,0.000922054,0.000702498,248.09239219946838,244.2796187841676,234.90316830465727
337,5/5/2021,258.420013,-0.004170484,0.000919388,0.000688038,255.46988645546824,251.54218352147242,241.87836513014722
338,5/6/2021,256.929993,-0.005782572,0.000916791,0.000668895,254.4025763935364,250.48412454613666,240.8622593615158
339,5/7/2021,261.179993,0.016406151,0.000914815,0.000715317,252.9376106944636,249.04862052633715,239.52167537558992
340,5/10/2021,266.910004,0.02170174,0.000913416,0.000777042,257.14187486263125,253.18357728108174,243.484412268325
341,5/11/2021,260.859985,-0.02292773,0.00091238,0.000707527,262.7792473593909,258.7606278430216,248.91479018914407
342,5/12/2021,258.720001,-0.008237408,0.000909946,0.000681372,256.81912308855243,252.9043320236581,243.2446795685878
343,5/13/2021,264.0,0.020202703,0.000908401,0.000738285,254.71911865215685,250.8178973913238,241.3183476232847
344,5/14/2021,263.519989,-0.001819878,0.000905779,0.000730849,259.94060672756484,255.9711523958534,246.18134726017396
345,5/17/2021,264.720001,0.004543443,0.000903196,0.0007419,259.4562651622014,255.4860090272102,245.71883208334364
346,5/18/2021,263.170013,-0.005872407,0.000900711,0.000722783,260.6562432994739,256.6769237537221,246.9470165528457
347,5/19/2021,262.420013,-0.002853937,0.000898152,0.000712476,259.10916356334013,255.15211748016688,245.45510090004518
348,5/20/2021,260.660004,-0.006729432,0.00089573,0.000691091,258.39235976560235,254.4418966819686,244.80779964362435
349,5/21/2021,262.23999,0.006043185,0.000893245,0.000706426,256.66355101588454,252.76920254220204,243.23189615122783
350,5/24/2021,261.529999,-0.002711081,0.000890727,0.000696662,258.2307033056438,254.31586303177625,244.71335122080774
351,5/25/2021,259.600006,-0.007406988,0.000888375,0.000673575,257.5241839357909,253.61661382493358,244.0026572900891
352,5/26/2021,259.390015,-0.000809229,0.000885858,0.000669362,255.63438454467456,251.74293572117622,242.23854958801044
353,5/27/2021,259.5,0.000423924,0.000883349,0.000668667,255.42443349372328,251.56029304881153,242.13415336126235
354,5/28/2021,258.850006,-0.002507936,0.000880882,0.000659694,255.539681426305,251.67237614077814,242.21575059533617
355,6/1/2021,257.679993,-0.004530289,0.000878476,0.000645074,254.89976537819757,251.04592038331043,241.65100952206842
356,6/2/2021,255.410004,-0.008848365,0.000876261,0.000618407,253.7544858009539,249.9332833994979,240.53060923859962
357,6/3/2021,256.970001,0.006089238,0.00087389,0.000633731,251.51263636084843,247.73502187974742,238.46519678869086
358,6/4/2021,252.940002,-0.015807036,0.000872202,0.000587807,253.06010317862146,249.2671007965573,239.94459985799264
359,6/7/2021,247.600006,-0.021337749,0.000871108,0.000526733,249.09739218979306,245.34827741107347,236.19063159362332
360,6/8/2021,245.919998,-0.006808293,0.000868837,0.000506358,243.8289124988319,240.16433518640582,231.1615972054111
361,6/9/2021,242.009995,-0.016027245,0.000867185,0.000460559,242.15922128799403,238.52839206571193,229.65339768021522
362,6/10/2021,239.649994,-0.009799526,0.00086508,0.000432216,238.29992174915787,234.7284130273268,225.97738727275498
363,6/11/2021,241.850006,0.009138224,0.000862905,0.0004562,235.98577136536355,232.46695216531612,223.83722691664408
364,6/14/2021,239.589996,-0.009388612,0.0008608,0.000429153,238.1704419059005,234.62508619415337,225.9050201358736
365,6/15/2021,239.080002,-0.00213088,0.000858459,0.00042214,235.92950279426606,232.40331039862386,223.7770643986461
366,6/16/2021,236.990005,-0.008780265,0.000856344,0.000396996,235.44396549064717,231.93097422475543,223.36355896517858
367,6/17/2021,236.690002,-0.001266691,0.000854019,0.000392463,233.36387524724253,229.88849236275442,221.39179666713645
368,6/18/2021,231.970001,-0.020143219,0.000852841,0.00033666,233.09583788367036,229.6275990420837,221.14488031701728
369,6/21/2021,236.479996,0.019255564,0.000851497,0.000387931,228.4151970734844,225.02061905202368,216.74850459226178
370,6/22/2021,236.009995,-0.001989465,0.000849211,0.000381505,232.87877669911973,229.42523738330456,220.93259999336385
371,6/23/2021,232.929993,-0.013136207,0.000847413,0.000345069,232.4138440247784,228.97267398137015,220.51760223881
372,6/24/2021,234.770004,0.007868379,0.000845287,0.000365293,229.39121910847342,225.99826280635133,217.67519851246695
373,6/25/2021,237.100006,0.00987569,0.000843262,0.00039079,231.20253191010218,227.79346052230306,219.3923838299198
374,6/28/2021,240.039993,0.012323529,0.000841387,0.000422696,233.51529176991292,230.05555654610714,221.6237155181062
375,6/29/2021,236.690002,-0.01405427,0.000839701,0.000384091,236.4162018767259,232.93809731764054,224.34532944173216
376,6/30/2021,237.070007,0.001604209,0.000837472,0.000387336,233.11255736508284,229.6882337059491,221.25826869426623
377,7/1/2021,238.300003,0.005174911,0.000835311,0.000400035,233.49299563632056,230.05740114958365,221.6574453678491
378,7/2/2021,238.029999,-0.001133685,0.000833107,0.000395977,234.71628172841133,231.26463432183544,222.83839690182285
379,7/6/2021,235.240005,-0.011790421,0.0008313,0.000363823,234.44659561696864,230.99968534040067,222.53774527232656
380,7/7/2021,235.929993,0.00292883,0.00082913,0.000370573,231.70553806871274,228.30771833787873,219.9979719124615
381,7/8/2021,231.410004,-0.019344075,0.000827971,0.000318829,232.39317354186463,228.99257745598044,220.68989428452454
382,7/9/2021,234.899994,0.01496882,0.000826364,0.00035718,227.91011487510403,224.5743937565362,216.40586016890936
383,7/12/2021,235.220001,0.001361385,0.000824209,0.000359802,231.36377518409196,227.99342673817935,219.72149497891616
384,7/13/2021,235.559998,0.001444399,0.000822066,0.000362626,231.6823357400632,228.30051958931284,219.99299885465743
385,7/14/2021,236.020004,0.001950915,0.000819937,0.000366751,232.03067760863505,228.66140178180612,220.38848121899935
386,7/15/2021,234.910004,-0.004714085,0.000817879,0.000353589,232.4826441410053,229.10906157405825,220.75729914483122
387,7/16/2021,233.830002,-0.004608115,0.000815829,0.000340768,231.39716149494845,228.03106920336552,219.80302049367316
388,7/19/2021,227.630005,-0.026872838,0.000815631,0.00027063,230.33860673916448,226.9931730582782,218.77799049519086
389,7/20/2021,232.020004,0.019102066,0.000814443,0.000319039,224.22340081892196,220.9580050765076,212.96048433418932
390,7/21/2021,233.570007,0.006658256,0.000812458,0.000335294,228.53019725171856,225.22489969016883,217.08724005221757
391,7/22/2021,232.240005,-0.005710507,0.000810473,0.000319831,230.0959481204297,226.7630582254296,218.57664186345687
392,7/23/2021,232.880005,0.00275198,0.00080842,0.000326036,228.77067166532817,225.46500479182757,217.34765303855508
393,7/26/2021,228.440002,-0.019249718,0.000807336,0.000276225,229.4144167726405,226.10294683648746,217.97164361955666
394,7/27/2021,228.880005,0.001924268,0.000805294,0.000280408,225.04661282298864,221.79647775050574,213.79554278002462
395,7/28/2021,227.25,-0.007147138,0.000803394,0.000261604,225.46761252483873,222.2201732767112,214.24125990305603
396,7/29/2021,228.949997,0.007452893,0.000801496,0.000279764,223.87422395706534,220.64338389065216,212.70431410894614
397,7/30/2021,229.490005,0.002355851,0.000799488,0.000284993,225.54571429690031,222.3049198717903,214.33913288056425
398,8/2/2021,229.350006,-0.00061023,0.000797481,0.000282744,226.09415438156617,222.8464626375271,214.8552658091094
399,8/3/2021,233.960007,0.019900943,0.000796445,0.000331912,225.96717570613376,222.7090980127687,214.73224974029657
400,8/4/2021,231.479996,-0.010656731,0.000794755,0.00030444,230.5156495442418,227.19690758381208,219.04960048132912
401,8/5/2021,206.210007,-0.115598358,0.000826189,1.54e-05,228.07584703088833,224.8094427885476,216.8021942080726
402,8/6/2021,209.300003,0.014873543,0.000824682,5.24e-05,203.03003352984578,200.0632023435789,192.7665990183311
403,8/9/2021,211.149994,0.008800109,0.000822825,7.41e-05,206.10937761490828,203.08458463346435,195.6939011590501
404,8/10/2021,210.949997,-0.000947629,0.000820791,7.15e-05,207.93214016417554,204.89074744632242,197.44352485048816
405,8/11/2021,211.300003,0.001657814,0.00081877,7.55e-05,207.73713449792416,204.70141711603932,197.292980359584
406,8/12/2021,209.679993,-0.007696413,0.000816902,5.63e-05,208.0820531201909,205.05304348994238,197.62442768038116
407,8/13/2021,210.610001,0.004425561,0.000814942,6.71e-05,206.50415809477468,203.49900816507667,196.13531048369012
408,8/16/2021,210.899994,0.001375972,0.000812948,7.03e-05,207.42214921930437,204.41049134326244,197.0360725531609
409,8/17/2021,210.5,-0.001898406,0.00081097,6.54e-05,207.7040316689834,204.6953492202074,197.29390994045994
410,8/18/2021,205.600006,-0.02355309,0.000810349,7.84e-06,207.31793556055,204.3108500551085,196.93283524926906
411,8/19/2021,206.179993,0.002816977,0.000808397,1.47e-05,202.46815130849035,199.5404939990032,192.3482630044873
412,8/20/2021,207.529999,0.006526363,0.000806537,3.05e-05,203.050438040456,200.12417352566567,192.9219590505004
413,8/23/2021,207.740005,0.001011419,0.000804587,3.29e-05,204.3915206587076,201.4495377341326,194.17509747187384
414,8/24/2021,211.889999,0.019779946,0.000803583,8.06e-05,204.60249523445944,201.64849429123782,194.40371865416438
415,8/25/2021,211.389999,-0.002362503,0.000801661,7.47e-05,208.6959671883306,205.6954478988361,198.30415684524422
416,8/26/2021,207.789993,-0.017176843,0.000800448,3.32e-05,208.208679524488,205.21106442409754,197.8477398288843
417,8/27/2021,210.679993,0.013812441,0.000798982,6.62e-05,204.66163988149427,201.7310558143349,194.54723185732476
418,8/30/2021,207.470001,-0.015353606,0.000797638,2.94e-05,207.4944120759008,204.52212044205766,197.18219495185002
419,8/31/2021,211.649994,0.019947183,0.000796679,7.69e-05,204.3405995444116,201.41085900060355,194.19178381164238
420,9/1/2021,211.050003,-0.002838852,0.000794803,6.99e-05,208.47751866776957,205.48710739386647,198.12440049431288
421,9/2/2021,218.210007,0.033362847,0.000795541,0.000149028,207.88773374025982,204.89126553920948,197.6116510688037
422,9/3/2021,216.919998,-0.005929321,0.000793743,0.000134624,214.95444006488228,211.87296842656679,204.294885984997
423,9/7/2021,216.320007,-0.002769788,0.000791887,0.000127758,213.68027327636494,210.62339526602813,203.1094861706668
424,9/8/2021,213.360001,-0.013777941,0.000790474,9.5e-05,213.10133628637288,210.06561669853946,202.58906008628603
425,9/9/2021,213.949997,0.002761444,0.000788631,0.000101235,210.18242683771297,207.16721487739812,199.7669237829279
426,9/10/2021,204.690002,-0.04424568,0.000791385,-2.87e-06,210.77436249204976,207.7624293484101,200.3813686582306
427,9/13/2021,209.100006,0.021315986,0.000790594,4.71e-05,201.60680835535672,198.73415923460973,191.69286294669115
428,9/14/2021,203.649994,-0.02640983,0.000790378,-1.48e-05,205.9740785715032,203.02607243357437,195.77369878753143
429,9/15/2021,206.580002,0.014284952,0.000789012,1.86e-05,200.58244796801546,197.7172932307466,190.653176182173
430,9/16/2021,205.520004,-0.005144384,0.000787239,6.57e-06,203.48014740954767,200.57194604034538,193.47448304140906
431,9/17/2021,205.619995,0.000486409,0.000785413,7.69e-06,202.44675709212845,199.5513447994591,192.4697786629285
432,9/20/2021,202.529999,-0.015141762,0.000784124,-2.74e-05,202.53916333485765,199.64713194486652,192.5587523956033
433,9/21/2021,202.389999,-0.000691495,0.000782315,-2.89e-05,199.48701485133986,196.6473827220861,189.70168235723776
434,9/22/2021,201.990005,-0.001978308,0.000780521,-3.34e-05,199.35440065844386,196.51514877165283,189.57559297797755
435,9/23/2021,202.460007,0.002324155,0.000778739,-2.8e-05,198.96696041070476,196.14348310822265,189.20956145989072
436,9/24/2021,203.889999,0.007038257,0.000777067,-1.18e-05,199.43684809074506,196.5927017807434,189.6522820670328
437,9/27/2021,206.610001,0.013252335,0.000775691,1.86e-05,200.85065394492514,198.0034758179519,190.99899276500085
438,9/28/2021,203.279999,-0.016248629,0.000774523,-1.86e-05,203.53670300783287,200.6487134855649,193.56944604382824
439,9/29/2021,203.929993,0.003192429,0.000772782,-1.13e-05,200.26186954468906,197.43634918988425,190.462088067243
440,9/30/2021,200.160004,-0.018659697,0.000771814,-5.36e-05,200.8826301543652,198.04209430015263,191.07002802994242
441,10/1/2021,202.600006,0.012116555,0.000770399,-2.6e-05,197.1841090190712,194.39563858518324,187.55558354169153
442,10/4/2021,199.449997,-0.015670058,0.000769208,-6.14e-05,199.59122770910994,196.77235196297974,189.8442781159964
443,10/5/2021,201.399994,0.009729387,0.000767688,-3.93e-05,196.48396828522584,193.7110653876279,186.88932330104015
444,10/6/2021,203.25,0.009143798,0.000766148,-1.86e-05,198.410141321938,195.61590097781075,188.77020097724906
445,10/7/2021,204.710007,0.007157629,0.000764542,-2.52e-06,200.24196009558102,197.42887080300227,190.5059508012322
446,10/8/2021,205.179993,0.002293231,0.00076284,2.62e-06,201.6906324350119,198.8483517930112,191.90439888522067
447,10/11/2021,203.929993,-0.006110845,0.000761217,-1.11e-05,202.16871853923087,199.32615638262507,192.3292493533595
448,10/12/2021,202.100006,-0.009014109,0.000759698,-3.11e-05,200.92612641174344,198.09464422540435,191.18168648711418
449,10/13/2021,199.470001,-0.0130988,0.000758386,-6.03e-05,199.1190276991511,196.31917042214627,189.46540034269776
450,10/14/2021,203.039993,0.017739115,0.000757403,-2.07e-05,196.51351106322502,193.76075379372867,187.00082293805866
451,10/15/2021,206.190002,0.015395114,0.000756249,1.35e-05,200.04159059737134,197.24266093184133,190.3743865613878
452,10/18/2021,204.570007,-0.007887834,0.000754714,-4e-06,203.15757616736406,200.3242610567959,193.34583663981073
453,10/19/2021,206.630005,0.010019529,0.000753269,1.81e-05,201.5663862960603,198.75524552278745,191.8095770465482
454,10/20/2021,214.759995,0.038591324,0.00075488,0.000103092,203.60653707245064,200.7765704255354,193.75657091537963
455,10/21/2021,216.229996,0.006821535,0.00075332,0.000117858,211.62957518439495,208.67394258055285,201.40510010672
456,10/22/2021,216.399994,0.000785882,0.000751669,0.000119323,213.0842578167321,210.1076272329686,202.80738795766138
457,10/25/2021,215.619995,-0.003610943,0.000750054,0.00011116,213.2710658515963,210.2864780378191,202.95837648085165
458,10/26/2021,215.669998,0.000231876,0.000748417,0.000111424,212.49577269326736,209.53382126299346,202.29023291634783
459,10/27/2021,213.399994,-0.010581142,0.000747035,8.81e-05,212.54135164427757,209.5873952968649,202.32784487066309
460,10/28/2021,215.75,0.010952019,0.000745667,0.000111746,210.2974874581145,207.37206380296993,200.195746560255
461,10/29/2021,213.610001,-0.009968403,0.000744269,8.99e-05,212.6159429724199,209.6619127125468,202.412076653126
462,11/1/2021,216.130005,0.011728174,0.000742951,0.000115071,210.5153916008687,207.59765216457185,200.4083690492934
463,11/2/2021,214.710007,-0.006591789,0.000741443,0.000100585,213.00318149100167,210.05127675561553,202.7949536541988
464,11/3/2021,218.25,0.016352882,0.000740413,0.000135612,211.61417946996292,208.67850510561485,201.4859447060769
465,11/4/2021,213.160004,-0.023598119,0.00074003,8.46e-05,215.10106899077505,212.13193863627455,204.83097715869692
466,11/5/2021,214.119995,0.004493506,0.000738483,9.4e-05,210.07325127765816,207.16618035583102,200.08363606950385
467,11/8/2021,218.160004,0.018692175,0.000737641,0.000133858,211.0342617698425,208.11636536980612,200.9221884406463
468,11/9/2021,216.199997,-0.009024866,0.000736244,0.000114288,215.02000496429736,212.0406531757401,204.73032589953434
469,11/10/2021,217.839996,0.007556939,0.000734792,0.000130157,213.08500064554488,210.13450957540655,202.90197970802143
470,11/11/2021,217.699997,-0.000642876,0.00073323,0.000128512,214.7098782343426,211.74954106558874,204.4784272873831
471,11/12/2021,217.729996,0.00013779,0.000731673,0.000128532,214.57897004234795,211.62473072783408,204.39718368750493
472,11/15/2021,215.529999,-0.010155638,0.000730346,0.000106743,214.61451365027065,211.68310062300858,204.43074311021456
473,11/16/2021,217.759995,0.01029341,0.000729021,0.00012828,212.46074416703536,209.5258120792668,202.3247211587
474,11/17/2021,216.979996,-0.003588351,0.000727512,0.000120439,214.6471721292422,211.70079574114916,204.40950008101143
475,11/18/2021,218.75,0.00812436,0.000726115,0.000137289,213.8749460072697,210.94290776021745,203.72046945701408
476,11/19/2021,210.509995,-0.038396391,0.000727703,5.63e-05,215.62266624228474,212.6779093667492,205.41242507620623
477,11/22/2021,211.550003,0.004928257,0.000726227,6.65e-05,207.48955330921822,204.63440969042878,197.62875366578095
478,11/23/2021,213.240005,0.007956924,0.000724837,8.31e-05,208.52865314436409,205.6659165669588,198.6213520014281
479,11/24/2021,210.580002,-0.012552677,0.000723657,5.67e-05,210.1863217367936,207.3117398439839,200.24724561191277
480,11/26/2021,202.029999,-0.041449442,0.000725731,-2.98e-05,207.56451520339283,204.7281391869693,197.76871500460533
481,11/29/2021,199.610001,-0.012050728,0.000724522,-5.48e-05,199.1148450825954,196.3874995634228,189.67501411332125
482,11/30/2021,191.899994,-0.039391096,0.000726222,-0.000136396,196.72788878770962,194.03428083339998,187.42157519794293
483,12/1/2021,194.720001,0.014588263,0.000725167,-0.00010591,189.1231133644466,186.5335096860592,180.16211833542928
484,12/2/2021,197.789993,0.015643192,0.00072418,-7.34e-05,191.90155018512505,189.2749815200529,182.830649990558
485,12/3/2021,199.860001,0.0104113,0.000722913,-5.18e-05,194.93150939783203,192.26381471209663,185.71698681818185
486,12/6/2021,206.589996,0.033119007,0.000723685,1.65e-05,196.97571733597033,194.28065664999872,187.68835091976322
487,12/7/2021,207.970001,0.00665771,0.000722289,3.01e-05,203.63042056861755,200.84072697460178,194.01055369839125
488,12/8/2021,208.309998,0.001633502,0.000720814,3.34e-05,204.98810834408317,202.18031208813335,195.25313272847026
489,12/9/2021,211.300003,0.014251594,0.000719753,6.25e-05,205.33121163592955,202.5243282578235,195.61931083180312
490,12/10/2021,214.940002,0.01707999,0.000718874,9.72e-05,208.29237999938644,205.44423453062598,198.49272440579819
491,12/13/2021,215.149994,0.000976503,0.000717411,9.9e-05,211.8821771585197,208.97984084463369,201.86599865573996
492,12/14/2021,216.619995,0.006809212,0.000716044,0.000112657,212.1100393898023,209.20770160908143,202.08337266733633
493,12/15/2021,217.460007,0.003870314,0.00071462,0.000120279,213.56058402318453,210.6462328074191,203.49951231289094
494,12/16/2021,218.669998,0.005548777,0.000713233,0.000131268,214.37652705042737,211.47021511843573,204.29577092140255
495,12/17/2021,219.619995,0.004335022,0.000711828,0.000139761,215.59487107459123,212.66744374288484,205.47392351226665
496,12/20/2021,217.0,-0.012001404,0.00071069,0.000115282,216.537812286559,213.6107899903616,206.36287466473476
497,12/21/2021,220.240005,0.01482053,0.000709694,0.00014487,213.92544334343887,211.03451985082364,203.89792122280485
498,12/22/2021,222.330002,0.00944489,0.000708442,0.000163545,217.1393484307432,214.19117611967317,206.93329948749874
499,12/23/2021,225.889999,0.015885377,0.000707517,0.000195052,219.2246892100349,216.2508480415041,208.97189822604219
500,12/27/2021,227.860001,0.008683259,0.000706245,0.000212028,222.72539813275532,219.71667096158095,212.28166335054865
501,12/28/2021,230.539993,0.011692943,0.000705098,0.000234944,224.67425373852944,221.64965447806313,214.18032762464597
502,12/29/2021,231.649994,0.004803233,0.000703735,0.000244044,227.32299578424406,224.2564886081748,216.71814311412123
503,12/30/2021,230.75,-0.003892713,0.00070237,0.00023582,228.417997455767,225.32753100502038,217.7601432165567
504,12/31/2021,229.630005,-0.004865534,0.000701028,0.000225699,227.53470634002534,224.46523596509272,216.92646617556946
505,1/3/2022,234.199997,0.019706099,0.00070039,0.000264274,226.45181638903972,223.39183042365028,215.9049524727347
506,1/4/2022,233.300003,-0.003850246,0.000699039,0.000256142,230.94515901928645,227.84214266355883,220.17675229545281
507,1/5/2022,236.520004,0.013707596,0.000698016,0.000282674,230.06347008665202,226.97230425148263,219.35717086926144
508,1/6/2022,227.539993,-0.038706772,0.000699629,0.000205923,233.24933534369575,230.10880645083577,222.43180816732422
509,1/7/2022,233.179993,0.024484641,0.00069941,0.000253622,224.36307147538403,221.36339953412866,213.91931672504194
510,1/10/2022,233.690002,0.002184802,0.000698046,0.000257408,229.94036660912835,226.84954205097057,219.24103148128407
