,Date,GS,PDR,VAR,AVG,VAR70,VAR85,VAR99
513,1/13/2022,390.799988,0.001254599,0.000661296,0.000997092,385.3349615755995,380.2965739655024,367.91094307811085
514,1/14/2022,380.940002,-0.025554002,0.000661378,0.000945436,385.8145954352177,380.7619656786798,368.36546020034496
515,1/18/2022,354.399994,-0.072215686,0.000670467,0.000803376,376.030157826291,371.1196157316478,359.01299719606925
516,1/19/2022,347.320007,-0.020179636,0.000670019,0.000762711,349.78550129819126,345.17028816296687,333.8331282041726
517,1/20/2022,348.100006,0.002243247,0.000668728,0.000765575,342.7759753001878,338.2743175172061,327.1614760231775
518,1/21/2022,343.910004,-0.012109805,0.000667756,0.000740719,343.54415817245126,339.0415428405664,327.9039242025783
519,1/24/2022,343.390015,-0.001513136,0.000666479,0.000736376,339.41222467081093,334.96530118221216,324.03341716955526
520,1/25/2022,341.549988,-0.005372825,0.000665269,0.000724628,338.9081679440569,334.4539731760804,323.44537465499667
521,1/26/2022,342.679993,0.003303001,0.000664005,0.000729576,337.089028208657,332.66182549645566,321.79445119392625
522,1/27/2022,341.029999,-0.0048266,0.000662792,0.000718932,338.2026025073122,333.77805779049004,322.8684193116808
523,1/28/2022,347.01001,0.01738318,0.000662055,0.000750795,336.5671256174232,332.1908657791215,321.3002156734748
524,1/31/2022,354.679993,0.021862328,0.00066164,0.000791084,342.5155894329719,338.02195175136046,326.9634308995513
525,2/1/2022,364.059998,0.026102729,0.000661598,0.000839297,350.08792052693843,345.50197140867226,334.300165752085
526,2/2/2022,363.059998,-0.002750579,0.000660365,0.000832472,359.3540841776446,354.6642302638603,343.1032626533864
527,2/3/2022,358.880005,-0.01158002,0.000659403,0.000808919,358.39486463600974,353.7045281002107,342.21542701645853
528,2/4/2022,367.600006,0.024007322,0.000659172,0.000852855,354.2630567309584,349.6152129056724,338.202062436645
529,2/7/2022,368.149994,0.001495041,0.000657927,0.000854069,362.87748053917215,358.1394212490815,346.4961750520344
530,2/8/2022,370.100006,0.005282808,0.000656722,0.000862426,363.4207246031983,358.6736449246417,347.03183524322964
531,2/9/2022,374.529999,0.011898648,0.000655714,0.000883209,365.3397515259862,360.5645813773573,348.8882875603133
532,2/10/2022,370.570007,-0.010629524,0.00065473,0.000861569,369.7545419250608,364.93494340567287,353.05166730948287
533,2/11/2022,363.059998,-0.020474275,0.000654354,0.000821539,365.83059634667734,361.0499651751729,349.29862776991087
534,2/14/2022,360.23999,-0.007797656,0.000653268,0.000805398,358.39820394839586,353.7517944378838,342.3010514392405
535,2/15/2022,363.940002,0.010218576,0.000652212,0.000822993,355.605341077269,350.973714082847,339.56640656550877
536,2/16/2022,360.049988,-0.010746147,0.000651245,0.000801409,359.27208926708545,354.61364539851485,343.140028308841
537,2/17/2022,349.059998,-0.030999056,0.000651912,0.00074219,355.4169935860665,350.8247559187768,339.4866824514705
538,2/18/2022,346.040009,-0.00868942,0.000650865,0.000724659,344.55115363196313,340.0697255274621,329.03586168173786
539,2/22/2022,344.269989,-0.0051282,0.000649721,0.000713801,341.5816045041763,337.1459076281769,326.20096947479715
540,2/23/2022,341.190002,-0.008986689,0.000648692,0.000695837,339.8169336740771,335.42068207995095,324.6117060564145
541,2/24/2022,340.190002,-0.002935222,0.000647517,0.000689125,336.7810233775523,332.43033041789334,321.69516312781167
542,2/25/2022,350.119995,0.028771648,0.000647774,0.000740938,335.7931695409802,331.46059785005997,320.7250875973222
543,2/28/2022,341.290009,-0.025543356,0.000647851,0.000692532,345.6388180833343,341.1772742848545,330.13431485391243
544,3/1/2022,328.200012,-0.039109367,0.000649567,0.000619367,336.87699611281244,332.50622146898945,321.81935971902607
545,3/2/2022,336.380005,0.024618273,0.00064943,0.000663401,323.92851927138366,319.7353960142521,309.373783007274
546,3/3/2022,333.420013,-0.008838493,0.000648406,0.000645999,332.01019053394634,327.7272401578017,317.1157167421961
547,3/4/2022,329.670013,-0.011310802,0.000647481,0.00062414,329.1047916476843,324.84421118354453,314.30438713843836
548,3/7/2022,321.890015,-0.023882275,0.000647394,0.00057942,325.4072540650996,321.1977812932123,310.8700868176577
549,3/8/2022,321.369995,-0.001616827,0.000646223,0.00057542,317.7031774564679,313.6049406443206,303.5184082083922
550,3/9/2022,333.589996,0.03731959,0.000647499,0.000642227,317.21178903438766,313.1032469819109,302.90489818227627
551,3/10/2022,329.899994,-0.011123122,0.000646574,0.000620874,329.2831932334934,325.0219005288086,314.50718964966734
552,3/11/2022,327.0,-0.008829389,0.000645565,0.000603754,325.630892565643,321.42407087543734,311.1056464464502
553,3/14/2022,324.980011,-0.006196495,0.000644481,0.000591457,322.75760132689993,318.58489958141973,308.2668106519172
554,3/15/2022,329.160004,0.012780291,0.000643585,0.000613459,320.7372829377236,316.59749813756065,306.44850565393995
555,3/16/2022,340.76001,0.03463448,0.000644507,0.000674758,324.9088192431443,320.7057267862255,310.36848641496476
556,3/17/2022,343.269989,0.007338831,0.000643428,0.000686744,336.3486760302384,332.0151484236057,321.3193485406631
557,3/18/2022,345.380005,0.006127997,0.000642326,0.000696513,338.85155851317035,334.4788508174648,323.7136300732384
558,3/21/2022,339.0,-0.018645167,0.000641844,0.00066185,340.9457203120495,336.53824913889423,325.78983470962737
559,3/22/2022,343.01001,0.011759523,0.000640915,0.000681703,334.6576694596527,330.3341706104233,319.6827658045209
560,3/23/2022,335.609985,-0.021809904,0.000640673,0.000641539,338.6160597649191,334.2422595893383,323.4867798099952
561,3/24/2022,336.230011,0.001845755,0.000639533,0.000643686,331.315567818395,327.0437527549197,316.5469094980091
562,3/25/2022,337.48999,0.003740368,0.000638412,0.000649196,331.90771408132406,327.62697422970115,317.09013839196945
563,3/28/2022,335.299988,-0.006510233,0.000637369,0.000636479,333.15876843352225,328.8735774200663,318.297753126819
564,3/29/2022,339.660004,0.012919511,0.000636506,0.000658258,330.9992917840258,326.73885345314466,316.2423339726197
565,3/30/2022,335.589996,-0.012054964,0.000635665,0.000635757,335.3121364500162,330.9951647125983,320.43684774854364
566,3/31/2022,330.100006,-0.016494508,0.00063506,0.000605491,331.29573607818776,327.0448405807173,316.52373789969323
567,4/1/2022,330.220001,0.000363445,0.00063394,0.000605064,325.8559209339645,321.67409730327597,311.42310615214603
568,4/4/2022,328.209991,-0.006105482,0.000632903,0.00059325,325.97453804664093,321.809519181072,311.5626240684911
569,4/5/2022,323.959991,-0.013033596,0.000632116,0.000569301,324.00560406145746,319.8562998945916,309.67694525157935
570,4/6/2022,316.26001,-0.024055332,0.000632069,0.0005261,319.79588278585226,315.69603884337306,305.6435538852225
571,4/7/2022,314.149994,-0.006694132,0.000631053,0.000513455,312.18274249989366,308.189721054758,298.37147895965546
572,4/8/2022,321.390015,0.022784826,0.000630816,0.000552391,310.11286602801266,306.1559243324754,296.38835555831025
573,4/11/2022,320.76001,-0.001962175,0.000629726,0.000548003,317.25201870665336,313.20108248997167,303.18641371374406
574,4/12/2022,319.779999,-0.003059955,0.000628651,0.000541717,316.637387503639,312.62015861872123,302.62623988406096
575,4/13/2022,321.970001,0.00682512,0.000627627,0.000552645,315.66385690056933,311.6361953984646,301.75501925329667
576,4/14/2022,321.640015,-0.001025422,0.000626541,0.000549905,317.8472644343727,313.78602347938346,303.7468672355349
577,4/18/2022,329.880005,0.025296013,0.000626515,0.000592792,317.5163179362331,313.47596640883955,303.49097999556454
578,4/19/2022,335.950012,0.018233408,0.000625968,0.000623313,325.65538315894827,321.505595031904,311.2556078347709
579,4/20/2022,341.059998,0.015096034,0.000625248,0.000648309,331.6765273686158,327.4490286784464,317.0370176144029
580,4/21/2022,334.299988,-0.020019651,0.000624906,0.000612674,336.7403988229337,332.4509840736244,321.89186801422574
581,4/22/2022,319.769989,-0.044436805,0.000627317,0.000535136,330.0479045476491,325.83063258915234,315.526191422286
582,4/25/2022,321.420013,0.005146767,0.000626276,0.00054306,315.66535630515557,311.6393428796355,301.6812574495517
583,4/26/2022,313.119995,-0.026162232,0.000626423,0.000497253,317.2785621355774,313.2499011679087,303.3364859032676
584,4/27/2022,313.230011,0.000351292,0.00062535,0.000497004,309.0836421005096,305.14733078162277,295.4642676086523
585,4/28/2022,318.410004,0.016402093,0.000624713,0.000524192,309.20548703476464,305.2601148964857,295.57241984382244
586,4/29/2022,305.48999,-0.041422861,0.000626644,0.00045261,314.33731526791564,310.3288029328131,300.4910595602639
587,5/2/2022,310.420013,0.016009249,0.000625988,0.000479112,301.54722541678257,297.72069070014277,288.2594480991585
588,5/3/2022,314.660004,0.013566442,0.000625214,0.000501369,306.42394349343965,302.5218829053232,292.9063196205867
589,5/4/2022,324.109985,0.029590215,0.000625587,0.000550756,310.6410638961723,306.67876905384395,296.9383565373935
590,5/5/2022,313.070007,-0.034656088,0.000626624,0.000491083,319.97091629482935,315.9000269289926,305.86650865114547
591,5/6/2022,312.959991,-0.000351472,0.000625565,0.000489658,309.0429651820739,305.10872074740485,295.416439016879
592,5/9/2022,308.890015,-0.013090083,0.000624819,0.000466719,308.938367646563,305.012253977247,295.3637887403031
593,5/10/2022,305.059998,-0.012476803,0.000624048,0.000444892,304.92393110017014,301.0419296010278,291.5628074428617
594,5/11/2022,301.549988,-0.011572672,0.00062324,0.00042466,301.1111641217327,297.28825904400037,287.90013178051936
595,5/12/2022,299.410004,-0.007121915,0.000622288,0.000411977,297.6451141060729,293.869263453534,284.51497008995466
596,5/13/2022,306.98999,0.025001256,0.000622257,0.000453234,295.5405951654019,291.78509508227177,282.54235692064583
597,5/16/2022,303.440002,-0.011631237,0.000621459,0.000432992,303.05068583879677,299.19693586733194,289.7018533049186
598,5/17/2022,312.970001,0.030923439,0.000621971,0.000483979,299.5231074133639,295.738326033422,286.39544186618184
599,5/18/2022,306.730011,-0.020139425,0.000621642,0.00044955,308.94809578425867,305.04245812746194,295.4096392317665
600,5/19/2022,308.200012,0.004781044,0.000620637,0.000456769,302.78726732915146,298.9395315984911,289.47511986067786
601,5/20/2022,306.799988,-0.004552931,0.000619646,0.000448433,304.2380992263951,300.3690676447269,290.8607212517536
602,5/23/2022,316.609985,0.031474655,0.000620213,0.000499972,302.8690574757781,299.04194543887735,289.6020292197542
603,5/24/2022,313.950012,-0.008436909,0.000619317,0.000485151,312.549922508265,308.60807056873,298.82259191464885
604,5/25/2022,314.899994,0.003021333,0.000618302,0.00048935,309.94637674400525,306.02087945178545,296.3575860391481
605,5/26/2022,323.630005,0.027345794,0.00061847,0.000533741,310.902353599593,306.9585615319824,297.2548876324384
606,5/27/2022,328.579987,0.015179397,0.000617803,0.000557909,319.5112600803936,315.47727330273733,305.55225568969604
607,5/31/2022,326.850006,-0.005278931,0.000616841,0.000548293,324.4052358362193,320.3058223407305,310.20379883572775
608,6/1/2022,321.850006,-0.015415751,0.000616245,0.000522036,322.71512856094046,318.6494027001963,308.58373482586273
609,6/2/2022,324.25,0.007429206,0.000615312,0.000533378,317.7640009615392,313.7752174784314,303.8596897191083
610,6/3/2022,318.679993,-0.017327381,0.000614825,0.000504098,320.12789461904697,316.08001221505435,306.1379661706484
611,6/6/2022,320.51001,0.005726066,0.000613863,0.000512644,314.60694267620585,310.6478779567119,300.87746141528163
612,6/7/2022,321.51001,0.00311517,0.000612871,0.000516897,316.43868429837534,312.45222457209843,302.62948114756733
613,6/8/2022,314.679993,-0.021472451,0.000612659,0.000481025,317.4194856638786,313.42530793076685,303.6010155498087
614,6/9/2022,304.220001,-0.0338051,0.000613573,0.000425185,310.6815876750472,306.76994894903976,297.1163371039691
615,6/10/2022,287.019989,-0.058199266,0.000618154,0.00032986,300.34469930293454,296.5523265980652,287.20118288905326
616,6/13/2022,283.320007,-0.012974836,0.000617438,0.000308262,283.32166424007056,279.73025588313243,270.8911187297584
617,6/14/2022,282.540009,-0.00275686,0.000616452,0.000303294,279.66170062656204,276.13402320913394,267.42381832249043
618,6/15/2022,290.070007,0.026302132,0.000616547,0.000345363,278.89663871741203,275.37799981973353,266.7099173472373
619,6/16/2022,284.980011,-0.017703256,0.000616076,0.000316206,286.3256640400259,282.7093543207581,273.77588836352874
620,6/17/2022,279.790009,-0.018379687,0.000615645,0.000286051,281.2780763182137,277.72790323051703,268.96060024342364
621,6/21/2022,284.809998,0.01778293,0.000615146,0.000314226,276.17491032652475,272.6745453273475,264.0788574049805
622,6/22/2022,284.540009,-0.000948411,0.00061416,0.000312196,281.1376406452677,277.58782992180994,268.8441840176306
623,6/23/2022,286.170013,0.005712212,0.00061322,0.000320864,280.8655203792182,277.33093916173607,268.6299317595871
624,6/24/2022,302.75,0.056321297,0.000617255,0.000410608,282.4769619378467,278.9058734208866,270.14431804172483
625,6/27/2022,300.779999,-0.006528285,0.000616345,0.000399506,298.86371061822246,295.09850846630076,285.7654321624494
626,6/28/2022,299.48999,-0.004298103,0.000615395,0.000392002,296.9364443298678,293.1890366218614,283.97776780857026
627,6/29/2022,303.279999,0.012575473,0.00061465,0.000411433,295.6408354594126,291.90021735484487,282.66008183769515
628,6/30/2022,297.019989,-0.020857028,0.000614391,0.000377566,299.3936467406171,295.61061003987356,286.30720149453515
629,7/1/2022,299.230011,0.007413106,0.000613492,0.000388752,293.2201539782142,289.5033422930483,280.40041570278
630,7/5/2022,297.200012,-0.006807192,0.000612601,0.00037733,295.3910331485663,291.68076750333006,282.52701918635677
631,7/6/2022,293.76001,-0.011642212,0.000611858,0.000358281,293.4041519374149,289.7028206248374,280.6007605458435
632,7/7/2022,298.600006,0.016341764,0.000611294,0.000383571,289.97247129495247,286.32463580939185,277.35874148081353
633,7/8/2022,296.470001,-0.007158869,0.000610418,0.000371656,294.7794542375509,291.0732711299863,281.9219105003164
634,7/11/2022,293.179993,-0.011159305,0.000609664,0.000353468,292.6811419998331,288.9975016480916,279.86572728816344
635,7/12/2022,292.529999,-0.002219509,0.000608715,0.000349417,289.4241773396635,285.79573532878544,276.8542592597266
636,7/13/2022,290.149994,-0.008169212,0.000607872,0.000336022,288.77874223251524,285.14660095651107,276.2469713624261
637,7/14/2022,281.589996,-0.029945912,0.000608355,0.000288484,286.41966032308164,282.8297978321249,274.0083860703832
638,7/15/2022,293.869995,0.042685378,0.000610214,0.000354937,277.96904068828695,274.47898916972787,265.9291767738812
639,7/18/2022,301.26001,0.024836237,0.000610196,0.000393249,290.11053478215797,286.46664197819206,277.50408512296053
640,7/19/2022,318.049988,0.054234853,0.000613765,0.000477376,297.39105413607246,293.6629173676549,284.45038166037284
641,7/20/2022,321.450012,0.010633483,0.000612968,0.00049322,313.99248485758756,310.0424145645842,300.29313614963655
642,7/21/2022,326.540009,0.015710432,0.000612373,0.000516923,317.38429651972666,313.3778977110317,303.5649955339769
643,7/22/2022,323.929993,-0.008025059,0.000611534,0.000503639,322.38368852659,318.3336733324465,308.3725884006182
644,7/25/2022,324.119995,0.000586381,0.000610584,0.000503767,319.8243246212773,315.80114524097746,305.8342262474574
645,7/26/2022,318.549988,-0.017334391,0.00061013,0.000476111,320.0252349550829,316.0040602293939,306.1228783515034
646,7/27/2022,324.540009,0.018629412,0.000609695,0.000504212,314.4974297911522,310.5524555307318,300.80044701149563
647,7/28/2022,329.109985,0.013983173,0.000609033,0.000525045,320.4191151133929,316.4035144494177,306.5299049200248
648,7/29/2022,333.390015,0.012921025,0.00060833,0.000544175,324.950490140866,320.88191461102224,310.7823637112029
649,8/1/2022,332.079987,-0.003937156,0.000607424,0.00053727,329.17350537885824,325.0289635767569,314.8251245431717
650,8/2/2022,327.880005,-0.012728162,0.00060676,0.000516861,327.85325649022224,323.7501456890861,313.6404644257376
651,8/3/2022,333.170013,0.016005206,0.000606195,0.000540653,323.72994205234835,319.691139499605,309.69481518802866
652,8/4/2022,331.869995,-0.003909598,0.000605296,0.000533828,328.98960305284385,324.8625299778242,314.6846509346256
653,8/5/2022,334.670013,0.0084017,0.000604464,0.000545876,327.694985209877,323.6027708545197,313.4642791740573
654,8/8/2022,334.679993,2.98e-05,0.00060354,0.000545087,330.45976740697205,326.32763252315317,316.2182149790814
655,8/9/2022,336.619995,0.005779852,0.00060266,0.000553079,330.4744482161086,326.3426240642447,316.19232061373503
656,8/10/2022,347.910004,0.032989154,0.000603343,0.000602525,332.39051539923497,328.23488725605677,318.0323257537696
657,8/11/2022,351.679993,0.010777814,0.000602582,0.000618012,343.57097153046965,339.27253336481107,328.6860174347624
658,8/12/2022,353.820007,0.006066678,0.000601711,0.000626293,347.3012260026761,342.95325986559095,332.26114952524586
659,8/15/2022,355.850006,0.005720982,0.000600837,0.000634024,349.41039297968416,345.04568698045495,334.29988545178014
660,8/16/2022,354.970001,-0.002476029,0.000599942,0.000629311,351.42331158507443,347.03794338006986,336.2039077323535
661,8/17/2022,353.73999,-0.00347113,0.000599059,0.000623108,350.55507972305827,346.1749776793174,335.47454375673135
662,8/18/2022,354.519989,0.002202579,0.000598158,0.000625494,349.35644663053307,345.01200622697564,334.31310566886714
663,8/19/2022,349.269989,-0.0149195,0.00059762,0.000602048,350.1101434511598,345.759697962822,335.00264252172934
664,8/22/2022,342.420013,-0.019807139,0.000597346,0.000571311,344.925195409354,340.6448630005673,330.06353798014584
665,8/23/2022,340.179993,-0.006563223,0.000596525,0.000560582,338.1555428686649,333.9459029630637,323.57229730280756
666,8/24/2022,341.940002,0.00516042,0.000595661,0.000567489,335.94065177861876,331.7616265873824,321.46339160872316
667,8/25/2022,346.48999,0.01321864,0.000595007,0.000586456,337.6766238655694,333.47729077091986,323.1630691685752
668,8/26/2022,336.399994,-0.029553019,0.000595474,0.000541337,342.1770285117614,337.933721681628,327.4239674518811
669,8/29/2022,333.920013,-0.007399428,0.000594678,0.000529467,332.2130821434505,328.0726493159516,317.8988430222383
670,8/30/2022,333.630005,-0.000868873,0.000593794,0.00052738,329.7259889776716,325.6592667183592,315.5768863904661
671,8/31/2022,332.670013,-0.002881563,0.000592926,0.0005223,329.4873741677126,325.39328382652855,315.3315267569167
672,9/1/2022,333.5,0.002491819,0.000592049,0.000525231,328.5052044279509,324.4254147664822,314.46338958643724
673,9/2/2022,331.480011,-0.006075356,0.000591234,0.000515423,329.34494794086976,325.2737077322183,315.2170751778583
674,9/6/2022,326.48999,-0.015168219,0.000590722,0.000492154,327.3448341459363,323.2914302418099,313.2751087464737
675,9/7/2022,330.559998,0.01238889,0.000590056,0.000509778,322.4326191064001,318.44219788411965,308.6328834355968
676,9/8/2022,335.380005,0.014476052,0.000589471,0.000530439,326.4537206223113,322.40300499427923,312.44526891968826
677,9/9/2022,340.100006,0.013975477,0.000588867,0.000550298,331.2235017409817,327.1392223928689,317.0585473058068
678,9/12/2022,342.579987,0.007265459,0.000588065,0.000560203,335.87725471234876,331.73762373151254,321.5794603932933
679,9/13/2022,328.390015,-0.042303197,0.000589901,0.000497075,338.3425015567234,334.18043067392176,323.975510888072
680,9/14/2022,327.26001,-0.00344698,0.000589056,0.000491275,324.28225933613174,320.2852648933837,310.4280932502148
681,9/15/2022,331.619995,0.013234727,0.000588429,0.000509988,323.1898921038818,319.20755188112565,309.3516731626204
682,9/16/2022,326.209991,-0.016448402,0.000587987,0.000485123,327.4943698256724,323.45698384193133,313.51215545154525
683,9/19/2022,328.660004,0.007482476,0.000587198,0.000495368,322.14399705572987,318.1754923342775,308.37364649404356
684,9/20/2022,323.26001,-0.01656681,0.000586765,0.000470423,324.5714875468829,320.5626062784061,310.66167008986775
685,9/21/2022,320.709991,-0.007919724,0.000586011,0.000458174,319.2389160147674,315.29305937589,305.5775394495709
686,9/22/2022,312.920013,-0.024589652,0.00058607,0.000421662,316.7074255555648,312.80437925566935,303.1905041088334
687,9/23/2022,301.970001,-0.03561993,0.000587105,0.000369199,309.02243796759257,305.2061336374781,295.8097623459896
688,9/26/2022,294.619995,-0.024641305,0.000587159,0.000332847,298.1741345822827,294.4928206032873,285.44880430748657
689,9/27/2022,291.380005,-0.011058099,0.000586495,0.000316314,290.90456110805826,287.3264556288827,278.5121655080554
690,9/28/2022,300.790009,0.031784102,0.000587078,0.00036192,287.7198521184711,284.1735777912107,275.4014427270035
691,9/29/2022,296.109985,-0.015681421,0.0005866,0.000338702,297.0166418621253,293.34236684967647,284.3490374816218
692,9/30/2022,293.049988,-0.010387754,0.000585919,0.000323202,292.3891164357619,288.7881706203361,279.88978185145015
693,10/3/2022,299.149994,0.020601898,0.000585666,0.000352464,289.36381600690294,285.8052479870815,277.0000796338708
694,10/4/2022,314.869995,0.05121474,0.000588544,0.000425752,295.3943416244398,291.7792442635501,282.78055783427754
695,10/5/2022,309.0,-0.018818562,0.000588229,0.000398063,310.92258250639173,307.0797815162296,297.5766456681468
696,10/6/2022,304.670013,-0.014112011,0.000587686,0.000377215,305.12713945496523,301.3627203557093,292.05798602854554
697,10/7/2022,301.079987,-0.011853299,0.000587057,0.000359667,300.8411672946747,297.11951916650463,288.02292531885774
698,10/10/2022,300.540009,-0.00179508,0.000586223,0.00035658,297.3002478699759,293.630912726385,284.58989320624937
699,10/11/2022,294.209991,-0.021287119,0.000586053,0.000325617,296.76764481402455,293.11886472207306,284.1123294714586
700,10/12/2022,295.309998,0.003731878,0.000585233,0.000330483,290.5157620549602,286.93337968374203,278.1061361154943
701,10/13/2022,307.070007,0.039050112,0.000586534,0.000385718,291.5952073126584,288.00207995852986,279.1589242565023
702,10/14/2022,299.98999,-0.02332665,0.000586498,0.000351939,303.2218121874655,299.48408156246603,290.2617415753224
703,10/17/2022,306.709991,0.022153539,0.000586339,0.000382952,296.2169974345692,292.5742352153874,283.58217121508113
704,10/18/2022,313.850006,0.023012537,0.000586232,0.000415096,302.8524102044267,299.1163733565304,289.9060037696185
705,10/19/2022,311.76001,-0.006681491,0.000585472,0.00040503,309.91934900438224,306.10227909910674,296.72035175404176
706,10/20/2022,310.809998,-0.003051907,0.00058466,0.000400133,307.8643024645501,304.070311844961,294.73839030404804
707,10/21/2022,325.100006,0.044951059,0.000586636,0.000463147,306.9382659035576,303.1388887093102,293.8269380986915
708,10/24/2022,328.700012,0.011012671,0.000585964,0.000478048,321.0494905119879,317.0810932647024,307.30639014056334
709,10/25/2022,332.399994,0.011193528,0.0005853,0.000493161,324.60795620428536,320.6171656411032,310.76662595250673
710,10/26/2022,335.690002,0.009849076,0.000584598,0.000506339,328.2657354029019,324.23720193982837,314.2722969987826
711,10/27/2022,337.179993,0.004428771,0.000583798,0.000511855,331.54404531155495,327.4476983759992,317.3695575687754
712,10/28/2022,341.820007,0.013667412,0.000583221,0.000530332,332.9889905804551,328.914722225519,318.80255077673996
713,10/31/2022,344.51001,0.007838843,0.000582477,0.000540583,337.6017096243421,333.4533932069809,323.2158666134507
714,11/1/2022,348.579987,0.011744575,0.000581837,0.000556274,340.24789354713835,336.0689079958001,325.7820011149516
715,11/2/2022,349.790009,0.003465278,0.000581035,0.000560343,344.2974705956493,340.07515555725,329.65648050619416
716,11/3/2022,348.869995,-0.002633655,0.000580238,0.000555882,345.47717112366513,341.24454841949665,330.7932707001902
717,11/4/2022,357.910004,0.025582224,0.000580301,0.000590786,344.56922824853,340.32905073573306,329.9091915163482
718,11/7/2022,362.559998,0.012908403,0.000579704,0.000607942,353.5327075102389,349.20181585187885,338.49973310852124
719,11/8/2022,364.019989,0.004018809,0.000578914,0.000612686,358.1178310751244,353.7151640242513,342.94870032474074
720,11/9/2022,362.0,-0.005564569,0.000578163,0.000604106,359.56766012946,355.14537949432633,344.2714688324621
721,11/10/2022,378.309998,0.044069748,0.000579977,0.000664391,357.58304306586325,353.21809675118647,342.4372192154373
722,11/11/2022,385.170013,0.017970869,0.000579588,0.000688362,373.71869278236716,369.13245724604957,357.81121019008816
723,11/14/2022,382.359985,-0.007322295,0.000578875,0.000677282,380.4991644108972,375.84295638275626,364.402966844181
724,11/15/2022,382.880005,0.001359103,0.000578077,0.000678224,377.72617102573133,373.08219336440374,361.654856717778
725,11/16/2022,382.329987,-0.001437561,0.000577285,0.000675305,378.2324915469833,373.6038965286163,362.2102925663709
726,11/17/2022,379.779999,-0.006691941,0.000576565,0.000665158,377.6741752800194,373.0766303622524,361.6638826592055
727,11/18/2022,379.200012,-0.001528333,0.000575778,0.00066214,375.15401535503275,370.5539308014115,359.25297789890215
728,11/21/2022,380.209991,0.002659906,0.000574993,0.000664885,374.5970088219889,370.01664782945625,358.7333389729897
729,11/22/2022,383.869995,0.009580233,0.000574313,0.000677114,375.5957916755737,371.01997099674145,359.74336851055835
730,11/23/2022,386.25,0.006180888,0.000573568,0.000684654,379.21975005570937,374.59290459414154,363.187826838321
731,11/25/2022,388.859985,0.006734515,0.000572833,0.00069293,381.59657853825286,376.9406370364918,365.4588195267321
732,11/28/2022,382.359985,-0.016856809,0.000572471,0.000668955,384.14858303761434,379.4550728527925,367.9316591449305
733,11/29/2022,383.709991,0.003524502,0.000571701,0.00067285,377.7538834844215,373.1498821220302,361.7740036789969
734,11/30/2022,386.149994,0.006338844,0.000570966,0.00068057,379.07610776018356,374.47379877703696,363.1260166469961
735,12/1/2022,383.809998,-0.006078246,0.000570251,0.000671374,381.47691668671615,376.8328560840523,365.4042778691017
736,12/2/2022,380.579987,-0.008451263,0.000569589,0.000658979,379.1514527209287,374.53874759809463,363.18076511829105
737,12/5/2022,371.540009,-0.024039817,0.000569643,0.000625467,375.99376399966656,371.41930496829764,360.1634449746859
738,12/6/2022,362.910004,-0.023501674,0.000569659,0.000592774,367.06046594205276,362.59903340537863,351.59526193773536
739,12/7/2022,359.920013,-0.00827306,0.000568994,0.000580777,358.5040425886914,354.1450108823865,343.4014876562163
740,12/8/2022,358.079987,-0.005125432,0.000568269,0.000573066,355.54990844559114,351.2311749727501,340.5541445493097
741,12/9/2022,359.140015,0.002955938,0.00056751,0.000576282,353.76138426920807,349.46522212935616,338.8781350330137
742,12/12/2022,363.179993,0.011186233,0.000566896,0.000590581,354.7596479470895,350.46512073781463,339.8597203621392
743,12/13/2022,368.690002,0.015057628,0.000566415,0.000610052,358.7810222927241,354.4270432138502,343.73085861486646
744,12/14/2022,360.380005,-0.022797144,0.000566389,0.00057859,364.24051321433774,359.8189059615488,348.92789114759813
745,12/15/2022,349.829987,-0.029711759,0.000566859,0.000537932,356.0298431554759,351.725528709792,341.1062536263141
746,12/16/2022,346.350006,-0.009997443,0.000566247,0.00052381,345.58182721424265,341.3867337529128,331.04754652221413
747,12/19/2022,344.609985,-0.005036542,0.000565531,0.000516366,342.13857053608683,337.99803228719907,327.79011010835006
748,12/20/2022,344.48999,-0.000348266,0.000564776,0.00051521,340.431105867946,336.2967847195751,326.0373904174511
749,12/21/2022,350.160004,0.016325171,0.000564355,0.000536318,340.3218432980439,336.1887524052682,326.0214350954184
750,12/22/2022,345.579987,-0.013166077,0.000563852,0.000518049,345.9173315487678,341.7428844089223,331.47200471684306
751,12/23/2022,345.51001,-0.000202512,0.000563102,0.000517089,341.3802048085937,337.26431307058465,327.0916854501796
752,12/27/2022,341.970001,-0.010298598,0.000562509,0.000502706,341.32290299628687,337.2010461759484,327.02045168502184
753,12/28/2022,340.869995,-0.003221859,0.00056178,0.00049776,337.81786005677435,333.7245140243782,323.63216167710505
754,12/29/2022,343.429993,0.007482128,0.0005611,0.000507023,336.7132426110345,332.669606607946,322.65618682987787
755,12/30/2022,343.380005,-0.000145566,0.000560357,0.000506159,339.26425362851467,335.1793628499796,325.0912677166525
756,1/3/2023,346.220001,0.008236694,0.000559695,0.000516385,339.21916742807844,335.13487483773645,325.0791969803353
757,1/4/2023,347.700012,0.004265659,0.000558974,0.000521337,342.025360863184,337.8982780931611,327.74639693833115
758,1/5/2023,343.76001,-0.011396305,0.000558424,0.000505615,343.50447356655144,339.38249874710016,329.17050604634807
759,1/6/2023,348.079987,0.012488533,0.000557877,0.000521403,339.6037421772703,335.51762473087274,325.4503795225644
760,1/9/2023,353.0,0.014035756,0.000557383,0.000539185,343.8699107719968,339.7434057184424,329.55291754962496
