,Date,NKE,PDR,VAR,AVG,VAR70,VAR85,VAR99
513,1/13/2022,149.589996,-0.017363001,0.000488622,0.000742625,150.53755926692497,148.84481463482885,144.66594314766266
514,1/14/2022,148.179993,-0.009470488,0.000487874,0.000722755,147.94608006631782,146.27640172770387,142.16054461922357
515,1/18/2022,146.949997,-0.008335331,0.000487086,0.000705166,146.54905300813888,144.90360437326132,140.82681950436432
516,1/19/2022,145.110001,-0.01260029,0.000486484,0.000679381,145.32183629858628,143.68029611888278,139.6588905017152
517,1/20/2022,142.729996,-0.016537377,0.000486115,0.000646079,143.49275078904205,141.8861222104601,137.90940704726273
518,1/21/2022,142.949997,0.001540192,0.000485178,0.000647805,141.1438474661957,139.5602399263324,135.63357125892148
519,1/24/2022,146.0,0.021111724,0.000485049,0.000687235,141.36417085052392,139.7760131791005,135.85958937800305
520,1/25/2022,145.479996,-0.003568029,0.000484151,0.000679052,144.38870812829816,142.7661455029311,138.77559358495373
521,1/26/2022,143.990005,-0.010294705,0.000483452,0.000657989,143.8670547076357,142.25521912358622,138.2785095430399
522,1/27/2022,144.639999,0.004504002,0.000482554,0.000665357,142.3973408594926,140.79994939253345,136.87595550942285
523,1/28/2022,145.910004,0.008742131,0.000481756,0.0006808,143.05324996058633,141.45224416147514,137.4985276820111
524,1/31/2022,148.070007,0.014695162,0.000481211,0.000707545,144.3018010516771,142.68924663840107,138.71445771879755
525,2/1/2022,148.220001,0.001012481,0.000480294,0.000708126,146.44718915390575,144.80910728307305,140.7744538379506
526,2/2/2022,148.710007,0.003300485,0.000479394,0.000713054,146.6015522788085,144.97018780132328,140.92825740253258
527,2/3/2022,145.309998,-0.02312877,0.000479561,0.000667814,147.08822418206725,145.44337126355498,141.3916068602399
528,2/4/2022,145.389999,0.000550402,0.000478653,0.000667591,143.71175554849907,142.110752933834,138.14574988411567
529,2/7/2022,145.139999,-0.001720993,0.000477759,0.000663076,143.79167635300502,142.18481227805944,138.22101800006644
530,2/8/2022,143.529999,-0.011154721,0.00047712,0.000640778,143.55219737856407,141.96495903639257,137.9860972347648
531,2/9/2022,146.259995,0.01884176,0.000476844,0.000675055,141.9538965452992,140.370123547152,136.47526936795677
532,2/10/2022,144.820007,-0.009894185,0.000476158,0.000655188,144.65862578437873,143.0492300670935,139.11675062923257
533,2/11/2022,140.179993,-0.032564379,0.000477331,0.000592862,143.2380164218129,141.65219375978435,137.7251258307754
534,2/14/2022,141.589996,0.010008268,0.000476603,0.000610494,138.6255740245988,137.0856452002989,133.27051740600518
535,2/15/2022,145.580002,0.027790248,0.00047709,0.000661297,140.02383238762107,138.46780629892336,134.62611728094987
536,2/16/2022,146.490005,0.006231423,0.000476258,0.000671689,143.9950974109046,142.39269144686594,138.44568084918058
537,2/17/2022,142.800003,-0.02551213,0.000476645,0.00062293,144.88842727415917,143.27910089876548,139.29681980669224
538,2/18/2022,142.949997,0.001049827,0.00047576,0.000623724,141.23310458491412,139.65702266769821,135.78836915359713
539,2/22/2022,138.190002,-0.033865333,0.00047708,0.000559736,141.3768486870084,139.80025036261745,135.93403445140527
540,2/23/2022,136.830002,-0.00989027,0.000476398,0.000540385,136.66431417061,135.14411260462836,131.40538570937156
541,2/24/2022,137.169998,0.002481724,0.000475524,0.000543973,135.31405461025366,133.811412474486,130.08666186121707
542,2/25/2022,138.800003,0.011813052,0.000474881,0.000564765,135.65358224686295,134.14465946617804,130.42097031631332
543,2/28/2022,136.550003,-0.0163432,0.000474532,0.000533627,137.26910195764953,135.74561149361426,131.97298835617732
544,3/1/2022,132.220001,-0.03222366,0.000475629,0.000473411,135.04747696829625,133.55358283636428,129.8480805891595
545,3/2/2022,135.679993,0.025831911,0.000475934,0.00051994,130.74773925264728,129.2967659748363,125.7044134944603
546,3/3/2022,133.970001,-0.012683219,0.000475381,0.000495759,134.18133587426257,132.68712485683193,128.97847488815373
547,3/4/2022,131.179993,-0.021045529,0.000475358,0.000456378,132.48303406579774,131.01265769490087,127.36520872124026
548,3/7/2022,124.440002,-0.052746684,0.000479647,0.000359292,129.71753556951924,128.27704637305933,124.7247722427081
549,3/8/2022,121.209999,-0.026299118,0.000480065,0.000310734,123.04203694188264,121.6639535138533,118.27856177880331
550,3/9/2022,126.949997,0.046268714,0.000483026,0.000394294,119.83200138470643,118.4984135703994,115.20575503666447
551,3/10/2022,126.029999,-0.007273319,0.000482255,0.000380378,125.50972725236588,124.11281839981588,120.628975404604
552,3/11/2022,122.629997,-0.027348299,0.000482772,0.000330145,124.61171081088854,123.21881991032723,119.76997354095967
553,3/14/2022,117.57,-0.042137766,0.000485155,0.000253349,121.23067726933257,119.8787039796199,116.54817437595653
554,3/15/2022,119.400002,0.015445317,0.000484695,0.000280772,116.22702518407846,114.91698848288708,111.69270417530804
555,3/16/2022,125.190002,0.047353382,0.000487807,0.000365587,118.03355426018898,116.71038954782622,113.44784449867905
556,3/17/2022,127.410004,0.017577665,0.000487461,0.000396544,123.76615930339071,122.37047750108667,118.9389126178643
557,3/18/2022,131.240005,0.029617482,0.000488116,0.000449006,125.96236821805938,124.54446157314248,121.05615339845275
558,3/21/2022,130.190002,-0.008032809,0.00048737,0.000433805,129.7551011313626,128.29204397961027,124.67682878538167
559,3/22/2022,133.089996,0.022030624,0.000487331,0.00047244,128.71884702317521,127.26833618453674,123.67472798150175
560,3/23/2022,133.0,-0.000676433,0.000486463,0.000470388,131.59155409169827,130.11263566245376,126.45887174040072
561,3/24/2022,132.080002,-0.006941313,0.000485694,0.000457177,131.5042399393309,130.029979064105,126.38665306282925
562,3/25/2022,133.699997,0.012190647,0.000485074,0.000478055,130.59246412794428,129.13044896603046,125.49319431943763
563,3/28/2022,134.809998,0.008267903,0.00048432,0.000491891,132.19996467960098,130.7226334684076,127.05490003089947
564,3/29/2022,139.139999,0.031614248,0.000485176,0.000547073,133.29533095562527,131.80841049961728,128.11854373920136
565,3/30/2022,138.539993,-0.004321571,0.000484359,0.000538456,137.5801222440883,136.0467680767577,132.21013067433134
566,3/31/2022,134.559998,-0.029148861,0.000485058,0.000486004,136.9855332438006,135.44563623676078,131.67162672760082
567,4/1/2022,133.520004,-0.007758872,0.000484322,0.000471463,133.05795506283533,131.56199692808215,127.8779440421331
568,4/4/2022,134.339996,0.006122561,0.000483525,0.000481412,132.01496637655745,130.53386613395276,126.89074537975767
569,4/5/2022,132.300003,-0.015301776,0.000483113,0.000453674,132.8346314327057,131.3476155912545,127.67047156818515
570,4/6/2022,128.360001,-0.03023327,0.000483914,0.000399837,130.8116354720909,129.34707802959804,125.73318334366058
571,4/7/2022,129.380005,0.007915025,0.000483165,0.000412999,126.90879436289498,125.49023162333684,121.97932462628187
572,4/8/2022,128.149994,-0.009552443,0.000482494,0.000395576,127.92137833185403,126.48827319724087,122.96317484597037
573,4/11/2022,124.980003,-0.025047657,0.00048278,0.000351173,126.70239552981872,125.28564977982951,121.79326021984978
574,4/12/2022,125.040001,0.000479946,0.000481939,0.000351397,123.56192770727573,122.17149016811337,118.7602690022277
575,4/13/2022,127.489998,0.01940422,0.000481731,0.000384533,123.62010432423642,122.23644307104435,118.83378795851966
576,4/14/2022,133.460007,0.045763945,0.000484463,0.000463316,126.05125065872761,124.64571660390564,121.14825843972851
577,4/18/2022,131.630005,-0.013806866,0.000483976,0.000438585,131.954923583259,130.48178443722284,126.84207428069766
578,4/19/2022,137.050003,0.04035085,0.00048589,0.000507637,130.14352541342333,128.68607729763426,125.10245611086702
579,4/20/2022,135.869995,-0.008647335,0.000485195,0.000491825,135.50587999643224,133.986623858639,130.26946690171346
580,4/21/2022,135.460007,-0.003022064,0.00048438,0.000485767,134.34976858783767,132.8398703138585,129.1076871910033
581,4/22/2022,129.070007,-0.048321498,0.000487639,0.000401761,133.93630399849263,132.43306333898272,128.70831394482292
582,4/25/2022,127.940002,-0.008793527,0.000486947,0.000385962,127.60597175585477,126.17434986457238,122.60198185774513
583,4/26/2022,120.519997,-0.05974573,0.000492303,0.00028282,126.48417461879755,125.06383295114135,121.5607164751223
584,4/27/2022,121.239998,0.005956346,0.000491515,0.000292535,119.12888143934912,117.78319487023062,114.46735110798583
585,4/28/2022,127.050003,0.046808698,0.000494367,0.00037205,119.8485642451985,118.49296013010058,115.14626682640264
586,4/29/2022,124.699997,-0.018669905,0.000494141,0.000339555,125.59317613883445,124.17642632011979,120.66389444876596
587,5/2/2022,126.080002,0.011005813,0.000493493,0.000357726,123.2676860072702,121.87158002750824,118.42396469913399
588,5/3/2022,122.860001,-0.025871138,0.000493822,0.000313119,124.63198666651888,123.22586936706573,119.74746075883303
589,5/4/2022,126.059998,0.025712464,0.000494077,0.000356242,121.43842243171684,120.07157869311709,116.66361022730142
590,5/5/2022,118.629997,-0.060748588,0.000499557,0.000252674,124.60977931843948,123.19741509741823,119.72640307753747
591,5/6/2022,114.489998,-0.035521915,0.000500873,0.000192142,117.24487352359476,115.91393737907134,112.62857197767815
592,5/9/2022,111.209999,-0.029067169,0.000501471,0.000142717,113.14899608237712,111.8551046185034,108.68473146022728
593,5/10/2022,109.489998,-0.015587094,0.000501042,0.000116191,109.90200396266836,108.65180580975174,105.56969576895987
594,5/11/2022,107.919998,-0.014443009,0.000500555,9.17e-05,108.19465023271657,106.95786208025568,103.9139480971881
595,5/12/2022,107.900002,-0.000185303,0.000499714,9.12e-05,106.64290334852565,105.4328316893597,102.42879392524053
596,5/13/2022,113.010002,0.046271437,0.000502447,0.000168699,106.62449270633496,105.4091000202687,102.4112492974513
597,5/16/2022,112.599998,-0.00363463,0.00050163,0.000162328,111.68305276515719,110.4115490692303,107.24262408383854
598,5/17/2022,115.900002,0.02888607,0.000502168,0.000210361,111.27592467906065,110.01018526005662,106.87376457868133
599,5/18/2022,109.370003,-0.057991111,0.000506976,0.000113197,114.54663888678465,113.2424744871388,110.00091116437711
600,5/19/2022,106.440002,-0.027155192,0.000507368,6.77e-05,108.07079129550038,106.83417333625434,103.78425769226286
601,5/20/2022,108.0,0.014549762,0.000506872,9.18e-05,105.16827583811168,103.96202921981052,100.99179648674512
602,5/23/2022,108.629997,0.005816358,0.000506085,0.000101355,106.70953855317543,105.49089222251258,102.46431233468468
603,5/24/2022,107.290001,-0.012412127,0.000505505,8.06e-05,107.3419968390768,106.11655084594291,103.07581768163683
604,5/25/2022,108.199997,0.008445881,0.000504783,9.45e-05,106.01087447360106,104.79838172074982,101.79653297346947
605,5/26/2022,112.940002,0.042875383,0.000506969,0.000165165,106.91082072422448,105.68592343329478,102.66329749413485
606,5/27/2022,115.989998,0.026647241,0.000507288,0.000208865,111.60753227975701,110.33244091273579,107.17077448428226
607,5/31/2022,118.849998,0.024358214,0.000507411,0.00024865,114.6211230134522,113.30601823809772,110.0675422339444
608,6/1/2022,118.68,-0.001431382,0.000506581,0.000245887,117.45511450583743,116.10901711479136,112.78270616394474
609,6/2/2022,123.410004,0.039081382,0.000508222,0.000309656,117.28968019148317,115.94813493553572,112.62602266904322
610,6/3/2022,120.949997,-0.020134966,0.000508073,0.00027614,121.96681759220083,120.56544796480618,117.1065237647171
611,6/6/2022,120.230003,-0.005970612,0.000507305,0.000265916,119.53810744906443,118.16490757888057,114.77136601549287
612,6/7/2022,121.669998,0.011905845,0.000506697,0.000284936,118.81790639005993,117.45380381061032,114.08864332124418
613,6/8/2022,122.400002,0.005981941,0.000505924,0.00029423,120.24526489505924,118.86705302555512,115.47260705762046
614,6/9/2022,118.599998,-0.031537917,0.000506747,0.000242386,120.96880812107982,119.57724831964617,116.16832291586338
615,6/10/2022,114.730003,-0.033174902,0.000507736,0.000188049,117.20015193724417,115.8584641432364,112.56306819609088
616,6/13/2022,110.440002,-0.038109163,0.000509289,0.000125878,113.37632345160416,112.07323354530438,108.87710187878432
617,6/14/2022,110.720001,0.002532096,0.000508473,0.000129778,109.1296900342545,107.87423825027733,104.77684162826682
618,6/15/2022,113.440002,0.02426958,0.000508591,0.000168839,109.40339065973652,108.14537132815556,105.05867158855673
619,6/16/2022,107.120003,-0.057324351,0.000513101,7.6e-05,112.09955567669931,110.81613404542189,107.64560927306404
620,6/17/2022,107.339996,0.0020516,0.00051228,7.91e-05,105.83295475796263,104.61228117008406,101.60560328702942
621,6/21/2022,108.68,0.012406455,0.000511699,9.9e-05,106.05514426312135,104.83425366893808,101.81372612319058
622,6/22/2022,104.919998,-0.035209649,0.000512878,4.22e-05,107.38355090081066,106.14895024046515,103.08714518785946
623,6/23/2022,108.0,0.028933091,0.000513392,8.86e-05,103.66204591057341,102.46740127578416,99.52335735019474
624,6/24/2022,112.910004,0.044459849,0.000515719,0.000159711,106.70121056788061,105.46604901369697,102.43936835164664
625,6/27/2022,110.5,-0.021575556,0.000515649,0.000124934,111.56310541089537,110.27853271115163,107.10003209787736
626,6/28/2022,102.779999,-0.072424749,0.00052322,9.04e-06,109.18069293239249,107.91636337700203,104.80214447725838
627,6/29/2022,103.25,0.00456246,0.000522418,1.63e-05,101.52480470802014,100.34234454098423,97.44147783006964
628,6/30/2022,102.199997,-0.010221583,0.000521753,-1.27e-11,101.9937863842902,100.80752601683184,97.87083145336922
629,7/1/2022,101.18,-0.01003054,0.000521083,-1.59e-05,100.95708920625748,99.78081124624957,96.88371957277619
630,7/5/2022,104.32,0.030561989,0.000521738,3.26e-05,99.95091354258352,98.79566147396302,95.9187641407107
631,7/6/2022,104.230003,-0.000863074,0.000520912,3.12e-05,103.0519447787903,101.85431777693661,98.9048490669986
632,7/7/2022,108.129997,0.036734155,0.000522216,8.92e-05,102.97146741700666,101.77532677009827,98.81291612257286
633,7/8/2022,107.93,-0.00185131,0.000521397,8.62e-05,106.82312944085389,105.584392683862,102.53090267500436
634,7/11/2022,105.110001,-0.026475438,0.000521686,4.43e-05,106.62203846586212,105.38745365398005,102.3401189108742
635,7/12/2022,103.760002,-0.012926871,0.000521129,2.39e-05,103.8358751138766,102.62988845411127,99.65335833321834
636,7/13/2022,105.110001,0.012926871,0.000520571,4.41e-05,102.49431385950828,101.30482753564398,98.37113780570724
637,7/14/2022,103.220001,-0.018144788,0.000520272,1.56e-05,103.83543294147238,102.6353675508288,99.64582083228652
638,7/15/2022,104.699997,0.014236447,0.000519773,3.79e-05,101.96616768025993,100.78579972714081,97.85629256325204
639,7/18/2022,103.940002,-0.00728526,0.000519044,2.64e-05,103.43317490823911,102.23198490883956,99.2843485955444
640,7/19/2022,109.190002,0.049275674,0.000522017,0.000103372,102.67983112690742,101.49251354635004,98.54902209511059
641,7/20/2022,111.110001,0.017431208,0.00052167,0.000130404,107.87240171540913,106.6184522847566,103.51735792801028
642,7/21/2022,111.620003,0.004579562,0.000520888,0.000137334,109.77423326930544,108.49725517344528,105.35389159315935
643,7/22/2022,109.120003,-0.022652051,0.000520884,0.000101892,110.28381873582781,108.99914783697986,105.84544033804703
644,7/25/2022,109.279999,0.001465165,0.000520079,0.000104009,107.80415763027457,106.55133467830896,103.46371515058864
645,7/26/2022,105.199997,-0.038050115,0.000521526,4.49e-05,107.96209551868264,106.70967228064741,103.60104413042357
646,7/27/2022,107.860001,0.024970827,0.000521679,8.34e-05,103.9244542329502,102.715237426092,99.73923691248616
647,7/28/2022,112.230003,0.039716265,0.000523296,0.000144697,106.55528560394147,105.31614120557118,102.2651764047623
648,7/29/2022,114.919998,0.023685853,0.000523343,0.000181026,110.87950261328746,109.58942534509411,106.40397191530836
649,8/1/2022,114.300003,-0.00540962,0.000522584,0.000172411,113.54082944832497,112.2199852125004,108.94878671772067
650,8/2/2022,111.769997,-0.022383435,0.000522562,0.00013771,112.92709173087908,111.61161692609706,108.38063442069208
651,8/3/2022,114.279999,0.022208407,0.000522506,0.000171613,110.43521027081574,109.14656985116629,105.96390392312945
652,8/4/2022,114.480003,0.001748593,0.000521709,0.000174031,112.90641723254241,111.59191536888498,108.3494281039124
653,8/5/2022,113.870003,-0.005342688,0.000520956,0.000165583,113.10866292385383,111.79241371883145,108.54401907783583
654,8/8/2022,114.0,0.001140975,0.000520161,0.000167075,112.50711373200501,111.2034220630937,107.96780520306831
655,8/9/2022,110.110001,-0.034718573,0.000521222,0.000113814,112.6366753608396,111.33077182814648,108.11904230829218
656,8/10/2022,113.139999,0.027146106,0.00052154,0.000155022,108.7774914949277,107.51624718479201,104.39191430609941
657,8/11/2022,114.099998,0.008449258,0.000520851,0.000167646,111.7806793807785,110.48185949554188,107.27025731655446
658,8/12/2022,116.07,0.017118218,0.000520495,0.000193407,112.73156957391967,111.41771534524274,108.18999743404825
659,8/15/2022,116.32,0.002151556,0.000519711,0.000196378,114.68636835028795,113.35147268402997,110.05655874084768
660,8/16/2022,118.059998,0.014847939,0.000519248,0.000218578,114.93456023774011,113.5984697313336,110.31353857156344
661,8/17/2022,117.040001,-0.008677188,0.000518582,0.00020512,116.65370640011797,115.29788530328926,111.95373634151898
662,8/18/2022,116.010002,-0.008839354,0.000517922,0.000191457,115.64926507218092,114.30652282226019,110.98588780978777
663,8/19/2022,113.160004,-0.02487363,0.000518087,0.000153652,114.62225927381704,113.29246637918885,110.01474517042645
664,8/22/2022,110.339996,-0.02523631,0.000518277,0.000115414,111.80843964150293,110.5086920964803,107.32626340748384
665,8/23/2022,110.68,0.003076683,0.00051751,0.000119867,109.01166659022827,107.75157309830243,104.63784799807543
666,8/24/2022,111.410004,0.006573971,0.000516796,0.000129558,109.3496740320868,108.08122506961163,104.96140000487608
667,8/25/2022,113.220001,0.016115711,0.000516404,0.000153525,110.07856642601938,108.80253152548487,105.66396363488339
668,8/26/2022,108.279999,-0.044612382,0.000518626,8.65e-05,111.86950325529402,110.5745026180942,107.35688808399962
669,8/29/2022,107.879997,-0.003700985,0.000517872,8.08e-05,106.97728991660257,105.73333696247253,102.66987386110425
670,8/30/2022,107.860001,-0.000185371,0.000517099,8.05e-05,106.57587447376,105.34571857870257,102.30684754337494
671,8/31/2022,106.449997,-0.013158736,0.00051659,6.07e-05,106.56427453646643,105.32991109752854,102.28574091363389
672,9/1/2022,106.489998,0.000375702,0.000515821,6.12e-05,105.16519759035238,103.94838567435156,100.94652991768059
673,9/2/2022,105.739998,-0.007067833,0.00051513,5.06e-05,105.21042007920802,103.99574411564167,100.99239618883772
674,9/6/2022,105.150002,-0.005595311,0.000514413,4.22e-05,104.46525452619386,103.2606754230833,100.27913242986453
675,9/7/2022,108.480003,0.031177931,0.000515085,8.83e-05,103.8850480893768,102.68490110846007,99.72624656732837
676,9/8/2022,108.730003,0.002301921,0.00051433,9.16e-05,107.17414429210089,105.9343505693415,102.87598036121943
677,9/9/2022,110.970001,0.020392131,0.000514178,0.000121607,107.4255583234954,106.18686454957643,103.11193136798585
678,9/12/2022,112.379997,0.012626055,0.00051365,0.000140051,109.64267789213916,108.37711439217595,105.2537716936161
679,9/13/2022,105.720001,-0.06109186,0.000518407,4.99e-05,111.03758620103787,109.76081083772175,106.59773041082757
680,9/14/2022,107.0,0.012034735,0.000517856,6.75e-05,104.44814047297612,103.23347371367143,100.25334385748039
681,9/15/2022,105.5,-0.014117882,0.000517391,4.67e-05,105.7165970534855,104.48948866733483,101.45708498927216
682,9/16/2022,104.120003,-0.013166844,0.000516888,2.73e-05,104.22606273082788,103.01804352681397,100.05024941611738
683,9/19/2022,107.209999,0.02924541,0.000517379,7.01e-05,102.86858151730551,101.67665943382937,98.75153024174483
684,9/20/2022,102.419998,-0.045707532,0.000519682,3.14e-06,105.91253803661867,104.68804202135414,101.65831022753255
685,9/21/2022,99.790001,-0.026013999,0.00051991,-3.48e-05,101.18244263828421,100.00471353740735,97.1022226698925
686,9/22/2022,98.550003,-0.012503924,0.000519378,-5.3e-05,98.57182974441808,97.42803393892312,94.61233365373532
687,9/23/2022,97.019997,-0.015646952,0.000518976,-7.57e-05,97.35472629751968,96.22644386227657,93.43436382324849
688,9/26/2022,96.059998,-0.009944136,0.000518363,-9.01e-05,95.83886185589368,94.7299176685829,91.9764798711771
689,9/27/2022,96.290001,0.002391506,0.000517619,-8.65e-05,94.88396095048991,93.78285086255963,91.06761587562787
690,9/28/2022,98.699997,0.024720434,0.00051776,-5.05e-05,95.11566001882109,94.01300294579751,91.304501594207
691,9/29/2022,95.330002,-0.034740339,0.000518749,-0.000100705,97.49824775043193,96.3670453938603,93.57007646161577
692,9/30/2022,83.120003,-0.137059195,0.000545067,-0.000298622,94.16568931735152,93.07502851967222,90.38450935431793
693,10/3/2022,85.400002,0.027060741,0.000545359,-0.000259142,82.05628083056878,81.08594280809663,78.69064885020858
694,10/4/2022,88.639999,0.037237088,0.000546596,-0.000205113,84.31680125520735,83.31558743949653,80.83882192118783
695,10/5/2022,91.099998,0.027374571,0.000546902,-0.00016543,87.51368223010662,86.47200549295239,83.90527896439554
696,10/6/2022,90.169998,-0.010261027,0.000546263,-0.000179935,89.94909056421066,88.87970223190516,86.2551681169259
697,10/7/2022,87.160004,-0.033951199,0.000547113,-0.000228388,89.03142048575887,87.9689878739839,85.35770446071403
698,10/10/2022,86.690002,-0.005406996,0.000546368,-0.000235807,86.05199661778111,85.02638329263864,82.50685349999638
699,10/11/2022,87.989998,0.014884589,0.000545913,-0.000214175,85.59306245486627,84.57644882057492,82.05520260948975
700,10/12/2022,88.510002,0.005892414,0.000545186,-0.000205452,86.8783434077046,85.84038201173115,83.29913255076293
701,10/13/2022,89.559998,0.011793207,0.000544613,-0.000188335,87.39266815754621,86.35083413229174,83.77581729102447
702,10/14/2022,87.550003,-0.022698676,0.000544558,-0.000220401,88.42756376498858,87.37704127062929,84.78419119614458
703,10/17/2022,89.970001,0.0272662,0.000544857,-0.000181302,86.44686355078767,85.41789371202859,82.89105789963428
704,10/18/2022,89.68,-0.003228514,0.000544096,-0.000185631,88.83683920621502,87.782112897729,85.17129411600966
705,10/19/2022,88.57,-0.012454579,0.000543538,-0.000203033,88.55236561712091,87.50162908009783,84.91461825352545
706,10/20/2022,86.830002,-0.019840993,0.000543313,-0.000230849,87.45489720428188,86.41476401366458,83.8527163259445
707,10/21/2022,88.5,0.019050345,0.00054307,-0.000203577,85.73092627160185,84.71560780353592,82.20397604518293
708,10/24/2022,88.010002,-0.005552085,0.000542343,-0.000211132,87.37899321305008,86.33996258199451,83.77802739085148
709,10/25/2022,91.720001,0.041290002,0.000544004,-0.000152597,86.89583572648598,85.86879721417414,83.33115551981038
710,10/26/2022,92.389999,0.007278268,0.000543315,-0.000142131,90.56533056679788,89.48978915275951,86.8250490599682
711,10/27/2022,90.540001,-0.020226984,0.000543118,-0.00017038,91.22554099214871,90.1415244756445,87.48046750858907
712,10/28/2022,93.830002,0.035692903,0.000544159,-0.00012001,89.40329558679032,88.33984947106832,85.7373945872396
713,10/31/2022,92.68,-0.012331956,0.000543605,-0.000137137,92.65677882863885,91.5598972312763,88.84426056105144
714,11/1/2022,93.769997,0.011692244,0.000543039,-0.00012057,91.51148725929116,90.42553360457833,87.74534646057465
715,11/2/2022,90.300003,-0.03770745,0.000544253,-0.000173139,92.59081608375465,91.49233245403052,88.78696685099375
716,11/3/2022,90.400002,0.001106796,0.000543495,-0.000171351,89.16056366560532,88.10513949598074,85.50582844241184
717,11/4/2022,95.790001,0.057914016,0.000547436,-9.03e-05,89.26308478508936,88.20612585362434,85.59508457208715
718,11/7/2022,93.440002,-0.024838765,0.000547525,-0.000124808,94.59105046469024,93.46476776089766,90.68935023641255
719,11/8/2022,93.75,0.003312124,0.00054678,-0.000120028,92.26233858440271,91.16486038337094,88.45360510945778
720,11/9/2022,92.099998,-0.017756743,0.000546452,-0.000144523,92.57233645058147,91.47426822241333,88.75649199830035
721,11/10/2022,99.489998,0.077182195,0.000553976,-3.73e-05,90.94297267273096,89.85734501835476,87.18461099419712
722,11/11/2022,106.089996,0.064230636,0.000558921,5.17e-05,98.23460181469511,97.06139693525166,94.16136304303123
723,11/14/2022,104.389999,-0.016153877,0.000558511,2.93e-05,104.76016884058464,103.49940733871635,100.37936303036038
724,11/15/2022,106.709999,0.021980989,0.000558404,5.96e-05,103.07656276299252,101.83766972060408,98.79024243439531
725,11/16/2022,105.230003,-0.013966406,0.000557905,4.03e-05,105.3728830768221,104.10267306038982,100.96413427625914
726,11/17/2022,105.360001,0.001234608,0.000557139,4.19e-05,103.91037818652275,102.66208620997774,99.57540827235277
727,11/18/2022,105.419998,0.000569286,0.000556373,4.27e-05,104.04390141553884,102.79523553951591,99.72281061611086
728,11/21/2022,103.830002,-0.015197387,0.000555927,2.17e-05,104.10050917130333,102.84734520329242,99.76967318286944
729,11/22/2022,105.970001,0.020401079,0.000555733,4.97e-05,102.52667029849616,101.300319865412,98.27516816252464
730,11/23/2022,106.650002,0.006396419,0.000555027,5.84e-05,104.6416735016336,103.3931649377358,100.29660414203946
731,11/25/2022,105.959999,-0.006490809,0.000554326,4.94e-05,105.31490334557346,104.04965467836878,100.94207989073138
732,11/28/2022,104.959999,-0.009482339,0.000553693,3.64e-05,104.63138594978862,103.3793837624465,100.28557696047181
733,11/29/2022,106.25,0.012215492,0.00055314,5.3e-05,103.64628652459056,102.40543173950743,99.3389865212044
734,11/30/2022,109.690002,0.031863416,0.000553763,9.64e-05,104.92702112391453,103.67012270877775,100.57480312157037
735,12/1/2022,111.110001,0.012862487,0.000553231,0.000113727,108.32191407430174,107.01958566253045,103.82986359501137
736,12/2/2022,112.199997,0.009762256,0.000552606,0.000126836,109.73206799232739,108.41906171461699,105.20059310655222
737,12/5/2022,109.620003,-0.023263099,0.000552597,9.51e-05,110.8070487288309,109.48485880202773,106.2109933604851
738,12/6/2022,107.93,-0.015536998,0.000552179,7.39e-05,108.26402525536142,106.96553566766708,103.75822391134454
739,12/7/2022,108.330002,0.003699274,0.00055145,7.88e-05,106.58502187719697,105.31110869355489,102.17345509835769
740,12/8/2022,111.360001,0.027586063,0.000551725,0.000115995,106.98500014085718,105.70687707239541,102.56079734846897
741,12/9/2022,109.419998,-0.017574535,0.000551403,9.21e-05,109.97753149263484,108.66459002183049,105.42337919993602
742,12/12/2022,112.07,0.023930006,0.000551424,0.000124248,108.06554731186577,106.77774758310446,103.59590456221333
743,12/13/2022,112.849998,0.006935809,0.000550745,0.000133416,110.68490367353577,109.36118241556412,106.0987786201264
744,12/14/2022,111.449997,-0.012483453,0.000550218,0.000116457,111.46069879005243,110.12582643597183,106.84247532622793
745,12/15/2022,108.510002,-0.02673368,0.000550446,8.04e-05,110.07066768320875,108.75328310664086,105.51422859995036
746,12/16/2022,105.949997,-0.023875097,0.000550476,4.83e-05,107.16949533753352,105.88683518999557,102.72744146473441
747,12/19/2022,103.050003,-0.02775292,0.000550773,1.11e-05,104.62864423988647,103.37955487889043,100.30335914340806
748,12/20/2022,103.209999,0.001551401,0.000550039,1.31e-05,101.76391171452465,100.54795678761141,97.54175814126066
749,12/21/2022,115.779999,0.114926092,0.000566912,0.000166569,101.92351880376329,100.70888044110121,97.70516821306676
750,12/22/2022,116.709999,0.008000387,0.000566237,0.000177014,114.32706546930724,112.94410859478282,109.52658864507772
751,12/23/2022,116.25,-0.003949172,0.000565506,0.00017152,115.24437083047123,113.84846391070084,110.42382055415213
752,12/27/2022,117.559998,0.01120578,0.000564916,0.000186193,114.80019369582526,113.40736276597211,109.99515849435542
753,12/28/2022,114.980003,-0.022190598,0.00056483,0.000156476,116.09376070828706,114.69141086368919,111.2179428221706
754,12/29/2022,117.349998,0.020402679,0.000564623,0.000183328,113.54071860722546,112.16902832502979,108.77483875361965
755,12/30/2022,117.010002,-0.002901487,0.000563888,0.000179242,115.88628733327171,114.48565567023282,111.01952757927462
756,1/3/2023,118.75,0.014761025,0.000563423,0.00019853,115.54885467788006,114.15482395115065,110.72159139813596
757,1/4/2023,121.209999,0.020504127,0.000563223,0.000225354,117.26852963678544,115.85440471702377,112.33703383800211
