,Date,DIS,PDR,VAR,AVG,VAR70,VAR85,VAR99
513,1/13/2022,155.440002,-0.015068609,0.000581988,9.3e-05,155.7863240400057,153.8812782370713,149.1631411730496
514,1/14/2022,151.940002,-0.022774099,0.000581871,4.85e-05,153.44492866422075,151.56896389154542,146.9228685901074
515,1/18/2022,152.270004,0.002169568,0.00058075,5.26e-05,150.00212106190335,148.15866776674662,143.60636640704917
516,1/19/2022,150.110001,-0.014286922,0.000580022,2.48e-05,150.32595304379083,148.4821241520411,143.9488783980553
517,1/20/2022,147.619995,-0.016726995,0.000579442,-7.58e-06,148.19028443346357,146.3812502019428,141.91701895124993
518,1/21/2022,137.380005,-0.071890525,0.000588279,-0.000146355,145.7309893226348,143.94652579837066,139.54388216997313
519,1/24/2022,137.460007,0.000582171,0.000587147,-0.000144951,135.57561038798144,133.90378068321735,129.76688045711722
520,1/25/2022,136.509995,-0.006935181,0.000586106,-0.000158009,135.67181222528302,133.9944820567224,129.8683502742834
521,1/26/2022,133.600006,-0.021547529,0.000585857,-0.000199064,134.7321031146468,133.06638159895388,128.9798952423321
522,1/27/2022,135.419998,0.013530739,0.000585095,-0.000172762,131.84880345736892,130.22441709781293,126.21841727504307
523,1/28/2022,138.630005,0.023427504,0.00058504,-0.000127637,133.6546038272563,132.00892558817813,127.94722082992737
524,1/31/2022,142.970001,0.030826275,0.000585748,-6.86e-05,136.83664002709253,135.14590551477883,130.9925988173574
525,2/1/2022,144.490005,0.010575511,0.000584848,-4.83e-05,141.1193786654831,139.37926545437543,135.0983986262946
526,2/2/2022,142.619995,-0.01302662,0.000584056,-7.3e-05,142.61872892918373,140.86060160244006,136.5305112775445
527,2/3/2022,140.029999,-0.018327037,0.000583578,-0.000107602,140.77626067808833,139.0447558510722,134.79504639123556
528,2/4/2022,142.020004,0.014111243,0.000582855,-8.07e-05,138.21275896033742,136.51751291841333,132.32668664179283
529,2/7/2022,142.509995,0.003444217,0.000581777,-7.4e-05,140.17827557332237,138.45895644070097,134.225043059608
530,2/8/2022,142.479996,-0.000210527,0.000580679,-7.43e-05,140.66729370831675,138.9396403517863,134.66893326865082
531,2/9/2022,147.229996,0.032794352,0.000581616,-1.24e-05,140.64007888375545,138.9166427402361,134.65651003012226
532,2/10/2022,152.160004,0.032936662,0.00058256,4.96e-05,145.34043598843792,143.55629389063435,139.15496353225723
533,2/11/2022,149.470001,-0.017836915,0.000582066,1.6e-05,150.2096338794373,148.36151545481633,143.82032746768343
534,2/14/2022,150.850006,0.009190295,0.000581134,3.32e-05,147.54742463869388,145.73899070645126,141.29401656574683
535,2/15/2022,154.720001,0.025331033,0.000581241,8.05e-05,148.91511967628347,147.08165094447648,142.5890088316523
536,2/16/2022,156.350006,0.010480084,0.000580358,9.99e-05,152.7367971161476,150.86694727328006,146.25594385761258
537,2/17/2022,152.949997,-0.021986071,0.000580184,5.87e-05,154.36639013331805,152.47001115651557,147.82018558054926
538,2/18/2022,151.360001,-0.010449939,0.000579311,3.92e-05,150.9933055165117,149.1463900766404,144.5835565943036
539,2/22/2022,148.089996,-0.021840942,0.000579122,-1.38e-06,149.4250984757039,147.60417240367337,143.0860893224612
540,2/23/2022,145.869995,-0.01510439,0.000578472,-2.93e-05,146.19124308001503,144.40206576443012,139.99679357258367
541,2/24/2022,149.399994,0.023911453,0.00057846,1.49e-05,143.99727761182868,142.23696276257527,137.88415749349213
542,2/25/2022,149.529999,0.000869802,0.000577394,1.65e-05,147.48745063856825,145.686061972755,141.20851833392135
543,2/28/2022,148.460007,-0.007181426,0.000576426,3.23e-06,147.63199274889638,145.82551712165898,141.38364321750464
544,3/1/2022,145.699997,-0.018765916,0.000576013,-3.13e-05,146.5630033539044,144.7812085951789,140.34175571528152
545,3/2/2022,147.339996,0.011193121,0.000575186,-1.07e-05,143.8329426805123,142.07590075568714,137.73794971897635
546,3/3/2022,145.570007,-0.012085695,0.0005744,-3.28e-05,145.455404846469,143.67830753928123,139.30331132415296
547,3/4/2022,140.720001,-0.033885011,0.000575441,-9.47e-05,143.70250589069352,141.9496661252629,137.61848371333988
548,3/7/2022,133.5,-0.05267063,0.000579426,-0.000190623,138.9043098846369,137.21253918263164,133.04351914522434
549,3/8/2022,131.75,-0.01319529,0.000578678,-0.000214311,131.75920185243595,130.14145331459474,126.15474671540221
550,3/9/2022,133.649994,0.01431821,0.000578009,-0.000187888,130.03248910393992,128.43128213355243,124.51755664848142
551,3/10/2022,133.639999,-7.48e-05,0.00057696,-0.000187683,131.91430860621924,130.2991764660016,126.3272761734195
552,3/11/2022,131.75,-0.014243423,0.000576272,-0.000213146,131.89985143910582,130.29026930108304,126.3234754218456
553,3/14/2022,129.029999,-0.02086126,0.000575999,-0.000250484,130.03421519674032,128.4441396604533,124.52426570264754
554,3/15/2022,134.199997,0.039286274,0.000577776,-0.000179118,127.34140856042721,125.78521858866695,121.94404824263016
555,3/16/2022,138.139999,0.028936454,0.00057826,-0.000126658,132.45735559735664,130.83685468824066,126.82756316312222
556,3/17/2022,139.470001,0.009581875,0.000577389,-0.000109196,136.3552487263595,134.68668858260722,130.56698923035273
557,3/18/2022,140.300003,0.005933477,0.000576418,-9.83e-05,137.6724812087816,135.9856673382021,131.82033428594644
558,3/21/2022,138.619995,-0.012046668,0.00057564,-0.00011976,138.48641790756278,136.80034156193668,132.63726000814606
559,3/22/2022,140.110001,0.010691495,0.000574819,-0.00010042,136.8294952169618,135.15958911940047,131.06100797424548
560,3/23/2022,137.639999,-0.017786262,0.00057435,-0.000132002,138.29928103115168,136.61362576696183,132.4656164604086
561,3/24/2022,138.960007,0.009544599,0.000573493,-0.000114753,135.87177966075367,134.21409850635607,130.12762985552044
562,3/25/2022,139.139999,0.001294441,0.000572476,-0.000112246,137.18226780976784,135.50293598628684,131.38427732044443
563,3/28/2022,138.720001,-0.003023093,0.000571474,-0.000117416,137.3476686281363,135.6811446484275,131.57533080907268
564,3/29/2022,142.380005,0.026042055,0.000571672,-7.1e-05,136.9389349753314,135.2619249334648,131.1661605020332
565,3/30/2022,140.960007,-0.010023363,0.000570835,-8.86e-05,140.55200370365154,138.84168070113816,134.61784410426955
566,3/31/2022,137.160004,-0.027328055,0.000571135,-0.000136775,139.16123185835133,137.47020306089593,133.32362647018243
567,4/1/2022,137.0,-0.001167231,0.00057013,-0.000138592,135.4039278411605,133.75475537078773,129.6898590727932
568,4/4/2022,138.580002,0.011466865,0.000569363,-0.00011816,135.24198459031487,133.5963377909935,129.5602421692178
569,4/5/2022,135.619995,-0.02159097,0.000569171,-0.000155898,136.80136178534656,135.13458437354817,131.03383897316706
570,4/6/2022,132.570007,-0.02274596,0.000569066,-0.000195529,133.87744784750473,132.2564710840883,128.23538921551324
571,4/7/2022,131.869995,-0.00529431,0.000568115,-0.000204459,130.85780240994117,129.26455313957894,125.35844846222103
572,4/8/2022,131.869995,0.0,0.000567122,-0.000204102,130.17188232594594,128.59649734932879,124.70348574280081
573,4/11/2022,130.649994,-0.009294605,0.000566276,-0.000219966,130.16642031563163,128.59888957943775,124.70257443010922
574,4/12/2022,130.839996,0.001453226,0.000565295,-0.000217051,128.9665243075223,127.40229199403177,123.53676818456265
575,4/13/2022,132.350006,0.011474802,0.000564549,-0.000196718,129.15486435650948,127.58557423395774,123.7456606797839
576,4/14/2022,130.470001,-0.014306651,0.000563914,-0.000221214,130.64557549485548,129.06130854272683,125.1956093558176
577,4/18/2022,127.769997,-0.020911574,0.000563677,-0.000257073,128.79569817348974,127.2407772711739,123.41198675979018
578,4/19/2022,131.899994,0.031812265,0.000564478,-0.000201589,126.12086818680037,124.59374045434554,120.8427323247918
579,4/20/2022,124.57,-0.057176207,0.0005691,-0.000299991,130.20767049277865,128.63415988301307,124.75444258373173
580,4/21/2022,121.660004,-0.023637505,0.000569056,-0.000340228,122.95140786965058,121.45709749153491,117.78136939751374
581,4/22/2022,118.269997,-0.028260181,0.000569416,-0.000388283,120.07776723907794,118.62098307375749,115.03387417606403
582,4/25/2022,119.949997,0.014104843,0.000568798,-0.000363381,116.71457310043506,115.29746402405988,111.79191143418818
583,4/26/2022,115.769997,-0.035469526,0.000569933,-0.000423597,118.38216915593243,116.9576200975679,113.41387840968872
584,4/27/2022,115.209999,-0.004848897,0.00056899,-0.000431175,114.25464715200758,112.86415480564126,109.45293155361888
585,4/28/2022,115.290001,0.000694161,0.00056802,-0.000429251,113.69677587587196,112.31249605038292,108.90401097391809
586,4/29/2022,111.629997,-0.032260898,0.000568777,-0.000483571,113.77948536402637,112.39891097050237,108.99527493942914
587,5/2/2022,113.5,0.016613033,0.000568305,-0.000454446,110.16565906099748,108.82621736803105,105.51565386338436
588,5/3/2022,113.550003,0.000440458,0.00056734,-0.000452924,112.01171526710792,110.65210214877924,107.30230083831756
589,5/4/2022,116.190002,0.022983504,0.000567307,-0.000413134,112.05756729129718,110.69875028441135,107.35948265565138
590,5/5/2022,112.610001,-0.031296269,0.00056796,-0.000465478,114.6693075723829,113.28520476098704,109.85046544762099
591,5/6/2022,110.290001,-0.020817261,0.000567698,-0.000499914,111.12898556794848,109.78294746621087,106.46564966267833
592,5/9/2022,106.980003,-0.03047134,0.000568254,-0.000550542,108.84218985634227,107.5192169572946,104.25813583606008
593,5/10/2022,107.68,0.006521937,0.00056738,-0.000538615,105.56222454532909,104.2820735429754,101.12259267048343
594,5/11/2022,105.209999,-0.023205523,0.000567288,-0.000576775,106.25892939091601,104.96854942853929,101.79856357452323
595,5/12/2022,104.309998,-0.008591128,0.000566443,-0.000590244,103.8190754046452,102.55989035332422,99.46804947032975
596,5/13/2022,107.330002,0.028541004,0.000566914,-0.000541367,102.9277535316726,101.6839369400303,98.59475054665823
597,5/16/2022,105.18,-0.020235051,0.000566613,-0.000574354,105.91397402730226,104.63179714393813,101.46032631565939
598,5/17/2022,108.639999,0.032366486,0.000567477,-0.000519269,103.78594002487556,102.52462721632136,99.42225294930066
599,5/18/2022,104.300003,-0.040768264,0.000569229,-0.000586463,107.2049064760471,105.90847154116055,102.69587079706852
600,5/19/2022,103.139999,-0.011184112,0.000568467,-0.000604126,102.91439002843786,101.66107453307055,98.57895581201973
601,5/20/2022,102.419998,-0.007005292,0.00056759,-0.000614777,101.76971080747997,100.53388420862771,97.49774262302289
602,5/23/2022,105.830002,0.032752065,0.000568493,-0.00055935,101.05760686461902,99.83053171873904,96.82672850614189
603,5/24/2022,101.589996,-0.040888986,0.000570243,-0.000626232,104.43558250364161,103.16161304950487,100.04433217454697
604,5/25/2022,103.260002,0.016305033,0.000569773,-0.0005982,100.2329619762174,99.00710115677475,96.0154980419465
605,5/26/2022,105.610001,0.022502974,0.000569712,-0.000560016,101.89202024561321,100.65000257854031,97.59442225589432
606,5/27/2022,109.32,0.034526288,0.0005708,-0.000502118,104.21274147155377,102.94833903708928,99.82666950231949
607,5/31/2022,110.440002,0.010193044,0.000570048,-0.000484498,107.87694453568234,106.5655149519794,103.33070604240693
608,6/1/2022,109.190002,-0.011382903,0.000569305,-0.000502423,108.97843644927619,107.65323884994663,104.39247367525297
609,6/2/2022,110.870003,0.015268869,0.000568778,-0.000476526,107.74789201182394,106.436279137203,103.2101408582654
610,6/3/2022,108.669998,-0.020042622,0.000568472,-0.000508602,109.40985362480195,108.07515846888406,104.81257625972097
611,6/6/2022,107.830002,-0.007759817,0.000567628,-0.000520469,107.23329261266194,105.93443563015346,102.72097108447926
612,6/7/2022,107.790001,-0.000371032,0.0005667,-0.000520225,106.4054986356524,105.1137371022486,101.92651835084202
613,6/8/2022,107.339996,-0.00418357,0.000565798,-0.000526201,106.36815036049816,105.08342329541365,101.90460936290577
614,6/9/2022,103.300003,-0.038363924,0.000567204,-0.000587826,105.92520650338611,104.64565160044714,101.49229515701727
615,6/10/2022,99.400002,-0.038485271,0.000568613,-0.000649448,101.93124482763587,100.69640629872649,97.63969716169838
616,6/13/2022,95.709999,-0.037829358,0.000569931,-0.000709805,98.07664486896236,96.8831670725047,93.94046246314223
617,6/14/2022,94.220001,-0.015690292,0.00056937,-0.000734085,94.41853518397178,93.27326822183647,90.43210012113329
618,6/15/2022,95.879997,0.017464894,0.000568984,-0.000704636,92.95619208941397,91.82584739337439,89.04109850901273
619,6/16/2022,94.279999,-0.016828311,0.000568484,-0.000730684,94.59688335783592,93.44828013430325,90.60530321398919
620,6/17/2022,94.339996,0.000636168,0.00056757,-0.00072848,93.0140651988438,91.88779793529517,89.09133101007556
621,6/21/2022,93.290001,-0.011192304,0.000566832,-0.00074533,93.0756108128952,91.94765722110297,89.16154335975948
622,6/22/2022,93.5,0.002248505,0.000565935,-0.000740516,92.0375177333841,90.91957191219554,88.17471421984106
623,6/23/2022,94.300003,0.008519785,0.000565164,-0.000725652,92.24801510468447,91.13055004849359,88.37267996379846
624,6/24/2022,97.779999,0.036238825,0.000566445,-0.000666414,93.04165219486514,91.91704827609156,89.13879949542077
625,6/27/2022,96.610001,-0.012037781,0.000565745,-0.000684609,96.48056155000354,95.30749473083263,92.42386067154061
626,6/28/2022,95.919998,-0.007167776,0.000564908,-0.000694965,95.3202659331413,94.16599554457848,91.31834985849176
627,6/29/2022,95.650002,-0.002818773,0.000564014,-0.000698352,94.63741714860035,93.48906190644205,90.66551845188948
628,6/30/2022,94.400002,-0.013154622,0.000563363,-0.000718187,94.3676967127957,93.23105926598627,90.42245586326095
629,7/1/2022,96.139999,0.018264358,0.000563039,-0.000688008,93.14124799488616,92.01583825543204,89.24765216816628
630,7/5/2022,97.18,0.010759477,0.000562353,-0.000669838,94.8546272674399,93.70796280711515,90.89089971050186
631,7/6/2022,96.080002,-0.01138373,0.000561644,-0.000686817,95.89505547973467,94.73564350307386,91.88185005586409
632,7/7/2022,97.43,0.013952973,0.000561094,-0.000663653,94.80212076187219,93.65855306558794,90.84569471254447
633,7/8/2022,95.860001,-0.016245367,0.00056059,-0.000688268,96.1360297556405,94.9723137401899,92.11375556238713
634,7/11/2022,93.639999,-0.023431172,0.00056052,-0.00072414,94.58611031408955,93.44525862994324,90.64534263554468
635,7/12/2022,93.599998,-0.00042727,0.000559638,-0.000723673,92.3911199197369,91.28072307694617,88.53622050495137
636,7/13/2022,92.940002,-0.007076217,0.000558821,-0.000733661,92.34977644200112,91.23830646198442,88.49704042378607
637,7/14/2022,91.839996,-0.011906256,0.00055814,-0.000751201,91.70498621063729,90.60089338269066,87.87403594544388
638,7/15/2022,95.199997,0.035932021,0.000559371,-0.000693703,90.61765564133101,89.52816705535629,86.83608362110463
639,7/18/2022,95.699997,0.005238357,0.00055855,-0.00068442,93.92821802374903,92.80011373387282,90.01128670879966
640,7/19/2022,99.610001,0.040044304,0.000560265,-0.000620781,94.4296993821559,93.29015643709958,90.50265368437907
641,7/20/2022,103.349998,0.036858696,0.000561579,-0.000562311,98.2884970637804,97.10105992228559,94.16728366395992
642,7/21/2022,104.18,0.007998906,0.000560819,-0.000548976,101.99022656339169,100.7637213288931,97.72813168019917
643,7/22/2022,102.720001,-0.014113323,0.000560232,-0.000570071,102.81180787496056,101.57010021000116,98.51560106548011
644,7/25/2022,102.690002,-0.000292089,0.000559362,-0.00056964,101.36615935383577,100.14613025767285,97.12622480823588
645,7/26/2022,99.779999,-0.028747008,0.000559724,-0.000613325,101.33461716581733,100.11897175762839,97.11483847914663
646,7/27/2022,103.5,0.03660386,0.000560999,-0.000555714,98.46553502156426,97.27927003327797,94.3607005274419
647,7/28/2022,104.900002,0.013435922,0.000560434,-0.000534088,102.13512542619897,100.89926277971819,97.87680401575903
648,7/29/2022,106.099998,0.011374492,0.000559787,-0.000515711,103.52069346841289,102.27555373789227,99.20754015120212
649,8/1/2022,106.220001,0.001130398,0.000558929,-0.000513174,104.70366699272553,103.44243594731354,100.3304125152356
650,8/2/2022,104.709999,-0.01431781,0.000558362,-0.000534412,104.83143302801497,103.57227634175528,100.45802559046251
651,8/3/2022,109.019997,0.040336709,0.000560066,-0.00047163,103.33570415628463,102.09362337314106,99.04356830386644
652,8/4/2022,108.120003,-0.008289575,0.000559301,-0.000483621,107.59570197948355,106.30448770392557,103.11124696991087
653,8/5/2022,106.629997,-0.013876879,0.000558718,-0.000504131,106.70780218934395,105.42279553891268,102.25274941490261
654,8/8/2022,109.110001,0.022991687,0.000558707,-0.000468205,105.23866516743051,103.97153300112284,100.8407117517631
655,8/9/2022,108.129997,-0.009022378,0.000557965,-0.000481265,107.68359074713409,106.38789476511114,103.18883512679213
656,8/10/2022,112.43,0.038996627,0.000559487,-0.000421085,106.71760822777694,105.42892464740056,102.27514071334221
657,8/11/2022,117.690002,0.04572326,0.000561871,-0.00035085,110.9648635643627,109.62640490854365,106.33251362058519
658,8/12/2022,121.57,0.032436163,0.000562649,-0.000301022,116.16281578736944,114.75738474972259,111.30656898996743
659,8/15/2022,124.260002,0.021885932,0.000562541,-0.000267354,120.00192911964884,118.55325202445272,114.96346345466556
660,8/16/2022,124.959999,0.005617517,0.000561741,-0.000258438,122.65523503619167,121.17666544153947,117.51508392393471
661,8/17/2022,122.809998,-0.017355249,0.000561333,-0.000284303,123.34936004152289,121.86501074512611,118.19188722612796
662,8/18/2022,122.669998,-0.001140623,0.000560486,-0.000285596,121.22965227421463,119.76401811771767,116.15783770224928
663,8/19/2022,120.139999,-0.020840086,0.000560277,-0.000316599,121.09067513613307,119.6402250845286,116.04277187080335
664,8/22/2022,115.940002,-0.035584888,0.000561303,-0.000369714,118.58747692877465,117.160349121042,113.63080871962204
665,8/23/2022,114.860001,-0.009358829,0.000560581,-0.000383231,114.43509015902995,113.04623254596781,109.66609931779162
666,8/24/2022,116.410004,0.013404472,0.000560024,-0.000362529,113.36657788626712,112.00085046939387,108.63349186458045
667,8/25/2022,117.459999,0.008979365,0.000559315,-0.000348523,114.9064615197972,113.51530374020605,110.09848278262109
668,8/26/2022,114.07,-0.029285547,0.000559729,-0.000391842,115.93032226241455,114.54219076154253,111.09567273378157
669,8/29/2022,113.529999,-0.004745185,0.000558921,-0.000398349,112.5824370241253,111.22809000284018,107.88209548109344
670,8/30/2022,112.43,-0.009736305,0.000558217,-0.000412286,112.05877936030994,110.7085381076541,107.37727589818965
671,8/31/2022,112.080002,-0.003117886,0.000557396,-0.000416319,110.9709431668427,109.6366963269622,106.34149069475065
672,9/1/2022,112.529999,0.004006924,0.000556595,-0.000409736,110.62903563069432,109.29758985330238,106.03420327837917
673,9/2/2022,111.199997,-0.011889489,0.000555964,-0.000426794,111.07430279970173,109.74222299301334,106.45011209149146
674,9/6/2022,110.089996,-0.010032178,0.000555276,-0.000441045,109.75708424012299,108.44146718284904,105.20949868298072
675,9/7/2022,112.690002,0.023342527,0.00055529,-0.00040581,108.66050210476261,107.35978676880578,104.14506849885825
676,9/8/2022,112.330002,-0.003199718,0.00055448,-0.000409943,111.22740806671283,109.89478209667827,106.58703226823324
677,9/9/2022,115.18,0.025055137,0.000554617,-0.000372329,110.87711075923104,109.544612260744,106.28145719400085
678,9/12/2022,116.389999,0.01045049,0.000553972,-0.000356366,113.69373755248137,112.33317341752641,108.9510420619348
679,9/13/2022,111.760002,-0.04059288,0.000555537,-0.000415624,114.88698056712887,113.50828048043631,110.12246603164103
680,9/14/2022,112.5,0.006599489,0.000554792,-0.000405308,110.3069555347284,108.98584230511086,105.72178265577641
681,9/15/2022,110.769997,-0.015497269,0.000554311,-0.000427469,111.03811204014922,109.70385290639767,106.43038569611831
682,9/16/2022,108.25,-0.023012586,0.000554245,-0.000460585,109.3359814420883,108.02815790017264,104.79063578356433
683,9/19/2022,109.169998,0.008462915,0.00055355,-0.00044752,106.8478543178334,105.56398812220472,102.39608433557233
684,9/20/2022,107.57,-0.014764484,0.00055304,-0.000468452,107.75186058160438,106.46354874642373,103.28886093008266
685,9/21/2022,104.489998,-0.029050445,0.000553424,-0.000510177,106.17529327560543,104.90340373025727,101.76658405026294
686,9/22/2022,102.160004,-0.022551103,0.000553324,-0.000542307,103.13117341088456,101.89586599411561,98.86586031230736
687,9/23/2022,99.5,-0.026382607,0.000553489,-0.00057992,100.82470852838448,99.61671700987938,96.64680989495508
688,9/26/2022,98.120003,-0.013966394,0.000552945,-0.000599377,98.19566296787153,97.02163970782628,94.12086564492101
689,9/27/2022,95.849998,-0.023406801,0.000552896,-0.000632479,96.83254891080688,95.6738548960705,92.81386445610055
690,9/28/2022,99.400002,0.036367685,0.000554076,-0.000578856,94.5920800863293,93.45850717805234,90.66407454362405
691,9/29/2022,97.449997,-0.019812739,0.000553809,-0.000606691,98.10158630429612,96.92680771413096,94.03147538027011
692,9/30/2022,94.330002,-0.032540101,0.00055448,-0.000652837,96.17084856407206,95.02195434402618,92.1878379135256
693,10/3/2022,97.129997,0.029250963,0.000554968,-0.000609686,93.08459247635193,91.97300421869724,89.22988953319297
694,10/4/2022,101.440002,0.043417254,0.000556958,-0.000546247,95.84768441852465,94.70649706238439,91.86698160348124
695,10/5/2022,100.800003,-0.006329125,0.000556204,-0.000554567,100.10562788854777,98.90834699328619,95.93797370783422
696,10/6/2022,100.040001,-0.007568269,0.000555476,-0.000564644,99.47860449896201,98.28552927221212,95.33373142797491
697,10/7/2022,97.160004,-0.029210971,0.000555855,-0.000605744,98.72375975086177,97.53858305692788,94.61592612215641
698,10/10/2022,95.160004,-0.020799418,0.000555642,-0.000634675,95.88487477840212,94.73710403461811,91.90028517609785
699,10/11/2022,93.099998,-0.021885565,0.000555492,-0.000665077,93.90161221113554,92.77768193803816,89.99769703236238
700,10/12/2022,93.410004,0.003324286,0.000554721,-0.000659377,91.86780153799629,90.76556929666968,88.05599019468549
701,10/13/2022,96.639999,0.033994275,0.00055564,-0.000609943,92.17343785608321,91.06405405962984,88.35598213858785
702,10/14/2022,94.449997,-0.022922162,0.000555557,-0.000641727,95.36829761865089,94.22189716257417,91.40279929158515
703,10/17/2022,97.330002,0.030036725,0.000556104,-0.000598087,93.20614370178531,92.08597227641916,89.33502406508555
704,10/18/2022,98.480003,0.011746225,0.00055553,-0.000580553,96.05306180759683,94.8997353800026,92.06056286649404
705,10/19/2022,98.989998,0.005165302,0.000554789,-0.000572403,97.18815650478265,96.01952960960679,93.146732572578
706,10/20/2022,98.589996,-0.004049019,0.00055402,-0.000577327,97.6965960059938,96.52584014996879,93.62875435440202
707,10/21/2022,102.040001,0.034395107,0.000554964,-0.000527861,97.29859839567123,96.12816628994327,93.25636185237047
708,10/24/2022,101.720001,-0.003140953,0.000554189,-0.000531552,100.70433802465381,99.5003557665554,96.53174160434725
709,10/25/2022,104.360001,0.025622519,0.000554371,-0.000494663,100.38784692662166,99.18484628377013,96.2078671571218
710,10/26/2022,104.629997,0.002583819,0.000553604,-0.000490327,102.99971577885117,101.76713887627143,98.71855519506497
711,10/27/2022,104.440002,-0.001817526,0.000552828,-0.000492194,103.26335219690938,102.0249836356059,98.98816754300074
712,10/28/2022,105.949997,0.014354493,0.00055236,-0.000471342,103.08095572030908,101.84405267237032,98.8060583623764
713,10/31/2022,106.540001,0.005553254,0.000551636,-0.000462892,104.57072586432419,103.32656057437086,100.25646403159472
714,11/1/2022,106.0,-0.005081417,0.000550894,-0.000469361,105.15407770516045,103.89808468923381,100.80728518114573
715,11/2/2022,101.82,-0.040232546,0.000552331,-0.000524974,104.63090960625308,103.38159469415835,100.30437518324429
716,11/3/2022,99.25,-0.025564629,0.000552435,-0.000559945,100.49307946498959,99.29526241747521,96.33033936227923
717,11/4/2022,99.580002,0.003319442,0.000551685,-0.000554535,97.95064116608984,96.78035289477235,93.90289043897339
718,11/7/2022,100.43,0.008499606,0.000551031,-0.000541924,98.27960216758181,97.11192803167935,94.21649198790209
719,11/8/2022,99.900002,-0.005291262,0.000550296,-0.00054853,99.11807236514476,97.93627828520071,95.02094322239961
720,11/9/2022,86.75,-0.141139287,0.000576946,-0.000743795,98.5963942244334,97.41637217657606,94.50234719914198
721,11/10/2022,90.459999,0.041877334,0.000578661,-0.000684681,85.57573949748704,84.52709283353367,81.94820160900757
722,11/11/2022,95.010002,0.049074417,0.000581285,-0.000615762,89.23894325597362,88.1439907873184,85.45450167540577
723,11/14/2022,94.279999,-0.007713103,0.00058055,-0.000625579,93.72463256767371,92.57707371886954,89.7585234275375
724,11/15/2022,95.510002,0.012961908,0.000580003,-0.000606812,93.01444998833308,91.87170050718717,89.04735444286327
725,11/16/2022,93.949997,-0.016468281,0.000579549,-0.00062869,94.2293493149579,93.07112319910426,90.22555994464109
726,11/17/2022,91.449997,-0.026970352,0.000579706,-0.000664973,92.68660160194655,91.54796241066863,88.76285610184773
727,11/18/2022,91.800003,0.003819988,0.000578936,-0.000658804,90.22134509927774,89.11501770960125,86.39130237931005
728,11/21/2022,97.580002,0.061060245,0.000583366,-0.000574025,90.56665932161712,89.45733804391914,86.71998132988656
729,11/22/2022,96.209999,-0.014139283,0.000582818,-0.000592633,96.27371817637972,95.09116946435631,92.18543065053352
730,11/23/2022,98.879997,0.027373671,0.000583089,-0.000554323,94.91300820278022,93.74568497604287,90.88658868567789
731,11/25/2022,98.870003,-0.000101077,0.000582292,-0.000553703,97.55082339078814,96.35016580011383,93.39295723767906
732,11/28/2022,95.690002,-0.032692066,0.000582905,-0.000597608,97.54941368705349,96.35079091233209,93.37959844373498
733,11/29/2022,94.690002,-0.010505402,0.000582244,-0.000611125,94.40372919083185,93.24322232366555,90.38144356806318
734,11/30/2022,97.870003,0.033031679,0.000582991,-0.00056529,93.41295778676314,92.26361603002405,89.45234813341429
735,12/1/2022,98.589996,0.007329698,0.000582282,-0.000554548,96.55619494077989,95.36899079699558,92.44564027007728
736,12/2/2022,99.43,0.008484083,0.000581602,-0.000542267,97.26815153733675,96.07329359533952,93.12492089539488
737,12/5/2022,95.93,-0.03583512,0.000582501,-0.000590155,98.09935685041188,96.89697488066241,93.9432426151949
738,12/6/2022,92.290001,-0.038682955,0.000583675,-0.000641771,94.64532142664096,93.4793183653534,90.60940582310094
739,12/7/2022,92.150002,-0.001518098,0.000582886,-0.000642957,91.04064323184257,89.92424181712573,87.15397483131855
740,12/8/2022,92.550003,0.004331366,0.000582132,-0.000636235,90.90865513169503,89.79542026436991,87.03806599436533
741,12/9/2022,93.379997,0.008928086,0.000581469,-0.000623327,91.30380986980511,90.18386351538439,87.39477899316681
742,12/12/2022,94.660004,0.013614409,0.000580959,-0.000604139,92.11693017843132,90.98601457164713,88.20910138154848
743,12/13/2022,94.699997,0.000422402,0.000580178,-0.000602757,93.38680435390751,92.24480409454529,89.42504498753797
744,12/14/2022,94.150002,-0.005824692,0.000579435,-0.000609776,93.43227818792846,92.2854038200339,89.45474551627056
745,12/15/2022,90.489998,-0.039649951,0.0005807,-0.000662179,92.88530623387463,91.74841171465374,88.94239736957323
746,12/16/2022,90.080002,-0.004541139,0.000579942,-0.000667379,89.26755995839385,88.17166454835053,85.48116531436031
747,12/19/2022,85.779999,-0.048912319,0.000582277,-0.000731964,88.86492618338555,87.77634661198678,85.10186087924166
748,12/20/2022,87.019997,0.014352075,0.000581803,-0.000711798,84.6143494016632,83.57185794871108,81.0123682712632
749,12/21/2022,86.919998,-0.00114981,0.000581026,-0.000712383,85.83748073628838,84.78170494676894,82.19134697097009
750,12/22/2022,86.669998,-0.002880352,0.000580258,-0.000715273,85.7408053614082,84.68454308190496,82.0922113457576
751,12/23/2022,88.010002,0.015342687,0.000579828,-0.000693891,85.49347298594408,84.44773065011839,81.86015533319615
752,12/27/2022,86.370003,-0.018810039,0.000579493,-0.000717982,86.82271496813271,85.76385681730558,83.15104629258256
753,12/28/2022,84.169998,-0.025801889,0.000579558,-0.000751294,85.19966341514818,84.15731065428406,81.58833999842379
754,12/29/2022,87.18,0.035136407,0.000580495,-0.000703697,83.02995786032166,82.01177847555323,79.50194782094478
755,12/30/2022,86.879997,-0.003447125,0.000579736,-0.000707331,85.99910107558227,84.94348001172041,82.3370426762547
