,Date,KR,PDR,VAR,AVG,VAR70,VAR85,VAR99
518,1/21/2022,46.919998,-0.007431864,0.00040283,0.000951625,46.80918430264901,46.33122754245913,45.14815429990298
519,1/24/2022,47.720001,0.016906637,0.000402544,0.000982366,46.46334668525683,45.98830129158393,44.808118760802785
520,1/25/2022,45.080002,-0.056911885,0.000408203,0.000871031,47.256952157182404,46.77473509450838,45.577260581974166
521,1/26/2022,44.380001,-0.015649794,0.000407942,0.000839322,44.63470127393217,44.175804044017625,43.04222941764392
522,1/27/2022,45.400002,0.022723209,0.000408076,0.000881245,43.940046797252464,43.48632076899042,42.37342541216912
523,1/28/2022,43.470001,-0.043441081,0.000411045,0.000796498,44.95126810247898,44.48699851204608,43.33737394536886
524,1/31/2022,43.59,0.002756698,0.000410268,0.000800239,43.03558085013546,42.5932767693949,41.49411815859128
525,2/1/2022,44.130001,0.01231208,0.000409739,0.000822167,43.15591160358882,42.70957492549917,41.60668317244637
526,2/2/2022,44.099998,-0.000680109,0.000408964,0.00081931,43.69096443373985,43.239746562412805,42.12842843588451
527,2/3/2022,45.110001,0.022644236,0.00040909,0.000860724,43.663207466464016,43.21332061180233,42.09713079537765
528,2/4/2022,44.77,-0.007565701,0.000408449,0.000844765,44.66484717370161,44.20332651828129,43.057037745036276
529,2/7/2022,44.669998,-0.002236182,0.000407695,0.000838941,44.326058734838576,43.86955196932086,42.743398932061254
530,2/8/2022,45.5,0.018410235,0.000407507,0.000872094,44.22665979678051,43.77158542933811,42.6478388354254
531,2/9/2022,45.150002,-0.007722002,0.000406879,0.000855909,45.05168475318344,44.58889216565349,43.44152720205966
532,2/10/2022,45.169998,0.000442781,0.000406114,0.000855133,44.705117685892404,44.24406032157919,43.105553948898724
533,2/11/2022,46.27,0.024060698,0.000406361,0.000898671,44.72439995576422,44.26594920530629,43.127332314815455
534,2/14/2022,45.689999,-0.012614369,0.000405941,0.000873365,45.81580795909468,45.345711590789314,44.186616656881846
535,2/15/2022,46.41,0.01563552,0.000405589,0.000900958,45.240242010705735,44.77697710956713,43.624087517323154
536,2/16/2022,44.57,-0.040453966,0.000408017,0.000823803,45.95395620903199,45.48426519791501,44.316351334132776
537,2/17/2022,45.23,0.014699597,0.000407615,0.000849643,44.12722832533409,43.67195713130536,42.54947791956585
538,2/18/2022,45.59,0.007927811,0.00040695,0.000862799,44.7820829779096,44.322646712655384,43.186697228774094
539,2/22/2022,45.040001,-0.012137388,0.000406508,0.00083868,45.13936510071556,44.676184204222665,43.52260616783009
540,2/23/2022,44.529999,-0.011387909,0.000406032,0.000816038,44.594587204099994,44.1359646039658,43.006441101404405
541,2/24/2022,44.439999,-0.002023155,0.000405296,0.00081079,44.088106774034706,43.6350914781483,42.51410247949318
542,2/25/2022,46.459999,0.044451764,0.000408056,0.000891309,43.99993953640149,43.549016004228164,42.43037914131441
543,2/28/2022,46.799999,0.007291476,0.00040738,0.000903095,46.002421174103915,45.52990544873914,44.36068295418398
544,3/1/2022,48.349998,0.032582999,0.000408472,0.00096133,46.33948079554245,45.864296674848106,44.68927296387975
545,3/2/2022,49.369999,0.020876751,0.000408449,0.000997872,47.87954719131174,47.38370912410752,46.16494020585455
546,3/3/2022,55.099998,0.109806748,0.000429345,0.001197156,48.88616628884617,48.38276455546755,47.14056606102286
547,3/4/2022,58.939999,0.06737028,0.000436551,0.001318131,54.55775322160367,53.98449188913345,52.563529438528626
548,3/7/2022,57.82,-0.019185224,0.00043652,0.001280716,58.3628341501903,57.74262975934851,56.20905765150519
549,3/8/2022,55.709999,-0.037175091,0.000438414,0.001210669,57.25068067060955,56.6414971969868,55.13117991919473
550,3/9/2022,55.34,-0.006663672,0.000437729,0.001196352,55.155020993649174,54.56806456413546,53.11352665327483
551,3/10/2022,57.09,0.031132996,0.000438558,0.001250683,54.789605875980634,54.20603553350517,52.76422289571494
552,3/11/2022,55.889999,-0.021243515,0.000438679,0.001209933,56.52317959479195,55.91915879681198,54.42380375665525
553,3/14/2022,55.419998,-0.008444952,0.000438054,0.001192474,55.33420300171284,54.74398617414445,53.287524641128634
554,3/15/2022,56.189999,0.013798284,0.000437549,0.001215228,54.86657226837846,54.282340619694786,52.83641813404444
555,3/16/2022,54.990002,-0.0215874,0.000437696,0.001174142,55.63201506424835,55.038371732940995,53.576210315181264
556,3/17/2022,55.66,0.012110369,0.000437124,0.001193812,54.44441715163666,53.865339216553835,52.434673102269976
557,3/18/2022,55.82,0.002870472,0.000436344,0.001196822,55.10944463059313,54.52243002141665,53.07203938609369
558,3/21/2022,55.68,-0.002511212,0.000435587,0.001190177,55.26676622755544,54.679878988077355,53.22981900650327
559,3/22/2022,56.57,0.015857793,0.000435192,0.001216416,55.12689748394419,54.54066593496066,53.09036337515729
560,3/23/2022,56.450001,-0.002123501,0.000434434,0.001210452,56.007144051356285,55.411728279546054,53.94699487275034
561,3/24/2022,56.75,0.005300348,0.00043369,0.001217742,55.89357523411222,55.299665923416484,53.83227477963867
562,3/25/2022,57.0,0.004395611,0.000432936,0.001223397,56.18788514630327,55.5915637497492,54.120571442966785
563,3/28/2022,57.0,0.0,0.00043217,0.001221224,56.43853913750419,55.84075505904174,54.359598358820946
564,3/29/2022,56.389999,-0.010759448,0.000431657,0.001199981,56.44119558782121,55.84403134258534,54.36124674999106
565,3/30/2022,56.369999,-0.000354736,0.000430898,0.001197229,55.82987977569357,55.24247228529873,53.774780354747286
566,3/31/2022,57.369999,0.017584417,0.00043061,0.001226182,55.81494086135988,55.22376346992599,53.76912251735356
567,4/1/2022,57.48,0.00191556,0.000429851,0.001227398,56.808116236484615,56.207184621596966,54.72480196385694
568,4/4/2022,57.439999,-0.000696154,0.000429101,0.001224011,56.91724533800417,56.315704489818515,54.831684310517666
569,4/5/2022,57.650002,0.003649374,0.000428357,0.001228274,56.87666566188896,56.27676259627719,54.78787704163109
570,4/6/2022,58.73,0.018560388,0.000428132,0.001258681,57.08644135778399,56.483522789847825,54.998079334055944
571,4/7/2022,59.880001,0.019391907,0.000427957,0.001290438,58.15869370820491,57.54556454348103,56.03162906908661
572,4/8/2022,61.669998,0.02945498,0.000428593,0.001339677,59.29638375720166,58.670521246987796,57.13041673017971
573,4/11/2022,60.650002,-0.016677888,0.000428411,0.001308233,61.07261958818374,60.42697158759831,58.83468072413437
574,4/12/2022,58.75,-0.031828515,0.000429574,0.001250503,60.06109368850371,59.427894145922416,57.854435836929824
575,4/13/2022,58.34,-0.007003189,0.000428945,0.001236149,58.17413573671345,57.55913752895461,56.05072572956655
576,4/14/2022,58.32,-0.000342877,0.000428205,0.001233407,57.771554468695065,57.16016425814709,55.65605593878569
577,4/18/2022,57.82,-0.008610351,0.00042763,0.001216347,57.75196564897083,57.14224139938416,55.646044385344496
578,4/19/2022,57.790001,-0.000518969,0.000426896,0.001213345,57.2519244013173,56.64909160434156,55.15682931133376
579,4/20/2022,57.700001,-0.001558577,0.000426172,0.001208557,57.224267662054395,56.62089739639871,55.13230948792705
580,4/21/2022,58.18,0.008284462,0.000425523,0.001220757,57.13746736005801,56.537195619603224,55.052817377504596
581,4/22/2022,57.0,-0.020490385,0.0004256,0.001183389,57.60964587022173,57.00542984269965,55.51083722342101
582,4/25/2022,56.689999,-0.005453457,0.000424945,0.001171985,56.44054548745369,55.85043923660104,54.384035143406074
583,4/26/2022,55.720001,-0.017258644,0.000424798,0.001140372,56.13337893433928,55.54347524285128,54.081275124851274
584,4/27/2022,55.580002,-0.002515707,0.000424093,0.001134111,55.17283154149387,54.593003461812785,53.15799032610483
585,4/28/2022,55.490002,-0.0016206,0.000423381,0.001129402,55.033946501070034,54.45504795135472,53.026457798161566
586,4/29/2022,53.959999,-0.027959848,0.0004241,0.001079762,54.944180138836145,54.36917166629781,52.93372349419589
587,5/2/2022,53.720001,-0.004457623,0.00042343,0.001070329,53.42747052094588,52.86673051902355,51.47925200286243
588,5/3/2022,54.790001,0.019722324,0.0004233,0.00110205,53.1906847960723,52.63276416379345,51.25615556822886
589,5/4/2022,55.77,0.017728377,0.00042305,0.001130278,54.25227803236366,53.683923744035255,52.27376505220366
590,5/5/2022,53.849998,-0.035033724,0.000424546,0.001068983,55.22224404449242,54.643802987925056,53.209866718553855
591,5/6/2022,53.849998,0.0,0.00042383,0.001067174,53.31679506694944,52.75726500864076,51.3727259743905
592,5/9/2022,54.84,0.018217488,0.00042361,0.001096144,53.31637923319828,52.76000864427542,51.37617530941119
593,5/10/2022,55.189999,0.006361905,0.000422942,0.001105024,54.29918185511329,53.730906639206324,52.3321203146723
594,5/11/2022,54.330002,-0.015705162,0.000422705,0.001076724,54.64759238430979,54.07594164779201,52.654279078262455
595,5/12/2022,54.220001,-0.002026735,0.000422011,0.001071508,53.7935626532311,53.23101187644385,51.83575623697269
596,5/13/2022,53.389999,-0.015426419,0.000421758,0.001043827,53.68678465655241,53.12483685728106,51.737434091758615
597,5/16/2022,53.200001,-0.003565029,0.000421087,0.001036107,52.85995182429533,52.30813662057056,50.93759479009983
598,5/17/2022,51.23,-0.037733117,0.000422893,0.000971276,52.6744603123343,52.12593756034785,50.76171906743446
599,5/18/2022,47.900002,-0.067209752,0.000429934,0.000857451,50.72073285309046,50.18931178087901,48.87870658884038
600,5/19/2022,48.0,0.002085465,0.00042922,0.000859498,47.41289555843725,46.911797141789556,45.673805398265216
601,5/20/2022,48.66,0.013656326,0.000428778,0.00088079,47.51277536678999,47.01312115157907,45.77578548430076
602,5/23/2022,50.220001,0.031556036,0.000429626,0.000931746,48.167030870179445,47.66030476889779,46.40524423398713
603,5/24/2022,51.509998,0.025362551,0.000429902,0.000972261,49.71318887205053,49.188615330402875,47.89091901083082
604,5/25/2022,51.16,-0.006817948,0.000429291,0.000959363,50.99115421587336,50.455110978353474,49.12411551092339
605,5/26/2022,52.139999,0.018974413,0.000429117,0.00098914,50.644043187128474,50.108829195973165,48.790560180849866
606,5/27/2022,52.959999,0.015604503,0.00042876,0.001013258,51.61586696856101,51.06984708369319,49.72785830104022
607,5/31/2022,52.970001,0.000188842,0.000428055,0.0010119,52.428365001623845,51.87469090026811,50.50733785702277
608,6/1/2022,51.349998,-0.031060837,0.00042904,0.000959149,52.43869437849222,51.88860113280696,50.51987913384061
609,6/2/2022,52.880001,0.029360317,0.000429658,0.001005785,50.83560376762795,50.2985176162712,48.976238532603304
610,6/3/2022,52.540001,-0.006450411,0.000429045,0.000993561,52.35131146977816,51.79874886424053,50.431390796941386
611,6/6/2022,52.150002,-0.007450583,0.000428459,0.000979741,52.01190077629214,51.462680249105205,50.106546977069755
612,6/7/2022,52.029999,-0.002303764,0.000427776,0.000974376,51.62580519802207,51.079074935186746,49.737982022373856
613,6/8/2022,51.220001,-0.015690356,0.000427531,0.00094719,51.50615509579228,50.96274679819149,49.61625345865314
614,6/9/2022,50.43,-0.015543864,0.000427277,0.000920332,50.706926465746704,50.173037785623215,48.854743635623024
615,6/10/2022,51.09,0.013002547,0.000426819,0.000939978,49.92348172266825,49.39799528040998,48.09792174764658
616,6/13/2022,50.330002,-0.014987423,0.000426537,0.000914122,50.574316058669694,50.041832701524854,48.72520559589535
617,6/14/2022,50.389999,0.001191362,0.000425846,0.000914571,49.8211908172239,49.298316395728925,48.01082662627007
618,6/15/2022,50.880001,0.009677216,0.000425281,0.00092875,49.88212766331934,49.35699862844303,48.05759582938825
619,6/16/2022,49.82,-0.021053429,0.000425373,0.000893238,50.36703205954481,49.83884165351413,48.53055286747123
620,6/17/2022,46.200001,-0.07543669,0.000434069,0.000770125,49.314417546404776,48.79626545237932,47.51499521626591
621,6/21/2022,48.400002,0.046520035,0.000436735,0.000843796,45.72372811945868,45.2399336443788,44.045135414954444
622,6/22/2022,47.34,-0.022144251,0.000436882,0.000806838,47.90215635055808,47.391278921526826,46.13353321252521
623,6/23/2022,47.73,0.008204527,0.000436268,0.000818712,46.85217772734105,46.35272244468583,45.11755159414551
624,6/24/2022,48.450001,0.014972228,0.000435889,0.000841394,47.23832158248275,46.73463722607356,45.48615085504276
625,6/27/2022,48.700001,0.005146692,0.000435222,0.000848283,47.95354877946626,47.443289908687156,46.18481162068871
626,6/28/2022,48.43,-0.005559594,0.000434592,0.000838046,48.19970465378438,47.68731252902369,46.424085578549054
627,6/29/2022,48.110001,-0.00662938,0.000433987,0.000826137,47.93388206338693,47.422150825794326,46.16613476569637
628,6/30/2022,47.330002,-0.01634569,0.000433765,0.000798793,47.61689199187102,47.11027816092091,45.85879153973743
629,7/1/2022,48.139999,0.016969025,0.000433491,0.000824501,46.840720467246804,46.344264317680135,45.11628630117002
630,7/5/2022,47.23,-0.019084128,0.000433431,0.0007929,47.64625248579916,47.14178751722546,45.88696806421351
631,7/6/2022,47.400002,0.003592987,0.000432756,0.000797337,46.74253536944554,46.24591309781922,45.02419662604094
632,7/7/2022,48.740002,0.027877818,0.00043323,0.000840186,46.91352427337623,46.415308968499076,45.18622465405702
633,7/8/2022,48.02,-0.014882498,0.000432935,0.000815348,48.237499332872886,47.725216624134134,46.46423371262102
634,7/11/2022,47.900002,-0.002502045,0.00043227,0.000810115,47.52847229351267,47.023232396106586,45.77901215263243
635,7/12/2022,47.599998,-0.006282827,0.000431668,0.000798945,47.41002434239286,46.908948565791036,45.66194520771197
636,7/13/2022,47.950001,0.007326103,0.000431056,0.000809208,47.10970713370108,46.61291540074413,45.38638587435203
637,7/14/2022,47.5,-0.009429111,0.000430544,0.000793135,47.457560302392025,46.95549085125315,45.71533070175319
638,7/15/2022,47.75,0.005249356,0.0004299,0.00080012,47.01253663675139,46.51583591730908,45.2851877402435
639,7/18/2022,47.529999,-0.004617997,0.000429273,0.000791641,47.260119940618296,46.75765478013359,45.52852202131689
640,7/19/2022,47.299999,-0.004850795,0.000428652,0.000782825,47.042841450284556,46.546817924177226,45.32214986825886
641,7/20/2022,47.200001,-0.002116361,0.000427997,0.000778302,46.81590869450212,46.32139441954115,45.09889652737077
642,7/21/2022,46.279999,-0.019684033,0.000427981,0.000746429,46.71554589745702,46.22331636539169,45.00579545731937
643,7/22/2022,46.240002,-0.000864613,0.00042732,0.000743924,45.80316007834684,45.32204114096819,44.130778481161286
644,7/25/2022,45.709999,-0.011528197,0.00042689,0.000724867,45.76542506840381,45.28502731457831,44.09406220693387
645,7/26/2022,46.02,0.006759014,0.000426284,0.000734223,45.240703892742324,44.766045152957695,43.59029308244613
646,7/27/2022,45.939999,-0.001739909,0.000425634,0.000730393,45.550997753810904,45.07023797107555,43.887325893651656
647,7/28/2022,46.040001,0.00217443,0.000424979,0.000732625,45.469089098294795,44.991499789483555,43.81692518145067
648,7/29/2022,46.439999,0.00865053,0.00042442,0.000744844,45.56895798353945,45.09031091213091,43.904977933212464
649,8/1/2022,46.740002,0.006439237,0.000423816,0.000753618,45.965143286908706,45.48376686023401,44.289959481176716
650,8/2/2022,46.779999,0.000855368,0.000423164,0.000753774,46.265337665691796,45.780913894660436,44.581978374344544
651,8/3/2022,46.970001,0.004053382,0.00042253,0.000758843,46.30442869761372,45.81729868643304,44.61677824863705
652,8/4/2022,46.700001,-0.005764935,0.000421948,0.000748837,46.491717275803694,46.00269586328617,44.793506654473966
653,8/5/2022,47.25,0.011708468,0.000421485,0.000765621,46.227023854744694,45.742757619190094,44.54264148330001
654,8/8/2022,47.09,-0.00339199,0.000420867,0.000759263,46.77185239208068,46.28172144646341,45.07226874450508
655,8/9/2022,46.869999,-0.004682874,0.00042027,0.000750955,46.61249080992461,46.125403035956076,44.92071123254439
656,8/10/2022,46.790001,-0.001708264,0.000419638,0.000747206,46.39280052779062,45.90842283079282,44.71306415092325
657,8/11/2022,47.189999,0.008512458,0.000419091,0.000759025,46.31362348234253,45.83142274066747,44.633082280970065
658,8/12/2022,47.209999,0.000423729,0.000418454,0.000758516,46.71163854672814,46.22378945828197,45.01572872384328
659,8/15/2022,47.52,0.006544962,0.00041787,0.000767296,46.73365025147295,46.24776021063781,45.033332815020884
660,8/16/2022,49.080002,0.032300986,0.000418741,0.000815075,47.03794102506793,46.54907451678053,45.33450379798955
661,8/17/2022,48.549999,-0.010857486,0.000418314,0.000797416,48.584242879445405,48.07900166950975,46.830836246949666
662,8/18/2022,49.619999,0.021799784,0.000418347,0.000829141,48.05956827069305,47.55855156786203,46.324215447694506
663,8/19/2022,49.5,-0.002421289,0.000417732,0.000824239,49.12134452963146,48.60986046705906,47.33986826615994
664,8/22/2022,50.119999,0.012447441,0.000417306,0.000841744,49.00372272373627,48.49311130113547,47.229173425432954
665,8/23/2022,49.599998,-0.010429317,0.000416869,0.000824795,49.617596252240546,49.10311909030088,47.823453411802475
666,8/24/2022,49.66,0.001208987,0.000416243,0.000825371,49.103994607298695,48.59217973613527,47.33004234787471
667,8/25/2022,49.32,-0.006870102,0.000415708,0.000813834,49.16152703282445,48.651469237769554,47.39325186596705
668,8/26/2022,48.380001,-0.019243152,0.000415687,0.000783809,48.82529997019425,48.317550674391335,47.068637713137925
669,8/29/2022,48.299999,-0.001654986,0.000415075,0.000780163,47.891874969695266,47.39521359854844,46.1678065029611
670,8/30/2022,47.509998,-0.016491367,0.0004149,0.000754385,47.8137119384187,47.31703711486766,46.09635367747602
671,8/31/2022,47.939999,0.009010035,0.000414383,0.000766688,47.03113986009475,46.541925350313925,45.334306440490934
672,9/1/2022,48.610001,0.013879083,0.000414022,0.000786201,47.459262191302706,46.96726281852463,45.74719334562565
673,9/2/2022,48.43,-0.003709835,0.000413436,0.00077952,48.119527648965594,47.62284259462091,46.38107437856514
674,9/6/2022,48.52,0.001856628,0.000412825,0.000781118,47.94355998205926,47.44635494073288,46.215092476939105
675,9/7/2022,49.82,0.026440426,0.000413187,0.000819132,48.03458840000465,47.53704692612412,46.30632089932696
676,9/8/2022,48.360001,-0.029743463,0.000413955,0.000773921,49.321451902554045,48.81192562385519,47.54459924932887
677,9/9/2022,51.939999,0.071416141,0.000420704,0.000878267,47.87348422371556,47.37877865856907,46.15214018727604
678,9/12/2022,50.540001,-0.027324065,0.000421255,0.000836671,51.42068900890767,50.882226465432815,49.546497038181606
679,9/13/2022,49.369999,-0.02342219,0.0004215,0.000800943,50.03199890006486,49.50877806972603,48.21593252516954
680,9/14/2022,48.939999,-0.008747894,0.000421014,0.000786901,48.86853768444541,48.3565487254933,47.08923334594619
681,9/15/2022,47.880001,-0.021897136,0.000421151,0.000753591,48.441771478473555,47.9378502898937,46.682976324846564
682,9/16/2022,47.279999,-0.01261055,0.000420795,0.000733995,47.39493593711152,46.90117328872452,45.676816979619886
683,9/19/2022,47.450001,0.003589194,0.00042019,0.000738176,46.7972838541317,46.310582521236796,45.101273010777895
684,9/20/2022,46.919998,-0.011232565,0.000419785,0.000720675,46.96856239664627,46.477079030530625,45.261874266642735
685,9/21/2022,45.27,-0.03579942,0.000421117,0.000667361,46.4427477944015,45.957812059051115,44.760985035581506
686,9/22/2022,45.5,0.005067765,0.000420531,0.000673775,44.80578925365194,44.33691828391343,43.18401263171984
687,9/23/2022,44.860001,-0.014165775,0.000420239,0.000652175,45.033941672056976,44.561898194774535,43.40291995566291
688,9/26/2022,45.0,0.003115938,0.000419637,0.000655756,44.40044027133035,43.937370531445595,42.79689301357808
689,9/27/2022,44.290001,-0.015903549,0.000419425,0.000631722,44.53953254918491,44.072957500550174,42.91985896277069
690,9/28/2022,45.450001,0.025853902,0.000419738,0.000668276,43.83501566301018,43.37764915944267,42.249711523222324
691,9/29/2022,44.68,-0.017086868,0.000419586,0.000642581,44.98444592728887,44.51648960607684,43.355433781344956
692,9/30/2022,43.75,-0.021034361,0.000419658,0.000611256,44.2215879866989,43.75994721060421,42.614625399810265
693,10/3/2022,43.75,0.0,0.000419053,0.000610374,43.29825854968402,42.84669637707842,41.730503414397816
694,10/4/2022,44.700001,0.021481911,0.000419076,0.000640448,43.29970180206718,42.85026750252332,41.73496413917019
695,10/5/2022,44.599998,-0.00223971,0.000418485,0.000636304,44.24014848919285,43.78112528903781,42.64341045613428
696,10/6/2022,43.720001,-0.019928128,0.00041849,0.000606758,44.14221675679016,43.68290473772086,42.538376012775664
697,10/7/2022,43.0,-0.01660557,0.000418314,0.000582063,43.27323383907983,42.823604299709984,41.703812041914944
698,10/10/2022,44.259998,0.028881174,0.000418861,0.000622606,42.55633902775204,42.11306174374247,41.01461858998979
699,10/11/2022,45.68,0.031579276,0.00041963,0.000666893,43.80530923035819,43.34638355492868,42.21428898941076
700,10/12/2022,46.040001,0.00785004,0.000419105,0.000677155,45.21101697312797,44.7392865513188,43.56900989441746
701,10/13/2022,46.57,0.011445951,0.000418672,0.000692517,45.56813684108622,45.09374115904217,43.91751608582108
702,10/14/2022,43.16,-0.076042417,0.000426451,0.000583208,46.09614066139232,45.61567067034674,44.429564420998034
703,10/17/2022,42.110001,-0.024628874,0.000426748,0.000547344,42.71012399897634,42.25995525526511,41.152129511056316
704,10/18/2022,43.16,0.024628874,0.000426964,0.000581551,41.66849794808431,41.230558267049055,40.14690273188105
705,10/19/2022,42.939999,-0.005110371,0.000426404,0.000573477,42.71019179671233,42.26096027522434,41.14799500751493
706,10/20/2022,42.169998,-0.018094749,0.000426293,0.000547035,42.49309678022781,42.04569028423835,40.93937941388655
707,10/21/2022,43.630001,0.03403599,0.000427274,0.000594403,41.72980855932918,41.29022163220868,40.20530327264938
708,10/24/2022,43.990002,0.008217371,0.000426753,0.000605169,43.1750837861468,42.71994318259964,41.602894311664706
709,10/25/2022,44.77,0.017575891,0.000426557,0.000629106,43.53382879283989,43.07616830307376,41.94410990878931
710,10/26/2022,45.439999,0.01485448,0.00042624,0.000649141,44.30860869525064,43.84275802900279,42.69146158296723
711,10/27/2022,45.68,0.005267813,0.000425671,0.000655637,44.97001627235148,44.497475578264506,43.32819232781548
712,10/28/2022,46.77,0.023581406,0.00042581,0.000687836,45.20834280847307,44.73296296759497,43.555230942298664
713,10/31/2022,47.290001,0.011056906,0.000425363,0.000702379,46.28831344725357,45.80136456158079,44.59665224827162
714,11/1/2022,47.169998,-0.002540823,0.000424782,0.000697837,46.80379157654692,46.31037880113191,45.097935939645815
715,11/2/2022,46.560001,-0.01301623,0.000424451,0.000678657,46.68636556907692,46.19371916169798,44.979347288105885
716,11/3/2022,47.220001,0.014075728,0.000424109,0.000697367,46.07987394175181,45.59843680357719,44.40262313222098
717,11/4/2022,46.400002,-0.01751805,0.000423979,0.000671962,46.734936538999335,46.24462243026398,45.02890565444652
718,11/7/2022,46.849998,0.009651464,0.000423501,0.000684469,45.92282822067441,45.44204431793946,44.252745371237204
719,11/8/2022,47.119999,0.005746552,0.000422947,0.000691509,46.368195720197086,45.88202657186189,44.67771174895917
720,11/9/2022,48.060001,0.019752733,0.000422864,0.000717983,46.63707933131694,46.14800266461693,44.9395833965188
721,11/10/2022,48.110001,0.001039825,0.000422278,0.000718429,47.567155536911194,47.06973193418877,45.835402834831925
722,11/11/2022,47.099998,-0.021217118,0.000422358,0.000688048,47.61958604723372,47.12156586462755,45.89335109420401
723,11/14/2022,46.560001,-0.011531134,0.00042198,0.000671147,46.61918505119096,46.129737391167914,44.92336799225019
724,11/15/2022,46.869999,0.006635966,0.000421446,0.000679386,46.082646324542836,45.598795623748074,44.40775426002021
725,11/16/2022,47.830002,0.020275309,0.000421394,0.000706415,46.39121066417755,45.905205273144844,44.70495178855387
726,11/17/2022,48.18,0.007290898,0.000420873,0.000715484,47.34137761831959,46.84449378312027,45.62493770742993
727,11/18/2022,48.259998,0.001659022,0.000420296,0.000716782,47.68994197218606,47.192266788386114,45.95190715081845
728,11/21/2022,48.119999,-0.002905148,0.000419736,0.000711807,47.76926973706759,47.27084252540053,46.03118658787424
729,11/22/2022,48.080002,-0.000831539,0.000419164,0.00070969,47.629097136185116,47.12951421611344,45.90360821652381
730,11/23/2022,47.84,-0.005004222,0.000418634,0.000701863,47.59027096507002,47.09125441836594,45.86758220008647
731,11/25/2022,49.040001,0.024774202,0.000418853,0.000734793,47.3508609750571,46.85878521401029,45.63883343075784
732,11/28/2022,48.830002,-0.004291393,0.000418315,0.000727927,48.54088175201503,48.0336428785704,46.78923381658365
733,11/29/2022,49.349998,0.010592806,0.000417877,0.000741385,48.33520244773983,47.829881543482536,46.584181639800626
734,11/30/2022,49.189999,-0.003247395,0.00041733,0.000735951,48.85114734476255,48.34240180909166,47.08040458867429
735,12/1/2022,48.41,-0.015983927,0.000417142,0.000713203,48.69133619175359,48.18400906259963,46.926452274011105
736,12/2/2022,47.57,-0.017504094,0.000417025,0.000688451,47.91796423035241,47.420239283286996,46.19170557913785
737,12/5/2022,46.07,-0.032040331,0.000417911,0.000644043,47.0842488767494,46.59504074571534,45.384075668894525
738,12/6/2022,46.330002,0.005627764,0.000417378,0.000650796,45.599311592656406,45.12282843084784,43.94855374670555
739,12/7/2022,46.939999,0.013080427,0.000417022,0.000667615,45.85430327386251,45.37721027925562,44.19380120450888
740,12/8/2022,47.459999,0.011017061,0.000416603,0.000681601,46.46239262509521,45.97980033914356,44.77765506898104
741,12/9/2022,46.470001,-0.021080265,0.000416679,0.000652233,46.97509969354948,46.48686917692689,45.284474024485895
742,12/12/2022,46.709999,0.005151288,0.000416145,0.000658296,45.99332819743478,45.516876440055626,44.3302911322747
743,12/13/2022,45.450001,-0.02734541,0.000416639,0.000620606,46.23279588917532,45.7512666234183,44.56399374429329
744,12/14/2022,44.759998,-0.015298004,0.000416419,0.00059921,44.982799616712434,44.51457231145971,43.35557530426784
745,12/15/2022,43.490002,-0.028783766,0.000417017,0.00055977,44.30178727143256,43.84136477704093,42.70383863548586
746,12/16/2022,44.32,0.01890497,0.000416909,0.000584361,43.04204612519597,42.59466449237504,41.485193792449074
747,12/19/2022,44.400002,0.001803472,0.000416353,0.000585993,43.86423675114691,43.40742880968679,42.283068103404474
748,12/20/2022,44.580002,0.004045858,0.000415812,0.000590619,43.9441045164944,43.488113194441176,42.35439885705287
749,12/21/2022,44.459999,-0.002695487,0.000415271,0.000586232,44.12291641407994,43.66466911555855,42.52876345275865
750,12/22/2022,45.25,0.017612784,0.000415104,0.000608934,44.004390591654385,43.547071441267796,42.415864763362684
751,12/23/2022,45.889999,0.014044536,0.000414791,0.000626824,44.78905144599253,44.323647233928625,43.17818579658214
752,12/27/2022,45.950001,0.001306664,0.00041424,0.000627728,45.42043734687151,44.94894015002021,43.78858300206541
753,12/28/2022,44.580002,-0.030268498,0.000414956,0.000586697,45.48078669338775,45.00891446659369,43.837665452651486
754,12/29/2022,44.619999,0.000896794,0.000414406,0.000587108,44.122675735367444,43.66647106416985,42.531926495020976
755,12/30/2022,44.580002,-0.000896794,0.00041386,0.000585143,44.16365777064922,43.705457108762204,42.5718215908072
756,1/3/2023,44.470001,-0.002470546,0.000413325,0.000581101,44.12394721738289,43.665870818864775,42.53801852370035
757,1/4/2023,44.970001,0.011180796,0.000412927,0.000595103,44.014131862396965,43.55827778110661,42.42840492727876
758,1/5/2023,45.16,0.004216116,0.000412399,0.00059988,44.51122368676911,44.05239685808571,42.90701844881423
759,1/6/2023,45.740002,0.012761493,0.000412051,0.000615904,44.697369404004384,44.23435788348962,43.08808271354498
760,1/9/2023,46.189999,0.00979007,0.000411619,0.000627975,45.2753181190021,44.80662154755375,43.64919438123421
761,1/10/2023,45.98,-0.004556783,0.000411113,0.000621162,45.72028319150488,45.24580869634625,44.078771528007245
762,1/11/2023,45.610001,-0.008079507,0.000410673,0.000609744,45.511736993401954,45.04170428965587,43.87747422282676
763,1/12/2023,45.669998,0.001314571,0.000410136,0.000610667,45.14713771937961,44.68181948588985,43.52817735420943
764,1/13/2023,45.220001,-0.009902094,0.000409743,0.000596907,45.2059358593432,44.74118413492243,43.58887129168791
765,1/17/2023,46.18,0.021007315,0.000409751,0.000623587,44.759457987925124,44.297285204394974,43.16298097170826
