,Date,PEP,PDR,VAR,AVG,VAR70,VAR85,VAR99
265,1/21/2021,139.610001,-0.012244767,0.00051664,0.000103858,139.63785265028358,138.0202380660932,134.04394512653346
266,1/22/2021,138.589996,-0.007332923,0.000514905,7.59e-05,137.92940964840201,136.33050453740418,132.38083234328832
267,1/25/2021,140.179993,0.011407356,0.000513455,0.00011834,136.92413942087808,135.34807522837423,131.44540797048725
268,1/26/2021,141.800003,0.011490374,0.00051202,0.000160773,138.5083291977216,136.91199440433536,132.9542039406112
269,1/27/2021,138.039993,-0.026874188,0.000512824,6.03e-05,140.11371870579876,138.50175215576058,134.53281341823057
270,1/28/2021,139.190002,0.008296473,0.000511175,9.08e-05,136.3882149924048,134.80665855495616,130.90617465596162
271,1/29/2021,136.570007,-0.019002566,0.000510629,2.03e-05,137.5178006702421,135.93552060552884,132.04261849934642
272,2/1/2021,136.979996,0.002997546,0.000508784,3.13e-05,134.92919902590094,133.3811468100483,129.5527293210097
273,2/2/2021,138.380005,0.01016866,0.000507295,6.84e-05,135.34247461219985,133.78459456298776,129.94328528944817
274,2/3/2021,138.020004,-0.002604929,0.00050547,5.86e-05,136.7233972412118,135.16098684920033,131.274285882881
275,2/4/2021,139.679993,0.011955411,0.000504144,0.000101904,136.37602098175117,134.81285851207937,130.9564607449214
276,2/5/2021,140.960007,0.00912217,0.000502612,0.000134586,138.02530001275184,136.4442836141593,132.5535009401223
277,2/8/2021,140.399994,-0.003980763,0.000500858,0.000119729,139.296089944237,137.70146971725504,133.76752548165527
278,2/9/2021,139.600006,-0.005714216,0.000499178,9.87e-05,138.73552005148088,137.15922985691375,133.24167444906635
279,2/10/2021,137.699997,-0.013703849,0.00049807,4.93e-05,137.95025729697122,136.3863301210811,132.52760504968052
280,2/11/2021,134.970001,-0.020024845,0.000497725,-2.24e-05,136.0694844652619,134.52280049518117,130.69295050979662
281,2/12/2021,133.869995,-0.008183396,0.00049619,-5.15e-05,133.3628746873301,131.8510715400875,128.10971745532132
282,2/16/2021,134.380005,0.003802502,0.000494483,-3.78e-05,132.27814797201313,130.77547764506767,127.08351749205114
283,2/17/2021,134.460007,0.000595164,0.000492737,-3.56e-05,132.7829970700757,131.28493599392272,127.57961438258057
284,2/18/2021,135.369995,0.006744924,0.000491163,-1.17e-05,132.86100135351393,131.35972922919936,127.65529421417857
285,2/19/2021,132.509995,-0.021353657,0.000491032,-8.66e-05,133.76910117914284,132.2623213087253,128.54110817540254
286,2/22/2021,131.990005,-0.003931877,0.000489367,-0.000100015,130.93499813826267,129.45767751070457,125.80527816894038
287,2/23/2021,132.779999,0.005967416,0.00048779,-7.89e-05,130.42262044031335,128.95384798979202,125.31751817417816
288,2/24/2021,132.089996,-0.005210138,0.000486187,-9.67e-05,131.20393505524277,129.73040760655667,126.08481320625572
289,2/25/2021,130.0,-0.015949028,0.000485371,-0.000151544,130.52726975488156,129.05843175400219,125.43217495698964
290,2/26/2021,129.190002,-0.006250246,0.000483825,-0.000172574,128.46568351068262,127.0262610831133,123.46321038777054
291,3/1/2021,130.619995,0.011008102,0.000482591,-0.000134152,127.65576427366395,126.22213575384659,122.68564331336563
292,3/2/2021,131.070007,0.003439279,0.000480982,-0.000121914,129.07656022150005,127.6298166886326,124.05481577270947
293,3/3/2021,129.139999,-0.014834506,0.000480076,-0.000172128,129.5266656216143,128.08414861519637,124.50811209389708
294,3/4/2021,128.830002,-0.002403358,0.00047846,-0.000179717,127.60863710089897,126.18796233957222,122.66801737736208
295,3/5/2021,133.029999,0.032080938,0.000480354,-7.04e-05,127.31119746894804,125.88786234052034,122.41403848495368
296,3/8/2021,132.130005,-0.006788335,0.000478884,-9.31e-05,131.46557721141906,130.00254947324382,126.36038152804277
297,3/9/2021,132.25,0.000907746,0.000477274,-8.97e-05,130.58388868271572,129.1327497648946,125.52701843729398
298,3/10/2021,133.580002,0.010006494,0.000476014,-5.58e-05,130.6969539185699,129.24240233450908,125.65290606083181
299,3/11/2021,133.220001,-0.00269866,0.000474445,-6.46e-05,132.02258440324323,130.55706805745885,126.94011070993407
300,3/12/2021,133.039993,-0.001352122,0.000472869,-6.89e-05,131.67082512991468,130.2091516082753,126.57940477499673
301,3/15/2021,133.029999,-7.51e-05,0.000471298,-6.9e-05,131.49426615926814,130.03564180726988,126.42756124997182
302,3/16/2021,134.009995,0.007339728,0.000469919,-4.44e-05,131.47862052969526,130.03198918510967,126.43143375225542
303,3/17/2021,133.619995,-0.002914474,0.000468395,-5.39e-05,132.46178241813547,130.9981486248019,127.38872418743718
304,3/18/2021,132.529999,-0.008190886,0.000467071,-8.07e-05,132.0728764632289,130.61503645366034,127.0149933908966
305,3/19/2021,134.5,0.014755172,0.000466259,-3.2e-05,131.00187971368675,129.56181319005213,125.99620484996522
306,3/22/2021,137.800003,0.024239181,0.000466654,4.73e-05,132.94730892131992,131.48379418250377,127.86100198899537
307,3/23/2021,139.460007,0.011974492,0.000465596,8.61e-05,136.22379130218908,134.7197311805133,131.0299527665231
308,3/24/2021,138.809998,-0.004671795,0.000464158,7.07e-05,137.86673313093797,136.3509763217801,132.62226787769188
309,3/25/2021,139.630005,0.005890026,0.000462765,8.95e-05,137.22699413959018,135.71679686207617,131.99292897661607
310,3/26/2021,142.699997,0.021748401,0.00046278,0.0001594,138.04736993807265,136.53533052167768,132.7837587460484
311,3/29/2021,144.809998,0.014678021,0.000461968,0.000206084,141.08530593798807,139.54404763060404,135.7320089581685
312,3/30/2021,142.539993,-0.015799912,0.000461306,0.000154782,143.1812171661739,141.6149120074841,137.73399955009674
313,3/31/2021,141.449997,-0.007676336,0.000460027,0.000129763,140.93963922471627,139.39410154116672,135.60088727723343
314,4/1/2021,141.279999,-0.001202547,0.000458568,0.00012552,139.85088423621866,138.3285696416263,134.5529803156591
315,4/5/2021,143.160004,0.013219184,0.000457655,0.000167087,139.68679075059129,138.16036972395216,134.41079479295402
316,4/6/2021,143.669998,0.003556075,0.000456242,0.000177812,141.55801773871053,140.0144891787837,136.19083320229348
317,4/7/2021,143.410004,-0.0018113,0.000454816,0.000171537,142.06839583105207,140.523889935532,136.72124910270796
318,4/8/2021,142.539993,-0.006085076,0.000453508,0.000151862,141.8031417190646,140.2622449451383,136.454491294092
319,4/9/2021,142.570007,0.000210543,0.000452087,0.000152046,140.94702553299788,139.41798218993637,135.64657907173543
320,4/12/2021,143.020004,0.003151352,0.000450702,0.000161419,140.9741623391576,139.44918933429784,135.65179197466304
321,4/13/2021,143.050003,0.000209732,0.000449298,0.000161569,141.4346268757324,139.90725067692938,136.13178681272967
322,4/14/2021,142.110001,-0.006592828,0.000448044,0.000140593,141.45933772356605,139.93479395931163,136.15681112372909
323,4/15/2021,142.309998,0.00140635,0.000446661,0.000144512,140.53161036670153,139.01358023959196,135.26336215006424
324,4/16/2021,144.160004,0.012916059,0.000445785,0.00018393,140.73367599843112,139.21759325433118,135.46306522994425
325,4/19/2021,144.75,0.004084295,0.00044446,0.000195931,142.56699028486008,141.03757819513325,137.2648078844444
326,4/20/2021,145.710007,0.006610277,0.000443222,0.000215607,143.1576590637653,141.62191262617387,137.83821567381665
327,4/21/2021,146.979996,0.008678103,0.000442085,0.000241486,144.10589694097428,142.56073854291742,138.75729794164934
328,4/22/2021,146.070007,-0.006210489,0.000440864,0.000221815,145.3779847777454,143.82338265385673,139.99263672372913
329,4/23/2021,145.830002,-0.001644433,0.000439534,0.000216143,144.4718741042113,142.9227709887594,139.09719332168888
330,4/26/2021,143.360001,-0.017082617,0.000439106,0.000163723,144.23051200017193,142.69399836486622,138.8790440127406
331,4/27/2021,142.889999,-0.00328386,0.000437816,0.000153307,141.79273932009184,140.27847247124282,136.55681487158463
332,4/28/2021,141.830002,-0.007445925,0.00043667,0.000130418,141.31938107996402,139.81303917537403,136.09325321368297
333,4/29/2021,143.940002,0.014767389,0.000436,0.000174372,140.2710641797947,138.77844062514473,135.0934935714526
334,4/30/2021,144.160004,0.001527262,0.000434701,0.000178423,142.3660564997944,140.85341651895936,137.11901279554797
335,5/3/2021,145.789993,0.01124336,0.000433767,0.000211453,142.58495435603993,141.07496737181944,137.33415784961846
336,5/4/2021,143.960007,-0.01263165,0.000432966,0.000173229,144.2050988957562,142.68208397000546,138.88994392508954
337,5/5/2021,143.889999,-0.00048642,0.000431682,0.000171272,142.39599828936193,140.88012926625382,137.15412593697496
338,5/6/2021,145.559998,0.011539247,0.000430786,0.000204905,142.33212848414473,140.8290846184684,137.10482253991015
339,5/7/2021,145.559998,0.0,0.000429516,0.0002043,143.98567055785855,142.46648818603106,138.70496839574704
340,5/10/2021,146.720001,0.007937656,0.000428428,0.000227046,143.98607545370515,142.4639879170473,138.7117048115719
341,5/11/2021,145.649994,-0.007319573,0.000427338,0.000204915,145.14037299981706,143.61564054823256,139.83981338286972
342,5/12/2021,144.229996,-0.009797222,0.00042638,0.000175669,144.0812436429752,142.5608266356866,138.7958798970977
343,5/13/2021,146.369995,0.014728408,0.000425753,0.000218097,142.66974538553836,141.17051287237683,137.46812379196192
344,5/14/2021,146.589996,0.001501919,0.00042452,0.000221829,144.79734461290732,143.2755189050648,139.5289159405766
345,5/17/2021,146.169998,-0.002869233,0.000423317,0.000212869,145.0169707623367,143.49023207211496,139.73836411058122
346,5/18/2021,145.509995,-0.004525536,0.000422158,0.000199174,144.60126269937453,143.08126690709292,139.32318531773672
347,5/19/2021,145.429993,-0.000549955,0.000420943,0.000197015,143.94902525408875,142.43945603996653,138.7176565025243
348,5/20/2021,147.229996,0.01230114,0.000420153,0.000231797,143.87938807872712,142.36962340860097,138.66458504858235
349,5/21/2021,147.100006,-0.000883294,0.000418953,0.000228602,145.65420021509703,144.13229198477904,140.39642471621923
350,5/24/2021,147.850006,0.005085618,0.000417823,0.000242479,145.53129108658285,144.0159545735215,140.27641160563803
351,5/25/2021,148.300003,0.003038982,0.000416655,0.000250447,146.28212598101535,144.75915417879864,140.98423455129483
352,5/26/2021,148.300003,0.0,0.000415472,0.000249735,146.73460896106698,145.204489435793,141.42848387844091
353,5/27/2021,146.509995,-0.012143618,0.000414728,0.000214626,146.73285287364948,145.20713307479755,141.4170777640497
354,5/28/2021,147.940002,0.009713148,0.000413811,0.000241458,144.9496015946539,143.44778268473337,139.72951959701714
355,6/1/2021,147.630005,-0.002097622,0.000412661,0.000234869,146.3734359637855,144.856785706036,141.1061828012902
356,6/2/2021,148.220001,0.003988486,0.000411541,0.000245413,146.06319876772238,144.5511913748114,140.8173377498116
357,6/3/2021,147.669998,-0.003717622,0.000410432,0.000234312,146.6536903255798,145.13514147754893,141.38487148153757
358,6/4/2021,147.839996,0.00115054,0.000409288,0.000236872,146.10570768153005,144.5986330765296,140.87926946673468
359,6/7/2021,147.75,-0.000608925,0.00040815,0.000234516,146.28489382481266,144.7737856254798,141.05282156172512
360,6/8/2021,146.369995,-0.009384028,0.000407272,0.000207798,146.1979047727136,144.69653220879596,140.9776831735635
361,6/9/2021,146.100006,-0.001846269,0.000406156,0.000202108,144.82547519623554,143.3356066648751,139.65935261371922
362,6/10/2021,147.600006,0.010214593,0.00040531,0.000229766,144.5687482974562,143.0825643675254,139.41325725499647
363,6/11/2021,147.690002,0.000609543,0.000404194,0.000230813,146.04953139561113,144.5523512731417,140.8636975840122
364,6/14/2021,148.570007,0.005940779,0.000403173,0.000246499,146.14578014791326,144.65222366137752,140.94518799675237
365,6/15/2021,148.580002,6.73e-05,0.000402068,0.000246008,147.02134522666918,145.51595308004045,141.80658657559374
366,6/16/2021,147.100006,-0.010010879,0.000401257,0.000217984,147.0333715568785,145.5270562364745,141.81948810158792
367,6/17/2021,148.520004,0.009606988,0.000400403,0.000243567,145.57357984093903,144.0881684580838,140.40414110978054
368,6/18/2021,145.419998,-0.021093563,0.000400548,0.000185586,146.9808134020454,145.48426833492223,141.77758155720338
369,6/21/2021,146.559998,0.007808794,0.00039962,0.000206245,143.90064199633287,142.43094755469332,138.8073103950519
370,6/22/2021,146.779999,0.001499973,0.000398544,0.000209741,145.03234372286408,143.5532012914381,139.90634438235827
371,6/23/2021,144.850006,-0.013236095,0.000397956,0.000173499,145.25557858187275,143.77966784881593,140.11720361358672
372,6/24/2021,145.669998,0.00564501,0.000396967,0.000188208,143.3443303958582,141.8819609999217,138.27643579702783
373,6/25/2021,146.410004,0.005067157,0.000395966,0.000201288,144.15527056107547,142.6927841418747,139.08084377683608
374,6/28/2021,147.039993,0.004293678,0.000394952,0.00021223,144.88834424022062,143.41828964604613,139.7787926462109
375,6/29/2021,146.940002,-0.000680257,0.000393901,0.00020985,145.5129860874638,144.0363966212732,140.39120470711592
376,6/30/2021,148.169998,0.008335896,0.000393028,0.000231462,145.42409100215104,143.94882923799105,140.31760241111164
377,7/1/2021,148.199997,0.000202443,0.000391986,0.000231385,146.63174505364395,145.14982979465418,141.49191815618806
378,7/2/2021,148.910004,0.004779431,0.000391004,0.000243417,146.68275910967316,145.20089830007936,141.528345849727
379,7/6/2021,149.130005,0.001476319,0.000389976,0.00024667,147.38275100935337,145.89580759205157,142.22076018741325
380,7/7/2021,149.789993,0.004415824,0.000388995,0.000257641,147.59863557808484,146.11250469121126,142.43823067476836
381,7/8/2021,149.860001,0.000467265,0.000387974,0.000258192,148.2594962391652,146.7664471654395,143.06541100992246
382,7/9/2021,149.479996,-0.002538954,0.000386979,0.000250869,148.32798448128776,146.84628189954728,143.15452061030524
383,7/12/2021,149.509995,0.000200669,0.000385969,0.000250738,147.95161954205454,146.47023655442726,142.79890750629013
384,7/13/2021,152.960007,0.022813248,0.000386286,0.000309495,147.98514128436597,146.5027541533016,142.8362633981861
385,7/14/2021,154.539993,0.010276422,0.00038554,0.000335383,151.4031302123542,149.88925951495182,146.1399858555243
386,7/15/2021,155.25,0.004583804,0.000384588,0.000346389,152.98018347647292,151.45303681827548,147.6462315653631
387,7/16/2021,155.820007,0.003664819,0.000383622,0.000354964,153.67888018458999,152.1516038682145,148.3484860466518
388,7/19/2021,155.800003,-0.000128387,0.000382634,0.000353718,154.2567139065301,152.71612504698604,148.90849146857974
389,7/20/2021,155.820007,0.000128387,0.000381651,0.000353139,154.229664613187,152.6940711681563,148.893483870753
390,7/21/2021,155.240005,-0.003729201,0.000380715,0.000342671,154.25161104921725,152.71828662071533,148.937346067006
391,7/22/2021,155.190002,-0.000322153,0.000379742,0.000340971,153.681751752988,152.1560688830454,148.37111264070654
392,7/23/2021,157.179993,0.012741415,0.000379165,0.000372605,153.63688087978193,152.11062674102905,148.33740795521206
393,7/26/2021,157.070007,-0.00069999,0.000378203,0.000369876,155.6075103339052,154.06477081302643,150.22405601342712
394,7/27/2021,157.940002,0.005523616,0.00037731,0.000382956,155.50243567902316,153.95944193369496,150.15136062405722
395,7/28/2021,156.490005,-0.009223085,0.000376588,0.000358637,156.37260729597153,154.825933891353,150.99560806827714
396,7/29/2021,156.809998,0.002042727,0.000375644,0.00036289,154.92609657054737,153.39859482733883,149.60337162471544
397,7/30/2021,156.949997,0.000892396,0.000374699,0.000364224,155.2529521351401,153.71780725952695,149.9134548433854
398,8/2/2021,156.320007,-0.004022031,0.000373805,0.000353203,155.398193380275,153.86465168021428,150.07012233355715
399,8/3/2021,156.669998,0.002236437,0.000372877,0.000357923,154.77350484939075,153.25064967128918,149.46580333550375
400,8/4/2021,154.050003,-0.016864425,0.000372685,0.000314867,155.11866463436527,153.59694232828687,149.8188244735038
401,8/5/2021,154.309998,0.001686309,0.00037176,0.000318287,152.5267116315452,151.0231491762046,147.3189325559551
402,8/6/2021,154.330002,0.000129627,0.000370836,0.000317818,152.78396260276648,151.2773563615209,147.57502071634167
403,8/9/2021,154.350006,0.00012961,0.000369915,0.000317351,152.8009970418652,151.30059924509723,147.57786838116212
404,8/10/2021,154.429993,0.000518084,0.000369,0.000317847,152.82674456973598,151.3302840196024,147.6076209536722
405,8/11/2021,155.039993,0.003942229,0.000368121,0.000326796,152.90381199152537,151.4019681021667,147.6906210558206
406,8/12/2021,155.070007,0.00019357,0.000367214,0.000326468,153.5066102409846,152.0077781862554,148.2868772571342
407,8/13/2021,156.520004,0.00930715,0.00036651,0.000348534,153.5391410585602,152.04020034495466,148.32793019747726
408,8/16/2021,158.050003,0.009727635,0.000365827,0.000371522,154.98604444175785,153.47395101397842,149.72959874403819
409,8/17/2021,157.899994,-0.000949574,0.000364936,0.000368292,156.50516195486824,154.98255167899762,151.2048256541407
410,8/18/2021,156.279999,-0.010312619,0.000364324,0.000342241,156.35872252600532,154.8340639067513,151.04690832370648
411,8/19/2021,158.910004,0.016688766,0.000364086,0.000382013,154.74898623367187,153.24663952039995,149.52205768329878
412,8/20/2021,158.350006,-0.003530219,0.000363239,0.000372518,157.3642466891457,155.8341911500265,152.04146401002689
413,8/23/2021,157.850006,-0.003162558,0.00036239,0.000363958,156.81123326393376,155.2874347454246,151.52626077220773
414,8/24/2021,155.889999,-0.012494629,0.000361913,0.000332899,156.3169735594218,154.80348357645357,151.04913139374017
415,8/25/2021,155.199997,-0.004436035,0.000361096,0.000321407,154.36195967103959,152.86799577033236,149.14237312668925
416,8/26/2021,154.630005,-0.00367939,0.000360266,0.00031179,153.68166051543557,152.1942361740678,148.5072449272347
417,8/27/2021,154.940002,0.002002759,0.000359409,0.000315845,153.11753375604005,151.64132562332972,147.95825908578746
418,8/30/2021,156.0,0.006818049,0.00035865,0.000331401,153.428067523233,151.94342656685447,148.27762356096784
419,8/31/2021,156.389999,0.002496874,0.000357805,0.000336569,154.4831040224315,152.99568288875776,149.29119814764434
420,9/1/2021,157.910004,0.009672395,0.00035716,0.000358797,154.87138436549475,153.37462284043045,149.66997048312652
421,9/2/2021,156.949997,-0.006098012,0.000356411,0.00034346,156.3774081144899,154.87216310535123,151.12036435075132
422,9/3/2021,157.089996,0.0008916,0.000355567,0.000344759,155.43484644092595,153.9346705195118,150.22074299884537
423,9/7/2021,154.529999,-0.016430618,0.00035539,0.000305101,155.57585815931515,154.08709286581268,150.37202409878375
424,9/8/2021,156.720001,0.014072534,0.000354998,0.000337571,153.02959097879057,151.5641076416689,147.92292817985978
425,9/9/2021,155.729996,-0.006337067,0.000354267,0.000321866,155.2022626825331,153.7104916836847,150.01312830135942
426,9/10/2021,155.460007,-0.001735204,0.000353446,0.000317038,154.2270353935116,152.74127949040434,149.07472069931353
427,9/13/2021,155.759995,0.00192782,0.000352624,0.00032081,153.9561781545825,152.48211646863842,148.82645044913906
428,9/14/2021,155.149994,-0.003923977,0.000351842,0.000310892,154.2535080224222,152.78321625928086,149.13953618669066
429,9/15/2021,156.020004,0.005591878,0.000351087,0.000323202,153.65507772167328,152.1853633220229,148.55013151145684
430,9/16/2021,155.559998,-0.002952733,0.000350295,0.000315584,154.51855892106587,153.04112692043643,149.3994768830082
431,9/17/2021,154.130005,-0.009235062,0.000349693,0.000293424,154.0565688746698,152.5913268880704,148.97163245454436
432,9/20/2021,153.610001,-0.003379505,0.000348915,0.000284922,152.64055594445483,151.18554491059018,147.58882758006305
433,9/21/2021,153.539993,-0.000455855,0.000348111,0.000283211,152.13240579623073,150.67853929893644,147.09065043526886
434,9/22/2021,154.009995,0.003056429,0.000347326,0.000289601,152.05942187685565,150.61417187354078,147.04207217757917
435,9/23/2021,154.130005,0.000778932,0.000346528,0.000290726,152.53750012940563,151.08269456387256,147.50040381044224
436,9/24/2021,154.199997,0.000454007,0.000345734,0.000291101,152.65128832450972,151.20364169279037,147.59987602120592
437,9/27/2021,152.720001,-0.009644256,0.000345168,0.000268365,152.72813455714393,151.28155403030112,147.68429626469845
438,9/28/2021,151.050003,-0.010995258,0.000344669,0.000242649,151.257247927059,149.82016445428684,146.2718058704966
439,9/29/2021,152.300003,0.008241352,0.000344029,0.00026087,149.59458713805597,148.1823174623337,144.67321646156256
440,9/30/2021,150.410004,-0.012487354,0.000343616,0.000231896,150.84280462773418,149.41426377215421,145.87171950097246
441,10/1/2021,150.949997,0.003583711,0.000342862,0.000239497,148.96441797924768,147.56152093169845,144.0786098617918
442,10/4/2021,150.199997,-0.004980917,0.000342148,0.000227686,149.50207201894824,148.09366850506953,144.60109249155093
443,10/5/2021,151.089996,0.00590794,0.000341448,0.000240508,148.758547355245,147.34823374814732,143.87063988638002
444,10/6/2021,154.960007,0.025291405,0.000342089,0.000296929,149.64462424505956,148.2405400050426,144.74335949008898
445,10/7/2021,156.389999,0.009185817,0.000341498,0.000316904,153.48639546750329,152.03525689672006,148.4553981015666
446,10/8/2021,156.029999,-0.002304591,0.000340747,0.000311026,154.9064155472883,153.44220099281043,149.83181284600164
447,10/11/2021,156.240005,0.001345029,0.000339987,0.00031334,154.54458772407745,153.09515797274486,149.5111835507756
448,10/12/2021,156.929993,0.004406483,0.000339266,0.000322476,154.76797043032917,153.30026778666743,149.68316990062024
449,10/13/2021,157.990005,0.00673197,0.000338601,0.000336751,155.4479777223429,153.98320067279425,150.37619759411612
450,10/14/2021,159.259995,0.008006284,0.000337979,0.000353795,156.49908198929072,155.03183950023617,151.3982536077691
451,10/15/2021,158.809998,-0.002829549,0.000337252,0.000346736,157.7592166437012,156.2773272505873,152.60941404108476
452,10/18/2021,158.089996,-0.004544041,0.000336559,0.000335916,157.32202068580673,155.85688272724857,152.19900112828418
453,10/19/2021,160.100006,0.012634192,0.000336149,0.000363064,156.61392654251478,155.14724139874852,151.50815093120852
454,10/20/2021,161.309998,0.00752931,0.000335522,0.000378849,158.60123933662098,157.1190733993572,153.44254102942804
455,10/21/2021,159.179993,-0.013292374,0.000335194,0.000348802,159.80645168581714,158.31689719723363,154.61725001404608
456,10/22/2021,159.970001,0.004950711,0.000334506,0.000358894,157.68331161546692,156.211581604335,152.57633516388643
457,10/25/2021,159.220001,-0.004699404,0.000333829,0.000347826,158.47372704978787,157.00169907254096,153.3392547616928
458,10/26/2021,161.169998,0.012172796,0.000333405,0.000373644,157.7337581560235,156.26715918437006,152.6124442906149
459,10/27/2021,160.610001,-0.003480624,0.000332711,0.000365247,159.66398569251496,158.1801748027181,154.49585553715207
460,10/28/2021,161.619995,0.006268798,0.000332063,0.000378081,159.11420738409353,157.6329479266475,153.97613710894896
461,10/29/2021,161.600006,-0.000123687,0.000331344,0.000376993,160.12055292468898,158.63036889633545,154.9438614014581
462,11/1/2021,161.259995,-0.002106245,0.00033064,0.000371618,160.09383496037557,158.60857381552213,154.9186707401244
463,11/2/2021,162.740005,0.009135928,0.000330091,0.000390547,159.7592621849033,158.28154459159643,154.6186220181267
464,11/3/2021,164.300003,0.009540177,0.00032956,0.000410266,161.2375473970627,159.74696863073262,156.05436020056476
465,11/4/2021,164.309998,6.08e-05,0.000328851,0.000409515,162.79161715328777,161.28484053274178,157.53201554390034
466,11/5/2021,166.0,0.010232913,0.000328352,0.000430595,162.79494749240513,161.2918818833531,157.561405998019
467,11/8/2021,162.429993,-0.021740692,0.0003287,0.000383119,164.48031685642655,162.96240369538137,159.17634785568995
468,11/9/2021,163.509995,0.006627023,0.00032808,0.000396461,160.93448809527575,159.44733556963808,155.74182493135652
469,11/10/2021,164.039993,0.003236138,0.000327398,0.000402515,162.00166521254937,160.50993726852377,156.81003636400962
470,11/11/2021,162.690002,-0.008263696,0.000326861,0.000384077,162.53587111359155,161.03120767527517,157.31681543020068
471,11/12/2021,162.649994,-0.000245946,0.000326168,0.000382739,161.1914749570382,159.70490883015347,156.01781846246743
472,11/15/2021,163.800003,0.007045574,0.00032557,0.000396855,161.14583605022509,159.66235510204663,155.9873944579811
473,11/16/2021,163.309998,-0.002995967,0.000324906,0.000389682,162.29420322417224,160.8027907735567,157.08079539220196
474,11/17/2021,163.369995,0.000367314,0.000324221,0.000389635,161.8119931643258,160.32973481078292,156.63463364768606
475,11/18/2021,163.419998,0.000306025,0.000323538,0.000389459,161.87607647240137,160.39014430507206,156.72139244310287
476,11/19/2021,163.809998,0.002383646,0.000322867,0.000393649,161.91776145870745,160.4390231126708,156.76054843058944
477,11/22/2021,164.149994,0.0020734,0.000322196,0.00039717,162.3182774004052,160.82538759702354,157.1234948537548
478,11/23/2021,165.25,0.006678871,0.000321604,0.000410312,162.64631932128628,161.1665600059984,157.4677111421486
479,11/24/2021,163.740005,-0.009179644,0.000321125,0.000390291,163.74958349091622,162.25058390173658,158.5466767688945
480,11/26/2021,161.139999,-0.016006288,0.000321015,0.000356131,162.24936765592295,160.77081020500827,157.1110689104332
481,11/29/2021,164.139999,0.01844617,0.000321026,0.000393741,159.66093590090225,158.20464198753004,154.5956900393564
482,11/30/2021,159.779999,-0.026921853,0.000321905,0.000337069,162.64180410102915,161.15163367188296,157.46453209532757
483,12/1/2021,160.160004,0.002375478,0.000321247,0.000341289,158.31396150811204,156.86294438773777,153.27461506235855
484,12/2/2021,160.619995,0.002867955,0.000320596,0.00034651,158.68618171795518,157.23410114703574,153.64954481272628
485,12/3/2021,164.710007,0.025145099,0.000321201,0.000397641,159.14999936503915,157.6964808247831,154.0930020692122
486,12/6/2021,166.419998,0.010328307,0.000320742,0.000418074,163.2080826473481,161.71610918848293,158.02414839660517
487,12/7/2021,166.229996,-0.001142354,0.000320089,0.00041487,164.90146647237214,163.39765922197734,159.65497319947235
488,12/8/2021,166.520004,0.001743099,0.000319436,0.000417592,164.72376531434605,163.219628821286,159.47690025616603
489,12/9/2021,166.309998,-0.001261942,0.000318789,0.000414157,165.00902562862998,163.50743979061602,159.77279550492307
490,12/10/2021,168.970001,0.015867686,0.000318625,0.000445695,164.804093553904,163.30454221284685,159.56884602317956
491,12/13/2021,169.809998,0.004958963,0.000318017,0.000454887,167.44610288484793,165.92304418360774,162.13979222679555
492,12/14/2021,169.389999,-0.00247641,0.000317388,0.000448929,168.27775865740756,166.7472167847054,162.9482844564915
493,12/15/2021,171.570007,0.012787645,0.000317053,0.000473957,167.86653857848663,166.34069712769747,162.57471921107765
494,12/16/2021,171.820007,0.001456071,0.000316413,0.000475945,170.0300422715606,168.4858658371893,164.66050662082273
495,12/17/2021,168.300003,-0.020699339,0.000316678,0.000433167,170.28394422559307,168.73902262640752,164.91423477726858
496,12/20/2021,169.419998,0.006632708,0.000316116,0.000445666,166.7848117052896,165.26757852760227,161.51939331296373
497,12/21/2021,168.919998,-0.002955609,0.000315504,0.000438822,167.90252637987717,166.38184298362836,162.60363034076198
498,12/22/2021,169.970001,0.006196739,0.000314937,0.000450384,167.40165064989986,165.892179155987,162.1364509102022
499,12/23/2021,169.779999,-0.001118481,0.00031431,0.00044724,168.44536729723106,166.9216645419484,163.15029233641363
500,12/27/2021,171.470001,0.009904855,0.00031386,0.000466156,168.25813033155276,166.73653500758815,162.96847706528462
501,12/28/2021,172.360001,0.005176989,0.000313278,0.000475558,169.93295924219527,168.39203053173762,164.58519166904182
502,12/29/2021,172.970001,0.003532856,0.000312672,0.000481649,170.8224466577434,169.2758206609376,165.45934880626683
503,12/30/2021,172.669998,-0.001735928,0.000312061,0.00047724,171.42843975386089,169.87917673546477,166.06740717529217
504,12/31/2021,173.710007,0.006005036,0.000311502,0.000488208,171.1382892061998,169.593474077862,165.7625360810073
505,1/3/2022,172.979996,-0.004211325,0.000310929,0.000478902,172.16304889441534,170.6128166800127,166.779259461974
506,1/4/2022,173.229996,0.00144421,0.000310316,0.00048081,171.44051250865073,169.89732611345704,166.07957076436026
507,1/5/2022,173.820007,0.003400153,0.000309721,0.000486568,171.69903626239247,170.1574240383962,166.33052254717794
508,1/6/2022,173.860001,0.000230062,0.000309111,0.000486063,172.27893340624405,170.73490024717034,166.89494427035254
509,1/7/2022,174.080002,0.001264592,0.000308505,0.000487592,172.32230316324816,170.78455225948747,166.944004343947
510,1/10/2022,174.169998,0.000516847,0.0003079,0.00048765,172.53658648777167,170.99301640019792,167.16243595571856
511,1/11/2022,174.089996,-0.000459438,0.000307299,0.000485796,172.62478996294757,171.08972700314206,167.25872774782306
