,Date,CHS,PDR,VAR,AVG,VAR70,VAR85,VAR99
506,1/4/2022,5.55,0.016349138,0.004158054,0.000806663,5.2716393085475355,5.100449950021102,4.693849481670075
507,1/5/2022,5.29,-0.047979682,0.004154538,0.000710437,5.358310185782974,5.184518842533481,4.770495404731494
508,1/6/2022,5.16,-0.024881666,0.004147646,0.000660059,5.10721619535854,4.941506223397588,4.545783935793721
509,1/7/2022,4.88,-0.05579136,0.004145746,0.000549153,4.981178113749895,4.8200993984226566,4.435623986988064
510,1/10/2022,4.72,-0.03333642,0.004139865,0.00048271,4.710956256073226,4.558068507339513,4.196246031779809
511,1/11/2022,4.99,0.05562711,0.004137702,0.000590625,4.556496185978311,4.408801717491784,4.057024384662627
512,1/12/2022,4.82,-0.034661982,0.004132043,0.000521772,4.81743794399361,4.661787218525921,4.290133650300614
513,1/13/2022,4.84,0.004140793,0.004124014,0.000528827,4.6543960631679955,4.503720580893639,4.143642930687766
514,1/14/2022,4.79,-0.010384309,0.004116222,0.000507595,4.672975988897481,4.521773381122496,4.1629735348523775
515,1/18/2022,4.73,-0.012605209,0.004108563,0.000482134,4.624438543705455,4.474363681266721,4.118562102603318
516,1/19/2022,4.52,-0.045413209,0.004104674,0.000393189,4.56617474875979,4.418812920653107,4.06700165745012
517,1/20/2022,4.3,-0.049896971,0.004101617,0.000295916,4.363114126068518,4.221792737847858,3.888909248901131
518,1/21/2022,4.46,0.036533743,0.004096229,0.000365873,4.150638949439216,4.016780732350272,3.6975416442913405
519,1/24/2022,4.68,0.048149344,0.004092728,0.000457942,4.3054750875508905,4.166532066423372,3.834959846443044
520,1/25/2022,4.76,0.016949558,0.004085379,0.000489656,4.517884066999522,4.372292818449074,4.024784177858332
521,1/26/2022,4.37,-0.085484659,0.004091698,0.000324638,4.5964716407457855,4.4484563690352275,4.095753900464344
522,1/27/2022,4.37,0.0,0.00408386,0.000324016,4.218338371290364,4.082927824638229,3.759221417321586
523,1/28/2022,4.39,0.004566218,0.004076085,0.000332128,4.218512576781865,4.082833407336515,3.7604269754284902
524,1/31/2022,4.71,0.070358681,0.004077647,0.000465766,4.2376396721178216,4.101926558038986,3.7776381756376156
525,2/1/2022,4.76,0.01055976,0.004070074,0.000484993,4.548021808287232,4.401776540989263,4.0533516181323135
526,2/2/2022,4.52,-0.051735674,0.00406751,0.000385714,4.596735922289694,4.448678378517896,4.097726890793999
527,2/3/2022,4.36,-0.036039936,0.004062305,0.000316595,4.364543372337743,4.224153286446337,3.8913722766288648
528,2/4/2022,4.4,0.009132484,0.004054758,0.000333292,4.209600495147958,4.074733156411041,3.7529708587281925
529,2/7/2022,4.58,0.040094457,0.004050076,0.000408455,4.248618909089927,4.112168285605658,3.7880079699779974
530,2/8/2022,4.83,0.05314747,0.004047673,0.000507962,4.422150245258064,4.27999026883869,3.9432684760294494
531,2/9/2022,4.83,0.0,0.00404005,0.000507006,4.664944842905059,4.515178002403793,4.159293358582902
532,2/10/2022,4.69,-0.029413885,0.004034136,0.000450763,4.664837175286647,4.515630674177736,4.16018348951524
533,2/11/2022,4.57,-0.025919378,0.004027869,0.000401288,4.5293196607523605,4.384366409980196,4.040441173542113
534,2/14/2022,4.53,-0.008791265,0.004020485,0.000384074,4.412599832211083,4.271643556195377,3.936874830780084
535,2/15/2022,4.84,0.066192781,0.004021049,0.000507081,4.3742882262029745,4.234350573202793,3.903010561681854
536,2/16/2022,4.88,0.008230499,0.004013659,0.00052149,4.674137411109809,4.526042288030092,4.169942967272928
537,2/17/2022,4.69,-0.039712637,0.004009193,0.000446566,4.7134919585902155,4.562253874851367,4.205720538954427
538,2/18/2022,4.67,-0.004273511,0.004001783,0.000437793,4.529644121039262,4.384904826891623,4.040829652489702
539,2/22/2022,4.43,-0.052759488,0.003999599,0.000339097,4.510264118851083,4.3661971486311595,4.0231200744542805
540,2/23/2022,4.56,0.028923039,0.003993702,0.00039203,4.278535561664364,4.142122472563941,3.8171806083167494
541,2/24/2022,4.99,0.090113286,0.004001172,0.000557873,4.404032184858648,4.263746750145116,3.9296825153415065
542,2/25/2022,4.91,-0.016161968,0.003994305,0.000527025,4.819762195761833,4.666165158839727,4.300205779940418
543,2/28/2022,4.7,-0.043711433,0.003990546,0.000445554,4.742694095322025,4.591898081258581,4.232504739880289
544,3/1/2022,4.74,0.008474627,0.003983329,0.000460314,4.540928670632781,4.396101693773862,4.051426994276704
545,3/2/2022,5.18,0.088767921,0.003990303,0.000622346,4.578931629473434,4.433595050220966,4.08756049825875
546,3/3/2022,5.1,-0.015564517,0.003983474,0.0005927,5.003909165157896,4.844387048471203,4.465093171252009
547,3/4/2022,4.91,-0.037966598,0.003978904,0.000522207,4.927034402602061,4.770254214503878,4.398997332000955
548,3/7/2022,4.21,-0.153811294,0.004015029,0.000240577,4.744202934085968,4.593128329809257,4.234385498960957
549,3/8/2022,4.2,-0.002378122,0.004007728,0.000235807,4.065551060833503,3.935821667491541,3.626904095226422
550,3/9/2022,4.2,0.0,0.004000442,0.000235378,4.055926637395994,3.9266299177953483,3.6188644563140246
551,3/10/2022,4.1,-0.024097552,0.003994254,0.000191217,4.055876320430226,3.9264498165191455,3.6184976971379794
552,3/11/2022,4.04,-0.014742282,0.003987421,0.000164163,3.9588476886210757,3.833153740340803,3.5333608683054547
553,3/14/2022,4.15,0.026863642,0.003981497,0.000212445,3.90140923483725,3.777184508941249,3.481828889027034
554,3/15/2022,4.27,0.028505493,0.003975753,0.000263515,4.007935279811958,3.880537490651789,3.576927498052335
555,3/16/2022,4.57,0.067899378,0.003976817,0.000385382,4.124011141968276,3.9927954150272864,3.679872924198868
556,3/17/2022,4.46,-0.024364439,0.003970764,0.000340867,4.413993176673756,4.273706401068427,3.94025031665229
557,3/18/2022,4.56,0.022173857,0.00396449,0.000380065,4.308296577396248,4.17110826523247,3.846613833020644
558,3/21/2022,4.66,0.021692825,0.003958198,0.00041826,4.404398762143126,4.264416950364224,3.9322853964527873
559,3/22/2022,4.79,0.027514963,0.003952428,0.000466733,4.501039096987561,4.358189852424352,4.021009738941785
560,3/23/2022,4.64,-0.031816045,0.003947228,0.000409086,4.627702519764794,4.481199285642368,4.132571377889404
561,3/24/2022,4.79,0.031816045,0.003941947,0.000465069,4.482760576546544,4.340682889651691,4.004906700267221
562,3/25/2022,4.75,-0.008385793,0.003935072,0.000449321,4.627876086508005,4.481117147532885,4.133608330484233
563,3/28/2022,4.72,-0.006335818,0.003928164,0.000437269,4.589943212638025,4.4449122324629196,4.100644180418536
564,3/29/2022,4.98,0.053621091,0.003926205,0.000531566,4.559662580072887,4.415474661331824,4.07404039154509
565,3/30/2022,4.77,-0.043083586,0.003922617,0.000454371,4.812284324446805,4.66075890924571,4.299277453102685
566,3/31/2022,4.8,0.006269613,0.003915746,0.000464646,4.608667289052049,4.463265142922965,4.118870460209014
567,4/1/2022,4.83,0.00623055,0.003908899,0.000474815,4.6382272433300304,4.492392194064413,4.143187523688421
568,4/4/2022,4.76,-0.014598799,0.003902416,0.000448277,4.667736205071331,4.520827544540999,4.170987845006928
569,4/5/2022,4.71,-0.01055976,0.00389577,0.000428931,4.599723416924162,4.454427450821454,4.110018691709668
570,4/6/2022,4.63,-0.01713104,0.003889476,0.000398124,4.550902185071238,4.408010528712318,4.066086536071738
571,4/7/2022,4.65,0.004310352,0.003882691,0.000404975,4.473940238026424,4.333472106571618,3.997934130836332
572,4/8/2022,4.81,0.033829865,0.003877853,0.00046341,4.494494365181653,4.353048541857072,4.015453227627355
573,4/11/2022,4.94,0.026668247,0.003872281,0.000509143,4.648641240262555,4.502830840605864,4.156023014490596
574,4/12/2022,5.01,0.014070584,0.003865855,0.000532769,4.774207437281213,4.624584578409293,4.268524191078941
575,4/13/2022,5.1,0.017804625,0.00385965,0.000562807,4.842576884912514,4.6905922160403435,4.32918920770733
576,4/14/2022,5.16,0.01169604,0.003853164,0.000582136,4.929282830358203,4.7750925656258785,4.406537070075018
577,4/18/2022,5.17,0.001936109,0.003846489,0.000584482,4.988146693445972,4.832332645426618,4.460651469169313
578,4/19/2022,5.4,0.043526265,0.003843019,0.000658776,4.998710344872215,4.842246159435797,4.469749792602872
579,4/20/2022,5.4,0.0,0.003836382,0.000657638,5.221086790185287,5.058217748472643,4.668181894763541
580,4/21/2022,5.4,0.0,0.003829769,0.000656504,5.219826266818548,5.057452227825418,4.669657460151408
581,4/22/2022,5.15,-0.047402239,0.003827146,0.000573787,5.221091636051934,5.057765162856526,4.67111063002941
582,4/25/2022,5.34,0.036228938,0.00382275,0.00063505,4.979700589639117,4.823954262698917,4.454516079174221
583,4/26/2022,5.21,-0.024645797,0.003817288,0.000591687,5.162758455789603,5.002614421988773,4.620484930357676
584,4/27/2022,5.12,-0.017425417,0.003811306,0.000560836,5.0367839459812345,4.879995757223732,4.508070516469478
585,4/28/2022,5.31,0.036437396,0.003806987,0.000622163,4.9500109975740765,4.796014664136417,4.427900981508813
586,4/29/2022,5.3,-0.001885015,0.003800502,0.000617885,5.133794605836953,4.973977279808319,4.593284317840085
587,5/2/2022,5.34,0.007518832,0.003794108,0.000629641,5.1250666743749695,4.965993277284018,4.58616488166188
588,5/3/2022,5.31,-0.005633818,0.003787722,0.000618989,5.163743089715153,5.003623767043797,4.62096678302945
589,5/4/2022,5.43,0.022347299,0.003782092,0.000655879,5.135045704753204,4.975494195381712,4.597548974453474
590,5/5/2022,5.29,-0.026120888,0.003776894,0.000610495,5.251179963628656,5.088291898682231,4.700637033699339
591,5/6/2022,5.08,-0.040506984,0.00377336,0.000540922,5.1155440790363285,4.957000077263242,4.580729653538548
592,5/9/2022,4.7,-0.077748753,0.003777322,0.000408676,4.912701662835011,4.760929889562338,4.397999291726298
593,5/10/2022,4.79,0.018967903,0.003771532,0.000439973,4.544041922331913,4.403503963487109,4.066640035140931
594,5/11/2022,4.62,-0.036135706,0.003767431,0.000378398,4.631110740212814,4.4880261273325655,4.145011268639487
595,5/12/2022,4.87,0.052699232,0.003765692,0.000466332,4.466637065880455,4.328378885289198,4.000320847373659
596,5/13/2022,4.98,0.022335954,0.003760175,0.000503026,4.7091558294777345,4.563263342478169,4.215261377323387
597,5/16/2022,4.97,-0.002010051,0.003753887,0.000498816,4.8158490744656115,4.666843098048406,4.313819861564511
598,5/17/2022,5.17,0.039452848,0.003750143,0.000563957,4.80663491974698,4.658218543779563,4.30429789734739
599,5/18/2022,4.54,-0.129945676,0.00377227,0.000346078,4.999602801497784,4.845876747986652,4.479344830870774
600,5/19/2022,4.45,-0.020022916,0.003766673,0.000312129,4.3890958021309485,4.25359510022686,3.9304188370156727
601,5/20/2022,4.32,-0.029648694,0.003761897,0.000262278,4.3024030452529285,4.169774023187228,3.851893623221725
602,5/23/2022,4.22,-0.023420274,0.003756578,0.000222938,4.1764592145706265,4.047224828745795,3.7411191626817413
603,5/24/2022,3.94,-0.068654405,0.003758203,0.000108714,4.079571587446894,3.9532437326681316,3.6525687160165634
604,5/25/2022,4.56,0.1461419,0.003787229,0.00035049,3.808755471405151,3.6908065247671273,3.4105089049071564
605,5/26/2022,5.02,0.09610731,0.003796101,0.000508766,4.408081847506097,4.271127137926285,3.9464010274731525
606,5/27/2022,5.11,0.017769471,0.003790327,0.000537249,4.85378593605524,4.703034041967586,4.343858428296755
607,5/31/2022,4.95,-0.031811828,0.003785804,0.000483956,4.9409550138719975,4.7879920716988025,4.4239442531949
608,6/1/2022,4.81,-0.028690492,0.003780975,0.000435971,4.786397853422348,4.63794312268349,4.28327227725752
609,6/2/2022,4.87,0.012396853,0.003775001,0.000455612,4.6510921867051955,4.506986672473824,4.163176748136209
610,6/3/2022,4.83,-0.008247469,0.003768936,0.000441344,4.708794090621254,4.562843776184098,4.217070252490679
611,6/6/2022,4.87,0.008247469,0.003762867,0.00045412,4.670604259082396,4.525843029429416,4.17970910205096
612,6/7/2022,4.98,0.022335954,0.0037575,0.000489875,4.709049962657321,4.564036575491327,4.218381515125498
613,6/8/2022,5.26,0.054701136,0.003756157,0.000578311,4.815832598066834,4.666443227665277,4.312605756665474
614,6/9/2022,5.51,0.046433596,0.003753458,0.000652994,5.08688578285897,4.929702568036507,4.556672698014735
615,6/10/2022,5.43,-0.014625489,0.003747734,0.000628151,5.329609667232293,5.164503548048628,4.770732402450376
616,6/13/2022,5.08,-0.066627872,0.003748981,0.000518969,5.252456389015792,5.090045182119394,4.703183657074803
617,6/14/2022,5.45,0.070304347,0.003750785,0.000632073,4.912742936654981,4.761270850051239,4.399517947663821
618,6/15/2022,5.66,0.037808284,0.003746949,0.000692229,5.270847970606023,5.107756601659185,4.7215954518739345
619,6/16/2022,5.29,-0.067605646,0.003748419,0.000581893,5.474652331791912,5.305577995641406,4.901140543533129
620,6/17/2022,5.5,0.038929846,0.003744741,0.000643745,5.116020192534938,4.9581073587153925,4.580171042639269
621,6/21/2022,5.67,0.030441026,0.003740139,0.000691727,5.3199824225762695,5.1564182137372425,4.765675513553184
622,6/22/2022,5.24,-0.078867619,0.003744286,0.000563818,5.484262145089996,5.315534948094114,4.911242582135735
623,6/23/2022,5.24,0.0,0.003738276,0.000562913,5.067553193383281,4.910627669426551,4.538247375847927
624,6/24/2022,5.46,0.041127291,0.003734918,0.00062792,5.067152939028691,4.911958466026957,4.537512018365837
625,6/27/2022,5.61,0.02710193,0.003730062,0.000670279,5.281083012142206,5.117855558957952,4.73011372472241
626,6/28/2022,5.39,-0.040005335,0.003726742,0.000605302,5.426428006206659,5.25975893257533,4.8614683375362935
627,6/29/2022,5.26,-0.024414358,0.003721795,0.000565398,5.2131076255596085,5.052642310549227,4.672952418691934
628,6/30/2022,4.97,-0.056711187,0.003721084,0.000474193,5.087412351949806,4.9312998305745035,4.557923350387254
629,7/1/2022,4.96,-0.002014099,0.003715178,0.000470237,4.806383652910267,4.658595061595397,4.3061079172731755
630,7/5/2022,5.25,0.056822336,0.003714313,0.000559685,4.797647546515582,4.650263772909063,4.2993403684995135
631,7/6/2022,4.9,-0.068992871,0.003716081,0.000449459,5.078637641711881,4.922346133152673,4.549084217895286
632,7/7/2022,5.13,0.045870454,0.003713461,0.000521328,4.739409236072232,4.5942762806046265,4.24682809923376
633,7/8/2022,5.1,-0.005865119,0.003707659,0.000511239,4.9623372031269835,4.810215770427642,4.449250349053386
634,7/11/2022,4.92,-0.035932009,0.003703902,0.000453757,4.933120946372329,4.7811976133375715,4.420569442994908
635,7/12/2022,4.96,0.00809721,0.003698161,0.000465794,4.758895881003369,4.613206710247485,4.264399065359768
636,7/13/2022,5.05,0.017982503,0.003692828,0.000493336,4.797383284758078,4.650985310553006,4.29793321529414
637,7/14/2022,4.98,-0.013958352,0.003687358,0.000470649,4.884930998512019,4.735558632513159,4.377781119518963
638,7/15/2022,5.11,0.025769513,0.00368258,0.000510302,4.817362503876268,4.6697376360304155,4.318960779297298
639,7/18/2022,5.36,0.047764571,0.003680306,0.000584253,4.943879149006992,4.792340928931997,4.431940020153029
640,7/19/2022,5.5,0.025784117,0.003675546,0.000623628,5.1857637252145485,5.027392194512073,4.649771837945187
641,7/20/2022,5.49,-0.001819837,0.003669822,0.000619816,5.321249700168132,5.158875736424349,4.771072110776221
642,7/21/2022,5.41,-0.014679163,0.003664469,0.000595985,5.311872326600389,5.149614896825395,4.761144632236696
643,7/22/2022,5.52,0.020128767,0.003659363,0.000626363,5.234698217215913,5.0744811361702125,4.693910744449551
644,7/25/2022,5.45,-0.012762252,0.003653958,0.000605573,5.34140732539233,5.178873574004028,4.790058844383892
645,7/26/2022,5.01,-0.084179694,0.003659421,0.000474123,5.2730958774215795,5.1120585599106,4.729540466608556
646,7/27/2022,5.08,0.013875346,0.003654034,0.000494868,4.84722017010721,4.699033973035825,4.345059210549034
647,7/28/2022,4.98,-0.019881371,0.003649027,0.000463375,4.915036438829672,4.765620829957649,4.408768066638803
648,7/29/2022,5.02,0.008000043,0.003643483,0.000475005,4.817920767492007,4.671335764234538,4.322069920895553
649,8/1/2022,5.44,0.080349127,0.003647685,0.000598078,4.856911393514375,4.709868459826748,4.356852058242037
650,8/2/2022,5.33,-0.020427823,0.003642752,0.00056573,5.2640841956209945,5.104407412954714,4.7216275608595275
651,8/3/2022,5.54,0.038643263,0.00363938,0.000624221,5.157115096456611,5.000340483134029,4.624828230491775
652,8/4/2022,5.76,0.038942974,0.003636047,0.000682992,5.361157371685577,5.1981020853033995,4.810098706210166
653,8/5/2022,5.91,0.025708357,0.003631436,0.000721316,5.574901792180388,5.405291387761244,5.001457062524031
654,8/8/2022,6.22,0.051124075,0.003629762,0.000798384,5.7198424479043135,5.546212897913779,5.132240697582059
655,8/9/2022,5.97,-0.041022979,0.003626886,0.000734535,6.020452756954794,5.837418631321684,5.398594805488141
656,8/10/2022,6.25,0.045834536,0.003624454,0.000803285,5.778288406829778,5.602631877077999,5.184817826686718
657,8/11/2022,6.43,0.028393075,0.003620094,0.000845279,6.04969762895856,5.865876126810462,5.429010987650071
658,8/12/2022,6.57,0.021539294,0.003615242,0.000876729,6.2240687555627385,6.0348668339202725,5.583459822950686
659,8/15/2022,6.77,0.029987254,0.00361104,0.000920902,6.359984288494161,6.167380511748389,5.706449705453288
660,8/16/2022,7.06,0.041943965,0.003608115,0.000983058,6.5547810141446,6.355994687525642,5.8804120185587525
661,8/17/2022,6.87,-0.027280945,0.003603863,0.000940299,6.83476889243639,6.627292751114466,6.13533981747204
662,8/18/2022,7.0,0.018746043,0.003598897,0.000967196,6.650883078707362,6.449475508612003,5.968394752130884
663,8/19/2022,6.85,-0.021661497,0.00359424,0.000933065,6.777126255875293,6.572080123859387,6.0848378408628605
664,8/22/2022,6.66,-0.028129168,0.003590097,0.000889297,6.6322179392369325,6.431419506758881,5.9539644479445375
665,8/23/2022,6.91,0.036850153,0.00358664,0.000943373,6.448422469776607,6.2540108852772445,5.786539721515803
666,8/24/2022,6.39,-0.078235369,0.003590654,0.000824486,6.690761748874578,6.487629758627913,6.008140879970809
667,8/25/2022,6.53,0.021672675,0.003585921,0.000855743,6.186585064593587,5.9995477797342875,5.554219659324565
668,8/26/2022,6.38,-0.023238846,0.003581421,0.000819673,6.321842617846631,6.130844308575024,5.67344905419579
669,8/29/2022,6.46,0.01246122,0.00357627,0.000837075,6.17723882001672,5.99021415117215,5.54600912856441
670,8/30/2022,6.41,-0.007770047,0.003571043,0.000824228,6.255101146164989,6.066079476906459,5.616995393838212
671,8/31/2022,5.68,-0.120908038,0.003587772,0.000642809,6.205952042871769,6.019484806259102,5.572742333868316
672,9/1/2022,5.48,-0.035846132,0.003584412,0.00058851,5.497962998698968,5.331484031373348,4.934373587117387
673,9/2/2022,5.59,0.019874186,0.003579638,0.000617166,5.303703270570141,5.143491958406347,4.762142886063738
674,9/6/2022,5.36,-0.042015312,0.003577019,0.000553913,5.410734395491005,5.247949000144148,4.856881416309818
675,9/7/2022,5.53,0.03122384,0.003573111,0.00059935,5.187968508050511,5.031693837400096,4.656631161789987
676,9/8/2022,5.35,-0.033091255,0.003569502,0.000549512,5.352931582824814,5.1920829667423805,4.806560056890419
677,9/9/2022,5.38,0.005591813,0.003564267,0.00055696,5.178737529646269,5.022318697174484,4.65015219905784
678,9/12/2022,5.68,0.054262859,0.003563258,0.000636172,5.208090622185428,5.050974357239718,4.676915658148983
679,9/13/2022,5.3,-0.069244412,0.003565192,0.000533255,5.498893232597206,5.333434001197461,4.938895563573405
680,9/14/2022,4.96,-0.06630108,0.003566508,0.00043497,5.130254000555769,4.9755700713657545,4.606769039305869
681,9/15/2022,5.03,0.014014243,0.003561541,0.00045491,4.8006082227163,4.656092111624502,4.312307146558144
682,9/16/2022,4.97,-0.012000144,0.003556546,0.000436647,4.8680507725377336,4.7213465335260745,4.372296072902026
683,9/19/2022,5.11,0.027779564,0.003552432,0.000476681,4.810541642882009,4.665744836407725,4.31962646023682
684,9/20/2022,4.95,-0.031811828,0.00354876,0.000429475,4.946582908244644,4.797801207640225,4.442650003707536
685,9/21/2022,4.94,-0.002022245,0.003543588,0.000425896,4.790951551716939,4.647472585420812,4.303631839466238
686,9/22/2022,4.88,-0.012220111,0.003538655,0.000407462,4.781358090326795,4.637689085505527,4.295664044888473
687,9/23/2022,4.81,-0.014448136,0.003533825,0.000385838,4.723846597378594,4.582772775483257,4.244323058720134
688,9/26/2022,4.56,-0.053374461,0.003532884,0.000307698,4.655409572686835,4.51582245431239,4.1842245105040385
689,9/27/2022,4.88,0.067822596,0.003534362,0.000405688,4.413440191604931,4.280913001719073,3.964862122594471
690,9/28/2022,4.94,0.012220111,0.003529442,0.00042281,4.7242469684985045,4.582361108843855,4.243535138231451
691,9/29/2022,4.65,-0.060498112,0.003529697,0.000334647,4.782230121414405,4.639145721224851,4.295223357503294
692,9/30/2022,4.84,0.040047501,0.003526873,0.000392035,4.500697275767517,4.365906545170222,4.043285963957218
693,10/3/2022,4.66,-0.037899273,0.003523896,0.000336781,4.685956660796527,4.545365113640506,4.210377779647997
694,10/4/2022,5.01,0.072420467,0.003526295,0.000440648,4.51129081792529,4.376440382040753,4.05288337038367
695,10/5/2022,4.97,-0.008016075,0.003521324,0.00042848,4.850058764936974,4.7042049663830365,4.3579664388129995
696,10/6/2022,5.01,0.008016075,0.003516347,0.000439381,4.81102576645268,4.666893905719199,4.324932261810241
697,10/7/2022,4.95,-0.012048339,0.003511525,0.000421465,4.850471754721322,4.704814303627291,4.359245052762729
698,10/10/2022,4.99,0.008048333,0.003506578,0.000432392,4.792128781334458,4.649138573938676,4.3072180339245785
699,10/11/2022,5.0,0.002002003,0.003501565,0.000434637,4.831163988746759,4.686871660188688,4.34175732776984
700,10/12/2022,4.91,-0.018163971,0.003497056,0.000408068,4.840469400879171,4.696564295010862,4.350295211528079
701,10/13/2022,5.06,0.030092541,0.003493322,0.000450414,4.753399119383708,4.611853311453536,4.272123148951228
702,10/14/2022,4.93,-0.026027495,0.003489343,0.000412696,4.898856497962537,4.753091631739302,4.402818129683596
703,10/17/2022,5.08,0.029972274,0.003485621,0.000454744,4.772929412063957,4.631211751428796,4.291844322793307
704,10/18/2022,5.19,0.021422436,0.003481293,0.000484527,4.9186714191752525,4.772216668836632,4.420320428546755
705,10/19/2022,5.08,-0.021422436,0.003477035,0.000453454,5.025273479642127,4.876279917265381,4.518721542708223
706,10/20/2022,5.13,0.009794398,0.003472234,0.000466684,4.918883382763542,4.773063103466518,4.4236103542531815
707,10/21/2022,5.49,0.067822596,0.00347373,0.000561954,4.967630522902178,4.819932141309503,4.467259847758378
708,10/24/2022,5.54,0.009066245,0.003468926,0.000573966,5.316667367089168,5.1580931781850134,4.779043621118971
709,10/25/2022,5.89,0.061261497,0.003469221,0.000659562,5.365191631142896,5.205843689985398,4.825187663242564
710,10/26/2022,5.91,0.003389834,0.003464345,0.000663408,5.704319576033607,5.534911966027594,5.129328822499527
711,10/27/2022,5.81,-0.017065261,0.003459914,0.000638473,5.723876578506863,5.553958034901013,5.146988267612202
712,10/28/2022,5.92,0.018755878,0.003455515,0.000663919,5.627238277555924,5.460252484919308,5.060866311198495
713,10/31/2022,5.88,-0.006779687,0.003450746,0.000653479,5.733568907610146,5.563829002403864,5.15641649720969
714,11/1/2022,5.89,0.001699236,0.003445914,0.000654943,5.695364977353817,5.527117483296979,5.12414967937338
715,11/2/2022,5.64,-0.043371932,0.003443802,0.000593367,5.705074510840458,5.535866300434072,5.133299809944268
716,11/3/2022,5.75,0.019315789,0.003439481,0.000619516,5.462777000627205,5.301287158650759,4.9166655678150315
717,11/4/2022,5.85,0.017241806,0.003435069,0.000642699,5.56979346255718,5.404747041133122,5.0121619523585474
718,11/7/2022,6.09,0.04020642,0.003432462,0.000697802,5.667567353612698,5.500020495386248,5.0999188856440325
719,11/8/2022,6.3,0.033901552,0.003429219,0.000743982,5.899703004729154,5.725718135554883,5.3097120280636965
720,11/9/2022,6.12,-0.028987537,0.003425682,0.000702688,6.103938135116738,5.922742155979028,5.49299907501966
721,11/10/2022,6.84,0.111225635,0.00343785,0.00085598,5.928951873316556,5.753689939772439,5.335816965792676
722,11/11/2022,7.01,0.024549969,0.003433865,0.000888797,6.627224762614296,6.43136147109928,5.9630108169124085
723,11/14/2022,6.77,-0.034836614,0.003430878,0.000839384,6.792268424934929,6.591492255975132,6.111121911544302
724,11/15/2022,6.89,0.017569998,0.003426525,0.000862493,6.559130544287347,6.365220183438229,5.901454011935621
725,11/16/2022,6.68,-0.030953097,0.003423193,0.000818609,6.676236525671927,6.479057989122167,6.0050227321038445
726,11/17/2022,6.9,0.032403424,0.00341985,0.000862114,6.472141693296405,6.2816962338800835,5.823812283898499
727,11/18/2022,7.17,0.038384243,0.00341708,0.000913727,6.685716929835992,6.488953646885616,6.020307548865186
728,11/21/2022,7.11,-0.008403411,0.003412506,0.000900928,6.948295100892318,6.74287287400112,6.2546766912610865
729,11/22/2022,6.4,-0.105204253,0.003423247,0.000755379,6.889656524342125,6.68658696856491,6.201928032054032
730,11/23/2022,6.11,-0.046371217,0.003421596,0.000690822,6.200712557926743,6.017735847748773,5.580053047716105
731,11/25/2022,6.05,-0.009868501,0.003417067,0.000676377,5.918619149154656,5.744055840464126,5.3246506384146075
732,11/28/2022,5.91,-0.023412441,0.003413191,0.000643469,5.861542722665988,5.688491836848686,5.275654206272355
733,11/29/2022,5.94,0.005063302,0.003408561,0.000649499,5.725384807891396,5.556953613913195,5.155048017965875
734,11/30/2022,5.87,-0.0118545,0.00340413,0.000632463,5.755349507832413,5.584981163515742,5.1814129523814385
735,12/1/2022,5.55,-0.056056706,0.003403865,0.000555335,5.68606116979637,5.519362281738977,5.118762500894886
736,12/2/2022,5.62,0.012533736,0.003399435,0.00057161,5.37746143954512,5.218521301914031,4.838635004905482
737,12/5/2022,5.38,-0.04364329,0.003397471,0.000511617,5.444643241022625,5.284488720921352,4.90102624632166
738,12/6/2022,5.77,0.069983706,0.003399398,0.000605753,5.211826178093134,5.058411465371395,4.692338462985431
739,12/7/2022,5.89,0.020583917,0.003395338,0.000632787,5.590201872415986,5.426278818365916,5.033514899492469
740,12/8/2022,6.02,0.021831262,0.003391356,0.000661434,5.706802910818438,5.539109783738355,5.136362431072926
741,12/9/2022,5.63,-0.066977817,0.003392945,0.000570152,5.833510948158643,5.662432983599003,5.253127329563486
742,12/12/2022,5.46,-0.030660652,0.003389685,0.000528062,5.454963048254532,5.294038713880858,4.911268580228757
743,12/13/2022,5.33,-0.024097552,0.003385938,0.000494919,5.289697260046287,5.133659314791977,4.761825238833499
744,12/14/2022,5.44,0.020427823,0.00338192,0.00052171,5.163483964070939,5.011906401318904,4.650206119551998
745,12/15/2022,5.09,-0.06650123,0.003383402,0.000431747,5.270858930567305,5.116885062915046,4.747804394438449
746,12/16/2022,5.04,-0.009871748,0.003379009,0.000417935,4.931111916584162,4.786352901140897,4.439033951074866
747,12/19/2022,5.14,0.019646997,0.00337498,0.000443677,4.882770231148979,4.739783545712239,4.398223094438764
748,12/20/2022,5.03,-0.021633095,0.003371119,0.000414162,4.979805127341364,4.833541081567118,4.485080514906388
749,12/21/2022,5.18,0.029385072,0.003367737,0.000452842,4.873045398719754,4.73015213649722,4.389673732296737
750,12/22/2022,4.96,-0.043399316,0.003365807,0.000394372,5.0187855331091695,4.871751574272233,4.522275007959257
751,12/23/2022,4.98,0.00402415,0.003361343,0.000399206,4.805533619218571,4.6650370081861325,4.329646010023689
752,12/27/2022,4.72,-0.053621091,0.003360748,0.00032737,4.824583751933703,4.683599637036662,4.3457269939789684
753,12/28/2022,4.6,-0.025752496,0.003357187,0.000292736,4.572273777275827,4.43861345669402,4.119525541032122
754,12/29/2022,4.81,0.044640781,0.00335534,0.000351553,4.455986016624771,4.325349247199168,4.016052364363236
