,Date,FNMA,PDR,VAR,AVG,VAR70,VAR85,VAR99
499,12/23/2021,0.91,0.011049836,0.002140346,-0.002599765,0.8752315366754482,0.8547079732089645,0.8051599548536628
500,12/27/2021,0.88,-0.033522692,0.002137974,-0.002661611,0.8850163986097148,0.8642823568514107,0.81426217491816
501,12/28/2021,0.88,0.0,0.002133721,-0.002656299,0.8557095458554027,0.8356349346944224,0.7873455671087075
502,12/29/2021,0.87,-0.011428696,0.002129623,-0.002673774,0.8557292399542804,0.8357488979748693,0.7872717630487331
503,12/30/2021,0.84,-0.03509132,0.002127475,-0.002738222,0.8459368805983912,0.8262817068095337,0.7785284007127011
504,12/31/2021,0.82,-0.024097552,0.002124157,-0.002780602,0.8168013600291882,0.7977140757785034,0.75164366507773
505,1/3/2022,0.9,0.093090423,0.002138115,-0.002590758,0.7973332685429286,0.7787320659197798,0.7339862596389998
506,1/4/2022,0.9,0.0,0.002133903,-0.002585638,0.8752149455016496,0.8547246768155398,0.8051795655154337
507,1/5/2022,0.9,0.0,0.002129707,-0.002580538,0.875280986750366,0.8547828375675978,0.8052195722802342
508,1/6/2022,0.89,-0.011173301,0.00212566,-0.002597453,0.8753490870249442,0.8550441202252794,0.805648234690652
509,1/7/2022,0.89,0.0,0.002121497,-0.00259235,0.8656120159920321,0.8454990200086943,0.7966090898151906
510,1/10/2022,0.87,-0.022728251,0.00211813,-0.002631832,0.8656116244643502,0.845456095242262,0.7965719636284203
511,1/11/2022,0.89,0.022728251,0.002115241,-0.002582204,0.8461049433620615,0.8263704598730938,0.7788541336520696
512,1/12/2022,0.89,0.0,0.002111123,-0.00257716,0.86562973727601,0.8454529229928928,0.7967987743452578
513,1/13/2022,0.88,-0.011299555,0.002107156,-0.002594163,0.8656844638857899,0.8455001627628381,0.7969431765108534
514,1/14/2022,0.87,-0.011428696,0.002103208,-0.002611351,0.8559823169250406,0.8361639041074684,0.7881925807852771
515,1/18/2022,0.87,0.0,0.002099137,-0.00260628,0.8462348946429591,0.8265714793355726,0.7790367361003459
516,1/19/2022,0.9,0.033901552,0.002097647,-0.002535529,0.8462931986979978,0.8266570563775525,0.7791880165830706
517,1/20/2022,0.9,0.0,0.002093602,-0.002530624,0.8754321656382569,0.8551894229807518,0.8060042566397791
518,1/21/2022,0.86,-0.045462374,0.002093112,-0.002613504,0.875444296556526,0.8551987181822176,0.806393703115786
519,1/24/2022,0.84,-0.023530497,0.00208992,-0.002653807,0.8365195830677051,0.8170693755348685,0.7700759246359916
520,1/25/2022,0.83,-0.011976191,0.002086068,-0.002671734,0.8170257849564417,0.7981862978856049,0.7525214349635371
521,1/26/2022,0.83,0.0,0.002082078,-0.002666606,0.8072528779625587,0.7886437949105275,0.7435004174344515
522,1/27/2022,0.8,-0.036813973,0.002080319,-0.002732023,0.8073702231897019,0.7887888526703231,0.7435871798677429
523,1/28/2022,0.82,0.024692613,0.002077776,-0.002679586,0.7781231617144053,0.7601165532850473,0.7168644500735822
524,1/31/2022,0.82,0.0,0.002073825,-0.002674472,0.7976504986479195,0.779201257165326,0.7347936135164654
525,2/1/2022,0.83,0.012121361,0.002070291,-0.002646289,0.7976528887574522,0.7793379304401049,0.7349888734365312
526,2/2/2022,0.84,0.011976191,0.00206676,-0.00261849,0.807540861596457,0.7888810872823661,0.7439431832805123
527,2/3/2022,0.83,-0.011976191,0.002063005,-0.002636246,0.817116259761169,0.7983312338409835,0.752871573539156
528,2/4/2022,0.84,0.011976191,0.002059501,-0.002608571,0.807446984354581,0.7888939967483714,0.7441011302747285
529,2/7/2022,0.86,0.023530497,0.002056897,-0.002559159,0.8172740725751678,0.7983981899993291,0.7529838913169068
530,2/8/2022,0.86,0.0,0.002053028,-0.002554331,0.8367627575235385,0.8175278956828081,0.7710964473588449
531,2/9/2022,0.88,0.022989518,0.002050389,-0.002506225,0.8368463505069019,0.817615768453752,0.7710698794241718
532,2/10/2022,0.87,-0.011428696,0.002046684,-0.002522997,0.8563284140524434,0.8367244035071125,0.7890507026920498
533,2/11/2022,0.87,0.0,0.002042856,-0.002518263,0.8465892078341645,0.827238639392808,0.7801771372506983
534,2/14/2022,0.86,-0.011560822,0.002039183,-0.002535197,0.8465561310901168,0.8272415560538536,0.7805241393619599
535,2/15/2022,0.87,0.011560822,0.002035742,-0.002508849,0.8368661025457095,0.8177667012948042,0.7714738796239552
536,2/16/2022,0.86,-0.011560822,0.002032097,-0.002525737,0.8467296359152129,0.8274902454676389,0.7808443647329626
537,2/17/2022,0.83,-0.035506688,0.002030334,-0.002587154,0.8368781294632615,0.817780816141511,0.7713769494303506
538,2/18/2022,0.82,-0.012121361,0.002026729,-0.002604876,0.8076338213529836,0.7892614914204952,0.7448312868733059
539,2/22/2022,0.8,-0.024692613,0.002023872,-0.002645855,0.7979854002898181,0.7796311159258705,0.7356891055310805
540,2/23/2022,0.78,-0.025317808,0.002021075,-0.00268784,0.7785177012745605,0.7607988680324289,0.7179870969832384
541,2/24/2022,0.79,0.012739026,0.002017778,-0.002659325,0.7590559989520343,0.7418185721846215,0.6999713708425273
542,2/25/2022,0.8,0.012578782,0.002014483,-0.00263121,0.7687412890315095,0.7511836116872367,0.708892231275772
543,2/28/2022,0.82,0.024692613,0.002012145,-0.00258089,0.7784821447367325,0.7607857659491732,0.7179308021208342
544,3/1/2022,0.84,0.024097552,0.002009752,-0.002531849,0.7980900614353476,0.7800452559185064,0.7362706581224434
545,3/2/2022,0.82,-0.024097552,0.002006917,-0.002571419,0.817622416816347,0.7990329075919131,0.7541160567535995
546,3/3/2022,0.8,-0.024692613,0.002004135,-0.002611934,0.7981097948886964,0.780048180453981,0.7361282939112118
547,3/4/2022,0.79,-0.012578782,0.002000653,-0.002630155,0.7785884240357985,0.7609836818461876,0.7181346745732324
548,3/7/2022,0.77,-0.025642431,0.001997967,-0.002672148,0.7688721017294493,0.7515150695794831,0.7092757363295084
549,3/8/2022,0.77,0.0,0.00199434,-0.002667281,0.7494440205871655,0.7324919237746461,0.6914675534295202
550,3/9/2022,0.79,0.025642431,0.001992169,-0.002615808,0.7494258735083376,0.7324998066161768,0.6915312208266639
551,3/10/2022,0.77,-0.025642431,0.001989514,-0.002657599,0.7689643896942616,0.7516845714305398,0.7096548967167878
552,3/11/2022,0.76,-0.013072082,0.001986106,-0.002676466,0.7495062050657844,0.7325712107222886,0.6916423564961477
553,3/14/2022,0.75,-0.013245227,0.001982716,-0.002695578,0.7397502961446935,0.7230704391827384,0.6828152458137381
554,3/15/2022,0.75,0.0,0.00197915,-0.002690712,0.7300294898356972,0.7135854401282005,0.673735381167026
555,3/16/2022,0.76,0.013245227,0.001976041,-0.002661998,0.7299931442374471,0.7135686582872734,0.6737341623353577
556,3/17/2022,0.79,0.038714512,0.00197556,-0.00258758,0.739769365391806,0.7231674658617533,0.6827992210334601
557,3/18/2022,0.8,0.012578782,0.001972426,-0.002560352,0.769047734118311,0.7517002529819347,0.7098668389590456
558,3/21/2022,0.82,0.024692613,0.00197022,-0.002511511,0.7787709097904699,0.7612950757329382,0.7188860467919835
559,3/22/2022,0.82,0.0,0.001966706,-0.002507018,0.7983358000794794,0.780433600916972,0.7370784129293916
560,3/23/2022,0.8,-0.024692613,0.001964072,-0.002546635,0.7983704883202484,0.7805687900169168,0.7374785684469091
561,3/24/2022,0.8,0.0,0.001960582,-0.002542096,0.7787773140859593,0.7613710447039054,0.7190026045527402
562,3/25/2022,0.8,0.0,0.001957105,-0.002537573,0.7788435447766975,0.7613657289157674,0.7191314365150369
563,3/28/2022,0.8,0.0,0.00195364,-0.002533065,0.7788526024848605,0.7614142334248695,0.7191590286876869
564,3/29/2022,0.8,0.0,0.001950188,-0.002528574,0.778899000351155,0.7614967255560259,0.7192651714862873
565,3/30/2022,0.78,-0.025317808,0.001947654,-0.002568909,0.7789682978514572,0.7615781444552444,0.7194421106122777
566,3/31/2022,0.79,0.012739026,0.001944626,-0.002541863,0.7593999307318957,0.7424877960057176,0.7013534235959167
567,4/1/2022,0.83,0.049392755,0.001945945,-0.002450268,0.7692064237050322,0.7520601114325329,0.7104906456163124
568,4/4/2022,0.82,-0.012121361,0.001942683,-0.002467294,0.808150885225538,0.790108977175308,0.7465708768622602
569,4/5/2022,0.8,-0.024692613,0.001940136,-0.002506355,0.7984691260313747,0.7806858740743176,0.7375450439742653
570,4/6/2022,0.8,0.0,0.001936743,-0.002501958,0.7790666833587047,0.7616471526371575,0.7194698830687689
571,4/7/2022,0.79,-0.012578782,0.001933529,-0.002519605,0.779105694989003,0.7616897844047944,0.719700306269204
572,4/8/2022,0.78,-0.012739026,0.001930331,-0.002537471,0.7692725630706644,0.7521873996641872,0.7106363712272438
573,4/11/2022,0.78,0.0,0.001926973,-0.002533043,0.7595532962300722,0.7427019967417396,0.7019050663283372
574,4/12/2022,0.77,-0.012903405,0.001923803,-0.00255111,0.7596513622940884,0.7427373807569293,0.702007704279
575,4/13/2022,0.77,0.0,0.001920468,-0.002546673,0.749875470879128,0.7332223373938103,0.6929225645891864
576,4/14/2022,0.78,0.012903405,0.001917548,-0.00251985,0.7498392033862389,0.733160689676518,0.6927969678568597
577,4/18/2022,0.77,-0.012903405,0.001914411,-0.002537846,0.7595959941760417,0.742725147852755,0.7019577538621228
578,4/19/2022,0.78,0.012903405,0.001911511,-0.002511131,0.7499248322014108,0.7333268623471139,0.6932060051800696
579,4/20/2022,0.76,-0.025975486,0.001909159,-0.002551657,0.7596738371126439,0.7428332934283893,0.7021886543577104
580,4/21/2022,0.78,0.025975486,0.001907268,-0.002502472,0.7401974559575776,0.7237996330630849,0.684167090943242
581,4/22/2022,0.76,-0.025975486,0.001904932,-0.002542873,0.7596087604429863,0.7428546517514835,0.7021929187864203
582,4/25/2022,0.76,0.0,0.00190167,-0.002538504,0.7401712934300017,0.7237849904655115,0.6842430471167568
583,4/26/2022,0.75,-0.013245227,0.001898604,-0.002556869,0.7402345079297061,0.7238571160926807,0.6844098669977473
584,4/27/2022,0.75,0.0,0.001895364,-0.00255249,0.7305266247350036,0.7144034512191462,0.6754693923180761
585,4/28/2022,0.76,0.013245227,0.00189255,-0.002525486,0.7305148200948007,0.7144001749368762,0.6751589430816889
586,4/29/2022,0.75,-0.013245227,0.001889516,-0.002543779,0.740361808407653,0.7239739106975686,0.6843905962396981
587,5/2/2022,0.76,0.013245227,0.001886721,-0.002516881,0.7304758893677477,0.714385409542448,0.6755540776365713
588,5/3/2022,0.74,-0.026668247,0.001884503,-0.002557955,0.7403433502282732,0.7240307455229794,0.6844697831592441
589,5/4/2022,0.76,0.026668247,0.001882751,-0.002508335,0.7208218909456974,0.704925454004027,0.6666764270966298
590,5/5/2022,0.76,0.0,0.001879571,-0.002504083,0.7402980892662187,0.7240747488569512,0.6847919127279909
591,5/6/2022,0.75,-0.013245227,0.001876585,-0.002522258,0.7403773237006784,0.724089382236135,0.6847962454212956
592,5/9/2022,0.7,-0.068992871,0.001880866,-0.002634539,0.730620238901744,0.7146519641019526,0.675742700010027
593,5/10/2022,0.7,0.0,0.001877706,-0.002630097,0.6818370353751919,0.6669057586055341,0.6306583865975667
594,5/11/2022,0.7,0.0,0.001874557,-0.002625669,0.6818286462789911,0.6668917947173075,0.6305983994030846
595,5/12/2022,0.61,-0.137621378,0.001901983,-0.002852552,0.6818062661228121,0.6668830054607163,0.6308657722684848
596,5/13/2022,0.71,0.151806013,0.001938857,-0.002593058,0.593947090442011,0.580811685093217,0.5491079054000448
597,5/16/2022,0.7,-0.014184635,0.001935834,-0.002612474,0.691347269478649,0.6759313942783955,0.6385736938188878
598,5/17/2022,0.68,-0.028987537,0.001933759,-0.00265658,0.6815877465598015,0.6663416890546006,0.6293533869094634
599,5/18/2022,0.67,-0.014815086,0.001930777,-0.002676878,0.662138735669394,0.6473855065720255,0.611774783242708
600,5/19/2022,0.68,0.014815086,0.001928068,-0.002647725,0.6523586680854621,0.637834699704581,0.6028774835880232
601,5/20/2022,0.67,-0.014815086,0.001925106,-0.00266797,0.6620569259771776,0.647362016793381,0.6115385825115454
602,5/23/2022,0.68,0.014815086,0.001922415,-0.002638928,0.6523777394334589,0.6378602663700019,0.6025743568490093
603,5/24/2022,0.67,-0.014815086,0.001919472,-0.002659121,0.6621620789931114,0.6474937927961912,0.611769659663175
604,5/25/2022,0.69,0.029413885,0.001917994,-0.00260602,0.6524329357604507,0.6379974169873107,0.6028735541398594
605,5/26/2022,0.74,0.069958589,0.001923513,-0.002486078,0.6719272151405578,0.6569938328654288,0.6209851866139817
606,5/27/2022,0.75,0.01342302,0.001920756,-0.002459826,0.72064029125537,0.7046937111666083,0.6658702474891353
607,5/31/2022,0.76,0.013245227,0.001917997,-0.002433952,0.7304959265525467,0.7142872749269482,0.6749622884931231
608,6/1/2022,0.74,-0.026668247,0.001915807,-0.002473812,0.7403017303533953,0.7238764745504567,0.6840482184888894
609,6/2/2022,0.74,0.0,0.001912671,-0.002469749,0.7207721944138317,0.7048170006387426,0.6660231246061051
610,6/3/2022,0.72,-0.027398974,0.001910553,-0.002510617,0.7207792828871084,0.7048179927124193,0.6660484476689673
611,6/6/2022,0.67,-0.0719735,0.00191531,-0.002624304,0.7012145144758489,0.6856811748538089,0.6481103554763264
612,6/7/2022,0.66,-0.015037877,0.001912432,-0.002644588,0.6524796540233977,0.6379841598631262,0.6031434240991628
613,6/8/2022,0.63,-0.046520016,0.001912447,-0.002716163,0.6427222096036819,0.6284280483093322,0.5938426970037236
614,6/9/2022,0.62,-0.016000341,0.00190962,-0.002737798,0.6134331648845706,0.5998187726586712,0.5668536107467094
615,6/10/2022,0.62,0.0,0.001906527,-0.002733347,0.6037174014978844,0.5903433115648475,0.5579432066048909
616,6/13/2022,0.55,-0.1198012,0.001925644,-0.002923392,0.6037592643454859,0.5904039809979399,0.5579452805626154
617,6/14/2022,0.54,-0.018349139,0.001922908,-0.002948393,0.5353775416010309,0.5234697118886648,0.4947006000806821
618,6/15/2022,0.56,0.036367644,0.001922294,-0.002884775,0.5256846258913048,0.5139733122420658,0.4857724666845308
619,6/16/2022,0.53,-0.055059777,0.001923579,-0.002969064,0.5451375342691998,0.5330487568473005,0.5037568725656904
620,6/17/2022,0.53,0.0,0.00192049,-0.002964275,0.5158807131006334,0.5044282553312304,0.4767512487336098
621,6/21/2022,0.5,-0.058268908,0.001922315,-0.003053333,0.5159216856269521,0.5044476937655602,0.4766864425981821
622,6/22/2022,0.5,0.0,0.00191924,-0.003048424,0.4867031763306772,0.47584908681875093,0.44983051991809253
623,6/23/2022,0.5,0.0,0.001916174,-0.00304353,0.4866990865031894,0.47589985229796383,0.4498276337080711
624,6/24/2022,0.49,-0.020202707,0.001913574,-0.003071029,0.4867129738022758,0.4759023760112423,0.44977478791043074
625,6/27/2022,0.46,-0.063178902,0.001916284,-0.003167202,0.4769838921925151,0.4663935370160416,0.44094213992675946
626,6/28/2022,0.45,-0.021978907,0.001913787,-0.003197252,0.4476687988088484,0.43774307216696245,0.41379869518713386
627,6/29/2022,0.44,-0.022472856,0.001911327,-0.003227995,0.4379949310866475,0.42827248265663204,0.4048446525206936
628,6/30/2022,0.43,-0.022989518,0.001908904,-0.003259462,0.4282841071958972,0.4188190798367797,0.39565978147363906
629,7/1/2022,0.45,0.045462374,0.001909637,-0.003182003,0.4184911037271497,0.40925526211043334,0.3867989018451247
630,7/5/2022,0.46,0.021978907,0.001907609,-0.003142065,0.4379594585292975,0.4282407553072864,0.40469195431448096
631,7/6/2022,0.47,0.021506205,0.001905547,-0.003103003,0.44775491892287694,0.43786500524126865,0.4138650528364285
632,7/7/2022,0.47,0.0,0.001902547,-0.003098093,0.45747769455463144,0.4473773247002842,0.4229003876862139
633,7/8/2022,0.48,0.021053409,0.001900462,-0.003059939,0.457532428441532,0.447410874698289,0.4230640226669629
634,7/11/2022,0.45,-0.064538521,0.001903416,-0.003156909,0.4672445435117043,0.4569617029673822,0.43197612201198543
635,7/12/2022,0.45,0.0,0.001900434,-0.003151937,0.43801092891099314,0.42832143264982564,0.4049311048698235
636,7/13/2022,0.5,0.105360516,0.001915931,-0.00298132,0.4380452569994104,0.4283873529733628,0.40498994473649025
637,7/14/2022,0.63,0.231111721,0.001998816,-0.002613827,0.4867582877674979,0.4759742877483091,0.449630811872319
638,7/15/2022,0.65,0.031252544,0.001997478,-0.002560745,0.613194862348061,0.5992927709493517,0.5657175355921374
639,7/18/2022,0.72,0.102278849,0.002011526,-0.002396677,0.6326855614797356,0.6183215669625698,0.583856127129074
640,7/19/2022,0.69,-0.042559614,0.0020109,-0.002459431,0.7008108699458999,0.6849661957258004,0.6464267778984596
641,7/20/2022,0.67,-0.029413885,0.002008894,-0.002501482,0.6716879743019607,0.6564314103549915,0.6196103362969627
642,7/21/2022,0.66,-0.015037877,0.002006009,-0.002521009,0.6521342510940442,0.6373405483744452,0.6014724456289757
643,7/22/2022,0.63,-0.046520016,0.002005896,-0.002589437,0.6424034253819029,0.6278687835275826,0.5925063953617916
644,7/25/2022,0.62,-0.016000341,0.00200306,-0.002610261,0.6131931349902103,0.5993691645821092,0.5656744708171363
645,7/26/2022,0.61,-0.016260521,0.002000243,-0.002631424,0.6034290736702317,0.5896992399314646,0.5566214896982444
646,7/27/2022,0.59,-0.03333642,0.001998603,-0.002678955,0.5936992717338878,0.5802416178998269,0.5477552903288921
647,7/28/2022,0.59,0.0,0.001995526,-0.002674815,0.5742404402423722,0.5612708892663552,0.5297407947236191
648,7/29/2022,0.6,0.016807118,0.001993031,-0.00264475,0.5742095589826166,0.5612447148334423,0.5296531630207271
649,8/1/2022,0.61,0.016529302,0.001990526,-0.002615206,0.5839305292796154,0.570747157825554,0.5387917973043481
650,8/2/2022,0.6,-0.016529302,0.001987761,-0.002636612,0.5938005814453833,0.5803579730110918,0.547958827479893
651,8/3/2022,0.62,0.032789823,0.001986632,-0.002582194,0.5840651966011061,0.5708691553347965,0.5390163696663824
652,8/4/2022,0.61,-0.016260521,0.001983872,-0.002603173,0.6034936387974656,0.5899071476777306,0.5569327384138275
653,8/5/2022,0.61,0.0,0.001980844,-0.002599186,0.5938211393324933,0.5804357347977209,0.5480990205365438
654,8/8/2022,0.65,0.063513406,0.001984488,-0.002498097,0.5938022481674925,0.5804236510443403,0.5480991858103349
655,8/9/2022,0.63,-0.031252544,0.001982719,-0.002541997,0.6327844161287245,0.6185422035603964,0.5839200833505228
656,8/10/2022,0.65,0.031252544,0.001981435,-0.002490481,0.613296477212128,0.5994197093911144,0.5659761498681599
657,8/11/2022,0.66,0.015267472,0.001978898,-0.002463452,0.6328080028496601,0.6186024034800718,0.5841304361074091
658,8/12/2022,0.66,0.0,0.0019759,-0.002459708,0.6425682952103847,0.6280955589150672,0.5929573500135087
659,8/15/2022,0.64,-0.030771659,0.001974116,-0.00250267,0.6426023726073371,0.628090816618882,0.5930166436276153
660,8/16/2022,0.65,0.015504187,0.001971615,-0.002475387,0.6230872361437213,0.6091278895486608,0.5750966610993572
661,8/17/2022,0.62,-0.047252885,0.001971661,-0.002543129,0.632800729473732,0.6185968494531132,0.5842843776076179
662,8/18/2022,0.62,0.0,0.001968693,-0.002539287,0.6036065473643757,0.5900589867095858,0.5572877662231024
663,8/19/2022,0.6,-0.032789823,0.001967102,-0.002584914,0.6035800410110931,0.5900055261643985,0.5570826235757773
664,8/22/2022,0.57,-0.051293294,0.001967707,-0.00265827,0.5840823078496027,0.5709482335521067,0.5391004215863625
665,8/23/2022,0.57,0.0,0.001964758,-0.002654273,0.5548394588598089,0.5423782091703689,0.5122050456500701
666,8/24/2022,0.54,-0.054067221,0.001965771,-0.002731469,0.5549158886655671,0.542481619632615,0.5124065874994475
667,8/25/2022,0.57,0.054067221,0.001967654,-0.002646314,0.5255923197941222,0.5137684998898169,0.48526109843979975
668,8/26/2022,0.57,0.0,0.001964718,-0.002642352,0.5548352091848224,0.5423819466424511,0.512183027983726
669,8/29/2022,0.57,0.0,0.001961792,-0.002638402,0.5548664415870997,0.5423903320148281,0.5123034788922393
670,8/30/2022,0.55,-0.035718083,0.001960495,-0.002687775,0.5548774567100179,0.542420817354673,0.5121762977303445
671,8/31/2022,0.54,-0.018349139,0.001957938,-0.002711115,0.5353893815105026,0.5234241561750331,0.49435035095722685
672,9/1/2022,0.53,-0.018692133,0.001955404,-0.002734897,0.5256254713982843,0.5138799000290609,0.4853145005078597
673,9/2/2022,0.53,0.0,0.001952509,-0.002730833,0.515939050836775,0.504368221166615,0.47633292954746026
674,9/6/2022,0.54,0.018692133,0.001950292,-0.002699048,0.5159355767682648,0.5044056713236502,0.47649699139295515
675,9/7/2022,0.56,0.036367644,0.001949661,-0.002641172,0.5256692459551816,0.5139200886150375,0.4854288804861262
676,9/8/2022,0.56,0.0,0.001946787,-0.002637264,0.5452114227257449,0.533059146572495,0.5035369653993059
677,9/9/2022,0.58,0.03509132,0.001946011,-0.002581535,0.5452423477057506,0.533082062785158,0.5035847526296797
678,9/12/2022,0.57,-0.017391743,0.001943464,-0.002603379,0.5647285672523743,0.5521491770559398,0.5215764457767027
679,9/13/2022,0.57,0.0,0.001940611,-0.002599545,0.5549796131990217,0.5425516226463485,0.5124943607318183
680,9/14/2022,0.57,0.0,0.001937768,-0.002595722,0.5549585128256166,0.5425555300759136,0.5126360245575262
681,9/15/2022,0.57,0.0,0.001934932,-0.002591911,0.5550062317430936,0.5426282449999638,0.5127080360401823
682,9/16/2022,0.57,0.0,0.001932105,-0.00258811,0.5550148857646645,0.5426384144840637,0.5127734543092217
683,9/19/2022,0.57,0.0,0.001929286,-0.002584321,0.5550384400755644,0.5426728025925179,0.5128110718446567
684,9/20/2022,0.57,0.0,0.001926475,-0.002580543,0.5550493521381634,0.5427541938452409,0.512800475095405
685,9/21/2022,0.56,-0.017699577,0.001923996,-0.002602614,0.5550220625750837,0.5427321129022206,0.5128803019095229
686,9/22/2022,0.57,0.017699577,0.001921791,-0.002573019,0.5453433642440264,0.5332279181363831,0.5039807436919813
687,9/23/2022,0.54,-0.054067221,0.001922848,-0.002647974,0.5551077940823509,0.5427800258962407,0.5130066170871221
688,9/26/2022,0.54,0.0,0.001920063,-0.002644126,0.5257580491930279,0.5141064660789851,0.48578972807619375
689,9/27/2022,0.54,0.0,0.001917286,-0.002640288,0.5258333705947349,0.5141492353530989,0.4858993168196424
690,9/28/2022,0.53,-0.018692133,0.001914881,-0.002663552,0.5258767237815996,0.5142193860175163,0.4859328288983493
691,9/29/2022,0.52,-0.019048195,0.001912497,-0.002687263,0.5161538465703336,0.5046992425724702,0.4770721873742288
692,9/30/2022,0.52,0.0,0.001909744,-0.00268338,0.5064156679245595,0.4952411811431827,0.46814632729088174
693,10/3/2022,0.52,0.0,0.001906999,-0.002679508,0.5063837465919813,0.4951674986261621,0.46800472708801866
694,10/4/2022,0.52,0.0,0.001904261,-0.002675647,0.5063936743279117,0.4952044156357341,0.46798084740290513
695,10/5/2022,0.51,-0.019418086,0.001901924,-0.002699736,0.5063779988822739,0.49514991861941826,0.4682055089449082
696,10/6/2022,0.5,-0.019802627,0.001899611,-0.00272431,0.4966669337186204,0.4856929193250995,0.4591872923626926
697,10/7/2022,0.5,0.0,0.001896896,-0.002720401,0.4869167400408203,0.4761567912639683,0.4501123636222809
698,10/10/2022,0.5,0.0,0.001894189,-0.002716504,0.4868739845120574,0.47617024966075605,0.4500781826924325
699,10/11/2022,0.49,-0.020202707,0.001891916,-0.00274152,0.48690693343654745,0.4761665553122159,0.45010856333989796
700,10/12/2022,0.49,0.0,0.001889224,-0.002737603,0.4772424355830678,0.46674247786021916,0.44122298039825186
701,10/13/2022,0.5,0.020202707,0.001887279,-0.002704878,0.4772022735442662,0.4666899801013354,0.4412508644813383
702,10/14/2022,0.48,-0.040821995,0.001886657,-0.002759176,0.48696221435438714,0.4762468030024137,0.4503620195565445
703,10/17/2022,0.49,0.020619287,0.00188475,-0.002725921,0.4674665614291076,0.45717599142935894,0.43221481806439194
704,10/18/2022,0.51,0.040005335,0.001884662,-0.002665223,0.47720515021154036,0.46667002610770836,0.44126735752709945
705,10/19/2022,0.5,-0.019802627,0.001882405,-0.002689531,0.49673937300409776,0.48578559453533005,0.4592583447392904
706,10/20/2022,0.49,-0.020202707,0.001880173,-0.002714337,0.48692648962774215,0.47620839546924354,0.4502778247604982
707,10/21/2022,0.48,-0.020619287,0.001877966,-0.002739663,0.47723486658833497,0.4667288968100901,0.44135168419730497
708,10/24/2022,0.48,0.0,0.001875324,-0.002735793,0.4674717726728865,0.45722929334886614,0.43231712556554336
709,10/25/2022,0.5,0.040821995,0.001875351,-0.002674358,0.4675327097691717,0.4572351453758247,0.43230922680677236
710,10/26/2022,0.49,-0.020202707,0.001873142,-0.002699045,0.48696896252055455,0.47623392130306896,0.45042491480560776
711,10/27/2022,0.5,0.020202707,0.001871244,-0.002666835,0.47727586134168687,0.4668114333362723,0.44144094147042556
712,10/28/2022,0.5,0.0,0.001868626,-0.002663089,0.48703650632911505,0.4763690800120779,0.45047374304171867
713,10/31/2022,0.51,0.019802627,0.001866712,-0.00263158,0.4870606525026357,0.47636932238244883,0.45046485719641244
714,11/1/2022,0.51,0.0,0.001864107,-0.002627895,0.49680261125433706,0.48592066563778136,0.45975318960634465
715,11/2/2022,0.5,-0.019802627,0.001861912,-0.002651915,0.4968064680023721,0.4859701410172729,0.4596492691982837
716,11/3/2022,0.5,0.0,0.001859322,-0.002648212,0.48706624735984094,0.47639000277209154,0.4506026309679338
717,11/4/2022,0.49,-0.020202707,0.001857158,-0.002672695,0.4870338158644035,0.4764042123127181,0.4506930994521515
718,11/7/2022,0.5,0.020202707,0.001855299,-0.002640835,0.47733602522564866,0.4668794866036682,0.44165281538298656
719,11/8/2022,0.48,-0.040821995,0.001854743,-0.002693938,0.4870584954940193,0.47648078022024054,0.45077445303151437
720,11/9/2022,0.47,-0.021053409,0.001852635,-0.002719437,0.46760596141355265,0.45741721560861454,0.43268461162604915
721,11/10/2022,0.49,0.041672696,0.001852795,-0.002657867,0.45782151938363747,0.4478261563787111,0.4235997664650796
722,11/11/2022,0.49,0.0,0.001850238,-0.002654186,0.4773662158408956,0.4669606923337712,0.44178091098636946
723,11/14/2022,0.48,-0.020619287,0.001848125,-0.002679034,0.47732020334234365,0.4668946243870879,0.4418117436896131
724,11/15/2022,0.49,0.020619287,0.001846321,-0.002646854,0.46758797496502225,0.4574100678496158,0.432660134269563
725,11/16/2022,0.48,-0.020619287,0.001844219,-0.002671643,0.4773427096667248,0.4669580703273281,0.441840574102814
726,11/17/2022,0.48,0.0,0.001841689,-0.002667963,0.46759714807090147,0.45742684041307646,0.43269816938641575
727,11/18/2022,0.49,0.020619287,0.0018399,-0.002635931,0.4676803221979199,0.45747798597367734,0.43272245658839475
728,11/21/2022,0.47,-0.041672696,0.001839463,-0.002689553,0.4774074887611542,0.467021453306445,0.441832574802105
729,11/22/2022,0.46,-0.021506205,0.001837425,-0.002715365,0.45789023157357517,0.44792998379584126,0.42383791234231016
730,11/23/2022,0.43,-0.067441281,0.001840639,-0.002804031,0.44813239848823166,0.4383944958187138,0.4148014874164289
731,11/25/2022,0.43,0.0,0.001838132,-0.002800195,0.41886349458469835,0.40974352723189716,0.3876714165642334
732,11/28/2022,0.44,0.022989518,0.001836528,-0.002764963,0.4188806892881116,0.4098088863644777,0.38769367120649406
733,11/29/2022,0.43,-0.022989518,0.00183458,-0.002792554,0.42862539138807554,0.4193051315049589,0.39676916269764306
734,11/30/2022,0.43,0.0,0.001832091,-0.00278875,0.41894016802763095,0.409858237615144,0.38780906656806
735,12/1/2022,0.44,0.022989518,0.001830501,-0.002753677,0.41889706834310975,0.4098120445405645,0.3879320037967243
736,12/2/2022,0.45,0.022472856,0.001828878,-0.002719402,0.4286449777614127,0.41934213096163847,0.39689681643450364
