,Date,XOM,PDR,VAR,AVG,VAR70,VAR85,VAR99
265,1/21/2021,48.110001,-0.02908845,0.00109621,-0.001463322,48.581545953712386,47.762561098873086,45.77133534745089
266,1/22/2021,47.43,-0.014235137,0.0010927,-0.001511337,47.18692442836363,46.39190750374451,44.45616408606594
267,1/25/2021,46.900002,-0.011237222,0.001088961,-0.001547763,46.52151844220024,45.738139129157844,43.82377517456583
268,1/26/2021,45.869999,-0.022206431,0.001086484,-0.001624848,46.00076853212155,45.227183688257256,43.34419230196036
269,1/27/2021,45.349998,-0.011401154,0.001082799,-0.001661191,44.98305426584279,44.233584002341956,42.393597059840346
270,1/28/2021,46.060001,0.015534784,0.00107988,-0.001597502,44.475803103384855,43.732994523776945,41.91894772251236
271,1/29/2021,44.84,-0.026844318,0.001078238,-0.001690664,45.178012661171984,44.4203016528983,42.58141961322513
272,2/1/2021,44.919998,0.001782487,0.001074318,-0.001677895,43.97689674821717,43.24528850449871,41.45849006377662
273,2/2/2021,45.630001,0.015682332,0.001071483,-0.001614304,44.05741968522828,43.32217015599785,41.53519636088762
274,2/3/2021,47.419998,0.038478622,0.001073418,-0.00146798,44.7586515824772,44.017760230282654,42.18653269471294
275,2/4/2021,48.330002,0.019008489,0.001071033,-0.00139352,46.51973707475996,45.74650260657441,43.85312374755025
276,2/5/2021,49.950001,0.032969998,0.001071416,-0.001269014,47.414250373129825,46.627880150028744,44.70243765580506
277,2/8/2021,52.099998,0.042142385,0.001074327,-0.001112294,49.01401350151194,48.20007987984183,46.21204692323994
278,2/9/2021,50.630001,-0.028620605,0.001073174,-0.001211245,51.12669220326906,50.274925400078544,48.193557466820394
279,2/10/2021,51.119999,0.009631485,0.001069748,-0.001172382,49.679734765982495,48.853099879994225,46.82968933572815
280,2/11/2021,49.84,-0.025357916,0.001068009,-0.001258759,50.16751467929423,49.333969506973204,47.290675141901495
281,2/12/2021,50.52,0.013551423,0.001064986,-0.001206054,48.90395514874578,48.09096812445548,46.10037049012319
282,2/16/2021,52.040001,0.029643375,0.001064572,-0.001096659,49.57636183186629,48.75277076777625,46.752459380754985
283,2/17/2021,52.849998,0.015445002,0.001061774,-0.001038208,51.075297950158195,50.23035506960908,48.15785437242295
284,2/18/2021,52.02,-0.015829414,0.001058803,-0.001090289,51.871320544284465,51.01182400649443,48.914705802807795
285,2/19/2021,52.369999,0.006705629,0.0010553,-0.001062935,51.05575799375402,50.212629587616874,48.157408437178304
286,2/22/2021,54.299999,0.036190319,0.001056446,-0.000932679,51.40774124395153,50.555319299504454,48.48041622587196
287,2/23/2021,55.049999,0.013717636,0.00105351,-0.000881633,53.303324288773545,52.42452292371648,50.25941238304294
288,2/24/2021,56.700001,0.029532383,0.001053053,-0.000776029,54.043457730772424,53.154252492410585,50.96605317573089
289,2/25/2021,55.759998,-0.016717498,0.001050285,-0.000831189,55.66985511904783,54.75264453879625,52.500493813380274
290,2/26/2021,54.369999,-0.025244218,0.001048712,-0.000915372,54.74559837073427,53.84310063470609,51.62683419866187
291,3/1/2021,56.400002,0.036656681,0.001049942,-0.000786259,53.37753797180624,52.4989869333369,50.342919996211535
292,3/2/2021,56.07,-0.005868284,0.001046435,-0.000803663,55.375697762891065,54.46358896584859,52.22756924298574
293,3/3/2021,56.52,0.007993648,0.001043127,-0.000773638,55.05307912501655,54.1471802096893,51.9410634621971
294,3/4/2021,58.709999,0.038015495,0.001044679,-0.000641702,55.4971512133398,54.584642258632,52.361799861347585
295,3/5/2021,60.93,0.037115611,0.001045954,-0.000513711,57.65678632527056,56.712355219562305,54.393514586055915
296,3/8/2021,60.869999,-0.000985238,0.001042421,-0.000515304,59.84267186683645,58.86063338141886,56.451814413048886
297,3/9/2021,59.93,-0.015563212,0.001039671,-0.000565971,59.78584069925117,58.80882023549761,56.395914022430226
298,3/10/2021,61.77,0.030240595,0.001039356,-0.000462593,58.86221757738684,57.89743462245085,55.54540006907541
299,3/11/2021,61.310001,-0.007474832,0.001036044,-0.000486045,60.67458637422432,59.68008891555969,57.24522451249683
300,3/12/2021,61.970001,0.010707435,0.001033007,-0.000448733,60.225735299118945,59.24364412064366,56.83488373744077
301,3/15/2021,60.389999,-0.025826901,0.001031707,-0.000533046,60.87901718729423,59.880771849232445,57.450209649115074
302,3/16/2021,59.110001,-0.02142338,0.001029731,-0.00060222,59.318653349887676,58.353668362416755,55.97915057415333
303,3/17/2021,59.369999,0.0043889,0.001026415,-0.000585747,58.062264044481616,57.116114856731414,54.79936571323989
304,3/18/2021,56.810001,-0.044076647,0.00102924,-0.000728809,58.31805129244472,57.36675572338268,55.04788392122747
305,3/19/2021,56.490002,-0.005648717,0.001025944,-0.00074494,55.78877685935474,54.88359546712709,52.661987743246485
306,3/22/2021,55.91,-0.010320412,0.00102289,-0.000776233,55.47496256740585,54.5714727234899,52.35642981734309
307,3/23/2021,55.220001,-0.01241803,0.001019998,-0.000814154,54.91023294707748,54.017068072153684,51.83794731693854
308,3/24/2021,56.34,0.020079538,0.001018099,-0.000746317,54.229889089969824,53.34697326714137,51.20126438693866
309,3/25/2021,56.18,-0.002843941,0.001014819,-0.000753106,55.33194044555082,54.43434512986655,52.2326450818512
310,3/26/2021,57.709999,0.02686963,0.001013999,-0.000664,55.17703909163315,54.282787941111934,52.10044428985494
311,3/29/2021,57.400002,-0.005386113,0.00101081,-0.000679184,56.688308005117285,55.770550386972374,53.516011928642115
312,3/30/2021,56.689999,-0.012446527,0.001008012,-0.0007169,56.383760357410345,55.47517206970987,53.249641327882806
313,3/31/2021,55.830002,-0.015286416,0.001005468,-0.000763447,55.68781649205991,54.790771918051135,52.58632651008453
314,4/1/2021,57.389999,0.02755866,0.001004812,-0.00067325,54.839120159159414,53.95691808374328,51.77513199844052
315,4/5/2021,56.5,-0.015629417,0.00100233,-0.00072073,56.37715922160486,55.46953503770383,53.24631576870799
316,4/6/2021,56.34,-0.002835876,0.000999172,-0.000727423,55.50509985800897,54.611693308783835,52.42642131162608
317,4/7/2021,56.59,0.004427529,0.000996104,-0.000711161,55.34113478898452,54.45255506591654,52.27667087646989
318,4/8/2021,56.0,-0.0104806,0.000993271,-0.000741883,55.596245582235646,54.70812307676512,52.527459602739306
319,4/9/2021,55.869999,-0.002324145,0.000990165,-0.000746843,55.01205530543442,54.130282532020935,51.97705716804999
320,4/12/2021,55.5,-0.006644525,0.000987179,-0.000765273,54.884167644700504,54.00600194449216,51.8570369583722
321,4/13/2021,55.709999,0.003776625,0.000984168,-0.000751124,54.52460536782415,53.65448928454691,51.52605851869349
322,4/14/2021,57.32,0.028489957,0.000983758,-0.000660313,54.730742327022405,53.858872796438376,51.73293989268632
323,4/15/2021,56.98,-0.005949274,0.000980799,-0.000676688,56.317640210889195,55.41968729456922,53.22449981391883
324,4/16/2021,56.66,-0.005631835,0.000977847,-0.000691981,55.988986241058484,55.09889218964452,52.92108179474598
325,4/19/2021,56.48,-0.003181901,0.000974858,-0.000699643,55.67501660086405,54.78881672519698,52.622803435235326
326,4/20/2021,55.290001,-0.021294515,0.000973164,-0.000762817,55.49708660754579,54.615966371789746,52.468898772661454
327,4/21/2021,56.0,0.012759612,0.000970746,-0.000721464,54.326296750681024,53.46371966267982,51.35961102837896
328,4/22/2021,55.27,-0.013121425,0.000968254,-0.000759269,55.02293194294841,54.153038550858064,52.01829057429811
329,4/23/2021,55.57,0.005413221,0.000965426,-0.000740508,54.30741080188003,53.44946600647871,51.34414414269135
330,4/26/2021,55.68,0.001977529,0.000962523,-0.000732271,54.60115474494389,53.74037453006768,51.633347246001335
331,4/27/2021,56.41,0.013025432,0.000960185,-0.000690707,54.71643627589623,53.85444620334771,51.735350901484054
332,4/28/2021,58.110001,0.029691336,0.000960065,-0.000599195,55.43714586681551,54.56212708778339,52.42060127386874
333,4/29/2021,58.939999,0.014182177,0.000957836,-0.000554806,57.112278169910724,56.21150853805358,54.01241276014933
334,4/30/2021,57.240002,-0.029266971,0.000957429,-0.000640771,57.93018261646981,57.01963820676123,54.77972591663783
335,5/3/2021,58.82,0.027228943,0.000956883,-0.000557578,56.25774885001786,55.375105294007525,53.21794246838158
336,5/4/2021,59.189999,0.006270659,0.000954173,-0.000537256,57.81454566669728,56.90730193032107,54.67838630911003
337,5/5/2021,60.970001,0.029629365,0.000954034,-0.00044774,58.185423274254426,57.26962543995988,55.031328880470596
338,5/6/2021,61.549999,0.00946788,0.000951502,-0.000418404,59.93598901416205,58.992200256042814,56.687682617966864
339,5/7/2021,62.43,0.014196093,0.000949323,-0.000375294,60.50978956105921,59.561974234799706,57.2332445831386
340,5/10/2021,62.580002,0.002399841,0.000946553,-0.000367131,61.37470095851779,60.415287809607705,58.059937517253175
341,5/11/2021,60.59,-0.032315907,0.000946762,-0.000460823,61.527305882297036,60.56712205084688,58.212729767726614
342,5/12/2021,60.040001,-0.00911884,0.000944212,-0.000486139,59.56473649796109,58.63151516732378,56.34476129242899
343,5/13/2021,59.299999,-0.012401734,0.000941872,-0.000520878,59.023794111989105,58.1019041946341,55.844618300728776
344,5/14/2021,60.77,0.024486957,0.000940947,-0.000448181,58.29741477245665,57.388346358659184,55.15388738152356
345,5/17/2021,62.189999,0.023097953,0.000939822,-0.000379931,59.74463506299585,58.81483363668776,56.525901811471584
346,5/18/2021,60.43,-0.028708529,0.000939418,-0.000461806,61.14542704234643,60.19253821089391,57.86375481796149
347,5/19/2021,58.98,-0.024287267,0.000938342,-0.000530467,59.40949032334364,58.48809607434133,56.216735730404245
348,5/20/2021,58.84,-0.002376508,0.000935656,-0.000535772,57.98522319112857,57.081313689787706,54.86344232433662
349,5/21/2021,58.919998,0.001358662,0.000932985,-0.000530344,57.84583200870123,56.948198133813115,54.73995070037028
350,5/24/2021,59.610001,0.011642804,0.000930741,-0.000495563,57.92375644403693,57.02559808563216,54.82656580123397
351,5/25/2021,58.259998,-0.022907645,0.000929517,-0.000559415,58.60632264909614,57.69902590061136,55.480949015885045
352,5/26/2021,58.939999,0.011604243,0.000927295,-0.000524859,57.27599984021667,56.38839171376547,54.21105645133742
353,5/27/2021,58.560001,-0.006468074,0.000924768,-0.000541696,57.95036876668328,57.05040539640157,54.84793699056274
354,5/28/2021,58.369999,-0.003249845,0.000922176,-0.000549346,57.57209997630942,56.68621515471028,54.486567996113706
355,6/1/2021,60.459999,0.035179931,0.000923165,-0.0004487,57.39047320044796,56.505092075053874,54.33898577663415
356,6/2/2021,60.939999,0.007907784,0.000920767,-0.000425227,59.453361379444246,58.5369233071339,56.28467825430606
357,6/3/2021,61.18,0.003930582,0.000918241,-0.000413026,59.924871697344166,59.00258760081725,56.728595250594786
358,6/4/2021,61.450001,0.004403514,0.000915741,-0.000399572,60.16377227211873,59.23913471226775,56.96995383209607
359,6/7/2021,61.049999,-0.006530668,0.000913294,-0.00041665,60.43065008709746,59.49735375534299,57.21832595165796
360,6/8/2021,62.130001,0.017535796,0.00091165,-0.000366782,60.035591379479385,59.11540385202438,56.85141675239233
361,6/9/2021,62.650002,0.008334733,0.000909334,-0.000342678,61.101195000623754,60.16419909800408,57.87450058499027
362,6/10/2021,62.75,0.001594865,0.000906832,-0.000337326,61.61699572615399,60.67283140237266,58.36246989497608
363,6/11/2021,62.169998,-0.009286042,0.000904554,-0.000361978,61.714540194527565,60.77130427310348,58.465943396479645
364,6/14/2021,62.07,-0.001609756,0.000902073,-0.000365406,61.14721889909851,60.21526812648802,57.91288705449053
365,6/15/2021,64.330002,0.035763336,0.000903168,-0.000266423,61.0496492567919,60.11919897242916,57.834053477507574
366,6/16/2021,64.099998,-0.003581784,0.00090073,-0.000275481,63.27438362693826,62.309173329056776,59.946001202115426
367,6/17/2021,61.990002,-0.033471219,0.000901271,-0.000365933,63.051845665335534,62.095805585303246,59.73372688772248
368,6/18/2021,60.400002,-0.025983976,0.0009006,-0.000435547,60.967916881469,60.03777895841864,57.76336053479877
369,6/21/2021,62.59,0.035616383,0.000901672,-0.000337845,59.40268925530413,58.49735264927377,56.27033068876929
370,6/22/2021,63.790001,0.018990933,0.000900242,-0.000285605,61.56614452860615,60.627150185245284,58.316713729209205
371,6/23/2021,64.260002,0.007340931,0.000897972,-0.000265049,62.74496649015148,61.79116723772624,59.45083654157636
372,6/24/2021,64.519997,0.004037822,0.000895608,-0.000253482,63.20832986959402,62.24462953152838,59.90173024472046
373,6/25/2021,64.660004,0.002167627,0.000893222,-0.000246991,63.47105007673294,62.50717577219449,60.13389130712872
374,6/28/2021,63.009998,-0.025849422,0.000892582,-0.000315447,63.6098015678139,62.641812568485435,60.273671268089636
375,6/29/2021,62.619999,-0.006208712,0.000890294,-0.000331162,61.98246820198204,61.04316712502633,58.73239226308651
376,6/30/2021,63.080002,0.007319094,0.000888082,-0.000310816,61.59512717806798,60.66329363208899,58.372797557065525
377,7/1/2021,63.259998,0.002849392,0.000885752,-0.000302433,62.05393878120097,61.11592963780117,58.80962024663698
378,7/2/2021,63.169998,-0.001423713,0.000883412,-0.000305399,62.23380919148128,61.28767085792089,58.98029817372898
379,7/6/2021,61.369999,-0.028908373,0.000883234,-0.000380869,62.14614446943953,61.210416152402786,58.90741431717551
380,7/7/2021,60.41,-0.015766446,0.000881531,-0.000421357,60.373504300049284,59.45989627747917,57.22261991384787
381,7/8/2021,60.139999,-0.004479493,0.000879261,-0.000432009,59.42453608682035,58.52836770131141,56.32125049741367
382,7/9/2021,61.23,0.017962105,0.000877843,-0.000383857,59.15861516539614,58.26814953381653,56.08193319551908
383,7/12/2021,61.169998,-0.000980425,0.000875551,-0.000385414,60.23597194595654,59.33032263524651,57.10563153077006
384,7/13/2021,60.880001,-0.004752111,0.000873321,-0.000396786,60.18194960766424,59.274467907133996,57.04382195702537
385,7/14/2021,59.529999,-0.02242436,0.00087231,-0.000454,59.89267737476372,58.99781756086083,56.801739847330154
386,7/15/2021,58.950001,-0.009790726,0.000870275,-0.000478189,58.56611897270917,57.688002573925495,55.52415949095166
387,7/16/2021,57.32,-0.028040041,0.000869984,-0.000549408,57.99079191072467,57.122070733052325,54.99800393858166
388,7/19/2021,55.349998,-0.03497298,0.000870788,-0.000638128,56.38590821537895,55.54405875377159,53.46715080700932
389,7/20/2021,55.959999,0.010960509,0.000868894,-0.000608312,54.445158568952465,53.62723681593994,51.62685003996923
390,7/21/2021,57.759998,0.031659328,0.000869329,-0.000525574,55.04645768082023,54.22190345866959,52.20407049917496
391,7/22/2021,57.110001,-0.01131721,0.000867403,-0.000553174,56.82116074546031,55.96959715715992,53.88830087869055
392,7/23/2021,57.040001,-0.001226457,0.000865191,-0.000554892,56.178516870913406,55.33523762440164,53.284964285101616
393,7/26/2021,58.48,0.024932022,0.000864639,-0.00049004,56.1139131571449,55.27450855248628,53.21294511037841
394,7/27/2021,57.830002,-0.011177109,0.000862733,-0.000517164,57.52848607910367,56.67214845656696,54.558006036251456
395,7/28/2021,58.220001,0.006721249,0.000860681,-0.000498839,56.89576437675047,56.043948723622755,53.953709728473534
396,7/29/2021,58.93,0.012121343,0.000858909,-0.00046697,57.27515157960621,56.420263396531205,54.32367756822362
397,7/30/2021,57.57,-0.0233487,0.000858061,-0.000524607,57.98047200356454,57.11625287783054,54.9909548165224
398,8/2/2021,57.580002,0.000173721,0.000855906,-0.000522852,56.64024844709411,55.797566786566556,53.73735802899531
399,8/3/2021,58.200001,0.010710052,0.000854077,-0.000494699,56.652065835854714,55.80864133981049,53.74065890582202
400,8/4/2021,56.84,-0.023645069,0.000853278,-0.000552575,57.26063130850256,56.40887927447964,54.320016752452105
401,8/5/2021,57.200001,0.006313613,0.000851268,-0.000535453,55.92155550497739,55.09325308829528,53.047148422951956
402,8/6/2021,57.860001,0.011472401,0.000849508,-0.000505582,56.27882234270232,55.445131335129396,53.393276305207785
403,8/9/2021,57.200001,-0.011472401,0.000847697,-0.000532795,56.92836214922587,56.086456934918345,54.02004458932655
404,8/10/2021,58.18,0.016987737,0.000846357,-0.000489428,56.280716615059,55.44702103950237,53.40615361285613
405,8/11/2021,58.349998,0.002917671,0.000844296,-0.000481015,57.244347990503435,56.39946988613791,54.32073961375358
406,8/12/2021,57.349998,-0.017286516,0.00084291,-0.000522408,57.41337355455903,56.56718883012797,54.4854186634829
407,8/13/2021,56.77,-0.010164792,0.000841067,-0.000546099,56.42780937936915,55.592517958200425,53.55903196274777
408,8/16/2021,55.939999,-0.014728347,0.000839498,-0.00058086,55.8595301408014,55.03462307098001,53.017971018180226
409,8/17/2021,55.560001,-0.006816134,0.00083754,-0.000596105,55.041488151071846,54.23103283910224,52.24168625527632
410,8/18/2021,54.389999,-0.021283241,0.000836538,-0.000646561,54.66496833731757,53.860644481743655,51.889159577950394
411,8/19/2021,52.73,-0.030995742,0.000836738,-0.000720404,53.51283200049827,52.727654992509706,50.79940372426709
412,8/20/2021,52.740002,0.000189665,0.00083471,-0.000718195,51.876708068664385,51.11357266555771,49.24010239804997
413,8/23/2021,54.91,0.040321262,0.000836757,-0.000618826,51.88729063060603,51.12691030781338,49.2476175388091
414,8/24/2021,55.360001,0.008161848,0.000834921,-0.000597616,54.029695445330624,53.23536797980776,51.28148105967776
415,8/25/2021,55.459999,0.001804693,0.000832923,-0.000591828,54.47457236718759,53.67287035821962,51.712730105750964
416,8/26/2021,54.709999,-0.013615532,0.000831328,-0.000623135,54.572071107149256,53.76992404894136,51.808779525864246
417,8/27/2021,55.77,0.019189601,0.000830273,-0.000575622,53.832734937731246,53.04606335964848,51.117466839604745
418,8/30/2021,55.16,-0.010998037,0.000828546,-0.000600556,54.88129153148547,54.074804444113624,52.10399661967626
419,8/31/2021,54.52,-0.011670446,0.000826861,-0.000626976,54.28289578076801,53.488620721687035,51.53033199061224
420,9/1/2021,53.77,-0.013851916,0.000825307,-0.000658464,53.64832761532725,52.86633753313632,50.934381924636675
421,9/2/2021,55.080002,0.024071019,0.000824796,-0.000599724,52.90418336805204,52.13411487597062,50.24397034470282
422,9/3/2021,54.869999,-0.003819977,0.000822866,-0.000607355,54.19863674061877,53.40526021010659,51.46380235451792
423,9/7/2021,54.549999,-0.005849039,0.000820986,-0.000619747,53.99591467724541,53.20526440894597,51.27264535126158
424,9/8/2021,54.049999,-0.009208168,0.000819223,-0.000640002,53.68029155903209,52.898089092710755,50.981730069872576
425,9/9/2021,54.09,0.0007398,0.0008173,-0.000636756,53.188814798296626,52.41309917034493,50.51438050127892
426,9/10/2021,53.98,-0.002035718,0.000815386,-0.00064004,53.231702349298274,52.457504384008715,50.56009784995051
427,9/13/2021,55.369999,0.025424305,0.000815064,-0.000578999,53.12255086824192,52.35021803956616,50.45667008944716
428,9/14/2021,54.580002,-0.014370361,0.000813603,-0.000611222,54.49317854400667,53.70409132795538,51.751482626345656
429,9/15/2021,56.419998,0.033156118,0.000814358,-0.00053251,53.716469948375476,52.93522884473936,51.01829966864236
430,9/16/2021,55.82,-0.010691442,0.000812703,-0.000556135,55.52581199571051,54.723322686431715,52.73464151986023
431,9/17/2021,55.16,-0.011894175,0.000811115,-0.000582442,54.94247273235525,54.14399802911593,52.190983669893185
432,9/20/2021,53.689999,-0.027011307,0.000810851,-0.00064362,54.28612808723134,53.500576273503675,51.58430998693887
433,9/21/2021,53.639999,-0.000931706,0.000808978,-0.000644285,52.83704330940663,52.07195765085805,50.197886513799496
434,9/22/2021,55.209999,0.028849038,0.000809114,-0.000576328,52.788783396375564,52.025337099382945,50.14764489473879
435,9/23/2021,57.080002,0.033309749,0.000809888,-0.000498429,54.34014775249376,53.55423087717623,51.62075999465823
436,9/24/2021,57.59,0.008895114,0.000808232,-0.000476884,56.18178474282623,55.36717249055324,53.372537283492846
437,9/27/2021,59.299999,0.029260348,0.000808401,-0.000408836,56.68795427364207,55.8688606869177,53.8563720718481
438,9/28/2021,59.919998,0.010401017,0.000806822,-0.000384156,58.374176678782774,57.53056141364894,55.45842494188374
439,9/29/2021,59.880001,-0.00066773,0.000804984,-0.000384802,58.986278298537364,58.136529632668505,56.03427512730864
440,9/30/2021,58.82,-0.017860643,0.000803847,-0.000424519,58.95459503285139,58.102554408339785,56.004792800689195
441,10/1/2021,60.93,0.035243731,0.000804903,-0.000343639,57.90287324293859,57.06574391777202,55.0011670518463
442,10/4/2021,61.720001,0.012882379,0.000803477,-0.000313716,59.98487167715744,59.12350385720032,57.00340890439754
443,10/5/2021,61.619999,-0.001621567,0.000801667,-0.000316668,60.76710509520078,59.895294665217335,57.73739280349336
444,10/6/2021,60.490002,-0.018508382,0.000800605,-0.00035764,60.66913557731556,59.7950721669304,57.652482146519574
445,10/7/2021,60.66,0.002806407,0.000798828,-0.00035053,59.55374713547922,58.69327658330475,56.59985038724926
446,10/8/2021,62.18,0.024748902,0.000798446,-0.000294254,59.72278410470573,58.862150545982445,56.75237439769872
447,10/11/2021,61.560001,-0.010021079,0.000796871,-0.000316014,61.226239395938244,60.34585919510938,58.18846109519485
448,10/12/2021,61.240002,-0.005211722,0.000795146,-0.000326942,60.613255488958124,59.74153791039356,57.603552168906745
449,10/13/2021,61.07,-0.002779856,0.000793389,-0.000332405,60.2969726723892,59.43032386303447,57.312470383382866
450,10/14/2021,62.0,0.015113638,0.000792154,-0.00029808,60.12661499994418,59.26494413859697,57.15117619489372
451,10/15/2021,62.59,0.009471136,0.000790609,-0.000276419,61.047810660583934,60.175887635951575,58.04056749313846
452,10/18/2021,62.560001,-0.000479409,0.00078886,-0.000276868,61.63562782594644,60.75228765095452,58.580970315711774
453,10/19/2021,63.5,0.014913794,0.000787627,-0.000243335,61.60456899510512,60.72783447490038,58.56653158206652
454,10/20/2021,63.849998,0.005496645,0.000785965,-0.000230691,62.52932941940876,61.64217238673385,59.44382708789852
455,10/21/2021,62.689999,-0.018334622,0.000784956,-0.00027048,62.880978151158764,61.98539308188274,59.77693963354631
456,10/22/2021,63.119999,0.006835731,0.000783345,-0.000254897,61.7350803427979,60.85494550507107,58.68521253301957
457,10/25/2021,64.349998,0.019299242,0.000782466,-0.000212108,62.15687783481557,61.27305465120203,59.105924784673576
458,10/26/2021,65.839996,0.022890593,0.00078192,-0.000161666,63.37594075755197,62.477106229093565,60.26319998445903
459,10/27/2021,64.129997,-0.026315269,0.000781704,-0.000218645,64.84395770554273,63.91886695669534,61.65631517086947
460,10/28/2021,64.309998,0.002802883,0.000780024,-0.000212077,63.15975486739838,62.26491259919046,60.058243942659225
461,10/29/2021,64.470001,0.002484906,0.000778348,-0.000206227,63.33685074267172,62.435846524972305,60.22607371970739
462,11/1/2021,65.629997,0.017832848,0.000777366,-0.000167181,63.49541971848513,62.5942637548621,60.373786496843515
463,11/2/2021,64.82,-0.012418665,0.00077601,-0.000193642,64.64303489147758,63.72553297043712,61.47217848701349
464,11/3/2021,63.93,-0.013825463,0.000774737,-0.000223021,63.85026481144785,62.941145888835415,60.71924378380986
465,11/4/2021,64.410004,0.007480228,0.000773199,-0.000206455,62.96139570148925,62.06958470429419,59.88606101698612
466,11/5/2021,65.019997,0.009425906,0.000771738,-0.000185785,63.44164794967829,62.54101983121224,60.34636694996026
467,11/8/2021,65.720001,0.01070844,0.000770339,-0.000162456,64.0387557402531,63.13336694196356,60.920146864856015
468,11/9/2021,66.360001,0.009691172,0.0007689,-0.000141402,64.73586457392516,63.81996534506639,61.574650132314076
469,11/10/2021,64.190002,-0.033247014,0.000769593,-0.000211989,65.36566113809195,64.44673202604375,62.17909728801087
470,11/11/2021,64.309998,0.001867643,0.000767964,-0.000207565,63.22433924667328,62.33185440986502,60.14544710224692
471,11/12/2021,63.82,-0.007648488,0.000766451,-0.000223363,63.34736814484395,62.451885450801036,60.25947698697681
472,11/15/2021,64.370003,0.008581112,0.000764991,-0.000204709,62.859498782473416,61.97363151662514,59.80679458146678
473,11/16/2021,65.019997,0.010047136,0.000763596,-0.000183035,63.40454166810995,62.51660637999312,60.324998706955625
474,11/17/2021,64.309998,-0.01097976,0.00076223,-0.000205813,64.05090769300685,63.15392310496895,60.948762936483654
475,11/18/2021,63.610001,-0.010944403,0.000760868,-0.000228421,63.34853999707772,62.45936868445399,60.27253879903679
476,11/19/2021,60.669998,-0.047321397,0.000763919,-0.000327355,62.65897151187227,61.78270490841392,59.612994799345245
477,11/22/2021,61.509998,0.013750422,0.000762732,-0.000297842,59.753792584465636,58.91415500472119,56.86451030715783
478,11/23/2021,63.130001,0.025996378,0.000762579,-0.000242833,60.58200535430673,59.73323887017992,57.65705212141068
479,11/24/2021,63.48,0.005528787,0.000761057,-0.000230784,62.18229590370079,61.30997150647516,59.159733940486504
480,11/26/2021,61.25,-0.035761046,0.000762096,-0.000304805,62.52787305419788,61.65202060891818,59.49699976145768
481,11/29/2021,61.59,0.00553567,0.000760582,-0.000292663,60.323386245257716,59.474976012327126,57.39982569384424
482,11/30/2021,59.84,-0.028825186,0.00076069,-0.000351859,60.6663461833708,59.81252516300804,57.71466745324782
483,12/1/2021,59.790001,-0.000835894,0.000759115,-0.000352861,58.9368268676394,58.112761505321835,56.07826524242808
484,12/2/2021,61.279999,0.024615069,0.000758832,-0.000301275,58.88828633016403,58.06019465265581,56.03209469766074
485,12/3/2021,60.889999,-0.006384568,0.000757344,-0.000313818,60.35881640276865,59.51156939869603,57.44093215392526
486,12/6/2021,61.580002,0.011268234,0.000756061,-0.000289986,59.97617972313951,59.14117327061798,57.08113494641938
487,12/7/2021,62.27,0.011142594,0.000754776,-0.000266511,60.653914732954334,59.80537895239519,57.717225985646046
488,12/8/2021,62.450001,0.002886484,0.00075325,-0.00026005,61.33926014233645,60.4810839633392,58.377003213336586
489,12/9/2021,62.610001,0.002558773,0.000751726,-0.000254285,61.51664119410503,60.656931661290294,58.559003981850644
490,12/10/2021,63.009998,0.006368386,0.000750281,-0.000240769,61.67922670504464,60.8200264803069,58.705954910782566
491,12/13/2021,61.630001,-0.022144631,0.000749728,-0.00028538,62.07323983346416,61.20947461848141,59.08924081112384
492,12/14/2021,61.540001,-0.001461395,0.000748207,-0.00028777,60.71186214651244,59.86838330494509,57.78280386174231
493,12/15/2021,61.27,-0.004397059,0.000746723,-0.000296106,60.62606368265389,59.784287501214436,57.70808898637189
494,12/16/2021,61.369999,0.001630773,0.000745219,-0.000292205,60.3595530166132,59.523414596222715,57.45909488149724
495,12/17/2021,60.029999,-0.02207668,0.000744671,-0.000336214,60.45737997811231,59.6214334450885,57.554423966936554
496,12/20/2021,59.16,-0.014598783,0.000743579,-0.000364969,59.13670411529486,58.31607529602302,56.29540504174191
497,12/21/2021,60.5,0.022397727,0.000743123,-0.000319169,58.27832637457511,57.46876396249962,55.479386264380956
498,12/22/2021,60.990002,0.008066584,0.000741772,-0.00030233,59.60295643363431,58.773540900194426,56.73508195204815
499,12/23/2021,61.02,0.00049173,0.000740286,-0.000300739,60.083585820827906,59.248851203990675,57.206700732465826
500,12/27/2021,61.889999,0.01415692,0.000739223,-0.000271824,60.12207812512072,59.28553525840637,57.23560940621387
501,12/28/2021,61.689999,-0.003236773,0.000737765,-0.000277742,60.972862790130804,60.133418737469064,58.063988148129305
502,12/29/2021,61.150002,-0.008791932,0.000736439,-0.000294702,60.78123844508301,59.94116967805718,57.88277805523976
503,12/30/2021,60.790001,-0.005904577,0.000735038,-0.000305855,60.24513161422964,59.412319730005926,57.36657095665667
504,12/31/2021,61.189999,0.006558443,0.000733673,-0.000292236,59.889398037292516,59.06325925011304,57.041799145275576
505,1/3/2022,63.540001,0.037685883,0.00073507,-0.000217031,60.288840859500965,59.45502117025299,57.40303181474128
506,1/4/2022,65.93,0.036923929,0.000736338,-0.00014363,62.60465701648318,61.742281702199186,59.614148240967594
507,1/5/2022,66.75,0.012360724,0.000735194,-0.000118967,64.9621004535025,64.06781989042014,61.861648300948
508,1/6/2022,68.32,0.023248252,0.000734819,-7.3e-05,65.77131236673382,64.86385391332522,62.642345275157986
